GENE,VHL_1h,DMSO_1h
PLIN2,2.5,2.6666666666666665
ADH5,8.333333333333334,6.833333333333333
ADH6,0.0,0.0
ADK,4.0,2.6666666666666665
ADORA1,0.6666666666666666,0.16666666666666666
ADORA2A,2.6666666666666665,2.3333333333333335
ADORA2B,10.166666666666666,9.0
ADORA3,0.3333333333333333,0.5
ADPRH,1.8333333333333333,1.8333333333333333
PARP1,13.666666666666666,15.166666666666666
PARP4,1.0,0.5
ADRA1A,0.0,0.0
ADRA2B,0.0,0.0
ADRA2C,0.3333333333333333,0.0
ADRB1,1.8333333333333333,1.5
ADRB2,1.6666666666666667,6.833333333333333
GRK2,37.5,59.833333333333336
GRK3,18.5,15.5
ADSL,1.3333333333333333,2.3333333333333335
ADSS2,6.0,5.0
AP2A1,5.666666666666667,4.5
AP2A2,2.5,1.6666666666666667
AP1B1,15.166666666666666,10.0
AP2B1,40.833333333333336,45.0
AP1G1,135.66666666666666,130.83333333333334
TLE5,1.5,0.3333333333333333
CRISP1,0.0,0.0
AFG3L1P,47.166666666666664,35.833333333333336
AGA,4.0,5.0
AGL,1.6666666666666667,2.5
JAG1,3.8333333333333335,3.6666666666666665
AGT,1.1666666666666667,0.5
AHCY,24.0,22.833333333333332
AHR,32.166666666666664,55.833333333333336
CRYBG1,1.5,7.666666666666667
AK1,0.5,0.16666666666666666
AK2,135.83333333333334,163.66666666666666
AK4,0.6666666666666666,0.6666666666666666
AKT1,24.166666666666668,19.833333333333332
AKT2,23.5,24.833333333333332
ALAD,16.0,14.833333333333334
ALAS1,3.8333333333333335,2.6666666666666665
ALCAM,3.3333333333333335,1.8333333333333333
ABCD1,6.666666666666667,7.666666666666667
ALDH2,1.1666666666666667,1.0
ALDH1B1,60.666666666666664,38.5
ALDH1A3,0.16666666666666666,0.16666666666666666
ALDH3B1,19.0,11.666666666666666
ALDH9A1,20.166666666666668,23.833333333333332
ALDH3A2,5.333333333333333,4.666666666666667
ABCD2,4.333333333333333,2.6666666666666665
ALDOA,55.833333333333336,47.166666666666664
ALDOB,0.0,0.0
ALDOC,1.6666666666666667,0.5
AKR1B1,1.5,2.0
ALOX12,0.0,0.3333333333333333
ALOX5AP,10.333333333333334,4.166666666666667
ALOX12B,0.0,0.0
ALOX15B,0.0,0.16666666666666666
ALPP,0.0,0.0
ALX3,0.0,0.0
AMD1,146.83333333333334,144.33333333333334
AMFR,11.166666666666666,9.0
AMH,0.0,0.0
AMPD2,17.333333333333332,13.166666666666666
AMPD3,2.3333333333333335,0.8333333333333334
AMPH,0.0,0.0
BIN1,0.0,0.0
AMT,1.3333333333333333,1.6666666666666667
AMY2B,0.0,0.0
ANGPT1,0.6666666666666666,0.6666666666666666
ANGPT2,0.0,0.0
ANK1,0.0,0.0
ANK2,4.666666666666667,5.166666666666667
ANK3,0.0,0.16666666666666666
ANPEP,0.16666666666666666,0.0
SLC25A4,0.0,0.16666666666666666
SLC25A5,21.833333333333332,19.5
SLC25A6,87.33333333333333,69.33333333333333
ANXA1,4.0,5.5
ANXA2,16.5,11.833333333333334
ANXA3,0.0,0.0
ANXA4,0.3333333333333333,0.8333333333333334
ANXA5,10.166666666666666,11.166666666666666
ANXA6,0.6666666666666666,1.1666666666666667
ANXA7,2.5,4.833333333333333
ANXA11,10.166666666666666,8.166666666666666
AOAH,0.0,0.16666666666666666
AOC2,0.16666666666666666,0.0
APAF1,10.5,12.833333333333334
NUDT2,1.0,1.0
APOF,0.0,0.0
APBA2,0.0,0.0
APBB1,0.0,0.0
APBB2,2.5,1.5
APC,6.166666666666667,7.333333333333333
AIRE,0.0,0.0
APEH,2.8333333333333335,3.3333333333333335
APEX1,32.5,29.166666666666668
BIRC2,3.0,1.6666666666666667
BIRC3,0.3333333333333333,0.3333333333333333
XIAP,51.666666666666664,39.833333333333336
BIRC5,36.0,32.0
APLP1,0.16666666666666666,0.3333333333333333
APLP2,28.833333333333332,26.0
APOA2,0.0,0.0
APOC1,0.3333333333333333,0.0
APOC2,21.833333333333332,20.166666666666668
APOC4,0.0,0.5
APP,4.0,3.1666666666666665
APRT,5.833333333333333,3.5
FAS,0.16666666666666666,0.0
AQP1,6.5,2.0
AQP3,4.333333333333333,7.166666666666667
AR,0.3333333333333333,0.16666666666666666
ARAF,18.666666666666668,16.833333333333332
ARCN1,175.0,165.33333333333334
TRIM23,5.166666666666667,5.166666666666667
AREG,0.0,0.0
ARF1,202.66666666666666,196.66666666666666
ARF3,83.66666666666667,76.33333333333333
ARF4,54.0,47.0
ARL4D,1.1666666666666667,0.6666666666666666
ARF5,6.5,2.6666666666666665
ARF6,283.8333333333333,259.6666666666667
ARG2,0.16666666666666666,0.5
RHOA,197.66666666666666,176.5
RHOB,26.5,18.0
RHOC,2.5,1.0
RND3,0.0,0.0
RHOG,73.16666666666667,63.666666666666664
ARHGAP1,36.333333333333336,57.5
ARHGAP4,2.5,1.8333333333333333
ARHGAP5,0.0,0.0
ARHGAP6,0.0,0.16666666666666666
ARHGDIA,213.33333333333334,174.83333333333334
ARHGDIB,70.33333333333333,115.0
RHOH,5.333333333333333,6.333333333333333
ARL1,26.166666666666668,19.833333333333332
PHOX2A,0.0,0.0
ARL2,3.1666666666666665,1.1666666666666667
ARL3,3.0,2.5
ARNT,22.333333333333332,15.0
ARNTL,2.1666666666666665,3.3333333333333335
ARRB1,45.166666666666664,59.333333333333336
ARRB2,34.0,19.5
ARSA,4.333333333333333,1.8333333333333333
ARSB,21.166666666666668,21.166666666666668
STS,9.166666666666666,7.166666666666667
ARSD,17.666666666666668,13.166666666666666
ARSL,0.0,0.0
ARVCF,0.8333333333333334,0.6666666666666666
ASAH1,7.333333333333333,9.5
ASCL1,0.0,0.0
ASGR1,0.16666666666666666,0.0
ASGR2,0.3333333333333333,0.0
ASL,0.16666666666666666,0.6666666666666666
GET3,3.8333333333333335,3.5
ASNS,1.0,1.3333333333333333
ASPH,19.166666666666668,21.333333333333332
ASS1,3.1666666666666665,1.6666666666666667
ASTN1,0.0,0.0
ZFHX3,1.3333333333333333,0.5
ATF1,11.833333333333334,13.833333333333334
ATF3,40.166666666666664,31.0
ATF4,57.333333333333336,41.166666666666664
ATIC,3.1666666666666665,2.1666666666666665
ATM,18.0,19.0
RERE,23.166666666666668,20.833333333333332
ATOX1,2.0,1.3333333333333333
ATP1A1,9.666666666666666,9.666666666666666
ATP1A2,0.5,0.0
ATP1A3,0.0,0.16666666666666666
ATP1B1,1.0,0.3333333333333333
ATP1B2,0.0,0.0
ATP1B3,26.666666666666668,24.666666666666668
ATP2A1,1.0,0.16666666666666666
ATP2A2,181.0,180.66666666666666
ATP2A3,13.0,19.0
ATP2B1,48.0,57.333333333333336
ATP2B2,0.5,1.0
ATP2B3,1.0,1.8333333333333333
ATP2B4,36.166666666666664,65.5
ATP4B,0.0,0.0
ATP5F1A,4.666666666666667,4.5
ALDH7A1,0.0,0.0
ATP5F1B,15.333333333333334,17.333333333333332
ATP5F1C,4.333333333333333,2.5
ATP5F1D,7.5,4.833333333333333
ATP5F1E,7.5,7.833333333333333
ATP5PB,12.5,8.833333333333334
ATP5MC1,1.3333333333333333,1.5
ATP5MC2,9.5,10.166666666666666
ATP5MC3,36.833333333333336,31.0
ATP5ME,7.833333333333333,5.5
ATP5PF,1.3333333333333333,0.8333333333333334
ATP6V1A,27.166666666666668,18.5
ATP6V1B2,74.16666666666667,71.0
ATP6V0C,37.166666666666664,26.333333333333332
ATP6V1C1,34.5,29.666666666666668
ATP6V1E1,16.833333333333332,19.833333333333332
ATP6V0B,43.166666666666664,49.833333333333336
ATP6V0A1,14.666666666666666,8.0
ATP6AP1,8.0,7.5
ATP7A,0.8333333333333334,1.0
ATP5PO,1.3333333333333333,3.0
ATP7B,0.16666666666666666,0.0
ATR,0.16666666666666666,0.6666666666666666
ATRX,14.333333333333334,15.833333333333334
KIF1A,0.0,0.16666666666666666
AUH,0.0,0.0
AUP1,176.83333333333334,161.83333333333334
AVPR2,0.0,0.0
AXL,2.8333333333333335,1.3333333333333333
B2M,11.166666666666666,14.166666666666666
BAAT,0.0,0.0
BACH1,82.16666666666667,78.5
BAD,1.6666666666666667,0.5
BAG1,32.0,28.833333333333332
574,1.0,0.6666666666666666
ADGRB1,0.16666666666666666,0.0
BAK1,9.333333333333334,9.666666666666666
NKX3-2,1.1666666666666667,0.16666666666666666
BARD1,47.333333333333336,53.0
BAX,9.166666666666666,9.166666666666666
BBS1,3.5,4.0
BBS2,1.1666666666666667,0.5
BBS4,3.1666666666666665,2.8333333333333335
BCAT1,98.66666666666667,91.16666666666667
BCAT2,2.1666666666666665,2.5
BCKDHA,3.6666666666666665,2.6666666666666665
BCKDHB,2.3333333333333335,2.3333333333333335
CCND1,2.1666666666666665,0.8333333333333334
BCL2,173.16666666666666,164.66666666666666
BCL2A1,0.6666666666666666,0.16666666666666666
BCL2L1,29.5,26.666666666666668
BCL2L2,31.666666666666668,29.0
BCL3,40.666666666666664,20.833333333333332
BCL6,1.1666666666666667,1.0
BCL7A,75.5,72.5
BCL9,1.6666666666666667,0.8333333333333334
OPN1SW,0.0,0.0
BCR,1.5,1.8333333333333333
BCS1L,0.6666666666666666,0.3333333333333333
BDH1,0.0,0.0
BDKRB2,0.0,0.0
BDNF,0.0,0.6666666666666666
BFSP1,0.16666666666666666,0.0
BGLAP,0.5,1.0
CEACAM1,0.0,0.0
BICD1,0.5,0.16666666666666666
BID,39.0,41.0
BIK,0.8333333333333334,2.5
PRDM1,20.0,7.666666666666667
BLK,0.3333333333333333,0.0
BLM,0.6666666666666666,1.1666666666666667
BLMH,11.666666666666666,10.166666666666666
CXCR5,0.0,0.0
BLVRB,2.0,1.3333333333333333
BNC1,0.0,0.0
BMI1,20.0,18.333333333333332
BMP1,8.666666666666666,9.666666666666666
BMP2,0.3333333333333333,0.0
BMP3,0.0,0.0
BMP4,0.0,0.0
BMP6,0.0,0.0
BMP8B,5.333333333333333,1.8333333333333333
BMPR1A,7.333333333333333,5.333333333333333
BMPR1B,0.0,0.0
BMPR2,5.666666666666667,7.666666666666667
POLR3D,24.666666666666668,22.333333333333332
BNIP1,6.833333333333333,6.166666666666667
BNIP2,90.0,107.16666666666667
BNIP3,0.0,0.0
BNIP3L,14.833333333333334,6.5
BOK,0.0,0.0
DST,0.8333333333333334,1.3333333333333333
FOXL2,0.0,0.0
BPGM,3.5,2.5
BPHL,0.6666666666666666,0.5
BRCA1,28.833333333333332,24.666666666666668
BRAF,0.16666666666666666,0.0
BRCA2,19.333333333333332,21.833333333333332
ZFP36L1,58.0,56.833333333333336
ZFP36L2,696.3333333333334,1056.0
BSG,38.333333333333336,31.333333333333332
BST1,0.0,0.0
BST2,2.6666666666666665,2.0
BTD,0.6666666666666666,1.0
KLF9,77.5,65.83333333333333
KLF5,5.333333333333333,4.666666666666667
BTF3,16.666666666666668,19.166666666666668
BTG1,17.5,24.666666666666668
BTK,6.5,5.666666666666667
BUB1,1.6666666666666667,1.3333333333333333
BUB1B,8.5,7.166666666666667
BYSL,20.666666666666668,17.833333333333332
TSPO,1.8333333333333333,2.8333333333333335
C1QBP,19.5,20.666666666666668
SERPING1,0.0,0.0
ERC2-IT1,0.0,0.0
C1QA,0.0,0.0
C1QC,0.0,0.0
C1R,0.16666666666666666,0.5
C1S,0.0,0.16666666666666666
C3,0.0,0.16666666666666666
C3AR1,0.16666666666666666,1.1666666666666667
CAPN5,1.3333333333333333,0.0
C5,0.8333333333333334,0.3333333333333333
C5AR1,0.6666666666666666,0.3333333333333333
OSGIN2,21.0,24.833333333333332
C9,0.0,0.0
VPS51,0.0,0.0
MRPL49,31.0,30.833333333333332
ZNHIT2,1.3333333333333333,1.0
MPPED2,0.0,0.0
MYRF,1.1666666666666667,0.3333333333333333
TMEM258,4.333333333333333,3.6666666666666665
DAGLA,3.6666666666666665,2.1666666666666665
GAS8-AS1,0.0,0.0
FMNL1,5.5,10.833333333333334
LDLRAD4,10.666666666666666,16.166666666666668
PTTG1IP,63.5,54.666666666666664
CFAP410,3.3333333333333335,4.5
TMEM50B,0.16666666666666666,0.0
MPPED1,0.6666666666666666,0.16666666666666666
CA7,0.3333333333333333,0.16666666666666666
CA8,0.0,0.0
CA11,1.5,1.0
CA12,0.0,0.0
CACNA1A,0.3333333333333333,0.5
CACNA1B,0.0,0.0
CACNA1C,0.0,0.0
CACNA1D,0.0,0.5
CACNA1E,0.6666666666666666,0.6666666666666666
CACNA2D1,0.0,0.0
CACNB1,0.0,0.0
CACNB2,0.0,0.0
CACNB3,1.5,1.6666666666666667
CACNB4,0.16666666666666666,0.0
SLC25A20,4.5,4.0
CAD,3.5,4.0
CALD1,0.0,0.0
CALM1,108.0,97.5
CALM2,73.0,61.666666666666664
CALM3,64.5,91.83333333333333
CALR,212.5,160.0
CALU,128.0,119.0
CAMK2A,0.0,0.0
CAMK2B,1.5,2.5
CAMK2D,7.333333333333333,9.0
CAMK2G,25.0,30.5
CAMLG,2.6666666666666665,1.6666666666666667
CANX,179.83333333333334,163.66666666666666
CAPG,2.5,1.8333333333333333
CAPN1,5.0,5.5
CAPN2,16.166666666666668,8.333333333333334
CAPN3,1.5,1.1666666666666667
CAPNS1,20.5,23.166666666666668
CAPN6,0.0,0.0
CAPS,1.8333333333333333,0.5
CAPZA1,74.33333333333333,86.0
CAPZA2,22.833333333333332,20.166666666666668
CAST,3.8333333333333335,2.6666666666666665
CAPZB,24.666666666666668,18.833333333333332
CARS1,3.3333333333333335,2.0
CASP1,3.6666666666666665,2.6666666666666665
CASP2,108.66666666666667,154.33333333333334
CASP3,44.333333333333336,42.0
CASP4,2.6666666666666665,1.8333333333333333
CASP6,2.5,2.8333333333333335
CASP7,11.5,8.666666666666666
CASP8,8.833333333333334,5.5
CASP9,5.166666666666667,4.666666666666667
CASP10,9.333333333333334,6.0
CASQ1,0.0,0.0
CAT,4.666666666666667,17.5
CAV1,0.0,0.0
CAV2,0.0,0.0
RUNX2,240.33333333333334,209.83333333333334
RUNX1,500.3333333333333,479.8333333333333
RUNX1T1,0.0,0.0
CBFA2T3,78.16666666666667,75.5
RUNX3,319.0,356.6666666666667
CBFB,66.33333333333333,73.66666666666667
CBL,78.83333333333333,99.33333333333333
CBLB,5.666666666666667,7.833333333333333
CBLN1,0.0,0.0
SERPINH1,5.666666666666667,2.1666666666666665
CBR1,10.666666666666666,9.666666666666666
CBR3,0.0,0.16666666666666666
KYAT1,0.8333333333333334,0.6666666666666666
KRIT1,3.0,4.166666666666667
CCNA2,14.333333333333334,13.333333333333334
CCNB1,6.0,8.166666666666666
CCNC,11.0,11.0
CCND2,80.16666666666667,81.5
CCND3,174.66666666666666,120.0
CCNE1,8.333333333333334,9.0
CCNF,51.666666666666664,37.833333333333336
CCNG1,40.166666666666664,33.0
CCNG2,8.666666666666666,4.333333333333333
CCNH,0.8333333333333334,1.0
CCNT1,255.16666666666666,253.83333333333334
CCNT2,74.16666666666667,80.16666666666667
CCT6A,49.833333333333336,41.666666666666664
CD1D,1.1666666666666667,0.8333333333333334
CD1E,0.0,0.0
CD3G,0.0,0.0
CD4,33.0,18.0
CD5,0.0,0.0
CD5L,0.0,0.0
CD7,0.16666666666666666,0.0
CD8A,0.0,0.0
CD9,0.0,0.0
CD19,0.0,0.16666666666666666
MS4A3,0.0,3.6666666666666665
CD22,0.0,0.0
CD27,0.0,0.0
CD28,0.0,0.16666666666666666
CD80,0.16666666666666666,0.16666666666666666
CD86,2.5,1.3333333333333333
TNFRSF8,0.5,0.16666666666666666
TNFSF8,0.16666666666666666,0.3333333333333333
CD33,18.5,16.5
SIGLEC6,1.1666666666666667,1.6666666666666667
CD36,6.666666666666667,1.6666666666666667
SCARB1,9.333333333333334,8.333333333333334
SCARB2,9.333333333333334,7.333333333333333
CD37,4.0,3.3333333333333335
CD38,0.5,0.3333333333333333
ENTPD1,0.16666666666666666,0.5
ENTPD6,10.0,6.166666666666667
ENTPD5,4.0,4.166666666666667
CD40,0.3333333333333333,0.0
CD44,192.83333333333334,254.0
CD47,24.0,27.0
CD53,19.5,18.666666666666668
CD58,11.0,12.666666666666666
CD59,1.8333333333333333,0.6666666666666666
CD63,7.666666666666667,6.166666666666667
CD68,7.0,6.0
CD70,0.0,0.0
CD72,1.8333333333333333,1.5
CD74,11.5,8.166666666666666
CD79A,0.0,0.16666666666666666
CD79B,0.0,0.16666666666666666
CD81,12.333333333333334,13.0
ADGRE5,42.5,40.666666666666664
CD151,12.333333333333334,9.333333333333334
CDA,0.0,0.16666666666666666
CDK1,10.0,11.166666666666666
LRBA,3.8333333333333335,3.6666666666666665
CDC5L,24.0,23.166666666666668
SEPTIN7,11.833333333333334,14.166666666666666
CDC6,22.333333333333332,19.166666666666668
CDC20,1.5,1.3333333333333333
CDC25A,86.83333333333333,75.16666666666667
CDC25B,10.666666666666666,7.666666666666667
CDC25C,2.5,1.1666666666666667
CDC27,39.166666666666664,49.5
CDC34,11.166666666666666,7.333333333333333
CDC42,85.66666666666667,78.16666666666667
CDH1,0.0,0.0
CDH2,0.0,0.0
CDH3,0.0,0.0
CDH4,0.0,0.0
CDH6,0.0,0.0
CDH7,0.0,0.0
CDH8,0.0,0.0
CDH12,0.0,0.0
CDH13,0.0,0.0
CDH15,0.16666666666666666,0.0
CDH18,0.0,0.0
CDK2,27.833333333333332,22.5
CDK3,2.5,1.6666666666666667
CDK4,15.0,17.666666666666668
CDK5,0.0,0.0
CDK6,737.1666666666666,827.6666666666666
CDK8,5.333333333333333,4.833333333333333
CDK9,48.333333333333336,47.666666666666664
CDKN1A,33.0,34.5
CDKN1B,149.33333333333334,204.16666666666666
CDKN2A,18.666666666666668,23.833333333333332
CDKN2B,6.166666666666667,7.166666666666667
CDKN2C,6.0,6.5
CDKN2D,41.833333333333336,38.5
CDKN3,1.1666666666666667,0.6666666666666666
CDR2,20.0,16.833333333333332
CDS1,0.0,0.0
CD52,1.1666666666666667,0.16666666666666666
CDX1,0.0,0.16666666666666666
CDX2,1.1666666666666667,1.0
CEACAM5,0.0,0.0
CEBPA,548.5,557.3333333333334
CEBPB,51.833333333333336,43.166666666666664
CEBPD,22.5,27.5
CEBPE,0.0,0.0
CEBPG,251.16666666666666,264.6666666666667
CENPA,16.333333333333332,18.333333333333332
CENPB,42.833333333333336,42.5
CENPC,0.5,0.3333333333333333
CENPE,1.1666666666666667,1.1666666666666667
CENPF,7.333333333333333,6.333333333333333
CETN2,1.8333333333333333,0.6666666666666666
CETN3,0.6666666666666666,0.16666666666666666
CFL1,82.33333333333333,86.0
CFL2,20.666666666666668,23.166666666666668
CTSC,48.0,37.833333333333336
CEACAM8,0.0,0.0
CHAD,0.0,0.0
RCBTB2,17.166666666666668,14.0
RCC1,34.166666666666664,33.333333333333336
CHD1,31.166666666666668,27.333333333333332
CHD2,137.5,135.33333333333334
CHD3,14.5,14.666666666666666
CHD4,13.5,11.666666666666666
AKR1C4,0.0,0.0
CHEK1,17.333333333333332,19.0
FOXN3,185.5,181.5
CHGB,0.16666666666666666,0.16666666666666666
CHI3L1,15.0,9.166666666666666
CHKA,19.166666666666668,23.166666666666668
CHKB,3.0,2.5
CHM,8.833333333333334,7.666666666666667
CHML,273.6666666666667,137.33333333333334
CHN1,0.0,0.6666666666666666
LYST,77.33333333333333,146.16666666666666
CHRM3,0.0,0.0
CHRM5,0.0,0.8333333333333334
CHRNA2,0.0,0.0
CHRNA3,0.0,0.0
CHRNA5,0.5,0.3333333333333333
CHRNB1,8.666666666666666,8.0
CHRNB2,0.0,0.3333333333333333
CHRNB4,0.0,0.0
CHRND,0.0,0.0
CHRNE,0.0,0.5
CHRNG,0.16666666666666666,0.0
CHUK,18.166666666666668,17.333333333333332
CIDEA,0.0,0.0
CKB,0.0,0.0
CIRBP,161.66666666666666,156.0
CISH,207.33333333333334,165.33333333333334
TBCB,15.666666666666666,12.5
CKM,0.16666666666666666,0.0
ERCC8,2.3333333333333335,2.0
CKS1B,1.1666666666666667,1.1666666666666667
CKS2,4.0,4.833333333333333
AP2M1,12.333333333333334,9.5
AP1S1,6.0,5.666666666666667
AP2S1,9.0,4.833333333333333
AP3S1,3.5,2.8333333333333335
CLCN2,0.16666666666666666,0.16666666666666666
CLCN3,8.5,8.666666666666666
CLCN4,28.833333333333332,18.833333333333332
CLCN5,8.0,5.0
CLCN6,56.0,41.5
CLCN7,5.833333333333333,4.0
CLU,1.0,0.5
CLIC2,1.1666666666666667,1.1666666666666667
CLK1,288.6666666666667,272.6666666666667
1197,25.166666666666668,16.166666666666668
CLK3,6.0,6.0
TPP1,33.833333333333336,28.333333333333332
CLN3,2.0,1.3333333333333333
CLN5,5.166666666666667,4.666666666666667
CLNS1A,8.666666666666666,12.5
CLPTM1,10.333333333333334,10.333333333333334
CLTA,25.666666666666668,17.833333333333332
CLTB,11.833333333333334,7.833333333333333
CLTC,53.833333333333336,58.833333333333336
CCR1,92.33333333333333,66.5
CCR3,0.0,0.0
CCR5,1.1666666666666667,1.5
CCR6,17.166666666666668,9.5
CCR7,0.6666666666666666,0.5
ACKR2,0.0,0.5
CMKLR1,0.8333333333333334,1.1666666666666667
LTB4R,21.0,13.166666666666666
ABCC2,1.6666666666666667,0.5
CNGB1,0.0,0.0
CNGA3,0.0,0.0
CNGA4,0.0,0.0
PLK3,7.333333333333333,4.833333333333333
CNN2,56.833333333333336,57.333333333333336
CNN3,0.0,0.0
CNP,36.333333333333336,22.666666666666668
CNR2,2.3333333333333335,2.1666666666666665
CNTF,7.333333333333333,7.666666666666667
CNTN1,0.0,0.0
COL1A1,0.0,0.0
COL1A2,0.0,0.0
COL4A1,0.0,0.0
COL4A2,0.3333333333333333,2.1666666666666665
COL4A3,0.0,0.0
COL4A4,0.0,0.0
COL5A1,0.0,0.0
COL5A2,0.0,0.0
COL6A1,0.16666666666666666,0.0
COL6A3,0.16666666666666666,0.16666666666666666
COL7A1,2.0,1.1666666666666667
COL8A1,0.0,0.0
COL8A2,0.0,0.0
COL9A1,0.0,0.0
COL9A2,5.0,3.0
COL9A3,0.8333333333333334,0.0
COL10A1,0.0,0.0
COL11A1,0.0,0.0
COL12A1,0.0,0.0
COL15A1,0.16666666666666666,0.0
COL16A1,0.0,0.0
COL19A1,0.0,0.0
COMT,13.5,6.333333333333333
COPA,30.0,22.833333333333332
COPB1,5.333333333333333,3.8333333333333335
KLF6,161.16666666666666,132.83333333333334
SLC31A1,20.833333333333332,19.333333333333332
SLC31A2,8.833333333333334,10.0
CORT,0.3333333333333333,0.3333333333333333
MAP3K8,5.166666666666667,4.0
COX4I1,28.0,33.833333333333336
COX5B,2.3333333333333335,2.8333333333333335
COX6A1,2.8333333333333335,0.6666666666666666
COX6B1,6.666666666666667,6.0
COX6C,2.5,2.0
COX7A2,13.666666666666666,15.666666666666666
COX7B,5.5,6.833333333333333
COX7C,3.5,1.6666666666666667
COX8A,15.833333333333334,14.666666666666666
COX10,26.5,20.833333333333332
COX11,5.833333333333333,6.666666666666667
COX15,15.166666666666666,9.333333333333334
CP,0.0,0.0
CPB2,0.0,0.0
CPD,19.666666666666668,25.5
CLDN4,0.0,0.0
CLDN7,0.3333333333333333,1.0
CPM,6.666666666666667,7.0
CPOX,17.5,17.666666666666668
CPS1,0.6666666666666666,0.16666666666666666
CPT1A,44.5,73.66666666666667
CPT1B,1.1666666666666667,1.0
CPT2,5.833333333333333,5.833333333333333
CRABP2,0.3333333333333333,0.5
CRAT,0.16666666666666666,0.16666666666666666
CREB1,81.33333333333333,73.16666666666667
ATF2,31.666666666666668,33.166666666666664
CREBBP,18.333333333333332,15.5
CREBL2,2.0,1.5
CREM,2.1666666666666665,1.0
CRH,0.0,0.0
CRIP1,2.0,0.5
CRIP2,1.8333333333333333,0.6666666666666666
CRK,2.1666666666666665,3.1666666666666665
CRKL,210.83333333333334,199.83333333333334
CRMP1,0.16666666666666666,0.16666666666666666
HAPLN1,0.0,0.0
CRX,0.0,0.0
CRY1,1.0,0.5
CRY2,31.333333333333332,25.5
CRYBB1,0.16666666666666666,0.0
CRYGS,0.5,0.3333333333333333
CRYZ,0.16666666666666666,0.16666666666666666
CS,93.66666666666667,101.0
MAPK14,37.166666666666664,38.0
CSE1L,9.5,5.166666666666667
CSF1,4.333333333333333,3.1666666666666665
CSF1R,35.166666666666664,24.333333333333332
CSF2RA,8.166666666666666,8.166666666666666
CSF2RB,31.0,20.5
CSF3R,0.5,0.16666666666666666
CSK,42.5,39.5
CSNK1A1,51.333333333333336,42.833333333333336
CSNK1D,142.83333333333334,129.5
CSNK1E,33.666666666666664,33.333333333333336
CSNK1G2,26.166666666666668,17.0
CSNK1G3,13.0,13.0
CSNK2A1,63.833333333333336,59.166666666666664
CSNK2A2,11.833333333333334,9.833333333333334
VCAN,0.0,0.16666666666666666
NCAN,0.0,0.0
CSPG4,8.666666666666666,7.833333333333333
CSRP1,26.666666666666668,20.0
SLC25A10,0.6666666666666666,2.8333333333333335
CST3,35.166666666666664,23.666666666666668
CSTA,1.0,1.6666666666666667
CSTB,7.166666666666667,7.5
CSTF1,12.333333333333334,12.5
CSTF2,3.6666666666666665,2.6666666666666665
CSTF3,26.5,19.5
CTBS,4.666666666666667,5.333333333333333
CTBP1,27.833333333333332,25.166666666666668
CTBP2,26.5,22.666666666666668
CTF1,1.1666666666666667,0.5
CTH,0.16666666666666666,0.16666666666666666
CTNNA1,11.833333333333334,14.0
CTNNA2,0.0,0.0
CTNS,15.5,8.0
CTNNB1,42.666666666666664,47.333333333333336
CTNND1,19.0,14.333333333333334
