#mp88-MV411-H3K27ac-r3 Enhancers
#Created from /home/jeremie/data/MV411_H3K27ac/mp88-MV411-H3K27ac-r3_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by mp88.MV411.H3K27ac.r3.mLb.clN.sorted.bam
#Using cutoff of 7474.062 for Super-Enhancers
#Created on Jun 01 2020 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp88.MV411.H3K27ac.r3.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam	enhancerRank	isSuper
45_MV411_2_88_R1_peak_29692_lociStitched	chr17	78235900	78352779	45	41082	59526.4747	13406.0213	27	1
54_MV411_2_88_R1_peak_23490_lociStitched	chr16	17319707	17462996	54	40760	60783.1938	15231.6207	28	1
66_MV411_2_88_R1_peak_31501_lociStitched	chr18	79503840	79645827	66	51003	63113.2215	17634.7854	29	1
75_MV411_2_88_R1_peak_10390_lociStitched	chr11	2702722	2865307	75	49446	63717.0615	18404.622	30	1
43_MV411_2_88_R1_peak_8384_lociStitched	chr10	79234278	79359322	43	37158	59946.0936	15167.8372	31	1
62_MV411_2_88_R1_peak_9807_lociStitched	chr10	132545838	132736119	62	37007	64353.0342	20436.1794	32	1
27_MV411_2_88_R1_peak_34774_lociStitched	chr19	43717253	43785140	27	33366	55090.3005	12273.9696	33	1
12_MV411_2_88_R1_peak_4574_lociStitched	chr1	156475722	156528769	12	25493	46575.266	5845.7794	34	1
73_MV411_2_88_R1_peak_67782_lociStitched	chr9	133762794	133982516	73	29564	65015.7398	24674.7806	35	1
13_MV411_2_88_R1_peak_35070_lociStitched	chr19	47071011	47114245	13	17862	47276.379	6995.2612	36	1
38_MV411_2_88_R1_peak_40006_lociStitched	chr2	231310969	231403642	38	40597	49450.3128	9971.6148	37	1
68_MV411_2_88_R1_peak_59109_lociStitched	chr7	1813442	1973946	68	43607	54683.7128	15633.0896	38	1
23_MV411_2_88_R1_peak_6250_lociStitched	chr1	234695620	234781517	23	25046	50885.3828	11870.9654	39	1
31_MV411_2_88_R1_peak_9731_lociStitched	chr10	132353788	132477877	31	30889	51335.6193	14257.8261	40	1
47_MV411_2_88_R1_peak_47679_lociStitched	chr3	14319814	14435060	47	36567	50512.3218	13967.8152	41	1
37_MV411_2_88_R1_peak_58894_lociStitched	chr7	532066	635788	37	36098	48085.5192	11647.9806	42	1
MV411_2_88_R1_peak_33123	chr19	13833862	13845504	1	11643	38579.2596	2245.7418	43	1
8_MV411_2_88_R1_peak_3606_lociStitched	chr1	92446601	92489853	8	18730	40648.2296	4351.1512	44	1
24_MV411_2_88_R1_peak_50234_lociStitched	chr3	152243257	152308727	24	29586	41796.048	5643.514	45	1
52_MV411_2_88_R1_peak_1568_lociStitched	chr1	21815945	21933923	52	37450	49397.3886	13390.503	46	1
37_MV411_2_88_R1_peak_55369_lociStitched	chr5	178454803	178562437	37	37153	45970.4814	10655.766	47	1
17_MV411_2_88_R1_peak_33566_lociStitched	chr19	18284658	18319870	17	21439	41018.4588	5876.8828	48	1
29_MV411_2_88_R1_peak_59268_lociStitched	chr7	2586845	2667227	29	25561	44210.1	9260.0064	49	1
23_MV411_2_88_R1_peak_40183_lociStitched	chr2	233059482	233126038	23	25108	42442.7612	7560.7616	50	1
18_MV411_2_88_R1_peak_13211_lociStitched	chr11	94534618	94584927	18	25087	39910.1297	5030.9	51	1
17_MV411_2_88_R1_peak_53472_lociStitched	chr5	50634056	50680672	17	35064	38113.2416	3435.5992	52	1
17_MV411_2_88_R1_peak_50880_lociStitched	chr3	196609661	196646872	17	21980	38550.596	3877.3862	53	1
26_MV411_2_88_R1_peak_2910_lociStitched	chr1	43830231	43931028	26	21580	45298.1718	10785.279	54	1
18_MV411_2_88_R1_peak_39001_lociStitched	chr2	144659454	144712614	18	32008	39407.508	5342.58	55	1
18_MV411_2_88_R1_peak_62804_lociStitched	chr8	26571577	26614577	18	24096	40402.8	6458.6	56	1
13_MV411_2_88_R1_peak_47858_lociStitched	chr3	18401672	18447192	13	22924	38441.64	4524.688	57	1
51_MV411_2_88_R1_peak_16991_lociStitched	chr12	132431744	132569470	51	29378	48658.5958	15094.7696	58	1
28_MV411_2_88_R1_peak_6810_lociStitched	chr10	7457411	7520714	28	32894	38792.0784	5330.1126	59	1
26_MV411_2_88_R1_peak_51261_lociStitched	chr4	2761879	2838078	26	32992	42199.0062	9174.3596	60	1
47_MV411_2_88_R1_peak_59189_lociStitched	chr7	2034993	2152340	47	33909	45671.4524	12826.0271	61	1
19_MV411_2_88_R1_peak_40082_lociStitched	chr2	231661275	231718214	19	19533	39105.7052	6320.229	62	1
26_MV411_2_88_R1_peak_25422_lociStitched	chr16	85913080	85993175	26	32166	41657.4095	9363.1055	63	1
31_MV411_2_88_R1_peak_62820_lociStitched	chr8	27325551	27409656	31	27524	45475.5735	13431.5685	64	1
44_MV411_2_88_R1_peak_34299_lociStitched	chr19	38632317	38735163	44	22533	48820.9962	17319.2664	65	1
43_MV411_2_88_R1_peak_268_lociStitched	chr1	2233777	2358996	43	26880	45416.9313	14087.1375	66	1
3_MV411_2_88_R1_peak_6228_lociStitched	chr1	234598721	234614382	3	14506	33029.049	1735.2388	67	1
45_MV411_2_88_R1_peak_31407_lociStitched	chr18	79382113	79490957	45	29525	44821.9592	13540.1936	68	1
6_MV411_2_88_R1_peak_6802_lociStitched	chr10	7400483	7417770	6	12950	32867.7731	1602.5049	69	1
26_MV411_2_88_R1_peak_64982_lociStitched	chr8	143169687	143245086	26	27740	43429.824	12523.7739	70	1
MV411_2_88_R1_peak_14391	chr12	6950455	6963966	1	13512	32908.7427	2017.1923	71	1
38_MV411_2_88_R1_peak_15912_lociStitched	chr12	104664476	104751324	38	32093	40618.8096	9891.9872	72	1
36_MV411_2_88_R1_peak_67542_lociStitched	chr9	131578107	131674327	36	33144	41769.102	11055.678	73	1
22_MV411_2_88_R1_peak_31303_lociStitched	chr18	76445933	76507644	22	23825	39075.4052	8417.3804	74	1
13_MV411_2_88_R1_peak_33186_lociStitched	chr19	14355650	14407936	13	17701	38790.9834	8140.9302	75	1
MV411_2_88_R1_peak_28718	chr17	58330570	58341005	1	10436	31827.7935	1262.635	76	1
13_MV411_2_88_R1_peak_48507_lociStitched	chr3	49317020	49373580	13	19340	35909.944	5350.576	77	1
22_MV411_2_88_R1_peak_66651_lociStitched	chr9	114364387	114417350	22	27852	36782.8035	6429.7082	78	1
MV411_2_88_R1_peak_31655	chr19	820933	829992	1	9060	31526.2259	1411.3922	79	1
32_MV411_2_88_R1_peak_45277_lociStitched	chr22	24130811	24242310	32	26216	41566.8272	11662.7954	80	1
20_MV411_2_88_R1_peak_6395_lociStitched	chr1	235931403	235972695	20	19867	34123.7088	4533.8616	81	1
13_MV411_2_88_R1_peak_64255_lociStitched	chr8	129527918	129565591	13	19102	35717.7713	6216.045	82	1
52_MV411_2_88_R1_peak_7929_lociStitched	chr10	71229254	71383320	52	22929	46604.965	17424.8646	83	1
4_MV411_2_88_R1_peak_17225_lociStitched	chr13	28091619	28107834	4	10155	33265.0725	4155.9045	84	1
18_MV411_2_88_R1_peak_18688_lociStitched	chr14	75251310	75302471	18	19422	34671.8097	5689.1032	85	1
27_MV411_2_88_R1_peak_62995_lociStitched	chr8	37781873	37858857	27	21726	42587.5488	13680.0568	86	1
9_MV411_2_88_R1_peak_30135_lociStitched	chr17	81393516	81415905	9	11370	30899.0589	2355.3228	87	1
33_MV411_2_88_R1_peak_34926_lociStitched	chr19	45087304	45172912	33	20829	43420.3776	14895.792	88	1
34_MV411_2_88_R1_peak_21604_lociStitched	chr15	75151638	75235160	34	23607	38136.1452	9671.8476	89	1
4_MV411_2_88_R1_peak_14601_lociStitched	chr12	12714327	12734987	4	13845	30682.166	2357.306	90	1
31_MV411_2_88_R1_peak_10764_lociStitched	chr11	12106444	12179621	31	27514	36632.4062	8386.0842	91	1
22_MV411_2_88_R1_peak_32034_lociStitched	chr19	2511026	2576179	22	17916	38140.5662	10014.0161	92	1
25_MV411_2_88_R1_peak_55128_lociStitched	chr5	175630731	175699581	25	27005	35946.585	8200.035	93	1
25_MV411_2_88_R1_peak_45932_lociStitched	chr22	37262567	37320404	25	30028	34569.1749	6899.9541	94	1
3_MV411_2_88_R1_peak_17229_lociStitched	chr13	28122249	28143320	3	6558	33056.1848	5503.7452	95	1
39_MV411_2_88_R1_peak_58811_lociStitched	chr7	112731	189253	39	24831	36324.9934	8922.4652	96	1
29_MV411_2_88_R1_peak_44289_lociStitched	chr21	44327333	44406705	29	21933	36820.6708	9508.7656	97	1
26_MV411_2_88_R1_peak_43950_lociStitched	chr21	38980846	39037740	26	26397	34125.0212	6850.0376	98	1
38_MV411_2_88_R1_peak_36148_lociStitched	chr2	10319801	10416310	38	24728	38864.1743	11619.6836	99	1
17_MV411_2_88_R1_peak_36025_lociStitched	chr2	8494380	8550912	17	22566	34088.796	6959.0892	100	1
17_MV411_2_88_R1_peak_14108_lociStitched	chr12	1795476	1846753	17	18294	33304.4115	6230.1555	101	1
24_MV411_2_88_R1_peak_54115_lociStitched	chr5	132418200	132499532	24	22436	36802.73	9824.9056	102	1
11_MV411_2_88_R1_peak_12077_lociStitched	chr11	65466503	65500929	11	17753	30738.9754	3779.9748	103	1
30_MV411_2_88_R1_peak_43305_lociStitched	chr20	62716580	62794173	30	31442	35995.3927	9086.1403	104	1
14_MV411_2_88_R1_peak_17233_lociStitched	chr13	28243899	28272364	14	17037	33366.673	6509.9455	105	1
11_MV411_2_88_R1_peak_54765_lociStitched	chr5	150762109	150790284	11	22421	29203.3875	2530.115	106	1
5_MV411_2_88_R1_peak_37427_lociStitched	chr2	66436491	66459319	5	13280	28811.2188	2145.832	107	1
22_MV411_2_88_R1_peak_59900_lociStitched	chr7	38231117	38283035	22	24763	30922.3608	4267.6596	108	1
26_MV411_2_88_R1_peak_41517_lociStitched	chr20	23111548	23164272	26	29867	33595.7328	6970.1128	109	1
29_MV411_2_88_R1_peak_66895_lociStitched	chr9	124260873	124356611	29	24012	38237.7572	11699.1836	110	1
25_MV411_2_88_R1_peak_27286_lociStitched	chr17	27466477	27553437	25	19683	36175.36	9643.864	111	1
20_MV411_2_88_R1_peak_66107_lociStitched	chr9	93055533	93130880	20	27413	35156.9102	8732.7173	112	1
17_MV411_2_88_R1_peak_12766_lociStitched	chr11	73184867	73235898	17	21788	32440.4067	6077.7921	113	1
13_MV411_2_88_R1_peak_67509_lociStitched	chr9	131228048	131278263	13	22069	31354.246	4996.3925	114	1
21_MV411_2_88_R1_peak_7256_lociStitched	chr10	42952486	43002980	21	29153	31851.6152	5837.1064	115	1
15_MV411_2_88_R1_peak_28712_lociStitched	chr17	58269767	58310689	15	23035	30490.9822	4542.342	116	1
3_MV411_2_88_R1_peak_9375_lociStitched	chr10	123133273	123151942	3	17740	27846.6804	2115.1977	117	1
45_MV411_2_88_R1_peak_48865_lociStitched	chr3	52296807	52397320	45	27215	37300.3743	11579.0976	118	1
19_MV411_2_88_R1_peak_64264_lociStitched	chr8	129628353	129690539	19	18382	35844.0104	10198.504	119	1
MV411_2_88_R1_peak_11356	chr11	47387793	47396436	1	8644	26527.9599	1188.4125	120	1
12_MV411_2_88_R1_peak_30199_lociStitched	chr17	81809468	81847401	12	19103	29739.472	4411.6079	121	1
12_MV411_2_88_R1_peak_43844_lociStitched	chr21	34853098	34892150	12	16453	29554.5536	4342.5824	122	1
33_MV411_2_88_R1_peak_28843_lociStitched	chr17	62607762	62717674	33	18421	36578.7136	11584.7248	123	1
43_MV411_2_88_R1_peak_60037_lociStitched	chr7	44217262	44289572	43	24583	33291.524	8337.343	124	1
19_MV411_2_88_R1_peak_8089_lociStitched	chr10	72293148	72344430	19	19952	31015.3536	6082.0452	125	1
43_MV411_2_88_R1_peak_46543_lociStitched	chr22	43196553	43314244	43	17428	38579.1098	13758.0779	126	1
20_MV411_2_88_R1_peak_45121_lociStitched	chr22	22882624	22944859	20	26768	32212.836	7524.2115	127	1
46_MV411_2_88_R1_peak_51591_lociStitched	chr4	7599670	7718067	46	24076	37448.9711	12846.0745	128	1
11_MV411_2_88_R1_peak_6388_lociStitched	chr1	235845691	235901102	11	12567	30215.6183	5618.6754	129	1
48_MV411_2_88_R1_peak_566_lociStitched	chr1	3494821	3620077	48	21356	37677.0048	13089.252	130	1
13_MV411_2_88_R1_peak_42879_lociStitched	chr20	53579520	53643855	13	19866	30237.45	5770.8495	131	1
7_MV411_2_88_R1_peak_33595_lociStitched	chr19	18401603	18431832	7	13699	29461.1834	5244.7315	132	1
34_MV411_2_88_R1_peak_40732_lociStitched	chr2	240870844	240966279	34	30728	33764.903	9629.3915	133	1
47_MV411_2_88_R1_peak_51650_lociStitched	chr4	8188502	8316797	47	21632	38257.569	14497.335	134	1
44_MV411_2_88_R1_peak_7303_lociStitched	chr10	43022579	43128412	44	25512	35887.9703	12160.2117	135	1
3_MV411_2_88_R1_peak_59905_lociStitched	chr7	38299566	38318661	3	18434	25722.8745	2148.1875	136	1
16_MV411_2_88_R1_peak_36823_lociStitched	chr2	38600193	38677674	16	23267	31767.21	8205.2379	137	1
MV411_2_88_R1_peak_12293	chr11	67275080	67290173	1	15094	25329.0726	1782.4833	138	1
MV411_2_88_R1_peak_56478	chr6	31734054	31741154	1	7101	24529.08	1012.46	139	1
MV411_2_88_R1_peak_34363	chr19	39397258	39405626	1	8369	24755.0544	1503.7296	140	1
24_MV411_2_88_R1_peak_30315_lociStitched	chr17	82553256	82658651	24	14155	35170.3115	11972.872	141	1
23_MV411_2_88_R1_peak_25830_lociStitched	chr16	88952373	89006041	23	24354	28980.72	5796.144	142	1
5_MV411_2_88_R1_peak_47172_lociStitched	chr22	50529004	50545683	5	13212	24828.3594	1654.5568	143	1
32_MV411_2_88_R1_peak_42987_lociStitched	chr20	57395498	57471586	32	22011	32291.7472	9153.3864	144	1
18_MV411_2_88_R1_peak_23959_lociStitched	chr16	30450593	30481121	18	20483	26507.4624	3452.7168	145	1
11_MV411_2_88_R1_peak_45458_lociStitched	chr22	28798763	28832182	11	14126	26638.2849	3599.2263	146	1
12_MV411_2_88_R1_peak_22203_lociStitched	chr15	90645901	90687325	12	16423	27522.1056	4643.6304	147	1
6_MV411_2_88_R1_peak_39466_lociStitched	chr2	199438980	199464782	6	11280	25342.7244	2476.992	148	1
37_MV411_2_88_R1_peak_21321_lociStitched	chr15	70424806	70518740	37	18934	34314.0902	11506.915	149	1
MV411_2_88_R1_peak_27855	chr17	40317154	40325039	1	7886	23580.0925	1080.245	150	1
30_MV411_2_88_R1_peak_229_lociStitched	chr1	2133363	2216692	30	22500	32398.3152	9916.151	151	1
33_MV411_2_88_R1_peak_67847_lociStitched	chr9	134170221	134239378	33	24192	30532.8155	8063.7062	152	1
7_MV411_2_88_R1_peak_60829_lociStitched	chr7	92810302	92837986	7	9396	25073.3988	2665.9692	153	1
22_MV411_2_88_R1_peak_24211_lociStitched	chr16	50245678	50310591	22	20432	30100.1581	7718.1557	154	1
17_MV411_2_88_R1_peak_10505_lociStitched	chr11	3123556	3172424	17	23091	28006.2508	5639.3672	155	1
16_MV411_2_88_R1_peak_20708_lociStitched	chr15	55246727	55286689	16	23808	26342.9504	3984.2114	156	1
21_MV411_2_88_R1_peak_6555_lociStitched	chr1	246067583	246108867	21	22937	25839.6556	3802.2564	157	1
21_MV411_2_88_R1_peak_41003_lociStitched	chr20	1885725	1965712	21	14806	31202.9287	9182.5076	158	1
13_MV411_2_88_R1_peak_32535_lociStitched	chr19	6056537	6105838	13	16680	31079.3504	9061.5238	159	1
24_MV411_2_88_R1_peak_45792_lociStitched	chr22	36405132	36473232	24	21281	29807.37	7817.88	160	1
29_MV411_2_88_R1_peak_37130_lociStitched	chr2	46951862	47034493	29	19405	31366.7276	9543.8805	161	1
40_MV411_2_88_R1_peak_44563_lociStitched	chr21	45859502	45941690	40	26104	30409.56	8646.1776	162	1
18_MV411_2_88_R1_peak_16014_lociStitched	chr12	108799540	108860946	18	18143	28228.3382	6515.1766	163	1
11_MV411_2_88_R1_peak_69006_lociStitched	chrX	65986563	66018222	11	21017	23142.729	1484.8071	164	1
29_MV411_2_88_R1_peak_49974_lociStitched	chr3	129550224	129602635	29	23119	27971.7507	6373.1776	165	1
18_MV411_2_88_R1_peak_67297_lociStitched	chr9	129382328	129432926	18	15751	27621.4482	6036.3414	166	1
19_MV411_2_88_R1_peak_47068_lociStitched	chr22	49924210	49976188	19	21284	27210.483	5738.3712	167	1
39_MV411_2_88_R1_peak_23234_lociStitched	chr16	11020614	11145376	39	17100	35632.0272	14260.2966	168	1
43_MV411_2_88_R1_peak_40546_lociStitched	chr2	239485714	239611389	43	17218	35251.8375	13899.655	169	1
MV411_2_88_R1_peak_33124	chr19	13845823	13851831	1	6009	22478.3312	1130.1048	170	1
32_MV411_2_88_R1_peak_2768_lociStitched	chr1	41713839	41788887	32	21985	29861.5992	8555.472	171	1
22_MV411_2_88_R1_peak_68742_lociStitched	chrX	30566954	30628648	22	22166	23820.0534	2517.1152	172	1
20_MV411_2_88_R1_peak_33790_lociStitched	chr19	19525857	19596870	20	18963	33255.3879	12008.2983	173	1
17_MV411_2_88_R1_peak_6227_lociStitched	chr1	234494830	234555345	17	16227	28097.1145	6965.2765	174	1
20_MV411_2_88_R1_peak_23086_lociStitched	chr16	4639416	4697824	20	20256	27778.8448	6769.4872	175	1
11_MV411_2_88_R1_peak_24666_lociStitched	chr16	66512203	66543802	11	16031	24296.4711	3349.494	176	1
MV411_2_88_R1_peak_30132	chr17	81339423	81346143	1	6721	21814.464	868.224	177	1
45_MV411_2_88_R1_peak_55345_lociStitched	chr5	178260060	178394706	45	18727	35546.544	14662.9494	178	1
29_MV411_2_88_R1_peak_33610_lociStitched	chr19	18468405	18520240	29	17749	30302.741	9433.97	179	1
14_MV411_2_88_R1_peak_62308_lociStitched	chr8	8330609	8363431	14	11489	25811.2208	4965.9686	180	1
23_MV411_2_88_R1_peak_38227_lociStitched	chr2	105764767	105816243	23	18588	26216.7268	5399.8324	181	1
31_MV411_2_88_R1_peak_29830_lociStitched	chr17	78874586	78953857	31	21713	29322.3429	8529.5596	182	1
9_MV411_2_88_R1_peak_31983_lociStitched	chr19	2263779	2301223	9	11297	27176.8552	6429.1348	183	1
28_MV411_2_88_R1_peak_24940_lociStitched	chr16	70679419	70751981	28	22129	29336.8166	8634.878	184	1
17_MV411_2_88_R1_peak_26184_lociStitched	chr17	2359347	2407112	17	15518	25874.3005	5187.279	185	1
19_MV411_2_88_R1_peak_42602_lociStitched	chr20	48659289	48725622	19	15166	28324.191	7654.8282	186	1
38_MV411_2_88_R1_peak_16691_lociStitched	chr12	124359292	124461428	38	15650	31968.568	11418.8048	187	1
13_MV411_2_88_R1_peak_17864_lociStitched	chr14	22538617	22580372	13	14514	25341.1095	4814.3515	188	1
8_MV411_2_88_R1_peak_50601_lociStitched	chr3	185807105	185827239	8	9413	22372.9008	1864.4084	189	1
1_MV411_2_88_R1_peak_49216_lociStitched	chr3	71576320	71584877	1	8558	21300.0844	805.2137	190	1
26_MV411_2_88_R1_peak_56931_lociStitched	chr6	36997937	37103979	26	16072	32109.5176	11675.2242	191	1
29_MV411_2_88_R1_peak_2078_lociStitched	chr1	28107912	28174490	29	22977	27583.2654	7190.424	192	1
38_MV411_2_88_R1_peak_51565_lociStitched	chr4	7421586	7537184	38	16567	32194.043	11895.0342	193	1
8_MV411_2_88_R1_peak_39769_lociStitched	chr2	218385405	218407671	8	11006	22996.3248	2700.8658	194	1
30_MV411_2_88_R1_peak_45485_lociStitched	chr22	29144747	29254988	30	19100	32488.0227	12192.6546	195	1
12_MV411_2_88_R1_peak_53387_lociStitched	chr5	40354116	40390672	12	16623	23830.8564	3600.766	196	1
19_MV411_2_88_R1_peak_54401_lociStitched	chr5	139638246	139685290	19	17807	26236.4388	6016.9276	197	1
36_MV411_2_88_R1_peak_7833_lociStitched	chr10	70682322	70782840	36	19685	31442.0304	11237.9124	198	1
9_MV411_2_88_R1_peak_35263_lociStitched	chr19	48944531	48978060	9	11727	25123.2797	5129.937	199	1
8_MV411_2_88_R1_peak_34668_lociStitched	chr19	42226888	42255223	8	11630	25036.806	5077.632	200	1
16_MV411_2_88_R1_peak_29736_lociStitched	chr17	78375586	78421454	16	15837	25282.4416	5394.0768	201	1
MV411_2_88_R1_peak_31867	chr19	1851813	1859143	1	7331	21180.768	1308.405	202	1
24_MV411_2_88_R1_peak_11021_lociStitched	chr11	33874631	33941970	24	15721	27703.2646	7898.8647	203	1
33_MV411_2_88_R1_peak_19155_lociStitched	chr14	93033499	93110670	33	21618	28669.0265	8913.2505	204	1
34_MV411_2_88_R1_peak_25538_lociStitched	chr16	87782730	87859664	34	19250	28288.6318	8624.3014	205	1
36_MV411_2_88_R1_peak_36056_lociStitched	chr2	8565874	8666362	36	19827	30799.572	11144.1192	206	1
11_MV411_2_88_R1_peak_11522_lociStitched	chr11	60170049	60204888	11	15949	22979.8044	3358.4796	207	1
28_MV411_2_88_R1_peak_41353_lociStitched	chr20	17610292	17676760	28	22701	26593.8468	6999.0804	208	1
14_MV411_2_88_R1_peak_24531_lociStitched	chr16	57653493	57699147	14	23870	24840.3414	5254.7754	209	1
16_MV411_2_88_R1_peak_17221_lociStitched	chr13	28019657	28059363	16	12393	30097.148	10545.9136	210	1
14_MV411_2_88_R1_peak_20256_lociStitched	chr15	40088363	40136062	14	17575	24684.2325	5151.492	211	1
17_MV411_2_88_R1_peak_19853_lociStitched	chr14	105024507	105077900	17	17988	25100.0493	5638.3008	212	1
26_MV411_2_88_R1_peak_16324_lociStitched	chr12	117026461	117092275	26	19418	27036.3912	7614.6798	213	1
5_MV411_2_88_R1_peak_64258_lociStitched	chr8	129580166	129596589	5	12674	22121.781	2706.5104	214	1
16_MV411_2_88_R1_peak_31671_lociStitched	chr19	924830	959359	16	13562	25054.2424	5655.8502	215	1
14_MV411_2_88_R1_peak_64356_lociStitched	chr8	133074236	133115537	14	15411	26696.9664	7359.8382	216	1
45_MV411_2_88_R1_peak_40675_lociStitched	chr2	240701171	240771641	45	21422	26701.083	7371.162	217	1
13_MV411_2_88_R1_peak_4851_lociStitched	chr1	167601174	167654250	13	11362	25173.9468	5886.1284	218	1
6_MV411_2_88_R1_peak_6835_lociStitched	chr10	11161671	11181690	6	18299	21108.0336	1845.7518	219	1
9_MV411_2_88_R1_peak_4235_lociStitched	chr1	150596162	150636066	9	13750	22817.1072	3703.0912	220	1
18_MV411_2_88_R1_peak_22163_lociStitched	chr15	90018689	90068200	18	19187	24780.2555	5688.8139	221	1
29_MV411_2_88_R1_peak_19099_lociStitched	chr14	92631024	92706640	29	18634	27577.1552	8506.8	222	1
MV411_2_88_R1_peak_33092	chr19	13149564	13154808	1	5245	19946.6028	878.8944	223	1
33_MV411_2_88_R1_peak_22488_lociStitched	chr15	101158947	101247411	33	20872	28759.6464	9704.5008	224	1
15_MV411_2_88_R1_peak_2046_lociStitched	chr1	27859063	27904537	15	16705	24010.272	4956.666	225	1
17_MV411_2_88_R1_peak_14045_lociStitched	chr12	571229	646644	17	14201	27526.475	8476.646	226	1
38_MV411_2_88_R1_peak_11935_lociStitched	chr11	64593378	64670793	38	20043	28101.645	9065.2965	227	1
30_MV411_2_88_R1_peak_1999_lociStitched	chr1	27496778	27575972	30	19162	28137.6282	9138.9876	228	1
10_MV411_2_88_R1_peak_33466_lociStitched	chr19	17499709	17539682	10	12050	25466.7983	6499.6098	229	1
16_MV411_2_88_R1_peak_10611_lociStitched	chr11	6606742	6648361	16	18355	23860.1727	4952.661	230	1
8_MV411_2_88_R1_peak_65224_lociStitched	chr8	143947705	143979292	8	13013	24122.9919	5237.1246	231	1
25_MV411_2_88_R1_peak_16726_lociStitched	chr12	124474848	124582499	25	11573	31552.5081	12821.2341	232	1
15_MV411_2_88_R1_peak_13088_lociStitched	chr11	78288992	78355312	15	14952	25141.912	6413.144	233	1
25_MV411_2_88_R1_peak_43813_lociStitched	chr21	34517736	34581550	25	16775	25653.228	6955.726	234	1
14_MV411_2_88_R1_peak_54949_lociStitched	chr5	170266019	170312195	14	15428	24039.2256	5365.6512	235	1
