PeakID (cmd=annotatePeaks.pl MV411_1_359_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_1_359_R1_peak_12099	chr2	144507546	144520402	+	1221	NA	intron (ZEB2, intron 2 of 2)	NA	3694	ZEB2								
MV411_1_359_R1_peak_15646	chr4	37748548	37748995	+	1211	NA	Intergenic	NA	-62394	RELL1								
MV411_1_359_R1_peak_13344	chr20	62142460	62143795	+	1208	NA	promoter-TSS (SS18L1)	NA	331	PSMA7								
MV411_1_359_R1_peak_13826	chr22	28798219	28800602	+	1208	NA	intron (XBP1, intron 1 of 4)	NA	1162	XBP1								
MV411_1_359_R1_peak_13532	chr21	34908245	34909274	+	1203	NA	intron (RUNX1, intron 2 of 7)	NA	27759	LOC101928240								
MV411_1_359_R1_peak_4460	chr12	45728974	45731416	+	1187	NA	intron (ARID2, intron 2 of 20)	NA	504	ARID2								
MV411_1_359_R1_peak_13575	chr21	38984732	38986104	+	1183	NA	Intergenic	NA	-7644	AF064858.7								
MV411_1_359_R1_peak_9718	chr19	2269436	2271417	+	1181	NA	intron (OAZ1, intron 1 of 4)	NA	905	OAZ1								
MV411_1_359_R1_peak_8549	chr17	45160403	45161565	+	1174	NA	promoter-TSS (HEXIM2)	NA	-191	HEXIM2								
MV411_1_359_R1_peak_14656	chr3	49410507	49412129	+	1174	NA	promoter-TSS (TCTA)	NA	775	RHOA								
MV411_1_359_R1_peak_7301	chr16	28822686	28824262	+	1172	NA	promoter-TSS (ATXN2L)	NA	426	ATXN2L								
MV411_1_359_R1_peak_12013	chr2	127064803	127065283	+	1170	NA	intron (BIN1, intron 6 of 12)	NA	42224	BIN1								
MV411_1_359_R1_peak_16186	chr5	372056	375218	+	1167	NA	intron (AHRR, intron 3 of 11)	NA	69461	AHRR								
MV411_1_359_R1_peak_15998	chr4	139419364	139419927	+	1163	NA	Intergenic	NA	-34162	RAB33B								
MV411_1_359_R1_peak_14769	chr3	53166759	53167349	+	1161	NA	intron (PRKCD, intron 2 of 18)	NA	5847	PRKCD								
MV411_1_359_R1_peak_6884	chr15	97545567	97546182	+	1156	NA	Intergenic	NA	14824	RP11-461F11.3								
MV411_1_359_R1_peak_4108	chr11	123062607	123064216	+	1155	NA	TTS (LOC101929289)	NA	1058	LOC101929289								
MV411_1_359_R1_peak_17544	chr6	30682273	30683739	+	1147	NA	intron (PPP1R18, intron 1 of 2)	NA	4889	PPP1R18								
MV411_1_359_R1_peak_5302	chr13	28137556	28139539	+	1144	NA	promoter-TSS (PAN3)	NA	41	PAN3								
MV411_1_359_R1_peak_1904	chr1	228082657	228084561	+	1139	NA	intron (ARF1, intron 1 of 4)	NA	949	ARF1								
MV411_1_359_R1_peak_15898	chr4	102825319	102827986	+	1135	NA	promoter-TSS (UBE2D3)	NA	1528	UBE2D3								
MV411_1_359_R1_peak_14848	chr3	71580228	71584630	+	1114	NA	promoter-TSS (FOXP1)	NA	-40340	MIR1284								
MV411_1_359_R1_peak_10855	chr19	48872406	48874049	+	1111	NA	exon (PPP1R15A, exon 2 of 3)	NA	835	PPP1R15A								
MV411_1_359_R1_peak_3632	chr11	65497745	65501317	+	1105	NA	exon (MALAT1, exon 1 of 1)	NA	1769	MALAT1								
MV411_1_359_R1_peak_10442	chr19	35745002	35745485	+	1098	NA	promoter-TSS (PSENEN)	NA	199	U2AF1L4								
MV411_1_359_R1_peak_3969	chr11	94542777	94547268	+	1096	NA	exon (FUT4, exon 1 of 1)	NA	1171	FUT4								
MV411_1_359_R1_peak_5115	chr12	121799810	121802380	+	1087	NA	intron (LINC01089, intron 4 of 6)	NA	2389	LINC01089								
MV411_1_359_R1_peak_18967	chr7	98641325	98642372	+	1086	NA	Intergenic	NA	24563	NPTX2								
MV411_1_359_R1_peak_13836	chr22	29267224	29269339	+	1079	NA	promoter-TSS (EWSR1)	NA	272	EWSR1								
MV411_1_359_R1_peak_8689	chr17	58006249	58007332	+	1071	NA	intron (SRSF1, intron 1 of 3)	NA	483	SRSF1								
MV411_1_359_R1_peak_18410	chr7	2353848	2355531	+	1071	NA	promoter-TSS (EIF3B)	NA	-150	EIF3B								
MV411_1_359_R1_peak_10367	chr19	29212401	29213173	+	1064	NA	intron (UQCRFS1, intron 1 of 1)	NA	442	UQCRFS1								
MV411_1_359_R1_peak_6873	chr15	92882785	92884097	+	1056	NA	exon (LOC100507217, exon 1 of 5)	NA	598	LOC100507217								
MV411_1_359_R1_peak_17780	chr6	42781571	42784209	+	1051	NA	promoter-TSS (FLJ38717)	NA	-37	FLJ38717								
MV411_1_359_R1_peak_13176	chr20	45971904	45972541	+	1042	NA	promoter-TSS (ZNF335)	NA	-953	ZNF335								
MV411_1_359_R1_peak_11077	chr19	55653884	55655847	+	1033	NA	exon (U2AF2, exon 1 of 12)	NA	-4345	U2AF2								
MV411_1_359_R1_peak_9623	chr19	947614	948079	+	1032	NA	intron (ARID3A, intron 3 of 8)	NA	18005	ARID3A								
MV411_1_359_R1_peak_9658	chr19	1407592	1408812	+	1030	NA	intron (DAZAP1, intron 1 of 11)	NA	484	DAZAP1								
MV411_1_359_R1_peak_2730	chr10	97318514	97320832	+	1028	NA	exon (FRAT1, exon 1 of 1)	NA	408	FRAT1								
MV411_1_359_R1_peak_19743	chr8	63167715	63169508	+	1024	NA	promoter-TSS (YTHDF3)	NA	-169	YTHDF3-AS1								
MV411_1_359_R1_peak_11641	chr2	66443264	66448416	+	1018	NA	intron (MEIS1, intron 6 of 12)	NA	-5326	MEIS1-AS2								
MV411_1_359_R1_peak_19563	chr8	30081900	30083048	+	1014	NA	intron (TMEM66, intron 1 of 5)	NA	734	TMEM66								
MV411_1_359_R1_peak_8041	chr17	7307523	7308869	+	1014	NA	promoter-TSS (EIF5A)	NA	-179	EIF5A								
MV411_1_359_R1_peak_9947	chr19	8513417	8514675	+	1011	NA	promoter-TSS (ZNF414)	NA	118	ZNF414								
MV411_1_359_R1_peak_11688	chr2	70085603	70088523	+	1010	NA	promoter-TSS (PCBP1-AS1)	NA	-48	PCBP1-AS1								
MV411_1_359_R1_peak_16791	chr5	138574360	138576306	+	1008	NA	exon (HSPA9, exon 1 of 17)	NA	296	HSPA9								
MV411_1_359_R1_peak_18309	chr6	165186144	165186713	+	1004	NA	Intergenic	NA	123188	C6orf118								
MV411_1_359_R1_peak_8179	chr17	17236783	17237755	+	999	NA	promoter-TSS (FLCN)	NA	-79	FLCN								
MV411_1_359_R1_peak_18416	chr7	2555002	2555860	+	995	NA	promoter-TSS (BRAT1)	NA	327	BRAT1								
MV411_1_359_R1_peak_13968	chr22	38504929	38506427	+	995	NA	intron (DDX17, intron 1 of 12)	NA	662	DDX17								
MV411_1_359_R1_peak_3622	chr11	65418572	65425723	+	988	NA	promoter-TSS (NEAT1)	NA	-651	NEAT1								
MV411_1_359_R1_peak_3757	chr11	68212947	68214472	+	982	NA	promoter-TSS (SUV420H1)	NA	-79	SUV420H1								
MV411_1_359_R1_peak_3305	chr11	33256647	33259468	+	980	NA	promoter-TSS (HIPK3)	NA	-279	HIPK3								
MV411_1_359_R1_peak_15173	chr3	152266256	152273857	+	980	NA	promoter-TSS (MBNL1-AS1)	NA	-430	MBNL1-AS1								
MV411_1_359_R1_peak_15814	chr4	82373102	82374045	+	975	NA	promoter-TSS (LOC101928963)	NA	423	HNRNPD								
MV411_1_359_R1_peak_13133	chr20	43457580	43458834	+	973	NA	intron (SRSF6, intron 1 of 5)	NA	343	SRSF6								
MV411_1_359_R1_peak_2900	chr10	119079452	119081604	+	967	NA	intron (EIF3A, intron 1 of 21)	NA	294	EIF3A								
MV411_1_359_R1_peak_9997	chr19	10501922	10503840	+	961	NA	promoter-TSS (KEAP1)	NA	-76	KEAP1								
MV411_1_359_R1_peak_6274	chr15	39396956	39397361	+	959	NA	Intergenic	NA	13124	LOC102724283								
MV411_1_359_R1_peak_10805	chr19	47225286	47228737	+	959	NA	promoter-TSS (MIR3191)	NA	21	MIR3190								
MV411_1_359_R1_peak_16372	chr5	50439194	50443345	+	956	NA	exon (EMB, exon 1 of 9)	NA	131	EMB								
MV411_1_359_R1_peak_6020	chr14	91509171	91511230	+	951	NA	promoter-TSS (SMEK1)	NA	280	SMEK1								
MV411_1_359_R1_peak_16721	chr5	134225097	134226163	+	951	NA	promoter-TSS (MIR3661)	NA	-127	MIR3661								
MV411_1_359_R1_peak_18118	chr6	136288902	136289860	+	949	NA	intron (BCLAF1, intron 1 of 11)	NA	1264	BCLAF1								
MV411_1_359_R1_peak_15787	chr4	77075065	77076372	+	946	NA	exon (CCNI, exon 1 of 7)	NA	254	CCNI								
MV411_1_359_R1_peak_20104	chr8	129581449	129583137	+	942	NA	Intergenic	NA	-98151	MIR3686								
MV411_1_359_R1_peak_20320	chr9	3525980	3527769	+	942	NA	promoter-TSS (RFX3)	NA	61827	DSERG1								
MV411_1_359_R1_peak_12274	chr2	177262526	177265679	+	942	NA	promoter-TSS (NFE2L2)	NA	-213	NFE2L2								
MV411_1_359_R1_peak_3495	chr11	61791963	61793507	+	942	NA	promoter-TSS (MIR611)	NA	98	FEN1								
MV411_1_359_R1_peak_6683	chr15	74869736	74870368	+	936	NA	intron (SCAMP2, intron 1 of 9)	NA	3313	SCAMP2								
MV411_1_359_R1_peak_14244	chr3	5187703	5190081	+	936	NA	intron (EDEM1, intron 1 of 11)	NA	1185	EDEM1								
MV411_1_359_R1_peak_10270	chr19	18290802	18293599	+	932	NA	Intergenic	NA	10123	MIR3188								
MV411_1_359_R1_peak_17877	chr6	67886295	67889244	+	931	NA	Intergenic	NA	-153154	LOC102723883								
MV411_1_359_R1_peak_18520	chr7	20219605	20220629	+	930	NA	intron (LOC100506098, intron 3 of 3)	NA	2651	LOC100506098								
MV411_1_359_R1_peak_7038	chr16	2777202	2778196	+	928	NA	promoter-TSS (TCEB2)	NA	-403	TCEB2								
MV411_1_359_R1_peak_8343	chr17	32349602	32350972	+	928	NA	promoter-TSS (C17orf75)	NA	149	ZNF207								
MV411_1_359_R1_peak_542	chr1	36155410	36156980	+	921	NA	promoter-TSS (MAP7D1)	NA	230	MAP7D1								
MV411_1_359_R1_peak_8226	chr17	21041388	21043046	+	920	NA	intron (USP22, intron 1 of 12)	NA	1192	USP22								
MV411_1_359_R1_peak_6129	chr14	103333093	103333983	+	917	NA	promoter-TSS (EIF5)	NA	-1323	EIF5								
MV411_1_359_R1_peak_4755	chr12	68807863	68809397	+	914	NA	promoter-TSS (MDM2)	NA	456	MDM2								
MV411_1_359_R1_peak_9559	chr18	77130570	77133313	+	913	NA	intron (MBP, intron 1 of 7)	NA	877	MBP								
MV411_1_359_R1_peak_3450	chr11	58576893	58578964	+	912	NA	intron (LPXN, intron 1 of 8)	NA	238	LPXN								
MV411_1_359_R1_peak_12417	chr2	206095890	206096343	+	912	NA	Intergenic	NA	-9934	INO80D								
MV411_1_359_R1_peak_10523	chr19	39397839	39399287	+	912	NA	exon (MED29, exon 4 of 4)	NA	7240	MED29								
MV411_1_359_R1_peak_287	chr1	22052655	22053821	+	905	NA	intron (CDC42, intron 1 of 5)	NA	611	CDC42								
MV411_1_359_R1_peak_5840	chr14	69767097	69768092	+	904	NA	exon (LOC100289511, exon 1 of 1)	NA	119	LOC100289511								
MV411_1_359_R1_peak_5826	chr14	68816028	68816781	+	902	NA	Intergenic	NA	-22490	ZFP36L1								
MV411_1_359_R1_peak_10979	chr19	52189973	52190846	+	900	NA	intron (PPP2R1A, intron 1 of 14)	NA	607	PPP2R1A								
MV411_1_359_R1_peak_3406	chr11	47392585	47395837	+	900	NA	Intergenic	NA	-6812	MIR4487								
MV411_1_359_R1_peak_1051	chr1	112618347	112620482	+	898	NA	promoter-TSS (ST7L)	NA	-39	CAPZA1								
MV411_1_359_R1_peak_14025	chr22	41091685	41093055	+	895	NA	promoter-TSS (EP300)	NA	68	EP300								
MV411_1_359_R1_peak_9672	chr19	1847474	1848841	+	894	NA	intron (REXO1, intron 1 of 13)	NA	344	REXO1								
MV411_1_359_R1_peak_16267	chr5	32173513	32175078	+	894	NA	promoter-TSS (GOLPH3)	NA	24	GOLPH3								
MV411_1_359_R1_peak_10887	chr19	49640537	49641869	+	893	NA	promoter-TSS (SCAF1)	NA	-1060	RRAS								
MV411_1_359_R1_peak_12760	chr20	2101848	2103341	+	890	NA	intron (STK35, intron 1 of 3)	NA	712	STK35								
MV411_1_359_R1_peak_16784	chr5	138337440	138338926	+	889	NA	promoter-TSS (CDC25C)	NA	168	FAM53C								
MV411_1_359_R1_peak_18450	chr7	5529242	5530659	+	887	NA	promoter-TSS (ACTB)	NA	651	ACTB								
MV411_1_359_R1_peak_9159	chr17	82458094	82458525	+	881	NA	promoter-TSS (NARF)	NA	124	NARF								
MV411_1_359_R1_peak_17554	chr6	30781637	30782312	+	878	NA	Intergenic	NA	-37424	IER3								
MV411_1_359_R1_peak_10318	chr19	19192174	19192574	+	877	NA	promoter-TSS (RFXANK)	NA	217	MEF2BNB								
MV411_1_359_R1_peak_6745	chr15	77004190	77004603	+	876	NA	intron (PSTPIP1, intron 1 of 14)	NA	8991	PSTPIP1								
MV411_1_359_R1_peak_5582	chr14	22918417	22919223	+	875	NA	intron (RBM23, intron 1 of 13)	NA	367	RBM23								
MV411_1_359_R1_peak_12638	chr2	237616903	237617551	+	875	NA	Intergenic	NA	-10375	LRRFIP1								
MV411_1_359_R1_peak_16720	chr5	134176127	134177696	+	874	NA	exon (SKP1, exon 1 of 6)	NA	122	SKP1								
MV411_1_359_R1_peak_7811	chr16	87951472	87952446	+	870	NA	promoter-TSS (BANP)	NA	-15390	CA5A								
MV411_1_359_R1_peak_11261	chr2	24792853	24794087	+	868	NA	promoter-TSS (CENPO)	NA	8	CENPO								
MV411_1_359_R1_peak_3075	chr11	695221	697276	+	866	NA	promoter-TSS (DEAF1)	NA	-646	DEAF1								
MV411_1_359_R1_peak_9940	chr19	8444948	8445945	+	866	NA	intron (HNRNPM, intron 1 of 16)	NA	527	HNRNPM								
MV411_1_359_R1_peak_13296	chr20	54207779	54208455	+	863	NA	exon (PFDN4, exon 1 of 4)	NA	154	PFDN4								
MV411_1_359_R1_peak_10006	chr19	10654180	10655218	+	858	NA	promoter-TSS (ILF3-AS1)	NA	438	ILF3								
MV411_1_359_R1_peak_10255	chr19	18152657	18153049	+	858	NA	promoter-TSS (PIK3R2)	NA	-325	PIK3R2								
MV411_1_359_R1_peak_19892	chr8	98044720	98045593	+	858	NA	intron (RPL30, intron 2 of 4)	NA	434	RPL30								
MV411_1_359_R1_peak_7565	chr16	58629133	58629901	+	858	NA	intron (CNOT1, intron 1 of 48)	NA	369	CNOT1								
MV411_1_359_R1_peak_448	chr1	28668993	28669890	+	856	NA	intron (GMEB1, intron 1 of 9)	NA	713	GMEB1								
MV411_1_359_R1_peak_16906	chr5	149550437	149551833	+	853	NA	promoter-TSS (CSNK1A1)	NA	417	CSNK1A1								
MV411_1_359_R1_peak_10605	chr19	41397462	41398355	+	847	NA	promoter-TSS (EXOSC5)	NA	119	BCKDHA								
MV411_1_359_R1_peak_2076	chr1	244863168	244864509	+	846	NA	exon (HNRNPU, exon 1 of 14)	NA	687	HNRNPU								
MV411_1_359_R1_peak_8902	chr17	74779187	74780455	+	844	NA	intron (TMEM104, intron 2 of 9)	NA	3312	TMEM104								
MV411_1_359_R1_peak_1942	chr1	230509353	230510214	+	844	NA	Intergenic	NA	-83855	PGBD5								
MV411_1_359_R1_peak_5230	chr12	132828063	132829194	+	840	NA	promoter-TSS (GOLGA3)	NA	233	GOLGA3								
MV411_1_359_R1_peak_8703	chr17	58334801	58339021	+	840	NA	promoter-TSS (BZRAP1-AS1)	NA	-889	MIR4736								
MV411_1_359_R1_peak_20332	chr9	6411751	6413071	+	839	NA	promoter-TSS (UHRF2)	NA	-740	UHRF2								
MV411_1_359_R1_peak_4339	chr12	12722951	12725451	+	837	NA	Intergenic	NA	6833	CDKN1B								
MV411_1_359_R1_peak_16195	chr5	398710	401575	+	834	NA	intron (AHRR, intron 4 of 11)	NA	43001	C5orf55								
MV411_1_359_R1_peak_19972	chr8	110227831	110228430	+	834	NA	Intergenic	NA	-252396	KCNV1								
MV411_1_359_R1_peak_2447	chr10	68331123	68333225	+	831	NA	promoter-TSS (HNRNPH3)	NA	163	HNRNPH3								
MV411_1_359_R1_peak_9821	chr19	4791512	4792705	+	831	NA	exon (FEM1A, exon 1 of 1)	NA	392	FEM1A								
MV411_1_359_R1_peak_19914	chr8	100720640	100722253	+	829	NA	exon (PABPC1, exon 1 of 15)	NA	1036	PABPC1								
MV411_1_359_R1_peak_10324	chr19	19320051	19321624	+	829	NA	promoter-TSS (MAU2)	NA	16	MAU2								
MV411_1_359_R1_peak_10106	chr19	13838173	13843644	+	826	NA	Intergenic	NA	-4257	MIR23A								
MV411_1_359_R1_peak_7458	chr16	47460682	47461886	+	826	NA	promoter-TSS (PHKB)	NA	-15	PHKB								
MV411_1_359_R1_peak_3401	chr11	47376372	47379278	+	819	NA	intron (SPI1, intron 1 of 4)	NA	751	SPI1								
MV411_1_359_R1_peak_11581	chr2	61177358	61178014	+	817	NA	promoter-TSS (AHSA2)	NA	-788	AHSA2								
MV411_1_359_R1_peak_1085	chr1	114757462	114758412	+	817	NA	exon (CSDE1, exon 1 of 20)	NA	113	CSDE1								
MV411_1_359_R1_peak_14744	chr3	52287383	52288516	+	816	NA	intron (GLYCTK, intron 1 of 5)	NA	-1966	GLYCTK								
MV411_1_359_R1_peak_17892	chr6	73519361	73521232	+	813	NA	intron (EEF1A1, intron 1 of 7)	NA	736	EEF1A1								
MV411_1_359_R1_peak_14185	chr22	50529070	50534442	+	813	NA	exon (ODF3B, exon 2 of 6)	NA	690	ODF3B								
MV411_1_359_R1_peak_9653	chr19	1269305	1270259	+	809	NA	intron (CIRBP, intron 1 of 7)	NA	478	CIRBP-AS1								
MV411_1_359_R1_peak_11002	chr19	54137735	54138417	+	809	NA	intron (CNOT3, intron 1 of 17)	NA	327	CNOT3								
MV411_1_359_R1_peak_106	chr1	7108248	7108744	+	807	NA	intron (CAMTA1, intron 4 of 5)	NA	-56725	LOC100129476								
MV411_1_359_R1_peak_235	chr1	17635730	17636272	+	805	NA	intron (ARHGEF10L, intron 18 of 28)	NA	17688	ARHGEF10L								
MV411_1_359_R1_peak_373	chr1	26695074	26698200	+	804	NA	promoter-TSS (LOC101928728)	NA	-232	LOC101928728								
MV411_1_359_R1_peak_19083	chr7	105011234	105015751	+	803	NA	promoter-TSS (KMT2E)	NA	649	KMT2E-AS1								
MV411_1_359_R1_peak_16796	chr5	139293663	139295129	+	803	NA	intron (MATR3, intron 1 of 13)	NA	15616	SNORA74A								
MV411_1_359_R1_peak_6649	chr15	72782620	72784346	+	802	NA	exon (ADPGK, exon 1 of 5)	NA	302	ADPGK								
MV411_1_359_R1_peak_20934	chr9	128656726	128657349	+	802	NA	promoter-TSS (WDR34)	NA	-187	WDR34								
MV411_1_359_R1_peak_12697	chr2	241636980	241638046	+	802	NA	promoter-TSS (THAP4)	NA	153	ATG4B								
MV411_1_359_R1_peak_20628	chr9	95875188	95876042	+	798	NA	promoter-TSS (ERCC6L2)	NA	-3	ERCC6L2								
MV411_1_359_R1_peak_5814	chr14	67674188	67675623	+	798	NA	promoter-TSS (VTI1B)	NA	-20	VTI1B								
MV411_1_359_R1_peak_13563	chr21	37366739	37368391	+	796	NA	promoter-TSS (DYRK1A)	NA	-47925	DYRK1A								
MV411_1_359_R1_peak_18341	chr6	169722284	169724014	+	795	NA	intron (PHF10, intron 1 of 11)	NA	861	PHF10								
MV411_1_359_R1_peak_4709	chr12	62602074	62603995	+	795	NA	promoter-TSS (MIRLET7I)	NA	400	C12orf61								
MV411_1_359_R1_peak_8845	chr17	67825462	67826211	+	795	NA	exon (BPTF, exon 1 of 32)	NA	308	BPTF								
MV411_1_359_R1_peak_10055	chr19	12668903	12669873	+	794	NA	promoter-TSS (WDR83)	NA	263	WDR83OS								
MV411_1_359_R1_peak_1336	chr1	155687926	155689354	+	791	NA	promoter-TSS (DAP3)	NA	-454	DAP3								
MV411_1_359_R1_peak_20229	chr8	143596769	143597741	+	790	NA	promoter-TSS (EEF1D)	NA	-649	TIGD5								
MV411_1_359_R1_peak_6416	chr15	50353283	50356066	+	789	NA	exon (GABPB1-AS1, exon 1 of 1)	NA	205	FLJ10038								
MV411_1_359_R1_peak_14256	chr3	9731403	9732646	+	789	NA	exon (BRPF1, exon 1 of 7)	NA	295	BRPF1								
MV411_1_359_R1_peak_12322	chr2	191020534	191021583	+	787	NA	Intergenic	NA	-6808	STAT1								
MV411_1_359_R1_peak_19821	chr8	83317894	83318267	+	787	NA	Intergenic	NA	405976	LOC101927141								
MV411_1_359_R1_peak_7390	chr16	30698165	30699519	+	786	NA	promoter-TSS (SRCAP)	NA	-299	SRCAP								
MV411_1_359_R1_peak_11737	chr2	74198576	74199203	+	786	NA	intron (MTHFD2, intron 1 of 6)	NA	303	MTHFD2								
MV411_1_359_R1_peak_11141	chr19	58572720	58574270	+	784	NA	promoter-TSS (MZF1)	NA	80	MZF1								
MV411_1_359_R1_peak_3064	chr11	505604	507240	+	784	NA	intron (RNH1, intron 1 of 10)	NA	399	RNH1								
MV411_1_359_R1_peak_617	chr1	40691652	40692595	+	783	NA	exon (NFYC-AS1, exon 1 of 1)	NA	138	NFYC-AS1								
MV411_1_359_R1_peak_7668	chr16	70454229	70454721	+	780	NA	promoter-TSS (FUK)	NA	-109	FUK								
MV411_1_359_R1_peak_10340	chr19	19662937	19664082	+	777	NA	exon (ATP13A1, exon 1 of 26)	NA	185	ATP13A1								
MV411_1_359_R1_peak_21071	chr9	134371080	134373017	+	776	NA	intron (RXRA, intron 1 of 9)	NA	-7247	RXRA								
MV411_1_359_R1_peak_1984	chr1	234605876	234610877	+	775	NA	intron (IRF2BP2, intron 1 of 1)	NA	1149	IRF2BP2								
MV411_1_359_R1_peak_12146	chr2	156341521	156343017	+	773	NA	Intergenic	NA	-9554	NR4A2								
MV411_1_359_R1_peak_13994	chr22	39520211	39521424	+	773	NA	exon (ATF4, exon 1 of 2)	NA	253	ATF4								
MV411_1_359_R1_peak_1504	chr1	171485450	171486433	+	773	NA	intron (PRRC2C, intron 1 of 31)	NA	428	PRRC2C								
MV411_1_359_R1_peak_16434	chr5	57173936	57174886	+	773	NA	intron (GPBP1, intron 1 of 11)	NA	562	GPBP1								
