PeakID (cmd=annotatePeaks.pl MV411_8_715_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_8_715_R1_peak_2025	chr10	133442967	133444762	+	3827	NA	Intergenic	NA	-10064	SCART1								
MV411_8_715_R1_peak_404	chr1	27668731	27669563	+	3694	NA	intron (IFI6, intron 2 of 4)	NA	3066	IFI6								
MV411_8_715_R1_peak_11548	chr5	81169494	81170564	+	3694	NA	intron (RASGRF2, intron 17 of 25)	NA	-63291	CKMT2								
MV411_8_715_R1_peak_4161	chr15	23039488	23050865	+	3685	NA	Intergenic	NA	-5503	TUBGCP5								
MV411_8_715_R1_peak_3775	chr14	30625362	30626025	+	3604	NA	intron (SCFD1, intron 1 of 22)	NA	3374	SCFD1								
MV411_8_715_R1_peak_13415	chr8	349899	351931	+	3444	NA	Intergenic	NA	32259	FAM87A								
MV411_8_715_R1_peak_13474	chr8	10959933	10960480	+	3419	NA	intron (XKR6, intron 1 of 2)	NA	75073	MIR598								
MV411_8_715_R1_peak_14873	chrX	1126574	1127467	+	3149	NA	Intergenic	NA	85614	CRLF2								
MV411_8_715_R1_peak_4118	chr14	104776970	104777845	+	3095	NA	intron (AKT1, intron 3 of 13)	NA	9440	LOC102723342								
MV411_8_715_R1_peak_9454	chr20	61217381	61219279	+	3053	NA	Intergenic	NA	139266	LOC100506470								
MV411_8_715_R1_peak_4131	chr14	105566993	105568333	+	3033	NA	Intergenic	NA	40543	TMEM121								
MV411_8_715_R1_peak_3	chr1	839071	839838	+	3025	NA	intron (LINC01128, intron 2 of 3)	NA	11863	LINC01128								
MV411_8_715_R1_peak_2053	chr11	693500	694909	+	2989	NA	promoter-TSS (TMEM80)	NA	-951	TMEM80								
MV411_8_715_R1_peak_3511	chr12	132466090	132467150	+	2903	NA	Intergenic	NA	7634	MUC8								
MV411_8_715_R1_peak_3638	chr13	35761311	35763988	+	2878	NA	Intergenic	NA	65093	LINC00445								
MV411_8_715_R1_peak_13413	chr8	319755	320681	+	2877	NA	Intergenic	NA	-13964	LOC101927595								
MV411_8_715_R1_peak_5323	chr16	89142205	89143074	+	2825	NA	intron (ACSF3, intron 2 of 4)	NA	15513	LOC102724669								
MV411_8_715_R1_peak_9875	chr22	37184109	37184790	+	2797	NA	intron (C1QTNF6, intron 2 of 2)	NA	3841	C1QTNF6								
MV411_8_715_R1_peak_292	chr1	22260747	22261401	+	2785	NA	Intergenic	NA	-5203	MIR4418								
MV411_8_715_R1_peak_230	chr1	16131869	16133290	+	2750	NA	intron (EPHA2, intron 10 of 15)	NA	-22650	LOC101927479								
MV411_8_715_R1_peak_1990	chr10	131850579	131851744	+	2683	NA	Intergenic	NA	38635	LOC101929806								
MV411_8_715_R1_peak_2041	chr11	518678	519478	+	2681	NA	Intergenic	NA	-9406	LOC101059906								
MV411_8_715_R1_peak_238	chr1	16896081	16897096	+	2673	NA	TTS (RNU1-2)	NA	608	RNU1-2								
MV411_8_715_R1_peak_7312	chr19	19549925	19550594	+	2635	NA	Intergenic	NA	11994	CILP2								
MV411_8_715_R1_peak_6903	chr19	7882539	7884021	+	2611	NA	Intergenic	NA	-3048	LOC388499								
MV411_8_715_R1_peak_10727	chr3	177251713	177252348	+	2591	NA	Intergenic	NA	-42412	LINC00501								
MV411_8_715_R1_peak_6533	chr18	79831950	79832719	+	2570	NA	Intergenic	NA	-31334	KCNG2								
MV411_8_715_R1_peak_13419	chr8	1377908	1378807	+	2551	NA	intron (DLGAP2, intron 2 of 13)	NA	38824	LOC102723676								
MV411_8_715_R1_peak_9687	chr22	19168171	19168782	+	2549	NA	Intergenic	NA	-3230	LOC100652736								
MV411_8_715_R1_peak_5542	chr17	17454010	17455334	+	2428	NA	Intergenic	NA	-22314	MED9								
MV411_8_715_R1_peak_3707	chr13	113556653	113557673	+	2386	NA	Intergenic	NA	-28115	TFDP1								
MV411_8_715_R1_peak_3711	chr13	113624034	113626409	+	2386	NA	intron (TFDP1, intron 4 of 10)	NA	32977	ATP4B								
MV411_8_715_R1_peak_13307	chr7	140009281	140010327	+	2386	NA	intron (TBXAS1, intron 14 of 16)	NA	54482	PARP12								
MV411_8_715_R1_peak_573	chr1	44720689	44721815	+	2361	NA	TTS (RNU5F-1)	NA	649	RNU5F-1								
MV411_8_715_R1_peak_9649	chr21	45433700	45434367	+	2357	NA	intron (COL18A1, intron 2 of 41)	NA	-8993	COL18A1-AS1								
MV411_8_715_R1_peak_235	chr1	16513348	16514134	+	2345	NA	TTS (RNU1-1)	NA	544	RNU1-1								
MV411_8_715_R1_peak_9453	chr20	60262832	60263368	+	2339	NA	intron (RP5-1043L13.1-2, intron 3 of 4)	NA	-45374	MIR646								
MV411_8_715_R1_peak_12746	chr7	3581719	3582747	+	2303	NA	intron (SDK1, intron 1 of 44)	NA	-423678	LOC100129603								
MV411_8_715_R1_peak_6219	chr17	82440506	82441896	+	2284	NA	TTS (HEXDC)	NA	9630	C17orf62								
MV411_8_715_R1_peak_9872	chr22	36872171	36874166	+	2272	NA	intron (NCF4, intron 7 of 9)	NA	12180	NCF4								
MV411_8_715_R1_peak_7621	chr19	45264984	45266053	+	2259	NA	intron (MARK4, intron 6 of 17)	NA	14260	MARK4								
MV411_8_715_R1_peak_6488	chr18	76391182	76392960	+	2243	NA	intron (ZNF516, intron 3 of 6)	NA	-99997	LOC101927989								
MV411_8_715_R1_peak_3719	chr13	114150336	114150857	+	2241	NA	Intergenic	NA	-18004	RASA3								
MV411_8_715_R1_peak_8539	chr2	122274429	122275917	+	2241	NA	Intergenic	NA	495873	LOC101927801								
MV411_8_715_R1_peak_11340	chr5	1157050	1158178	+	2239	NA	Intergenic	NA	20991	CTD-3080P12.3								
MV411_8_715_R1_peak_1401	chr1	235954577	235955346	+	2211	NA	Intergenic	NA	-101940	MIR1537								
MV411_8_715_R1_peak_8533	chr2	121024117	121025274	+	2200	NA	Intergenic	NA	157135	GLI2								
MV411_8_715_R1_peak_10933	chr4	8033952	8035138	+	2194	NA	intron (ABLIM2, intron 10 of 18)	NA	-29164	MIR95								
MV411_8_715_R1_peak_11949	chr6	5838811	5839663	+	2185	NA	Intergenic	NA	-143965	RP1-256G22.2								
MV411_8_715_R1_peak_11940	chr6	3093847	3094474	+	2179	NA	intron (RIPK1, intron 7 of 10)	NA	17336	RIPK1								
MV411_8_715_R1_peak_13960	chr8	101584584	101585303	+	2176	NA	intron (GRHL2, intron 7 of 15)	NA	-92224	LOC101927172								
MV411_8_715_R1_peak_5014	chr16	50281085	50281774	+	2126	NA	intron (ADCY7, intron 1 of 22)	NA	-11226	MIR6771								
MV411_8_715_R1_peak_6477	chr18	74290959	74292128	+	2100	NA	intron (CYB5A, intron 1 of 4)	NA	473	CYB5A								
MV411_8_715_R1_peak_1998	chr10	132282240	132282699	+	2095	NA	intron (STK32C, intron 1 of 11)	NA	-36514	STK32C								
MV411_8_715_R1_peak_11421	chr5	40437003	40437560	+	2092	NA	Intergenic	NA	-243670	PTGER4								
MV411_8_715_R1_peak_3509	chr12	132237090	132237871	+	2091	NA	Intergenic	NA	-33790	GALNT9								
MV411_8_715_R1_peak_5223	chr16	81883030	81883783	+	2057	NA	intron (PLCG2, intron 9 of 32)	NA	104112	PLCG2								
MV411_8_715_R1_peak_14228	chr8	143404980	143405647	+	2030	NA	Intergenic	NA	25119	MAFA								
MV411_8_715_R1_peak_6779	chr19	4791270	4791902	+	2019	NA	promoter-TSS (FEM1A)	NA	-130	FEM1A								
MV411_8_715_R1_peak_12685	chr6	168001265	168002601	+	2008	NA	intron (KIF25, intron 2 of 12)	NA	-4856	KIF25-AS1								
MV411_8_715_R1_peak_3706	chr13	113435815	113437689	+	1999	NA	intron (ADPRHL1, intron 2 of 7)	NA	16879	ADPRHL1								
MV411_8_715_R1_peak_3717	chr13	113943949	113944735	+	1996	NA	Intergenic	NA	12141	LOC100507747								
MV411_8_715_R1_peak_6231	chr17	83050441	83051695	+	1991	NA	intron (B3GNTL1, intron 1 of 5)	NA	-31054	METRNL								
MV411_8_715_R1_peak_1839	chr10	97048508	97049159	+	1964	NA	intron (SLIT1, intron 14 of 36)	NA	-53923	RP11-453E2.2								
MV411_8_715_R1_peak_3268	chr12	108918832	108919895	+	1961	NA	intron (SVOP, intron 13 of 15)	NA	39282	DAO								
MV411_8_715_R1_peak_1406	chr1	236168921	236169545	+	1935	NA	intron (GPR137B, intron 2 of 7)	NA	26680	GPR137B								
MV411_8_715_R1_peak_1470	chr10	3420639	3421247	+	1915	NA	Intergenic	NA	14769	LOC101927880								
MV411_8_715_R1_peak_6136	chr17	78350118	78350736	+	1860	NA	Intergenic	NA	9652	SOCS3								
MV411_8_715_R1_peak_13939	chr8	99730446	99731039	+	1819	NA	intron (VPS13B, intron 39 of 61)	NA	163272	COX6C								
MV411_8_715_R1_peak_9160	chr20	24956606	24957406	+	1808	NA	intron (CST7, intron 1 of 3)	NA	7776	CST7								
MV411_8_715_R1_peak_9472	chr20	63303546	63304886	+	1784	NA	intron (COL20A1, intron 3 of 35)	NA	11030	COL20A1								
MV411_8_715_R1_peak_120	chr1	7885918	7886390	+	1775	NA	Intergenic	NA	-33110	UTS2								
MV411_8_715_R1_peak_14859	chrX	724039	725799	+	1772	NA	Intergenic	NA	100575	SHOX								
MV411_8_715_R1_peak_6489	chr18	76394722	76395718	+	1755	NA	intron (ZNF516, intron 3 of 6)	NA	-96848	LOC101927989								
MV411_8_715_R1_peak_3718	chr13	113944917	113945458	+	1696	NA	Intergenic	NA	11296	LOC100507747								
MV411_8_715_R1_peak_9843	chr22	35491952	35492516	+	1679	NA	Intergenic	NA	-48273	RASD2								
MV411_8_715_R1_peak_6685	chr19	2636614	2637268	+	1679	NA	intron (GNG7, intron 2 of 4)	NA	6226	MIR7850								
MV411_8_715_R1_peak_14760	chr9	136236414	136238085	+	1678	NA	intron (QSOX2, intron 1 of 11)	NA	8592	QSOX2								
MV411_8_715_R1_peak_9657	chr21	45943451	45944455	+	1674	NA	Intergenic	NA	-29017	LOC101928796								
MV411_8_715_R1_peak_4133	chr14	105886273	105887000	+	1661	NA	TTS (LOC102723453)	NA	22410	LOC102723453								
MV411_8_715_R1_peak_2808	chr12	6852228	6852751	+	1616	NA	promoter-TSS (CDCA3)	NA	368	USP5								
MV411_8_715_R1_peak_2034	chr11	397563	399627	+	1615	NA	intron (PKP3, intron 4 of 12)	NA	5981	PKP3								
MV411_8_715_R1_peak_5992	chr17	66725753	66726581	+	1594	NA	intron (PRKCA, intron 9 of 15)	NA	-60905	MIR634								
MV411_8_715_R1_peak_13334	chr7	143408703	143409544	+	1564	NA	promoter-TSS (EPHA1)	NA	-258	EPHA1								
MV411_8_715_R1_peak_3686	chr13	112275842	112278463	+	1539	NA	Intergenic	NA	-4152	LOC101928730								
MV411_8_715_R1_peak_3357	chr12	117127832	117128778	+	1529	NA	intron (LOC101928244, intron 2 of 2)	NA	28838	LOC101928244								
MV411_8_715_R1_peak_2008	chr10	132863239	132865238	+	1528	NA	intron (TTC40, intron 35 of 57)	NA	-78205	NKX6-2								
MV411_8_715_R1_peak_12665	chr6	163611329	163612376	+	1512	NA	Intergenic	NA	59632	LOC102724152								
MV411_8_715_R1_peak_4710	chr16	4253723	4254477	+	1496	NA	promoter-TSS (RP11-95P2.1)	NA	-311	RP11-95P2.1								
MV411_8_715_R1_peak_11938	chr6	3090468	3090970	+	1482	NA	exon (RIPK1, exon 8 of 8)	NA	13895	RIPK1								
MV411_8_715_R1_peak_5202	chr16	81035386	81035937	+	1467	NA	promoter-TSS (ATMIN)	NA	-874	LOC102724118								
MV411_8_715_R1_peak_3710	chr13	113617225	113617898	+	1443	NA	intron (TFDP1, intron 3 of 10)	NA	32283	TFDP1								
MV411_8_715_R1_peak_7331	chr19	29694650	29698296	+	1426	NA	Intergenic	NA	18583	C19orf12								
MV411_8_715_R1_peak_81	chr1	3164873	3166465	+	1426	NA	intron (PRDM16, intron 1 of 16)	NA	37660	MIR4251								
MV411_8_715_R1_peak_5818	chr17	45449316	45450375	+	1417	NA	intron (PLEKHM1, intron 7 of 10)	NA	-16855	ARHGAP27								
MV411_8_715_R1_peak_9853	chr22	36331241	36331755	+	1414	NA	intron (MYH9, intron 3 of 40)	NA	-44591	MIR6819								
MV411_8_715_R1_peak_13650	chr8	33513460	33514479	+	1394	NA	promoter-TSS (TTI2)	NA	494	SNORD13								
MV411_8_715_R1_peak_6234	chr17	83120226	83120710	+	1384	NA	intron (LOC102723913, intron 2 of 2)	NA	617	LOC102723913								
MV411_8_715_R1_peak_6494	chr18	76531632	76532683	+	1358	NA	intron (LINC00908, intron 2 of 2)	NA	3502	LINC00908								
MV411_8_715_R1_peak_2470	chr11	68750586	68751671	+	1348	NA	promoter-TSS (MTL5)	NA	392	MTL5								
MV411_8_715_R1_peak_10871	chr4	1295209	1296663	+	1346	NA	promoter-TSS (LOC101928676)	NA	-657	LOC101928676								
MV411_8_715_R1_peak_9475	chr20	63535204	63536538	+	1343	NA	intron (PTK6, intron 1 of 7)	NA	1499	PTK6								
MV411_8_715_R1_peak_13431	chr8	3538133	3538666	+	1337	NA	intron (CSMD1, intron 10 of 69)	NA	-810031	RP11-134O21.1								
MV411_8_715_R1_peak_5152	chr16	70439015	70439518	+	1330	NA	promoter-TSS (ST3GAL2)	NA	-178	ST3GAL2								
MV411_8_715_R1_peak_2487	chr11	69871416	69872971	+	1320	NA	Intergenic	NA	-52769	FGF3								
MV411_8_715_R1_peak_11388	chr5	26234919	26237426	+	1314	NA	Intergenic	NA	802410	CDH9								
MV411_8_715_R1_peak_13425	chr8	1824106	1825776	+	1310	NA	intron (ARHGEF10, intron 1 of 28)	NA	958	ARHGEF10								
MV411_8_715_R1_peak_9893	chr22	37607064	37607549	+	1306	NA	Intergenic	NA	-13539	GGA1								
MV411_8_715_R1_peak_3546	chr13	21338760	21339463	+	1302	NA	intron (LINC00539, intron 1 of 5)	NA	5748	LINC00539								
MV411_8_715_R1_peak_885	chr1	146376853	146377674	+	1291	NA	Intergenic	NA	7162	TRNAN-GUU-5								
MV411_8_715_R1_peak_7082	chr19	14217350	14217895	+	1287	NA	Intergenic	NA	-11542	LPHN1								
MV411_8_715_R1_peak_4925	chr16	30458416	30459049	+	1279	NA	Intergenic	NA	-12757	SEPHS2								
MV411_8_715_R1_peak_9161	chr20	25129954	25130826	+	1273	NA	Intergenic	NA	18400	RP4-738P15.1								
MV411_8_715_R1_peak_233	chr1	16173581	16174076	+	1273	NA	Intergenic	NA	-17741	EPHA2								
MV411_8_715_R1_peak_6844	chr19	6713801	6714270	+	1256	NA	exon (C3, exon 7 of 41)	NA	6616	C3								
MV411_8_715_R1_peak_12687	chr6	168391203	168392709	+	1237	NA	Intergenic	NA	-49195	SMOC2								
MV411_8_715_R1_peak_2466	chr11	68459867	68460314	+	1233	NA	promoter-TSS (PPP6R3)	NA	-45055	PPP6R3								
MV411_8_715_R1_peak_8991	chr2	242042680	242043421	+	1229	NA	intron (AC131097.3, intron 3 of 3)	NA	39353	FLJ38379								
MV411_8_715_R1_peak_7992	chr2	6865720	6866675	+	1227	NA	promoter-TSS (CMPK2)	NA	-378	CMPK2								
MV411_8_715_R1_peak_6993	chr19	10928289	10928820	+	1207	NA	promoter-TSS (YIPF2)	NA	113	YIPF2								
MV411_8_715_R1_peak_871	chr1	144551010	144551905	+	1198	NA	Intergenic	NA	16131	TRNAN15								
MV411_8_715_R1_peak_11393	chr5	32173492	32174226	+	1189	NA	exon (GOLPH3, exon 1 of 4)	NA	460	GOLPH3								
MV411_8_715_R1_peak_7973	chr1_KI270713v1_random	20931	22203	+	1173	NA	Intergenic	NA	7261	TRNAN-GUU-7								
MV411_8_715_R1_peak_2303	chr11	59755158	59755839	+	1158	NA	exon (STX3, exon 1 of 10)	NA	492	STX3								
MV411_8_715_R1_peak_5355	chr17	1153152	1154144	+	1157	NA	intron (ABR, intron 1 of 22)	NA	-27103	ABR								
MV411_8_715_R1_peak_2904	chr12	26997684	26998202	+	1155	NA	intron (TM7SF3, intron 3 of 11)	NA	16484	TM7SF3								
MV411_8_715_R1_peak_8988	chr2	241878357	241879261	+	1137	NA	Intergenic	NA	-2554	AC131097.3								
MV411_8_715_R1_peak_11939	chr6	3092122	3092727	+	1124	NA	intron (RIPK1, intron 7 of 10)	NA	15600	RIPK1								
MV411_8_715_R1_peak_431	chr1	28648511	28649426	+	1124	NA	TTS (RNU11)	NA	368	RNU11								
MV411_8_715_R1_peak_13766	chr8	55990991	55991460	+	1121	NA	intron (LYN, intron 10 of 12)	NA	82676	SNORD54								
MV411_8_715_R1_peak_14229	chr8	143454029	143454963	+	1116	NA	intron (ZC3H3, intron 13 of 15)	NA	-24064	MAFA								
MV411_8_715_R1_peak_2042	chr11	520182	520971	+	1113	NA	Intergenic	NA	-7908	LOC101059906								
MV411_8_715_R1_peak_14049	chr8	123041740	123042072	+	1113	NA	intron (DERL1, intron 1 of 7)	NA	-16134	DERL1								
MV411_8_715_R1_peak_1119	chr1	181442047	181442563	+	1111	NA	Intergenic	NA	-41245	CACNA1E								
MV411_8_715_R1_peak_7601	chr19	44890399	44891063	+	1109	NA	promoter-TSS (TOMM40)	NA	-495	TOMM40								
MV411_8_715_R1_peak_26	chr1	1340596	1341394	+	1105	NA	intron (DVL1, intron 5 of 14)	NA	-1325	MIR6808								
MV411_8_715_R1_peak_12970	chr7	66728586	66729106	+	1072	NA	intron (RABGEF1, intron 2 of 9)	NA	-11810	RABGEF1								
MV411_8_715_R1_peak_100	chr1	5485222	5486551	+	1068	NA	Intergenic	NA	-78196	MIR4417								
MV411_8_715_R1_peak_14809	chr9	137494191	137495326	+	1064	NA	intron (PNPLA7, intron 19 of 34)	NA	-35424	NSMF								
MV411_8_715_R1_peak_3373	chr12	120292648	120293190	+	1061	NA	promoter-TSS (SIRT4)	NA	318	RNU4-1								
MV411_8_715_R1_peak_6842	chr19	6677410	6678089	+	1061	NA	TTS (C3)	NA	-7161	TNFSF14								
MV411_8_715_R1_peak_2113	chr11	6480866	6481430	+	1047	NA	promoter-TSS (TIMM10B)	NA	-299	TIMM10B								
MV411_8_715_R1_peak_8023	chr2	10010726	10016416	+	1039	NA	Intergenic	NA	29830	LOC101929882								
MV411_8_715_R1_peak_13595	chr8	27326641	27327125	+	1037	NA	intron (PTK2B, intron 1 of 30)	NA	1319	PTK2B								
MV411_8_715_R1_peak_7139	chr19	15641753	15642433	+	1034	NA	intron (CYP4F3, intron 1 of 10)	NA	1196	CYP4F3								
MV411_8_715_R1_peak_8975	chr2	241204822	241205987	+	1030	NA	intron (ANO7, intron 10 of 24)	NA	16895	ANO7								
MV411_8_715_R1_peak_7983	chr2	2180345	2181492	+	1029	NA	intron (MYT1L, intron 2 of 24)	NA	5706	LOC102724128								
MV411_8_715_R1_peak_1989	chr10	131696027	131697748	+	1029	NA	Intergenic	NA	93312	LINC01164								
MV411_8_715_R1_peak_10621	chr3	129604480	129605582	+	1016	NA	intron (PLXND1, intron 1 of 35)	NA	1708	PLXND1								
MV411_8_715_R1_peak_4797	chr16	11915959	11916420	+	1007	NA	promoter-TSS (GSPT1)	NA	-992	GSPT1								
MV411_8_715_R1_peak_12111	chr6	27147020	27147561	+	1003	NA	promoter-TSS (MIR3143)	NA	208	HIST1H2AH								
MV411_8_715_R1_peak_4673	chr16	1938068	1938579	+	994	NA	TTS (MSRB1)	NA	4970	MSRB1								
MV411_8_715_R1_peak_5630	chr17	30697860	30698253	+	979	NA	Intergenic	NA	-11552	SUZ12P1								
MV411_8_715_R1_peak_4350	chr15	65304773	65305685	+	968	NA	TTS (RNU5B-1)	NA	552	RNU5B-1								
MV411_8_715_R1_peak_13625	chr8	28889896	28890506	+	951	NA	promoter-TSS (INTS9)	NA	-20	INTS9								
MV411_8_715_R1_peak_6631	chr19	1525784	1529026	+	944	NA	intron (PLK5, intron 6 of 13)	NA	3331	PLK5								
MV411_8_715_R1_peak_15029	chrX	153397749	153398643	+	943	NA	Intergenic	NA	-13303	ZFP92								
MV411_8_715_R1_peak_13187	chr7	101333940	101334403	+	939	NA	Intergenic	NA	-12348	RABL5								
MV411_8_715_R1_peak_14269	chr8	144466868	144467303	+	935	NA	exon (KIFC2, exon 3 of 17)	NA	730	KIFC2								
MV411_8_715_R1_peak_7730	chr19	48795360	48795752	+	932	NA	intron (BCAT2, intron 11 of 11)	NA	15507	BCAT2								
MV411_8_715_R1_peak_6985	chr19	10739233	10739671	+	928	NA	intron (DNM2, intron 1 of 20)	NA	21048	MIR638								
MV411_8_715_R1_peak_4010	chr14	91292722	91293703	+	926	NA	intron (CCDC88C, intron 23 of 30)	NA	-39332	GPR68								
MV411_8_715_R1_peak_3488	chr12	128617414	128617869	+	925	NA	intron (TMEM132C, intron 4 of 8)	NA	206302	SLC15A4								
MV411_8_715_R1_peak_6215	chr17	82223753	82225175	+	920	NA	Intergenic	NA	-10435	SLC16A3								
MV411_8_715_R1_peak_6778	chr19	4769454	4769954	+	919	NA	promoter-TSS (MIR7-3)	NA	599	MIR7-3HG								
MV411_8_715_R1_peak_7698	chr19	48330056	48330396	+	919	NA	intron (EMP3, intron 4 of 4)	NA	4854	EMP3								
MV411_8_715_R1_peak_3687	chr13	112279530	112280214	+	908	NA	Intergenic	NA	-6872	LOC101928730								
