PeakID (cmd=annotatePeaks.pl MV411_2_431_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_2_431_R1_peak_1877	chr21	44968135	44968379	+	277	NA	intron (FAM207A, intron 4 of 4)	NA	25829	LINC00163								
MV411_2_431_R1_peak_2417	chr6	36680202	36680679	+	277	NA	intron (CDKN1A, intron 1 of 2)	NA	3980	CDKN1A								
MV411_2_431_R1_peak_453	chr11	13216517	13216727	+	275	NA	Intergenic	NA	-61156	ARNTL								
MV411_2_431_R1_peak_2252	chr5	61408635	61409038	+	273	NA	intron (ZSWIM6, intron 1 of 13)	NA	-112539	ZSWIM6								
MV411_2_431_R1_peak_445	chr11	9364247	9364675	+	271	NA	Intergenic	NA	-20161	IPO7								
MV411_2_431_R1_peak_549	chr11	84714364	84714806	+	271	NA	intron (DLG2, intron 6 of 27)	NA	5865	DLG2								
MV411_2_431_R1_peak_604	chr12	26274708	26275055	+	269	NA	Intergenic	NA	-60104	LOC101928554								
MV411_2_431_R1_peak_946	chr16	23504755	23505089	+	268	NA	intron (GGA2, intron 1 of 16)	NA	5572	GGA2								
MV411_2_431_R1_peak_2798	chr8	125429881	125430344	+	264	NA	promoter-TSS (TRIB1)	NA	-209	TRIB1								
MV411_2_431_R1_peak_1461	chr19	45584737	45585170	+	263	NA	promoter-TSS (OPA3)	NA	-532	OPA3								
MV411_2_431_R1_peak_2701	chr8	42051890	42052322	+	259	NA	promoter-TSS (KAT6A)	NA	-118	KAT6A								
MV411_2_431_R1_peak_1561	chr2	28717361	28717713	+	259	NA	intron (LOC100505774, intron 1 of 1)	NA	18688	LOC100505774								
MV411_2_431_R1_peak_844	chr15	62060417	62060726	+	259	NA	promoter-TSS (LOC101928907)	NA	68	LOC101928907								
MV411_2_431_R1_peak_2037	chr3	101686656	101686983	+	257	NA	promoter-TSS (RPL24)	NA	-100	RPL24								
MV411_2_431_R1_peak_2189	chr4	119454520	119454863	+	257	NA	promoter-TSS (LOC101926918)	NA	-92	LOC645513								
MV411_2_431_R1_peak_2399	chr6	31559058	31559413	+	256	NA	TTS (NFKBIL1)	NA	11659	NFKBIL1								
MV411_2_431_R1_peak_892	chr15	89087840	89088173	+	256	NA	promoter-TSS (ABHD2)	NA	-16518	ABHD2								
MV411_2_431_R1_peak_319	chr10	26438107	26438410	+	256	NA	promoter-TSS (APBB1IP)	NA	-53649	APBB1IP								
MV411_2_431_R1_peak_2117	chr3	197031454	197031836	+	252	NA	Intergenic	NA	-1830	MFI2								
MV411_2_431_R1_peak_1151	chr17	74513919	74514976	+	252	NA	Intergenic	NA	17027	CD300LB								
MV411_2_431_R1_peak_871	chr15	74546145	74546529	+	249	NA	intron (ARID3B, intron 2 of 8)	NA	5130	ARID3B								
MV411_2_431_R1_peak_2242	chr5	41903954	41904425	+	249	NA	promoter-TSS (C5orf51)	NA	-1273	C5orf51								
MV411_2_431_R1_peak_1512	chr19	55216448	55216830	+	248	NA	Intergenic	NA	-7133	PTPRH								
MV411_2_431_R1_peak_2802	chr8	125528772	125529130	+	247	NA	Intergenic	NA	98630	TRIB1								
MV411_2_431_R1_peak_537	chr11	69297251	69297732	+	247	NA	TTS (MYEOV)	NA	3336	MYEOV								
MV411_2_431_R1_peak_1604	chr2	70142469	70143034	+	247	NA	Intergenic	NA	-17435	LOC100133985								
MV411_2_431_R1_peak_2061	chr3	130821033	130821356	+	247	NA	Intergenic	NA	-72821	ATP2C1								
MV411_2_431_R1_peak_1748	chr20	5066042	5066354	+	243	NA	Intergenic	NA	46889	TMEM230								
MV411_2_431_R1_peak_2934	chr9	127919464	127919795	+	237	NA	Intergenic	NA	-2582	ST6GALNAC4								
MV411_2_431_R1_peak_2849	chr8	144767359	144767799	+	236	NA	exon (LOC102723988, exon 3 of 3)	NA	1408	LOC102723988								
MV411_2_431_R1_peak_673	chr12	107328891	107329119	+	235	NA	intron (BTBD11, intron 1 of 16)	NA	-191233	BTBD11								
MV411_2_431_R1_peak_1698	chr2	219279084	219279507	+	235	NA	promoter-TSS (DNAJB2)	NA	-23	DNAJB2								
MV411_2_431_R1_peak_1783	chr20	35305766	35306066	+	235	NA	intron (UQCC1, intron 7 of 7)	NA	-13494	FAM83C								
MV411_2_431_R1_peak_1997	chr3	45668025	45668380	+	235	NA	intron (LIMD1, intron 3 of 7)	NA	20680	LIMD1-AS1								
MV411_2_431_R1_peak_842	chr15	58331863	58332515	+	235	NA	Intergenic	NA	-82209	LOC101928635								
MV411_2_431_R1_peak_1280	chr18	79068971	79069386	+	235	NA	promoter-TSS (ATP9B)	NA	-219	ATP9B								
MV411_2_431_R1_peak_2026	chr3	72270049	72270312	+	235	NA	Intergenic	NA	118923	LINC00870								
MV411_2_431_R1_peak_2710	chr8	53944892	53945303	+	233	NA	intron (RGS20, intron 3 of 5)	NA	77359	TCEA1								
MV411_2_431_R1_peak_2411	chr6	35370315	35370710	+	232	NA	intron (PPARD, intron 4 of 9)	NA	27941	PPARD								
MV411_2_431_R1_peak_2464	chr6	129684072	129684274	+	231	NA	intron (ARHGAP18, intron 1 of 13)	NA	26052	ARHGAP18								
MV411_2_431_R1_peak_1623	chr2	101308658	101309065	+	231	NA	promoter-TSS (MIR5696)	NA	-145	RNF149								
MV411_2_431_R1_peak_1254	chr18	62979276	62979543	+	230	NA	exon (PHLPP1, exon 17 of 17)	NA	263970	PHLPP1								
MV411_2_431_R1_peak_851	chr15	67024458	67024721	+	228	NA	intron (LOC102723493, intron 2 of 4)	NA	-36942	LOC102723493								
MV411_2_431_R1_peak_2657	chr8	21683974	21684292	+	228	NA	Intergenic	NA	105166	GFRA2								
MV411_2_431_R1_peak_2445	chr6	90285645	90285967	+	225	NA	intron (BACH2, intron 1 of 8)	NA	11102	BACH2								
MV411_2_431_R1_peak_253	chr1	212485868	212486246	+	224	NA	Intergenic	NA	53170	NENF								
MV411_2_431_R1_peak_325	chr10	30494071	30494450	+	223	NA	Intergenic	NA	60239	MAP3K8								
MV411_2_431_R1_peak_935	chr16	11328521	11328865	+	223	NA	Intergenic	NA	-16761	RMI2								
MV411_2_431_R1_peak_312	chr10	6275329	6275655	+	223	NA	Intergenic	NA	-51052	RP11-563J2.2								
MV411_2_431_R1_peak_855	chr15	69760910	69761233	+	223	NA	Intergenic	NA	-74163	LINC00593								
MV411_2_431_R1_peak_649	chr12	76158632	76158966	+	220	NA	Intergenic	NA	-74114	NAP1L1								
MV411_2_431_R1_peak_1616	chr2	96556939	96557260	+	219	NA	Intergenic	NA	20241	LOC100996535								
MV411_2_431_R1_peak_1936	chr22	40683116	40683355	+	218	NA	TTS (MCHR1)	NA	4057	MCHR1								
MV411_2_431_R1_peak_2115	chr3	196055814	196056192	+	218	NA	intron (TFRC, intron 16 of 18)	NA	26087	TFRC								
MV411_2_431_R1_peak_885	chr15	81313121	81313329	+	218	NA	TTS (IL16)	NA	10931	STARD5								
MV411_2_431_R1_peak_2886	chr9	89388309	89388535	+	218	NA	intron (SEMA4D, intron 13 of 17)	NA	69916	SECISBP2								
MV411_2_431_R1_peak_2596	chr7	106424945	106425285	+	218	NA	Intergenic	NA	-139383	NAMPT								
MV411_2_431_R1_peak_2803	chr8	125698823	125699108	+	213	NA	Intergenic	NA	223393	LOC101927634								
MV411_2_431_R1_peak_1311	chr19	2549742	2550178	+	213	NA	intron (GNG7, intron 3 of 4)	NA	-36389	LOC101929097								
MV411_2_431_R1_peak_1890	chr22	24434182	24434420	+	213	NA	intron (ADORA2A, intron 3 of 3)	NA	2182	ADORA2A								
MV411_2_431_R1_peak_576	chr12	6167821	6168206	+	212	NA	Intergenic	NA	-32303	CD9								
MV411_2_431_R1_peak_2125	chr4	1301094	1301408	+	211	NA	TTS (LOC101928676)	NA	4658	LOC101928676								
MV411_2_431_R1_peak_2432	chr6	45681975	45682212	+	211	NA	Intergenic	NA	259519	RUNX2								
MV411_2_431_R1_peak_2420	chr6	37630296	37630701	+	211	NA	Intergenic	NA	66538	MDGA1								
MV411_2_431_R1_peak_2647	chr8	17363115	17363381	+	211	NA	intron (MTMR7, intron 3 of 13)	NA	-16889	LOC102724838								
MV411_2_431_R1_peak_1628	chr2	102227711	102228022	+	211	NA	intron (IL1RL2, intron 7 of 8)	NA	40886	IL1RL2								
MV411_2_431_R1_peak_2134	chr4	7649826	7650334	+	211	NA	intron (SORCS2, intron 4 of 26)	NA	-104010	AFAP1-AS1								
MV411_2_431_R1_peak_1036	chr17	5526881	5527131	+	211	NA	intron (NLRP1, intron 12 of 16)	NA	-6577	LOC101928019								
MV411_2_431_R1_peak_1462	chr19	45769369	45769628	+	210	NA	promoter-TSS (SIX5)	NA	-259	SIX5								
MV411_2_431_R1_peak_1495	chr19	51350698	51350921	+	210	NA	intron (ETFB, intron 3 of 5)	NA	4033	ETFB								
MV411_2_431_R1_peak_1779	chr20	32112947	32113244	+	210	NA	intron (TM9SF4, intron 1 of 17)	NA	3589	TM9SF4								
MV411_2_431_R1_peak_1401	chr19	18374388	18374704	+	210	NA	Intergenic	NA	-11612	GDF15								
MV411_2_431_R1_peak_1275	chr18	77101433	77101942	+	207	NA	intron (MBP, intron 2 of 7)	NA	-84588	MBP								
MV411_2_431_R1_peak_1063	chr17	15883795	15884095	+	206	NA	Intergenic	NA	-60972	ADORA2B								
MV411_2_431_R1_peak_2604	chr7	130913091	130913744	+	205	NA	promoter-TSS (AC058791.1)	NA	-47	LOC100506860								
MV411_2_431_R1_peak_1336	chr19	7492204	7492522	+	203	NA	Intergenic	NA	-3325	PEX11G								
MV411_2_431_R1_peak_2809	chr8	130329960	130330257	+	203	NA	intron (ASAP1, intron 1 of 28)	NA	-33575	ASAP1-IT1								
MV411_2_431_R1_peak_2991	chrX	48574116	48574451	+	202	NA	promoter-TSS (RBM3)	NA	-70	RBM3								
MV411_2_431_R1_peak_302	chr1	234980478	234981302	+	201	NA	Intergenic	NA	88928	LOC731656								
MV411_2_431_R1_peak_1894	chr22	26610367	26610642	+	201	NA	intron (CRYBA4, intron 1 of 5)	NA	7523	CRYBB1								
MV411_2_431_R1_peak_2975	chrUn_KI270466v1	338	1182	+	200	NA	NA	NA	NA	NA								
MV411_2_431_R1_peak_201	chr1	161013813	161014030	+	199	NA	intron (F11R, intron 1 of 9)	NA	7422	F11R								
MV411_2_431_R1_peak_1178	chr17	78840856	78841140	+	199	NA	promoter-TSS (USP36)	NA	-100	USP36								
MV411_2_431_R1_peak_1861	chr21	35051377	35051652	+	199	NA	Intergenic	NA	-12088	RUNX1-IT1								
MV411_2_431_R1_peak_1296	chr19	1923371	1923618	+	196	NA	intron (SCAMP4, intron 6 of 6)	NA	18120	SCAMP4								
MV411_2_431_R1_peak_14	chr1	2255361	2256261	+	195	NA	intron (SKI, intron 1 of 6)	NA	27076	SKI								
MV411_2_431_R1_peak_2360	chr6	11732054	11732456	+	193	NA	intron (ADTRP, intron 4 of 5)	NA	46792	ADTRP								
MV411_2_431_R1_peak_16	chr1	3313143	3313402	+	192	NA	intron (PRDM16, intron 3 of 16)	NA	-141311	ARHGEF16								
MV411_2_431_R1_peak_189	chr1	155637513	155637759	+	192	NA	Intergenic	NA	27466	MSTO1								
MV411_2_431_R1_peak_1915	chr22	36451739	36452106	+	191	NA	Intergenic	NA	-19416	LOC101926989								
MV411_2_431_R1_peak_1880	chr21	45875074	45875422	+	190	NA	intron (PCBP3, intron 1 of 13)	NA	25287	PCBP3								
MV411_2_431_R1_peak_2266	chr5	81751230	81751583	+	189	NA	promoter-TSS (SSBP2)	NA	-153	SSBP2								
MV411_2_431_R1_peak_2632	chr8	630811	631217	+	188	NA	Intergenic	NA	29226	LOC389607								
MV411_2_431_R1_peak_87	chr1	33433783	33434069	+	188	NA	Intergenic	NA	-38700	ZSCAN20								
MV411_2_431_R1_peak_1273	chr18	77065302	77065712	+	188	NA	intron (MBP, intron 3 of 7)	NA	-48408	MBP								
MV411_2_431_R1_peak_873	chr15	75043112	75043315	+	188	NA	intron (PPCDC, intron 2 of 3)	NA	19621	PPCDC								
MV411_2_431_R1_peak_218	chr1	182149480	182149879	+	187	NA	Intergenic	NA	-87967	ZNF648								
MV411_2_431_R1_peak_300	chr1	234978448	234978668	+	187	NA	Intergenic	NA	91260	LOC731656								
MV411_2_431_R1_peak_28	chr1	9719177	9719405	+	187	NA	intron (PIK3CD, intron 8 of 22)	NA	-31722	LOC101929074								
MV411_2_431_R1_peak_1591	chr2	65366645	65366887	+	187	NA	promoter-TSS (SPRED2)	NA	31	SPRED2								
MV411_2_431_R1_peak_974	chr16	55752866	55753098	+	187	NA	Intergenic	NA	-7617	CES1P1								
MV411_2_431_R1_peak_80	chr1	32817254	32817562	+	187	NA	promoter-TSS (S100PBP)	NA	624	YARS								
MV411_2_431_R1_peak_2838	chr8	143219658	143220019	+	186	NA	Intergenic	NA	6645	GPIHBP1								
MV411_2_431_R1_peak_385	chr10	93458842	93459166	+	186	NA	intron (MYOF, intron 1 of 53)	NA	23415	MYOF								
MV411_2_431_R1_peak_1674	chr2	191014146	191014406	+	185	NA	promoter-TSS (STAT1)	NA	-79	STAT1								
MV411_2_431_R1_peak_2512	chr7	2019868	2020123	+	184	NA	intron (MAD1L1, intron 12 of 18)	NA	-175742	MIR4655								
MV411_2_431_R1_peak_212	chr1	173123024	173123327	+	182	NA	Intergenic	NA	-72212	TNFSF18								
MV411_2_431_R1_peak_1993	chr3	42683931	42684208	+	180	NA	Intergenic	NA	-1468	KLHL40								
MV411_2_431_R1_peak_1477	chr19	48875244	48875554	+	179	NA	intron (PPP1R15A, intron 2 of 2)	NA	3007	PPP1R15A								
MV411_2_431_R1_peak_1950	chr22	49970766	49971075	+	179	NA	Intergenic	NA	8001	MIR6821								
MV411_2_431_R1_peak_1669	chr2	173997404	173997645	+	179	NA	Intergenic	NA	-27762	LOC100128905								
MV411_2_431_R1_peak_2844	chr8	143986378	143986633	+	179	NA	promoter-TSS (PARP10)	NA	-234	PARP10								
MV411_2_431_R1_peak_2251	chr5	57173446	57173861	+	179	NA	promoter-TSS (GPBP1)	NA	-295	GPBP1								
MV411_2_431_R1_peak_835	chr15	51228532	51228844	+	178	NA	promoter-TSS (CYP19A1)	NA	-13545	MIR4713								
MV411_2_431_R1_peak_1500	chr19	51784968	51785345	+	178	NA	Intergenic	NA	-10002	FPR3								
MV411_2_431_R1_peak_2743	chr8	89983956	89984387	+	177	NA	intron (NBN, intron 1 of 16)	NA	553	NBN								
MV411_2_431_R1_peak_2514	chr7	2641471	2641869	+	177	NA	intron (TTYH3, intron 1 of 13)	NA	9701	TTYH3								
MV411_2_431_R1_peak_1899	chr22	30270871	30271180	+	177	NA	Intergenic	NA	-4185	OSM								
MV411_2_431_R1_peak_2846	chr8	144456596	144457304	+	177	NA	intron (CYHR1, intron 2 of 4)	NA	8572	CYHR1								
MV411_2_431_R1_peak_717	chr12	132446043	132446332	+	177	NA	intron (LOC101928629, intron 4 of 4)	NA	28067	MUC8								
MV411_2_431_R1_peak_2999	chrX	131822395	131822633	+	176	NA	intron (FIRRE, intron 2 of 12)	NA	8129	FIRRE								
MV411_2_431_R1_peak_743	chr13	110870275	110870569	+	176	NA	promoter-TSS (LINC00346)	NA	-114	LINC00346								
MV411_2_431_R1_peak_248	chr1	209884729	209884953	+	176	NA	Intergenic	NA	56874	DIEXF								
MV411_2_431_R1_peak_2357	chr6	11350312	11350636	+	175	NA	intron (NEDD9, intron 1 of 9)	NA	-98461	LOC102724361								
MV411_2_431_R1_peak_1018	chr16	90031935	90032736	+	175	NA	intron (GAS8, intron 3 of 10)	NA	-2434	C16orf3								
MV411_2_431_R1_peak_2095	chr3	183298884	183299270	+	175	NA	intron (MCF2L2, intron 11 of 29)	NA	45833	B3GNT5								
MV411_2_431_R1_peak_1667	chr2	172253285	172253487	+	174	NA	Intergenic	NA	-150636	DLX2								
MV411_2_431_R1_peak_119	chr1	66335963	66336285	+	174	NA	intron (PDE4B, intron 2 of 10)	NA	-197832	SGIP1								
MV411_2_431_R1_peak_2664	chr8	22695327	22695680	+	174	NA	Intergenic	NA	-3208	EGR3								
MV411_2_431_R1_peak_561	chr11	108497690	108497936	+	174	NA	intron (KDELC2, intron 1 of 7)	NA	619	KDELC2								
MV411_2_431_R1_peak_2424	chr6	41723519	41723796	+	173	NA	promoter-TSS (TFEB)	NA	11870	TFEB								
MV411_2_431_R1_peak_1098	chr17	43360772	43361661	+	173	NA	Intergenic	NA	27682	LINC00910								
MV411_2_431_R1_peak_2942	chr9	129777219	129777541	+	172	NA	Intergenic	NA	-24315	PTGES								
MV411_2_431_R1_peak_2763	chr8	102653695	102654258	+	172	NA	promoter-TSS (KLF10)	NA	-12	KLF10								
MV411_2_431_R1_peak_2663	chr8	22693439	22693643	+	170	NA	promoter-TSS (EGR3)	NA	-1246	EGR3								
MV411_2_431_R1_peak_2902	chr9	99821668	99821933	+	170	NA	promoter-TSS (NR4A3)	NA	-55	NR4A3								
MV411_2_431_R1_peak_1263	chr18	74496013	74496351	+	168	NA	promoter-TSS (CNDP2)	NA	-92	CNDP2								
MV411_2_431_R1_peak_2724	chr8	60950959	60951226	+	168	NA	Intergenic	NA	16656	LOC100130298								
MV411_2_431_R1_peak_172	chr1	151941357	151941650	+	168	NA	Intergenic	NA	-31618	THEM4								
MV411_2_431_R1_peak_2362	chr6	12011113	12011422	+	168	NA	Intergenic	NA	-4259	HIVEP1								
MV411_2_431_R1_peak_1776	chr20	25237877	25238147	+	168	NA	Intergenic	NA	-10058	PYGB								
MV411_2_431_R1_peak_159	chr1	145281057	145281309	+	167	NA	promoter-TSS (RNVU1-14)	NA	67	RNVU1-14								
MV411_2_431_R1_peak_1719	chr2	232315553	232315866	+	167	NA	intron (DIS3L2, intron 14 of 20)	NA	-62929	ALPP								
MV411_2_431_R1_peak_1901	chr22	32137854	32138307	+	167	NA	Intergenic	NA	16103	AP1B1P1								
MV411_2_431_R1_peak_1378	chr19	15210282	15210565	+	167	NA	Intergenic	NA	-9442	NOTCH3								
MV411_2_431_R1_peak_510	chr11	65215772	65216033	+	166	NA	intron (SLC22A20, intron 2 of 9)	NA	2062	SLC22A20								
MV411_2_431_R1_peak_1524	chr2	8543720	8543894	+	166	NA	Intergenic	NA	39985	AC011747.4								
MV411_2_431_R1_peak_419	chr10	124291414	124291596	+	165	NA	Intergenic	NA	127471	OAT								
MV411_2_431_R1_peak_324	chr10	30493597	30493847	+	165	NA	Intergenic	NA	59701	MAP3K8								
MV411_2_431_R1_peak_655	chr12	89769221	89769476	+	165	NA	Intergenic	NA	60393	LINC00936								
MV411_2_431_R1_peak_2330	chr5	172771036	172771442	+	165	NA	promoter-TSS (DUSP1)	NA	-39	DUSP1								
MV411_2_431_R1_peak_511	chr11	65290822	65291074	+	164	NA	intron (POLA2, intron 13 of 17)	NA	-23870	CDC42EP2								
MV411_2_431_R1_peak_1888	chr22	20917105	20917341	+	164	NA	promoter-TSS (CRKL)	NA	-203	CRKL								
MV411_2_431_R1_peak_2332	chr5	172777554	172777764	+	164	NA	Intergenic	NA	-6459	DUSP1								
MV411_2_431_R1_peak_2928	chr9	125243319	125243588	+	164	NA	Intergenic	NA	-2066	HSPA5								
MV411_2_431_R1_peak_275	chr1	226662853	226663301	+	164	NA	intron (ITPKB-IT1, intron 1 of 1)	NA	11991	ITPKB-IT1								
