PeakID (cmd=annotatePeaks.pl MV411_1_587_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_1_587_R1_peak_17430	chr19	14206781	14207774	+	2305	NA	Intergenic	NA	-1092	LPHN1								
MV411_1_587_R1_peak_16337	chr18	63367236	63368137	+	2279	NA	promoter-TSS (KDSR)	NA	-413	KDSR								
MV411_1_587_R1_peak_18288	chr19	44093943	44095070	+	2266	NA	exon (ZNF224, exon 1 of 6)	NA	145	ZNF224								
MV411_1_587_R1_peak_18710	chr19	50368646	50369185	+	2240	NA	Intergenic	NA	-3241	NAPSA								
MV411_1_587_R1_peak_32512	chr7	77538230	77539080	+	2240	NA	intron (PTPN12, intron 1 of 15)	NA	573	PTPN12								
MV411_1_587_R1_peak_15513	chr17	79993611	79994208	+	2211	NA	intron (TBC1D16, intron 3 of 11)	NA	41949	TBC1D16								
MV411_1_587_R1_peak_9595	chr14	20342907	20343857	+	2196	NA	promoter-TSS (PARP2)	NA	29	RPPH1								
MV411_1_587_R1_peak_249	chr1	10965054	10965808	+	2196	NA	intron (C1orf127, intron 4 of 12)	NA	10857	C1orf127								
MV411_1_587_R1_peak_5626	chr11	12124673	12125203	+	2164	NA	intron (MICAL2, intron 1 of 4)	NA	16497	LOC102724888								
MV411_1_587_R1_peak_8413	chr12	90253507	90254167	+	2100	NA	Intergenic	NA	-421485	LOC102724834								
MV411_1_587_R1_peak_26624	chr4	1045802	1047185	+	2097	NA	Intergenic	NA	34521	FGFRL1								
MV411_1_587_R1_peak_32294	chr7	56051294	56052009	+	2075	NA	promoter-TSS (PSPH)	NA	-34	CCT6A								
MV411_1_587_R1_peak_12274	chr16	15055893	15056502	+	2074	NA	promoter-TSS (NTAN1)	NA	-118	NTAN1								
MV411_1_587_R1_peak_18386	chr19	45515043	45515533	+	2065	NA	intron (VASP, intron 1 of 12)	NA	7846	VASP								
MV411_1_587_R1_peak_13607	chr17	5468763	5469228	+	2043	NA	promoter-TSS (DHX33)	NA	65	DHX33								
MV411_1_587_R1_peak_16769	chr19	2549658	2550290	+	2030	NA	intron (GNG7, intron 3 of 4)	NA	-36403	LOC101929097								
MV411_1_587_R1_peak_18040	chr19	39397737	39399126	+	2028	NA	exon (MED29, exon 4 of 4)	NA	7108	MED29								
MV411_1_587_R1_peak_27536	chr4	127162777	127163179	+	2015	NA	Intergenic	NA	-66625	LOC102724210								
MV411_1_587_R1_peak_18476	chr19	47226318	47228710	+	1996	NA	promoter-TSS (MIR3191)	NA	-495	MIR3191								
MV411_1_587_R1_peak_30277	chr6	32971527	32972127	+	1994	NA	promoter-TSS (BRD2)	NA	939	BRD2								
MV411_1_587_R1_peak_3918	chr10	32958183	32959006	+	1979	NA	promoter-TSS (ITGB1)	NA	-700	ITGB1								
MV411_1_587_R1_peak_15108	chr17	64174766	64175321	+	1969	NA	intron (TEX2, intron 6 of 11)	NA	28704	SNORA76								
MV411_1_587_R1_peak_706	chr1	27153714	27155227	+	1947	NA	exon (SLC9A1, exon 1 of 12)	NA	660	SLC9A1								
MV411_1_587_R1_peak_28150	chr5	41903724	41904431	+	1926	NA	promoter-TSS (C5orf51)	NA	-246	C5orf51								
MV411_1_587_R1_peak_34273	chr8	66428588	66429176	+	1921	NA	promoter-TSS (RRS1)	NA	95	RP11-346I3.4								
MV411_1_587_R1_peak_13236	chr16	85829430	85830117	+	1910	NA	Intergenic	NA	30077	COX4I1								
MV411_1_587_R1_peak_18691	chr19	50025277	50026087	+	1887	NA	promoter-TSS (VRK3)	NA	-134	VRK3								
MV411_1_587_R1_peak_5110	chr10	117441900	117442536	+	1880	NA	intron (LOC101927731, intron 2 of 2)	NA	4675	LOC101927731								
MV411_1_587_R1_peak_3718	chr10	7507974	7508497	+	1870	NA	Intergenic	NA	92337	LOC101928171								
MV411_1_587_R1_peak_31596	chr6	169242442	169243356	+	1851	NA	intron (THBS2, intron 5 of 22)	NA	11215	THBS2								
MV411_1_587_R1_peak_18314	chr19	44722063	44723054	+	1848	NA	Intergenic	NA	-20259	BCL3								
MV411_1_587_R1_peak_16579	chr19	570078	570650	+	1848	NA	promoter-TSS (BSG)	NA	-2163	BSG								
MV411_1_587_R1_peak_13701	chr17	7842287	7843357	+	1845	NA	promoter-TSS (KDM6B)	NA	2905	KDM6B								
MV411_1_587_R1_peak_35022	chr8	129681869	129682312	+	1839	NA	Intergenic	NA	104798	GSDMC								
MV411_1_587_R1_peak_26976	chr4	40576970	40577613	+	1832	NA	intron (RBM47, intron 1 of 6)	NA	53330	RBM47								
MV411_1_587_R1_peak_8076	chr12	54188678	54189402	+	1822	NA	promoter-TSS (SMUG1)	NA	-1239	SMUG1								
MV411_1_587_R1_peak_27857	chr4	184967693	184968283	+	1821	NA	Intergenic	NA	7345	LOC101928810								
MV411_1_587_R1_peak_7903	chr12	49222489	49222996	+	1820	NA	intron (LOC102723916, intron 1 of 2)	NA	13819	LOC102723916								
MV411_1_587_R1_peak_2450	chr1	161499625	161500069	+	1816	NA	Intergenic	NA	-5568	FCGR2A								
MV411_1_587_R1_peak_25830	chr3	124829515	124830377	+	1799	NA	intron (ITGB5, intron 5 of 13)	NA	57707	ITGB5								
MV411_1_587_R1_peak_930	chr1	33433411	33434085	+	1799	NA	Intergenic	NA	-2731	PHC2								
MV411_1_587_R1_peak_8271	chr12	64759348	64759835	+	1799	NA	promoter-TSS (GNS)	NA	-145	GNS								
MV411_1_587_R1_peak_33548	chr8	21905587	21906316	+	1797	NA	Intergenic	NA	7714	DOK2								
MV411_1_587_R1_peak_7406	chr12	6335814	6337369	+	1785	NA	intron (TNFRSF1A, intron 1 of 9)	NA	5526	TNFRSF1A								
MV411_1_587_R1_peak_7472	chr12	6943848	6944884	+	1785	NA	TTS (RNU7-1)	NA	326	C12orf57								
MV411_1_587_R1_peak_29233	chr5	159362084	159362712	+	1782	NA	exon (AC008697.1, exon 5 of 5)	NA	30880	AC008697.1								
MV411_1_587_R1_peak_17002	chr19	6459810	6460782	+	1779	NA	promoter-TSS (SLC25A23)	NA	-526	SLC25A23								
MV411_1_587_R1_peak_12755	chr16	53703683	53704391	+	1762	NA	promoter-TSS (RPGRIP1L)	NA	74	FTO								
MV411_1_587_R1_peak_10516	chr14	96797029	96797446	+	1759	NA	promoter-TSS (VRK1)	NA	-110	VRK1								
MV411_1_587_R1_peak_28083	chr5	35784415	35784890	+	1755	NA	intron (SPEF2, intron 30 of 36)	NA	-72238	IL7R								
MV411_1_587_R1_peak_2873	chr1	201593237	201593924	+	1744	NA	intron (NAV1, intron 1 of 30)	NA	73676	RPS10P7								
MV411_1_587_R1_peak_18406	chr19	45730643	45731374	+	1733	NA	promoter-TSS (FBXO46)	NA	-115	FBXO46								
MV411_1_587_R1_peak_18333	chr19	44845816	44846517	+	1725	NA	promoter-TSS (PVRL2)	NA	30	PVRL2								
MV411_1_587_R1_peak_7696	chr12	26340646	26341109	+	1722	NA	intron (ITPR2, intron 55 of 56)	NA	-126100	LOC101928554								
MV411_1_587_R1_peak_8217	chr12	57522137	57522770	+	1715	NA	promoter-TSS (MBD6)	NA	-370	MBD6								
MV411_1_587_R1_peak_15097	chr17	63842601	63843138	+	1702	NA	promoter-TSS (SMARCD2)	NA	-409	SMARCD2								
MV411_1_587_R1_peak_16125	chr18	51197634	51198561	+	1698	NA	promoter-TSS (MEX3C)	NA	-416	MEX3C								
MV411_1_587_R1_peak_30	chr1	1375136	1375653	+	1693	NA	promoter-TSS (AURKAIP1)	NA	44	AURKAIP1								
MV411_1_587_R1_peak_19487	chr2	38602363	38603285	+	1686	NA	exon (HNRNPLL, exon 1 of 14)	NA	211	HNRNPLL								
MV411_1_587_R1_peak_14894	chr17	51120852	51121512	+	1683	NA	promoter-TSS (SPAG9)	NA	-32354	NME1-NME2								
MV411_1_587_R1_peak_31801	chr7	6374175	6374592	+	1680	NA	promoter-TSS (RAC1)	NA	-112	RAC1								
MV411_1_587_R1_peak_31311	chr6	146595899	146596496	+	1675	NA	exon (RP11-715G15.1, exon 3 of 3)	NA	2734	RP11-715G15.1								
MV411_1_587_R1_peak_18942	chr19	55258890	55259517	+	1675	NA	promoter-TSS (PPP6R1)	NA	-533	PPP6R1								
MV411_1_587_R1_peak_23885	chr22	29766597	29767378	+	1668	NA	promoter-TSS (ZMAT5)	NA	24	ZMAT5								
MV411_1_587_R1_peak_24676	chr3	9396997	9397620	+	1662	NA	promoter-TSS (SETD5)	NA	182	THUMPD3-AS1								
MV411_1_587_R1_peak_36	chr1	1511714	1512318	+	1662	NA	promoter-TSS (ATAD3A)	NA	-127	ATAD3A								
MV411_1_587_R1_peak_18829	chr19	53830042	53830499	+	1657	NA	Intergenic	NA	-5867	NLRP12								
MV411_1_587_R1_peak_19159	chr2	11466059	11466581	+	1651	NA	promoter-TSS (E2F6)	NA	-143	E2F6								
MV411_1_587_R1_peak_36354	chr9	125200163	125200889	+	1648	NA	promoter-TSS (RABEPK)	NA	-777	RABEPK								
MV411_1_587_R1_peak_26522	chr3	194942991	194943821	+	1644	NA	Intergenic	NA	-151182	XXYLT1-AS1								
MV411_1_587_R1_peak_36171	chr9	112866632	112867942	+	1634	NA	intron (SNX30, intron 8 of 8)	NA	23626	SLC46A2								
MV411_1_587_R1_peak_13452	chr17	1611642	1612107	+	1629	NA	intron (SLC43A2, intron 5 of 13)	NA	16590	SLC43A2								
MV411_1_587_R1_peak_1232	chr1	46587085	46587470	+	1597	NA	promoter-TSS (MKNK1)	NA	-428	MKNK1								
MV411_1_587_R1_peak_36721	chrUn_GL000195v1	30479	30997	+	1597	NA	Intergenic	NA	55981	LOC389831								
MV411_1_587_R1_peak_25334	chr3	50611734	50612321	+	1588	NA	promoter-TSS (CISH)	NA	-196	CISH								
MV411_1_587_R1_peak_3255	chr1	223715265	223715686	+	1586	NA	intron (CAPN2, intron 1 of 20)	NA	3058	CAPN2								
MV411_1_587_R1_peak_3468	chr1	234723406	234724547	+	1578	NA	promoter-TSS (LINC01132)	NA	-66	LINC01132								
MV411_1_587_R1_peak_6686	chr11	77994492	77994995	+	1577	NA	promoter-TSS (INTS4)	NA	-25	INTS4								
MV411_1_587_R1_peak_18562	chr19	48720462	48721450	+	1576	NA	exon (RASIP1, exon 9 of 9)	NA	-1196	MAMSTR								
MV411_1_587_R1_peak_13605	chr17	5281855	5282508	+	1571	NA	promoter-TSS (RABEP1)	NA	-82	RABEP1								
MV411_1_587_R1_peak_26441	chr3	188296791	188297262	+	1565	NA	intron (LPP, intron 1 of 9)	NA	118483	FLJ42393								
MV411_1_587_R1_peak_25454	chr3	57170046	57170551	+	1557	NA	Intergenic	NA	-4923	IL17RD								
MV411_1_587_R1_peak_6670	chr11	76823536	76824302	+	1551	NA	Intergenic	NA	32167	TSKU								
MV411_1_587_R1_peak_13843	chr17	15927996	15928838	+	1550	NA	Intergenic	NA	-16500	ADORA2B								
MV411_1_587_R1_peak_6327	chr11	65574225	65574903	+	1535	NA	TTS (FAM89B)	NA	-1480	EHBP1L1								
MV411_1_587_R1_peak_16983	chr19	6069593	6070470	+	1517	NA	intron (LOC101928872, intron 1 of 1)	NA	2078	LOC101928872								
MV411_1_587_R1_peak_34811	chr8	121811747	121812386	+	1505	NA	Intergenic	NA	-170676	HAS2								
MV411_1_587_R1_peak_33737	chr8	27962589	27963255	+	1499	NA	intron (SCARA5, intron 3 of 8)	NA	29930	SCARA5								
MV411_1_587_R1_peak_1315	chr1	54335462	54336130	+	1492	NA	intron (SSBP3, intron 4 of 16)	NA	70599	SSBP3								
MV411_1_587_R1_peak_3476	chr1	234851412	234851835	+	1492	NA	Intergenic	NA	-91573	PP2672								
MV411_1_587_R1_peak_26711	chr4	6938051	6938783	+	1485	NA	intron (TBC1D14, intron 2 of 12)	NA	28166	TBC1D14								
MV411_1_587_R1_peak_10138	chr14	73026826	73027655	+	1482	NA	promoter-TSS (ZFYVE1)	NA	-28	ZFYVE1								
MV411_1_587_R1_peak_709	chr1	27300191	27301005	+	1474	NA	intron (WDTC1, intron 12 of 15)	NA	-21547	TMEM222								
MV411_1_587_R1_peak_12116	chr16	4624291	4624941	+	1473	NA	promoter-TSS (MGRN1)	NA	-208	MGRN1								
MV411_1_587_R1_peak_30471	chr6	38443317	38444015	+	1468	NA	intron (BTBD9, intron 5 of 10)	NA	-37914	LOC101929425								
MV411_1_587_R1_peak_27887	chr5	399957	400706	+	1468	NA	intron (AHRR, intron 4 of 11)	NA	42812	C5orf55								
MV411_1_587_R1_peak_25330	chr3	50568977	50569595	+	1465	NA	promoter-TSS (HEMK1)	NA	-192	HEMK1								
MV411_1_587_R1_peak_33549	chr8	21908757	21909328	+	1464	NA	exon (DOK2, exon 5 of 5)	NA	4623	DOK2								
MV411_1_587_R1_peak_1880	chr1	115168544	115169293	+	1462	NA	Intergenic	NA	-79420	TSPAN2								
MV411_1_587_R1_peak_36552	chr9	131656289	131656717	+	1459	NA	intron (RAPGEF1, intron 1 of 23)	NA	53339	RAPGEF1								
MV411_1_587_R1_peak_23040	chr20	63043671	63044531	+	1451	NA	intron (LINC01056, intron 1 of 5)	NA	6090	LINC01056								
MV411_1_587_R1_peak_32257	chr7	50356265	50357043	+	1450	NA	intron (IKZF1, intron 3 of 6)	NA	-5183	LOC102723522								
MV411_1_587_R1_peak_35241	chr8	142192601	142193236	+	1447	NA	Intergenic	NA	-5438	LINC00051								
MV411_1_587_R1_peak_21932	chr20	3712372	3712890	+	1447	NA	promoter-TSS (SIGLEC1)	NA	-65	SIGLEC1								
MV411_1_587_R1_peak_19764	chr2	58241115	58241589	+	1442	NA	promoter-TSS (FANCL)	NA	28	FANCL								
MV411_1_587_R1_peak_26302	chr3	179801240	179801633	+	1423	NA	exon (PEX5L, exon 14 of 14)	NA	-98101	RP11-791G22.1								
MV411_1_587_R1_peak_28868	chr5	138178498	138179210	+	1422	NA	promoter-TSS (BRD8)	NA	130	KIF20A								
MV411_1_587_R1_peak_12122	chr16	4768597	4769035	+	1413	NA	Intergenic	NA	-5649	ZNF500								
MV411_1_587_R1_peak_34205	chr8	60908842	60909475	+	1412	NA	Intergenic	NA	8985	LOC101929576								
MV411_1_587_R1_peak_32536	chr7	87152082	87152863	+	1408	NA	promoter-TSS (DMTF1)	NA	111	DMTF1								
MV411_1_587_R1_peak_25883	chr3	127590168	127591133	+	1405	NA	exon (TPRA1, exon 1 of 10)	NA	109	TPRA1								
MV411_1_587_R1_peak_23496	chr21	38805017	38806200	+	1404	NA	promoter-TSS (ETS2)	NA	-223	ETS2								
MV411_1_587_R1_peak_12821	chr16	56910481	56911309	+	1394	NA	intron (SLC12A3, intron 25 of 25)	NA	6568	MIR6863								
MV411_1_587_R1_peak_36058	chr9	107760375	107761243	+	1391	NA	Intergenic	NA	-271043	KLF4								
MV411_1_587_R1_peak_13382	chr17	380238	381709	+	1391	NA	intron (RPH3AL, intron 1 of 8)	NA	-28131	RPH3AL								
MV411_1_587_R1_peak_21670	chr2	236871489	236872309	+	1387	NA	Intergenic	NA	184268	AC105760.3								
MV411_1_587_R1_peak_27429	chr4	105708276	105709202	+	1381	NA	promoter-TSS (INTS12)	NA	-15	INTS12								
MV411_1_587_R1_peak_16650	chr19	1180390	1180963	+	1372	NA	Intergenic	NA	17341	LOC102723798								
MV411_1_587_R1_peak_18284	chr19	44002288	44003752	+	1371	NA	promoter-TSS (RP11-15A1.7)	NA	95	ZNF230								
MV411_1_587_R1_peak_35667	chr9	35814938	35815487	+	1370	NA	promoter-TSS (HINT2)	NA	-167	HINT2								
MV411_1_587_R1_peak_28833	chr5	135456188	135456995	+	1369	NA	Intergenic	NA	-4192	TIFAB								
MV411_1_587_R1_peak_35657	chr9	35657653	35658062	+	1363	NA	promoter-TSS (CCDC107)	NA	161	RMRP								
MV411_1_587_R1_peak_11154	chr15	58331673	58332467	+	1362	NA	Intergenic	NA	-82090	LOC101928635								
MV411_1_587_R1_peak_20882	chr2	159614819	159615837	+	1354	NA	promoter-TSS (BAZ2B)	NA	30	LOC643072								
MV411_1_587_R1_peak_32434	chr7	75617522	75618279	+	1352	NA	intron (HIP1, intron 1 of 30)	NA	-75223	LOC102723650								
MV411_1_587_R1_peak_10300	chr14	80941220	80942042	+	1352	NA	exon (CEP128, exon 1 of 25)	NA	-2091	CEP128								
MV411_1_587_R1_peak_35792	chr9	81689700	81690074	+	1351	NA	promoter-TSS (TLE1)	NA	174	RP11-154D17.1								
MV411_1_587_R1_peak_18189	chr19	41859626	41860510	+	1347	NA	exon (RPS19, exon 1 of 6)	NA	150	RPS19								
MV411_1_587_R1_peak_5964	chr11	46700527	46701211	+	1344	NA	promoter-TSS (ZNF408)	NA	-204	ARHGAP1								
MV411_1_587_R1_peak_34762	chr8	118905135	118905660	+	1338	NA	Intergenic	NA	46747	TNFRSF11B								
MV411_1_587_R1_peak_16603	chr19	822999	824123	+	1338	NA	Intergenic	NA	-1609	LPPR3								
MV411_1_587_R1_peak_31669	chr7	936701	937992	+	1330	NA	intron (ADAP1, intron 1 of 10)	NA	8470	ADAP1								
MV411_1_587_R1_peak_8471	chr12	95654371	95655793	+	1324	NA	intron (PGAM1P5, intron 1 of 4)	NA	5827	PGAM1P5								
MV411_1_587_R1_peak_1666	chr1	96362553	96363160	+	1318	NA	intron (RP5-898J17.1, intron 1 of 5)	NA	11269	RP5-898J17.1								
MV411_1_587_R1_peak_17199	chr19	10269523	10270673	+	1315	NA	promoter-TSS (ICAM1)	NA	-743	ICAM1								
MV411_1_587_R1_peak_22200	chr20	23049539	23050299	+	1314	NA	promoter-TSS (THBD)	NA	-255	THBD								
MV411_1_587_R1_peak_8161	chr12	56360113	56360802	+	1310	NA	promoter-TSS (STAT2)	NA	-186	STAT2								
MV411_1_587_R1_peak_5328	chr10	133058300	133058828	+	1309	NA	Intergenic	NA	-29341	GPR123								
MV411_1_587_R1_peak_23985	chr22	35376805	35377298	+	1308	NA	Intergenic	NA	-4016	HMOX1								
MV411_1_587_R1_peak_18281	chr19	43950944	43951588	+	1308	NA	promoter-TSS (ZNF221)	NA	21	ZNF221								
MV411_1_587_R1_peak_10567	chr14	100341239	100341750	+	1299	NA	intron (WARS, intron 9 of 10)	NA	18152	SLC25A47								
MV411_1_587_R1_peak_10792	chr15	34224729	34225115	+	1297	NA	promoter-TSS (EMC4)	NA	-75	EMC4								
MV411_1_587_R1_peak_8916	chr12	121190510	121190956	+	1296	NA	Intergenic	NA	-19128	P2RX4								
MV411_1_587_R1_peak_14245	chr17	30708283	30709073	+	1295	NA	promoter-TSS (SUZ12P1)	NA	-930	SUZ12P1								
MV411_1_587_R1_peak_24147	chr22	38870310	38870892	+	1294	NA	intron (CBX6, intron 4 of 4)	NA	1652	CBX6								
MV411_1_587_R1_peak_10585	chr14	100622104	100622643	+	1285	NA	Intergenic	NA	-34895	LINC00523								
MV411_1_587_R1_peak_6857	chr11	102757859	102758487	+	1283	NA	Intergenic	NA	22455	MMP10								
MV411_1_587_R1_peak_11333	chr15	67125695	67126165	+	1282	NA	exon (SMAD3, exon 1 of 9)	NA	-38401	SMAD3								
MV411_1_587_R1_peak_37108	chrX	15989117	15989542	+	1276	NA	Intergenic	NA	-133972	GRPR								
MV411_1_587_R1_peak_8385	chr12	89160594	89161015	+	1276	NA	Intergenic	NA	-141112	RP11-13A1.1								
MV411_1_587_R1_peak_5142	chr10	119517215	119517934	+	1275	NA	intron (RGS10, intron 3 of 4)	NA	25136	RGS10								
MV411_1_587_R1_peak_6187	chr11	62770799	62771750	+	1274	NA	promoter-TSS (TAF6L)	NA	-137	TAF6L								
MV411_1_587_R1_peak_941	chr1	35031484	35032170	+	1274	NA	exon (ZMYM6, exon 1 of 16)	NA	141	ZMYM6								
MV411_1_587_R1_peak_19126	chr2	10398567	10398928	+	1271	NA	intron (HPCAL1, intron 2 of 4)	NA	48102	SNORA80B								
MV411_1_587_R1_peak_4456	chr10	72272657	72273780	+	1270	NA	promoter-TSS (DDIT4)	NA	-701	DDIT4								
MV411_1_587_R1_peak_16348	chr18	63969971	63971173	+	1270	NA	intron (SERPINB8, intron 1 of 6)	NA	543	SERPINB8								
MV411_1_587_R1_peak_4841	chr10	97840123	97840500	+	1269	NA	intron (LINC00866, intron 1 of 2)	NA	9487	LINC00866								
MV411_1_587_R1_peak_18454	chr19	46787844	46788738	+	1267	NA	exon (SLC1A5, exon 1 of 8)	NA	294	SLC1A5								
MV411_1_587_R1_peak_29856	chr6	14665847	14666477	+	1267	NA	Intergenic	NA	4709	LOC102724463								
MV411_1_587_R1_peak_30301	chr6	33322891	33323579	+	1263	NA	promoter-TSS (DAXX)	NA	-276	DAXX								
MV411_1_587_R1_peak_34449	chr8	92524710	92525506	+	1263	NA	Intergenic	NA	130433	LOC102724710								
MV411_1_587_R1_peak_2788	chr1	186375199	186376135	+	1262	NA	promoter-TSS (C1orf27)	NA	-91	C1orf27								
MV411_1_587_R1_peak_7305	chr12	1661745	1662356	+	1262	NA	intron (LOC102723583, intron 2 of 2)	NA	-1670	MIR3649								
MV411_1_587_R1_peak_9680	chr14	23286155	23286854	+	1262	NA	promoter-TSS (HOMEZ)	NA	-404	HOMEZ								
MV411_1_587_R1_peak_5362	chr11	355493	356421	+	1261	NA	Intergenic	NA	-13844	B4GALNT4								
MV411_1_587_R1_peak_28084	chr5	35785737	35786124	+	1259	NA	intron (SPEF2, intron 30 of 36)	NA	-70960	IL7R								
MV411_1_587_R1_peak_15350	chr17	75855341	75855850	+	1259	NA	promoter-TSS (WBP2)	NA	-175	WBP2								
MV411_1_587_R1_peak_34070	chr8	48521144	48521714	+	1258	NA	Intergenic	NA	-30138	RP11-770E5.1								
MV411_1_587_R1_peak_34283	chr8	66667039	66667779	+	1258	NA	promoter-TSS (VCPIP1)	NA	-143	C8orf44								
MV411_1_587_R1_peak_2363	chr1	159780566	159781086	+	1254	NA	promoter-TSS (DUSP23)	NA	-114	DUSP23								
MV411_1_587_R1_peak_17027	chr19	6737805	6738404	+	1252	NA	promoter-TSS (GPR108)	NA	-482	GPR108								
MV411_1_587_R1_peak_17134	chr19	8353915	8354307	+	1252	NA	Intergenic	NA	-10016	ANGPTL4								
MV411_1_587_R1_peak_16875	chr19	4246418	4247510	+	1249	NA	promoter-TSS (CCDC94)	NA	-150	CCDC94								
MV411_1_587_R1_peak_5331	chr10	133257302	133257964	+	1243	NA	Intergenic	NA	-9748	MIR202HG								
MV411_1_587_R1_peak_17685	chr19	18415208	18415952	+	1238	NA	Intergenic	NA	-3289	SSBP4								
