PeakID (cmd=annotatePeaks.pl MV411_7_714_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_7_714_R1_peak_2300	chr8	144222215	144223340	+	1615	NA	intron (MROH1, intron 11 of 40)	NA	39960	MIR7112-2								
MV411_7_714_R1_peak_450	chr11	69497734	69499302	+	1615	NA	Intergenic	NA	12957	LOC101928292								
MV411_7_714_R1_peak_2293	chr8	142101819	142102616	+	1600	NA	Intergenic	NA	-74122	MIR4472-1								
MV411_7_714_R1_peak_613	chr13	27990471	27991581	+	1556	NA	Intergenic	NA	-2389	URAD								
MV411_7_714_R1_peak_923	chr16	89685906	89686629	+	1512	NA	promoter-TSS (CDK10)	NA	98	CDK10								
MV411_7_714_R1_peak_927	chr17	996781	997274	+	1491	NA	promoter-TSS (TIMM22)	NA	-90	TIMM22								
MV411_7_714_R1_peak_726	chr14	99551122	99551851	+	1411	NA	intron (CCDC85C, intron 1 of 5)	NA	52904	CCDC85C								
MV411_7_714_R1_peak_659	chr13	113592553	113594801	+	1408	NA	intron (TFDP1, intron 2 of 10)	NA	8979	TFDP1								
MV411_7_714_R1_peak_1228	chr19	17036269	17037335	+	1373	NA	Intergenic	NA	-9987	CPAMD8								
MV411_7_714_R1_peak_746	chr15	23041443	23042658	+	1372	NA	Intergenic	NA	-2473	TUBGCP5								
MV411_7_714_R1_peak_681	chr14	30625459	30625965	+	1329	NA	intron (SCFD1, intron 1 of 22)	NA	3393	SCFD1								
MV411_7_714_R1_peak_376	chr11	1258801	1259545	+	1327	NA	intron (MUC5B, intron 44 of 48)	NA	2525	MIR6744								
MV411_7_714_R1_peak_69	chr1	27668831	27669423	+	1319	NA	intron (IFI6, intron 2 of 4)	NA	3086	IFI6								
MV411_7_714_R1_peak_1667	chr22	49528263	49529608	+	1319	NA	Intergenic	NA	14531	MIR3667								
MV411_7_714_R1_peak_1865	chr5	43066811	43067170	+	1316	NA	promoter-TSS (LOC100132356)	NA	-19	LOC100132356								
MV411_7_714_R1_peak_55	chr1	24344706	24345554	+	1312	NA	intron (GRHL3, intron 12 of 15)	NA	25808	GRHL3								
MV411_7_714_R1_peak_2102	chr7	98547778	98548957	+	1304	NA	Intergenic	NA	-68918	NPTX2								
MV411_7_714_R1_peak_2136	chr7	151669562	151670285	+	1258	NA	intron (PRKAG2, intron 2 of 13)	NA	120703	PRKAG2								
MV411_7_714_R1_peak_382	chr11	3257233	3258062	+	1254	NA	Intergenic	NA	-25261	MRGPRE								
MV411_7_714_R1_peak_2167	chr8	10960046	10960454	+	1248	NA	intron (XKR6, intron 1 of 2)	NA	75029	MIR598								
MV411_7_714_R1_peak_402	chr11	46617140	46617651	+	1227	NA	promoter-TSS (ATG13)	NA	119	ATG13								
MV411_7_714_R1_peak_2148	chr8	350112	351753	+	1202	NA	Intergenic	NA	32242	FAM87A								
MV411_7_714_R1_peak_984	chr17	36545264	36545747	+	1201	NA	intron (GGNBP2, intron 1 of 13)	NA	617	GGNBP2								
MV411_7_714_R1_peak_2073	chr7	30594595	30594942	+	1197	NA	exon (GARS, exon 1 of 17)	NA	203	GARS								
MV411_7_714_R1_peak_364	chr10	133443315	133444256	+	1181	NA	Intergenic	NA	-10143	SCART1								
MV411_7_714_R1_peak_374	chr11	694036	694900	+	1167	NA	promoter-TSS (TMEM80)	NA	-1123	TMEM80								
MV411_7_714_R1_peak_1565	chr20	60262910	60263273	+	1084	NA	intron (RP5-1043L13.1-2, intron 3 of 4)	NA	-45443	MIR646								
MV411_7_714_R1_peak_1294	chr19	45092645	45093273	+	1079	NA	promoter-TSS (PPP1R37)	NA	-214	PPP1R37								
MV411_7_714_R1_peak_1874	chr5	81169697	81170360	+	1077	NA	intron (RASGRF2, intron 17 of 26)	NA	-63292	CKMT2								
MV411_7_714_R1_peak_2051	chr7	3581785	3582635	+	1070	NA	intron (SDK1, intron 1 of 44)	NA	280762	SDK1								
MV411_7_714_R1_peak_341	chr10	113854149	113854803	+	1066	NA	promoter-TSS (DCLRE1A)	NA	-156	NHLRC2								
MV411_7_714_R1_peak_1566	chr20	61217573	61218973	+	1051	NA	Intergenic	NA	-34153	CDH4								
MV411_7_714_R1_peak_41	chr1	16896460	16896877	+	1039	NA	TTS (RNU1-2)	NA	688	RNU1-2								
MV411_7_714_R1_peak_1280	chr19	41924587	41926791	+	1023	NA	intron (LOC390937, intron 1 of 5)	NA	2405	LOC390937								
MV411_7_714_R1_peak_747	chr15	23042766	23046225	+	1018	NA	Intergenic	NA	-4918	TUBGCP5								
MV411_7_714_R1_peak_598	chr12	132466256	132467017	+	986	NA	Intergenic	NA	7618	MUC8								
MV411_7_714_R1_peak_1675	chr3	9731362	9731906	+	952	NA	promoter-TSS (BRPF1)	NA	-95	BRPF1								
MV411_7_714_R1_peak_748	chr15	23046355	23050737	+	946	NA	Intergenic	NA	-8969	TUBGCP5								
MV411_7_714_R1_peak_830	chr16	4253950	4254394	+	932	NA	promoter-TSS (RP11-95P2.1)	NA	-383	RP11-95P2.1								
MV411_7_714_R1_peak_736	chr14	104777053	104777677	+	930	NA	intron (AKT1, intron 3 of 13)	NA	9398	LOC102723342								
MV411_7_714_R1_peak_1481	chr2	239718404	239720617	+	914	NA	Intergenic	NA	-43350	LOC150935								
MV411_7_714_R1_peak_859	chr16	30957173	30958086	+	885	NA	promoter-TSS (SETD1A)	NA	-815	SETD1A								
MV411_7_714_R1_peak_873	chr16	50281160	50281596	+	877	NA	intron (ADCY7, intron 1 of 22)	NA	1862	ADCY7								
MV411_7_714_R1_peak_2403	chrX	1126662	1127422	+	876	NA	Intergenic	NA	85592	CRLF2								
MV411_7_714_R1_peak_2039	chr6	168001354	168002502	+	870	NA	intron (KIF25, intron 2 of 12)	NA	-4851	KIF25-AS1								
MV411_7_714_R1_peak_1188	chr19	7882835	7883540	+	864	NA	Intergenic	NA	-2955	LOC388499								
MV411_7_714_R1_peak_499	chr12	4538336	4538855	+	854	NA	promoter-TSS (RAD51AP1)	NA	-87	C12orf4								
MV411_7_714_R1_peak_1293	chr19	45091431	45092032	+	852	NA	TTS (GEMIN7)	NA	-1442	PPP1R37								
MV411_7_714_R1_peak_1599	chr21	45433832	45434256	+	842	NA	intron (COL18A1, intron 2 of 41)	NA	-9004	COL18A1-AS1								
MV411_7_714_R1_peak_961	chr17	17454365	17455136	+	837	NA	Intergenic	NA	-22236	MED9								
MV411_7_714_R1_peak_2150	chr8	1378055	1378736	+	833	NA	intron (DLGAP2, intron 2 of 13)	NA	38862	LOC102723676								
MV411_7_714_R1_peak_264	chr1	236169012	236169421	+	832	NA	intron (GPR137B, intron 2 of 5)	NA	26663	GPR137B								
MV411_7_714_R1_peak_368	chr11	518867	519330	+	828	NA	Intergenic	NA	-9386	LOC101059906								
MV411_7_714_R1_peak_988	chr17	40647730	40648202	+	826	NA	promoter-TSS (SMARCE1)	NA	-115	SMARCE1								
MV411_7_714_R1_peak_37	chr1	16132280	16133162	+	820	NA	intron (EPHA2, intron 10 of 15)	NA	-22508	LOC101927479								
MV411_7_714_R1_peak_1073	chr17	82441093	82441809	+	816	NA	TTS (HEXDC)	NA	9380	C17orf62								
MV411_7_714_R1_peak_39	chr1	16513391	16513871	+	799	NA	TTS (RNU1-1)	NA	654	RNU1-1								
MV411_7_714_R1_peak_921	chr16	89142415	89142887	+	789	NA	intron (ACSF3, intron 2 of 4)	NA	15501	LOC102724669								
MV411_7_714_R1_peak_1119	chr18	76392328	76392907	+	784	NA	intron (ZNF516, intron 3 of 6)	NA	-99451	LOC101927989								
MV411_7_714_R1_peak_1246	chr19	19550053	19550467	+	765	NA	Intergenic	NA	11995	CILP2								
MV411_7_714_R1_peak_1637	chr22	37184308	37184694	+	761	NA	intron (C1QTNF6, intron 2 of 2)	NA	6379	C1QTNF6								
MV411_7_714_R1_peak_1132	chr18	79832114	79832629	+	760	NA	Intergenic	NA	-31297	KCNG2								
MV411_7_714_R1_peak_2244	chr8	101584710	101585215	+	750	NA	intron (GRHL2, intron 7 of 15)	NA	-92459	LOC101927172								
MV411_7_714_R1_peak_1848	chr5	1157143	1158041	+	741	NA	Intergenic	NA	21013	CTD-3080P12.3								
MV411_7_714_R1_peak_22	chr1	7885949	7886249	+	701	NA	Intergenic	NA	-33055	UTS2								
MV411_7_714_R1_peak_741	chr14	105567168	105567988	+	699	NA	Intergenic	NA	40962	TMEM121								
MV411_7_714_R1_peak_2201	chr8	33513388	33514267	+	687	NA	promoter-TSS (TTI2)	NA	352	SNORD13								
MV411_7_714_R1_peak_1636	chr22	36872448	36873461	+	686	NA	intron (NCF4, intron 7 of 8)	NA	11966	NCF4								
MV411_7_714_R1_peak_2124	chr7	140009715	140010196	+	685	NA	intron (TBXAS1, intron 10 of 12)	NA	54331	PARP12								
MV411_7_714_R1_peak_1120	chr18	76394789	76395175	+	673	NA	intron (ZNF516, intron 3 of 6)	NA	-97086	LOC101927989								
MV411_7_714_R1_peak_1750	chr3	177251828	177252177	+	673	NA	Intergenic	NA	-42440	LINC00501								
MV411_7_714_R1_peak_551	chr12	101407691	101408154	+	671	NA	promoter-TSS (ARL1)	NA	478	ARL1								
MV411_7_714_R1_peak_2297	chr8	143405088	143405535	+	665	NA	Intergenic	NA	25121	MAFA								
MV411_7_714_R1_peak_1076	chr17	83050610	83051612	+	650	NA	intron (B3GNTL1, intron 1 of 11)	NA	-28580	METRNL								
MV411_7_714_R1_peak_1606	chr22	19168249	19168725	+	644	NA	Intergenic	NA	-3219	LOC100652736								
MV411_7_714_R1_peak_1927	chr6	3093904	3094388	+	643	NA	intron (RIPK1, intron 7 of 10)	NA	-24546	BPHL								
MV411_7_714_R1_peak_1078	chr17	83120265	83120629	+	643	NA	intron (LOC102723913, intron 2 of 2)	NA	596	LOC102723913								
MV411_7_714_R1_peak_72	chr1	28648482	28649202	+	637	NA	TTS (RNU11)	NA	242	RNU11								
MV411_7_714_R1_peak_594	chr12	131710770	131711123	+	636	NA	promoter-TSS (SFSWAP)	NA	-141	SFSWAP								
MV411_7_714_R1_peak_1213	chr19	14217466	14217730	+	627	NA	Intergenic	NA	-11413	LPHN1								
MV411_7_714_R1_peak_625	chr13	35761650	35763654	+	618	NA	Intergenic	NA	64925	LINC00445								
MV411_7_714_R1_peak_50	chr1	22260949	22261268	+	613	NA	Intergenic	NA	-5169	MIR4418								
MV411_7_714_R1_peak_330	chr10	97048653	97049053	+	604	NA	intron (SLIT1, intron 14 of 36)	NA	-53903	RP11-453E2.2								
MV411_7_714_R1_peak_2147	chr8	319967	320493	+	598	NA	Intergenic	NA	-13976	LOC101927595								
MV411_7_714_R1_peak_667	chr13	114150393	114150781	+	590	NA	Intergenic	NA	-17967	RASA3								
MV411_7_714_R1_peak_350	chr10	131850705	131851452	+	565	NA	Intergenic	NA	38718	LOC101929806								
MV411_7_714_R1_peak_1790	chr4	8034045	8034532	+	565	NA	intron (ABLIM2, intron 10 of 19)	NA	-28907	MIR95								
MV411_7_714_R1_peak_626	chr13	37000423	37000870	+	565	NA	exon (EXOSC8, exon 1 of 10)	NA	105	EXOSC8								
MV411_7_714_R1_peak_444	chr11	68459879	68460237	+	554	NA	promoter-TSS (PPP6R3)	NA	-45087	PPP6R3								
MV411_7_714_R1_peak_1053	chr17	78350215	78350688	+	554	NA	Intergenic	NA	9628	SOCS3								
MV411_7_714_R1_peak_406	chr11	47426183	47426610	+	545	NA	promoter-TSS (PSMC3)	NA	77	PSMC3								
MV411_7_714_R1_peak_658	chr13	113556884	113557337	+	544	NA	Intergenic	NA	-27588	TFDP1								
MV411_7_714_R1_peak_904	chr16	81883217	81883666	+	543	NA	intron (PLCG2, intron 9 of 32)	NA	104147	PLCG2								
MV411_7_714_R1_peak_87	chr1	44720913	44721878	+	540	NA	TTS (RNU5F-1)	NA	506	RNU5F-1								
MV411_7_714_R1_peak_1295	chr19	45265180	45265825	+	537	NA	intron (MARK4, intron 6 of 17)	NA	14244	MARK4								
MV411_7_714_R1_peak_1	chr1	839220	839766	+	526	NA	intron (LINC01128, intron 2 of 3)	NA	11902	LINC01128								
MV411_7_714_R1_peak_1929	chr6	5838973	5839513	+	526	NA	Intergenic	NA	-143971	RP1-256G22.2								
MV411_7_714_R1_peak_1422	chr2	121024792	121025066	+	526	NA	Intergenic	NA	227638	GLI2								
MV411_7_714_R1_peak_1706	chr3	57555973	57556300	+	525	NA	promoter-TSS (PDE12)	NA	-118	PDE12								
MV411_7_714_R1_peak_655	chr13	113435869	113436359	+	523	NA	intron (ADPRHL1, intron 2 of 7)	NA	17517	ADPRHL1								
MV411_7_714_R1_peak_1601	chr21	45943680	45944298	+	517	NA	Intergenic	NA	-28981	LOC101928796								
MV411_7_714_R1_peak_631	chr13	112276384	112278427	+	511	NA	Intergenic	NA	-4405	LOC101928730								
MV411_7_714_R1_peak_2016	chr6	136550376	136550759	+	499	NA	exon (MAP7, exon 1 of 18)	NA	252	MAP7								
MV411_7_714_R1_peak_1771	chr4	1295799	1296016	+	499	NA	promoter-TSS (LOC101928676)	NA	-686	LOC101928676								
MV411_7_714_R1_peak_661	chr13	113624209	113626327	+	497	NA	intron (TFDP1, intron 4 of 10)	NA	32930	ATP4B								
MV411_7_714_R1_peak_1861	chr5	40437118	40437454	+	496	NA	Intergenic	NA	-242644	PTGER4								
MV411_7_714_R1_peak_2401	chrX	724329	725638	+	494	NA	Intergenic	NA	100639	SHOX								
MV411_7_714_R1_peak_569	chr12	120292827	120293184	+	493	NA	promoter-TSS (SIRT4)	NA	-198	SIRT4								
MV411_7_714_R1_peak_1715	chr3	99817500	99817950	+	490	NA	promoter-TSS (CMSS1)	NA	-109	CMSS1								
MV411_7_714_R1_peak_1785	chr4	4541968	4542324	+	486	NA	promoter-TSS (STX18)	NA	15	STX18-AS1								
MV411_7_714_R1_peak_580	chr12	123457847	123458335	+	485	NA	promoter-TSS (SNRNP35)	NA	-13	SNRNP35								
MV411_7_714_R1_peak_281	chr10	3420691	3421128	+	484	NA	Intergenic	NA	14803	LOC101927880								
MV411_7_714_R1_peak_1843	chr4	174283639	174284067	+	484	NA	promoter-TSS (CEP44)	NA	-51	CEP44								
MV411_7_714_R1_peak_1925	chr6	3090650	3090909	+	484	NA	TTS (RIPK1)	NA	26812	RIPK1								
MV411_7_714_R1_peak_975	chr17	30697903	30698157	+	483	NA	Intergenic	NA	-11578	SUZ12P1								
MV411_7_714_R1_peak_899	chr16	81035519	81035878	+	483	NA	promoter-TSS (LOC102724118)	NA	-911	LOC102724118								
MV411_7_714_R1_peak_367	chr11	398715	399219	+	476	NA	intron (PKP3, intron 4 of 12)	NA	6353	PKP3								
MV411_7_714_R1_peak_742	chr14	105886376	105886952	+	476	NA	TTS (LOC102723453)	NA	22438	LOC102723453								
MV411_7_714_R1_peak_999	chr17	45449680	45450323	+	469	NA	intron (PLEKHM1, intron 7 of 10)	NA	-17012	ARHGAP27								
MV411_7_714_R1_peak_161	chr1	146376974	146377614	+	469	NA	Intergenic	NA	7193	TRNAN-GUU-5								
MV411_7_714_R1_peak_1117	chr18	74291149	74291988	+	460	NA	intron (CYB5A, intron 1 of 3)	NA	448	CYB5A								
MV411_7_714_R1_peak_1289	chr19	44890617	44890924	+	456	NA	promoter-TSS (TOMM40)	NA	-450	TOMM40								
MV411_7_714_R1_peak_929	chr17	1153672	1154045	+	455	NA	intron (ABR, intron 1 of 22)	NA	-44758	ABR								
MV411_7_714_R1_peak_1926	chr6	3092368	3092678	+	455	NA	intron (RIPK1, intron 7 of 10)	NA	-26169	BPHL								
MV411_7_714_R1_peak_2240	chr8	99730569	99730844	+	453	NA	intron (VPS13B, intron 39 of 61)	NA	163308	COX6C								
MV411_7_714_R1_peak_596	chr12	132237161	132237744	+	445	NA	Intergenic	NA	-31424	GALNT9								
MV411_7_714_R1_peak_2084	chr7	66728619	66728938	+	434	NA	intron (RABGEF1, intron 2 of 9)	NA	-11878	RABGEF1								
MV411_7_714_R1_peak_558	chr12	108919096	108919839	+	434	NA	intron (SVOP, intron 13 of 15)	NA	32007	DAO								
MV411_7_714_R1_peak_480	chr11	118436158	118436484	+	434	NA	promoter-TSS (KMT2A)	NA	-169	KMT2A								
MV411_7_714_R1_peak_1196	chr19	10928449	10928822	+	434	NA	promoter-TSS (YIPF2)	NA	6	YIPF2								
MV411_7_714_R1_peak_1230	chr19	17038607	17039187	+	429	NA	Intergenic	NA	-12082	CPAMD8								
MV411_7_714_R1_peak_1421	chr2	121024388	121024610	+	424	NA	Intergenic	NA	227208	GLI2								
MV411_7_714_R1_peak_1738	chr3	138187249	138187616	+	421	NA	promoter-TSS (ARMC8)	NA	184	ARMC8								
MV411_7_714_R1_peak_1167	chr19	4769572	4769907	+	409	NA	promoter-TSS (MIR7-3)	NA	634	MIR7-3HG								
MV411_7_714_R1_peak_38	chr1	16173653	16173952	+	409	NA	Intergenic	NA	-17747	EPHA2								
MV411_7_714_R1_peak_857	chr16	30458612	30459012	+	409	NA	Intergenic	NA	-12837	SEPHS2								
MV411_7_714_R1_peak_1570	chr20	63303696	63304347	+	409	NA	intron (COL20A1, intron 3 of 35)	NA	10835	COL20A1								
MV411_7_714_R1_peak_445	chr11	68750651	68751553	+	395	NA	promoter-TSS (MTL5)	NA	418	MTL5								
MV411_7_714_R1_peak_1515	chr20	24956793	24957271	+	393	NA	intron (CST7, intron 1 of 3)	NA	7802	CST7								
MV411_7_714_R1_peak_1863	chr5	43008608	43008857	+	392	NA	Intergenic	NA	10079	LOC648987								
MV411_7_714_R1_peak_829	chr16	3591098	3591440	+	386	NA	exon (SLX4, exon 12 of 15)	NA	-13878	NLRC3								
MV411_7_714_R1_peak_1632	chr22	36331330	36331719	+	384	NA	intron (MYH9, intron 3 of 40)	NA	-44617	MIR6819								
MV411_7_714_R1_peak_1310	chr19	49987178	49987522	+	382	NA	intron (VRK3, intron 12 of 12)	NA	17695	SIGLEC16								
MV411_7_714_R1_peak_1154	chr19	2636801	2637248	+	379	NA	intron (GNG7, intron 2 of 4)	NA	6309	MIR7850								
MV411_7_714_R1_peak_512	chr12	26997770	26998121	+	378	NA	intron (TM7SF3, intron 3 of 11)	NA	16461	TM7SF3								
MV411_7_714_R1_peak_11	chr1	3165082	3165786	+	374	NA	intron (PRDM16, intron 1 of 15)	NA	37425	MIR4251								
MV411_7_714_R1_peak_1343	chr1_KI270713v1_random	21037	21566	+	374	NA	Intergenic	NA	7527	TRNAN-GUU-7								
MV411_7_714_R1_peak_1572	chr20	63535351	63536370	+	373	NA	intron (PTK6, intron 1 of 7)	NA	1510	PTK6								
MV411_7_714_R1_peak_2284	chr8	134712571	134713128	+	372	NA	exon (ZFAT, exon 1 of 8)	NA	-16291	ZFAT								
MV411_7_714_R1_peak_1487	chr2	241205021	241205565	+	371	NA	intron (ANO7, intron 10 of 24)	NA	16681	ANO7								
MV411_7_714_R1_peak_1772	chr4	1296280	1296622	+	370	NA	promoter-TSS (LOC101928676)	NA	-142	LOC101928676								
MV411_7_714_R1_peak_965	chr17	19111898	19112121	+	367	NA	TTS (SNORD3D)	NA	627	SNORD3D								
MV411_7_714_R1_peak_632	chr13	112279587	112279966	+	367	NA	Intergenic	NA	-6776	LOC101928730								
MV411_7_714_R1_peak_353	chr10	132282330	132282639	+	362	NA	intron (STK32C, intron 1 of 11)	NA	-36529	STK32C								
MV411_7_714_R1_peak_1070	chr17	82224232	82224449	+	360	NA	Intergenic	NA	-4066	SLC16A3								
MV411_7_714_R1_peak_1028	chr17	66726027	66726392	+	358	NA	intron (PRKCA, intron 9 of 15)	NA	-60923	MIR634								
MV411_7_714_R1_peak_665	chr13	113944361	113944672	+	353	NA	Intergenic	NA	11967	LOC100507747								
MV411_7_714_R1_peak_1423	chr2	122274579	122275607	+	353	NA	Intergenic	NA	495793	LOC101927801								
MV411_7_714_R1_peak_2379	chr9	136791666	136792016	+	348	NA	intron (TMEM141, intron 2 of 4)	NA	516	TMEM141								
MV411_7_714_R1_peak_1856	chr5	32173572	32173925	+	348	NA	intron (GOLPH3, intron 1 of 3)	NA	571	GOLPH3								
MV411_7_714_R1_peak_1492	chr2	241878443	241879031	+	348	NA	Intergenic	NA	-2626	AC131097.3								
MV411_7_714_R1_peak_1267	chr19	39409398	39409801	+	340	NA	promoter-TSS (MIR4530)	NA	79	MIR4530								
MV411_7_714_R1_peak_155	chr1	144551065	144551744	+	339	NA	Intergenic	NA	16184	TRNAN15								
MV411_7_714_R1_peak_2119	chr7	133035232	133035440	+	339	NA	promoter-TSS (MIR3654)	NA	-458	MIR3654								
MV411_7_714_R1_peak_2322	chr9	41349011	41349850	+	339	NA	Intergenic	NA	10562	LOC101927903								
MV411_7_714_R1_peak_2034	chr6	163611455	163612245	+	337	NA	Intergenic	NA	59634	LOC102724152								
MV411_7_714_R1_peak_1724	chr3	119695530	119695752	+	337	NA	Intergenic	NA	-7381	MAATS1								
MV411_7_714_R1_peak_1959	chr6	27147128	27147510	+	336	NA	promoter-TSS (HIST1H2BK)	NA	237	HIST1H2AH								
MV411_7_714_R1_peak_8	chr1	2143047	2143338	+	334	NA	exon (LOC101929017, exon 1 of 2)	NA	2087	LOC101929017								
MV411_7_714_R1_peak_181	chr1	155244707	155244944	+	333	NA	promoter-TSS (GBA)	NA	-3547	GBA								
MV411_7_714_R1_peak_2154	chr8	1824800	1825680	+	326	NA	promoter-TSS (ARHGEF10)	NA	-871	ARHGEF10								
MV411_7_714_R1_peak_666	chr13	113944986	113945224	+	325	NA	Intergenic	NA	11378	LOC100507747								
MV411_7_714_R1_peak_263	chr1	235954696	235955287	+	325	NA	Intergenic	NA	-71283	LYST								
MV411_7_714_R1_peak_660	chr13	113617341	113617771	+	325	NA	intron (TFDP1, intron 3 of 10)	NA	32858	TFDP1								
MV411_7_714_R1_peak_1094	chr18	32085274	32085621	+	321	NA	Intergenic	NA	-6408	RNF138								
MV411_7_714_R1_peak_2214	chr8	55991066	55991381	+	321	NA	intron (LYN, intron 10 of 12)	NA	82678	SNORD54								
MV411_7_714_R1_peak_2390	chrUn_GL000216v2	158619	158779	+	319	NA	NA	NA	NA	NA								
MV411_7_714_R1_peak_2386	chr9	137494287	137495096	+	316	NA	intron (PNPLA7, intron 19 of 34)	NA	-35335	NSMF								
MV411_7_714_R1_peak_227	chr1	205750406	205750719	+	314	NA	promoter-TSS (NUCKS1)	NA	-342	NUCKS1								
MV411_7_714_R1_peak_1182	chr19	6713899	6714131	+	311	NA	exon (C3, exon 7 of 41)	NA	6636	C3								
MV411_7_714_R1_peak_1140	chr19	1180390	1180769	+	311	NA	Intergenic	NA	-6296	SBNO2								
MV411_7_714_R1_peak_1855	chr5	26235111	26236979	+	308	NA	Intergenic	NA	802537	CDH9								
MV411_7_714_R1_peak_284	chr10	7818230	7818545	+	308	NA	promoter-TSS (LOC101928197)	NA	-9	LOC101928197								
MV411_7_714_R1_peak_501	chr12	6835748	6836004	+	304	NA	intron (LEPREL2, intron 9 of 14)	NA	-5046	GNB3								
MV411_7_714_R1_peak_1221	chr19	15641861	15642350	+	304	NA	intron (CYP4F3, intron 1 of 10)	NA	1208	CYP4F3								
MV411_7_714_R1_peak_564	chr12	117127970	117128672	+	302	NA	intron (LOC101928244, intron 2 of 2)	NA	28854	LOC101928244								
MV411_7_714_R1_peak_1920	chr5	180293607	180293891	+	302	NA	Intergenic	NA	-1678	MAPK9								
