PeakID (cmd=annotatePeaks.pl MV411_3_568_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_3_568_R1_peak_614	chr5	159805144	159805378	+	84	NA	intron (AC011343.1, intron 2 of 2)	NA	66123	AC011343.1								
MV411_3_568_R1_peak_172	chr12	89856550	89856800	+	84	NA	Intergenic	NA	147720	LINC00936								
MV411_3_568_R1_peak_369	chr2	18077816	18078063	+	84	NA	Intergenic	NA	200092	KCNS3								
MV411_3_568_R1_peak_552	chr4	112297174	112297397	+	84	NA	promoter-TSS (ALPK1)	NA	-58	ALPK1								
MV411_3_568_R1_peak_284	chr17	17045307	17045614	+	83	NA	intron (MPRIP, intron 1 of 24)	NA	2700	MPRIP								
MV411_3_568_R1_peak_324	chr18	55830542	55830766	+	82	NA	Intergenic	NA	89545	RP11-214L13.1								
MV411_3_568_R1_peak_287	chr17	26885574	26885803	+	82	NA	Intergenic	NA	408254	MIR4522								
MV411_3_568_R1_peak_484	chr3	12916308	12916558	+	81	NA	intron (IQSEC1, intron 6 of 13)	NA	51027	IQSEC1								
MV411_3_568_R1_peak_573	chr5	2841209	2841446	+	81	NA	Intergenic	NA	89383	C5orf38								
MV411_3_568_R1_peak_430	chr2	209380472	209380698	+	81	NA	Intergenic	NA	-43424	MAP2								
MV411_3_568_R1_peak_346	chr19	9927402	9927687	+	81	NA	intron (OLFM2, intron 1 of 5)	NA	-13839	OLFM2								
MV411_3_568_R1_peak_138	chr11	130162890	130163113	+	81	NA	intron (ST14, intron 1 of 18)	NA	3214	ST14								
MV411_3_568_R1_peak_468	chr21	35932286	35932633	+	81	NA	Intergenic	NA	52371	LOC101928269								
MV411_3_568_R1_peak_190	chr13	28268735	28268958	+	81	NA	intron (PAN3, intron 12 of 18)	NA	36345	RNU6-82P								
MV411_3_568_R1_peak_133	chr11	121417257	121417524	+	81	NA	Intergenic	NA	-34813	SORL1								
MV411_3_568_R1_peak_4	chr1	8427562	8427810	+	81	NA	intron (LOC102724552, intron 1 of 3)	NA	2892	LOC102724552								
MV411_3_568_R1_peak_534	chr4	51107159	51107389	+	81	NA	Intergenic	NA	-735726	DCUN1D4								
MV411_3_568_R1_peak_141	chr11	133634961	133635209	+	81	NA	Intergenic	NA	-102577	OPCML								
MV411_3_568_R1_peak_216	chr14	97179691	97179920	+	81	NA	Intergenic	NA	236226	LINC00618								
MV411_3_568_R1_peak_102	chr10	112986156	112986390	+	81	NA	intron (TCF7L2, intron 4 of 15)	NA	36023	TCF7L2								
MV411_3_568_R1_peak_268	chr16	56048752	56049067	+	81	NA	Intergenic	NA	137397	LOC101927508								
MV411_3_568_R1_peak_353	chr19	31305072	31305304	+	80	NA	intron (TSHZ3, intron 1 of 1)	NA	44096	TSHZ3								
MV411_3_568_R1_peak_232	chr15	78361345	78361582	+	80	NA	Intergenic	NA	21139	CRABP1								
MV411_3_568_R1_peak_249	chr16	34572889	34573310	+	80	NA	Intergenic	NA	141107	LOC102724523								
MV411_3_568_R1_peak_6	chr1	17023205	17023435	+	80	NA	intron (SDHB, intron 6 of 7)	NA	-11392	ATP13A2								
MV411_3_568_R1_peak_842	chrUn_KI270438v1	101409	101750	+	80	NA	NA	NA	NA	NA								
MV411_3_568_R1_peak_738	chr8	39848708	39849023	+	79	NA	Intergenic	NA	-10576	ADAM2								
MV411_3_568_R1_peak_132	chr11	119674063	119674373	+	79	NA	TTS (PVRL1)	NA	54507	PVRL1								
MV411_3_568_R1_peak_773	chr8	100438036	100438432	+	79	NA	Intergenic	NA	55423	MIR4471								
MV411_3_568_R1_peak_837	chrUn_KI270333v1	1187	1700	+	79	NA	NA	NA	NA	NA								
MV411_3_568_R1_peak_189	chr13	18212080	18212310	+	79	NA	intron (FAM230C, intron 1 of 7)	NA	16898	FAM230C								
MV411_3_568_R1_peak_556	chr4	138242409	138242655	+	78	NA	promoter-TSS (SLC7A11)	NA	-114	SLC7A11								
MV411_3_568_R1_peak_735	chr8	38957531	38957808	+	78	NA	intron (PLEKHA2, intron 10 of 11)	NA	-16480	HTRA4								
MV411_3_568_R1_peak_80	chr10	52755455	52755687	+	78	NA	Intergenic	NA	16129	MBL2								
MV411_3_568_R1_peak_267	chr16	55839244	55839469	+	78	NA	Intergenic	NA	-6193	CES1								
MV411_3_568_R1_peak_411	chr2	162093189	162093419	+	78	NA	Intergenic	NA	-18762	DPP4								
MV411_3_568_R1_peak_63	chr1	224623902	224624167	+	77	NA	intron (CNIH3, intron 1 of 5)	NA	7557	CNIH3								
MV411_3_568_R1_peak_736	chr8	39038174	39038428	+	77	NA	intron (ADAM9, intron 11 of 21)	NA	41315	ADAM9								
MV411_3_568_R1_peak_323	chr18	54718204	54718459	+	76	NA	intron (RAB27B, intron 2 of 6)	NA	-109868	RAB27B								
MV411_3_568_R1_peak_536	chr4	62394944	62395183	+	76	NA	Intergenic	NA	-229509	RP11-84A1.3								
MV411_3_568_R1_peak_782	chr8	118060837	118061101	+	76	NA	intron (EXT1, intron 1 of 10)	NA	50850	EXT1								
MV411_3_568_R1_peak_313	chr18	3747469	3747765	+	76	NA	intron (DLGAP1, intron 2 of 9)	NA	127133	DLGAP1								
MV411_3_568_R1_peak_277	chr16	83339041	83339290	+	76	NA	intron (CDH13, intron 5 of 8)	NA	-169181	MIR3182								
MV411_3_568_R1_peak_482	chr3	4831081	4831476	+	76	NA	intron (ITPR1, intron 57 of 58)	NA	75223	BHLHE40-AS1								
MV411_3_568_R1_peak_34	chr1	108703547	108703784	+	76	NA	Intergenic	NA	11355	PRPF38B								
MV411_3_568_R1_peak_602	chr5	115209334	115209608	+	76	NA	Intergenic	NA	-16693	LOC102723365								
MV411_3_568_R1_peak_357	chr19	41328794	41329205	+	76	NA	Intergenic	NA	18810	CCDC97								
MV411_3_568_R1_peak_136	chr11	128039705	128039992	+	76	NA	Intergenic	NA	-482542	MIR6090								
MV411_3_568_R1_peak_377	chr2	38622347	38622586	+	76	NA	Intergenic	NA	-19430	HNRNPLL								
MV411_3_568_R1_peak_365	chr2	12456346	12456697	+	76	NA	intron (AC096559.1, intron 4 of 5)	NA	257347	MIR3681								
MV411_3_568_R1_peak_19	chr1	49044391	49044716	+	76	NA	intron (AGBL4, intron 5 of 12)	NA	-268560	BEND5								
MV411_3_568_R1_peak_639	chr6	52352364	52352638	+	76	NA	Intergenic	NA	-9627	PAQR8								
MV411_3_568_R1_peak_315	chr18	8601312	8601596	+	75	NA	Intergenic	NA	-22560	RAB12								
MV411_3_568_R1_peak_834	chr9	134936813	134937037	+	75	NA	Intergenic	NA	-18922	FCN1								
MV411_3_568_R1_peak_625	chr6	7202118	7202348	+	75	NA	intron (RREB1, intron 5 of 11)	NA	93278	RREB1								
MV411_3_568_R1_peak_820	chr9	36842618	36842871	+	75	NA	intron (PAX5, intron 6 of 6)	NA	-19145	MIR4475								
MV411_3_568_R1_peak_470	chr21	40976686	40976989	+	75	NA	Intergenic	NA	-129724	DSCAM								
MV411_3_568_R1_peak_424	chr2	197145815	197146040	+	75	NA	intron (ANKRD44, intron 3 of 27)	NA	-52027	LOC101927596								
MV411_3_568_R1_peak_53	chr1	184867110	184867421	+	75	NA	intron (FAM129A, intron 5 of 13)	NA	107321	FAM129A								
MV411_3_568_R1_peak_206	chr14	52325201	52325447	+	74	NA	intron (PTGER2, intron 1 of 1)	NA	11026	PTGER2								
MV411_3_568_R1_peak_826	chr9	105191805	105192047	+	74	NA	Intergenic	NA	-52687	SLC44A1								
MV411_3_568_R1_peak_440	chr2	238377067	238377296	+	74	NA	intron (TRAF3IP1, intron 15 of 16)	NA	-49560	ASB1								
MV411_3_568_R1_peak_516	chr3	168024595	168024876	+	74	NA	intron (GOLIM4, intron 13 of 15)	NA	71189	GOLIM4								
MV411_3_568_R1_peak_526	chr4	26885920	26886166	+	74	NA	intron (STIM2, intron 1 of 12)	NA	25352	STIM2								
MV411_3_568_R1_peak_343	chr19	6087964	6088191	+	74	NA	intron (RFX2, intron 1 of 17)	NA	20124	LOC101928872								
MV411_3_568_R1_peak_457	chr21	15159657	15159957	+	74	NA	Intergenic	NA	-94878	NRIP1								
MV411_3_568_R1_peak_435	chr2	224922249	224922537	+	74	NA	intron (DOCK10, intron 2 of 56)	NA	60129	DOCK10								
MV411_3_568_R1_peak_510	chr3	141498866	141499121	+	74	NA	intron (RASA2, intron 1 of 23)	NA	11944	RASA2								
MV411_3_568_R1_peak_863	chrY	8535914	8536198	+	74	NA	Intergenic	NA	147822	TTTY18								
MV411_3_568_R1_peak_642	chr6	56101179	56101425	+	74	NA	intron (COL21A1, intron 17 of 17)	NA	81354	COL21A1								
MV411_3_568_R1_peak_135	chr11	124732315	124732546	+	74	NA	Intergenic	NA	-7503	NRGN								
MV411_3_568_R1_peak_76	chr10	26433056	26433367	+	74	NA	Intergenic	NA	-58696	APBB1IP								
MV411_3_568_R1_peak_761	chr8	76580916	76581139	+	73	NA	Intergenic	NA	-100253	ZFHX4								
MV411_3_568_R1_peak_45	chr1	168504005	168504350	+	73	NA	Intergenic	NA	-8533	RP5-968D22.3								
MV411_3_568_R1_peak_529	chr4	40307801	40308027	+	73	NA	intron (LOC101930098, intron 2 of 3)	NA	-8571	LOC101060498								
MV411_3_568_R1_peak_816	chr9	33836283	33836516	+	73	NA	intron (UBE2R2, intron 1 of 3)	NA	-16755	RP11-133O22.6								
MV411_3_568_R1_peak_449	chr20	36957964	36958189	+	73	NA	Intergenic	NA	-6300	SAMHD1								
MV411_3_568_R1_peak_478	chr22	38631925	38632167	+	73	NA	intron (FAM227A, intron 6 of 16)	NA	24583	FAM227A								
MV411_3_568_R1_peak_289	chr17	30728559	30728861	+	73	NA	intron (SUZ12P1, intron 1 of 7)	NA	19102	SUZ12P1								
MV411_3_568_R1_peak_225	chr15	51647312	51647590	+	73	NA	Intergenic	NA	-24681	DMXL2								
MV411_3_568_R1_peak_436	chr2	229331028	229331298	+	73	NA	Intergenic	NA	-59822	PID1								
MV411_3_568_R1_peak_805	chr9	7121095	7121376	+	73	NA	intron (KDM4C, intron 19 of 22)	NA	224849	LOC102723994								
MV411_3_568_R1_peak_9	chr1	21334275	21334502	+	73	NA	intron (ECE1, intron 1 of 18)	NA	41098	RP5-1071N3.1								
