PeakID (cmd=annotatePeaks.pl MV411_1_106_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_1_106_R1_peak_22590	chr7	2734737	2735423	+	3476	NA	intron (GNA12, intron 2 of 3)	NA	28060	GNA12								
MV411_1_106_R1_peak_14755	chr2	225008255	225008861	+	3473	NA	intron (DOCK10, intron 1 of 57)	NA	1979	MIR4439								
MV411_1_106_R1_peak_22465	chr6	165183791	165184952	+	3470	NA	Intergenic	NA	124626	C6orf118								
MV411_1_106_R1_peak_14512	chr2	199738614	199739235	+	3464	NA	Intergenic	NA	-71508	LOC101927665								
MV411_1_106_R1_peak_325	chr1	21768215	21768806	+	3448	NA	intron (USP48, intron 1 of 25)	NA	-20319	USP48								
MV411_1_106_R1_peak_25468	chr9	27589274	27590018	+	3439	NA	Intergenic	NA	-16153	C9orf72								
MV411_1_106_R1_peak_571	chr1	33036711	33037378	+	3439	NA	promoter-TSS (AK2)	NA	-133	AK2								
MV411_1_106_R1_peak_10785	chr18	10995375	10995966	+	3436	NA	intron (PIEZO2, intron 2 of 51)	NA	153092	PIEZO2								
MV411_1_106_R1_peak_2338	chr1	234962569	234963663	+	3379	NA	Intergenic	NA	106702	LOC731656								
MV411_1_106_R1_peak_25344	chr9	6412614	6413297	+	3376	NA	promoter-TSS (UHRF2)	NA	-272	UHRF2								
MV411_1_106_R1_peak_14825	chr2	231545282	231545962	+	3361	NA	Intergenic	NA	-15177	NMUR1								
MV411_1_106_R1_peak_16691	chr22	49853070	49853839	+	3353	NA	promoter-TSS (ZBED4)	NA	-845	ZBED4								
MV411_1_106_R1_peak_18660	chr4	26288122	26289005	+	3351	NA	intron (RBPJ, intron 1 of 11)	NA	-32244	RBPJ								
MV411_1_106_R1_peak_26164	chr9	129110590	129111594	+	3333	NA	promoter-TSS (CRAT)	NA	143	PPP2R4								
MV411_1_106_R1_peak_8752	chr16	30458551	30459247	+	3313	NA	Intergenic	NA	-12924	SEPHS2								
MV411_1_106_R1_peak_11518	chr19	4968502	4969189	+	3291	NA	promoter-TSS (KDM4B)	NA	-267	KDM4B								
MV411_1_106_R1_peak_11634	chr19	7829574	7830424	+	3282	NA	promoter-TSS (EVI5L)	NA	-16501	EVI5L								
MV411_1_106_R1_peak_9220	chr16	85571498	85572277	+	3263	NA	intron (GSE1, intron 1 of 14)	NA	16983	GSE1								
MV411_1_106_R1_peak_1903	chr1	199041423	199042033	+	3239	NA	Intergenic	NA	-104299	MIR181A1HG								
MV411_1_106_R1_peak_1057	chr1	92459753	92460579	+	3236	NA	Intergenic	NA	23633	GFI1								
MV411_1_106_R1_peak_17829	chr3	129439965	129440649	+	3223	NA	promoter-TSS (MBD4)	NA	-128	MBD4								
MV411_1_106_R1_peak_26021	chr9	120580052	120580712	+	3201	NA	promoter-TSS (CDK5RAP2)	NA	-223	CDK5RAP2								
MV411_1_106_R1_peak_22480	chr6	166999025	166999827	+	3201	NA	exon (FGFR1OP, exon 1 of 12)	NA	109	FGFR1OP								
MV411_1_106_R1_peak_25188	chr8	141129802	141130430	+	3157	NA	promoter-TSS (LOC101927963)	NA	-115	LOC101927963								
MV411_1_106_R1_peak_12745	chr19	54364788	54365552	+	3140	NA	promoter-TSS (LAIR1)	NA	5383	LAIR1								
MV411_1_106_R1_peak_17815	chr3	128845681	128846299	+	3117	NA	Intergenic	NA	25551	RP11-723O4.2								
MV411_1_106_R1_peak_3453	chr10	119131347	119132376	+	3117	NA	intron (FAM45A, intron 8 of 9)	NA	27779	FAM45A								
MV411_1_106_R1_peak_2657	chr10	23871063	23871687	+	3105	NA	intron (KIAA1217, intron 1 of 18)	NA	-337416	KIAA1217								
MV411_1_106_R1_peak_9122	chr16	77679378	77680365	+	3091	NA	Intergenic	NA	-42621	NUDT7								
MV411_1_106_R1_peak_10877	chr18	26710391	26711023	+	3085	NA	Intergenic	NA	-7069	PCAT18								
MV411_1_106_R1_peak_11650	chr19	8389845	8390620	+	3067	NA	promoter-TSS (RAB11B)	NA	-89	RAB11B								
MV411_1_106_R1_peak_6694	chr14	22556101	22556858	+	3033	NA	Intergenic	NA	32758	DAD1								
MV411_1_106_R1_peak_4425	chr11	73204591	73205168	+	3032	NA	intron (LOC102724472, intron 2 of 2)	NA	4399	LOC102724472								
MV411_1_106_R1_peak_12012	chr19	19033107	19033999	+	3007	NA	promoter-TSS (ARMC6)	NA	-25	ARMC6								
MV411_1_106_R1_peak_15288	chr20	23125489	23126093	+	3000	NA	exon (LINC00656, exon 4 of 4)	NA	6845	LINC00656								
MV411_1_106_R1_peak_1238	chr1	113811979	113813007	+	2996	NA	promoter-TSS (RSBN1)	NA	-45	RSBN1								
MV411_1_106_R1_peak_16449	chr22	36387939	36388557	+	2994	NA	promoter-TSS (MYH9)	NA	-230	MYH9								
MV411_1_106_R1_peak_19517	chr5	963785	964399	+	2991	NA	Intergenic	NA	33248	LOC100506688								
MV411_1_106_R1_peak_16773	chr3	5126516	5127145	+	2989	NA	intron (ARL8B, intron 1 of 4)	NA	4538	ARL8B								
MV411_1_106_R1_peak_8751	chr16	30445640	30446192	+	2972	NA	promoter-TSS (SEPHS2)	NA	59	SEPHS2								
MV411_1_106_R1_peak_6308	chr13	28268529	28269274	+	2961	NA	intron (PAN3, intron 7 of 13)	NA	36400	RNU6-82P								
MV411_1_106_R1_peak_1500	chr1	156492397	156493122	+	2960	NA	intron (MEF2D, intron 1 of 11)	NA	8061	MEF2D								
MV411_1_106_R1_peak_15986	chr21	34908173	34909049	+	2956	NA	intron (RUNX1, intron 2 of 8)	NA	-19921	RUNX1								
MV411_1_106_R1_peak_5995	chr12	116559465	116560135	+	2956	NA	intron (MAP1LC3B2, intron 1 of 1)	NA	419	MAP1LC3B2								
MV411_1_106_R1_peak_15642	chr20	51033622	51034154	+	2946	NA	Intergenic	NA	-10775	KCNG1								
MV411_1_106_R1_peak_530	chr1	31483123	31484001	+	2932	NA	Intergenic	NA	-16523	RP11-439L8.3								
MV411_1_106_R1_peak_25047	chr8	129666098	129666942	+	2923	NA	Intergenic	NA	120368	GSDMC								
MV411_1_106_R1_peak_1085	chr1	94602192	94602889	+	2907	NA	Intergenic	NA	21876	LOC102723542								
MV411_1_106_R1_peak_3859	chr11	18395823	18396441	+	2894	NA	promoter-TSS (LDHA)	NA	1743	LDHA								
MV411_1_106_R1_peak_9737	chr17	28041121	28041871	+	2888	NA	promoter-TSS (NLK)	NA	-487	NLK								
MV411_1_106_R1_peak_26294	chr9	136206529	136207514	+	2876	NA	exon (QSOX2, exon 12 of 12)	NA	-1912	LHX3								
MV411_1_106_R1_peak_9791	chr17	30728431	30728995	+	2875	NA	intron (SUZ12P1, intron 1 of 7)	NA	19105	SUZ12P1								
MV411_1_106_R1_peak_21105	chr6	14910573	14911172	+	2874	NA	Intergenic	NA	249419	LOC102724463								
MV411_1_106_R1_peak_2164	chr1	221707971	221708550	+	2854	NA	intron (DUSP10, intron 1 of 2)	NA	33914	DUSP10								
MV411_1_106_R1_peak_3289	chr10	100185700	100186312	+	2851	NA	promoter-TSS (ERLIN1)	NA	-29	ERLIN1								
MV411_1_106_R1_peak_10465	chr17	75784891	75785456	+	2850	NA	promoter-TSS (MIR4738)	NA	-585	MIR4738								
MV411_1_106_R1_peak_19754	chr5	43042048	43043445	+	2837	NA	exon (LOC153684, exon 1 of 2)	NA	612	LOC153684								
MV411_1_106_R1_peak_17807	chr3	128523492	128524061	+	2832	NA	Intergenic	NA	15941	LOC90246								
MV411_1_106_R1_peak_13602	chr2	73071091	73071928	+	2831	NA	promoter-TSS (SFXN5)	NA	-11655	SFXN5								
MV411_1_106_R1_peak_6957	chr14	65054578	65055146	+	2829	NA	intron (FNTB, intron 11 of 11)	NA	10174	MIR4706								
MV411_1_106_R1_peak_17346	chr3	52497960	52499262	+	2811	NA	intron (STAB1, intron 1 of 48)	NA	3273	STAB1								
MV411_1_106_R1_peak_12241	chr19	39390807	39391544	+	2796	NA	promoter-TSS (PAF1)	NA	20	PAF1								
MV411_1_106_R1_peak_2560	chr10	11178603	11179283	+	2788	NA	intron (CELF2, intron 2 of 12)	NA	-73455	CELF2-AS2								
MV411_1_106_R1_peak_13450	chr2	61538006	61538972	+	2780	NA	promoter-TSS (XPO1)	NA	-11971	XPO1								
MV411_1_106_R1_peak_26680	chrX	65997882	65998508	+	2756	NA	Intergenic	NA	-20742	MIR223								
MV411_1_106_R1_peak_2656	chr10	23797387	23798004	+	2751	NA	intron (KIAA1217, intron 1 of 18)	NA	358426	OTUD1								
MV411_1_106_R1_peak_14068	chr2	136022678	136023232	+	2750	NA	Intergenic	NA	-37303	DARS								
MV411_1_106_R1_peak_6363	chr13	32001089	32001586	+	2733	NA	Intergenic	NA	-29963	FRY								
MV411_1_106_R1_peak_11824	chr19	14006074	14006899	+	2725	NA	promoter-TSS (RFX1)	NA	-164	RFX1								
MV411_1_106_R1_peak_4948	chr12	2358177	2358943	+	2723	NA	intron (CACNA1C, intron 3 of 46)	NA	88784	CACNA1C-IT3								
MV411_1_106_R1_peak_25107	chr8	133245666	133246407	+	2716	NA	intron (NDRG1, intron 11 of 13)	NA	-33122	LOC102723635								
MV411_1_106_R1_peak_10840	chr18	22831407	22831913	+	2705	NA	Intergenic	NA	-40487	LOC101927571								
MV411_1_106_R1_peak_7047	chr14	73026796	73027378	+	2683	NA	exon (ZFYVE1, exon 1 of 12)	NA	-31426	RBM25								
MV411_1_106_R1_peak_713	chr1	43707446	43708034	+	2678	NA	promoter-TSS (KDM4A-AS1)	NA	-399	KDM4A-AS1								
MV411_1_106_R1_peak_17347	chr3	52670736	52671298	+	2677	NA	intron (PBRM1, intron 3 of 31)	NA	14780	PBRM1								
MV411_1_106_R1_peak_8179	chr15	89396003	89396580	+	2667	NA	exon (LINC00925, exon 7 of 7)	NA	18249	LINC00925								
MV411_1_106_R1_peak_22951	chr7	44847399	44848623	+	2658	NA	exon (H2AFV, exon 1 of 4)	NA	115	H2AFV								
MV411_1_106_R1_peak_26569	chrX	40127023	40127607	+	2647	NA	intron (BCOR, intron 1 of 14)	NA	-31480	BCOR								
MV411_1_106_R1_peak_24779	chr8	104867810	104868362	+	2646	NA	Intergenic	NA	-279062	LRP12								
MV411_1_106_R1_peak_19726	chr5	40486408	40487443	+	2638	NA	Intergenic	NA	-193005	PTGER4								
MV411_1_106_R1_peak_11492	chr19	4471848	4472371	+	2638	NA	promoter-TSS (HDGFRP2)	NA	-149	HDGFRP2								
MV411_1_106_R1_peak_18349	chr3	195002888	195003432	+	2633	NA	Intergenic	NA	-91428	XXYLT1-AS1								
MV411_1_106_R1_peak_15639	chr20	50980106	50980628	+	2631	NA	Intergenic	NA	21553	MOCS3								
MV411_1_106_R1_peak_4276	chr11	65776075	65776644	+	2630	NA	exon (AP5B1, exon 2 of 2)	NA	4232	AP5B1								
MV411_1_106_R1_peak_11509	chr19	4867477	4868020	+	2629	NA	promoter-TSS (PLIN3)	NA	20	PLIN3								
MV411_1_106_R1_peak_12790	chr19	55407641	55408553	+	2621	NA	promoter-TSS (UBE2S)	NA	-140	UBE2S								
MV411_1_106_R1_peak_13816	chr2	101474886	101475483	+	2618	NA	promoter-TSS (RFX8)	NA	-481	RFX8								
MV411_1_106_R1_peak_23294	chr7	100585854	100586803	+	2611	NA	promoter-TSS (LRCH4)	NA	-145	LRCH4								
MV411_1_106_R1_peak_12554	chr19	48321682	48322391	+	2607	NA	promoter-TSS (CCDC114)	NA	-1961	CCDC114								
MV411_1_106_R1_peak_18354	chr3	195442777	195443460	+	2600	NA	promoter-TSS (ACAP2)	NA	-30	ACAP2								
MV411_1_106_R1_peak_21952	chr6	108361323	108361986	+	2595	NA	intron (LACE1, intron 5 of 12)	NA	41930	LACE1								
MV411_1_106_R1_peak_22209	chr6	139626349	139627161	+	2595	NA	Intergenic	NA	-144318	LOC100132735								
MV411_1_106_R1_peak_1470	chr1	155562630	155563254	+	2579	NA	promoter-TSS (ASH1L)	NA	-117	ASH1L								
MV411_1_106_R1_peak_25933	chr9	111029158	111029708	+	2579	NA	intron (LPAR1, intron 1 of 4)	NA	8652	LPAR1								
MV411_1_106_R1_peak_12785	chr19	55258864	55259584	+	2578	NA	promoter-TSS (PPP6R1)	NA	-194	PPP6R1								
MV411_1_106_R1_peak_3874	chr11	27423030	27423680	+	2574	NA	intron (LGR4, intron 1 of 17)	NA	18674	LOC101928289								
MV411_1_106_R1_peak_1650	chr1	167627888	167628540	+	2559	NA	intron (LOC102724466, intron 2 of 2)	NA	-2023	RCSD1								
MV411_1_106_R1_peak_6946	chr14	64540148	64540904	+	2554	NA	promoter-TSS (HSPA2)	NA	58	HSPA2								
MV411_1_106_R1_peak_17342	chr3	52410342	52410879	+	2547	NA	promoter-TSS (PHF7)	NA	2	PHF7								
MV411_1_106_R1_peak_16906	chr3	15805586	15806262	+	2543	NA	intron (ANKRD28, intron 1 of 27)	NA	-7740	ANKRD28								
MV411_1_106_R1_peak_9511	chr17	7483719	7484988	+	2535	NA	promoter-TSS (ZBTB4)	NA	-26	POLR2A								
MV411_1_106_R1_peak_23086	chr7	73909117	73909716	+	2529	NA	Intergenic	NA	48257	WBSCR28								
MV411_1_106_R1_peak_15827	chr21	15437774	15438338	+	2523	NA	Intergenic	NA	-25133	LOC101927745								
MV411_1_106_R1_peak_11686	chr19	10194108	10195167	+	2518	NA	promoter-TSS (DNMT1)	NA	-11	DNMT1								
MV411_1_106_R1_peak_16004	chr21	35563860	35564477	+	2518	NA	intron (LOC100506403, intron 1 of 2)	NA	16596	LOC100506403								
MV411_1_106_R1_peak_22792	chr7	27662573	27663255	+	2507	NA	promoter-TSS (HIBADH)	NA	49	HIBADH								
MV411_1_106_R1_peak_14074	chr2	136136421	136137207	+	2490	NA	Intergenic	NA	-18659	CXCR4								
MV411_1_106_R1_peak_12492	chr19	46600753	46601544	+	2480	NA	promoter-TSS (PPP5D1)	NA	-107	CALM3								
MV411_1_106_R1_peak_19528	chr5	2836148	2836645	+	2473	NA	Intergenic	NA	84248	C5orf38								
MV411_1_106_R1_peak_11813	chr19	13835653	13836261	+	2473	NA	TTS (MIR23A)	NA	332	LOC284454								
MV411_1_106_R1_peak_20988	chr6	7154436	7155213	+	2462	NA	intron (RREB1, intron 2 of 13)	NA	46971	RREB1								
MV411_1_106_R1_peak_14522	chr2	200525797	200526461	+	2462	NA	promoter-TSS (SGOL2)	NA	-6185	SGOL2								
MV411_1_106_R1_peak_25240	chr8	143544345	143545002	+	2444	NA	intron (ZC3H3, intron 2 of 15)	NA	8588	ZC3H3								
MV411_1_106_R1_peak_8152	chr15	85668001	85668598	+	2441	NA	intron (AKAP13, intron 14 of 38)	NA	88331	RP11-158M2.5								
MV411_1_106_R1_peak_2329	chr1	234723391	234724548	+	2439	NA	promoter-TSS (LINC01132)	NA	-73	LINC01132								
MV411_1_106_R1_peak_18221	chr3	184637740	184638317	+	2436	NA	Intergenic	NA	74020	MAGEF1								
MV411_1_106_R1_peak_18069	chr3	167162061	167162730	+	2421	NA	Intergenic	NA	217902	ZBBX								
MV411_1_106_R1_peak_11860	chr19	14518254	14518851	+	2411	NA	promoter-TSS (DNAJB1)	NA	10804	DNAJB1								
MV411_1_106_R1_peak_19224	chr4	139177619	139178351	+	2410	NA	promoter-TSS (ELF2)	NA	-93571	ELF2								
MV411_1_106_R1_peak_14813	chr2	231321602	231322441	+	2409	NA	intron (ARMC9, intron 19 of 20)	NA	-40743	MIR4777								
MV411_1_106_R1_peak_24968	chr8	124474413	124475206	+	2408	NA	promoter-TSS (RNF139-AS1)	NA	42	RNF139								
MV411_1_106_R1_peak_12278	chr19	40576444	40577389	+	2407	NA	promoter-TSS (SHKBP1)	NA	65	SHKBP1								
MV411_1_106_R1_peak_20166	chr5	107561730	107562314	+	2407	NA	intron (EFNA5, intron 1 of 4)	NA	108863	EFNA5								
MV411_1_106_R1_peak_20980	chr6	7130178	7130742	+	2404	NA	intron (RREB1, intron 1 of 12)	NA	22607	RREB1								
MV411_1_106_R1_peak_1226	chr1	112619405	112620386	+	2404	NA	promoter-TSS (ST7L)	NA	442	CAPZA1								
MV411_1_106_R1_peak_12029	chr19	19385283	19385934	+	2402	NA	promoter-TSS (GATAD2A)	NA	-20325	GATAD2A								
MV411_1_106_R1_peak_2438	chr1	244834806	244835736	+	2402	NA	promoter-TSS (COX20)	NA	-66	COX20								
MV411_1_106_R1_peak_16936	chr3	17982976	17983582	+	2390	NA	intron (LOC339862, intron 1 of 4)	NA	20707	LOC339862								
MV411_1_106_R1_peak_11282	chr18	79682720	79683400	+	2389	NA	intron (CTDP1, intron 1 of 12)	NA	1302	CTDP1								
MV411_1_106_R1_peak_331	chr1	22019013	22019598	+	2389	NA	Intergenic	NA	-6199	LINC00339								
MV411_1_106_R1_peak_4485	chr11	77634722	77635168	+	2387	NA	intron (CLNS1A, intron 1 of 6)	NA	2861	CLNS1A								
MV411_1_106_R1_peak_5089	chr12	11798638	11799253	+	2384	NA	intron (ETV6, intron 2 of 7)	NA	111429	LOC101928186								
MV411_1_106_R1_peak_20639	chr5	159362048	159362783	+	2360	NA	exon (AC008697.1, exon 5 of 5)	NA	30897	AC008697.1								
MV411_1_106_R1_peak_3598	chr10	132551147	132551942	+	2354	NA	intron (INPP5A, intron 1 of 15)	NA	13695	INPP5A								
MV411_1_106_R1_peak_18037	chr3	158810729	158811524	+	2353	NA	intron (MFSD1, intron 5 of 14)	NA	9200	MFSD1								
MV411_1_106_R1_peak_25919	chr9	110156664	110157414	+	2341	NA	intron (AKAP2, intron 3 of 3)	NA	31538	AKAP2								
MV411_1_106_R1_peak_14735	chr2	223465693	223466275	+	2333	NA	Intergenic	NA	136515	SCG2								
MV411_1_106_R1_peak_12661	chr19	50722997	50723565	+	2319	NA	promoter-TSS (CLEC11A)	NA	-67	CLEC11A								
MV411_1_106_R1_peak_3901	chr11	33211042	33211782	+	2319	NA	Intergenic	NA	-46924	HIPK3								
MV411_1_106_R1_peak_8610	chr16	19523566	19524152	+	2307	NA	promoter-TSS (CCP110)	NA	-20	CCP110								
MV411_1_106_R1_peak_599	chr1	35800208	35800734	+	2307	NA	Intergenic	NA	-7159	AGO4								
MV411_1_106_R1_peak_20405	chr5	139475243	139475832	+	2307	NA	TTS (TMEM173)	NA	7221	TMEM173								
MV411_1_106_R1_peak_25044	chr8	129591545	129592796	+	2287	NA	Intergenic	NA	-108082	MIR3686								
MV411_1_106_R1_peak_21404	chr6	31737865	31738349	+	2279	NA	promoter-TSS (CLIC1)	NA	-1562	CLIC1								
MV411_1_106_R1_peak_17112	chr3	40971458	40972005	+	2279	NA	Intergenic	NA	-252290	CTNNB1								
MV411_1_106_R1_peak_3694	chr11	4441468	4441944	+	2279	NA	Intergenic	NA	-7589	OR52K2								
MV411_1_106_R1_peak_13901	chr2	112690726	112691360	+	2279	NA	Intergenic	NA	14825	LOC102724955								
MV411_1_106_R1_peak_24464	chr8	66666774	66667940	+	2279	NA	promoter-TSS (VCPIP1)	NA	-140	VCPIP1								
MV411_1_106_R1_peak_24449	chr8	65981820	65982606	+	2275	NA	Intergenic	NA	-39343	DNAJC5B								
MV411_1_106_R1_peak_18751	chr4	47367763	47368545	+	2275	NA	intron (GABRB1, intron 5 of 8)	NA	95505	COMMD8								
MV411_1_106_R1_peak_945	chr1	72635690	72636259	+	2275	NA	Intergenic	NA	-139297	RP11-262K1.1								
