PeakID (cmd=annotatePeaks.pl MV411_1_570_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_1_570_R1_peak_16158	chr18	76398907	76399290	+	1550	NA	intron (ZNF516, intron 3 of 6)	NA	-92970	LOC101927989								
MV411_1_570_R1_peak_33267	chr8	22574320	22574795	+	1545	NA	intron (SORBS3, intron 9 of 9)	NA	-4184	PDLIM2								
MV411_1_570_R1_peak_30640	chr6	136226203	136226645	+	1533	NA	Intergenic	NA	21047	MTFR2								
MV411_1_570_R1_peak_4311	chr10	72048426	72049023	+	1531	NA	Intergenic	NA	40049	SPOCK2								
MV411_1_570_R1_peak_1586	chr1	95043368	95043785	+	1529	NA	intron (ALG14, intron 2 of 3)	NA	-17974	LOC101928098								
MV411_1_570_R1_peak_25099	chr3	187319648	187320031	+	1523	NA	Intergenic	NA	-27817	MASP1								
MV411_1_570_R1_peak_1999	chr1	150979307	150979991	+	1502	NA	Intergenic	NA	-2655	ANXA9								
MV411_1_570_R1_peak_33614	chr8	46668225	46668567	+	1489	NA	Intergenic	NA	165482	LOC102724241								
MV411_1_570_R1_peak_10083	chr14	24678932	24679322	+	1487	NA	Intergenic	NA	-44901	GZMB								
MV411_1_570_R1_peak_36181	chr9	133022259	133022752	+	1479	NA	Intergenic	NA	-8170	GTF3C5								
MV411_1_570_R1_peak_33077	chr8	9065731	9066069	+	1478	NA	Intergenic	NA	17455	MIR4660								
MV411_1_570_R1_peak_9365	chr13	29362957	29363408	+	1473	NA	intron (MTUS2, intron 6 of 13)	NA	-65458	MTUS2								
MV411_1_570_R1_peak_33166	chr8	14860046	14860511	+	1471	NA	intron (SGCZ, intron 1 of 7)	NA	-6817	MIR383								
MV411_1_570_R1_peak_12073	chr15	79595960	79596544	+	1456	NA	Intergenic	NA	140133	KIAA1024								
MV411_1_570_R1_peak_35994	chr9	124711967	124712325	+	1453	NA	intron (NR6A1, intron 2 of 9)	NA	18436	MIR181B2								
MV411_1_570_R1_peak_543	chr1	25101402	25101818	+	1433	NA	Intergenic	NA	78107	MIR4425								
MV411_1_570_R1_peak_34635	chr8	132191935	132192376	+	1432	NA	intron (KCNQ3, intron 1 of 14)	NA	-11833	KCNQ3								
MV411_1_570_R1_peak_35894	chr9	117644593	117644993	+	1430	NA	Intergenic	NA	-3813	RP11-500B12.1								
MV411_1_570_R1_peak_17737	chr19	55653660	55653952	+	1430	NA	promoter-TSS (U2AF2)	NA	-244	U2AF2								
MV411_1_570_R1_peak_16529	chr19	8002294	8002746	+	1426	NA	intron (ELAVL1, intron 1 of 5)	NA	3092	ELAVL1								
MV411_1_570_R1_peak_22235	chr22	20564256	20564703	+	1425	NA	exon (MED15, exon 6 of 17)	NA	45673	MED15								
MV411_1_570_R1_peak_17374	chr19	44800391	44800809	+	1408	NA	TTS (CBLC)	NA	-8459	BCAM								
MV411_1_570_R1_peak_15979	chr18	58764297	58764734	+	1406	NA	Intergenic	NA	-92977	LOC101927322								
MV411_1_570_R1_peak_13991	chr17	17356057	17356518	+	1406	NA	Intergenic	NA	52921	NT5M								
MV411_1_570_R1_peak_17438	chr19	46395544	46396017	+	1404	NA	Intergenic	NA	17882	CCDC8								
MV411_1_570_R1_peak_18159	chr2	30711548	30711983	+	1390	NA	Intergenic	NA	95680	CAPN13								
MV411_1_570_R1_peak_17227	chr19	41308507	41308904	+	1387	NA	TTS (HNRNPUL1)	NA	-1484	CCDC97								
MV411_1_570_R1_peak_17421	chr19	45817027	45817543	+	1382	NA	intron (SYMPK, intron 23 of 26)	NA	-1938	RSPH6A								
MV411_1_570_R1_peak_33920	chr8	73305481	73306057	+	1380	NA	intron (RDH10, intron 2 of 5)	NA	11167	RDH10								
MV411_1_570_R1_peak_7830	chr12	44948702	44949151	+	1379	NA	Intergenic	NA	-34998	NELL2								
MV411_1_570_R1_peak_33202	chr8	18868196	18868812	+	1377	NA	intron (PSD3, intron 2 of 14)	NA	145182	PSD3								
MV411_1_570_R1_peak_33799	chr8	63391265	63391675	+	1376	NA	Intergenic	NA	-74379	LOC102724612								
MV411_1_570_R1_peak_739	chr1	31964061	31964601	+	1375	NA	Intergenic	NA	-44673	PTP4A2								
MV411_1_570_R1_peak_24580	chr3	141561490	141561835	+	1370	NA	intron (RASA2, intron 9 of 23)	NA	31942	RASA2								
MV411_1_570_R1_peak_17277	chr19	42108488	42108851	+	1369	NA	intron (POU2F2, intron 5 of 12)	NA	23804	POU2F2								
MV411_1_570_R1_peak_17088	chr19	35693684	35694177	+	1368	NA	Intergenic	NA	-10557	ZBTB32								
MV411_1_570_R1_peak_701	chr1	30779435	30779998	+	1367	NA	Intergenic	NA	-21880	LAPTM5								
MV411_1_570_R1_peak_16977	chr19	29716442	29716909	+	1364	NA	promoter-TSS (C19orf12)	NA	-1130	C19orf12								
MV411_1_570_R1_peak_17244	chr19	41597535	41598015	+	1364	NA	Intergenic	NA	21596	CEACAM21								
MV411_1_570_R1_peak_33389	chr8	28324249	28324721	+	1360	NA	intron (PNOC, intron 1 of 3)	NA	7440	PNOC								
MV411_1_570_R1_peak_33622	chr8	47304914	47305314	+	1353	NA	intron (SPIDR, intron 4 of 16)	NA	-52738	SPIDR								
MV411_1_570_R1_peak_5785	chr11	36747099	36747509	+	1351	NA	Intergenic	NA	-149025	RAG2								
MV411_1_570_R1_peak_18334	chr2	44479336	44479839	+	1351	NA	intron (CAMKMT, intron 3 of 10)	NA	-117725	PREPL								
MV411_1_570_R1_peak_25207	chr3	195850909	195851270	+	1346	NA	intron (LOC101929697, intron 1 of 1)	NA	3139	LOC101929697								
MV411_1_570_R1_peak_8100	chr12	54399258	54399705	+	1343	NA	intron (ITGA5, intron 27 of 29)	NA	-13696	ZNF385A								
MV411_1_570_R1_peak_2879	chr1	203269031	203269646	+	1342	NA	Intergenic	NA	-17698	RP11-134P9.3								
MV411_1_570_R1_peak_27376	chr5	43105342	43106091	+	1342	NA	Intergenic	NA	-15204	ZNF131								
MV411_1_570_R1_peak_16954	chr19	28633689	28634130	+	1338	NA	Intergenic	NA	-1181	LOC101927210								
MV411_1_570_R1_peak_10561	chr14	70817599	70818135	+	1334	NA	Intergenic	NA	7923	LOC100506411								
MV411_1_570_R1_peak_17225	chr19	41204332	41204611	+	1334	NA	intron (CYP2S1, intron 7 of 8)	NA	11261	CYP2S1								
MV411_1_570_R1_peak_32758	chr7	143215113	143215450	+	1332	NA	Intergenic	NA	-6798	TAS2R40								
MV411_1_570_R1_peak_15972	chr18	58180581	58181120	+	1328	NA	intron (NEDD4L, intron 2 of 28)	NA	-74671	NEDD4L								
MV411_1_570_R1_peak_16906	chr19	19174936	19175427	+	1328	NA	intron (MEF2BNB-MEF2B, intron 3 of 9)	NA	-4892	MEF2B								
MV411_1_570_R1_peak_33160	chr8	13662213	13662648	+	1326	NA	Intergenic	NA	95587	C8orf48								
MV411_1_570_R1_peak_2434	chr1	168145721	168146148	+	1325	NA	Intergenic	NA	-9227	GPR161								
MV411_1_570_R1_peak_14931	chr17	63612210	63612589	+	1325	NA	Intergenic	NA	11527	TACO1								
MV411_1_570_R1_peak_14359	chr17	39621763	39622308	+	1321	NA	Intergenic	NA	-4873	PPP1R1B								
MV411_1_570_R1_peak_17482	chr19	47305159	47305722	+	1319	NA	Intergenic	NA	-2624	LOC102723962								
MV411_1_570_R1_peak_24357	chr3	127574954	127575313	+	1318	NA	TTS (MIR6825)	NA	155	MIR6825								
MV411_1_570_R1_peak_9355	chr13	28324075	28324583	+	1311	NA	intron (FLT1, intron 20 of 29)	NA	91828	RNU6-82P								
MV411_1_570_R1_peak_14613	chr17	47698747	47699137	+	1311	NA	intron (TBKBP1, intron 5 of 9)	NA	4881	TBKBP1								
MV411_1_570_R1_peak_33559	chr8	40993731	40994125	+	1310	NA	Intergenic	NA	-96104	ZMAT4								
MV411_1_570_R1_peak_33357	chr8	26670345	26670914	+	1310	NA	Intergenic	NA	92224	DPYSL2								
MV411_1_570_R1_peak_29684	chr6	41368801	41369249	+	1310	NA	Intergenic	NA	14056	LOC100505711								
MV411_1_570_R1_peak_12974	chr16	46673251	46673910	+	1302	NA	intron (VPS35, intron 10 of 16)	NA	15652	VPS35								
MV411_1_570_R1_peak_33487	chr8	35152165	35152525	+	1299	NA	Intergenic	NA	-396953	UNC5D								
MV411_1_570_R1_peak_17414	chr19	45643087	45643508	+	1298	NA	TTS (C19orf83)	NA	430	EML2								
MV411_1_570_R1_peak_30618	chr6	134640892	134641319	+	1295	NA	Intergenic	NA	66257	LOC101928277								
MV411_1_570_R1_peak_9408	chr13	31742072	31742527	+	1294	NA	intron (RXFP2, intron 1 of 16)	NA	2757	RXFP2								
MV411_1_570_R1_peak_22602	chr22	36856194	36856778	+	1286	NA	Intergenic	NA	-4502	NCF4								
MV411_1_570_R1_peak_11956	chr15	74950384	74950810	+	1286	NA	Intergenic	NA	6837	RPP25								
MV411_1_570_R1_peak_26963	chr4	185597585	185598020	+	1284	NA	intron (SORBS2, intron 12 of 14)	NA	-62244	PDLIM3								
MV411_1_570_R1_peak_17059	chr19	34501451	34501907	+	1281	NA	TTS (WTIP)	NA	19704	WTIP								
MV411_1_570_R1_peak_17208	chr19	40634419	40634890	+	1280	NA	Intergenic	NA	33283	LTBP4								
MV411_1_570_R1_peak_33227	chr8	20376174	20376611	+	1280	NA	Intergenic	NA	-72411	LZTS1								
MV411_1_570_R1_peak_14555	chr17	45135242	45135718	+	1280	NA	promoter-TSS (ACBD4)	NA	-207	ACBD4								
MV411_1_570_R1_peak_32350	chr7	112550444	112550854	+	1279	NA	Intergenic	NA	-67416	LOC100996249								
MV411_1_570_R1_peak_25964	chr4	77095354	77095783	+	1276	NA	Intergenic	NA	-19596	CCNI								
MV411_1_570_R1_peak_1353	chr1	70685252	70685805	+	1276	NA	Intergenic	NA	-20925	RP5-952N6.1								
MV411_1_570_R1_peak_17162	chr19	39397566	39398128	+	1276	NA	exon (MED29, exon 4 of 4)	NA	6524	MED29								
MV411_1_570_R1_peak_31455	chr7	28078282	28078721	+	1273	NA	intron (JAZF1, intron 1 of 5)	NA	-101956	JAZF1-AS1								
MV411_1_570_R1_peak_34299	chr8	104759590	104760138	+	1273	NA	Intergenic	NA	-170840	LRP12								
MV411_1_570_R1_peak_33436	chr8	30227553	30228015	+	1273	NA	Intergenic	NA	71487	DCTN6								
MV411_1_570_R1_peak_17377	chr19	44903577	44904010	+	1273	NA	TTS (TOMM40)	NA	-1989	APOE								
MV411_1_570_R1_peak_17241	chr19	41570634	41570961	+	1272	NA	intron (CEACAM21, intron 2 of 7)	NA	-5382	CEACAM21								
MV411_1_570_R1_peak_33771	chr8	61468722	61469232	+	1267	NA	intron (CLVS1, intron 4 of 4)	NA	-168898	LOC101929593								
MV411_1_570_R1_peak_26622	chr4	147866796	147867225	+	1261	NA	intron (ARHGAP10, intron 7 of 14)	NA	84371	MIR4799								
MV411_1_570_R1_peak_22391	chr22	25462511	25462883	+	1261	NA	Intergenic	NA	7005	MIR6817								
MV411_1_570_R1_peak_34686	chr8	135452369	135452806	+	1257	NA	intron (LOC101927872, intron 2 of 2)	NA	4711	LOC101927872								
MV411_1_570_R1_peak_17753	chr19	56333519	56333855	+	1256	NA	intron (LOC101928968, intron 1 of 2)	NA	12539	LOC101928968								
MV411_1_570_R1_peak_11406	chr15	41465791	41466196	+	1253	NA	intron (RTF1, intron 5 of 17)	NA	-27865	ITPKA								
MV411_1_570_R1_peak_13547	chr16	86563754	86564229	+	1253	NA	Intergenic	NA	-3260	FOXC2								
MV411_1_570_R1_peak_7552	chr12	14629946	14630526	+	1252	NA	intron (GUCY2C, intron 19 of 26)	NA	62059	RP11-695J4.2								
MV411_1_570_R1_peak_22799	chr22	44626215	44626693	+	1250	NA	Intergenic	NA	-1035	LINC00229								
MV411_1_570_R1_peak_7281	chr12	1117881	1118379	+	1250	NA	intron (ERC1, intron 5 of 16)	NA	-32454	LOC101929449								
MV411_1_570_R1_peak_7462	chr12	9331094	9331479	+	1250	NA	Intergenic	NA	-15745	LOC102723921								
MV411_1_570_R1_peak_24566	chr3	141192249	141192759	+	1246	NA	Intergenic	NA	-39321	ACPL2								
MV411_1_570_R1_peak_33328	chr8	24999877	25000377	+	1243	NA	Intergenic	NA	-43258	NEFL								
MV411_1_570_R1_peak_34292	chr8	104418002	104418456	+	1239	NA	TTS (DPYS)	NA	48820	DPYS								
MV411_1_570_R1_peak_7185	chr11	129364088	129364557	+	1239	NA	Intergenic	NA	-11664	BARX2								
MV411_1_570_R1_peak_11131	chr14	106417264	106418236	+	1237	NA	Intergenic	NA	16139	LOC102723479								
MV411_1_570_R1_peak_31694	chr7	43838697	43839279	+	1237	NA	Intergenic	NA	30558	MRPS24								
MV411_1_570_R1_peak_7521	chr12	12916191	12916603	+	1236	NA	TTS (MIR614)	NA	568	MIR614								
MV411_1_570_R1_peak_35817	chr9	112844653	112845000	+	1236	NA	intron (SNX30, intron 6 of 8)	NA	46087	SLC46A2								
MV411_1_570_R1_peak_856	chr1	37811013	37811468	+	1234	NA	exon (MTF1, exon 11 of 11)	NA	-3047	YRDC								
MV411_1_570_R1_peak_20368	chr2	222690487	222691061	+	1229	NA	intron (MOGAT1, intron 3 of 5)	NA	19036	MOGAT1								
MV411_1_570_R1_peak_6778	chr11	103601190	103601622	+	1229	NA	Intergenic	NA	243498	LOC102723862								
MV411_1_570_R1_peak_33037	chr8	6830094	6830504	+	1229	NA	intron (XKR5, intron 2 of 6)	NA	-5255	GS1-24F4.2								
MV411_1_570_R1_peak_34437	chr8	118743638	118743975	+	1228	NA	Intergenic	NA	-121861	SAMD12								
MV411_1_570_R1_peak_29130	chr6	10801204	10801631	+	1228	NA	intron (MAK, intron 8 of 13)	NA	29460	MAK								
MV411_1_570_R1_peak_15659	chr18	27599209	27599671	+	1226	NA	Intergenic	NA	-414102	CHST9								
MV411_1_570_R1_peak_4816	chr10	102169398	102169727	+	1226	NA	Intergenic	NA	17386	NOLC1								
MV411_1_570_R1_peak_16015	chr18	62131332	62131702	+	1225	NA	intron (PIGN, intron 13 of 29)	NA	55539	PIGN								
MV411_1_570_R1_peak_30469	chr6	122491932	122492253	+	1225	NA	intron (PKIB, intron 3 of 7)	NA	20175	PKIB								
MV411_1_570_R1_peak_235	chr1	11037541	11037942	+	1225	NA	exon (MASP2, exon 7 of 11)	NA	9498	MASP2								
MV411_1_570_R1_peak_21362	chr20	44080694	44081174	+	1218	NA	Intergenic	NA	106636	JPH2								
MV411_1_570_R1_peak_6256	chr11	66408353	66408915	+	1216	NA	promoter-TSS (LOC100505504)	NA	-655	LOC100505504								
MV411_1_570_R1_peak_14117	chr17	28763596	28764075	+	1216	NA	intron (FAM222B, intron 2 of 3)	NA	19830	TRAF4								
MV411_1_570_R1_peak_16120	chr18	73842781	73843139	+	1215	NA	Intergenic	NA	304905	FBXO15								
MV411_1_570_R1_peak_1744	chr1	110460268	110460599	+	1213	NA	Intergenic	NA	9267	PROK1								
MV411_1_570_R1_peak_16996	chr19	30666257	30666667	+	1212	NA	intron (ZNF536, intron 5 of 5)	NA	229981	ZNF536								
MV411_1_570_R1_peak_5578	chr11	18764230	18764671	+	1210	NA	intron (PTPN5, intron 3 of 14)	NA	27392	PTPN5								
MV411_1_570_R1_peak_32995	chr8	2814494	2814940	+	1207	NA	Intergenic	NA	-86349	RP11-134O21.1								
MV411_1_570_R1_peak_17582	chr19	49680681	49681107	+	1207	NA	intron (PRMT1, intron 4 of 11)	NA	-1280	MIR5088								
MV411_1_570_R1_peak_17296	chr19	42440299	42440808	+	1205	NA	intron (CXCL17, intron 1 of 3)	NA	2431	CXCL17								
MV411_1_570_R1_peak_18674	chr2	72770868	72771234	+	1201	NA	intron (EXOC6B, intron 1 of 21)	NA	-116332	SPR								
MV411_1_570_R1_peak_21149	chr20	32789979	32790409	+	1196	NA	intron (DNMT3B, intron 7 of 22)	NA	27809	DNMT3B								
MV411_1_570_R1_peak_1811	chr1	114346477	114346823	+	1195	NA	Intergenic	NA	-54791	LOC101928890								
MV411_1_570_R1_peak_33387	chr8	28060973	28061453	+	1195	NA	intron (NUGGC, intron 7 of 18)	NA	14485	NUGGC								
MV411_1_570_R1_peak_17466	chr19	47012938	47013330	+	1193	NA	Intergenic	NA	-7872	NPAS1								
MV411_1_570_R1_peak_137	chr1	6727426	6727843	+	1192	NA	intron (LOC100505887, intron 1 of 1)	NA	2889	LOC100505887								
MV411_1_570_R1_peak_13522	chr16	85420733	85421186	+	1192	NA	intron (GSE1, intron 2 of 15)	NA	-109054	LOC101928502								
MV411_1_570_R1_peak_9381	chr13	30112940	30113306	+	1189	NA	Intergenic	NA	46498	LINC00384								
MV411_1_570_R1_peak_17236	chr19	41449147	41449754	+	1188	NA	Intergenic	NA	6292	C19orf69								
MV411_1_570_R1_peak_5584	chr11	19071068	19071632	+	1186	NA	Intergenic	NA	-10669	MRGPRX2								
MV411_1_570_R1_peak_20423	chr2	227238264	227238612	+	1186	NA	intron (AC097662.2, intron 9 of 13)	NA	73854	COL4A3								
MV411_1_570_R1_peak_22556	chr22	34414667	34415240	+	1186	NA	Intergenic	NA	-494525	LARGE								
MV411_1_570_R1_peak_17294	chr19	42433640	42434026	+	1184	NA	exon (CXCL17, exon 2 of 4)	NA	9151	CXCL17								
MV411_1_570_R1_peak_8832	chr12	110826627	110827146	+	1179	NA	Intergenic	NA	-20089	CCDC63								
MV411_1_570_R1_peak_8026	chr12	52327487	52327835	+	1179	NA	Intergenic	NA	-6263	KRT83								
MV411_1_570_R1_peak_17045	chr19	33777966	33778454	+	1178	NA	Intergenic	NA	-18636	KCTD15								
MV411_1_570_R1_peak_26085	chr4	86922360	86922701	+	1176	NA	Intergenic	NA	12320	LOC100506746								
MV411_1_570_R1_peak_18737	chr2	75677255	75677731	+	1176	NA	intron (GCFC2, intron 11 of 15)	NA	33492	GCFC2								
MV411_1_570_R1_peak_16953	chr19	28466077	28466680	+	1175	NA	intron (LOC102724942, intron 1 of 2)	NA	315	LOC102724942								
MV411_1_570_R1_peak_16244	chr19	921616	922064	+	1174	NA	TTS (KISS1R)	NA	-4306	ARID3A								
MV411_1_570_R1_peak_28161	chr5	129852694	129853102	+	1174	NA	Intergenic	NA	-51798	CHSY3								
MV411_1_570_R1_peak_31410	chr7	25565914	25566242	+	1174	NA	Intergenic	NA	97108	LOC646588								
MV411_1_570_R1_peak_17097	chr19	35947354	35947742	+	1174	NA	Intergenic	NA	10428	LRFN3								
MV411_1_570_R1_peak_16999	chr19	30784825	30785515	+	1172	NA	Intergenic	NA	348689	ZNF536								
MV411_1_570_R1_peak_17575	chr19	49506500	49506931	+	1172	NA	Intergenic	NA	-5564	FCGRT								
MV411_1_570_R1_peak_33034	chr8	6779564	6780002	+	1172	NA	Intergenic	NA	-34587	MIR4659B								
MV411_1_570_R1_peak_33377	chr8	27597105	27597608	+	1171	NA	TTS (CLU)	NA	13265	MIR6843								
MV411_1_570_R1_peak_22443	chr22	29040690	29041061	+	1170	NA	intron (ZNRF3, intron 1 of 7)	NA	-9399	ZNRF3-AS1								
MV411_1_570_R1_peak_6244	chr11	66222653	66223039	+	1169	NA	intron (PACS1, intron 10 of 14)	NA	-34857	KLC2								
MV411_1_570_R1_peak_14329	chr17	38606189	38606788	+	1169	NA	promoter-TSS (SRCIN1)	NA	-27837	SRCIN1								
MV411_1_570_R1_peak_33039	chr8	6840571	6840983	+	1164	NA	intron (GS1-24F4.2, intron 2 of 2)	NA	-5133	XKR5								
MV411_1_570_R1_peak_16779	chr19	16062617	16063141	+	1164	NA	Intergenic	NA	-13583	TPM4								
MV411_1_570_R1_peak_34289	chr8	104329898	104330293	+	1163	NA	Intergenic	NA	-9701	DCSTAMP								
MV411_1_570_R1_peak_17221	chr19	41144329	41144760	+	1162	NA	Intergenic	NA	28363	CYP2F1								
MV411_1_570_R1_peak_756	chr1	32520401	32520750	+	1162	NA	Intergenic	NA	-18596	ZBTB8A								
MV411_1_570_R1_peak_8889	chr12	113912539	113913217	+	1161	NA	intron (RBM19, intron 21 of 24)	NA	53493	RBM19								
MV411_1_570_R1_peak_17637	chr19	51158371	51159159	+	1160	NA	intron (LOC101928517, intron 2 of 4)	NA	-8563	SIGLEC17P								
MV411_1_570_R1_peak_23096	chr3	15202677	15203024	+	1160	NA	intron (COL6A4P1, intron 1 of 4)	NA	3109	COL6A4P1								
MV411_1_570_R1_peak_16830	chr19	17573950	17574468	+	1160	NA	intron (COLGALT1, intron 6 of 11)	NA	18507	COLGALT1								
MV411_1_570_R1_peak_15989	chr18	59402378	59402874	+	1160	NA	Intergenic	NA	-43350	LMAN1								
MV411_1_570_R1_peak_33306	chr8	23692619	23693142	+	1160	NA	Intergenic	NA	-9959	NKX3-1								
MV411_1_570_R1_peak_16157	chr18	76349045	76349501	+	1160	NA	Intergenic	NA	-142795	LOC101927989								
MV411_1_570_R1_peak_14299	chr17	37373466	37373864	+	1155	NA	intron (ACACA, intron 1 of 59)	NA	-2378	C17orf78								
MV411_1_570_R1_peak_1042	chr1	46477298	46477781	+	1155	NA	Intergenic	NA	-27835	RP5-1109J22.2								
MV411_1_570_R1_peak_22937	chr3	4980160	4980666	+	1155	NA	intron (BHLHE40, intron 3 of 4)	NA	1001	BHLHE40								
MV411_1_570_R1_peak_5932	chr11	47934480	47934774	+	1155	NA	Intergenic	NA	-86122	NUP160								
MV411_1_570_R1_peak_6079	chr11	61899007	61899645	+	1154	NA	exon (RAB3IL1, exon 8 of 9)	NA	-7781	FADS3								
MV411_1_570_R1_peak_9434	chr13	33228552	33228962	+	1153	NA	intron (STARD13, intron 2 of 14)	NA	-48797	STARD13-AS								
MV411_1_570_R1_peak_34157	chr8	96180107	96180482	+	1153	NA	Intergenic	NA	-19502	GDF6								
MV411_1_570_R1_peak_11621	chr15	56245971	56246435	+	1153	NA	intron (TEX9, intron 1 of 10)	NA	2194	TEX9								
MV411_1_570_R1_peak_20369	chr2	222708229	222708615	+	1151	NA	intron (MOGAT1, intron 5 of 5)	NA	36684	MOGAT1								
MV411_1_570_R1_peak_431	chr1	20493770	20494112	+	1151	NA	Intergenic	NA	-7706	CAMK2N1								
MV411_1_570_R1_peak_5992	chr11	58788475	58788871	+	1151	NA	Intergenic	NA	55851	GLYATL2								
MV411_1_570_R1_peak_15517	chr18	10787333	10787630	+	1151	NA	intron (PIEZO2, intron 15 of 51)	NA	125548	RP11-856M7.1								
MV411_1_570_R1_peak_4870	chr10	104291339	104291849	+	1151	NA	intron (GSTO2, intron 5 of 5)	NA	22410	GSTO2								
MV411_1_570_R1_peak_18929	chr2	97590781	97591134	+	1151	NA	promoter-TSS (ANKRD36B)	NA	-992	ANKRD36B								
MV411_1_570_R1_peak_24199	chr3	115819727	115820133	+	1151	NA	intron (LSAMP, intron 7 of 8)	NA	196626	GAP43								
MV411_1_570_R1_peak_490	chr1	23539788	23540181	+	1151	NA	Intergenic	NA	18054	LOC101928163								
MV411_1_570_R1_peak_205	chr1	9626931	9627398	+	1149	NA	Intergenic	NA	-24568	PIK3CD								
MV411_1_570_R1_peak_117	chr1	6343346	6343767	+	1149	NA	intron (ACOT7, intron 2 of 8)	NA	42267	ACOT7								
MV411_1_570_R1_peak_6475	chr11	75248581	75249065	+	1149	NA	Intergenic	NA	7918	TPBGL								
MV411_1_570_R1_peak_16482	chr19	6631978	6632454	+	1148	NA	Intergenic	NA	38372	TNFSF14								
MV411_1_570_R1_peak_34394	chr8	114454488	114454985	+	1146	NA	Intergenic	NA	-1077583	CSMD3								
MV411_1_570_R1_peak_11048	chr14	104077907	104078319	+	1146	NA	Intergenic	NA	-7569	ASPG								
MV411_1_570_R1_peak_32989	chr8	2030549	2030957	+	1146	NA	Intergenic	NA	-14290	MYOM2								
MV411_1_570_R1_peak_17830	chr2	6826235	6826772	+	1145	NA	Intergenic	NA	-22886	LOC102724141								
MV411_1_570_R1_peak_16798	chr19	16714714	16715069	+	1145	NA	Intergenic	NA	-5085	NWD1								
MV411_1_570_R1_peak_21124	chr20	31612822	31613203	+	1143	NA	Intergenic	NA	5826	MIR3193								
