PeakID (cmd=annotatePeaks.pl MV411_1_320_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_1_320_R1_peak_1981	chr16	4253934	4254459	+	1207	NA	promoter-TSS (RP11-95P2.1)	NA	-407	RP11-95P2.1								
MV411_1_320_R1_peak_3233	chr19	45265056	45265927	+	1199	NA	intron (MARK4, intron 6 of 17)	NA	14233	MARK4								
MV411_1_320_R1_peak_844	chr10	133443251	133444225	+	1188	NA	Intergenic	NA	-10190	SCART1								
MV411_1_320_R1_peak_1462	chr12	132237090	132237733	+	1156	NA	Intergenic	NA	-33721	GALNT9								
MV411_1_320_R1_peak_3875	chr20	380614	381140	+	1138	NA	promoter-TSS (TRIB3)	NA	213	TRIB3								
MV411_1_320_R1_peak_5690	chr8	1824647	1825767	+	1138	NA	promoter-TSS (ARHGEF10)	NA	-904	ARHGEF10								
MV411_1_320_R1_peak_4852	chr5	32173521	32173961	+	1116	NA	intron (GOLPH3, intron 1 of 3)	NA	578	GOLPH3								
MV411_1_320_R1_peak_3943	chr20	24956729	24957309	+	1098	NA	intron (CST7, intron 1 of 3)	NA	7789	CST7								
MV411_1_320_R1_peak_3017	chr19	17038302	17039373	+	1092	NA	Intergenic	NA	-12022	CPAMD8								
MV411_1_320_R1_peak_969	chr11	59755198	59755830	+	1064	NA	exon (STX3, exon 1 of 11)	NA	508	STX3								
MV411_1_320_R1_peak_2328	chr17	17454395	17455136	+	1055	NA	Intergenic	NA	-22221	MED9								
MV411_1_320_R1_peak_1188	chr12	6852128	6852788	+	1053	NA	promoter-TSS (CDCA3)	NA	337	USP5								
MV411_1_320_R1_peak_1737	chr15	23046363	23050700	+	1050	NA	Intergenic	NA	-8954	TUBGCP5								
MV411_1_320_R1_peak_4245	chr22	37184202	37184752	+	1044	NA	intron (C1QTNF6, intron 2 of 2)	NA	3813	C1QTNF6								
MV411_1_320_R1_peak_5084	chr6	5838913	5839558	+	1041	NA	Intergenic	NA	-143963	RP1-256G22.2								
MV411_1_320_R1_peak_5684	chr8	1378016	1378760	+	1030	NA	intron (DLGAP2, intron 2 of 13)	NA	38855	LOC102723676								
MV411_1_320_R1_peak_6064	chr8	143405079	143405598	+	1017	NA	Intergenic	NA	25094	MAFA								
MV411_1_320_R1_peak_591	chr1	235954705	235955251	+	1015	NA	Intergenic	NA	-101957	MIR1537								
MV411_1_320_R1_peak_4828	chr5	1157217	1158150	+	998	NA	Intergenic	NA	20922	CTD-3080P12.3								
MV411_1_320_R1_peak_1550	chr13	113624152	113626382	+	995	NA	intron (TFDP1, intron 4 of 10)	NA	32931	ATP4B								
MV411_1_320_R1_peak_2	chr1	839139	839769	+	995	NA	intron (LINC01128, intron 2 of 3)	NA	11863	LINC01128								
MV411_1_320_R1_peak_4045	chr20	52675330	52675809	+	995	NA	Intergenic	NA	54731	RP4-723E3.1								
MV411_1_320_R1_peak_615	chr10	3420659	3421180	+	995	NA	Intergenic	NA	14793	LOC101927880								
MV411_1_320_R1_peak_5381	chr6	168001367	168002547	+	992	NA	intron (KIF25, intron 2 of 12)	NA	-4880	KIF25-AS1								
MV411_1_320_R1_peak_1048	chr11	68750494	68751600	+	981	NA	promoter-TSS (MTL5)	NA	-351	MTL5								
MV411_1_320_R1_peak_4065	chr20	60262928	60263290	+	965	NA	intron (RP5-1043L13.1-2, intron 3 of 4)	NA	-45425	MIR646								
MV411_1_320_R1_peak_163	chr1	28648591	28649425	+	958	NA	TTS (RNU11)	NA	408	RNU11								
MV411_1_320_R1_peak_227	chr1	44720973	44721420	+	949	NA	TTS (RNU5F-1)	NA	705	RNU5F-1								
MV411_1_320_R1_peak_2931	chr19	10928405	10928845	+	934	NA	promoter-TSS (C19orf52)	NA	16	YIPF2								
MV411_1_320_R1_peak_86	chr1	16173527	16174014	+	934	NA	Intergenic	NA	-17683	EPHA2								
MV411_1_320_R1_peak_5680	chr8	319948	320523	+	933	NA	Intergenic	NA	-13981	LOC101927595								
MV411_1_320_R1_peak_3295	chr19	48795381	48795725	+	928	NA	intron (BCAT2, intron 10 of 10)	NA	15510	BCAT2								
MV411_1_320_R1_peak_2706	chr18	76394721	76395403	+	896	NA	intron (ZNF516, intron 3 of 6)	NA	-97006	LOC101927989								
MV411_1_320_R1_peak_1978	chr16	3591068	3591561	+	891	NA	intron (SLX4, intron 11 of 14)	NA	-13923	NLRC3								
MV411_1_320_R1_peak_1507	chr13	35761434	35763702	+	873	NA	Intergenic	NA	65012	LINC00445								
MV411_1_320_R1_peak_2218	chr16	89142362	89142959	+	859	NA	intron (ACSF3, intron 2 of 4)	NA	15492	LOC102724669								
MV411_1_320_R1_peak_4249	chr22	37607061	37607461	+	854	NA	Intergenic	NA	-1779	GGA1								
MV411_1_320_R1_peak_1555	chr13	113944916	113945269	+	849	NA	Intergenic	NA	11391	LOC100507747								
MV411_1_320_R1_peak_5934	chr8	101584715	101585197	+	841	NA	intron (GRHL2, intron 7 of 15)	NA	-92237	LOC101927172								
MV411_1_320_R1_peak_5081	chr6	3093835	3094366	+	838	NA	intron (RIPK1, intron 6 of 9)	NA	-24592	BPHL								
MV411_1_320_R1_peak_1545	chr13	113435814	113436181	+	838	NA	intron (ADPRHL1, intron 2 of 6)	NA	17634	ADPRHL1								
MV411_1_320_R1_peak_3240	chr19	45485301	45485651	+	826	NA	exon (RTN2, exon 10 of 10)	NA	-6789	TRNAU1								
MV411_1_320_R1_peak_6010	chr8	127441130	127441526	+	824	NA	Intergenic	NA	-19985	LOC101930033								
MV411_1_320_R1_peak_760	chr10	97048600	97049055	+	819	NA	intron (SLIT1, intron 14 of 36)	NA	-53929	RP11-453E2.2								
MV411_1_320_R1_peak_1485	chr13	27620585	27621928	+	811	NA	promoter-TSS (LNX2)	NA	513	POLR1D								
MV411_1_320_R1_peak_3280	chr19	48363019	48363397	+	803	NA	intron (TMEM143, intron 2 of 7)	NA	721	TMEM143								
MV411_1_320_R1_peak_4078	chr20	63535365	63536387	+	795	NA	intron (PTK6, intron 1 of 7)	NA	1494	PTK6								
MV411_1_320_R1_peak_2537	chr17	78350151	78350682	+	788	NA	Intergenic	NA	9663	SOCS3								
MV411_1_320_R1_peak_2146	chr16	70439054	70439543	+	788	NA	promoter-TSS (ST3GAL2)	NA	-210	ST3GAL2								
MV411_1_320_R1_peak_4628	chr4	1295550	1296092	+	783	NA	promoter-TSS (LOC101928676)	NA	-772	LOC101928676								
MV411_1_320_R1_peak_4567	chr3	177251809	177252149	+	778	NA	Intergenic	NA	-42463	LINC00501								
MV411_1_320_R1_peak_2740	chr18	79679215	79679833	+	778	NA	promoter-TSS (CTDP1)	NA	215	FLJ25715								
MV411_1_320_R1_peak_4171	chr22	19168280	19168727	+	776	NA	Intergenic	NA	-3203	LOC100652736								
MV411_1_320_R1_peak_4902	chr5	81169661	81170374	+	761	NA	intron (RASGRF2, intron 17 of 26)	NA	-63303	CKMT2								
MV411_1_320_R1_peak_4762	chr4	138241908	138242591	+	754	NA	promoter-TSS (SLC7A11)	NA	169	SLC7A11								
MV411_1_320_R1_peak_4514	chr3	129604561	129605442	+	749	NA	intron (PLXND1, intron 1 of 35)	NA	1738	PLXND1								
MV411_1_320_R1_peak_1412	chr12	117127859	117128728	+	730	NA	intron (LOC101928244, intron 2 of 2)	NA	28826	LOC101928244								
MV411_1_320_R1_peak_1762	chr15	40953054	40953611	+	729	NA	promoter-TSS (CHAC1)	NA	-106	CHAC1								
MV411_1_320_R1_peak_2749	chr19	507320	508094	+	717	NA	exon (TPGS1, exon 1 of 2)	NA	210	TPGS1								
MV411_1_320_R1_peak_886	chr11	6480917	6481419	+	712	NA	promoter-TSS (TIMM10B)	NA	-279	TIMM10B								
MV411_1_320_R1_peak_3467	chr2	10012215	10015760	+	711	NA	Intergenic	NA	-29006	KLF11								
MV411_1_320_R1_peak_829	chr10	132282255	132282723	+	707	NA	intron (STK32C, intron 1 of 11)	NA	-36534	STK32C								
MV411_1_320_R1_peak_2347	chr17	21214019	21214502	+	705	NA	exon (TMEM11, exon 1 of 2)	NA	335	TMEM11								
MV411_1_320_R1_peak_6326	chr9	136236545	136237931	+	702	NA	intron (QSOX2, intron 1 of 11)	NA	8603	QSOX2								
MV411_1_320_R1_peak_3453	chr2	6866196	6866640	+	680	NA	promoter-TSS (CMPK2)	NA	-599	CMPK2								
MV411_1_320_R1_peak_3043	chr19	18255113	18255517	+	673	NA	exon (LOC729966, exon 1 of 4)	NA	104	LOC729966								
MV411_1_320_R1_peak_4629	chr4	1296231	1296598	+	672	NA	promoter-TSS (LOC101928676)	NA	-179	LOC101928676								
MV411_1_320_R1_peak_4849	chr5	26235066	26235472	+	672	NA	Intergenic	NA	803313	CDH9								
MV411_1_320_R1_peak_1086	chr11	78417230	78417671	+	672	NA	intron (GAB2, intron 1 of 10)	NA	12489	RP11-452H21.4								
MV411_1_320_R1_peak_5975	chr8	123041652	123042085	+	671	NA	intron (DERL1, intron 1 of 7)	NA	555	DERL1								
MV411_1_320_R1_peak_1381	chr12	108919080	108919834	+	668	NA	intron (SVOP, intron 13 of 15)	NA	39376	DAO								
MV411_1_320_R1_peak_1057	chr11	69871520	69872966	+	663	NA	Intergenic	NA	-52819	FGF3								
MV411_1_320_R1_peak_2014	chr16	11915941	11916442	+	656	NA	promoter-TSS (GSPT1)	NA	-985	GSPT1								
MV411_1_320_R1_peak_5768	chr8	27326644	27327108	+	648	NA	intron (PTK2B, intron 1 of 29)	NA	1397	PTK2B								
MV411_1_320_R1_peak_3799	chr2	218733544	218733947	+	642	NA	intron (TTLL4, intron 1 of 18)	NA	22910	TTLL4								
MV411_1_320_R1_peak_4237	chr22	36331286	36331782	+	642	NA	intron (MYH9, intron 3 of 40)	NA	-44667	MIR6819								
MV411_1_320_R1_peak_57	chr1	7885922	7886290	+	638	NA	Intergenic	NA	-33062	UTS2								
MV411_1_320_R1_peak_4406	chr3	50292368	50292709	+	633	NA	promoter-TSS (IFRD2)	NA	57	IFRD2								
MV411_1_320_R1_peak_2396	chr17	41662673	41662985	+	632	NA	Intergenic	NA	-22630	KRT42P								
MV411_1_320_R1_peak_3394	chr19	55006054	55006484	+	627	NA	Intergenic	NA	31995	GP6								
MV411_1_320_R1_peak_5581	chr7	100852137	100852644	+	621	NA	promoter-TSS (SLC12A9)	NA	-329	SLC12A9								
MV411_1_320_R1_peak_1736	chr15	23045447	23046254	+	621	NA	Intergenic	NA	-6273	TUBGCP5								
MV411_1_320_R1_peak_1554	chr13	113944130	113944717	+	621	NA	Intergenic	NA	12060	LOC100507747								
MV411_1_320_R1_peak_3680	chr2	121024744	121025079	+	621	NA	Intergenic	NA	157351	GLI2								
MV411_1_320_R1_peak_1960	chr16	1938241	1938653	+	621	NA	exon (MSRB1, exon 4 of 4)	NA	4846	MSRB1								
MV411_1_320_R1_peak_4301	chr22	49917791	49918515	+	614	NA	promoter-TSS (CRELD2)	NA	305	ALG12								
MV411_1_320_R1_peak_3710	chr2	144703924	144704338	+	613	NA	intron (TEX41, intron 1 of 4)	NA	36164	TEX41								
MV411_1_320_R1_peak_5846	chr8	55990978	55991414	+	610	NA	intron (LYN, intron 10 of 12)	NA	56962	LYN								
MV411_1_320_R1_peak_2165	chr16	81035441	81035848	+	604	NA	promoter-TSS (LOC102724118)	NA	-857	LOC102724118								
MV411_1_320_R1_peak_3873	chr20	362423	362877	+	600	NA	Intergenic	NA	-13005	LOC101929937								
MV411_1_320_R1_peak_3869	chr2	241878463	241879084	+	597	NA	Intergenic	NA	-2590	AC131097.3								
MV411_1_320_R1_peak_3257	chr19	46850753	46851232	+	593	NA	promoter-TSS (AP2S1)	NA	-683	AP2S1								
MV411_1_320_R1_peak_3333	chr19	50333355	50333799	+	590	NA	TTS (NAPSB)	NA	-4495	KCNC3								
MV411_1_320_R1_peak_5689	chr8	1763747	1764218	+	586	NA	promoter-TSS (CLN8)	NA	-648	LOC101927752								
MV411_1_320_R1_peak_4159	chr21	45433820	45434252	+	578	NA	intron (COL18A1, intron 2 of 41)	NA	-8996	COL18A1-AS1								
MV411_1_320_R1_peak_6345	chr9	137494276	137495170	+	572	NA	intron (PNPLA7, intron 18 of 33)	NA	-35367	NSMF								
MV411_1_320_R1_peak_3312	chr19	49443503	49444052	+	570	NA	Intergenic	NA	-2226	SLC17A7								
MV411_1_320_R1_peak_2064	chr16	30923127	30923529	+	566	NA	promoter-TSS (FBXL19-AS1)	NA	-59	FBXL19-AS1								
MV411_1_320_R1_peak_4096	chr20	64157904	64158989	+	566	NA	Intergenic	NA	-6028	MYT1								
MV411_1_320_R1_peak_32	chr1	2526112	2526460	+	566	NA	intron (PANK4, intron 1 of 17)	NA	336	PANK4								
MV411_1_320_R1_peak_5384	chr6	168913254	168913777	+	563	NA	Intergenic	NA	122128	LOC101929460								
MV411_1_320_R1_peak_5036	chr5	173616609	173616926	+	558	NA	promoter-TSS (BOD1)	NA	-104	BOD1								
MV411_1_320_R1_peak_4092	chr20	64062907	64063326	+	558	NA	exon (TCEA2, exon 1 of 10)	NA	459	TCEA2								
MV411_1_320_R1_peak_3609	chr2	85679222	85679577	+	556	NA	Intergenic	NA	-11180	SFTPB								
MV411_1_320_R1_peak_6	chr1	1115991	1116469	+	556	NA	promoter-TSS (C1orf159)	NA	131	C1orf159								
MV411_1_320_R1_peak_112	chr1	22260925	22261298	+	555	NA	Intergenic	NA	-5166	MIR4418								
MV411_1_320_R1_peak_4850	chr5	26235540	26236974	+	554	NA	Intergenic	NA	802325	CDH9								
MV411_1_320_R1_peak_5080	chr6	3090601	3090904	+	553	NA	exon (RIPK1, exon 8 of 8)	NA	26785	RIPK1								
MV411_1_320_R1_peak_718	chr10	79067302	79067647	+	552	NA	promoter-TSS (ZMIZ1-AS1)	NA	-26	ZMIZ1-AS1								
MV411_1_320_R1_peak_4244	chr22	36872459	36874127	+	546	NA	intron (NCF4, intron 7 of 9)	NA	12305	NCF4								
MV411_1_320_R1_peak_2773	chr19	1180244	1180761	+	544	NA	Intergenic	NA	17167	LOC102723798								
MV411_1_320_R1_peak_3278	chr19	48330044	48330433	+	542	NA	intron (EMP3, intron 4 of 4)	NA	4866	EMP3								
MV411_1_320_R1_peak_2389	chr17	39927558	39927901	+	540	NA	promoter-TSS (ORMDL3)	NA	-809	ORMDL3								
MV411_1_320_R1_peak_386	chr1	154404882	154405415	+	538	NA	promoter-TSS (IL6R)	NA	-86	IL6R								
MV411_1_320_R1_peak_5405	chr7	3581862	3582670	+	536	NA	intron (SDK1, intron 1 of 44)	NA	-423711	LOC100129603								
MV411_1_320_R1_peak_4089	chr20	63956301	63956733	+	531	NA	promoter-TSS (UCKL1)	NA	-70	UCKL1								
MV411_1_320_R1_peak_3570	chr2	68467194	68467561	+	524	NA	promoter-TSS (FBXO48)	NA	-61	FBXO48								
MV411_1_320_R1_peak_2050	chr16	30091842	30092108	+	523	NA	promoter-TSS (TBX6)	NA	-91	TBX6								
MV411_1_320_R1_peak_2590	chr17	83120224	83120599	+	523	NA	exon (LOC102723913, exon 2 of 3)	NA	560	LOC102723913								
MV411_1_320_R1_peak_836	chr10	132863382	132865117	+	523	NA	intron (TTC40, intron 35 of 57)	NA	-78216	NKX6-2								
MV411_1_320_R1_peak_2874	chr19	6713848	6714184	+	520	NA	exon (C3, exon 7 of 41)	NA	6635	C3								
MV411_1_320_R1_peak_4817	chr5	316431	316791	+	519	NA	intron (AHRR, intron 1 of 10)	NA	12435	AHRR								
MV411_1_320_R1_peak_15	chr1	1340558	1341339	+	511	NA	intron (DVL1, intron 5 of 14)	NA	-1245	MIR6808								
MV411_1_320_R1_peak_2872	chr19	6677422	6678040	+	510	NA	TTS (C3)	NA	-7306	TNFSF14								
MV411_1_320_R1_peak_860	chr11	615269	615849	+	509	NA	exon (IRF7, exon 2 of 11)	NA	420	IRF7								
MV411_1_320_R1_peak_6055	chr8	142022412	142022793	+	507	NA	Intergenic	NA	-153737	MIR4472-1								
MV411_1_320_R1_peak_3159	chr19	39409390	39409944	+	507	NA	promoter-TSS (MIR4530)	NA	-21	MIR4530								
MV411_1_320_R1_peak_1549	chr13	113617268	113617881	+	503	NA	intron (TFDP1, intron 3 of 10)	NA	32876	TFDP1								
MV411_1_320_R1_peak_5314	chr6	136550341	136550750	+	500	NA	exon (MAP7, exon 1 of 16)	NA	464	MAP7								
MV411_1_320_R1_peak_2789	chr19	1848697	1849033	+	499	NA	promoter-TSS (REXO1)	NA	-364	REXO1								
MV411_1_320_R1_peak_5017	chr5	160118448	160118765	+	497	NA	intron (PWWP2A, intron 1 of 2)	NA	839	PWWP2A								
