PeakID (cmd=annotatePeaks.pl MV411_1_117_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_1_117_R1_peak_2675	chr19	16324190	16327488	+	1476	NA	exon (KLF2, exon 2 of 3)	NA	999	KLF2								
MV411_1_117_R1_peak_2621	chr19	12790825	12794321	+	1465	NA	exon (JUNB, exon 1 of 1)	NA	1077	JUNB								
MV411_1_117_R1_peak_297	chr1	149885497	149888765	+	1389	NA	promoter-TSS (HIST2H2BE)	NA	156	HIST2H2AC								
MV411_1_117_R1_peak_3630	chr22	42615048	42616125	+	1338	NA	promoter-TSS (POLDIP3)	NA	341	RNU12								
MV411_1_117_R1_peak_2009	chr17	8172350	8173749	+	1335	NA	TTS (TMEM107)	NA	539	SNORD118								
MV411_1_117_R1_peak_4477	chr6	30615912	30617493	+	1329	NA	promoter-TSS (MRPS18B)	NA	605	PPP1R10								
MV411_1_117_R1_peak_3174	chr2	121530645	121531680	+	1257	NA	TTS (RNU4ATAC)	NA	282	RNU4ATAC								
MV411_1_117_R1_peak_37	chr1	16895804	16896998	+	1244	NA	TTS (RNU1-2)	NA	421	RNU1-2								
MV411_1_117_R1_peak_284	chr1	146387319	146387772	+	1242	NA	intron (LOC100996756, intron 1 of 1)	NA	390	LOC100996756								
MV411_1_117_R1_peak_2117	chr17	41688588	41690300	+	1211	NA	intron (EIF1, intron 1 of 3)	NA	569	EIF1								
MV411_1_117_R1_peak_4587	chr6	73519229	73521241	+	1193	NA	intron (EEF1A1, intron 1 of 7)	NA	797	EEF1A1								
MV411_1_117_R1_peak_1620	chr15	65295863	65297106	+	1193	NA	TTS (RNU5A-1)	NA	433	RNU5A-1								
MV411_1_117_R1_peak_2847	chr19	47226066	47228932	+	1166	NA	promoter-TSS (MIR3191)	NA	-480	MIR3191								
MV411_1_117_R1_peak_1312	chr12	124913622	124914805	+	1163	NA	intron (UBC, intron 1 of 1)	NA	828	UBC								
MV411_1_117_R1_peak_2141	chr17	45148281	45149121	+	1152	NA	exon (HEXIM1, exon 1 of 1)	NA	1384	HEXIM1								
MV411_1_117_R1_peak_281	chr1	146051553	146052376	+	1121	NA	promoter-TSS (RP11-458D21.1)	NA	280	RNVU1-6								
MV411_1_117_R1_peak_4352	chr5	179622337	179623826	+	1115	NA	exon (HNRNPH1, exon 2 of 14)	NA	629	HNRNPH1								
MV411_1_117_R1_peak_3038	chr2	38750275	38751531	+	1107	NA	intron (SRSF7, intron 1 of 6)	NA	512	SRSF7								
MV411_1_117_R1_peak_4263	chr5	138465302	138469068	+	1101	NA	exon (EGR1, exon 2 of 2)	NA	1693	EGR1								
MV411_1_117_R1_peak_4728	chr7	26199239	26201068	+	1098	NA	intron (HNRNPA2B1, intron 1 of 12)	NA	622	HNRNPA2B1								
MV411_1_117_R1_peak_4433	chr6	26215358	26217853	+	1097	NA	promoter-TSS (HIST1H2AE)	NA	39	HIST1H2BG								
MV411_1_117_R1_peak_2239	chr17	75778548	75779954	+	1074	NA	intron (H3F3B, intron 1 of 3)	NA	528	H3F3B								
MV411_1_117_R1_peak_4514	chr6	32971836	32973446	+	1066	NA	promoter-TSS (BRD2)	NA	1753	BRD2								
MV411_1_117_R1_peak_141	chr1	44730126	44731343	+	1061	NA	TTS (RNU5D-1)	NA	434	RNU5D-1								
MV411_1_117_R1_peak_264	chr1	120849917	120851093	+	1033	NA	TTS (RNVU1-19)	NA	480	RNVU1-19								
MV411_1_117_R1_peak_2962	chr1_KI270713v1_random	21584	22227	+	1028	NA	Intergenic	NA	6923	TRNAN-GUU-7								
MV411_1_117_R1_peak_4447	chr6	27145769	27148152	+	1027	NA	promoter-TSS (MIR3143)	NA	-102	HIST1H2BK								
MV411_1_117_R1_peak_1984	chr17	7484198	7485180	+	997	NA	promoter-TSS (ZBTB4)	NA	310	POLR2A								
MV411_1_117_R1_peak_288	chr1	148334012	148334970	+	990	NA	promoter-TSS (MIR5087)	NA	53	MIR5087								
MV411_1_117_R1_peak_2178	chr17	58330196	58332901	+	978	NA	promoter-TSS (MIR142)	NA	-245	MIR142								
MV411_1_117_R1_peak_4427	chr6	26156168	26159191	+	975	NA	promoter-TSS (HIST1H2BD)	NA	-164	HIST1H2BD								
MV411_1_117_R1_peak_2894	chr19	49928954	49930376	+	966	NA	promoter-TSS (NUP62)	NA	-134	NUP62								
MV411_1_117_R1_peak_2216	chr17	64504953	64506475	+	963	NA	intron (DDX5, intron 1 of 12)	NA	953	DDX5								
MV411_1_117_R1_peak_4707	chr7	5524718	5530913	+	952	NA	exon (ACTB, exon 4 of 4)	NA	2786	ACTB								
MV411_1_117_R1_peak_2697	chr19	18277918	18281821	+	949	NA	exon (JUND, exon 1 of 1)	NA	1787	JUND								
MV411_1_117_R1_peak_2871	chr19	48965106	48968461	+	934	NA	TTS (FTL)	NA	1474	FTL								
MV411_1_117_R1_peak_4979	chr8	33513256	33514627	+	917	NA	promoter-TSS (TTI2)	NA	466	SNORD13								
MV411_1_117_R1_peak_4597	chr6	85678158	85679359	+	903	NA	promoter-TSS (SNHG5)	NA	-25	SNHG5								
MV411_1_117_R1_peak_1716	chr16	1963845	1965268	+	903	NA	promoter-TSS (SNORA78)	NA	270	RPS2								
MV411_1_117_R1_peak_2046	chr17	19111835	19112223	+	890	NA	TTS (SNORD3D)	NA	607	SNORD3D								
MV411_1_117_R1_peak_1131	chr12	46371016	46372975	+	888	NA	promoter-TSS (LOC102723757)	NA	-762	LOC102723757								
MV411_1_117_R1_peak_2490	chr19	1269117	1270320	+	879	NA	intron (CIRBP, intron 1 of 5)	NA	450	CIRBP								
MV411_1_117_R1_peak_1490	chr14	75278560	75282026	+	877	NA	intron (FOS, intron 2 of 3)	NA	1515	FOS								
MV411_1_117_R1_peak_3128	chr2	85538549	85540706	+	870	NA	promoter-TSS (LOC100630918)	NA	649	MAT2A								
MV411_1_117_R1_peak_269	chr1	144546248	144546692	+	855	NA	Intergenic	NA	21118	TRNAN15								
MV411_1_117_R1_peak_1531	chr14	102085993	102087194	+	852	NA	intron (HSP90AA1, intron 2 of 11)	NA	582	HSP90AA1								
MV411_1_117_R1_peak_2742	chr19	33299974	33302815	+	849	NA	exon (CEBPA, exon 1 of 1)	NA	1170	CEBPA								
MV411_1_117_R1_peak_1622	chr15	65304440	65305544	+	841	NA	TTS (RNU5B-1)	NA	315	RNU5B-1								
MV411_1_117_R1_peak_273	chr1	145465319	145465886	+	837	NA	Intergenic	NA	5944	TRNAQ-CUG								
MV411_1_117_R1_peak_80	chr1	28505619	28508220	+	824	NA	promoter-TSS (SNORA73A)	NA	-446	SNORA73A								
MV411_1_117_R1_peak_5077	chr8	100720610	100722309	+	822	NA	exon (PABPC1, exon 1 of 15)	NA	1023	PABPC1								
MV411_1_117_R1_peak_4463	chr6	27892274	27894923	+	813	NA	promoter-TSS (HIST1H2AM)	NA	173	HIST1H2BO								
MV411_1_117_R1_peak_1233	chr12	92144693	92146037	+	810	NA	intron (BTG1, intron 1 of 1)	NA	532	BTG1								
MV411_1_117_R1_peak_1842	chr16	31179989	31181336	+	809	NA	intron (FUS, intron 1 of 14)	NA	552	FUS								
MV411_1_117_R1_peak_634	chr10	72272972	72277165	+	809	NA	exon (DDIT4, exon 3 of 3)	NA	1149	DDIT4								
MV411_1_117_R1_peak_897	chr11	62855207	62856269	+	808	NA	promoter-TSS (SNORD25)	NA	-107	SNORD25								
MV411_1_117_R1_peak_3929	chr3	186783395	186784682	+	804	NA	promoter-TSS (SNORD2)	NA	466	EIF4A2								
MV411_1_117_R1_peak_4529	chr6	36593997	36595273	+	795	NA	intron (SRSF3, intron 1 of 6)	NA	322	SRSF3								
MV411_1_117_R1_peak_3604	chr22	39319154	39319845	+	779	NA	promoter-TSS (SNORD43)	NA	166	RPL3								
MV411_1_117_R1_peak_2866	chr19	48872285	48874923	+	778	NA	exon (PPP1R15A, exon 2 of 3)	NA	1212	PPP1R15A								
MV411_1_117_R1_peak_3976	chr4	10116609	10117638	+	774	NA	promoter-TSS (WDR1)	NA	-174	WDR1								
MV411_1_117_R1_peak_1985	chr17	7572696	7574465	+	763	NA	intron (EIF4A1, intron 1 of 10)	NA	874	EIF4A1								
MV411_1_117_R1_peak_2210	chr17	64145777	64147279	+	760	NA	TTS (TEX2)	NA	189	SNORA76								
MV411_1_117_R1_peak_149	chr1	44819076	44820170	+	756	NA	TTS (PTCH2)	NA	11918	BTBD19								
MV411_1_117_R1_peak_2422	chr18	59899638	59901240	+	754	NA	intron (PMAIP1, intron 1 of 1)	NA	479	PMAIP1								
MV411_1_117_R1_peak_2521	chr19	2475923	2476870	+	751	NA	exon (GADD45B, exon 1 of 4)	NA	271	GADD45B								
MV411_1_117_R1_peak_38	chr1	16904985	16905892	+	747	NA	Intergenic	NA	9458	RNU1-2								
MV411_1_117_R1_peak_1633	chr15	69452438	69453501	+	747	NA	exon (RPLP1, exon 1 of 4)	NA	149	RPLP1								
MV411_1_117_R1_peak_83	chr1	28581178	28582047	+	737	NA	promoter-TSS (SNORA16A)	NA	242	SNHG12								
MV411_1_117_R1_peak_5477	chrX	154398220	154400677	+	734	NA	promoter-TSS (SNORA70)	NA	-833	SNORA70								
MV411_1_117_R1_peak_2505	chr19	2050865	2051441	+	723	NA	promoter-TSS (MKNK2)	NA	91	MKNK2								
MV411_1_117_R1_peak_4422	chr6	26054682	26056638	+	711	NA	TTS (HIST1H1C)	NA	811	HIST1H1C								
MV411_1_117_R1_peak_5344	chr9	137241122	137242579	+	710	NA	intron (TUBB4B, intron 2 of 3)	NA	591	TUBB4B								
MV411_1_117_R1_peak_4632	chr6	132814408	132814993	+	698	NA	promoter-TSS (SNORD101)	NA	131	RPS12								
MV411_1_117_R1_peak_3137	chr2	88015471	88016736	+	698	NA	Intergenic	NA	39693	KRCC1								
MV411_1_117_R1_peak_2638	chr19	13838584	13843238	+	695	NA	Intergenic	NA	-4260	MIR23A								
MV411_1_117_R1_peak_1721	chr16	2154885	2155540	+	693	NA	promoter-TSS (SNORD60)	NA	-107	SNORD60								
MV411_1_117_R1_peak_926	chr11	65498833	65499714	+	690	NA	exon (MALAT1, exon 1 of 1)	NA	1511	MALAT1								
MV411_1_117_R1_peak_558	chr10	14185333	14186257	+	684	NA	intron (FRMD4A, intron 2 of 24)	NA	111511	RP11-397C18.2								
MV411_1_117_R1_peak_4490	chr6	31575389	31576310	+	681	NA	exon (TNF, exon 1 of 4)	NA	282	TNF								
MV411_1_117_R1_peak_75	chr1	27154665	27155281	+	675	NA	exon (SLC9A1, exon 1 of 12)	NA	157	SLC9A1								
MV411_1_117_R1_peak_399	chr1	181088517	181089413	+	670	NA	exon (IER5, exon 1 of 1)	NA	463	IER5								
MV411_1_117_R1_peak_2990	chr2	20446648	20448928	+	669	NA	exon (RHOB, exon 1 of 1)	NA	714	RHOB								
MV411_1_117_R1_peak_2938	chr19	55407077	55408183	+	669	NA	exon (UBE2S, exon 1 of 4)	NA	327	UBE2S								
MV411_1_117_R1_peak_2780	chr19	39406679	39409200	+	668	NA	exon (ZFP36, exon 2 of 2)	NA	1092	ZFP36								
MV411_1_117_R1_peak_4459	chr6	27865179	27867729	+	667	NA	TTS (HIST1H1B)	NA	1125	HIST1H2AL								
MV411_1_117_R1_peak_491	chr1	234609807	234612490	+	663	NA	Intergenic	NA	-1623	IRF2BP2								
MV411_1_117_R1_peak_3249	chr2	195657151	195658430	+	662	NA	intron (SLC39A10, intron 1 of 9)	NA	607	SLC39A10								
MV411_1_117_R1_peak_941	chr11	65856909	65858329	+	659	NA	intron (CFL1, intron 1 of 3)	NA	714	CFL1								
MV411_1_117_R1_peak_4959	chr8	22691436	22695969	+	651	NA	promoter-TSS (EGR3)	NA	-1407	EGR3								
MV411_1_117_R1_peak_4416	chr6	26020285	26022210	+	646	NA	promoter-TSS (HIST1H4A)	NA	-432	HIST1H4A								
MV411_1_117_R1_peak_3337	chr20	380693	383387	+	646	NA	intron (TRIB3, intron 1 of 3)	NA	794	TRIB3								
MV411_1_117_R1_peak_2921	chr19	54200574	54201810	+	643	NA	exon (RPS9, exon 2 of 5)	NA	359	RPS9								
MV411_1_117_R1_peak_1537	chr14	103333463	103335648	+	643	NA	promoter-TSS (EIF5)	NA	553	EIF5								
MV411_1_117_R1_peak_4444	chr6	27131849	27134375	+	642	NA	promoter-TSS (HIST1H2BJ)	NA	74	HIST1H2AG								
MV411_1_117_R1_peak_2842	chr19	46787743	46788743	+	640	NA	promoter-TSS (SLC1A5)	NA	-955	SLC1A5								
MV411_1_117_R1_peak_3608	chr22	39520426	39522206	+	631	NA	exon (ATF4, exon 1 of 2)	NA	752	ATF4								
MV411_1_117_R1_peak_172	chr1	58781753	58784206	+	630	NA	exon (JUN, exon 1 of 1)	NA	1134	JUN								
MV411_1_117_R1_peak_2833	chr19	45467849	45470372	+	628	NA	intron (FOSB, intron 1 of 4)	NA	1115	FOSB								
MV411_1_117_R1_peak_5301	chr9	125240729	125241489	+	622	NA	exon (HSPA5, exon 1 of 8)	NA	278	HSPA5								
MV411_1_117_R1_peak_4724	chr7	25124936	25125404	+	620	NA	TTS (C7orf31)	NA	191	CYCS								
MV411_1_117_R1_peak_271	chr1	144560637	144560989	+	617	NA	Intergenic	NA	6775	TRNAN15								
MV411_1_117_R1_peak_3500	chr21	34887833	34891312	+	616	NA	promoter-TSS (RUNX1)	NA	-882	RUNX1								
MV411_1_117_R1_peak_885	chr11	62665098	62665774	+	615	NA	promoter-TSS (LOC102288414)	NA	14	SNORA57								
MV411_1_117_R1_peak_153	chr1	45521414	45522073	+	609	NA	exon (PRDX1, exon 1 of 6)	NA	195	PRDX1								
MV411_1_117_R1_peak_4335	chr5	172769829	172772074	+	603	NA	exon (DUSP1, exon 1 of 4)	NA	249	DUSP1								
MV411_1_117_R1_peak_3682	chr3	9396217	9397736	+	603	NA	promoter-TSS (SETD5)	NA	514	THUMPD3-AS1								
MV411_1_117_R1_peak_4524	chr6	35468267	35470125	+	600	NA	intron (RPL10A, intron 3 of 5)	NA	795	RPL10A								
MV411_1_117_R1_peak_402	chr1	182390862	182392002	+	599	NA	promoter-TSS (GLUL)	NA	774	GLUL								
MV411_1_117_R1_peak_2781	chr19	39409363	39410351	+	594	NA	promoter-TSS (MIR4530)	NA	-211	MIR4530								
MV411_1_117_R1_peak_3669	chr3	4492941	4493869	+	594	NA	promoter-TSS (ITPR1)	NA	57	ITPR1								
MV411_1_117_R1_peak_5363	chrX	12974880	12976546	+	585	NA	intron (TMSB4X, intron 1 of 2)	NA	606	TMSB4X								
MV411_1_117_R1_peak_4421	chr6	26045225	26046410	+	581	NA	TTS (HIST1H3C)	NA	406	HIST1H3C								
MV411_1_117_R1_peak_5304	chr9	127450778	127451563	+	574	NA	promoter-TSS (LRSAM1)	NA	262	RPL12								
MV411_1_117_R1_peak_2514	chr19	2269367	2271357	+	571	NA	intron (OAZ1, intron 1 of 4)	NA	841	OAZ1								
MV411_1_117_R1_peak_4087	chr4	151099451	151099855	+	568	NA	promoter-TSS (RPS3A)	NA	80	RPS3A								
MV411_1_117_R1_peak_2905	chr19	50803945	50804790	+	564	NA	intron (C19orf48, intron 1 of 4)	NA	350	C19orf48								
MV411_1_117_R1_peak_891	chr11	62804675	62805703	+	563	NA	intron (NXF1, intron 1 of 19)	NA	295	NXF1								
MV411_1_117_R1_peak_3757	chr3	49357681	49358581	+	560	NA	exon (GPX1, exon 1 of 1)	NA	227	GPX1								
MV411_1_117_R1_peak_5194	chr9	33024774	33026025	+	560	NA	intron (DNAJA1, intron 1 of 8)	NA	188	DNAJA1								
MV411_1_117_R1_peak_3424	chr20	49277784	49279293	+	559	NA	promoter-TSS (ZNFX1)	NA	360	ZFAS1								
MV411_1_117_R1_peak_4425	chr6	26122881	26125166	+	559	NA	promoter-TSS (HIST1H2BC)	NA	-119	HIST1H2BC								
MV411_1_117_R1_peak_882	chr11	61965984	61968056	+	552	NA	promoter-TSS (LOC399900)	NA	640	FTH1								
MV411_1_117_R1_peak_1029	chr11	119093994	119095687	+	546	NA	exon (H2AFX, exon 1 of 1)	NA	627	H2AFX								
MV411_1_117_R1_peak_5022	chr8	56074184	56074638	+	546	NA	promoter-TSS (SNORD54)	NA	170	RPS20								
MV411_1_117_R1_peak_2162	chr17	50865984	50866713	+	546	NA	promoter-TSS (TOB1)	NA	6	TOB1								
MV411_1_117_R1_peak_1503	chr14	81220532	81221106	+	544	NA	promoter-TSS (LOC101928504)	NA	133	GTF2A1								
MV411_1_117_R1_peak_315	chr1	150577770	150579750	+	542	NA	intron (MCL1, intron 1 of 2)	NA	978	MCL1								
MV411_1_117_R1_peak_1069	chr12	6867405	6868336	+	542	NA	promoter-TSS (TPI1)	NA	-244	TPI1								
MV411_1_117_R1_peak_3116	chr2	74198475	74199402	+	540	NA	intron (MTHFD2, intron 1 of 6)	NA	352	MTHFD2								
MV411_1_117_R1_peak_1393	chr14	22650963	22651688	+	536	NA	Intergenic	NA	53087	ABHD4								
MV411_1_117_R1_peak_36	chr1	16513646	16514475	+	536	NA	TTS (RNU1-1)	NA	225	RNU1-1								
MV411_1_117_R1_peak_2543	chr19	3983971	3985601	+	534	NA	intron (EEF2, intron 1 of 14)	NA	677	EEF2								
MV411_1_117_R1_peak_1192	chr12	57519535	57520728	+	533	NA	promoter-TSS (MIR616)	NA	386	DDIT3								
MV411_1_117_R1_peak_1275	chr12	120200817	120201336	+	532	NA	promoter-TSS (PXN-AS1)	NA	135	RPLP0								
MV411_1_117_R1_peak_4434	chr6	26233319	26235219	+	530	NA	TTS (HIST1H1D)	NA	719	HIST1H1D								
MV411_1_117_R1_peak_3232	chr2	177263298	177265505	+	530	NA	promoter-TSS (NFE2L2)	NA	730	NFE2L2								
MV411_1_117_R1_peak_2644	chr19	14381322	14384945	+	529	NA	intron (CD97, intron 2 of 18)	NA	1989	CD97								
MV411_1_117_R1_peak_2044	chr17	19062120	19062415	+	525	NA	TTS (SNORD3B-1)	NA	355	SNORD3B-1								
MV411_1_117_R1_peak_2328	chr17	82228868	82231190	+	524	NA	intron (SLC16A3, intron 1 of 4)	NA	-5745	SLC16A3								
MV411_1_117_R1_peak_477	chr1	228457024	228459412	+	523	NA	promoter-TSS (HIST3H2A)	NA	111	HIST3H2BB								
MV411_1_117_R1_peak_1575	chr15	44711135	44712999	+	523	NA	intron (B2M, intron 1 of 3)	NA	580	B2M								
MV411_1_117_R1_peak_2258	chr17	76735826	76737483	+	522	NA	promoter-TSS (MFSD11)	NA	-106	MIR636								
MV411_1_117_R1_peak_4345	chr5	178204348	178205505	+	520	NA	exon (HNRNPAB, exon 2 of 7)	NA	419	HNRNPAB								
MV411_1_117_R1_peak_265	chr1	120942465	120942856	+	520	NA	promoter-TSS (RNVU1-4)	NA	60	RNVU1-4								
MV411_1_117_R1_peak_2034	chr17	16438878	16440446	+	520	NA	promoter-TSS (SNORD49A)	NA	153	SNORD49B								
MV411_1_117_R1_peak_1859	chr16	56931962	56933238	+	519	NA	intron (HERPUD1, intron 1 of 7)	NA	510	HERPUD1								
MV411_1_117_R1_peak_4643	chr6	139373216	139374773	+	518	NA	intron (CITED2, intron 1 of 1)	NA	656	CITED2								
MV411_1_117_R1_peak_2566	chr19	6530818	6531930	+	518	NA	intron (TNFSF9, intron 2 of 3)	NA	375	TNFSF9								
MV411_1_117_R1_peak_1471	chr14	69766759	69768086	+	516	NA	exon (LOC100289511, exon 1 of 1)	NA	291	LOC100289511								
MV411_1_117_R1_peak_2876	chr19	49487469	49490318	+	514	NA	intron (RPL13A, intron 1 of 6)	NA	-1073	SNORD32A								
MV411_1_117_R1_peak_1144	chr12	49264909	49265736	+	512	NA	intron (TUBA1C, intron 1 of 3)	NA	240	TUBA1C								
MV411_1_117_R1_peak_804	chr11	10807513	10809471	+	510	NA	promoter-TSS (RP11-685M7.3)	NA	-214	RP11-685M7.3								
MV411_1_117_R1_peak_4430	chr6	26195859	26197434	+	509	NA	TTS (HIST1H3D)	NA	2647	HIST1H2AD								
MV411_1_117_R1_peak_3044	chr2	43224936	43226955	+	504	NA	intron (ZFP36L2, intron 1 of 1)	NA	661	ZFP36L2								
MV411_1_117_R1_peak_2067	chr17	29293690	29294462	+	504	NA	promoter-TSS (NUFIP2)	NA	72	NUFIP2								
MV411_1_117_R1_peak_927	chr11	65499986	65501978	+	501	NA	exon (MALAT1, exon 1 of 1)	NA	3220	MALAT1								
MV411_1_117_R1_peak_4462	chr6	27889729	27890950	+	501	NA	TTS (HIST1H3J)	NA	453	HIST1H3J								
MV411_1_117_R1_peak_387	chr1	173866905	173868171	+	500	NA	promoter-TSS (ZBTB37)	NA	207	SNORD74								
MV411_1_117_R1_peak_4842	chr7	100428260	100430522	+	493	NA	promoter-TSS (ZCWPW1)	NA	601	MEPCE								
MV411_1_117_R1_peak_4412	chr6	24719772	24720965	+	490	NA	exon (C6orf62, exon 1 of 4)	NA	-1193	C6orf62								
MV411_1_117_R1_peak_621	chr10	69087432	69089256	+	490	NA	intron (SRGN, intron 1 of 1)	NA	272	SRGN								
MV411_1_117_R1_peak_3901	chr3	157159110	157160799	+	490	NA	promoter-TSS (CCNL1)	NA	250	CCNL1								
MV411_1_117_R1_peak_4460	chr6	27871318	27872522	+	489	NA	TTS (HIST1H3I)	NA	401	HIST1H3I								
MV411_1_117_R1_peak_4399	chr6	16128943	16129795	+	488	NA	exon (MYLIP, exon 1 of 6)	NA	283	MYLIP								
MV411_1_117_R1_peak_3274	chr2	207166100	207167244	+	486	NA	promoter-TSS (KLF7)	NA	270	MIR7845								
MV411_1_117_R1_peak_2936	chr19	55385728	55386506	+	485	NA	intron (RPL28, intron 1 of 2)	NA	185	RPL28								
MV411_1_117_R1_peak_289	chr1	148387757	148388760	+	480	NA	promoter-TSS (MIR6077-2)	NA	-36	MIR6077-2								
MV411_1_117_R1_peak_3247	chr2	191677404	191679153	+	476	NA	exon (NABP1, exon 1 of 7)	NA	206	NABP1								
MV411_1_117_R1_peak_2807	chr19	41531362	41531820	+	475	NA	Intergenic	NA	-3793	LOC101927931								
MV411_1_117_R1_peak_2971	chr2	8681909	8682634	+	475	NA	promoter-TSS (AC011747.7)	NA	288	ID2								
MV411_1_117_R1_peak_56	chr1	25247040	25247789	+	474	NA	promoter-TSS (C1orf63)	NA	105	C1orf63								
MV411_1_117_R1_peak_5395	chrX	41333740	41335594	+	473	NA	intron (DDX3X, intron 1 of 16)	NA	1269	DDX3X								
MV411_1_117_R1_peak_4579	chr6	67886423	67889328	+	472	NA	Intergenic	NA	-153048	LOC102723883								
MV411_1_117_R1_peak_1972	chr17	6940025	6940594	+	472	NA	Intergenic	NA	-56323	ALOX12								
MV411_1_117_R1_peak_3746	chr3	49020308	49021642	+	467	NA	promoter-TSS (MIR191)	NA	-281	MIR191								
MV411_1_117_R1_peak_4259	chr5	138338155	138338678	+	467	NA	promoter-TSS (CDC25C)	NA	-217	CDC25C								
MV411_1_117_R1_peak_334	chr1	153990586	153991285	+	466	NA	intron (RPS27, intron 1 of 3)	NA	172	RPS27								
MV411_1_117_R1_peak_4622	chr6	110874524	110876370	+	465	NA	intron (AMD1, intron 1 of 4)	NA	663	AMD1								
MV411_1_117_R1_peak_2661	chr19	14518087	14518521	+	464	NA	promoter-TSS (DNAJB1)	NA	85	DNAJB1								
MV411_1_117_R1_peak_1909	chr16	87869096	87869652	+	463	NA	exon (SLC7A5, exon 1 of 10)	NA	120	SLC7A5								
MV411_1_117_R1_peak_1059	chr12	6534338	6536283	+	463	NA	promoter-TSS (GAPDH)	NA	891	GAPDH								
MV411_1_117_R1_peak_1167	chr12	56116476	56116937	+	462	NA	exon (RPL41, exon 1 of 3)	NA	116	RPL41								
MV411_1_117_R1_peak_2554	chr19	5690052	5692360	+	459	NA	TTS (LONP1)	NA	871	RPL36								
MV411_1_117_R1_peak_294	chr1	149812060	149812675	+	458	NA	promoter-TSS (HIST2H2BF)	NA	43	HIST2H2BF								
MV411_1_117_R1_peak_5341	chr9	136727816	136728398	+	454	NA	promoter-TSS (SNHG7)	NA	77	SNHG7								
MV411_1_117_R1_peak_3415	chr20	43457729	43458954	+	454	NA	intron (SRSF6, intron 1 of 5)	NA	477	SRSF6								
MV411_1_117_R1_peak_1512	chr14	90396672	90397396	+	454	NA	promoter-TSS (CALM1)	NA	-1962	CALM1								
MV411_1_117_R1_peak_444	chr1	212608226	212609907	+	453	NA	exon (ATF3, exon 1 of 4)	NA	306	ATF3								
MV411_1_117_R1_peak_2953	chr19	58386912	58387612	+	450	NA	promoter-TSS (RPS5)	NA	-7	RPS5								
MV411_1_117_R1_peak_4040	chr4	87006415	87007037	+	450	NA	promoter-TSS (AFF1)	NA	-71876	LOC100506746								
MV411_1_117_R1_peak_1058	chr12	6470454	6470847	+	450	NA	promoter-TSS (VAMP1)	NA	27	VAMP1								
MV411_1_117_R1_peak_1164	chr12	56041954	56042334	+	449	NA	exon (RPS26, exon 1 of 4)	NA	242	RPS26								
MV411_1_117_R1_peak_2295	chr17	81511832	81512961	+	441	NA	intron (ACTG1, intron 1 of 5)	NA	494	ACTG1								
