PeakID (cmd=annotatePeaks.pl MV411_2_129_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_2_129_R1_peak_36	chr1	21768328	21768569	+	312	NA	intron (USP48, intron 1 of 10)	NA	14727	USP48								
MV411_2_129_R1_peak_895	chr19	5139218	5139522	+	312	NA	intron (KDM4B, intron 19 of 23)	NA	25173	KDM4B								
MV411_2_129_R1_peak_1745	chr6	137033969	137034224	+	310	NA	intron (IL20RA, intron 1 of 6)	NA	11084	IL20RA								
MV411_2_129_R1_peak_1220	chr20	38303913	38304223	+	310	NA	promoter-TSS (BPI)	NA	-13820	BPI								
MV411_2_129_R1_peak_688	chr16	50282033	50282276	+	305	NA	intron (ADCY7, intron 1 of 22)	NA	-10467	MIR6771								
MV411_2_129_R1_peak_1704	chr6	43725019	43725458	+	304	NA	Intergenic	NA	-37426	MRPS18A								
MV411_2_129_R1_peak_1989	chr8	144078389	144078694	+	304	NA	promoter-TSS (EXOSC4)	NA	-78	EXOSC4								
MV411_2_129_R1_peak_716	chr16	77723062	77723358	+	303	NA	intron (NUDT7, intron 1 of 2)	NA	718	NUDT7								
MV411_2_129_R1_peak_379	chr11	125887538	125887765	+	300	NA	promoter-TSS (HYLS1)	NA	4037	HYLS1								
MV411_2_129_R1_peak_1124	chr2	149894870	149895069	+	297	NA	Intergenic	NA	-307153	MMADHC								
MV411_2_129_R1_peak_2055	chr9	126471082	126471301	+	294	NA	intron (MVB12B, intron 7 of 9)	NA	-60687	NRON								
MV411_2_129_R1_peak_201	chr10	22723373	22723628	+	293	NA	Intergenic	NA	-8926	PIP4K2A								
MV411_2_129_R1_peak_608	chr15	70486577	70487025	+	290	NA	Intergenic	NA	99805	LOC101929151								
MV411_2_129_R1_peak_1639	chr5	172150557	172150898	+	290	NA	intron (STK10, intron 2 of 18)	NA	37615	STK10								
MV411_2_129_R1_peak_976	chr19	40777233	40777596	+	282	NA	promoter-TSS (RAB4B-EGLN2)	NA	-805	RAB4B								
MV411_2_129_R1_peak_1060	chr2	28359356	28359626	+	282	NA	Intergenic	NA	-33421	FOSL2								
MV411_2_129_R1_peak_702	chr16	66746758	66747097	+	282	NA	intron (DYNC1LI2, intron 3 of 12)	NA	4695	DYNC1LI2								
MV411_2_129_R1_peak_1960	chr8	124757492	124757701	+	279	NA	Intergenic	NA	-29123	MTSS1								
MV411_2_129_R1_peak_313	chr11	44862129	44862530	+	278	NA	intron (TSPAN18, intron 3 of 9)	NA	88554	TP53I11								
MV411_2_129_R1_peak_1237	chr20	48787830	48788103	+	277	NA	intron (PREX1, intron 1 of 39)	NA	-131371	PREX1								
MV411_2_129_R1_peak_2085	chrUn_KI270466v1	723	1189	+	274	NA	NA	NA	NA	NA								
MV411_2_129_R1_peak_1380	chr3	55160577	55160833	+	273	NA	Intergenic	NA	-193617	LRTM1								
MV411_2_129_R1_peak_1285	chr21	42467282	42467567	+	273	NA	Intergenic	NA	28883	RSPH1								
MV411_2_129_R1_peak_610	chr15	70492735	70493086	+	270	NA	Intergenic	NA	93696	LOC101929151								
MV411_2_129_R1_peak_314	chr11	45383207	45383481	+	269	NA	intron (FLJ41423, intron 3 of 4)	NA	11941	FLJ41423								
MV411_2_129_R1_peak_966	chr19	38213870	38214302	+	268	NA	intron (DPF1, intron 9 of 11)	NA	15532	DPF1								
MV411_2_129_R1_peak_1556	chr5	38453592	38453819	+	263	NA	intron (EGFLAM, intron 20 of 22)	NA	-50234	EGFLAM-AS2								
MV411_2_129_R1_peak_106	chr1	149997671	149997858	+	263	NA	intron (OTUD7B, intron 1 of 11)	NA	-61391	MTMR11								
MV411_2_129_R1_peak_924	chr19	13100106	13100446	+	262	NA	TTS (LYL1)	NA	1642	LYL1								
MV411_2_129_R1_peak_1140	chr2	196211326	196211595	+	261	NA	intron (HECW2, intron 26 of 26)	NA	-39848	STK17B								
MV411_2_129_R1_peak_1920	chr8	76617517	76617725	+	261	NA	intron (ZFHX4-AS1, intron 2 of 3)	NA	-63659	ZFHX4								
MV411_2_129_R1_peak_1290	chr21	44338708	44339234	+	258	NA	promoter-TSS (C21orf2)	NA	-255	C21orf2								
MV411_2_129_R1_peak_1356	chr3	40623694	40623953	+	257	NA	Intergenic	NA	98945	ZNF621								
MV411_2_129_R1_peak_2092	chrX	9775987	9776203	+	255	NA	Intergenic	NA	-10278	GPR143								
MV411_2_129_R1_peak_333	chr11	64094461	64094793	+	255	NA	intron (FLRT1, intron 1 of 2)	NA	-9263	FLRT1								
MV411_2_129_R1_peak_1302	chr22	24871668	24871945	+	253	NA	intron (SGSM1, intron 12 of 24)	NA	65637	SGSM1								
MV411_2_129_R1_peak_42	chr1	25730842	25731111	+	253	NA	intron (MAN1C1, intron 1 of 9)	NA	-69200	SEPN1								
MV411_2_129_R1_peak_1218	chr20	37990623	37990853	+	253	NA	intron (TTI1, intron 8 of 8)	NA	42730	TTI1								
MV411_2_129_R1_peak_995	chr19	46263009	46263264	+	251	NA	Intergenic	NA	33384	IGFL1								
MV411_2_129_R1_peak_65	chr1	41353847	41354095	+	250	NA	Intergenic	NA	-7685	FOXO6								
MV411_2_129_R1_peak_694	chr16	57544260	57544565	+	249	NA	intron (GPR114, intron 1 of 11)	NA	1991	GPR114								
MV411_2_129_R1_peak_769	chr17	27544648	27544909	+	248	NA	intron (KSR1, intron 2 of 21)	NA	-15544	KSR1								
MV411_2_129_R1_peak_281	chr10	132588687	132589217	+	247	NA	intron (INPP5A, intron 1 of 15)	NA	51103	INPP5A								
MV411_2_129_R1_peak_1076	chr2	44753566	44753851	+	247	NA	intron (CAMKMT, intron 5 of 7)	NA	48377	CAMKMT								
MV411_2_129_R1_peak_1655	chr6	2542896	2543181	+	243	NA	Intergenic	NA	92026	C6orf195								
MV411_2_129_R1_peak_1857	chr7	158710881	158711129	+	242	NA	Intergenic	NA	-6176	NCAPG2								
MV411_2_129_R1_peak_1846	chr7	140252925	140253225	+	241	NA	Intergenic	NA	75814	JHDM1D-AS1								
MV411_2_129_R1_peak_1606	chr5	130764954	130765208	+	241	NA	Intergenic	NA	400267	HINT1								
MV411_2_129_R1_peak_1397	chr3	112767235	112767505	+	238	NA	Intergenic	NA	-18051	RP11-572C15.5								
MV411_2_129_R1_peak_1772	chr7	812933	813156	+	238	NA	Intergenic	NA	-3571	SUN1								
MV411_2_129_R1_peak_1905	chr8	54268976	54269206	+	238	NA	Intergenic	NA	-61595	RNU105C								
MV411_2_129_R1_peak_623	chr15	77606963	77607254	+	236	NA	Intergenic	NA	25259	LINGO1								
MV411_2_129_R1_peak_299	chr11	8222800	8223169	+	236	NA	Intergenic	NA	45651	LMO1								
MV411_2_129_R1_peak_252	chr10	93702414	93702709	+	236	NA	promoter-TSS (FRA10AC1)	NA	11	FRA10AC1								
MV411_2_129_R1_peak_713	chr16	75288577	75288874	+	235	NA	Intergenic	NA	-22718	BCAR1								
MV411_2_129_R1_peak_1916	chr8	66009989	66010299	+	231	NA	Intergenic	NA	-11412	DNAJC5B								
MV411_2_129_R1_peak_2038	chr9	104991071	104991345	+	229	NA	exon (LOC101928579, exon 2 of 2)	NA	554	LOC101928579								
MV411_2_129_R1_peak_1343	chr3	15097964	15098180	+	229	NA	intron (ZFYVE20, intron 1 of 12)	NA	1083	ZFYVE20								
MV411_2_129_R1_peak_143	chr1	202615502	202616346	+	229	NA	intron (SYT2, intron 1 of 8)	NA	21742	LOC101926929								
MV411_2_129_R1_peak_157	chr1	211695218	211695606	+	229	NA	Intergenic	NA	13648	RP11-122M14.1								
MV411_2_129_R1_peak_300	chr11	9788308	9788576	+	229	NA	intron (SBF2, intron 35 of 39)	NA	-28909	RP11-540A21.2								
MV411_2_129_R1_peak_1573	chr5	73160263	73160494	+	227	NA	Intergenic	NA	-7875	TMEM174								
MV411_2_129_R1_peak_1150	chr2	207423904	207424186	+	225	NA	Intergenic	NA	-105871	CREB1								
MV411_2_129_R1_peak_1346	chr3	15647702	15647932	+	225	NA	TTS (BTD)	NA	-45965	HACL1								
MV411_2_129_R1_peak_223	chr10	68567064	68567258	+	225	NA	intron (TET1, intron 1 of 11)	NA	6801	TET1								
MV411_2_129_R1_peak_239	chr10	76306925	76307278	+	225	NA	intron (C10orf11, intron 5 of 6)	NA	-580903	LOC101929328								
MV411_2_129_R1_peak_918	chr19	10566034	10566380	+	225	NA	promoter-TSS (KRI1)	NA	-181	KRI1								
MV411_2_129_R1_peak_1287	chr21	43467775	43468140	+	224	NA	TTS (LOC102723380)	NA	2648	LOC102723380								
MV411_2_129_R1_peak_590	chr15	59657388	59657626	+	224	NA	promoter-TSS (GTF2A2)	NA	-271	GTF2A2								
MV411_2_129_R1_peak_1840	chr7	130151543	130152267	+	224	NA	Intergenic	NA	10170	LOC100128325								
MV411_2_129_R1_peak_850	chr18	58213562	58213780	+	224	NA	intron (NEDD4L, intron 1 of 28)	NA	64338	NEDD4L								
MV411_2_129_R1_peak_651	chr16	327344	327726	+	224	NA	intron (AXIN1, intron 2 of 5)	NA	25141	AXIN1								
MV411_2_129_R1_peak_2051	chr9	123638134	123638335	+	224	NA	intron (DENND1A, intron 9 of 20)	NA	-152633	MIR7150								
MV411_2_129_R1_peak_861	chr18	76401693	76401915	+	223	NA	intron (ZNF516, intron 3 of 6)	NA	-90264	LOC101927989								
MV411_2_129_R1_peak_1684	chr6	30450820	30451152	+	222	NA	Intergenic	NA	-38420	HLA-E								
MV411_2_129_R1_peak_149	chr1	205286652	205286886	+	219	NA	Intergenic	NA	18769	NUAK2								
MV411_2_129_R1_peak_8	chr1	8427622	8427898	+	219	NA	intron (LOC102724552, intron 1 of 3)	NA	2966	LOC102724552								
MV411_2_129_R1_peak_1170	chr2	231545555	231545880	+	218	NA	Intergenic	NA	-15272	NMUR1								
MV411_2_129_R1_peak_842	chr18	44733483	44733777	+	218	NA	intron (SETBP1, intron 2 of 4)	NA	53452	SETBP1								
MV411_2_129_R1_peak_1879	chr8	24349800	24350000	+	218	NA	exon (ADAM28, exon 19 of 23)	NA	-34385	ADAMDEC1								
MV411_2_129_R1_peak_658	chr16	4767094	4767403	+	218	NA	promoter-TSS (ZNF500)	NA	-4081	ZNF500								
MV411_2_129_R1_peak_1238	chr20	49038039	49038328	+	217	NA	Intergenic	NA	-8063	CSE1L								
MV411_2_129_R1_peak_460	chr12	113208223	113208873	+	217	NA	intron (IQCD, intron 1 of 4)	NA	12546	IQCD								
MV411_2_129_R1_peak_774	chr17	35778190	35778457	+	216	NA	TTS (MMP28)	NA	17313	MMP28								
MV411_2_129_R1_peak_844	chr18	51211613	51211919	+	216	NA	Intergenic	NA	-14085	MEX3C								
MV411_2_129_R1_peak_96	chr1	101293482	101293700	+	216	NA	Intergenic	NA	14782	LOC102723784								
MV411_2_129_R1_peak_1724	chr6	87907704	87907876	+	216	NA	intron (LOC101928911, intron 2 of 4)	NA	122930	LOC101928911								
MV411_2_129_R1_peak_1277	chr21	35049066	35049475	+	214	NA	promoter-TSS (RUNX1)	NA	-9844	RUNX1-IT1								
MV411_2_129_R1_peak_1006	chr19	48321926	48322251	+	214	NA	promoter-TSS (CCDC114)	NA	-1681	CCDC114								
MV411_2_129_R1_peak_1788	chr7	22581170	22581461	+	212	NA	Intergenic	NA	-4235	LOC102724162								
MV411_2_129_R1_peak_1228	chr20	45946462	45946702	+	212	NA	intron (PCIF1, intron 14 of 16)	NA	11904	PCIF1								
MV411_2_129_R1_peak_1442	chr3	179147656	179147973	+	210	NA	promoter-TSS (PIK3CA)	NA	163	RP11-360P21.2								
MV411_2_129_R1_peak_1241	chr20	52269420	52269631	+	210	NA	Intergenic	NA	-77540	ZFP64								
MV411_2_129_R1_peak_541	chr14	89504681	89504979	+	208	NA	intron (LOC102723683, intron 3 of 4)	NA	-71386	FOXN3-AS2								
MV411_2_129_R1_peak_2062	chr9	129777157	129777594	+	208	NA	Intergenic	NA	-24310	PTGES								
MV411_2_129_R1_peak_1603	chr5	126066846	126067143	+	206	NA	Intergenic	NA	-112583	LOC102546228								
MV411_2_129_R1_peak_1366	chr3	45101016	45101323	+	206	NA	intron (CDCP1, intron 4 of 8)	NA	45253	CDCP1								
MV411_2_129_R1_peak_1558	chr5	40486953	40487187	+	206	NA	Intergenic	NA	-193881	PTGER4								
MV411_2_129_R1_peak_1634	chr5	170293358	170293560	+	205	NA	intron (LCP2, intron 1 of 20)	NA	4359	LCP2								
MV411_2_129_R1_peak_1371	chr3	49476695	49476890	+	205	NA	intron (DAG1, intron 2 of 5)	NA	6660	DAG1								
MV411_2_129_R1_peak_129	chr1	182259386	182259630	+	205	NA	intron (GS1-122H1.2, intron 2 of 2)	NA	54553	GS1-122H1.2								
MV411_2_129_R1_peak_202	chr10	23871255	23871486	+	205	NA	intron (KIAA1217, intron 1 of 18)	NA	-337421	KIAA1217								
MV411_2_129_R1_peak_825	chr17	81425616	81426333	+	204	NA	intron (BAHCC1, intron 1 of 27)	NA	-25196	MIR4740								
MV411_2_129_R1_peak_1459	chr4	2413119	2413342	+	204	NA	intron (ZFYVE28, intron 1 of 11)	NA	5444	ZFYVE28								
MV411_2_129_R1_peak_909	chr19	8569154	8569397	+	204	NA	intron (MYO1F, intron 1 of 26)	NA	8172	MYO1F								
MV411_2_129_R1_peak_831	chr18	3247423	3247872	+	203	NA	exon (MYL12A, exon 1 of 4)	NA	117	MYL12A								
MV411_2_129_R1_peak_957	chr19	34677496	34677754	+	203	NA	promoter-TSS (ZNF302)	NA	-14	ZNF302								
MV411_2_129_R1_peak_1864	chr8	9899340	9899573	+	203	NA	TTS (LINC00599)	NA	3873	LINC00599								
MV411_2_129_R1_peak_1746	chr6	137155793	137156025	+	203	NA	intron (IL22RA2, intron 3 of 5)	NA	17739	IL22RA2								
MV411_2_129_R1_peak_390	chr12	3129375	3129627	+	203	NA	intron (TSPAN9, intron 2 of 8)	NA	-71005	TSPAN9								
MV411_2_129_R1_peak_682	chr16	29746019	29746242	+	203	NA	promoter-TSS (C16orf54)	NA	-111	C16orf54								
MV411_2_129_R1_peak_579	chr15	50065358	50065590	+	203	NA	intron (ATP8B4, intron 3 of 17)	NA	45043	ATP8B4								
MV411_2_129_R1_peak_2087	chrX	1239675	1239999	+	201	NA	Intergenic	NA	-27203	CRLF2								
MV411_2_129_R1_peak_1421	chr3	141476154	141476361	+	201	NA	Intergenic	NA	-10792	RASA2								
MV411_2_129_R1_peak_985	chr19	44587929	44588189	+	200	NA	Intergenic	NA	-25845	IGSF23								
MV411_2_129_R1_peak_110	chr1	156127252	156127484	+	200	NA	intron (LMNA, intron 2 of 10)	NA	1251	LMNA								
MV411_2_129_R1_peak_589	chr15	59399545	59399760	+	198	NA	Intergenic	NA	-26780	MYO1E								
MV411_2_129_R1_peak_1013	chr19	50375067	50375274	+	197	NA	Intergenic	NA	-1253	NR1H2								
MV411_2_129_R1_peak_497	chr13	106464171	106464419	+	197	NA	Intergenic	NA	70745	EFNB2								
MV411_2_129_R1_peak_1542	chr5	6645554	6645785	+	197	NA	intron (SRD5A1, intron 1 of 4)	NA	12302	SRD5A1								
MV411_2_129_R1_peak_840	chr18	35240966	35241228	+	196	NA	promoter-TSS (ZNF397)	NA	63	ZNF397								
MV411_2_129_R1_peak_520	chr14	64673845	64674128	+	196	NA	Intergenic	NA	30264	LOC101927856								
MV411_2_129_R1_peak_664	chr16	11052327	11052692	+	195	NA	intron (CLEC16A, intron 18 of 23)	NA	108015	CLEC16A								
MV411_2_129_R1_peak_1121	chr2	145259273	145259432	+	195	NA	Intergenic	NA	236236	LOC100505498								
MV411_2_129_R1_peak_1453	chr3	196246740	196247205	+	194	NA	intron (PCYT1A, intron 6 of 9)	NA	29894	SLC51A								
MV411_2_129_R1_peak_126	chr1	178093660	178093900	+	194	NA	promoter-TSS (RASAL2)	NA	213	RASAL2-AS1								
MV411_2_129_R1_peak_200	chr10	21943765	21943977	+	194	NA	intron (DNAJC1, intron 1 of 11)	NA	59850	DNAJC1								
MV411_2_129_R1_peak_1814	chr7	88328903	88329110	+	194	NA	Intergenic	NA	-22093	STEAP4								
MV411_2_129_R1_peak_1305	chr22	28955869	28956089	+	194	NA	intron (ZNRF3, intron 1 of 8)	NA	72212	ZNRF3								
MV411_2_129_R1_peak_1021	chr19	54210807	54211089	+	194	NA	Intergenic	NA	10090	RPS9								
MV411_2_129_R1_peak_284	chr10	133259258	133259528	+	194	NA	Intergenic	NA	-11508	MIR202HG								
MV411_2_129_R1_peak_1820	chr7	98133300	98133529	+	194	NA	intron (LMTK2, intron 1 of 13)	NA	26529	LMTK2								
MV411_2_129_R1_peak_1810	chr7	77536905	77537368	+	194	NA	promoter-TSS (PTPN12)	NA	-320	PTPN12								
MV411_2_129_R1_peak_1708	chr6	44012217	44012540	+	193	NA	Intergenic	NA	-9645	RP5-1120P11.1								
MV411_2_129_R1_peak_1349	chr3	24678462	24678798	+	193	NA	Intergenic	NA	-150717	LOC101927874								
MV411_2_129_R1_peak_2	chr1	2205181	2205328	+	193	NA	intron (C1orf86, intron 2 of 7)	NA	-10479	C1orf86								
MV411_2_129_R1_peak_1017	chr19	51565616	51565861	+	192	NA	Intergenic	NA	-15790	ZNF175								
MV411_2_129_R1_peak_925	chr19	13846605	13846948	+	192	NA	Intergenic	NA	-10161	MIR23A								
MV411_2_129_R1_peak_1114	chr2	135052464	135052738	+	191	NA	intron (RAB3GAP1, intron 2 of 26)	NA	336	RAB3GAP1								
MV411_2_129_R1_peak_376	chr11	122856655	122856891	+	190	NA	intron (CRTAM, intron 5 of 9)	NA	18226	CRTAM								
MV411_2_129_R1_peak_55	chr1	31446057	31446276	+	190	NA	Intergenic	NA	36601	SERINC2								
MV411_2_129_R1_peak_2034	chr9	98575651	98575937	+	190	NA	intron (GABBR2, intron 2 of 18)	NA	133403	GABBR2								
MV411_2_129_R1_peak_638	chr15	90852872	90853189	+	190	NA	Intergenic	NA	-18509	FURIN								
MV411_2_129_R1_peak_1872	chr8	19817097	19817410	+	190	NA	promoter-TSS (INTS10)	NA	104	INTS10								
MV411_2_129_R1_peak_633	chr15	89396052	89396403	+	188	NA	exon (LINC00925, exon 7 of 7)	NA	18185	LINC00925								
MV411_2_129_R1_peak_2058	chr9	127388410	127388607	+	188	NA	intron (GARNL3, intron 27 of 29)	NA	-8630	SLC2A8								
MV411_2_129_R1_peak_740	chr17	1577225	1577522	+	188	NA	intron (SLC43A2, intron 8 of 9)	NA	-14557	PITPNA								
MV411_2_129_R1_peak_24	chr1	12620577	12620743	+	188	NA	Intergenic	NA	-2846	DHRS3								
MV411_2_129_R1_peak_1505	chr4	83619042	83619223	+	188	NA	Intergenic	NA	83218	AGPAT9								
MV411_2_129_R1_peak_1189	chr20	1620164	1620422	+	188	NA	promoter-TSS (SIRPB1)	NA	-13215	RP11-77C3.3								
MV411_2_129_R1_peak_795	chr17	57338635	57338853	+	187	NA	intron (MSI2, intron 5 of 12)	NA	82099	MSI2								
MV411_2_129_R1_peak_1300	chr22	22410279	22410468	+	187	NA	Intergenic	NA	98814	ZNF280B								
MV411_2_129_R1_peak_780	chr17	39952673	39953250	+	187	NA	Intergenic	NA	-10012	GSDMA								
MV411_2_129_R1_peak_1517	chr4	139950606	139950828	+	187	NA	intron (MAML3, intron 1 of 4)	NA	-108268	LOC101927544								
MV411_2_129_R1_peak_735	chr17	979804	980010	+	187	NA	promoter-TSS (NXN)	NA	-17210	TIMM22								
MV411_2_129_R1_peak_1959	chr8	124474662	124474849	+	186	NA	promoter-TSS (RNF139-AS1)	NA	-12	RNF139								
MV411_2_129_R1_peak_1068	chr2	38178229	38178449	+	186	NA	intron (CYP1B1-AS1, intron 2 of 2)	NA	24491	LOC102723739								
