PeakID (cmd=annotatePeaks.pl MV411_1_138_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_1_138_R1_peak_20151	chr8	100949738	100954110	+	2923	NA	promoter-TSS (YWHAZ)	NA	-592	YWHAZ								
MV411_1_138_R1_peak_20395	chr8	144093589	144096337	+	2922	NA	promoter-TSS (CYC1)	NA	-72	CYC1								
MV411_1_138_R1_peak_7588	chr16	28821980	28825369	+	2922	NA	promoter-TSS (ATXN2L)	NA	626	ATXN2L								
MV411_1_138_R1_peak_9857	chr18	77130129	77134262	+	2912	NA	intron (MBP, intron 1 of 7)	NA	-44544	MBP								
MV411_1_138_R1_peak_20412	chr8	144506972	144510712	+	2908	NA	promoter-TSS (MFSD3)	NA	-327	MFSD3								
MV411_1_138_R1_peak_10343	chr19	12733210	12735414	+	2905	NA	intron (C19orf43, intron 1 of 2)	NA	403	C19orf43								
MV411_1_138_R1_peak_10087	chr19	4122615	4124699	+	2895	NA	intron (MAP2K2, intron 1 of 8)	NA	532	MAP2K2								
MV411_1_138_R1_peak_10863	chr19	41395817	41399174	+	2893	NA	promoter-TSS (BCKDHA)	NA	-144	EXOSC5								
MV411_1_138_R1_peak_11288	chr19	54137638	54139238	+	2890	NA	intron (CNOT3, intron 1 of 17)	NA	718	CNOT3								
MV411_1_138_R1_peak_9865	chr18	79678333	79681354	+	2890	NA	promoter-TSS (CTDP1)	NA	19	CTDP1								
MV411_1_138_R1_peak_20010	chr8	70401393	70404519	+	2873	NA	promoter-TSS (NCOA2)	NA	-68178	RP11-333A23.4								
MV411_1_138_R1_peak_20171	chr8	102861755	102865351	+	2871	NA	promoter-TSS (LOC100506753)	NA	616	AZIN1								
MV411_1_138_R1_peak_10254	chr19	9817913	9819245	+	2871	NA	exon (FBXL12, exon 2 of 4)	NA	846	FBXL12								
MV411_1_138_R1_peak_19944	chr8	56991765	56994613	+	2871	NA	intron (IMPAD1, intron 1 of 4)	NA	682	IMPAD1								
MV411_1_138_R1_peak_9774	chr18	59358205	59360059	+	2858	NA	exon (LMAN1, exon 1 of 13)	NA	144	LMAN1								
MV411_1_138_R1_peak_10575	chr19	19319689	19322176	+	2856	NA	promoter-TSS (SUGP1)	NA	245	MAU2								
MV411_1_138_R1_peak_10415	chr19	14417326	14420049	+	2855	NA	intron (DDX39A, intron 1 of 9)	NA	696	DDX39A								
MV411_1_138_R1_peak_20195	chr8	109332573	109335652	+	2855	NA	promoter-TSS (ENY2)	NA	9	NUDCD1								
MV411_1_138_R1_peak_3083	chr10	125718622	125720837	+	2854	NA	promoter-TSS (FLJ37035)	NA	-236	FLJ37035								
MV411_1_138_R1_peak_11052	chr19	47607645	47610456	+	2846	NA	promoter-TSS (GLTSCR1)	NA	3	GLTSCR1								
MV411_1_138_R1_peak_11381	chr19	57410628	57412175	+	2842	NA	promoter-TSS (ZNF17)	NA	-32	ZNF17								
MV411_1_138_R1_peak_10447	chr19	16110768	16113106	+	2836	NA	exon (RAB8A, exon 1 of 8)	NA	257	RAB8A								
MV411_1_138_R1_peak_11252	chr19	52269021	52270899	+	2836	NA	intron (ZNF766, intron 1 of 3)	NA	389	ZNF766								
MV411_1_138_R1_peak_10586	chr19	19668366	19669882	+	2832	NA	intron (ZNF101, intron 1 of 4)	NA	971	ZNF101								
MV411_1_138_R1_peak_10074	chr19	3970137	3971253	+	2828	NA	promoter-TSS (DAPK3)	NA	-867	DAPK3								
MV411_1_138_R1_peak_5486	chr13	28096874	28102106	+	2828	NA	intron (FLT3, intron 1 of 23)	NA	1102	FLT3								
MV411_1_138_R1_peak_20084	chr8	92964847	92966578	+	2819	NA	promoter-TSS (TRIQK)	NA	432	TRIQK								
MV411_1_138_R1_peak_10132	chr19	5679472	5681408	+	2819	NA	promoter-TSS (HSD11B1L)	NA	-325	HSD11B1L								
MV411_1_138_R1_peak_10435	chr19	15377171	15380920	+	2819	NA	intron (AKAP8, intron 1 of 13)	NA	770	AKAP8								
MV411_1_138_R1_peak_9921	chr19	983909	985198	+	2819	NA	exon (WDR18, exon 1 of 10)	NA	225	WDR18								
MV411_1_138_R1_peak_9888	chr19	572463	574302	+	2818	NA	intron (BSG, intron 1 of 7)	NA	928	BSG								
MV411_1_138_R1_peak_9955	chr19	1406743	1409871	+	2815	NA	intron (DAZAP1, intron 1 of 10)	NA	589	DAZAP1								
MV411_1_138_R1_peak_19837	chr8	37735943	37738620	+	2814	NA	intron (ERLIN2, intron 1 of 11)	NA	589	LOC102723701								
MV411_1_138_R1_peak_10511	chr19	17859749	17861763	+	2806	NA	intron (RPL18A, intron 1 of 4)	NA	878	RPL18A								
MV411_1_138_R1_peak_10111	chr19	4669096	4670771	+	2805	NA	intron (C19orf10, intron 1 of 5)	NA	470	C19orf10								
MV411_1_138_R1_peak_10069	chr19	3625669	3627093	+	2802	NA	intron (CACTIN, intron 1 of 10)	NA	434	CACTIN								
MV411_1_138_R1_peak_10094	chr19	4399132	4400724	+	2801	NA	intron (SH3GL1, intron 1 of 9)	NA	640	SH3GL1								
MV411_1_138_R1_peak_19593	chr8	730045	731893	+	2794	NA	intron (ERICH1, intron 1 of 6)	NA	257	ERICH1								
MV411_1_138_R1_peak_10083	chr19	4063651	4068609	+	2789	NA	promoter-TSS (ZBTB7A)	NA	-398	ZBTB7A								
MV411_1_138_R1_peak_19843	chr8	37897584	37900373	+	2787	NA	intron (RAB11FIP1, intron 1 of 4)	NA	519	RAB11FIP1								
MV411_1_138_R1_peak_10461	chr19	16470691	16472698	+	2781	NA	intron (EPS15L1, intron 1 of 22)	NA	318	EPS15L1								
MV411_1_138_R1_peak_10985	chr19	45506173	45510179	+	2779	NA	intron (VASP, intron 1 of 12)	NA	734	VASP								
MV411_1_138_R1_peak_10186	chr19	7292618	7295171	+	2777	NA	exon (INSR, exon 1 of 22)	NA	434	INSR								
MV411_1_138_R1_peak_19811	chr8	30081071	30083187	+	2776	NA	intron (TMEM66, intron 1 of 5)	NA	1079	TMEM66								
MV411_1_138_R1_peak_10455	chr19	16197172	16198913	+	2774	NA	exon (AP1M1, exon 1 of 12)	NA	188	AP1M1								
MV411_1_138_R1_peak_20163	chr8	102410288	102413646	+	2768	NA	intron (UBR5, intron 1 of 58)	NA	-109140	UBR5								
MV411_1_138_R1_peak_9434	chr17	81665667	81667762	+	2768	NA	promoter-TSS (OXLD1)	NA	-17	CCDC137								
MV411_1_138_R1_peak_20242	chr8	123415978	123417789	+	2766	NA	exon (WDYHV1, exon 1 of 6)	NA	126	WDYHV1								
MV411_1_138_R1_peak_5906	chr14	31419325	31421415	+	2764	NA	promoter-TSS (LOC101927124)	NA	212	HEATR5A								
MV411_1_138_R1_peak_11400	chr19	57818949	57820982	+	2762	NA	Intergenic	NA	-5052	ZNF552								
MV411_1_138_R1_peak_10688	chr19	35628032	35629995	+	2760	NA	promoter-TSS (RBM42)	NA	-78	RBM42								
MV411_1_138_R1_peak_10552	chr19	18519853	18522228	+	2760	NA	intron (ELL, intron 1 of 11)	NA	1087	ELL								
MV411_1_138_R1_peak_119	chr1	6198044	6200576	+	2758	NA	intron (RPL22, intron 1 of 3)	NA	309	RPL22								
MV411_1_138_R1_peak_10463	chr19	16541043	16543700	+	2757	NA	promoter-TSS (CHERP)	NA	81	CHERP								
MV411_1_138_R1_peak_19850	chr8	38230463	38232650	+	2757	NA	promoter-TSS (DDHD2)	NA	213	DDHD2								
MV411_1_138_R1_peak_9975	chr19	1847130	1848986	+	2756	NA	intron (REXO1, intron 1 of 13)	NA	443	REXO1								
MV411_1_138_R1_peak_19801	chr8	28889018	28892043	+	2756	NA	promoter-TSS (INTS9)	NA	136	HMBOX1								
MV411_1_138_R1_peak_20096	chr8	94822407	94824581	+	2752	NA	exon (INTS8, exon 1 of 27)	NA	204	INTS8								
MV411_1_138_R1_peak_20072	chr8	89756841	89759384	+	2751	NA	promoter-TSS (LOC101929758)	NA	-198	LOC101929758								
MV411_1_138_R1_peak_10342	chr19	12720736	12724510	+	2743	NA	promoter-TSS (TNPO2)	NA	25	TNPO2								
MV411_1_138_R1_peak_10096	chr19	4402464	4403895	+	2740	NA	intron (CHAF1A, intron 1 of 14)	NA	516	CHAF1A								
MV411_1_138_R1_peak_10445	chr19	16075650	16077843	+	2737	NA	intron (TPM4, intron 1 of 7)	NA	421	TPM4								
MV411_1_138_R1_peak_15005	chr3	128648720	128652145	+	2735	NA	intron (RPN1, intron 1 of 9)	NA	444	RPN1								
MV411_1_138_R1_peak_10088	chr19	4181636	4183569	+	2735	NA	promoter-TSS (SIRT6)	NA	-3	SIRT6								
MV411_1_138_R1_peak_9873	chr18	80108943	80110755	+	2735	NA	exon (ADNP2, exon 1 of 4)	NA	818	ADNP2								
MV411_1_138_R1_peak_10155	chr19	6423163	6424981	+	2734	NA	intron (KHSRP, intron 1 of 18)	NA	739	KHSRP								
MV411_1_138_R1_peak_13814	chr22	21628360	21630148	+	2731	NA	intron (YDJC, intron 3 of 4)	NA	797	YDJC								
MV411_1_138_R1_peak_9982	chr19	1939800	1944422	+	2731	NA	intron (CSNK1G2, intron 1 of 11)	NA	12438	CSNK1G2-AS1								
MV411_1_138_R1_peak_10099	chr19	4472159	4473571	+	2730	NA	intron (HDGFRP2, intron 1 of 15)	NA	607	HDGFRP2								
MV411_1_138_R1_peak_19640	chr8	9555258	9557494	+	2730	NA	exon (TNKS, exon 1 of 28)	NA	441	TNKS								
MV411_1_138_R1_peak_11416	chr19	58407539	58409825	+	2725	NA	promoter-TSS (ZNF584)	NA	2	ZNF584								
MV411_1_138_R1_peak_10307	chr19	10871545	10872901	+	2720	NA	intron (CARM1, intron 1 of 14)	NA	646	CARM1								
MV411_1_138_R1_peak_10895	chr19	42252338	42256215	+	2717	NA	promoter-TSS (ERF)	NA	-2911	ERF								
MV411_1_138_R1_peak_20238	chr8	123272742	123276035	+	2716	NA	promoter-TSS (ZHX1)	NA	99	ZHX1-C8ORF76								
MV411_1_138_R1_peak_10308	chr19	10927433	10930040	+	2715	NA	promoter-TSS (C19orf52)	NA	-12	C19orf52								
MV411_1_138_R1_peak_9858	chr18	79068165	79070493	+	2703	NA	promoter-TSS (ATP9B)	NA	-65	ATP9B								
MV411_1_138_R1_peak_10620	chr19	29664544	29667377	+	2703	NA	intron (PLEKHF1, intron 1 of 1)	NA	459	PLEKHF1								
MV411_1_138_R1_peak_11345	chr19	55406119	55408192	+	2703	NA	intron (UBE2S, intron 1 of 3)	NA	802	UBE2S								
MV411_1_138_R1_peak_10073	chr19	3784908	3786854	+	2697	NA	intron (MATK, intron 1 of 13)	NA	536	MATK								
MV411_1_138_R1_peak_10248	chr19	9583314	9585067	+	2696	NA	exon (ZNF121, exon 1 of 4)	NA	337	ZNF121								
MV411_1_138_R1_peak_9485	chr17	82646793	82649265	+	2695	NA	intron (WDR45B, intron 1 of 8)	NA	506	WDR45B								
MV411_1_138_R1_peak_19916	chr8	51897160	51900563	+	2693	NA	promoter-TSS (LOC102724330)	NA	325	PCMTD1								
MV411_1_138_R1_peak_10136	chr19	5717417	5721026	+	2693	NA	intron (LONP1, intron 1 of 17)	NA	944	LONP1								
MV411_1_138_R1_peak_11075	chr19	48389954	48391834	+	2691	NA	intron (KDELR1, intron 1 of 4)	NA	659	KDELR1								
MV411_1_138_R1_peak_10695	chr19	35747908	35749430	+	2689	NA	exon (LIN37, exon 1 of 9)	NA	308	LIN37								
MV411_1_138_R1_peak_5494	chr13	28657646	28660414	+	2689	NA	promoter-TSS (POMP)	NA	26	POMP								
MV411_1_138_R1_peak_9835	chr18	75207444	75212724	+	2686	NA	promoter-TSS (ZADH2)	NA	-758	ZADH2								
MV411_1_138_R1_peak_12771	chr2	231708446	231712658	+	2681	NA	intron (PTMA, intron 1 of 4)	NA	2027	PTMA								
MV411_1_138_R1_peak_20136	chr8	99892399	99894268	+	2681	NA	intron (COX6C, intron 1 of 3)	NA	681	COX6C								
MV411_1_138_R1_peak_11035	chr19	47225829	47231699	+	2680	NA	intron (BBC3, intron 1 of 3)	NA	-1745	MIR3191								
MV411_1_138_R1_peak_10112	chr19	4722567	4725588	+	2680	NA	promoter-TSS (DPP9)	NA	7	TRNAG3								
MV411_1_138_R1_peak_20157	chr8	101203634	101206843	+	2674	NA	intron (ZNF706, intron 1 of 5)	NA	826	ZNF706								
MV411_1_138_R1_peak_10565	chr19	18918007	18920804	+	2674	NA	promoter-TSS (COPE)	NA	-15	COPE								
MV411_1_138_R1_peak_20012	chr8	70668299	70669705	+	2671	NA	promoter-TSS (XKR9)	NA	210	LACTB2								
MV411_1_138_R1_peak_10009	chr19	2426168	2428320	+	2671	NA	TTS (TMPRSS9)	NA	672	TIMM13								
MV411_1_138_R1_peak_11391	chr19	57613770	57615055	+	2670	NA	promoter-TSS (ZNF134)	NA	-50	ZNF134								
MV411_1_138_R1_peak_5478	chr13	27449303	27451556	+	2669	NA	promoter-TSS (MTIF3)	NA	-7433	MTIF3								
MV411_1_138_R1_peak_11243	chr19	51985786	51987225	+	2662	NA	intron (ZNF350, intron 1 of 4)	NA	321	ZNF350								
MV411_1_138_R1_peak_16792	chr5	134223551	134227221	+	2662	NA	promoter-TSS (MIR3661)	NA	-391	MIR3661								
MV411_1_138_R1_peak_19710	chr8	21918220	21920950	+	2661	NA	promoter-TSS (XPO7)	NA	-84	XPO7								
MV411_1_138_R1_peak_9801	chr18	63421305	63423479	+	2658	NA	promoter-TSS (VPS4B)	NA	127	VPS4B								
MV411_1_138_R1_peak_10793	chr19	39479891	39482108	+	2658	NA	intron (TIMM50, intron 1 of 10)	NA	587	TIMM50								
MV411_1_138_R1_peak_10202	chr19	7680436	7682407	+	2658	NA	intron (TRAPPC5, intron 1 of 1)	NA	600	TRAPPC5								
MV411_1_138_R1_peak_20399	chr8	144290181	144293083	+	2658	NA	promoter-TSS (HSF1)	NA	44	HSF1								
MV411_1_138_R1_peak_20021	chr8	73975482	73977625	+	2657	NA	intron (TMEM70, intron 1 of 2)	NA	411	TMEM70								
MV411_1_138_R1_peak_20240	chr8	123394253	123397201	+	2652	NA	intron (ATAD2, intron 1 of 27)	NA	738	ATAD2								
MV411_1_138_R1_peak_10384	chr19	13774348	13775584	+	2651	NA	TTS (MRI1)	NA	523	C19orf53								
MV411_1_138_R1_peak_11033	chr19	47109393	47114253	+	2650	NA	intron (ZC3H4, intron 1 of 14)	NA	424	ZC3H4								
MV411_1_138_R1_peak_5480	chr13	27619555	27623076	+	2646	NA	promoter-TSS (POLR1D)	NA	572	POLR1D								
MV411_1_138_R1_peak_10805	chr19	40089969	40091758	+	2644	NA	promoter-TSS (ZNF780A)	NA	75	ZNF780A								
MV411_1_138_R1_peak_5379	chr12	131928443	131931013	+	2644	NA	exon (PUS1, exon 1 of 6)	NA	528	PUS1								
MV411_1_138_R1_peak_12896	chr20	1117757	1119718	+	2642	NA	exon (PSMF1, exon 1 of 7)	NA	140	PSMF1								
MV411_1_138_R1_peak_11048	chr19	47513625	47515198	+	2642	NA	intron (NAPA, intron 1 of 10)	NA	680	NAPA								
MV411_1_138_R1_peak_19750	chr8	23528329	23530646	+	2641	NA	intron (SLC25A37, intron 1 of 3)	NA	637	SLC25A37								
MV411_1_138_R1_peak_9968	chr19	1604199	1606691	+	2641	NA	promoter-TSS (UQCR11)	NA	39	UQCR11								
MV411_1_138_R1_peak_3310	chr11	10806784	10810103	+	2634	NA	promoter-TSS (EIF4G2)	NA	-263	RP11-685M7.3								
MV411_1_138_R1_peak_11375	chr19	57240153	57241787	+	2630	NA	intron (ZNF805, intron 1 of 2)	NA	285	ZNF805								
MV411_1_138_R1_peak_10182	chr19	7068890	7070624	+	2626	NA	exon (ZNF557, exon 1 of 8)	NA	297	ZNF557								
MV411_1_138_R1_peak_11120	chr19	49149050	49151185	+	2624	NA	exon (PPFIA3, exon 29 of 30)	NA	5307	HRC								
MV411_1_138_R1_peak_11323	chr19	55062089	55063231	+	2623	NA	intron (RDH13, intron 2 of 7)	NA	6886	RDH13								
MV411_1_138_R1_peak_19849	chr8	38174421	38178788	+	2623	NA	promoter-TSS (BAG4)	NA	16	BAG4								
MV411_1_138_R1_peak_10131	chr19	5621180	5624993	+	2618	NA	promoter-TSS (SAFB)	NA	51	SAFB								
MV411_1_138_R1_peak_19226	chr7	102463866	102465860	+	2616	NA	promoter-TSS (ALKBH4)	NA	-6	ALKBH4								
MV411_1_138_R1_peak_14291	chr3	5122125	5125261	+	2611	NA	intron (ARL8B, intron 1 of 6)	NA	1448	ARL8B								
MV411_1_138_R1_peak_10363	chr19	12937521	12939894	+	2611	NA	exon (CALR, exon 1 of 9)	NA	107	CALR								
MV411_1_138_R1_peak_21355	chrX	1534308	1538057	+	2611	NA	intron (P2RY8, intron 1 of 1)	NA	-55411	AKAP17A								
MV411_1_138_R1_peak_19646	chr8	10053463	10055768	+	2609	NA	exon (MSRA, exon 1 of 6)	NA	-40941	MSRA								
MV411_1_138_R1_peak_11343	chr19	55383087	55387664	+	2609	NA	promoter-TSS (RPL28)	NA	-557	RPL28								
MV411_1_138_R1_peak_9932	chr19	1103851	1105711	+	2609	NA	exon (GPX4, exon 1 of 7)	NA	844	GPX4								
MV411_1_138_R1_peak_20102	chr8	95268196	95270865	+	2608	NA	promoter-TSS (C8orf37)	NA	208	TRNAS20								
MV411_1_138_R1_peak_6856	chr15	64989003	64990504	+	2608	NA	promoter-TSS (SPG21)	NA	-937	SPG21								
MV411_1_138_R1_peak_19960	chr8	60516025	60519312	+	2607	NA	intron (RAB2A, intron 1 of 6)	NA	758	RAB2A								
MV411_1_138_R1_peak_11598	chr2	27133235	27135424	+	2607	NA	exon (PREB, exon 1 of 9)	NA	326	PREB								
MV411_1_138_R1_peak_10480	chr19	17243544	17247194	+	2605	NA	promoter-TSS (NR2F6)	NA	-27	NR2F6								
MV411_1_138_R1_peak_1694	chr1	175022417	175024142	+	2603	NA	exon (MRPS14, exon 1 of 3)	NA	176	MRPS14								
MV411_1_138_R1_peak_10423	chr19	14528742	14531079	+	2600	NA	promoter-TSS (DNAJB1)	NA	307	MIR639								
MV411_1_138_R1_peak_10263	chr19	10105933	10107758	+	2600	NA	promoter-TSS (SNORD105)	NA	622	PPAN								
MV411_1_138_R1_peak_4467	chr12	13043845	13045064	+	2599	NA	promoter-TSS (KIAA1467)	NA	88	KIAA1467								
MV411_1_138_R1_peak_10957	chr19	44954115	44956482	+	2598	NA	promoter-TSS (CLPTM1)	NA	305	CLPTM1								
MV411_1_138_R1_peak_19634	chr8	9002394	9004059	+	2598	NA	promoter-TSS (ERI1)	NA	422	ERI1								
MV411_1_138_R1_peak_10260	chr19	10085636	10087326	+	2593	NA	intron (C19orf66, intron 1 of 7)	NA	351	C19orf66								
MV411_1_138_R1_peak_11413	chr19	58385867	58388450	+	2591	NA	promoter-TSS (MIR4754)	NA	-111	RPS5								
MV411_1_138_R1_peak_10797	chr19	39538927	39540312	+	2591	NA	exon (EID2, exon 1 of 1)	NA	579	EID2								
MV411_1_138_R1_peak_10298	chr19	10717935	10719667	+	2590	NA	TTS (MIR638)	NA	397	MIR638								
MV411_1_138_R1_peak_9799	chr18	63313326	63321640	+	2589	NA	TTS (BCL2)	NA	1897	BCL2								
MV411_1_138_R1_peak_10003	chr19	2268631	2273820	+	2585	NA	intron (OAZ1, intron 1 of 4)	NA	1704	OAZ1								
MV411_1_138_R1_peak_16551	chr5	78359517	78362082	+	2583	NA	promoter-TSS (LOC728769)	NA	-258	LOC728769								
MV411_1_138_R1_peak_11206	chr19	50722037	50725952	+	2582	NA	exon (CLEC11A, exon 2 of 4)	NA	646	CLEC11A								
MV411_1_138_R1_peak_16800	chr5	134647651	134650022	+	2581	NA	promoter-TSS (SEC24A)	NA	51	SEC24A								
MV411_1_138_R1_peak_10256	chr19	9826707	9828980	+	2581	NA	promoter-TSS (UBL5)	NA	-37	UBL5								
MV411_1_138_R1_peak_20231	chr8	123040923	123043037	+	2581	NA	exon (DERL1, exon 1 of 8)	NA	443	DERL1								
MV411_1_138_R1_peak_9831	chr18	74596434	74599274	+	2581	NA	promoter-TSS (ZNF407)	NA	-16	ZNF407								
MV411_1_138_R1_peak_20237	chr8	123240111	123241705	+	2578	NA	intron (ZHX1-C8ORF76, intron 2 of 5)	NA	490	C8orf76								
MV411_1_138_R1_peak_10623	chr19	29714320	29716740	+	2576	NA	promoter-TSS (C19orf12)	NA	15	C19orf12								
MV411_1_138_R1_peak_7697	chr16	31873332	31875371	+	2576	NA	promoter-TSS (ZNF267)	NA	593	ZNF267								
MV411_1_138_R1_peak_10060	chr19	3505318	3507599	+	2575	NA	exon (FZR1, exon 1 of 14)	NA	161	FZR1								
MV411_1_138_R1_peak_19463	chr7	148882208	148885585	+	2574	NA	promoter-TSS (EZH2)	NA	-402	EZH2								
MV411_1_138_R1_peak_8394	chr17	14068518	14070639	+	2574	NA	promoter-TSS (COX10)	NA	-120	COX10-AS1								
MV411_1_138_R1_peak_10063	chr19	3555576	3558879	+	2573	NA	exon (MFSD12, exon 1 of 10)	NA	352	MFSD12								
MV411_1_138_R1_peak_20167	chr8	102653036	102657356	+	2569	NA	intron (KLF10, intron 1 of 3)	NA	-1211	LOC101927245								
MV411_1_138_R1_peak_10741	chr19	37906395	37908162	+	2568	NA	promoter-TSS (WDR87)	NA	-656	WDR87								
MV411_1_138_R1_peak_278	chr1	16612701	16614185	+	2567	NA	exon (NBPF1, exon 1 of 28)	NA	162	NBPF1								
MV411_1_138_R1_peak_10331	chr19	11923660	11926368	+	2567	NA	promoter-TSS (ZNF700)	NA	-54	ZNF700								
MV411_1_138_R1_peak_19091	chr7	92447264	92448969	+	2565	NA	intron (GATAD1, intron 1 of 5)	NA	668	GATAD1								
MV411_1_138_R1_peak_20208	chr8	116764962	116768217	+	2564	NA	promoter-TSS (UTP23)	NA	33	UTP23								
MV411_1_138_R1_peak_19655	chr8	11283753	11285851	+	2562	NA	exon (MTMR9, exon 1 of 10)	NA	311	MTMR9								
MV411_1_138_R1_peak_8906	chr17	46266147	46267919	+	2561	NA	intron (LRRC37A, intron 3 of 15)	NA	-27098	LRRC37A								
MV411_1_138_R1_peak_20101	chr8	95133276	95135612	+	2559	NA	intron (PLEKHF2, intron 1 of 1)	NA	723	PLEKHF2								
MV411_1_138_R1_peak_10290	chr19	10564689	10566106	+	2559	NA	intron (KRI1, intron 2 of 18)	NA	629	KRI1								
MV411_1_138_R1_peak_11010	chr19	46346312	46348063	+	2559	NA	exon (PPP5C, exon 1 of 12)	NA	193	PPP5C								
MV411_1_138_R1_peak_10337	chr19	12609976	12612054	+	2559	NA	promoter-TSS (ZNF490)	NA	97	ZNF791								
MV411_1_138_R1_peak_11388	chr19	57558908	57560261	+	2558	NA	intron (ZNF550, intron 1 of 5)	NA	279	ZNF550								
MV411_1_138_R1_peak_9977	chr19	1861252	1865404	+	2558	NA	exon (KLF16, exon 1 of 2)	NA	237	KLF16								
MV411_1_138_R1_peak_20260	chr8	125090630	125092705	+	2558	NA	promoter-TSS (NSMCE2)	NA	152	KIAA0196								
MV411_1_138_R1_peak_46	chr1	1573501	1575679	+	2555	NA	exon (SSU72, exon 1 of 5)	NA	279	SSU72								
MV411_1_138_R1_peak_10232	chr19	8444077	8446685	+	2555	NA	intron (HNRNPM, intron 1 of 14)	NA	461	HNRNPM								
MV411_1_138_R1_peak_9924	chr19	1026035	1028965	+	2555	NA	intron (CNN2, intron 1 of 5)	NA	1201	CNN2								
MV411_1_138_R1_peak_2984	chr10	110566796	110569351	+	2555	NA	intron (SMC3, intron 1 of 28)	NA	382	SMC3								
MV411_1_138_R1_peak_20000	chr8	67060756	67065708	+	2553	NA	promoter-TSS (COPS5)	NA	-905	COPS5								
MV411_1_138_R1_peak_19934	chr8	55879242	55881724	+	2553	NA	intron (LYN, intron 1 of 12)	NA	-53751	LYN								
MV411_1_138_R1_peak_11135	chr19	49450721	49454593	+	2553	NA	promoter-TSS (PIH1D1)	NA	-559	ALDH16A1								
MV411_1_138_R1_peak_17596	chr6	28922245	28924801	+	2552	NA	exon (TRIM27, exon 1 of 8)	NA	468	TRIM27								
MV411_1_138_R1_peak_9871	chr18	79986873	79989709	+	2552	NA	exon (TXNL4A, exon 1 of 3)	NA	241	TXNL4A								
MV411_1_138_R1_peak_3079	chr10	124801173	124802947	+	2552	NA	intron (FAM175B, intron 1 of 8)	NA	275	FAM175B								
MV411_1_138_R1_peak_19013	chr7	76046961	76049279	+	2548	NA	promoter-TSS (STYXL1)	NA	101	MDH2								
