PeakID (cmd=annotatePeaks.pl MV411_4_321_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_4_321_R1_peak_2995	chr18	58213323	58213926	+	1870	NA	intron (NEDD4L, intron 1 of 28)	NA	-41897	NEDD4L								
MV411_4_321_R1_peak_4399	chr3	10145694	10146130	+	1869	NA	intron (VHL, intron 1 of 1)	NA	4277	VHL								
MV411_4_321_R1_peak_5110	chr4	141328966	141329614	+	1838	NA	intron (RP11-362F19.1, intron 1 of 2)	NA	1226	RP11-362F19.1								
MV411_4_321_R1_peak_6922	chr8	133072458	133072935	+	1837	NA	intron (SLA, intron 1 of 6)	NA	-26115	MIR7848								
MV411_4_321_R1_peak_661	chr1	238476841	238477388	+	1820	NA	Intergenic	NA	8903	LINC01139								
MV411_4_321_R1_peak_293	chr1	109214660	109215239	+	1784	NA	exon (SARS, exon 2 of 2)	NA	1056	SARS								
MV411_4_321_R1_peak_3280	chr19	39996301	39996956	+	1784	NA	promoter-TSS (ZNF546)	NA	-408	ZNF546								
MV411_4_321_R1_peak_4609	chr3	106345198	106345749	+	1712	NA	Intergenic	NA	40208	LOC101929485								
MV411_4_321_R1_peak_1757	chr13	22992367	22992882	+	1704	NA	Intergenic	NA	-94443	BASP1P1								
MV411_4_321_R1_peak_3530	chr2	47057989	47058578	+	1691	NA	intron (TTC7A, intron 19 of 20)	NA	97095	C2orf61								
MV411_4_321_R1_peak_2498	chr16	69796449	69797154	+	1671	NA	intron (WWP2, intron 2 of 23)	NA	34517	WWP2								
MV411_4_321_R1_peak_2211	chr15	65101480	65102058	+	1670	NA	intron (UBAP1L, intron 2 of 4)	NA	11878	UBAP1L								
MV411_4_321_R1_peak_1374	chr12	4320623	4321205	+	1667	NA	promoter-TSS (C12orf5)	NA	-295	C12orf5								
MV411_4_321_R1_peak_1187	chr11	66068827	66069222	+	1658	NA	TTS (SF3B2)	NA	-1329	PACS1								
MV411_4_321_R1_peak_2725	chr17	44006944	44007579	+	1616	NA	intron (NAGS, intron 4 of 6)	NA	2597	NAGS								
MV411_4_321_R1_peak_6952	chr8	142726405	142726958	+	1614	NA	promoter-TSS (THEM6)	NA	292	LOC100288181								
MV411_4_321_R1_peak_1692	chr12	116552019	116552619	+	1613	NA	Intergenic	NA	-7062	MAP1LC3B2								
MV411_4_321_R1_peak_2142	chr15	40904030	40904380	+	1605	NA	TTS (VPS18)	NA	9775	VPS18								
MV411_4_321_R1_peak_3013	chr18	61733393	61733956	+	1554	NA	Intergenic	NA	-14502	RP11-1096D5.1								
MV411_4_321_R1_peak_3798	chr2	172437766	172438172	+	1552	NA	intron (ITGA6, intron 1 of 25)	NA	10383	ITGA6								
MV411_4_321_R1_peak_2008	chr14	76904972	76905581	+	1532	NA	Intergenic	NA	78894	C14orf166B								
MV411_4_321_R1_peak_1604	chr12	92233500	92234344	+	1508	NA	Intergenic	NA	87175	LOC101928617								
MV411_4_321_R1_peak_5147	chr4	159278423	159278965	+	1508	NA	intron (RAPGEF2, intron 1 of 23)	NA	-149800	MIR3688-1								
MV411_4_321_R1_peak_1594	chr12	89857507	89857949	+	1506	NA	Intergenic	NA	148773	LINC00936								
MV411_4_321_R1_peak_6016	chr6	148657081	148657571	+	1494	NA	Intergenic	NA	-89602	UST								
MV411_4_321_R1_peak_6053	chr6	158666933	158667433	+	1489	NA	intron (SYTL3, intron 5 of 15)	NA	22284	SYTL3								
MV411_4_321_R1_peak_6316	chr7	102395965	102396453	+	1481	NA	promoter-TSS (PRKRIP1)	NA	-148	PRKRIP1								
MV411_4_321_R1_peak_2122	chr15	33154733	33155479	+	1478	NA	intron (FMN1, intron 3 of 4)	NA	-87074	FMN1								
MV411_4_321_R1_peak_261	chr1	95072370	95072990	+	1462	NA	intron (ALG14, intron 1 of 3)	NA	271	ALG14								
MV411_4_321_R1_peak_5484	chr5	140251513	140251947	+	1461	NA	intron (PFDN1, intron 3 of 3)	NA	51356	PFDN1								
MV411_4_321_R1_peak_5499	chr5	143002550	143003338	+	1449	NA	intron (ARHGAP26, intron 11 of 22)	NA	-134034	ARHGAP26-AS1								
MV411_4_321_R1_peak_2913	chr18	10058246	10058781	+	1449	NA	Intergenic	NA	144555	VAPA								
MV411_4_321_R1_peak_3377	chr19	54482868	54483262	+	1442	NA	Intergenic	NA	-9775	CDC42EP5								
MV411_4_321_R1_peak_738	chr10	23412253	23412694	+	1437	NA	Intergenic	NA	19068	MIR1254-2								
MV411_4_321_R1_peak_3227	chr19	18392467	18392893	+	1437	NA	intron (LRRC25, intron 1 of 1)	NA	4925	LRRC25								
MV411_4_321_R1_peak_3960	chr2	235390437	235390858	+	1431	NA	Intergenic	NA	-104012	AGAP1								
MV411_4_321_R1_peak_6183	chr7	30240308	30240772	+	1413	NA	Intergenic	NA	-43767	ZNRF2								
MV411_4_321_R1_peak_5185	chr4	185513447	185513873	+	1406	NA	intron (PDLIM3, intron 4 of 7)	NA	21898	PDLIM3								
MV411_4_321_R1_peak_5961	chr6	133707458	133707977	+	1394	NA	intron (RP3-323P13.2, intron 4 of 8)	NA	-113430	MGC34034								
MV411_4_321_R1_peak_7054	chr9	89154612	89155057	+	1394	NA	intron (SHC3, intron 1 of 11)	NA	-44394	SHC3								
MV411_4_321_R1_peak_3753	chr2	147844607	147845053	+	1375	NA	promoter-TSS (ACVR2A)	NA	-165	ACVR2A								
MV411_4_321_R1_peak_4897	chr4	17595549	17595984	+	1371	NA	intron (LAP3, intron 8 of 12)	NA	18462	LAP3								
MV411_4_321_R1_peak_3853	chr2	201642627	201643168	+	1368	NA	promoter-TSS (TMEM237)	NA	47	TMEM237								
MV411_4_321_R1_peak_6453	chr8	3661203	3661691	+	1367	NA	intron (CSMD1, intron 7 of 69)	NA	-933079	RP11-134O21.1								
MV411_4_321_R1_peak_583	chr1	221098738	221099400	+	1367	NA	intron (LOC101929750, intron 2 of 2)	NA	21231	LOC101929750								
MV411_4_321_R1_peak_5675	chr6	14877004	14877516	+	1365	NA	Intergenic	NA	215807	LOC102724463								
MV411_4_321_R1_peak_4633	chr3	114056537	114057069	+	1356	NA	promoter-TSS (QTRTD1)	NA	51	QTRTD1								
MV411_4_321_R1_peak_3915	chr2	222805990	222806485	+	1337	NA	Intergenic	NA	-54777	ACSL3								
MV411_4_321_R1_peak_778	chr10	35635493	35636388	+	1332	NA	Intergenic	NA	5263	MIR4683								
MV411_4_321_R1_peak_4941	chr4	40621551	40622015	+	1330	NA	intron (RBM47, intron 1 of 5)	NA	-105516	RBM47								
MV411_4_321_R1_peak_6953	chr8	143936384	143936808	+	1328	NA	intron (PLEC, intron 6 of 32)	NA	8155	PLEC								
MV411_4_321_R1_peak_2384	chr16	14354651	14355176	+	1321	NA	Intergenic	NA	45573	MIR365A								
MV411_4_321_R1_peak_1410	chr12	10750078	10750629	+	1318	NA	promoter-TSS (LOC101928162)	NA	-87	LOC101928162								
MV411_4_321_R1_peak_234	chr1	84854351	84854863	+	1315	NA	intron (LPAR3, intron 1 of 1)	NA	38606	LPAR3								
MV411_4_321_R1_peak_4168	chr20	58306828	58307283	+	1312	NA	intron (PPP4R1L, intron 2 of 16)	NA	2384	PPP4R1L								
MV411_4_321_R1_peak_2041	chr14	90087425	90087848	+	1307	NA	intron (KCNK13, intron 1 of 1)	NA	25871	KCNK13								
MV411_4_321_R1_peak_6439	chr7	153422940	153423371	+	1296	NA	Intergenic	NA	194704	LOC102723686								
MV411_4_321_R1_peak_7143	chr9	121613281	121613996	+	1288	NA	intron (DAB2IP, intron 1 of 16)	NA	-113611	GGTA1P								
MV411_4_321_R1_peak_1588	chr12	89733719	89734437	+	1285	NA	Intergenic	NA	25123	LINC00936								
MV411_4_321_R1_peak_4125	chr20	46523836	46524360	+	1281	NA	Intergenic	NA	-10699	ZNF334								
MV411_4_321_R1_peak_5800	chr6	47169687	47170174	+	1276	NA	Intergenic	NA	-127584	GPR110								
MV411_4_321_R1_peak_928	chr10	94403566	94403898	+	1276	NA	intron (TBC1D12, intron 1 of 12)	NA	1303	TBC1D12								
MV411_4_321_R1_peak_3218	chr19	17138407	17138753	+	1269	NA	intron (MYO9B, intron 2 of 39)	NA	62799	MYO9B								
MV411_4_321_R1_peak_5690	chr6	18260400	18260771	+	1261	NA	intron (DEK, intron 2 of 7)	NA	3983	DEK								
MV411_4_321_R1_peak_6950	chr8	142029943	142030486	+	1259	NA	Intergenic	NA	-146182	MIR4472-1								
MV411_4_321_R1_peak_1362	chr12	685454	685833	+	1257	NA	Intergenic	NA	-4268	LOC101929432								
MV411_4_321_R1_peak_3254	chr19	34269926	34270402	+	1254	NA	intron (KIAA0355, intron 1 of 13)	NA	15613	KIAA0355								
MV411_4_321_R1_peak_622	chr1	230972876	230973281	+	1253	NA	intron (TTC13, intron 1 of 21)	NA	5794	TTC13								
MV411_4_321_R1_peak_6574	chr8	30112925	30113446	+	1247	NA	intron (LEPROTL1, intron 3 of 3)	NA	17779	LEPROTL1								
MV411_4_321_R1_peak_5616	chr6	1665205	1665580	+	1237	NA	intron (GMDS, intron 9 of 10)	NA	-44635	FLJ46552								
MV411_4_321_R1_peak_237	chr1	85278802	85279415	+	1237	NA	Intergenic	NA	-2187	BCL10								
MV411_4_321_R1_peak_4832	chr3	192893076	192893626	+	1221	NA	intron (MB21D2, intron 1 of 1)	NA	24810	MB21D2								
MV411_4_321_R1_peak_2099	chr14	103057458	103058060	+	1214	NA	promoter-TSS (CDC42BPB)	NA	-524	CDC42BPB								
MV411_4_321_R1_peak_1823	chr13	69394704	69395233	+	1206	NA	Intergenic	NA	-509643	LINC00550								
MV411_4_321_R1_peak_6295	chr7	98137466	98138140	+	1199	NA	intron (LMTK2, intron 2 of 13)	NA	30918	LMTK2								
MV411_4_321_R1_peak_4358	chr22	42397197	42397646	+	1188	NA	intron (NFAM1, intron 4 of 5)	NA	-28175	LOC102723775								
MV411_4_321_R1_peak_3401	chr2	8061206	8061627	+	1173	NA	intron (LINC00299, intron 7 of 8)	NA	-84602	LINC00298								
MV411_4_321_R1_peak_5689	chr6	17993429	17993808	+	1171	NA	Intergenic	NA	-5986	KIF13A								
MV411_4_321_R1_peak_1299	chr11	115504862	115505380	+	1162	NA	promoter-TSS (CADM1)	NA	-705	CADM1								
MV411_4_321_R1_peak_5448	chr5	127088111	127088563	+	1156	NA	Intergenic	NA	-14845	C5orf63								
MV411_4_321_R1_peak_1714	chr12	122517812	122518242	+	1151	NA	intron (RSRC2, intron 4 of 6)	NA	8986	RSRC2								
MV411_4_321_R1_peak_1755	chr13	22161904	22162265	+	1149	NA	Intergenic	NA	-48201	LINC00540								
MV411_4_321_R1_peak_2937	chr18	26642407	26642876	+	1145	NA	intron (KCTD1, intron 1 of 4)	NA	-51106	MIR8057								
MV411_4_321_R1_peak_5585	chr5	173615842	173616319	+	1145	NA	intron (BOD1, intron 1 of 2)	NA	583	BOD1								
MV411_4_321_R1_peak_6900	chr8	128205748	128206254	+	1143	NA	Intergenic	NA	55885	MIR1208								
MV411_4_321_R1_peak_6157	chr7	26314409	26314753	+	1141	NA	intron (SNX10, intron 1 of 6)	NA	21536	SNX10								
MV411_4_321_R1_peak_3135	chr19	5136030	5136418	+	1122	NA	intron (KDM4B, intron 15 of 22)	NA	22027	KDM4B								
MV411_4_321_R1_peak_6840	chr8	115218957	115219392	+	1119	NA	Intergenic	NA	449854	TRPS1								
MV411_4_321_R1_peak_6671	chr8	57463249	57463700	+	1119	NA	Intergenic	NA	119687	RP11-756K15.2								
MV411_4_321_R1_peak_55	chr1	20102868	20103293	+	1112	NA	Intergenic	NA	16486	PLA2G2D								
MV411_4_321_R1_peak_3678	chr2	112793545	112793944	+	1110	NA	Intergenic	NA	-8350	IL1A								
MV411_4_321_R1_peak_5421	chr5	115603725	115604177	+	1107	NA	intron (AC010226.4, intron 2 of 2)	NA	-1472	TICAM2								
MV411_4_321_R1_peak_4529	chr3	55160230	55160834	+	1101	NA	Intergenic	NA	-232487	LRTM1								
MV411_4_321_R1_peak_2930	chr18	23078601	23078989	+	1100	NA	Intergenic	NA	-55769	CABLES1								
MV411_4_321_R1_peak_4613	chr3	107661406	107661966	+	1096	NA	intron (BBX, intron 1 of 15)	NA	15796	BBX								
MV411_4_321_R1_peak_3022	chr18	62503677	62504421	+	1095	NA	Intergenic	NA	-19376	ZCCHC2								
MV411_4_321_R1_peak_5397	chr5	98773316	98773952	+	1092	NA	promoter-TSS (RGMB-AS1)	NA	-550	RGMB-AS1								
MV411_4_321_R1_peak_1913	chr14	50061700	50062096	+	1079	NA	Intergenic	NA	-22014	RP11-58E21.3								
MV411_4_321_R1_peak_5713	chr6	26521390	26521939	+	1077	NA	promoter-TSS (HCG11)	NA	-42	HCG11								
MV411_4_321_R1_peak_2884	chr18	323364	323725	+	1067	NA	intron (COLEC12, intron 8 of 9)	NA	-55485	THOC1								
MV411_4_321_R1_peak_3659	chr2	105834948	105835286	+	1058	NA	intron (NCK2, intron 2 of 3)	NA	88899	NCK2								
MV411_4_321_R1_peak_6010	chr6	146585163	146585742	+	1054	NA	Intergenic	NA	13479	RP11-715G15.1								
MV411_4_321_R1_peak_6404	chr7	140210310	140210763	+	1048	NA	Intergenic	NA	33275	JHDM1D-AS1								
MV411_4_321_R1_peak_2994	chr18	58121738	58122218	+	1047	NA	intron (NEDD4L, intron 1 of 30)	NA	-133543	NEDD4L								
MV411_4_321_R1_peak_5249	chr5	36839359	36839843	+	1046	NA	Intergenic	NA	37093	LOC646719								
MV411_4_321_R1_peak_5167	chr4	173414755	173415430	+	1041	NA	intron (SCRG1, intron 2 of 3)	NA	-15626	SCRG1								
MV411_4_321_R1_peak_1970	chr14	68741841	68742239	+	1032	NA	Intergenic	NA	51874	ZFP36L1								
MV411_4_321_R1_peak_832	chr10	68566961	68567334	+	1032	NA	intron (TET1, intron 1 of 11)	NA	6787	TET1								
MV411_4_321_R1_peak_7190	chr9	136081374	136081741	+	1030	NA	intron (NACC2, intron 1 of 5)	NA	13728	NACC2								
MV411_4_321_R1_peak_138	chr1	40344565	40345161	+	1030	NA	Intergenic	NA	-27596	COL9A2								
MV411_4_321_R1_peak_5962	chr6	133983455	133983783	+	1019	NA	intron (TBPL1, intron 4 of 6)	NA	31449	TBPL1								
MV411_4_321_R1_peak_2645	chr17	21051831	21052263	+	1018	NA	Intergenic	NA	-9008	USP22								
MV411_4_321_R1_peak_4828	chr3	191246005	191246329	+	1016	NA	intron (OSTN, intron 2 of 2)	NA	33634	OSTN								
MV411_4_321_R1_peak_5598	chr5	177546379	177546809	+	1014	NA	intron (FAM193B, intron 1 of 6)	NA	7953	FAM193B								
MV411_4_321_R1_peak_3531	chr2	47071352	47071851	+	1009	NA	intron (TTC7A, intron 20 of 20)	NA	83777	C2orf61								
MV411_4_321_R1_peak_1625	chr12	96037139	96037817	+	1001	NA	intron (LTA4H, intron 1 of 17)	NA	1457	TRNAD12								
MV411_4_321_R1_peak_3076	chr18	77004665	77005267	+	1000	NA	intron (MBP, intron 4 of 8)	NA	100320	MBP								
MV411_4_321_R1_peak_2696	chr17	38857744	38858107	+	999	NA	Intergenic	NA	3830	TRNAC30								
MV411_4_321_R1_peak_7028	chr9	35844962	35845401	+	999	NA	intron (TMEM8B, intron 7 of 10)	NA	-15093	LINC00950								
MV411_4_321_R1_peak_2605	chr17	7167907	7168297	+	995	NA	Intergenic	NA	11462	ASGR1								
MV411_4_321_R1_peak_3192	chr19	14004929	14005469	+	991	NA	intron (RFX1, intron 1 of 20)	NA	1884	RFX1								
MV411_4_321_R1_peak_2919	chr18	11980947	11981298	+	989	NA	promoter-TSS (IMPA2)	NA	-306	IMPA2								
MV411_4_321_R1_peak_6422	chr7	147981472	147981972	+	988	NA	intron (CNTNAP2, intron 8 of 16)	NA	-603601	MIR548F4								
MV411_4_321_R1_peak_6706	chr8	66027239	66027658	+	986	NA	intron (DNAJC5B, intron 1 of 5)	NA	5892	DNAJC5B								
MV411_4_321_R1_peak_7193	chr9	137031862	137032270	+	986	NA	exon (FUT7, exon 1 of 2)	NA	774	FUT7								
MV411_4_321_R1_peak_986	chr10	118511721	118512137	+	985	NA	Intergenic	NA	83719	PRLHR								
MV411_4_321_R1_peak_6051	chr6	158219306	158219796	+	980	NA	Intergenic	NA	51204	GTF2H5								
MV411_4_321_R1_peak_7067	chr9	96067656	96068000	+	980	NA	intron (RP11-569G13.2, intron 1 of 8)	NA	1989	RP11-569G13.2								
MV411_4_321_R1_peak_3397	chr2	7773448	7773850	+	979	NA	Intergenic	NA	47919	LOC101929531								
MV411_4_321_R1_peak_3121	chr19	3098840	3099196	+	959	NA	intron (GNA11, intron 1 of 6)	NA	4608	GNA11								
MV411_4_321_R1_peak_1238	chr11	79441581	79441959	+	957	NA	Intergenic	NA	-1119	TENM4								
MV411_4_321_R1_peak_6495	chr8	18747928	18748361	+	948	NA	intron (PSD3, intron 6 of 12)	NA	75039	PSD3								
MV411_4_321_R1_peak_249	chr1	92783989	92784404	+	946	NA	intron (EVI5, intron 1 of 17)	NA	896	EVI5								
MV411_4_321_R1_peak_5908	chr6	108921486	108921896	+	942	NA	intron (ARMC2, intron 10 of 17)	NA	2412	ARMC2-AS1								
MV411_4_321_R1_peak_1242	chr11	79697884	79698271	+	938	NA	Intergenic	NA	-257426	TENM4								
MV411_4_321_R1_peak_1819	chr13	52921291	52921694	+	935	NA	Intergenic	NA	-72852	PCDH8								
MV411_4_321_R1_peak_19	chr1	8973930	8974360	+	925	NA	intron (CA6, intron 7 of 7)	NA	28311	CA6								
MV411_4_321_R1_peak_1770	chr13	28468018	28468385	+	920	NA	intron (FLT1, intron 1 of 14)	NA	26927	FLT1								
MV411_4_321_R1_peak_666	chr1	240576282	240576716	+	918	NA	intron (GREM2, intron 1 of 1)	NA	-44790	GREM2								
MV411_4_321_R1_peak_5377	chr5	89293524	89294249	+	918	NA	Intergenic	NA	-404562	MEF2C								
MV411_4_321_R1_peak_4554	chr3	64972747	64973314	+	918	NA	intron (ADAMTS9-AS2, intron 4 of 5)	NA	-216243	LOC102724763								
MV411_4_321_R1_peak_2070	chr14	93185213	93185895	+	917	NA	promoter-TSS (MOAP1)	NA	603	TMEM251								
MV411_4_321_R1_peak_6023	chr6	149373514	149373914	+	916	NA	intron (TAB2, intron 3 of 7)	NA	-26645	SUMO4								
MV411_4_321_R1_peak_2544	chr16	84897893	84898319	+	916	NA	intron (CRISPLD2, intron 14 of 14)	NA	26721	LOC101928474								
MV411_4_321_R1_peak_6383	chr7	134738009	134738481	+	915	NA	Intergenic	NA	88254	LOC102724947								
MV411_4_321_R1_peak_1900	chr14	39432608	39433448	+	915	NA	promoter-TSS (FBXO33)	NA	-528	FBXO33								
MV411_4_321_R1_peak_5362	chr5	83410418	83410770	+	913	NA	Intergenic	NA	-61080	VCAN								
MV411_4_321_R1_peak_771	chr10	32318466	32318906	+	912	NA	intron (EPC1, intron 1 of 14)	NA	28532	EPC1								
MV411_4_321_R1_peak_2470	chr16	57648179	57648551	+	911	NA	intron (GPR56, intron 1 of 13)	NA	397	GPR56								
MV411_4_321_R1_peak_2347	chr16	4679762	4680362	+	910	NA	promoter-TSS (MGRN1)	NA	8744	MIR6769A								
MV411_4_321_R1_peak_2827	chr17	69066499	69066911	+	908	NA	Intergenic	NA	-4409	ABCA9								
MV411_4_321_R1_peak_4574	chr3	72756908	72757318	+	900	NA	intron (SHQ1, intron 10 of 10)	NA	-64984	LOC101927225								
MV411_4_321_R1_peak_4170	chr20	59005081	59005534	+	896	NA	intron (CTSZ, intron 2 of 5)	NA	1947	CTSZ								
MV411_4_321_R1_peak_2817	chr17	68288323	68288812	+	884	NA	intron (SLC16A6, intron 1 of 6)	NA	2697	SLC16A6								
MV411_4_321_R1_peak_4772	chr3	176964671	176965177	+	884	NA	Intergenic	NA	-147923	LOC101928684								
MV411_4_321_R1_peak_1679	chr12	111403119	111403668	+	882	NA	Intergenic	NA	-2524	SH2B3								
MV411_4_321_R1_peak_793	chr10	46022845	46023243	+	880	NA	intron (NCOA4, intron 1 of 9)	NA	7670	NCOA4								
MV411_4_321_R1_peak_5346	chr5	76873949	76874435	+	880	NA	intron (S100Z, intron 2 of 4)	NA	24191	S100Z								
MV411_4_321_R1_peak_2596	chr17	5016888	5017216	+	879	NA	intron (KIF1C, intron 19 of 23)	NA	3041	LOC102724009								
MV411_4_321_R1_peak_2062	chr14	92600427	92600865	+	879	NA	intron (RIN3, intron 3 of 9)	NA	86865	RIN3								
MV411_4_321_R1_peak_6101	chr7	812691	813188	+	877	NA	Intergenic	NA	-2618	SUN1								
MV411_4_321_R1_peak_4546	chr3	58471191	58471797	+	870	NA	promoter-TSS (LOC101929223)	NA	-161	LOC101929223								
MV411_4_321_R1_peak_4272	chr21	44010377	44010721	+	868	NA	Intergenic	NA	-1817	TRAPPC10								
MV411_4_321_R1_peak_3011	chr18	61360731	61361262	+	868	NA	intron (CDH20, intron 1 of 11)	NA	27414	CDH20								
MV411_4_321_R1_peak_6352	chr7	118312976	118313324	+	865	NA	intron (LOC102724495, intron 1 of 2)	NA	53289	LOC102724495								
MV411_4_321_R1_peak_5118	chr4	146241686	146242359	+	860	NA	Intergenic	NA	18404	LOC345051								
MV411_4_321_R1_peak_2381	chr16	12573147	12573624	+	854	NA	exon (LOC101929304, exon 4 of 4)	NA	3193	LOC101929304								
MV411_4_321_R1_peak_6617	chr8	41544816	41545319	+	853	NA	TTS (GINS4)	NA	15837	GINS4								
MV411_4_321_R1_peak_3665	chr2	109255580	109255902	+	852	NA	intron (SH3RF3, intron 1 of 9)	NA	16786	LOC102724819								
MV411_4_321_R1_peak_5931	chr6	122484949	122485333	+	848	NA	intron (PKIB, intron 3 of 7)	NA	13224	PKIB								
MV411_4_321_R1_peak_2660	chr17	29195520	29196063	+	847	NA	Intergenic	NA	-15402	MYO18A								
MV411_4_321_R1_peak_2373	chr16	11640318	11640833	+	847	NA	Intergenic	NA	-27858	SNN								
MV411_4_321_R1_peak_1346	chr11	129846481	129846824	+	844	NA	intron (TMEM45B, intron 2 of 6)	NA	30811	TMEM45B								
MV411_4_321_R1_peak_5733	chr6	30213285	30213705	+	844	NA	promoter-TSS (TRIM26)	NA	-94	TRIM26								
MV411_4_321_R1_peak_3870	chr2	206217893	206218378	+	834	NA	promoter-TSS (GPR1)	NA	-88	GPR1								
MV411_4_321_R1_peak_5656	chr6	11519353	11519781	+	834	NA	Intergenic	NA	-18660	TMEM170B								
MV411_4_321_R1_peak_4656	chr3	125594195	125594611	+	834	NA	intron (OSBPL11, intron 1 of 12)	NA	1134	OSBPL11								
MV411_4_321_R1_peak_1942	chr14	60622909	60623309	+	831	NA	Intergenic	NA	26328	SIX1								
MV411_4_321_R1_peak_800	chr10	50458558	50458956	+	826	NA	intron (SGMS1, intron 5 of 7)	NA	165208	SGMS1								
MV411_4_321_R1_peak_2009	chr14	76955970	76956294	+	815	NA	Intergenic	NA	72567	IRF2BPL								
MV411_4_321_R1_peak_697	chr10	451072	451493	+	813	NA	intron (DIP2C, intron 4 of 37)	NA	-177313	LOC101930421								
MV411_4_321_R1_peak_682	chr1	245516291	245516888	+	809	NA	intron (KIF26B, intron 4 of 14)	NA	361604	KIF26B								
MV411_4_321_R1_peak_1208	chr11	73280603	73280921	+	805	NA	intron (P2RY6, intron 2 of 2)	NA	16168	P2RY6								
MV411_4_321_R1_peak_5383	chr5	95554814	95555250	+	805	NA	promoter-TSS (TTC37)	NA	-27	TTC37								
