PeakID (cmd=annotatePeaks.pl MV411_1_430_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_1_430_R1_peak_743	chr12	26274721	26275067	+	413	NA	Intergenic	NA	-60117	LOC101928554								
MV411_1_430_R1_peak_2279	chr21	44968105	44968457	+	413	NA	intron (FAM207A, intron 4 of 4)	NA	9052	FAM207A								
MV411_1_430_R1_peak_1748	chr19	39398265	39398740	+	413	NA	exon (MED29, exon 4 of 4)	NA	7179	MED29								
MV411_1_430_R1_peak_2919	chr6	32838700	32838991	+	412	NA	promoter-TSS (TAP2)	NA	-75	TAP2								
MV411_1_430_R1_peak_1507	chr18	38940835	38941612	+	409	NA	Intergenic	NA	-385842	LOC101927879								
MV411_1_430_R1_peak_3077	chr7	20219672	20220213	+	394	NA	intron (LOC100506098, intron 4 of 4)	NA	2483	LOC100506098								
MV411_1_430_R1_peak_1415	chr17	74513846	74514963	+	391	NA	Intergenic	NA	17070	CD300LB								
MV411_1_430_R1_peak_2726	chr5	41903876	41904363	+	381	NA	promoter-TSS (C5orf51)	NA	-249	C5orf51								
MV411_1_430_R1_peak_2258	chr21	34526886	34527286	+	380	NA	promoter-TSS (RCAN1)	NA	-14811	KCNE1								
MV411_1_430_R1_peak_1085	chr15	74546141	74546430	+	376	NA	intron (ARID3B, intron 2 of 8)	NA	5108	ARID3B								
MV411_1_430_R1_peak_1809	chr19	47315301	47315605	+	368	NA	intron (C5AR1, intron 1 of 1)	NA	-1102	C5AR1								
MV411_1_430_R1_peak_225	chr1	153566544	153566814	+	363	NA	promoter-TSS (S100A2)	NA	-849	S100A2								
MV411_1_430_R1_peak_328	chr1	212636690	212636999	+	360	NA	Intergenic	NA	12397	FAM71A								
MV411_1_430_R1_peak_377	chr1	243101624	243102023	+	353	NA	promoter-TSS (RP11-261C10.3)	NA	-79	RP11-261C10.3								
MV411_1_430_R1_peak_2662	chr4	119454557	119454869	+	351	NA	promoter-TSS (LOC645513)	NA	-70	LOC645513								
MV411_1_430_R1_peak_1037	chr15	44728522	44728954	+	351	NA	promoter-TSS (TRIM69)	NA	-7624	TRIM69								
MV411_1_430_R1_peak_323	chr1	212558906	212559186	+	351	NA	Intergenic	NA	13356	RP11-61J19.3								
MV411_1_430_R1_peak_1903	chr2	11743986	11744452	+	348	NA	intron (LPIN1, intron 2 of 9)	NA	-2377	LPIN1								
MV411_1_430_R1_peak_219	chr1	151311558	151311950	+	341	NA	intron (PI4KB, intron 3 of 12)	NA	15961	PI4KB								
MV411_1_430_R1_peak_3630	chrUn_KI270467v1	1940	3522	+	338	NA	NA	NA	NA	NA								
MV411_1_430_R1_peak_2735	chr5	61408653	61408997	+	337	NA	intron (ZSWIM6, intron 1 of 13)	NA	76552	ZSWIM6								
MV411_1_430_R1_peak_2872	chr6	13302854	13303244	+	334	NA	Intergenic	NA	-7463	RP1-257A7.4								
MV411_1_430_R1_peak_514	chr10	133013401	133013717	+	334	NA	promoter-TSS (LOC102723337)	NA	-230	LOC102723337								
MV411_1_430_R1_peak_1695	chr19	16328341	16328785	+	326	NA	Intergenic	NA	3723	KLF2								
MV411_1_430_R1_peak_3182	chr7	140062867	140063132	+	326	NA	exon (PARP12, exon 1 of 9)	NA	1287	PARP12								
MV411_1_430_R1_peak_2091	chr2	219279076	219279515	+	325	NA	promoter-TSS (DNAJB2)	NA	-23	DNAJB2								
MV411_1_430_R1_peak_1176	chr16	23504654	23505110	+	325	NA	intron (GGA2, intron 1 of 16)	NA	5612	GGA2								
MV411_1_430_R1_peak_673	chr11	84714334	84714771	+	324	NA	intron (DLG2, intron 6 of 27)	NA	-397206	DLG2								
MV411_1_430_R1_peak_1980	chr2	70142461	70143012	+	322	NA	Intergenic	NA	-17420	LOC100133985								
MV411_1_430_R1_peak_150	chr1	65812063	65812373	+	317	NA	intron (PDE4B, intron 1 of 16)	NA	234043	RP11-397C12.1								
MV411_1_430_R1_peak_3541	chr9	99819247	99819708	+	312	NA	intron (RP11-554F20.1, intron 1 of 6)	NA	412	RP11-554F20.1								
MV411_1_430_R1_peak_2757	chr5	91280472	91280706	+	312	NA	exon (LOC729040, exon 1 of 1)	NA	1478	LOC729040								
MV411_1_430_R1_peak_1586	chr19	1923368	1923633	+	312	NA	intron (SCAMP4, intron 6 of 6)	NA	-17649	CSNK1G2								
MV411_1_430_R1_peak_3084	chr7	30226051	30226378	+	312	NA	Intergenic	NA	-58093	ZNRF2								
MV411_1_430_R1_peak_2559	chr4	1043685	1043948	+	311	NA	Intergenic	NA	31994	FGFRL1								
MV411_1_430_R1_peak_2692	chr4	184474489	184474920	+	306	NA	promoter-TSS (LOC102723779)	NA	-98	LOC102723779								
MV411_1_430_R1_peak_2385	chr3	14431953	14432585	+	306	NA	promoter-TSS (SLC6A6)	NA	29693	SLC6A6								
MV411_1_430_R1_peak_1710	chr19	18374374	18374753	+	304	NA	Intergenic	NA	-11595	GDF15								
MV411_1_430_R1_peak_1365	chr17	56744768	56745117	+	304	NA	Intergenic	NA	87969	C17orf67								
MV411_1_430_R1_peak_3385	chr8	115427613	115427988	+	301	NA	intron (TRPS1, intron 5 of 6)	NA	241201	TRPS1								
MV411_1_430_R1_peak_2547	chr3	196055714	196056237	+	300	NA	intron (TFRC, intron 16 of 18)	NA	26186	TFRC								
MV411_1_430_R1_peak_1050	chr15	58331759	58332497	+	300	NA	Intergenic	NA	-82148	LOC101928635								
MV411_1_430_R1_peak_302	chr1	203287270	203287747	+	298	NA	intron (RP11-134P9.3, intron 1 of 2)	NA	232	RP11-134P9.3								
MV411_1_430_R1_peak_348	chr1	226662824	226663269	+	298	NA	intron (ITPKB-IT1, intron 1 of 1)	NA	12022	ITPKB-IT1								
MV411_1_430_R1_peak_796	chr12	76158627	76158994	+	297	NA	Intergenic	NA	-84408	NAP1L1								
MV411_1_430_R1_peak_99	chr1	32817278	32817536	+	296	NA	promoter-TSS (S100PBP)	NA	625	YARS								
MV411_1_430_R1_peak_2195	chr20	46111295	46111579	+	290	NA	Intergenic	NA	-6823	CD40								
MV411_1_430_R1_peak_1763	chr19	43562555	43563157	+	287	NA	intron (XRCC1, intron 2 of 16)	NA	12722	XRCC1								
MV411_1_430_R1_peak_2734	chr5	57173490	57174086	+	286	NA	promoter-TSS (GPBP1)	NA	-160	GPBP1								
MV411_1_430_R1_peak_2211	chr20	50440736	50441082	+	285	NA	Intergenic	NA	-69412	PTPN1								
MV411_1_430_R1_peak_641	chr11	65776113	65776626	+	283	NA	exon (AP5B1, exon 2 of 2)	NA	4222	AP5B1								
MV411_1_430_R1_peak_3423	chr8	125528831	125529132	+	281	NA	Intergenic	NA	96772	TRIB1								
MV411_1_430_R1_peak_3591	chr9	127919428	127919772	+	280	NA	Intergenic	NA	-2574	ST6GALNAC4								
MV411_1_430_R1_peak_2067	chr2	191020229	191020550	+	279	NA	Intergenic	NA	-6139	STAT1								
MV411_1_430_R1_peak_2543	chr3	194089586	194089972	+	279	NA	Intergenic	NA	11504	LOC102724877								
MV411_1_430_R1_peak_2207	chr20	50166029	50166336	+	278	NA	promoter-TSS (LOC101927512)	NA	-86	LOC101927512								
MV411_1_430_R1_peak_1628	chr19	7492168	7492499	+	276	NA	Intergenic	NA	-3295	PEX11G								
MV411_1_430_R1_peak_881	chr12	132445979	132446361	+	276	NA	intron (LOC101928629, intron 4 of 4)	NA	28084	MUC8								
MV411_1_430_R1_peak_3101	chr7	44606292	44606728	+	276	NA	promoter-TSS (OGDH)	NA	-12	OGDH								
MV411_1_430_R1_peak_392	chr10	26438073	26438424	+	275	NA	promoter-TSS (APBB1IP)	NA	-53659	APBB1IP								
MV411_1_430_R1_peak_3284	chr8	42051932	42052298	+	275	NA	promoter-TSS (KAT6A)	NA	-128	KAT6A								
MV411_1_430_R1_peak_2003	chr2	102227683	102228064	+	274	NA	intron (IL1RL2, intron 7 of 8)	NA	40798	IL1RL2								
MV411_1_430_R1_peak_1052	chr15	62060451	62060735	+	273	NA	promoter-TSS (VPS13C)	NA	90	LOC101928907								
MV411_1_430_R1_peak_3409	chr8	124474533	124474852	+	273	NA	promoter-TSS (RNF139-AS1)	NA	-75	RNF139								
MV411_1_430_R1_peak_2933	chr6	36680059	36680626	+	271	NA	intron (CDKN1A, intron 1 of 2)	NA	3882	CDKN1A								
MV411_1_430_R1_peak_210	chr1	148522564	148523006	+	269	NA	Intergenic	NA	-6472	TRNAN5-2								
MV411_1_430_R1_peak_3483	chr8	144456606	144457221	+	268	NA	intron (CYHR1, intron 2 of 4)	NA	8609	CYHR1								
MV411_1_430_R1_peak_1388	chr17	63985155	63985379	+	267	NA	intron (SCN4A, intron 1 of 24)	NA	4244	SCN4A								
MV411_1_430_R1_peak_1188	chr16	30568232	30568607	+	266	NA	Intergenic	NA	3988	ZNF688								
MV411_1_430_R1_peak_1279	chr17	5526843	5527091	+	265	NA	intron (NLRP1, intron 11 of 15)	NA	-6616	LOC101928019								
MV411_1_430_R1_peak_458	chr10	93458816	93459102	+	265	NA	intron (MYOF, intron 1 of 53)	NA	23358	MYOF								
MV411_1_430_R1_peak_2534	chr3	185807745	185807958	+	265	NA	intron (IGF2BP2, intron 2 of 16)	NA	-39983	MIR548AQ								
MV411_1_430_R1_peak_1097	chr15	78988567	78988929	+	265	NA	intron (RASGRF1, intron 22 of 24)	NA	-43670	CTSH								
MV411_1_430_R1_peak_2417	chr3	42684011	42684224	+	265	NA	Intergenic	NA	-1402	KLHL40								
MV411_1_430_R1_peak_546	chr11	13216488	13216925	+	260	NA	Intergenic	NA	-61028	ARNTL								
MV411_1_430_R1_peak_1055	chr15	63504318	63504699	+	258	NA	promoter-TSS (USP3)	NA	-3	USP3								
MV411_1_430_R1_peak_1113	chr15	89087873	89088189	+	258	NA	promoter-TSS (ABHD2)	NA	-16493	ABHD2								
MV411_1_430_R1_peak_3299	chr8	55930430	55930827	+	257	NA	intron (LYN, intron 1 of 12)	NA	50801	LYN								
MV411_1_430_R1_peak_3174	chr7	134084753	134085091	+	255	NA	Intergenic	NA	-42430	LRGUK								
MV411_1_430_R1_peak_2309	chr22	30270868	30271188	+	254	NA	Intergenic	NA	-5663	OSM								
MV411_1_430_R1_peak_1182	chr16	28212048	28212357	+	253	NA	promoter-TSS (XPO6)	NA	-56210	XPO6								
MV411_1_430_R1_peak_2383	chr3	13012403	13012747	+	253	NA	intron (IQSEC1, intron 1 of 13)	NA	60542	IQSEC1								
MV411_1_430_R1_peak_2490	chr3	130821043	130821291	+	253	NA	Intergenic	NA	-72930	ATP2C1								
MV411_1_430_R1_peak_1105	chr15	83108583	83108929	+	253	NA	intron (TM6SF1, intron 1 of 9)	NA	1184	TM6SF1								
MV411_1_430_R1_peak_1492	chr18	21600668	21601125	+	251	NA	promoter-TSS (ESCO1)	NA	-160	ESCO1								
MV411_1_430_R1_peak_1340	chr17	42388524	42388913	+	250	NA	promoter-TSS (STAT3)	NA	-331	STAT3								
MV411_1_430_R1_peak_398	chr10	30494051	30494437	+	247	NA	Intergenic	NA	59583	MAP3K8								
MV411_1_430_R1_peak_2212	chr20	50931672	50931935	+	247	NA	promoter-TSS (ADNP)	NA	819	RP5-914P20.5								
MV411_1_430_R1_peak_3159	chr7	106424883	106425260	+	245	NA	Intergenic	NA	-139339	NAMPT								
MV411_1_430_R1_peak_1077	chr15	70486675	70487020	+	244	NA	Intergenic	NA	99759	LOC101929151								
MV411_1_430_R1_peak_2469	chr3	101686557	101686974	+	242	NA	promoter-TSS (RPL24)	NA	-46	RPL24								
MV411_1_430_R1_peak_3276	chr8	37737464	37737874	+	241	NA	exon (LOC102723701, exon 1 of 2)	NA	201	LOC102723701								
MV411_1_430_R1_peak_235	chr1	155244674	155244961	+	241	NA	promoter-TSS (GBA)	NA	-3539	GBA								
MV411_1_430_R1_peak_3229	chr8	17363061	17363356	+	241	NA	intron (MTMR7, intron 3 of 13)	NA	-16929	LOC102724838								
MV411_1_430_R1_peak_2422	chr3	45667980	45668402	+	241	NA	intron (LIMD1, intron 3 of 7)	NA	20691	LIMD1-AS1								
MV411_1_430_R1_peak_1566	chr18	79068896	79069398	+	240	NA	promoter-TSS (ATP9B)	NA	-247	ATP9B								
MV411_1_430_R1_peak_1272	chr17	2982967	2983204	+	240	NA	intron (RAP1GAP2, intron 9 of 23)	NA	-16941	LOC101927911								
MV411_1_430_R1_peak_1074	chr15	70462984	70463353	+	239	NA	Intergenic	NA	123438	LOC101929151								
MV411_1_430_R1_peak_1600	chr19	2549778	2550205	+	239	NA	intron (GNG7, intron 3 of 4)	NA	-36420	LOC101929097								
MV411_1_430_R1_peak_2724	chr5	40486438	40486841	+	238	NA	Intergenic	NA	-194312	PTGER4								
MV411_1_430_R1_peak_3629	chrUn_KI270466v1	692	1188	+	237	NA	NA	NA	NA	NA								
MV411_1_430_R1_peak_1671	chr19	13846466	13847356	+	234	NA	Intergenic	NA	-10252	MIR23A								
MV411_1_430_R1_peak_1159	chr16	11133435	11133628	+	234	NA	intron (CLEC16A, intron 22 of 22)	NA	122651	SOCS1								
MV411_1_430_R1_peak_321	chr1	212485871	212486226	+	233	NA	Intergenic	NA	53161	NENF								
MV411_1_430_R1_peak_1164	chr16	11328504	11328840	+	233	NA	Intergenic	NA	-16782	RMI2								
MV411_1_430_R1_peak_1904	chr2	11746405	11746669	+	230	NA	promoter-TSS (LPIN1)	NA	-59	LPIN1								
MV411_1_430_R1_peak_3095	chr7	41881540	41882053	+	230	NA	Intergenic	NA	-178688	INHBA								
MV411_1_430_R1_peak_962	chr14	67700658	67700904	+	229	NA	Intergenic	NA	-1105	RDH12								
MV411_1_430_R1_peak_3003	chr6	129684025	129684275	+	229	NA	intron (ARHGAP18, intron 1 of 14)	NA	-22194	ARHGAP18								
MV411_1_430_R1_peak_1889	chr2	8545036	8545396	+	228	NA	Intergenic	NA	38576	AC011747.4								
MV411_1_430_R1_peak_3662	chrX	150201011	150201294	+	227	NA	Intergenic	NA	-26900	MIR2114								
MV411_1_430_R1_peak_3034	chr6	157764458	157764824	+	225	NA	intron (SNX9, intron 1 of 19)	NA	-58530	SNX9								
MV411_1_430_R1_peak_2101	chr2	229489016	229489286	+	224	NA	intron (DNER, intron 6 of 11)	NA	-217810	PID1								
MV411_1_430_R1_peak_1398	chr17	64985847	64986146	+	222	NA	Intergenic	NA	-10411	AMZ2P1								
MV411_1_430_R1_peak_2248	chr21	32771701	32772089	+	222	NA	promoter-TSS (PAXBP1)	NA	-37	PAXBP1								
MV411_1_430_R1_peak_2318	chr22	35371898	35372213	+	222	NA	Intergenic	NA	-9012	HMOX1								
MV411_1_430_R1_peak_549	chr11	15800529	15800761	+	222	NA	Intergenic	NA	168976	MIR6073								
MV411_1_430_R1_peak_35	chr1	9275580	9275863	+	220	NA	Intergenic	NA	-17161	SPSB1								
MV411_1_430_R1_peak_374	chr1	235011721	235012278	+	220	NA	Intergenic	NA	57819	LOC731656								
MV411_1_430_R1_peak_3480	chr8	143986326	143986616	+	220	NA	promoter-TSS (PARP10)	NA	-4	PARP10								
MV411_1_430_R1_peak_844	chr12	120291645	120291984	+	219	NA	promoter-TSS (SIRT4)	NA	89	RNU4-2								
MV411_1_430_R1_peak_2553	chr3	197031405	197031818	+	219	NA	Intergenic	NA	-1796	MFI2								
MV411_1_430_R1_peak_474	chr10	102452759	102453258	+	219	NA	intron (LOC100505761, intron 4 of 4)	NA	-1465	C10orf95								
MV411_1_430_R1_peak_2828	chr5	172772434	172772683	+	218	NA	Intergenic	NA	-1358	DUSP1								
MV411_1_430_R1_peak_3152	chr7	105012549	105012810	+	216	NA	exon (KMT2E-AS1, exon 1 of 1)	NA	1462	KMT2E-AS1								
MV411_1_430_R1_peak_3149	chr7	101717603	101717980	+	215	NA	Intergenic	NA	-88495	MYL10								
MV411_1_430_R1_peak_3102	chr7	44885493	44885940	+	213	NA	promoter-TSS (PURB)	NA	-331	PURB								
MV411_1_430_R1_peak_373	chr1	234980480	234981252	+	212	NA	Intergenic	NA	88952	LOC731656								
MV411_1_430_R1_peak_109	chr1	36386462	36386909	+	212	NA	promoter-TSS (STK40)	NA	-758	STK40								
MV411_1_430_R1_peak_1322	chr17	21287954	21288180	+	212	NA	promoter-TSS (MAP2K3)	NA	-7608	MAP2K3								
MV411_1_430_R1_peak_3439	chr8	133217879	133218121	+	212	NA	intron (WISP1, intron 2 of 2)	NA	-5086	LOC102723635								
MV411_1_430_R1_peak_3420	chr8	125429793	125430374	+	212	NA	promoter-TSS (TRIB1)	NA	-2126	TRIB1								
MV411_1_430_R1_peak_1775	chr19	44925371	44925792	+	212	NA	Intergenic	NA	-1222	APOC1P1								
MV411_1_430_R1_peak_102	chr1	32992488	32992777	+	210	NA	Intergenic	NA	-27780	RNF19B								
MV411_1_430_R1_peak_450	chr10	89084481	89084726	+	210	NA	Intergenic	NA	-21201	MIR4679-2								
MV411_1_430_R1_peak_963	chr14	68210810	68211291	+	210	NA	intron (RAD51B, intron 7 of 10)	NA	189329	LOC101927971								
MV411_1_430_R1_peak_2249	chr21	33059533	33059829	+	209	NA	intron (LINC00945, intron 2 of 4)	NA	1852	LINC00945								
MV411_1_430_R1_peak_755	chr12	45727461	45727822	+	209	NA	exon (LINC00938, exon 1 of 1)	NA	280	LINC00938								
MV411_1_430_R1_peak_2838	chr5	177300354	177300575	+	208	NA	TTS (RAB24)	NA	3280	RAB24								
MV411_1_430_R1_peak_749	chr12	31749227	31749552	+	208	NA	Intergenic	NA	-19571	LOC102724590								
MV411_1_430_R1_peak_2168	chr20	24148432	24148752	+	208	NA	Intergenic	NA	-51175	FLJ33581								
MV411_1_430_R1_peak_41	chr1	10400473	10400775	+	207	NA	intron (PGD, intron 3 of 12)	NA	1596	PGD								
MV411_1_430_R1_peak_105	chr1	33433871	33434098	+	207	NA	Intergenic	NA	-38667	ZSCAN20								
MV411_1_430_R1_peak_2322	chr22	36239435	36239748	+	207	NA	promoter-TSS (APOL2)	NA	363	APOL2								
MV411_1_430_R1_peak_1258	chr16	90031899	90032788	+	207	NA	intron (GAS8, intron 3 of 10)	NA	-2442	C16orf3								
MV411_1_430_R1_peak_1412	chr17	73143141	73143504	+	207	NA	Intergenic	NA	-21699	SSTR2								
MV411_1_430_R1_peak_1788	chr19	45584706	45585179	+	206	NA	promoter-TSS (OPA3)	NA	17266	GPR4								
MV411_1_430_R1_peak_2924	chr6	33840106	33840353	+	206	NA	Intergenic	NA	-36213	MLN								
MV411_1_430_R1_peak_2282	chr21	45875037	45875394	+	203	NA	intron (PCBP3, intron 1 of 13)	NA	25254	PCBP3								
MV411_1_430_R1_peak_3660	chrX	131822388	131822710	+	203	NA	intron (FIRRE, intron 2 of 12)	NA	8094	FIRRE								
MV411_1_430_R1_peak_617	chr11	64305300	64305589	+	203	NA	promoter-TSS (ESRRA)	NA	-783	ESRRA								
MV411_1_430_R1_peak_687	chr11	102760406	102760685	+	203	NA	Intergenic	NA	20083	MMP10								
MV411_1_430_R1_peak_2928	chr6	35370314	35370632	+	203	NA	intron (PPARD, intron 4 of 9)	NA	27915	PPARD								
MV411_1_430_R1_peak_1828	chr19	49640541	49640912	+	202	NA	promoter-TSS (RRAS)	NA	-583	RRAS								
MV411_1_430_R1_peak_3565	chr9	114894900	114895177	+	202	NA	intron (TNFSF8, intron 4 of 4)	NA	35557	TNFSF8								
MV411_1_430_R1_peak_991	chr14	89000599	89000884	+	202	NA	Intergenic	NA	21643	TRNAA17								
MV411_1_430_R1_peak_2479	chr3	119638900	119639186	+	201	NA	Intergenic	NA	21547	POPDC2								
MV411_1_430_R1_peak_316	chr1	209884687	209884996	+	201	NA	Intergenic	NA	-53333	SYT14								
MV411_1_430_R1_peak_2177	chr20	35305750	35306075	+	200	NA	intron (UQCC1, intron 7 of 7)	NA	-13490	FAM83C								
MV411_1_430_R1_peak_3421	chr8	125434619	125435090	+	198	NA	intron (TRIB1, intron 2 of 2)	NA	2645	TRIB1								
MV411_1_430_R1_peak_1441	chr17	78592262	78592776	+	197	NA	Intergenic	NA	-15125	DNAH17								
MV411_1_430_R1_peak_1344	chr17	43360363	43361677	+	197	NA	Intergenic	NA	27878	LINC00910								
MV411_1_430_R1_peak_236	chr1	155637496	155637721	+	197	NA	Intergenic	NA	27438	MSTO1								
MV411_1_430_R1_peak_2528	chr3	183298906	183299167	+	197	NA	intron (MCF2L2, intron 11 of 29)	NA	45792	B3GNT5								
MV411_1_430_R1_peak_2066	chr2	191014094	191014429	+	196	NA	promoter-TSS (STAT1)	NA	-11	STAT1								
MV411_1_430_R1_peak_170	chr1	98323931	98324274	+	196	NA	Intergenic	NA	113391	RP5-1070A16.1								
MV411_1_430_R1_peak_2569	chr4	7649786	7650313	+	196	NA	intron (SORCS2, intron 4 of 26)	NA	-104041	AFAP1-AS1								
MV411_1_430_R1_peak_152	chr1	66335959	66336292	+	196	NA	intron (PDE4B, intron 2 of 10)	NA	4177	PDE4B								
MV411_1_430_R1_peak_1403	chr17	67491160	67491386	+	195	NA	intron (PITPNC1, intron 1 of 8)	NA	-19712	MIR548D2								
MV411_1_430_R1_peak_396	chr10	30434453	30434686	+	195	NA	promoter-TSS (MAP3K8)	NA	-92	MAP3K8								
MV411_1_430_R1_peak_1853	chr19	51784978	51785350	+	195	NA	Intergenic	NA	-9994	FPR3								
MV411_1_430_R1_peak_2409	chr3	39147071	39147302	+	195	NA	intron (CSRNP1, intron 1 of 4)	NA	-5162	LOC101928263								
MV411_1_430_R1_peak_3434	chr8	131856789	131857060	+	195	NA	Intergenic	NA	-47185	EFR3A								
MV411_1_430_R1_peak_488	chr10	113179405	113179620	+	192	NA	Intergenic	NA	229262	TCF7L2								
MV411_1_430_R1_peak_3118	chr7	66844862	66845126	+	192	NA	promoter-TSS (GTF2IRD1P1)	NA	-168	GTF2IRD1P1								
MV411_1_430_R1_peak_292	chr1	186849909	186850147	+	191	NA	intron (PLA2G4A, intron 1 of 15)	NA	21128	PLA2G4A								
MV411_1_430_R1_peak_1790	chr19	45769367	45769657	+	191	NA	promoter-TSS (SIX5)	NA	-273	SIX5								
MV411_1_430_R1_peak_1083	chr15	74512294	74512594	+	191	NA	intron (LOC102723714, intron 2 of 2)	NA	7230	LOC102723714								
MV411_1_430_R1_peak_1150	chr16	8884639	8884882	+	191	NA	TTS (LOC101929989)	NA	2020	LOC101929989								
MV411_1_430_R1_peak_538	chr11	9364256	9364699	+	191	NA	Intergenic	NA	-20145	IPO7								
MV411_1_430_R1_peak_1429	chr17	76716143	76716493	+	190	NA	exon (JMJD6, exon 7 of 7)	NA	-5344	MXRA7								
MV411_1_430_R1_peak_1737	chr19	38048360	38048781	+	190	NA	intron (SIPA1L3, intron 2 of 21)	NA	-56921	SIPA1L3								
MV411_1_430_R1_peak_1849	chr19	51350699	51350966	+	190	NA	intron (ETFB, intron 2 of 4)	NA	-8708	VSIG10L								
MV411_1_430_R1_peak_2820	chr5	170331254	170331519	+	189	NA	promoter-TSS (LOC257358)	NA	-7	LOC257358								
MV411_1_430_R1_peak_1888	chr2	8543673	8543961	+	189	NA	Intergenic	NA	39975	AC011747.4								
MV411_1_430_R1_peak_678	chr11	86743464	86743706	+	188	NA	Intergenic	NA	-19932	LOC102724775								
MV411_1_430_R1_peak_3060	chr7	2641510	2641766	+	188	NA	intron (TTYH3, intron 1 of 13)	NA	9669	TTYH3								
MV411_1_430_R1_peak_3573	chr9	120584115	120584331	+	188	NA	Intergenic	NA	-4053	CDK5RAP2								
MV411_1_430_R1_peak_1064	chr15	67024485	67024680	+	188	NA	intron (LOC102723493, intron 2 of 4)	NA	-36935	LOC102723493								
MV411_1_430_R1_peak_1095	chr15	77004201	77004483	+	187	NA	intron (PSTPIP1, intron 1 of 12)	NA	9218	PSTPIP1								
MV411_1_430_R1_peak_110	chr1	39192172	39192415	+	186	NA	intron (MACF1, intron 1 of 101)	NA	108126	MACF1								
MV411_1_430_R1_peak_1999	chr2	101306881	101307144	+	186	NA	intron (RNF149, intron 1 of 5)	NA	1704	RNF149								
