PeakID (cmd=annotatePeaks.pl MV411_2_435_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_2_435_R1_peak_6836	chr13	113296733	113297779	+	5014	NA	exon (LAMP1, exon 1 of 9)	NA	102	LAMP1								
MV411_2_435_R1_peak_9659	chr16	83807677	83808448	+	4998	NA	exon (HSBP1, exon 1 of 4)	NA	159	HSBP1								
MV411_2_435_R1_peak_26510	chr9	122904693	122905716	+	4996	NA	promoter-TSS (RC3H2)	NA	79	RC3H2								
MV411_2_435_R1_peak_8252	chr15	69160211	69161043	+	4996	NA	promoter-TSS (GLCE)	NA	-8	GLCE								
MV411_2_435_R1_peak_20969	chr5	128082635	128083846	+	4996	NA	promoter-TSS (LINC01184)	NA	-166	LINC01184								
MV411_2_435_R1_peak_21750	chr6	7312067	7313741	+	4995	NA	intron (SSR1, intron 1 of 7)	NA	404	SSR1								
MV411_2_435_R1_peak_6637	chr13	31161496	31162895	+	4983	NA	promoter-TSS (HSPH1)	NA	193	HSPH1								
MV411_2_435_R1_peak_8354	chr15	74995142	74995836	+	4982	NA	promoter-TSS (SCAMP5)	NA	-103	SCAMP5								
MV411_2_435_R1_peak_14725	chr2	85615941	85616573	+	4962	NA	exon (USP39, exon 1 of 13)	NA	-4203	C2orf68								
MV411_2_435_R1_peak_14076	chr2	24971353	24972913	+	4961	NA	promoter-TSS (DNAJC27)	NA	21	DNAJC27-AS1								
MV411_2_435_R1_peak_6698	chr13	42271596	42272437	+	4950	NA	promoter-TSS (AKAP11)	NA	-109	AKAP11								
MV411_2_435_R1_peak_15671	chr2	224584586	224586005	+	4944	NA	exon (CUL3, exon 1 of 16)	NA	-21955	CUL3								
MV411_2_435_R1_peak_1885	chr1	179954193	179955591	+	4942	NA	promoter-TSS (CEP350)	NA	74	CEP350								
MV411_2_435_R1_peak_20096	chr4	143512955	143514217	+	4939	NA	exon (SMARCA5-AS1, exon 2 of 2)	NA	123	SMARCA5								
MV411_2_435_R1_peak_27177	chrX	48696245	48697360	+	4929	NA	promoter-TSS (SUV39H1)	NA	69	SUV39H1								
MV411_2_435_R1_peak_8426	chr15	78437666	78438819	+	4928	NA	promoter-TSS (IREB2)	NA	66	IREB2								
MV411_2_435_R1_peak_9961	chr17	4939608	4941120	+	4928	NA	promoter-TSS (SLC25A11)	NA	134	RNF167								
MV411_2_435_R1_peak_13619	chr19	49495612	49497585	+	4928	NA	intron (RPS11, intron 1 of 4)	NA	233	RPS11								
MV411_2_435_R1_peak_14414	chr2	55616884	55618560	+	4910	NA	promoter-TSS (SMEK2)	NA	3	SMEK2								
MV411_2_435_R1_peak_20061	chr4	139453195	139454235	+	4884	NA	promoter-TSS (RAB33B)	NA	-92	RAB33B								
MV411_2_435_R1_peak_11117	chr17	75261180	75262155	+	4884	NA	promoter-TSS (GGA3)	NA	-41	GGA3								
MV411_2_435_R1_peak_12921	chr19	19320144	19321476	+	4874	NA	promoter-TSS (SUGP1)	NA	123	MAU2								
MV411_2_435_R1_peak_18608	chr3	94062574	94063486	+	4867	NA	promoter-TSS (DHFRL1)	NA	19	NSUN3								
MV411_2_435_R1_peak_5752	chr12	53625976	53626678	+	4854	NA	promoter-TSS (ATF7)	NA	88	ATF7								
MV411_2_435_R1_peak_26570	chr9	127450711	127452060	+	4845	NA	promoter-TSS (RPL12)	NA	47	RPL12								
MV411_2_435_R1_peak_39	chr1	1511334	1512645	+	4834	NA	promoter-TSS (ATAD3A)	NA	-154	ATAD3A								
MV411_2_435_R1_peak_564	chr1	28505429	28507999	+	4833	NA	promoter-TSS (SNORA73A)	NA	-651	SNORA73A								
MV411_2_435_R1_peak_24792	chr8	33484543	33485581	+	4820	NA	promoter-TSS (MAK16)	NA	-105	MAK16								
MV411_2_435_R1_peak_17545	chr22	39519243	39521392	+	4812	NA	promoter-TSS (ATF4)	NA	-247	ATF4								
MV411_2_435_R1_peak_16600	chr20	50930148	50932313	+	4802	NA	promoter-TSS (ADNP)	NA	-240	ADNP								
MV411_2_435_R1_peak_15299	chr2	169827085	169827924	+	4801	NA	promoter-TSS (UBR3)	NA	-4	UBR3								
MV411_2_435_R1_peak_15985	chr20	3786154	3787105	+	4787	NA	promoter-TSS (CDC25B)	NA	61	CENPB								
MV411_2_435_R1_peak_13688	chr19	50510978	50511850	+	4787	NA	promoter-TSS (JOSD2)	NA	-255	JOSD2								
MV411_2_435_R1_peak_1037	chr1	70354138	70355121	+	4774	NA	promoter-TSS (HHLA3)	NA	159	ANKRD13C								
MV411_2_435_R1_peak_5948	chr12	71663247	71664639	+	4770	NA	promoter-TSS (ZFC3H1)	NA	26	ZFC3H1								
MV411_2_435_R1_peak_21496	chr5	176361314	176362136	+	4749	NA	promoter-TSS (KIAA1191)	NA	82	KIAA1191								
MV411_2_435_R1_peak_430	chr1	25819793	25821079	+	4735	NA	promoter-TSS (LOC102723671)	NA	243	MTFR1L								
MV411_2_435_R1_peak_1276	chr1	111448745	111449816	+	4735	NA	promoter-TSS (WDR77)	NA	-72	WDR77								
MV411_2_435_R1_peak_15542	chr2	206765108	206766034	+	4732	NA	promoter-TSS (MDH1B)	NA	-22	MDH1B								
MV411_2_435_R1_peak_10507	chr17	39450692	39452090	+	4729	NA	promoter-TSS (MED1)	NA	-121	MED1								
MV411_2_435_R1_peak_27375	chrX	119605877	119606723	+	4717	NA	promoter-TSS (NKRF)	NA	-417	NKRF								
MV411_2_435_R1_peak_7553	chr14	100237914	100240709	+	4713	NA	exon (YY1, exon 1 of 5)	NA	546	YY1								
MV411_2_435_R1_peak_16845	chr21	29072716	29074159	+	4713	NA	exon (CCT8, exon 1 of 16)	NA	360	CCT8								
MV411_2_435_R1_peak_22345	chr6	36027357	36028358	+	4693	NA	exon (MAPK14, exon 1 of 11)	NA	180	MAPK14								
MV411_2_435_R1_peak_4090	chr11	27506449	27507195	+	4691	NA	promoter-TSS (BDNF-AS)	NA	-30	BDNF-AS								
MV411_2_435_R1_peak_24294	chr7	134316734	134317356	+	4691	NA	promoter-TSS (SLC35B4)	NA	30	SLC35B4								
MV411_2_435_R1_peak_21018	chr5	133051185	133053167	+	4690	NA	exon (HSPA4, exon 1 of 19)	NA	206	HSPA4								
MV411_2_435_R1_peak_202	chr1	11012026	11013268	+	4690	NA	promoter-TSS (TARDBP)	NA	25	TARDBP								
MV411_2_435_R1_peak_22260	chr6	33200079	33201324	+	4687	NA	promoter-TSS (SLC39A7)	NA	-125	SLC39A7								
MV411_2_435_R1_peak_484	chr1	26899930	26900853	+	4652	NA	promoter-TSS (GPATCH3)	NA	80	GPATCH3								
MV411_2_435_R1_peak_11304	chr17	80454179	80455485	+	4652	NA	Intergenic	NA	21772	NPTX1								
MV411_2_435_R1_peak_24888	chr8	42391239	42392294	+	4648	NA	promoter-TSS (VDAC3)	NA	5	VDAC3								
MV411_2_435_R1_peak_4457	chr11	64777707	64779442	+	4623	NA	promoter-TSS (SF1)	NA	-818	SF1								
MV411_2_435_R1_peak_1815	chr1	167935628	167937730	+	4615	NA	promoter-TSS (DCAF6)	NA	61	DCAF6								
MV411_2_435_R1_peak_20913	chr5	112860689	112861683	+	4586	NA	promoter-TSS (SRP19)	NA	-2	SRP19								
MV411_2_435_R1_peak_16244	chr20	31879612	31880455	+	4574	NA	intron (TTLL9, intron 1 of 12)	NA	9331	TTLL9								
MV411_2_435_R1_peak_21036	chr5	134845641	134846822	+	4551	NA	promoter-TSS (C5orf24)	NA	551	C5orf24								
MV411_2_435_R1_peak_13791	chr19	54200283	54201752	+	4539	NA	intron (RPS9, intron 1 of 4)	NA	190	RPS9								
MV411_2_435_R1_peak_23007	chr6	145963885	145964874	+	4531	NA	promoter-TSS (SHPRH)	NA	-282	SHPRH								
MV411_2_435_R1_peak_2384	chr1	231337326	231338600	+	4518	NA	promoter-TSS (SPRTN)	NA	27	SPRTN								
MV411_2_435_R1_peak_2123	chr1	207052668	207053353	+	4514	NA	promoter-TSS (PFKFB2)	NA	-30	YOD1								
MV411_2_435_R1_peak_8955	chr16	14070986	14071720	+	4506	NA	promoter-TSS (MKL2)	NA	32	MKL2								
MV411_2_435_R1_peak_15654	chr2	219498228	219499175	+	4499	NA	promoter-TSS (GMPPA)	NA	-200	GMPPA								
MV411_2_435_R1_peak_13285	chr19	41859495	41861011	+	4473	NA	exon (RPS19, exon 1 of 6)	NA	335	RPS19								
MV411_2_435_R1_peak_25822	chr8	143828792	143829868	+	4473	NA	promoter-TSS (PUF60)	NA	56	PUF60								
MV411_2_435_R1_peak_22373	chr6	36885541	36886301	+	4463	NA	promoter-TSS (C6orf89)	NA	57	C6orf89								
MV411_2_435_R1_peak_7780	chr15	36579074	36579835	+	4451	NA	promoter-TSS (C15orf41)	NA	-61151	C15orf41								
MV411_2_435_R1_peak_22578	chr6	47477357	47478482	+	4446	NA	exon (CD2AP, exon 1 of 17)	NA	173	CD2AP								
MV411_2_435_R1_peak_13187	chr19	39444950	39446082	+	4437	NA	promoter-TSS (SUPT5H)	NA	-30	SUPT5H								
MV411_2_435_R1_peak_23591	chr7	35694290	35695532	+	4431	NA	exon (HERPUD2, exon 1 of 7)	NA	251	HERPUD2								
MV411_2_435_R1_peak_3407	chr10	96043115	96044459	+	4411	NA	promoter-TSS (CCNJ)	NA	385	CCNJ								
MV411_2_435_R1_peak_5861	chr12	57546763	57547556	+	4393	NA	exon (DCTN2, exon 1 of 14)	NA	172	DCTN2								
MV411_2_435_R1_peak_12441	chr19	8320904	8322139	+	4391	NA	promoter-TSS (NDUFA7)	NA	12	NDUFA7								
MV411_2_435_R1_peak_24907	chr8	42842552	42843680	+	4388	NA	exon (THAP1, exon 1 of 2)	NA	215	THAP1								
MV411_2_435_R1_peak_10456	chr17	36544170	36546218	+	4385	NA	intron (GGNBP2, intron 1 of 13)	NA	306	GGNBP2								
MV411_2_435_R1_peak_4462	chr11	64878122	64879488	+	4385	NA	promoter-TSS (EHD1)	NA	908	EHD1								
MV411_2_435_R1_peak_9218	chr16	30697806	30699652	+	4375	NA	promoter-TSS (LOC730183)	NA	-240	LOC730183								
MV411_2_435_R1_peak_10588	chr17	42561704	42563370	+	4373	NA	exon (COASY, exon 1 of 8)	NA	463	COASY								
MV411_2_435_R1_peak_10455	chr17	36534709	36536033	+	4366	NA	promoter-TSS (MYO19)	NA	-184	PIGW								
MV411_2_435_R1_peak_20199	chr4	177441887	177442828	+	4366	NA	promoter-TSS (AGA)	NA	146	AGA								
MV411_2_435_R1_peak_1189	chr1	99849715	99850480	+	4354	NA	promoter-TSS (AGL)	NA	13	AGL								
MV411_2_435_R1_peak_22802	chr6	111482149	111484417	+	4352	NA	promoter-TSS (TRAF3IP2-AS1)	NA	154	REV3L								
MV411_2_435_R1_peak_27098	chrX	30889114	30889711	+	4339	NA	promoter-TSS (TAB3)	NA	-21	TAB3								
MV411_2_435_R1_peak_22753	chr6	107957161	107958533	+	4338	NA	intron (SEC63, intron 1 of 20)	NA	431	SEC63								
MV411_2_435_R1_peak_10332	chr17	29389942	29391281	+	4322	NA	promoter-TSS (MIR4523)	NA	-51	MIR4523								
MV411_2_435_R1_peak_5513	chr12	26937834	26938945	+	4282	NA	promoter-TSS (FGFR1OP2)	NA	17	FGFR1OP2								
MV411_2_435_R1_peak_6841	chr13	113815237	113815886	+	4276	NA	promoter-TSS (GAS6-AS1)	NA	-49	GAS6-AS1								
MV411_2_435_R1_peak_11294	chr17	80146520	80147892	+	4269	NA	promoter-TSS (EIF4A3)	NA	-23	EIF4A3								
MV411_2_435_R1_peak_3199	chr10	73358413	73359118	+	4252	NA	promoter-TSS (TTC18)	NA	902	TTC18								
MV411_2_435_R1_peak_18961	chr3	150703651	150704388	+	4234	NA	promoter-TSS (FAM194A)	NA	-29	FAM194A								
MV411_2_435_R1_peak_2634	chr1	246930982	246932366	+	4232	NA	promoter-TSS (AHCTF1)	NA	-316	AHCTF1								
MV411_2_435_R1_peak_21397	chr5	169583442	169584068	+	4228	NA	promoter-TSS (SPDL1)	NA	121	SPDL1								
