PeakID (cmd=annotatePeaks.pl MV411_1_771_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_1_771_R1_peak_1337	chr18	77065199	77065756	+	225	NA	intron (MBP, intron 2 of 6)	NA	-48378	MBP								
MV411_1_771_R1_peak_1122	chr17	25242838	25243111	+	225	NA	Intergenic	NA	2051022	MIR4522								
MV411_1_771_R1_peak_687	chr12	76588824	76589260	+	223	NA	Intergenic	NA	-30454	OSBPL8								
MV411_1_771_R1_peak_2269	chr4	87089607	87090378	+	222	NA	exon (AFF1, exon 6 of 21)	NA	69219	AFF1								
MV411_1_771_R1_peak_767	chr13	28468029	28468546	+	218	NA	intron (FLT1, intron 1 of 12)	NA	26841	FLT1								
MV411_1_771_R1_peak_1933	chr22	35301471	35301864	+	216	NA	intron (TOM1, intron 1 of 14)	NA	1863	TOM1								
MV411_1_771_R1_peak_1495	chr19	51350679	51350970	+	214	NA	intron (ETFB, intron 2 of 4)	NA	4018	ETFB								
MV411_1_771_R1_peak_1917	chr22	28670117	28670660	+	213	NA	intron (TTC28, intron 1 of 21)	NA	71446	CHEK2								
MV411_1_771_R1_peak_3080	chr8	101504591	101504856	+	212	NA	intron (GRHL2, intron 1 of 15)	NA	-12220	LOC101927172								
MV411_1_771_R1_peak_2162	chr3	172129938	172130356	+	212	NA	intron (FNDC3B, intron 2 of 25)	NA	-51698	LOC101928615								
MV411_1_771_R1_peak_1039	chr16	46399022	46399585	+	211	NA	Intergenic	NA	169794	ANKRD26P1								
MV411_1_771_R1_peak_1763	chr20	380806	381062	+	209	NA	promoter-TSS (TRIB3)	NA	-366	TRIB3								
MV411_1_771_R1_peak_752	chr12	132445985	132446350	+	208	NA	intron (LOC101928629, intron 4 of 4)	NA	28087	MUC8								
MV411_1_771_R1_peak_1500	chr19	51785029	51785351	+	208	NA	Intergenic	NA	-9968	FPR3								
MV411_1_771_R1_peak_1734	chr2	219362516	219362830	+	208	NA	Intergenic	NA	24689	DNPEP								
MV411_1_771_R1_peak_313	chr10	25753699	25754119	+	208	NA	Intergenic	NA	102197	LINC00836								
MV411_1_771_R1_peak_3274	chr9	125243286	125243655	+	207	NA	Intergenic	NA	-2083	HSPA5								
MV411_1_771_R1_peak_1067	chr16	69530721	69530974	+	207	NA	Intergenic	NA	35021	MIR1538								
MV411_1_771_R1_peak_1031	chr16	46386797	46387425	+	206	NA	Intergenic	NA	181986	ANKRD26P1								
MV411_1_771_R1_peak_1410	chr19	14585199	14585490	+	203	NA	intron (CLEC17A, intron 2 of 13)	NA	2260	CLEC17A								
MV411_1_771_R1_peak_3149	chr8	125698807	125699102	+	202	NA	Intergenic	NA	223404	LOC101927634								
MV411_1_771_R1_peak_2980	chr8	47600734	47601082	+	202	NA	intron (SPIDR, intron 6 of 15)	NA	137256	CEBPD								
MV411_1_771_R1_peak_741	chr12	122646728	122647139	+	202	NA	Intergenic	NA	56424	HCAR2								
MV411_1_771_R1_peak_1335	chr18	76740366	76740731	+	202	NA	Intergenic	NA	81747	LOC100131655								
MV411_1_771_R1_peak_1206	chr17	71071827	71072129	+	201	NA	Intergenic	NA	130201	CASC17								
MV411_1_771_R1_peak_3340	chrX	39097795	39098105	+	201	NA	Intergenic	NA	229412	RP11-265P11.2								
MV411_1_771_R1_peak_2459	chr5	133240515	133240855	+	199	NA	intron (FSTL4, intron 7 of 15)	NA	186952	MIR1289-2								
MV411_1_771_R1_peak_1460	chr19	44587843	44588824	+	199	NA	Intergenic	NA	-25297	IGSF23								
MV411_1_771_R1_peak_2064	chr3	72270064	72270335	+	198	NA	Intergenic	NA	118942	LINC00870								
MV411_1_771_R1_peak_413	chr10	112986054	112986407	+	198	NA	intron (TCF7L2, intron 4 of 16)	NA	36011	TCF7L2								
MV411_1_771_R1_peak_1530	chr2	8598341	8598703	+	198	NA	Intergenic	NA	-14730	AC011747.4								
MV411_1_771_R1_peak_2207	chr4	14856508	14856799	+	197	NA	Intergenic	NA	145392	CPEB2-AS1								
MV411_1_771_R1_peak_797	chr14	22536977	22537229	+	196	NA	Intergenic	NA	-41153	LOC101929755								
MV411_1_771_R1_peak_269	chr1	233112945	233113388	+	196	NA	intron (PCNXL2, intron 21 of 23)	NA	-87262	LOC101927736								
MV411_1_771_R1_peak_52	chr1	39192136	39192442	+	192	NA	intron (MACF1, intron 1 of 101)	NA	-76176	MACF1								
MV411_1_771_R1_peak_3138	chr8	125191770	125192275	+	191	NA	intron (NSMCE2, intron 5 of 7)	NA	65688	LOC102723524								
MV411_1_771_R1_peak_3319	chrUn_KI270438v1	103644	103850	+	190	NA	NA	NA	NA	NA								
MV411_1_771_R1_peak_2809	chr7	72805855	72806306	+	189	NA	intron (TYW1B, intron 3 of 11)	NA	22154	TYW1B								
MV411_1_771_R1_peak_489	chr11	43869027	43869331	+	189	NA	Intergenic	NA	-11628	ALKBH3								
MV411_1_771_R1_peak_231	chr1	209039293	209039669	+	189	NA	Intergenic	NA	112024	LOC100509303								
MV411_1_771_R1_peak_1664	chr2	144703829	144704168	+	189	NA	intron (TEX41, intron 1 of 4)	NA	36031	TEX41								
MV411_1_771_R1_peak_1955	chr22	49970794	49971097	+	189	NA	Intergenic	NA	8079	MIR6821								
MV411_1_771_R1_peak_3354	chrY	56685448	56685716	+	189	NA	Intergenic	NA	-270661	SPRY3-2								
MV411_1_771_R1_peak_488	chr11	43830914	43831326	+	189	NA	intron (HSD17B12, intron 7 of 10)	NA	-49687	ALKBH3								
MV411_1_771_R1_peak_3315	chrUn_KI270330v1	1269	1593	+	187	NA	NA	NA	NA	NA								
MV411_1_771_R1_peak_3104	chr8	115427547	115428010	+	187	NA	intron (TRPS1, intron 5 of 6)	NA	241250	TRPS1								
MV411_1_771_R1_peak_2295	chr4	119209113	119209363	+	185	NA	intron (LOC101929762, intron 1 of 2)	NA	-3389	USP53								
MV411_1_771_R1_peak_2239	chr4	49710718	49710997	+	184	NA	Intergenic	NA	-221533	LOC101060532								
MV411_1_771_R1_peak_1831	chr20	47727603	47727928	+	182	NA	intron (SULF2, intron 3 of 20)	NA	58864	SULF2								
MV411_1_771_R1_peak_1690	chr2	172253243	172253494	+	182	NA	Intergenic	NA	-150618	DLX2								
MV411_1_771_R1_peak_1608	chr2	69914564	69914893	+	182	NA	promoter-TSS (MXD1)	NA	-313	MXD1								
MV411_1_771_R1_peak_1518	chr19	57826549	57826807	+	181	NA	exon (FKBP1AP1, exon 2 of 2)	NA	784	FKBP1AP1								
MV411_1_771_R1_peak_331	chr10	44968137	44968395	+	181	NA	intron (RASSF4, intron 1 of 9)	NA	8501	RASSF4								
MV411_1_771_R1_peak_3130	chr8	124629748	124630105	+	181	NA	intron (MTSS1, intron 3 of 13)	NA	90824	NDUFB9								
MV411_1_771_R1_peak_3023	chr8	74146851	74147232	+	180	NA	Intergenic	NA	-120607	LOC101926965								
MV411_1_771_R1_peak_2504	chr5	158382535	158382865	+	177	NA	intron (LOC101927697, intron 1 of 6)	NA	27073	LOC101927697								
MV411_1_771_R1_peak_144	chr1	124568454	124568720	+	177	NA	Intergenic	NA	3049475	EMBP1								
MV411_1_771_R1_peak_1096	chr17	5526857	5527068	+	177	NA	intron (NLRP1, intron 12 of 15)	NA	-6621	LOC101928019								
MV411_1_771_R1_peak_2128	chr3	143998334	143998697	+	177	NA	Intergenic	NA	26717	C3orf58								
MV411_1_771_R1_peak_2581	chr6	25173883	25174308	+	177	NA	Intergenic	NA	-35703	CMAHP								
MV411_1_771_R1_peak_1394	chr19	11074468	11074784	+	177	NA	Intergenic	NA	-14736	LDLR								
MV411_1_771_R1_peak_1927	chr22	32145985	32146276	+	177	NA	Intergenic	NA	13126	C22orf42								
MV411_1_771_R1_peak_3121	chr8	122134735	122135108	+	176	NA	Intergenic	NA	-493531	HAS2								
MV411_1_771_R1_peak_3031	chr8	79443709	79444000	+	175	NA	Intergenic	NA	-166960	STMN2								
MV411_1_771_R1_peak_2616	chr6	44012104	44012450	+	175	NA	Intergenic	NA	-9544	RP5-1120P11.1								
MV411_1_771_R1_peak_2789	chr7	44885522	44885851	+	175	NA	promoter-TSS (PURB)	NA	-301	PURB								
MV411_1_771_R1_peak_3143	chr8	125429909	125430382	+	174	NA	promoter-TSS (TRIB1)	NA	-638	TRIB1								
MV411_1_771_R1_peak_1856	chr21	10324792	10325104	+	173	NA	Intergenic	NA	-88584	BAGE2								
MV411_1_771_R1_peak_452	chr11	9364330	9364643	+	173	NA	Intergenic	NA	-20136	IPO7								
MV411_1_771_R1_peak_1459	chr19	44530875	44531159	+	172	NA	Intergenic	NA	-1492	CEACAM20								
MV411_1_771_R1_peak_2911	chr8	19209443	19209705	+	172	NA	intron (RP11-1080G15.1, intron 3 of 4)	NA	35948	RP11-1080G15.1								
MV411_1_771_R1_peak_1418	chr19	18281632	18281880	+	172	NA	promoter-TSS (JUND)	NA	-100	JUND								
MV411_1_771_R1_peak_1083	chr16	87388454	87388849	+	171	NA	promoter-TSS (MAP1LC3B)	NA	3456	FBXO31								
MV411_1_771_R1_peak_1258	chr18	23231354	23231739	+	171	NA	intron (CABLES1, intron 4 of 6)	NA	95783	CABLES1								
MV411_1_771_R1_peak_3171	chr8	133130829	133131119	+	170	NA	intron (TG, intron 44 of 46)	NA	-70616	SLA								
MV411_1_771_R1_peak_1401	chr19	11536044	11536320	+	169	NA	Intergenic	NA	-2582	CNN1								
MV411_1_771_R1_peak_2398	chr5	75566905	75567200	+	168	NA	intron (POLK, intron 3 of 12)	NA	-1641	POLK								
MV411_1_771_R1_peak_1333	chr18	76564088	76564465	+	167	NA	Intergenic	NA	-1133	LOC102723325								
MV411_1_771_R1_peak_2352	chr5	17118662	17119057	+	167	NA	Intergenic	NA	-97964	BASP1								
MV411_1_771_R1_peak_2798	chr7	50610737	50611003	+	167	NA	intron (GRB10, intron 11 of 16)	NA	-45413	DDC								
MV411_1_771_R1_peak_1446	chr19	39403677	39404149	+	166	NA	Intergenic	NA	-2934	ZFP36								
MV411_1_771_R1_peak_1769	chr20	3420160	3420634	+	166	NA	Intergenic	NA	-12735	C20orf194								
MV411_1_771_R1_peak_2233	chr4	49139587	49139865	+	166	NA	Intergenic	NA	-21606	LOC101927209								
MV411_1_771_R1_peak_323	chr10	33365802	33366322	+	166	NA	Intergenic	NA	-31157	NRP1								
MV411_1_771_R1_peak_478	chr11	30919524	30919866	+	166	NA	intron (DCDC5, intron 6 of 19)	NA	72991	DCDC5								
MV411_1_771_R1_peak_1343	chr18	79068930	79069308	+	166	NA	promoter-TSS (ATP9B)	NA	-275	ATP9B								
MV411_1_771_R1_peak_2757	chr7	17696522	17696898	+	166	NA	Intergenic	NA	-137801	AC017060.1								
MV411_1_771_R1_peak_67	chr1	58783994	58784374	+	166	NA	promoter-TSS (LINC01135)	NA	-71	JUN								
MV411_1_771_R1_peak_2821	chr7	81846451	81846732	+	166	NA	Intergenic	NA	-76153	HGF								
MV411_1_771_R1_peak_737	chr12	121190541	121190856	+	165	NA	Intergenic	NA	-19163	P2RX4								
MV411_1_771_R1_peak_3000	chr8	58616521	58616830	+	165	NA	intron (NSMAF, intron 9 of 30)	NA	42732	NSMAF								
MV411_1_771_R1_peak_1838	chr20	50980220	50980513	+	165	NA	Intergenic	NA	21552	MOCS3								
MV411_1_771_R1_peak_2948	chr8	32954360	32954760	+	165	NA	Intergenic	NA	406350	NRG1								
MV411_1_771_R1_peak_158	chr1	151311579	151311916	+	164	NA	intron (PI4KB, intron 4 of 13)	NA	15910	PI4KB								
MV411_1_771_R1_peak_560	chr11	102760399	102760788	+	164	NA	Intergenic	NA	20035	MMP10								
MV411_1_771_R1_peak_1327	chr18	73118180	73118480	+	162	NA	Intergenic	NA	146168	LOC400655								
MV411_1_771_R1_peak_243	chr1	214445982	214446294	+	162	NA	intron (PTPN14, intron 3 of 19)	NA	105543	PTPN14								
MV411_1_771_R1_peak_2960	chr8	37737606	37737957	+	162	NA	promoter-TSS (LOC102723701)	NA	89	LOC102723701								
MV411_1_771_R1_peak_235	chr1	209884655	209884991	+	162	NA	Intergenic	NA	56856	DIEXF								
MV411_1_771_R1_peak_1227	chr17	80856542	80856778	+	162	NA	intron (RPTOR, intron 12 of 33)	NA	-51028	RP11-28G8.1								
MV411_1_771_R1_peak_1573	chr2	43293838	43294194	+	162	NA	intron (THADA, intron 29 of 35)	NA	66805	LINC01126								
MV411_1_771_R1_peak_1363	chr19	3142198	3142516	+	161	NA	exon (AC005264.2, exon 4 of 4)	NA	6164	GNA15								
MV411_1_771_R1_peak_525	chr11	66418213	66418453	+	161	NA	Intergenic	NA	-2671	NPAS4								
MV411_1_771_R1_peak_531	chr11	70556910	70557174	+	161	NA	intron (SHANK2, intron 16 of 24)	NA	-74052	SHANK2-AS1								
MV411_1_771_R1_peak_473	chr11	27234091	27234459	+	161	NA	Intergenic	NA	128973	CCDC34								
MV411_1_771_R1_peak_1416	chr19	17138509	17138808	+	161	NA	intron (MYO9B, intron 2 of 39)	NA	37015	MYO9B								
MV411_1_771_R1_peak_2090	chr3	112676801	112677078	+	161	NA	Intergenic	NA	-35796	CCDC80								
MV411_1_771_R1_peak_3144	chr8	125434598	125434935	+	160	NA	intron (TRIB1, intron 2 of 2)	NA	3983	TRIB1								
MV411_1_771_R1_peak_3352	chrY	11721864	11722201	+	160	NA	Intergenic	NA	699558	GYG2P1								
MV411_1_771_R1_peak_932	chr15	67024428	67024694	+	160	NA	intron (LOC102723493, intron 2 of 4)	NA	-36914	LOC102723493								
MV411_1_771_R1_peak_1839	chr20	51033718	51034022	+	159	NA	Intergenic	NA	-10787	KCNG1								
MV411_1_771_R1_peak_2498	chr5	151252916	151253209	+	159	NA	promoter-TSS (GM2A)	NA	10	GM2A								
MV411_1_771_R1_peak_3183	chr8	141010324	141010640	+	158	NA	Intergenic	NA	-89350	PTK2								
MV411_1_771_R1_peak_3242	chr9	93091476	93091768	+	157	NA	TTS (LOC101927993)	NA	3882	LOC101927993								
MV411_1_771_R1_peak_2190	chr3	197031447	197031826	+	157	NA	Intergenic	NA	-1820	MFI2								
MV411_1_771_R1_peak_2487	chr5	143555295	143555570	+	157	NA	intron (NR3C1, intron 1 of 8)	NA	-124454	MIR5197								
MV411_1_771_R1_peak_2216	chr4	26288447	26288889	+	156	NA	intron (RBPJ, intron 1 of 11)	NA	125174	RBPJ								
MV411_1_771_R1_peak_2327	chr4	168155768	168156069	+	155	NA	intron (ANXA10, intron 4 of 12)	NA	74619	ANXA10								
MV411_1_771_R1_peak_1311	chr18	63788488	63788842	+	155	NA	intron (SERPINB7, intron 2 of 6)	NA	35618	SERPINB7								
MV411_1_771_R1_peak_2039	chr3	52670854	52671214	+	155	NA	intron (PBRM1, intron 6 of 34)	NA	14755	PBRM1								
MV411_1_771_R1_peak_273	chr1	234684326	234684537	+	155	NA	Intergenic	NA	38142	RP4-781K5.4								
MV411_1_771_R1_peak_973	chr15	101199823	101200133	+	155	NA	intron (CHSY1, intron 2 of 2)	NA	51954	CHSY1								
MV411_1_771_R1_peak_1532	chr2	9552591	9552880	+	155	NA	intron (ADAM17, intron 1 of 18)	NA	3053	ADAM17								
MV411_1_771_R1_peak_1465	chr19	45455783	45456107	+	155	NA	intron (ERCC1, intron 1 of 8)	NA	-12051	FOSB								
MV411_1_771_R1_peak_1375	chr19	6678605	6678936	+	155	NA	intron (C3, intron 38 of 40)	NA	-8182	TNFSF14								
MV411_1_771_R1_peak_526	chr11	66443742	66444074	+	155	NA	Intergenic	NA	-5069	MRPL11								
MV411_1_771_R1_peak_1281	chr18	51211540	51211926	+	155	NA	Intergenic	NA	-14052	MEX3C								
MV411_1_771_R1_peak_2114	chr3	128805829	128806120	+	155	NA	intron (RAB7A, intron 3 of 5)	NA	65567	RP11-723O4.2								
MV411_1_771_R1_peak_2004	chr3	28376450	28376691	+	155	NA	intron (ZCWPW2, intron 1 of 6)	NA	-27443	AZI2								
MV411_1_771_R1_peak_82	chr1	79042134	79042489	+	155	NA	Intergenic	NA	-35501	ELTD1								
MV411_1_771_R1_peak_2076	chr3	99895902	99896270	+	155	NA	intron (FILIP1L, intron 4 of 4)	NA	-19883	FILIP1L								
MV411_1_771_R1_peak_2906	chr8	14655667	14656114	+	155	NA	intron (SGCZ, intron 1 of 7)	NA	197620	MIR383								
MV411_1_771_R1_peak_174	chr1	159068150	159068464	+	155	NA	intron (AIM2, intron 1 of 3)	NA	3571	LOC102724240								
MV411_1_771_R1_peak_228	chr1	206504049	206504338	+	152	NA	Intergenic	NA	-3353	RASSF5								
MV411_1_771_R1_peak_1445	chr19	39398475	39398766	+	152	NA	exon (MED29, exon 4 of 4)	NA	7297	MED29								
MV411_1_771_R1_peak_1797	chr20	23361859	23362118	+	152	NA	promoter-TSS (GZF1)	NA	-144	GZF1								
MV411_1_771_R1_peak_155	chr1	150613480	150613888	+	152	NA	Intergenic	NA	15449	ENSA								
MV411_1_771_R1_peak_1412	chr19	14785228	14785492	+	152	NA	Intergenic	NA	-8433	EMR2								
