PeakID (cmd=annotatePeaks.pl MV411_4_627_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_4_627_R1_peak_1500	chr7	30430758	30431084	+	824	NA	intron (NOD1, intron 9 of 10)	NA	-29130	LOC101928268								
MV411_4_627_R1_peak_617	chr16	88958152	88958447	+	798	NA	intron (CBFA2T3, intron 1 of 10)	NA	-17099	CBFA2T3								
MV411_4_627_R1_peak_434	chr14	49857499	49857797	+	794	NA	Intergenic	NA	5201	RN7SL2								
MV411_4_627_R1_peak_50	chr1	103146193	103146484	+	793	NA	Intergenic	NA	-37842	COL11A1								
MV411_4_627_R1_peak_1647	chr8	81154096	81154414	+	789	NA	Intergenic	NA	-42187	PAG1								
MV411_4_627_R1_peak_327	chr12	49222512	49222772	+	755	NA	intron (LOC102723916, intron 1 of 2)	NA	13719	LOC102723916								
MV411_4_627_R1_peak_1793	chrX	10121818	10122109	+	743	NA	intron (WWC3, intron 11 of 22)	NA	-34982	CLCN4								
MV411_4_627_R1_peak_1122	chr3	127729543	127729872	+	733	NA	intron (MGLL, intron 3 of 6)	NA	56769	ABTB1								
MV411_4_627_R1_peak_856	chr2	119352481	119352777	+	729	NA	intron (C2orf76, intron 1 of 6)	NA	14246	C2orf76								
MV411_4_627_R1_peak_403	chr13	41916653	41916888	+	727	NA	intron (VWA8, intron 2 of 26)	NA	44315	VWA8								
MV411_4_627_R1_peak_735	chr19	14943560	14943919	+	727	NA	Intergenic	NA	2250	OR7C2								
MV411_4_627_R1_peak_599	chr16	54445193	54445525	+	725	NA	Intergenic	NA	-74694	LOC100996345								
MV411_4_627_R1_peak_925	chr2	233966388	233966682	+	714	NA	intron (TRPM8, intron 14 of 25)	NA	49137	TRPM8								
MV411_4_627_R1_peak_1356	chr5	178467651	178467953	+	714	NA	intron (COL23A1, intron 2 of 28)	NA	122753	COL23A1								
MV411_4_627_R1_peak_744	chr19	39093842	39094132	+	713	NA	intron (PAPL, intron 2 of 12)	NA	9682	PAPL								
MV411_4_627_R1_peak_879	chr2	168211104	168211376	+	710	NA	intron (STK39, intron 1 of 16)	NA	36355	STK39								
MV411_4_627_R1_peak_1033	chr22	34866877	34867117	+	704	NA	Intergenic	NA	-199140	ISX								
MV411_4_627_R1_peak_568	chr16	29909518	29909782	+	702	NA	intron (KCTD13, intron 5 of 5)	NA	8786	ASPHD1								
MV411_4_627_R1_peak_1766	chr9	136240048	136240357	+	697	NA	intron (QSOX2, intron 1 of 11)	NA	5639	QSOX2								
MV411_4_627_R1_peak_1341	chr5	156974325	156974582	+	697	NA	Intergenic	NA	-11198	TIMD4								
MV411_4_627_R1_peak_1663	chr8	113891308	113891619	+	696	NA	Intergenic	NA	-454450	CSMD3								
MV411_4_627_R1_peak_890	chr2	187982673	187983005	+	694	NA	Intergenic	NA	-309688	GULP1								
MV411_4_627_R1_peak_1376	chr6	22271123	22271407	+	687	NA	Intergenic	NA	26236	PRL								
MV411_4_627_R1_peak_489	chr15	41013808	41014132	+	685	NA	intron (INO80, intron 26 of 34)	NA	60532	CHAC1								
MV411_4_627_R1_peak_1226	chr4	131426416	131426710	+	683	NA	Intergenic	NA	-338474	RP11-614F17.2								
MV411_4_627_R1_peak_55	chr1	107623035	107623373	+	678	NA	intron (VAV3, intron 19 of 25)	NA	162420	VAV3								
MV411_4_627_R1_peak_195	chr10	64649065	64649318	+	668	NA	Intergenic	NA	-176337	ANXA2P3								
MV411_4_627_R1_peak_455	chr14	77043400	77043784	+	663	NA	intron (RP11-7F17.5, intron 1 of 3)	NA	2632	RP11-7F17.5								
MV411_4_627_R1_peak_859	chr2	131668992	131669232	+	662	NA	Intergenic	NA	-15785	LOC100507460								
MV411_4_627_R1_peak_394	chr13	30314115	30314418	+	650	NA	Intergenic	NA	-7255	KATNAL1								
MV411_4_627_R1_peak_985	chr21	21406926	21407258	+	646	NA	intron (NCAM2, intron 9 of 15)	NA	330227	LINC00317								
MV411_4_627_R1_peak_667	chr17	78413140	78413394	+	646	NA	intron (PGS1, intron 7 of 9)	NA	34643	PGS1								
MV411_4_627_R1_peak_1673	chr8	120868749	120869072	+	646	NA	Intergenic	NA	-56841	SNTB1								
MV411_4_627_R1_peak_563	chr16	25019022	25019309	+	642	NA	Intergenic	NA	-3791	ARHGAP17								
MV411_4_627_R1_peak_694	chr18	56487916	56488200	+	636	NA	Intergenic	NA	150631	TXNL1								
MV411_4_627_R1_peak_673	chr18	10593734	10593997	+	630	NA	Intergenic	NA	-7429	LOC101927376								
MV411_4_627_R1_peak_1077	chr3	40971524	40971808	+	628	NA	Intergenic	NA	-228482	CTNNB1								
MV411_4_627_R1_peak_1700	chr9	2570727	2571026	+	623	NA	intron (VLDLR-AS1, intron 1 of 3)	NA	-48933	LOC101930048								
MV411_4_627_R1_peak_624	chr17	21034352	21034626	+	622	NA	intron (USP22, intron 1 of 12)	NA	8550	USP22								
MV411_4_627_R1_peak_674	chr18	11916997	11917186	+	619	NA	Intergenic	NA	-8294	MPPE1								
MV411_4_627_R1_peak_1409	chr6	71921612	71921903	+	615	NA	intron (RIMS1, intron 1 of 30)	NA	34778	RIMS1								
MV411_4_627_R1_peak_375	chr12	124380464	124380772	+	609	NA	intron (NCOR2, intron 19 of 48)	NA	-43381	MIR6880								
MV411_4_627_R1_peak_1058	chr3	16912513	16912774	+	606	NA	intron (PLCL2, intron 1 of 5)	NA	-20553	MIR3714								
MV411_4_627_R1_peak_1029	chr22	31293723	31294010	+	603	NA	Intergenic	NA	-1332	PIK3IP1								
MV411_4_627_R1_peak_1057	chr3	15805868	15806120	+	598	NA	intron (ANKRD28, intron 1 of 27)	NA	-8043	ANKRD28								
MV411_4_627_R1_peak_614	chr16	83220133	83220521	+	596	NA	intron (CDH13, intron 4 of 12)	NA	-288019	MIR3182								
MV411_4_627_R1_peak_1676	chr8	124702955	124703255	+	590	NA	intron (MTSS1, intron 2 of 13)	NA	25368	MTSS1								
MV411_4_627_R1_peak_245	chr11	33198094	33198399	+	586	NA	Intergenic	NA	36589	CSTF3-AS1								
MV411_4_627_R1_peak_1466	chr6	164108904	164109243	+	585	NA	Intergenic	NA	-437589	LOC102724152								
MV411_4_627_R1_peak_1300	chr5	97400081	97400471	+	583	NA	Intergenic	NA	-104420	LOC102546227								
MV411_4_627_R1_peak_1418	chr6	88050461	88050726	+	583	NA	intron (SPACA1, intron 1 of 6)	NA	2799	SPACA1								
MV411_4_627_R1_peak_1614	chr8	48521227	48521572	+	582	NA	Intergenic	NA	-30168	RP11-770E5.1								
MV411_4_627_R1_peak_1492	chr7	18495427	18495792	+	578	NA	promoter-TSS (HDAC9)	NA	-137	HDAC9								
MV411_4_627_R1_peak_1568	chr8	6291863	6292188	+	578	NA	Intergenic	NA	114523	LOC100287015								
MV411_4_627_R1_peak_1187	chr4	52853361	52853722	+	578	NA	Intergenic	NA	-8787	RASL11B								
MV411_4_627_R1_peak_246	chr11	33893692	33894000	+	570	NA	Intergenic	NA	-22759	LMO2								
MV411_4_627_R1_peak_749	chr19	41121123	41121300	+	569	NA	intron (CYP2F1, intron 4 of 9)	NA	5030	CYP2F1								
MV411_4_627_R1_peak_936	chr20	1741688	1741955	+	568	NA	Intergenic	NA	37925	LOC100289473								
MV411_4_627_R1_peak_1094	chr3	63679200	63679623	+	568	NA	Intergenic	NA	26743	SNTN								
MV411_4_627_R1_peak_146	chr1	234613516	234613796	+	564	NA	Intergenic	NA	-4131	IRF2BP2								
MV411_4_627_R1_peak_1365	chr6	12363627	12363893	+	562	NA	Intergenic	NA	41389	LOC102724414								
MV411_4_627_R1_peak_313	chr12	39619846	39620146	+	562	NA	promoter-TSS (ABCD2)	NA	45	ABCD2								
MV411_4_627_R1_peak_696	chr18	57107249	57107469	+	561	NA	Intergenic	NA	-35240	LINC-ROR								
MV411_4_627_R1_peak_1764	chr9	131678405	131678743	+	559	NA	intron (RAPGEF1, intron 1 of 23)	NA	58964	RAPGEF1								
MV411_4_627_R1_peak_392	chr13	28468022	28468352	+	553	NA	intron (FLT1, intron 1 of 12)	NA	26941	FLT1								
MV411_4_627_R1_peak_1739	chr9	99748704	99748956	+	548	NA	intron (RP11-554F20.1, intron 2 of 6)	NA	71059	RP11-554F20.1								
MV411_4_627_R1_peak_637	chr17	40598941	40599242	+	543	NA	Intergenic	NA	-33607	CCR7								
MV411_4_627_R1_peak_1389	chr6	37186139	37186431	+	541	NA	Intergenic	NA	16139	PIM1								
MV411_4_627_R1_peak_1435	chr6	122476181	122476446	+	537	NA	intron (PKIB, intron 1 of 7)	NA	-4506	SERINC1								
MV411_4_627_R1_peak_1749	chr9	111078796	111079038	+	537	NA	Intergenic	NA	-40832	LPAR1								
MV411_4_627_R1_peak_1557	chr7	142668577	142668826	+	533	NA	Intergenic	NA	2402	MTRNR2L6								
MV411_4_627_R1_peak_942	chr20	6700957	6701305	+	531	NA	Intergenic	NA	-66967	BMP2								
MV411_4_627_R1_peak_1171	chr4	17142481	17142707	+	530	NA	Intergenic	NA	43463	RP11-576E20.1								
MV411_4_627_R1_peak_581	chr16	34592592	34592798	+	528	NA	Intergenic	NA	160703	LOC102724523								
MV411_4_627_R1_peak_639	chr17	44111164	44111377	+	525	NA	intron (HDAC5, intron 2 of 26)	NA	12374	HDAC5								
MV411_4_627_R1_peak_498	chr15	51228476	51228733	+	519	NA	promoter-TSS (CYP19A1)	NA	-13596	MIR4713								
MV411_4_627_R1_peak_848	chr2	100192909	100193122	+	511	NA	Intergenic	NA	-15239	LINC01104								
MV411_4_627_R1_peak_237	chr11	12174555	12174769	+	510	NA	intron (MICAL2, intron 1 of 17)	NA	10979	MIR6124								
MV411_4_627_R1_peak_1794	chrX	11824837	11825184	+	491	NA	Intergenic	NA	65369	MSL3								
MV411_4_627_R1_peak_1457	chr6	155529015	155529277	+	491	NA	Intergenic	NA	-73243	NOX3								
MV411_4_627_R1_peak_785	chr2	17303125	17303402	+	491	NA	Intergenic	NA	-211129	LOC101928149								
MV411_4_627_R1_peak_1529	chr7	84950949	84951237	+	491	NA	Intergenic	NA	170838	SEMA3D								
MV411_4_627_R1_peak_902	chr2	209525834	209526084	+	488	NA	intron (MAP2, intron 2 of 17)	NA	-53601	MAP2								
MV411_4_627_R1_peak_1633	chr8	71831398	71831595	+	480	NA	Intergenic	NA	-12620	LOC100132891								
MV411_4_627_R1_peak_1653	chr8	100437997	100438357	+	480	NA	Intergenic	NA	55366	MIR4471								
MV411_4_627_R1_peak_150	chr1	235942413	235942763	+	480	NA	Intergenic	NA	-58914	LYST								
MV411_4_627_R1_peak_888	chr2	185502545	185502821	+	478	NA	Intergenic	NA	-235945	FSIP2								
MV411_4_627_R1_peak_68	chr1	125180116	125180264	+	478	NA	Intergenic	NA	3661078	EMBP1								
MV411_4_627_R1_peak_1791	chrX	2146027	2146260	+	477	NA	Intergenic	NA	-180945	LOC101928070								
MV411_4_627_R1_peak_703	chr18	62939552	62939771	+	470	NA	intron (PHLPP1, intron 10 of 16)	NA	224222	PHLPP1								
MV411_4_627_R1_peak_1051	chr3	8665658	8665904	+	470	NA	intron (SSUH2, intron 5 of 17)	NA	-13703	SSUH2								
MV411_4_627_R1_peak_185	chr10	44978776	44978957	+	465	NA	promoter-TSS (C10orf10)	NA	16	C10orf10								
MV411_4_627_R1_peak_1694	chr8	133654441	133654722	+	465	NA	Intergenic	NA	-82127	ST3GAL1								
MV411_4_627_R1_peak_922	chr2	231315998	231316229	+	464	NA	intron (ARMC9, intron 19 of 24)	NA	-46595	MIR4777								
MV411_4_627_R1_peak_570	chr16	31301984	31302335	+	463	NA	intron (ITGAM, intron 14 of 29)	NA	42192	ITGAM								
MV411_4_627_R1_peak_688	chr18	45106371	45106654	+	459	NA	Intergenic	NA	73401	LOC101927961								
MV411_4_627_R1_peak_1052	chr3	9087906	9088173	+	451	NA	intron (SRGAP3, intron 3 of 21)	NA	-105181	AC037193.1								
MV411_4_627_R1_peak_286	chr11	129643638	129643853	+	449	NA	Intergenic	NA	-26476	LOC101929557								
MV411_4_627_R1_peak_914	chr2	223586354	223586580	+	449	NA	Intergenic	NA	16032	SCG2								
MV411_4_627_R1_peak_700	chr18	59877411	59877676	+	449	NA	Intergenic	NA	-22417	PMAIP1								
MV411_4_627_R1_peak_473	chr14	106698700	106698986	+	446	NA	Intergenic	NA	216404	LINC00221								
MV411_4_627_R1_peak_844	chr2	94653750	94653989	+	446	NA	Intergenic	NA	61951	LOC100509620								
MV411_4_627_R1_peak_1164	chr3	197712308	197712557	+	446	NA	intron (KIAA0226, intron 1 of 20)	NA	24470	KIAA0226								
MV411_4_627_R1_peak_1453	chr6	150238987	150239194	+	445	NA	intron (PPP1R14C, intron 3 of 3)	NA	41791	PPP1R14C								
MV411_4_627_R1_peak_360	chr12	108047217	108047477	+	444	NA	Intergenic	NA	-84384	WSCD2								
MV411_4_627_R1_peak_1555	chr7	141960685	141960955	+	443	NA	intron (MGAM, intron 1 of 70)	NA	12953	TAS2R38								
MV411_4_627_R1_peak_1589	chr8	29085965	29086205	+	440	NA	intron (KIF13B, intron 37 of 39)	NA	177008	KIF13B								
MV411_4_627_R1_peak_1527	chr7	84900229	84900490	+	440	NA	Intergenic	NA	221572	SEMA3D								
MV411_4_627_R1_peak_52	chr1	104495701	104495967	+	440	NA	Intergenic	NA	422811	LOC100129138								
MV411_4_627_R1_peak_1771	chrUn_GL000216v2	158622	158774	+	437	NA	NA	NA	NA	NA								
MV411_4_627_R1_peak_1697	chr8	138311227	138311461	+	435	NA	intron (FAM135B, intron 2 of 19)	NA	185478	FAM135B								
MV411_4_627_R1_peak_698	chr18	59143463	59143823	+	435	NA	intron (SEC11C, intron 1 of 4)	NA	3750	SEC11C								
MV411_4_627_R1_peak_1684	chr8	128251218	128251618	+	433	NA	Intergenic	NA	101291	MIR1208								
MV411_4_627_R1_peak_1655	chr8	104361330	104361602	+	433	NA	Intergenic	NA	21670	DCSTAMP								
MV411_4_627_R1_peak_1534	chr7	92731782	92731986	+	432	NA	intron (CDK6, intron 3 of 7)	NA	-30070	RNU6-10P								
MV411_4_627_R1_peak_511	chr15	67024515	67024855	+	431	NA	intron (LOC102723493, intron 2 of 4)	NA	-37038	LOC102723493								
MV411_4_627_R1_peak_586	chr16	46387791	46388015	+	430	NA	Intergenic	NA	181194	ANKRD26P1								
MV411_4_627_R1_peak_1297	chr5	91273035	91273246	+	427	NA	Intergenic	NA	8927	LOC729040								
MV411_4_627_R1_peak_89	chr1	163706952	163707155	+	421	NA	Intergenic	NA	-283862	LOC100422212								
MV411_4_627_R1_peak_910	chr2	219279115	219279396	+	420	NA	promoter-TSS (DNAJB2)	NA	-63	DNAJB2								
MV411_4_627_R1_peak_1654	chr8	103765739	103765988	+	418	NA	intron (RIMS2, intron 5 of 30)	NA	-53325	RIMS2								
MV411_4_627_R1_peak_1667	chr8	115354835	115355155	+	417	NA	Intergenic	NA	313299	TRPS1								
MV411_4_627_R1_peak_480	chr15	26591582	26591892	+	416	NA	intron (GABRB3, intron 5 of 9)	NA	181339	GABRB3								
MV411_4_627_R1_peak_1624	chr8	64729609	64729874	+	415	NA	intron (CYP7B1, intron 1 of 5)	NA	69050	CYP7B1								
MV411_4_627_R1_peak_1693	chr8	133499359	133499609	+	413	NA	intron (ST3GAL1, intron 2 of 8)	NA	72970	ST3GAL1								
MV411_4_627_R1_peak_891	chr2	191436495	191436709	+	412	NA	Intergenic	NA	190319	MYO1B								
MV411_4_627_R1_peak_1369	chr6	15062661	15062953	+	408	NA	Intergenic	NA	185889	JARID2-AS1								
MV411_4_627_R1_peak_289	chr11	131402155	131402350	+	408	NA	intron (NTM, intron 1 of 8)	NA	138615	AP003025.2								
MV411_4_627_R1_peak_1295	chr5	89271533	89271762	+	407	NA	Intergenic	NA	-388181	MEF2C								
MV411_4_627_R1_peak_1621	chr8	60851969	60852242	+	406	NA	exon (CHD7, exon 29 of 38)	NA	-32881	LOC101929576								
MV411_4_627_R1_peak_496	chr15	50134618	50134820	+	405	NA	Intergenic	NA	-15497	ATP8B4								
MV411_4_627_R1_peak_328	chr12	49663102	49663317	+	403	NA	intron (FMNL3, intron 4 of 25)	NA	39589	PRPF40B								
MV411_4_627_R1_peak_1336	chr5	148806079	148806362	+	403	NA	Intergenic	NA	-20373	ADRB2								
MV411_4_627_R1_peak_1521	chr7	74650050	74650277	+	403	NA	Intergenic	NA	-37364	GTF2I								
MV411_4_627_R1_peak_1656	chr8	104617859	104618138	+	403	NA	Intergenic	NA	-28974	LRP12								
MV411_4_627_R1_peak_981	chr21	15159641	15159895	+	402	NA	Intergenic	NA	-94839	NRIP1								
MV411_4_627_R1_peak_1145	chr3	171850944	171851374	+	401	NA	intron (TMEM212, intron 1 of 4)	NA	7810	TMEM212								
MV411_4_627_R1_peak_430	chr14	42323037	42323238	+	399	NA	Intergenic	NA	715576	LRFN5								
MV411_4_627_R1_peak_1160	chr3	194824767	194825092	+	396	NA	Intergenic	NA	116508	AC090505.6								
MV411_4_627_R1_peak_569	chr16	30469509	30469742	+	395	NA	Intergenic	NA	-3117	ITGAL								
MV411_4_627_R1_peak_1479	chr7	6175702	6176117	+	394	NA	intron (CYTH3, intron 5 of 12)	NA	70937	USP42								
MV411_4_627_R1_peak_243	chr11	20611951	20612260	+	394	NA	intron (SLC6A5, intron 4 of 14)	NA	12705	SLC6A5								
MV411_4_627_R1_peak_1165	chr4	726576	726796	+	394	NA	intron (PCGF3, intron 1 of 10)	NA	20906	PCGF3								
MV411_4_627_R1_peak_953	chr20	23334287	23334578	+	391	NA	Intergenic	NA	-16304	NXT1								
MV411_4_627_R1_peak_1326	chr5	141521271	141521483	+	391	NA	intron (DIAPH1, intron 27 of 28)	NA	32136	PCDHGC5								
MV411_4_627_R1_peak_234	chr11	9613158	9613410	+	391	NA	Intergenic	NA	38597	WEE1								
MV411_4_627_R1_peak_340	chr12	82358363	82358712	+	388	NA	promoter-TSS (CCDC59)	NA	40	METTL25								
MV411_4_627_R1_peak_1407	chr6	67896560	67896827	+	388	NA	Intergenic	NA	-144230	LOC102723883								
MV411_4_627_R1_peak_941	chr20	6489768	6490013	+	387	NA	intron (CASC20, intron 3 of 3)	NA	63158	CASC20								
MV411_4_627_R1_peak_974	chr20	59752353	59752614	+	386	NA	intron (PHACTR3, intron 3 of 12)	NA	123874	PHACTR3								
MV411_4_627_R1_peak_1631	chr8	70457300	70457556	+	384	NA	Intergenic	NA	-13706	RP11-333A23.4								
MV411_4_627_R1_peak_1630	chr8	68503934	68504168	+	383	NA	intron (C8orf34, intron 5 of 13)	NA	-172560	LOC286189								
MV411_4_627_R1_peak_824	chr2	70574744	70574932	+	383	NA	Intergenic	NA	-21200	TGFA								
MV411_4_627_R1_peak_715	chr18	79393600	79393808	+	381	NA	Intergenic	NA	-6570	NFATC1								
MV411_4_627_R1_peak_1670	chr8	119641938	119642207	+	380	NA	intron (ENPP2, intron 1 of 26)	NA	-3228	ENPP2								
MV411_4_627_R1_peak_686	chr18	44725769	44725967	+	376	NA	intron (SETBP1, intron 2 of 4)	NA	45690	SETBP1								
MV411_4_627_R1_peak_946	chr20	12053351	12053645	+	376	NA	Intergenic	NA	162775	BTBD3								
MV411_4_627_R1_peak_1177	chr4	40097117	40097324	+	376	NA	intron (N4BP2, intron 2 of 16)	NA	-40021	LOC344967								
MV411_4_627_R1_peak_1553	chr7	137981707	137981919	+	376	NA	intron (CREB3L2, intron 1 of 3)	NA	20288	CREB3L2								
MV411_4_627_R1_peak_1018	chr22	22928785	22929094	+	373	NA	Intergenic	NA	41159	IGLL5								
MV411_4_627_R1_peak_549	chr16	3547189	3547420	+	372	NA	intron (LOC101929732, intron 1 of 2)	NA	5020	LOC101929732								
MV411_4_627_R1_peak_943	chr20	9878077	9878344	+	370	NA	Intergenic	NA	-39171	PAK7								
MV411_4_627_R1_peak_1711	chr9	21096267	21096503	+	369	NA	Intergenic	NA	-18441	IFNB1								
MV411_4_627_R1_peak_504	chr15	59433166	59433351	+	369	NA	intron (FAM81A, intron 1 of 8)	NA	-4915	FAM81A								
MV411_4_627_R1_peak_1738	chr9	99368324	99368628	+	366	NA	intron (NAMA, intron 3 of 5)	NA	6781	NAMA								
MV411_4_627_R1_peak_702	chr18	62738674	62738906	+	366	NA	intron (PHLPP1, intron 1 of 16)	NA	23351	PHLPP1								
MV411_4_627_R1_peak_517	chr15	69607235	69607561	+	366	NA	Intergenic	NA	45678	RP11-279F6.1								
MV411_4_627_R1_peak_618	chr17	1363125	1363342	+	363	NA	intron (YWHAE, intron 2 of 6)	NA	37029	YWHAE								
MV411_4_627_R1_peak_406	chr13	51330843	51331063	+	361	NA	Intergenic	NA	-10079	SERPINE3								
MV411_4_627_R1_peak_1707	chr9	18429093	18429387	+	360	NA	Intergenic	NA	-44841	ADAMTSL1								
MV411_4_627_R1_peak_1316	chr5	130562674	130562868	+	359	NA	Intergenic	NA	602577	HINT1								
MV411_4_627_R1_peak_1141	chr3	163455142	163455385	+	359	NA	Intergenic	NA	-151962	LINC01192								
MV411_4_627_R1_peak_1802	chrX	41634398	41634617	+	359	NA	intron (CASK, intron 9 of 25)	NA	-54461	GPR34								
MV411_4_627_R1_peak_1789	chrX	1515235	1515555	+	359	NA	intron (P2RY8, intron 1 of 1)	NA	-46803	P2RY8								
MV411_4_627_R1_peak_1583	chr8	22704989	22705296	+	358	NA	Intergenic	NA	-12847	EGR3								
MV411_4_627_R1_peak_1517	chr7	71442513	71442693	+	356	NA	intron (WBSCR17, intron 5 of 10)	NA	-134895	MIR3914-1								
MV411_4_627_R1_peak_707	chr18	68439056	68439306	+	355	NA	Intergenic	NA	-276028	CCDC102B								
