PeakID (cmd=annotatePeaks.pl MV411_3_607_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_3_607_R1_peak_2976	chr2	74454839	74455226	+	1615	NA	promoter-TSS (INO80B-WBP1)	NA	9	INO80B-WBP1								
MV411_3_607_R1_peak_2269	chr18	57630055	57630542	+	1615	NA	promoter-TSS (RP11-35G9.3)	NA	-4	RP11-35G9.3								
MV411_3_607_R1_peak_4730	chr8	22109274	22109602	+	1610	NA	promoter-TSS (NUDT18)	NA	-19	NUDT18								
MV411_3_607_R1_peak_3384	chr21	44339246	44339620	+	1580	NA	promoter-TSS (C21orf2)	NA	-256	C21orf2								
MV411_3_607_R1_peak_2532	chr19	19385584	19385914	+	1538	NA	promoter-TSS (GATAD2A)	NA	-207	GATAD2A								
MV411_3_607_R1_peak_1207	chr12	118376263	118376651	+	1478	NA	promoter-TSS (SUDS3)	NA	-96	SUDS3								
MV411_3_607_R1_peak_2346	chr19	2042135	2042509	+	1445	NA	intron (MKNK2, intron 10 of 13)	NA	8922	MKNK2								
MV411_3_607_R1_peak_1899	chr16	89657475	89657867	+	1444	NA	promoter-TSS (SPATA33)	NA	114	CHMP1A								
MV411_3_607_R1_peak_286	chr1	113929333	113929762	+	1441	NA	promoter-TSS (RP5-1073O3.7)	NA	-315	RP5-1073O3.7								
MV411_3_607_R1_peak_538	chr10	16817528	16817916	+	1426	NA	promoter-TSS (RSU1)	NA	-268	RSU1								
MV411_3_607_R1_peak_3307	chr20	56392164	56392548	+	1419	NA	promoter-TSS (CSTF1)	NA	-61	AURKA								
MV411_3_607_R1_peak_77	chr1	23790869	23791301	+	1393	NA	promoter-TSS (LYPLA2)	NA	-38	LYPLA2								
MV411_3_607_R1_peak_4858	chr8	100722242	100722626	+	1392	NA	promoter-TSS (PABPC1)	NA	-347	PABPC1								
MV411_3_607_R1_peak_4436	chr6	159790281	159790568	+	1389	NA	promoter-TSS (TCP1)	NA	-36	MRPL18								
MV411_3_607_R1_peak_2418	chr19	9140141	9140530	+	1377	NA	promoter-TSS (ZNF317)	NA	-13385	OR7G3								
MV411_3_607_R1_peak_1843	chr16	69762091	69762558	+	1371	NA	promoter-TSS (WWP2)	NA	-7356	NOB1								
MV411_3_607_R1_peak_1650	chr16	740833	741207	+	1367	NA	promoter-TSS (NARFL)	NA	-917	NARFL								
MV411_3_607_R1_peak_4126	chr5	141618949	141619279	+	1357	NA	promoter-TSS (DIAPH1)	NA	-59	DIAPH1								
MV411_3_607_R1_peak_2185	chr17	81666545	81666900	+	1352	NA	promoter-TSS (CCDC137)	NA	-9	CCDC137								
MV411_3_607_R1_peak_2757	chr19	52269394	52269760	+	1335	NA	promoter-TSS (ZNF766)	NA	35	ZNF766								
MV411_3_607_R1_peak_667	chr10	118046648	118047102	+	1325	NA	promoter-TSS (CASC2)	NA	54	CASC2								
MV411_3_607_R1_peak_3562	chr3	12841490	12841992	+	1322	NA	promoter-TSS (RPL32)	NA	-159	RPL32								
MV411_3_607_R1_peak_2019	chr17	38825085	38825506	+	1322	NA	promoter-TSS (MIR4727)	NA	55	CWC25								
MV411_3_607_R1_peak_199	chr1	52033626	52033957	+	1317	NA	promoter-TSS (KTI12)	NA	9	KTI12								
MV411_3_607_R1_peak_4794	chr8	47959984	47960356	+	1317	NA	promoter-TSS (MCM4)	NA	13	PRKDC								
MV411_3_607_R1_peak_896	chr11	67613971	67614394	+	1280	NA	intron (DOC2GP, intron 4 of 4)	NA	1482	DOC2GP								
MV411_3_607_R1_peak_4723	chr8	17922427	17922837	+	1268	NA	promoter-TSS (PCM1)	NA	-273	PCM1								
MV411_3_607_R1_peak_880	chr11	66344935	66345295	+	1249	NA	promoter-TSS (BRMS1)	NA	-4	BRMS1								
MV411_3_607_R1_peak_2602	chr19	37932288	37932705	+	1247	NA	intron (SIPA1L3, intron 1 of 21)	NA	-25874	WDR87								
MV411_3_607_R1_peak_3553	chr3	9986686	9986987	+	1232	NA	promoter-TSS (EMC3-AS1)	NA	-57	EMC3-AS1								
MV411_3_607_R1_peak_4563	chr7	73308664	73308992	+	1228	NA	promoter-TSS (NSUN5)	NA	39	NSUN5								
MV411_3_607_R1_peak_2375	chr19	4246878	4247319	+	1226	NA	promoter-TSS (CCDC94)	NA	-16	CCDC94								
MV411_3_607_R1_peak_2190	chr17	81977339	81977743	+	1226	NA	promoter-TSS (ASPSCR1)	NA	-9	ASPSCR1								
MV411_3_607_R1_peak_2510	chr19	18022125	18022474	+	1224	NA	Intergenic	NA	21167	ARRDC2								
MV411_3_607_R1_peak_4070	chr5	94111473	94111855	+	1215	NA	promoter-TSS (FAM172A)	NA	6	FAM172A								
MV411_3_607_R1_peak_1543	chr15	64356054	64356489	+	1209	NA	promoter-TSS (CSNK1G1)	NA	-28	CSNK1G1								
MV411_3_607_R1_peak_1018	chr12	6689169	6689839	+	1208	NA	promoter-TSS (ZNF384)	NA	-129	ZNF384								
MV411_3_607_R1_peak_2814	chr19	56121236	56121691	+	1208	NA	promoter-TSS (ZNF787)	NA	-183	ZNF787								
MV411_3_607_R1_peak_468	chr1	222712498	222712885	+	1206	NA	promoter-TSS (BROX)	NA	-169	AIDA								
MV411_3_607_R1_peak_186	chr1	43969773	43970152	+	1204	NA	promoter-TSS (DPH2)	NA	-19	DPH2								
MV411_3_607_R1_peak_2024	chr17	39730353	39730661	+	1185	NA	promoter-TSS (MIEN1)	NA	28	MIEN1								
MV411_3_607_R1_peak_1697	chr16	8797590	8797961	+	1184	NA	promoter-TSS (TMEM186)	NA	-44	PMM2								
MV411_3_607_R1_peak_664	chr10	112446871	112447453	+	1172	NA	promoter-TSS (ZDHHC6)	NA	128	VTI1A								
MV411_3_607_R1_peak_3200	chr20	2840450	2840893	+	1171	NA	promoter-TSS (PCED1A)	NA	-26	VPS16								
MV411_3_607_R1_peak_405	chr1	173824362	173824803	+	1167	NA	promoter-TSS (DARS2)	NA	-77	DARS2								
MV411_3_607_R1_peak_4430	chr6	158559895	158560211	+	1166	NA	promoter-TSS (TMEM181)	NA	-20899	TMEM181								
MV411_3_607_R1_peak_3015	chr2	112584224	112584686	+	1164	NA	promoter-TSS (CHCHD5)	NA	-4	LOC101927330								
MV411_3_607_R1_peak_1825	chr16	67226953	67227296	+	1164	NA	promoter-TSS (TMEM208)	NA	21	TMEM208								
MV411_3_607_R1_peak_3846	chr4	6575003	6575379	+	1154	NA	promoter-TSS (MAN2B2)	NA	2	MAN2B2								
MV411_3_607_R1_peak_4646	chr7	112206375	112206788	+	1151	NA	promoter-TSS (DOCK4)	NA	-116	ZNF277								
MV411_3_607_R1_peak_2013	chr17	36948733	36949161	+	1148	NA	promoter-TSS (AATF)	NA	72	AATF								
MV411_3_607_R1_peak_5059	chr9	100098880	100099241	+	1148	NA	promoter-TSS (INVS)	NA	-12	ERP44								
MV411_3_607_R1_peak_2180	chr17	81238914	81239377	+	1148	NA	promoter-TSS (ENTHD2)	NA	-99	ENTHD2								
MV411_3_607_R1_peak_2182	chr17	81295023	81295577	+	1146	NA	promoter-TSS (SLC38A10)	NA	39	SLC38A10								
MV411_3_607_R1_peak_3572	chr3	15099042	15099331	+	1145	NA	promoter-TSS (ZFYVE20)	NA	-31	ZFYVE20								
MV411_3_607_R1_peak_2521	chr19	18478882	18479222	+	1139	NA	intron (ELL, intron 1 of 11)	NA	-40751	ISYNA1								
MV411_3_607_R1_peak_1124	chr12	62466606	62466955	+	1132	NA	promoter-TSS (MON2)	NA	-3287	LOC102724318								
MV411_3_607_R1_peak_1759	chr16	30355116	30355563	+	1131	NA	promoter-TSS (CD2BP2)	NA	-38	LOC101928707								
MV411_3_607_R1_peak_3894	chr4	55853450	55853885	+	1128	NA	promoter-TSS (EXOC1)	NA	17	EXOC1								
MV411_3_607_R1_peak_1489	chr15	41544127	41544443	+	1119	NA	promoter-TSS (RPAP1)	NA	-10897	RPAP1								
MV411_3_607_R1_peak_4699	chr8	731053	731442	+	1114	NA	promoter-TSS (ERICH1)	NA	-21	ERICH1								
MV411_3_607_R1_peak_3411	chr22	20507465	20507748	+	1113	NA	promoter-TSS (MED15)	NA	22	MED15								
MV411_3_607_R1_peak_490	chr1	231240979	231241315	+	1101	NA	promoter-TSS (GNPAT)	NA	31	C1orf131								
MV411_3_607_R1_peak_1857	chr16	77190977	77191344	+	1078	NA	exon (MON1B, exon 1 of 6)	NA	241	MON1B								
MV411_3_607_R1_peak_3812	chr3	194583804	194584192	+	1076	NA	promoter-TSS (TMEM44-AS1)	NA	-270	TMEM44-AS1								
MV411_3_607_R1_peak_637	chr10	98446709	98447094	+	1076	NA	promoter-TSS (HPS1)	NA	46	HPS1								
MV411_3_607_R1_peak_1282	chr13	32315291	32315566	+	1075	NA	promoter-TSS (BRCA2)	NA	-52	BRCA2								
MV411_3_607_R1_peak_1395	chr14	69398440	69398882	+	1075	NA	promoter-TSS (SLC39A9)	NA	282	SLC39A9								
MV411_3_607_R1_peak_4310	chr6	36985944	36986373	+	1075	NA	exon (MTCH1, exon 1 of 12)	NA	393	MTCH1								
MV411_3_607_R1_peak_1714	chr16	15056059	15056341	+	1068	NA	promoter-TSS (NTAN1)	NA	-121	NTAN1								
MV411_3_607_R1_peak_4713	chr8	11016440	11016726	+	1066	NA	intron (XKR6, intron 1 of 2)	NA	18696	MIR598								
MV411_3_607_R1_peak_1676	chr16	2673374	2673737	+	1064	NA	promoter-TSS (ERVK13-1)	NA	-116	ERVK13-1								
MV411_3_607_R1_peak_1738	chr16	25031433	25031728	+	1058	NA	promoter-TSS (LOC554206)	NA	-161	LOC554206								
MV411_3_607_R1_peak_3832	chr4	1712686	1712980	+	1058	NA	promoter-TSS (SLBP)	NA	-530	SLBP								
MV411_3_607_R1_peak_3914	chr4	82891112	82891450	+	1057	NA	promoter-TSS (SEC31A)	NA	-20	SEC31A								
MV411_3_607_R1_peak_2068	chr17	45060927	45061326	+	1052	NA	promoter-TSS (DCAKD)	NA	94	NMT1								
MV411_3_607_R1_peak_2926	chr2	48440585	48440994	+	1049	NA	promoter-TSS (PPP1R21)	NA	20	PPP1R21								
MV411_3_607_R1_peak_851	chr11	65084005	65084420	+	1048	NA	promoter-TSS (CDCA5)	NA	-10	ZFPL1								
MV411_3_607_R1_peak_3429	chr22	26512290	26512626	+	1048	NA	promoter-TSS (TFIP11)	NA	13	TFIP11								
MV411_3_607_R1_peak_4879	chr8	119832665	119833042	+	1034	NA	promoter-TSS (TAF2)	NA	10	TAF2								
MV411_3_607_R1_peak_838	chr11	63986281	63986604	+	1033	NA	exon (OTUB1, exon 1 of 7)	NA	589	OTUB1								
MV411_3_607_R1_peak_2526	chr19	18919252	18919846	+	1023	NA	promoter-TSS (COPE)	NA	-126	DDX49								
MV411_3_607_R1_peak_4855	chr8	99012882	99013410	+	1022	NA	promoter-TSS (VPS13B)	NA	-128	VPS13B								
MV411_3_607_R1_peak_14	chr1	1724201	1724593	+	1015	NA	promoter-TSS (CDK11A)	NA	-45	CDK11A								
MV411_3_607_R1_peak_2691	chr19	45995042	45995420	+	1015	NA	promoter-TSS (CCDC61)	NA	-1143	CCDC61								
MV411_3_607_R1_peak_1227	chr12	122266362	122266691	+	1014	NA	promoter-TSS (VPS33A)	NA	-5	VPS33A								
MV411_3_607_R1_peak_2523	chr19	18557588	18558035	+	1000	NA	promoter-TSS (KXD1)	NA	29	KXD1								
MV411_3_607_R1_peak_277	chr1	110963823	110964332	+	983	NA	promoter-TSS (LRIF1)	NA	-133	LRIF1								
MV411_3_607_R1_peak_3748	chr3	141311662	141311993	+	982	NA	Intergenic	NA	-75045	ZBTB38								
MV411_3_607_R1_peak_3074	chr2	161308248	161308570	+	982	NA	exon (PSMD14, exon 1 of 12)	NA	134	PSMD14								
MV411_3_607_R1_peak_1823	chr16	67159713	67160093	+	982	NA	promoter-TSS (TRADD)	NA	-17	TRADD								
MV411_3_607_R1_peak_1563	chr15	72783572	72783919	+	981	NA	promoter-TSS (ADPGK)	NA	40	ADPGK								
MV411_3_607_R1_peak_379	chr1	161045816	161046149	+	980	NA	promoter-TSS (USF1)	NA	-3	USF1								
MV411_3_607_R1_peak_4380	chr6	109483099	109483411	+	968	NA	promoter-TSS (ZBTB24)	NA	-18	ZBTB24								
MV411_3_607_R1_peak_2009	chr17	35119634	35120038	+	968	NA	promoter-TSS (RAD51D)	NA	33	RAD51D								
MV411_3_607_R1_peak_4715	chr8	11284283	11284605	+	966	NA	promoter-TSS (MTMR9)	NA	-47	MTMR9								
MV411_3_607_R1_peak_3067	chr2	152175633	152176193	+	966	NA	promoter-TSS (STAM2)	NA	79	STAM2								
MV411_3_607_R1_peak_2202	chr17	82457952	82458282	+	966	NA	promoter-TSS (NARF)	NA	-68	NARF								
MV411_3_607_R1_peak_1130	chr12	66130588	66130951	+	965	NA	promoter-TSS (LLPH)	NA	-16	LLPH								
MV411_3_607_R1_peak_3499	chr22	41589843	41590249	+	964	NA	promoter-TSS (PMM1)	NA	-1223	PMM1								
MV411_3_607_R1_peak_1079	chr12	51238668	51238974	+	964	NA	promoter-TSS (DAZAP2)	NA	97	DAZAP2								
MV411_3_607_R1_peak_2485	chr19	16197601	16198029	+	957	NA	promoter-TSS (AP1M1)	NA	-39	AP1M1								
MV411_3_607_R1_peak_2476	chr19	14689877	14690212	+	955	NA	promoter-TSS (ZNF333)	NA	4	ZNF333								
MV411_3_607_R1_peak_2380	chr19	4723634	4724062	+	952	NA	promoter-TSS (DPP9)	NA	-6	DPP9								
MV411_3_607_R1_peak_109	chr1	28643005	28643288	+	947	NA	promoter-TSS (TAF12)	NA	-54	TAF12								
MV411_3_607_R1_peak_1892	chr16	89115279	89115593	+	947	NA	intron (ACSF3, intron 6 of 10)	NA	21590	ACSF3								
MV411_3_607_R1_peak_151	chr1	37808018	37808390	+	946	NA	promoter-TSS (YRDC)	NA	-11	YRDC								
MV411_3_607_R1_peak_2740	chr19	50511100	50511559	+	945	NA	promoter-TSS (JOSD2)	NA	-170	JOSD2								
MV411_3_607_R1_peak_1345	chr14	24195564	24195994	+	939	NA	promoter-TSS (TM9SF1)	NA	-43	TM9SF1								
MV411_3_607_R1_peak_2274	chr18	62186957	62187465	+	937	NA	promoter-TSS (KIAA1468)	NA	-62	KIAA1468								
MV411_3_607_R1_peak_4472	chr7	4775342	4775794	+	937	NA	promoter-TSS (AP5Z1)	NA	-123	AP5Z1								
MV411_3_607_R1_peak_4588	chr7	91447298	91447772	+	934	NA	Intergenic	NA	-71391	LOC101927473								
MV411_3_607_R1_peak_1156	chr12	100200526	100200870	+	933	NA	promoter-TSS (ACTR6)	NA	-79	ACTR6								
MV411_3_607_R1_peak_2456	chr19	13150144	13150519	+	928	NA	promoter-TSS (STX10)	NA	43	STX10								
MV411_3_607_R1_peak_2336	chr19	1605272	1605716	+	928	NA	promoter-TSS (UQCR11)	NA	-10	UQCR11								
MV411_3_607_R1_peak_2091	chr17	49998292	49998597	+	927	NA	Intergenic	NA	-3220	DLX3								
MV411_3_607_R1_peak_939	chr11	94493844	94494222	+	918	NA	promoter-TSS (MRE11A)	NA	46	ANKRD49								
MV411_3_607_R1_peak_4929	chr8	143278585	143278933	+	913	NA	Intergenic	NA	2941	LOC100507316								
MV411_3_607_R1_peak_1250	chr12	131929051	131929437	+	911	NA	promoter-TSS (PUS1)	NA	-24	PUS1								
MV411_3_607_R1_peak_900	chr11	69382291	69382651	+	911	NA	Intergenic	NA	12521	LOC101928262								
MV411_3_607_R1_peak_1746	chr16	28925011	28925446	+	910	NA	promoter-TSS (RABEP2)	NA	-17	RABEP2								
MV411_3_607_R1_peak_4811	chr8	60516754	60517069	+	898	NA	promoter-TSS (RAB2A)	NA	1	RAB2A								
MV411_3_607_R1_peak_3741	chr3	133661757	133662079	+	892	NA	promoter-TSS (TOPBP1)	NA	0	TOPBP1								
MV411_3_607_R1_peak_967	chr11	114400412	114400728	+	891	NA	promoter-TSS (RBM7)	NA	-20	C11orf71								
MV411_3_607_R1_peak_5099	chr9	125261598	125261861	+	891	NA	promoter-TSS (GAPVD1)	NA	-1953	GAPVD1								
MV411_3_607_R1_peak_1474	chr15	36579326	36579691	+	885	NA	promoter-TSS (C15orf41)	NA	-103	C15orf41								
MV411_3_607_R1_peak_176	chr1	42456568	42457096	+	885	NA	promoter-TSS (ZMYND12)	NA	338	PPCS								
MV411_3_607_R1_peak_4734	chr8	22668911	22669319	+	872	NA	promoter-TSS (BIN3)	NA	33	BIN3								
MV411_3_607_R1_peak_5003	chr9	33473788	33474216	+	872	NA	promoter-TSS (NOL6)	NA	-59	NOL6								
MV411_3_607_R1_peak_429	chr1	200620666	200620966	+	872	NA	promoter-TSS (KIF14)	NA	-82	KIF14								
MV411_3_607_R1_peak_2353	chr19	2273655	2274014	+	871	NA	TTS (C19orf35)	NA	4313	OAZ1								
MV411_3_607_R1_peak_2012	chr17	36601424	36601719	+	869	NA	promoter-TSS (MRM1)	NA	-10	MRM1								
MV411_3_607_R1_peak_3256	chr20	35147221	35147541	+	869	NA	promoter-TSS (EDEM2)	NA	-23	EDEM2								
MV411_3_607_R1_peak_3440	chr22	29838110	29838455	+	869	NA	promoter-TSS (ASCC2)	NA	0	ASCC2								
MV411_3_607_R1_peak_4887	chr8	123416353	123416846	+	866	NA	promoter-TSS (WDYHV1)	NA	-158	WDYHV1								
MV411_3_607_R1_peak_4576	chr7	76047842	76048216	+	866	NA	promoter-TSS (STYXL1)	NA	10	MDH2								
MV411_3_607_R1_peak_1743	chr16	28491963	28492375	+	864	NA	promoter-TSS (CLN3)	NA	-87	CLN3								
MV411_3_607_R1_peak_2382	chr19	4815704	4815973	+	861	NA	TTS (TICAM1)	NA	15904	TICAM1								
MV411_3_607_R1_peak_4513	chr7	30594601	30594901	+	860	NA	exon (GARS, exon 1 of 17)	NA	-1073	GARS								
MV411_3_607_R1_peak_2011	chr17	36535303	36535631	+	859	NA	promoter-TSS (MYO19)	NA	445	PIGW								
MV411_3_607_R1_peak_3823	chr3	196942263	196942765	+	858	NA	promoter-TSS (NCBP2)	NA	79	NCBP2								
MV411_3_607_R1_peak_2631	chr19	40778095	40778491	+	854	NA	promoter-TSS (RAB4B-EGLN2)	NA	74	RAB4B-EGLN2								
MV411_3_607_R1_peak_4124	chr5	140700133	140700377	+	849	NA	promoter-TSS (ZMAT2)	NA	-192	ZMAT2								
MV411_3_607_R1_peak_3404	chr22	19479110	19479757	+	848	NA	promoter-TSS (UFD1L)	NA	-218	UFD1L								
MV411_3_607_R1_peak_5006	chr9	34458422	34458753	+	844	NA	promoter-TSS (FAM219A)	NA	-17	FAM219A								
MV411_3_607_R1_peak_2820	chr19	57279782	57280095	+	843	NA	promoter-TSS (ZNF460)	NA	-547	ZNF460								
MV411_3_607_R1_peak_1888	chr16	88811398	88811651	+	843	NA	intron (APRT, intron 2 of 4)	NA	410	APRT								
MV411_3_607_R1_peak_3542	chr3	3126789	3127171	+	840	NA	promoter-TSS (TRNT1)	NA	64	TRNT1								
MV411_3_607_R1_peak_3523	chr22	46296527	46296877	+	838	NA	promoter-TSS (GTSE1)	NA	-39	GTSE1								
MV411_3_607_R1_peak_2865	chr2	10689845	10690135	+	835	NA	promoter-TSS (NOL10)	NA	-3	NOL10								
MV411_3_607_R1_peak_293	chr1	117929516	117929865	+	833	NA	promoter-TSS (GDAP2)	NA	-11	GDAP2								
MV411_3_607_R1_peak_4308	chr6	36885737	36886074	+	828	NA	promoter-TSS (C6orf89)	NA	41	C6orf89								
MV411_3_607_R1_peak_3325	chr20	62937824	62938090	+	822	NA	promoter-TSS (DIDO1)	NA	-5	DIDO1								
MV411_3_607_R1_peak_3356	chr21	32727838	32728169	+	820	NA	promoter-TSS (SYNJ1)	NA	-111	PAXBP1-AS1								
MV411_3_607_R1_peak_4412	chr6	144095492	144095941	+	818	NA	promoter-TSS (SF3B5)	NA	-99	SF3B5								
MV411_3_607_R1_peak_3046	chr2	130371806	130372284	+	811	NA	intron (PTPN18, intron 11 of 14)	NA	15997	PTPN18								
MV411_3_607_R1_peak_4888	chr8	123541131	123541422	+	811	NA	promoter-TSS (FBXO32)	NA	-9133	FBXO32								
MV411_3_607_R1_peak_2768	chr19	52942437	52942694	+	809	NA	promoter-TSS (ZNF321P)	NA	29	ZNF321P								
MV411_3_607_R1_peak_3576	chr3	16264851	16265154	+	806	NA	promoter-TSS (OXNAD1)	NA	-13	DPH3								
MV411_3_607_R1_peak_3950	chr4	139082826	139083183	+	806	NA	intron (ELF2, intron 3 of 8)	NA	1410	ELF2								
MV411_3_607_R1_peak_4451	chr6	170554096	170554537	+	806	NA	promoter-TSS (TBP)	NA	-17	TBP								
MV411_3_607_R1_peak_708	chr11	576082	576649	+	800	NA	promoter-TSS (PHRF1)	NA	-81	PHRF1								
MV411_3_607_R1_peak_363	chr1	156601304	156601602	+	800	NA	promoter-TSS (GPATCH4)	NA	34	GPATCH4								
MV411_3_607_R1_peak_181	chr1	43172178	43172486	+	796	NA	promoter-TSS (WDR65)	NA	2	WDR65								
MV411_3_607_R1_peak_4614	chr7	100015387	100015722	+	794	NA	promoter-TSS (ZKSCAN1)	NA	-18	ZKSCAN1								
MV411_3_607_R1_peak_4610	chr7	99504990	99505410	+	794	NA	promoter-TSS (ZKSCAN5)	NA	-48	ZKSCAN5								
MV411_3_607_R1_peak_1267	chr13	23889296	23889597	+	794	NA	promoter-TSS (MIPEP)	NA	2	MIPEP								
MV411_3_607_R1_peak_2837	chr19	58305122	58305514	+	793	NA	Intergenic	NA	-22182	ZSCAN22								
MV411_3_607_R1_peak_3606	chr3	41962044	41962432	+	791	NA	promoter-TSS (ULK4)	NA	265	ULK4								
MV411_3_607_R1_peak_2488	chr19	16572432	16572722	+	791	NA	promoter-TSS (SLC35E1)	NA	-195	SLC35E1								
MV411_3_607_R1_peak_2542	chr19	21020497	21020814	+	791	NA	promoter-TSS (ZNF430)	NA	35	ZNF430								
MV411_3_607_R1_peak_833	chr11	62839462	62839735	+	789	NA	exon (WDR74, exon 2 of 12)	NA	558	WDR74								
