PeakID (cmd=annotatePeaks.pl MV411_1_590_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_1_590_R1_peak_267	chr11	59615671	59616453	+	414	NA	promoter-TSS (LOC101927226)	NA	82	OSBP								
MV411_1_590_R1_peak_1941	chr8	116874803	116875075	+	414	NA	promoter-TSS (MIR3610)	NA	-73	RAD21								
MV411_1_590_R1_peak_1114	chr19	45902674	45903021	+	413	NA	promoter-TSS (MYPOP)	NA	-243	MYPOP								
MV411_1_590_R1_peak_1894	chr8	11802442	11802730	+	413	NA	promoter-TSS (FDFT1)	NA	7013	FDFT1								
MV411_1_590_R1_peak_971	chr19	11155794	11156134	+	411	NA	promoter-TSS (SPC24)	NA	-156	SPC24								
MV411_1_590_R1_peak_1362	chr20	59042808	59043073	+	405	NA	promoter-TSS (SLMO2-ATP5E)	NA	-94	SLMO2								
MV411_1_590_R1_peak_1335	chr20	36461109	36461436	+	397	NA	promoter-TSS (DLGAP4)	NA	-80212	MYL9								
MV411_1_590_R1_peak_1851	chr7	102671664	102671901	+	397	NA	promoter-TSS (POLR2J2)	NA	-53	POLR2J2								
MV411_1_590_R1_peak_506	chr14	102305089	102305318	+	397	NA	promoter-TSS (MOK)	NA	-12	MOK								
MV411_1_590_R1_peak_661	chr16	66552450	66552644	+	395	NA	promoter-TSS (CKLF)	NA	-16	CKLF								
MV411_1_590_R1_peak_430	chr13	27424426	27424658	+	394	NA	promoter-TSS (GTF3A)	NA	-2	GTF3A								
MV411_1_590_R1_peak_1170	chr19	55461583	55462001	+	391	NA	promoter-TSS (ISOC2)	NA	-110	ISOC2								
MV411_1_590_R1_peak_770	chr17	47895811	47896345	+	389	NA	promoter-TSS (SP2)	NA	-109	SP2								
MV411_1_590_R1_peak_1583	chr4	6673842	6674025	+	389	NA	promoter-TSS (LOC93622)	NA	-161	LOC93622								
MV411_1_590_R1_peak_586	chr16	2205579	2205845	+	388	NA	promoter-TSS (MLST8)	NA	535	MLST8								
MV411_1_590_R1_peak_1413	chr22	21001696	21001923	+	387	NA	promoter-TSS (THAP7-AS1)	NA	-113	THAP7-AS1								
MV411_1_590_R1_peak_1628	chr5	218038	218364	+	387	NA	promoter-TSS (CCDC127)	NA	-19	CCDC127								
MV411_1_590_R1_peak_1896	chr8	21919494	21919743	+	387	NA	promoter-TSS (XPO7)	NA	-51	XPO7								
MV411_1_590_R1_peak_924	chr19	4968639	4969130	+	385	NA	promoter-TSS (KDM4B)	NA	36197	MIR4747								
MV411_1_590_R1_peak_334	chr11	134224461	134224710	+	384	NA	promoter-TSS (NCAPD3)	NA	-53	NCAPD3								
MV411_1_590_R1_peak_967	chr19	10717479	10718078	+	384	NA	promoter-TSS (DNM2)	NA	-275	DNM2								
MV411_1_590_R1_peak_1142	chr19	49766367	49766974	+	381	NA	promoter-TSS (AP2A1)	NA	-253	AP2A1								
MV411_1_590_R1_peak_1153	chr19	50658970	50659283	+	380	NA	TTS (SHANK1)	NA	-1082	SYT3								
MV411_1_590_R1_peak_244	chr11	1309542	1309912	+	380	NA	promoter-TSS (TOLLIP-AS1)	NA	19	TOLLIP-AS1								
MV411_1_590_R1_peak_991	chr19	14136567	14137067	+	373	NA	promoter-TSS (LOC100507373)	NA	-189	ASF1B								
MV411_1_590_R1_peak_1881	chr7	152676050	152676297	+	373	NA	promoter-TSS (XRCC2)	NA	-8	XRCC2								
MV411_1_590_R1_peak_277	chr11	64185636	64186243	+	373	NA	promoter-TSS (STIP1)	NA	-176	STIP1								
MV411_1_590_R1_peak_929	chr19	5904339	5904873	+	365	NA	promoter-TSS (NDUFA11)	NA	-235	VMAC								
MV411_1_590_R1_peak_449	chr14	23286004	23286405	+	365	NA	promoter-TSS (HOMEZ)	NA	-104	HOMEZ								
MV411_1_590_R1_peak_912	chr19	3762819	3763157	+	363	NA	intron (MRPL54, intron 1 of 2)	NA	321	MRPL54								
MV411_1_590_R1_peak_1129	chr19	48714242	48714617	+	360	NA	exon (MAMSTR, exon 7 of 10)	NA	5290	MAMSTR								
MV411_1_590_R1_peak_1098	chr19	43596067	43596434	+	358	NA	promoter-TSS (ZNF576)	NA	-336	IRGQ								
MV411_1_590_R1_peak_1790	chr7	6348870	6349127	+	358	NA	promoter-TSS (FAM220A)	NA	-39	FAM220A								
MV411_1_590_R1_peak_1032	chr19	19063528	19064044	+	355	NA	promoter-TSS (SLC25A42)	NA	-12259	SLC25A42								
MV411_1_590_R1_peak_930	chr19	5978070	5978396	+	354	NA	promoter-TSS (LOC100128568)	NA	-93	RANBP3								
MV411_1_590_R1_peak_652	chr16	50741737	50742130	+	352	NA	promoter-TSS (CYLD)	NA	-185	CYLD								
MV411_1_590_R1_peak_1022	chr19	18204055	18204397	+	351	NA	promoter-TSS (RAB3A)	NA	-162	RAB3A								
MV411_1_590_R1_peak_881	chr19	1407166	1407584	+	348	NA	promoter-TSS (DAZAP1)	NA	-343	DAZAP1								
MV411_1_590_R1_peak_822	chr17	82022891	82023316	+	348	NA	promoter-TSS (STRA13)	NA	-194	STRA13								
MV411_1_590_R1_peak_989	chr19	14006290	14006761	+	348	NA	promoter-TSS (RFX1)	NA	558	RFX1								
MV411_1_590_R1_peak_495	chr14	95534659	95535047	+	344	NA	promoter-TSS (SNHG10)	NA	19	SNHG10								
MV411_1_590_R1_peak_850	chr18	68715086	68715291	+	343	NA	promoter-TSS (CCDC102B)	NA	-84	TMX3								
MV411_1_590_R1_peak_1844	chr7	100586166	100586763	+	343	NA	promoter-TSS (LRCH4)	NA	131	FBXO24								
MV411_1_590_R1_peak_1872	chr7	143288180	143288406	+	343	NA	promoter-TSS (CASP2)	NA	78	CASP2								
MV411_1_590_R1_peak_1795	chr7	10973706	10973885	+	343	NA	promoter-TSS (PHF14)	NA	-81	PHF14								
MV411_1_590_R1_peak_153	chr1	206203003	206203318	+	342	NA	promoter-TSS (SRGAP2)	NA	-741	FAM72A								
MV411_1_590_R1_peak_380	chr12	103930127	103930398	+	342	NA	promoter-TSS (HSP90B1)	NA	-51	GNN								
MV411_1_590_R1_peak_601	chr16	3611516	3611786	+	342	NA	promoter-TSS (SLX4)	NA	-67	SLX4								
MV411_1_590_R1_peak_2	chr1	1232043	1232326	+	342	NA	promoter-TSS (SDF4)	NA	-65	B3GALT6								
MV411_1_590_R1_peak_1259	chr2	112255029	112255290	+	342	NA	promoter-TSS (ZC3H8)	NA	-1060	ZC3H8								
MV411_1_590_R1_peak_1187	chr2	264777	264975	+	342	NA	promoter-TSS (SH3YL1)	NA	7	ACP1								
MV411_1_590_R1_peak_675	chr16	84699836	84700068	+	342	NA	promoter-TSS (USP10)	NA	3	USP10								
MV411_1_590_R1_peak_1177	chr19	56403975	56404196	+	340	NA	promoter-TSS (ZNF583)	NA	71	ZNF583								
MV411_1_590_R1_peak_1085	chr19	41263899	41264377	+	340	NA	promoter-TSS (HNRNPUL1)	NA	-920	HNRNPUL1								
MV411_1_590_R1_peak_1184	chr19	58555033	58555294	+	340	NA	promoter-TSS (CHMP2A)	NA	-35	CHMP2A								
MV411_1_590_R1_peak_1526	chr3	120094795	120095243	+	340	NA	promoter-TSS (GSK3B)	NA	-602	GSK3B								
MV411_1_590_R1_peak_1105	chr19	45370570	45370810	+	338	NA	promoter-TSS (ERCC2)	NA	-142	ERCC2								
MV411_1_590_R1_peak_1029	chr19	18831724	18831978	+	336	NA	promoter-TSS (UPF1)	NA	-110	UPF1								
MV411_1_590_R1_peak_1103	chr19	44890633	44891286	+	335	NA	promoter-TSS (TOMM40)	NA	-261	TOMM40								
MV411_1_590_R1_peak_1755	chr6	108848310	108848496	+	334	NA	promoter-TSS (ARMC2)	NA	-9829	ARMC2								
MV411_1_590_R1_peak_1228	chr2	69914618	69915084	+	329	NA	promoter-TSS (MXD1)	NA	-190	MXD1								
MV411_1_590_R1_peak_729	chr17	18183685	18183895	+	329	NA	exon (ALKBH5, exon 1 of 4)	NA	237	ALKBH5								
MV411_1_590_R1_peak_301	chr11	67508164	67508465	+	327	NA	promoter-TSS (CDK2AP2)	NA	-127	CDK2AP2								
MV411_1_590_R1_peak_60	chr1	32013562	32013875	+	327	NA	promoter-TSS (KHDRBS1)	NA	24	KHDRBS1								
MV411_1_590_R1_peak_626	chr16	29926138	29926345	+	327	NA	promoter-TSS (KCTD13)	NA	-17	KCTD13								
MV411_1_590_R1_peak_2044	chr9	136886194	136886613	+	327	NA	promoter-TSS (MIR4479)	NA	-110	TRAF2								
MV411_1_590_R1_peak_344	chr12	12927466	12927782	+	327	NA	Intergenic	NA	11742	MIR614								
MV411_1_590_R1_peak_665	chr16	67719275	67719500	+	327	NA	promoter-TSS (GFOD2)	NA	-17	GFOD2								
MV411_1_590_R1_peak_739	chr17	28041450	28041743	+	326	NA	promoter-TSS (NLK)	NA	-1066	NLK								
MV411_1_590_R1_peak_1379	chr21	33324758	33325071	+	326	NA	promoter-TSS (IFNAR1)	NA	5	IFNAR1								
MV411_1_590_R1_peak_742	chr17	28842720	28842900	+	324	NA	promoter-TSS (FAM222B)	NA	29	FAM222B								
MV411_1_590_R1_peak_628	chr16	30370411	30371196	+	324	NA	promoter-TSS (TBC1D10B)	NA	-602	TBC1D10B								
MV411_1_590_R1_peak_232	chr10	122954269	122954544	+	320	NA	promoter-TSS (C10orf88)	NA	-3	C10orf88								
MV411_1_590_R1_peak_1810	chr7	44582085	44582613	+	320	NA	promoter-TSS (TMED4)	NA	-121	TMED4								
MV411_1_590_R1_peak_1868	chr7	139340293	139340544	+	317	NA	promoter-TSS (TRNAR27)	NA	-32	C7orf55								
MV411_1_590_R1_peak_43	chr1	24643006	24643259	+	315	NA	promoter-TSS (SRRM1)	NA	-61	SRRM1								
MV411_1_590_R1_peak_1111	chr19	45769278	45769693	+	314	NA	promoter-TSS (SIX5)	NA	-246	SIX5								
MV411_1_590_R1_peak_29	chr1	15976037	15976233	+	314	NA	promoter-TSS (ZBTB17)	NA	-3	ZBTB17								
MV411_1_590_R1_peak_595	chr16	2905355	2906127	+	313	NA	Intergenic	NA	-6201	FLYWCH1								
MV411_1_590_R1_peak_925	chr19	5622753	5623109	+	312	NA	promoter-TSS (SAFB)	NA	-4	SAFB2								
MV411_1_590_R1_peak_1584	chr4	6715959	6716206	+	311	NA	promoter-TSS (BLOC1S4)	NA	-33	BLOC1S4								
MV411_1_590_R1_peak_15	chr1	3857112	3857357	+	311	NA	promoter-TSS (DFFB)	NA	-33	DFFB								
MV411_1_590_R1_peak_1704	chr5	179623625	179623956	+	311	NA	promoter-TSS (HNRNPH1)	NA	-119	HNRNPH1								
MV411_1_590_R1_peak_666	chr16	69754874	69755185	+	311	NA	promoter-TSS (NOB1)	NA	-61	NOB1								
MV411_1_590_R1_peak_700	chr17	3668550	3668883	+	311	NA	promoter-TSS (EMC6)	NA	-7	EMC6								
MV411_1_590_R1_peak_938	chr19	6737591	6737845	+	310	NA	promoter-TSS (MIR6791)	NA	-96	GPR108								
MV411_1_590_R1_peak_942	chr19	7903520	7904046	+	307	NA	promoter-TSS (MAP2K7)	NA	-94	MAP2K7								
MV411_1_590_R1_peak_776	chr17	49677460	49677686	+	306	NA	intron (SPOP, intron 1 of 11)	NA	590	SPOP								
MV411_1_590_R1_peak_1227	chr2	69829511	69829688	+	305	NA	promoter-TSS (GMCL1)	NA	-87	GMCL1								
MV411_1_590_R1_peak_1316	chr20	17682212	17682543	+	304	NA	promoter-TSS (RRBP1)	NA	-94	RRBP1								
MV411_1_590_R1_peak_78	chr1	43649917	43650190	+	303	NA	promoter-TSS (KDM4A)	NA	-415	KDM4A								
MV411_1_590_R1_peak_103	chr1	109213793	109214019	+	303	NA	promoter-TSS (SARS)	NA	13	SARS								
MV411_1_590_R1_peak_690	chr17	409945	410373	+	303	NA	promoter-TSS (C17orf97)	NA	-168	C17orf97								
MV411_1_590_R1_peak_572	chr16	138639	138837	+	301	NA	promoter-TSS (NPRL3)	NA	-40	NPRL3								
MV411_1_590_R1_peak_1161	chr19	54159466	54160064	+	301	NA	promoter-TSS (LENG1)	NA	-57	LENG1								
MV411_1_590_R1_peak_2025	chr9	128724261	128724484	+	301	NA	promoter-TSS (ZDHHC12)	NA	-90	LOC100506100								
MV411_1_590_R1_peak_915	chr19	4007373	4007722	+	301	NA	promoter-TSS (PIAS4)	NA	-204	PIAS4								
MV411_1_590_R1_peak_941	chr19	7829651	7830261	+	300	NA	promoter-TSS (EVI5L)	NA	-325	EVI5L								
MV411_1_590_R1_peak_1850	chr7	102572617	102572811	+	299	NA	promoter-TSS (POLR2J3)	NA	-54	POLR2J3								
MV411_1_590_R1_peak_108	chr1	121184491	121184982	+	299	NA	promoter-TSS (SRGAP2C)	NA	-418	FAM72B								
MV411_1_590_R1_peak_1769	chr6	152983539	152983739	+	297	NA	promoter-TSS (FBXO5)	NA	-571	FBXO5								
MV411_1_590_R1_peak_488	chr14	81533778	81534106	+	296	NA	promoter-TSS (SEL1L)	NA	-85	SEL1L								
MV411_1_590_R1_peak_574	chr16	589838	590110	+	296	NA	promoter-TSS (RAB40C)	NA	-199	RAB40C								
MV411_1_590_R1_peak_1178	chr19	58278720	58279004	+	295	NA	promoter-TSS (ZNF8)	NA	-90	ZNF8								
MV411_1_590_R1_peak_1001	chr19	15379731	15380096	+	295	NA	promoter-TSS (AKAP8)	NA	-89	AKAP8								
MV411_1_590_R1_peak_961	chr19	10380491	10380832	+	293	NA	promoter-TSS (TYK2)	NA	-89	TYK2								
MV411_1_590_R1_peak_1041	chr19	33176863	33177079	+	292	NA	promoter-TSS (TRNAT4)	NA	-86	TRNAT4								
MV411_1_590_R1_peak_1120	chr19	47048590	47048841	+	292	NA	promoter-TSS (TMEM160)	NA	8	TMEM160								
MV411_1_590_R1_peak_1200	chr2	26345854	26346144	+	291	NA	promoter-TSS (EPT1)	NA	-87	EPT1								
MV411_1_590_R1_peak_621	chr16	27203626	27203986	+	291	NA	promoter-TSS (KDM8)	NA	-2383	KDM8								
MV411_1_590_R1_peak_1744	chr6	42929150	42929505	+	289	NA	promoter-TSS (CNPY3)	NA	200	CNPY3								
MV411_1_590_R1_peak_1209	chr2	33599189	33599521	+	289	NA	promoter-TSS (FAM98A)	NA	-60	FAM98A								
MV411_1_590_R1_peak_1414	chr22	21642027	21642345	+	288	NA	promoter-TSS (SDF2L1)	NA	-67	SDF2L1								
MV411_1_590_R1_peak_914	chr19	3987808	3988077	+	288	NA	Intergenic	NA	-2479	EEF2								
MV411_1_590_R1_peak_45	chr1	25247414	25247703	+	288	NA	promoter-TSS (C1orf63)	NA	-64	C1orf63								
MV411_1_590_R1_peak_1358	chr20	57429656	57430058	+	287	NA	Intergenic	NA	38391	RBM38								
MV411_1_590_R1_peak_294	chr11	66616384	66616685	+	284	NA	promoter-TSS (RBM14-RBM4)	NA	-48	RBM14								
MV411_1_590_R1_peak_2007	chr9	107283068	107283308	+	283	NA	promoter-TSS (RAD23B)	NA	-865	RAD23B								
MV411_1_590_R1_peak_1655	chr5	75336930	75337217	+	283	NA	promoter-TSS (HMGCR)	NA	-95	HMGCR								
MV411_1_590_R1_peak_651	chr16	50065879	50066069	+	282	NA	promoter-TSS (HEATR3)	NA	-8	HEATR3								
MV411_1_590_R1_peak_1034	chr19	19385449	19385864	+	281	NA	promoter-TSS (GATAD2A)	NA	-300	GATAD2A								
MV411_1_590_R1_peak_1418	chr22	23857623	23857911	+	281	NA	promoter-TSS (SLC2A11)	NA	-86	SLC2A11								
MV411_1_590_R1_peak_1082	chr19	40750589	40750915	+	280	NA	promoter-TSS (C19orf54)	NA	-102	SNRPA								
MV411_1_590_R1_peak_1236	chr2	73233240	73233459	+	278	NA	promoter-TSS (CCT7)	NA	-121	PRADC1								
MV411_1_590_R1_peak_346	chr12	26937949	26938131	+	276	NA	promoter-TSS (FGFR1OP2)	NA	286	ASUN								
MV411_1_590_R1_peak_790	chr17	59892875	59893125	+	274	NA	promoter-TSS (RPS6KB1)	NA	-46	RPS6KB1								
MV411_1_590_R1_peak_715	chr17	7614837	7615324	+	274	NA	promoter-TSS (FXR2)	NA	-498	FXR2								
MV411_1_590_R1_peak_923	chr19	4909847	4910116	+	274	NA	promoter-TSS (UHRF1)	NA	-573	UHRF1								
MV411_1_590_R1_peak_1701	chr5	177426295	177426636	+	274	NA	promoter-TSS (GRK6)	NA	-221	GRK6								
MV411_1_590_R1_peak_41	chr1	23980353	23980580	+	274	NA	promoter-TSS (SRSF10)	NA	-1649	SRSF10								
MV411_1_590_R1_peak_1004	chr19	16111247	16111891	+	274	NA	promoter-TSS (RAB8A)	NA	-111	RAB8A								
MV411_1_590_R1_peak_1786	chr7	4641682	4642211	+	274	NA	Intergenic	NA	-40353	FOXK1								
MV411_1_590_R1_peak_721	chr17	8200195	8200381	+	274	NA	Intergenic	NA	-10042	C17orf59								
