PeakID (cmd=annotatePeaks.pl MV411_1_640_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_1_640_R1_peak_10582	chr7	81887038	81887500	+	3364	NA	Intergenic	NA	-117133	HGF								
MV411_1_640_R1_peak_12150	chrX	2707367	2707930	+	3362	NA	intron (CD99, intron 1 of 9)	NA	16356	CD99								
MV411_1_640_R1_peak_4663	chr17	39167308	39167922	+	3337	NA	Intergenic	NA	-1454	ARL5C								
MV411_1_640_R1_peak_2287	chr11	121417000	121417661	+	3331	NA	Intergenic	NA	-34873	SORL1								
MV411_1_640_R1_peak_8872	chr4	139419333	139419873	+	3298	NA	Intergenic	NA	-34204	RAB33B								
MV411_1_640_R1_peak_4275	chr16	73153904	73154684	+	3158	NA	Intergenic	NA	-9847	C16orf47								
MV411_1_640_R1_peak_9192	chr5	88827060	88827673	+	3142	NA	intron (MEF2C, intron 2 of 11)	NA	-3439	MEF2C								
MV411_1_640_R1_peak_9630	chr6	13526508	13527094	+	3124	NA	Intergenic	NA	-47473	SIRT5								
MV411_1_640_R1_peak_10094	chr6	134632852	134633430	+	3124	NA	Intergenic	NA	74221	LOC101928277								
MV411_1_640_R1_peak_5290	chr19	2263572	2264037	+	3032	NA	Intergenic	NA	-5717	OAZ1								
MV411_1_640_R1_peak_7956	chr3	53166715	53167422	+	3005	NA	intron (PRKCD, intron 2 of 18)	NA	5861	PRKCD								
MV411_1_640_R1_peak_5499	chr19	16876659	16877380	+	3005	NA	intron (SIN3B, intron 17 of 19)	NA	-11996	F2RL3								
MV411_1_640_R1_peak_704	chr1	160539959	160540579	+	2971	NA	TTS (CD84)	NA	-17007	SLAMF6								
MV411_1_640_R1_peak_9992	chr6	92688305	92688820	+	2916	NA	Intergenic	NA	-43757	LOC102724665								
MV411_1_640_R1_peak_8542	chr4	6938089	6938848	+	2911	NA	intron (TBC1D14, intron 2 of 10)	NA	28700	TBC1D14								
MV411_1_640_R1_peak_2816	chr12	116559277	116560172	+	2896	NA	intron (MAP1LC3B2, intron 1 of 1)	NA	343	MAP1LC3B2								
MV411_1_640_R1_peak_5707	chr19	46616893	46617358	+	2873	NA	intron (PTGIR, intron 2 of 3)	NA	7993	PTGIR								
MV411_1_640_R1_peak_11334	chr8	110227860	110228389	+	2860	NA	Intergenic	NA	-253394	KCNV1								
MV411_1_640_R1_peak_10915	chr8	21509154	21509740	+	2857	NA	Intergenic	NA	211208	RP11-24P4.1								
MV411_1_640_R1_peak_8630	chr4	37748499	37749002	+	2837	NA	Intergenic	NA	-62373	RELL1								
MV411_1_640_R1_peak_1978	chr11	58577469	58578005	+	2809	NA	intron (LPXN, intron 1 of 8)	NA	429	LPXN								
MV411_1_640_R1_peak_11231	chr8	83317840	83318402	+	2802	NA	Intergenic	NA	406017	LOC101927141								
MV411_1_640_R1_peak_10997	chr8	29773325	29774253	+	2783	NA	Intergenic	NA	16510	LOC102723484								
MV411_1_640_R1_peak_11462	chr8	129581829	129582521	+	2777	NA	Intergenic	NA	-98087	MIR3686								
MV411_1_640_R1_peak_5184	chr18	62264913	62265458	+	2774	NA	intron (KIAA1468, intron 18 of 28)	NA	-60102	TNFRSF11A								
MV411_1_640_R1_peak_11451	chr8	127917261	127917975	+	2765	NA	intron (PVT1, intron 1 of 7)	NA	26990	PVT1								
MV411_1_640_R1_peak_10824	chr8	1746022	1746620	+	2757	NA	Intergenic	NA	17013	LOC101927752								
MV411_1_640_R1_peak_121	chr1	17635697	17636348	+	2746	NA	intron (ARHGEF10L, intron 16 of 26)	NA	19952	ARHGEF10L								
MV411_1_640_R1_peak_7288	chr21	34908284	34908955	+	2739	NA	intron (RUNX1, intron 2 of 7)	NA	24963	LOC101928240								
MV411_1_640_R1_peak_4879	chr17	74779866	74780487	+	2714	NA	intron (TMEM104, intron 2 of 9)	NA	3667	TMEM104								
MV411_1_640_R1_peak_10151	chr6	146770964	146771425	+	2709	NA	intron (ADGB, intron 29 of 35)	NA	32630	KATNBL1P6								
MV411_1_640_R1_peak_5274	chr19	947499	948116	+	2686	NA	intron (ARID3A, intron 3 of 8)	NA	19124	ARID3A								
MV411_1_640_R1_peak_3886	chr15	97545720	97546230	+	2678	NA	Intergenic	NA	14723	RP11-461F11.3								
MV411_1_640_R1_peak_1058	chr1	230509293	230510131	+	2668	NA	Intergenic	NA	-83784	PGBD5								
MV411_1_640_R1_peak_657	chr1	153945854	153946488	+	2654	NA	promoter-TSS (DENND4B)	NA	-1288	DENND4B								
MV411_1_640_R1_peak_1945	chr11	46318457	46319057	+	2635	NA	intron (CREB3L1, intron 10 of 11)	NA	-14166	DGKZ								
MV411_1_640_R1_peak_7312	chr21	37358236	37358829	+	2580	NA	Intergenic	NA	-9091	DYRK1A								
MV411_1_640_R1_peak_3888	chr15	97692351	97693120	+	2563	NA	Intergenic	NA	-132037	RP11-461F11.3								
MV411_1_640_R1_peak_3503	chr15	39396878	39397364	+	2559	NA	Intergenic	NA	13087	LOC102724283								
MV411_1_640_R1_peak_4486	chr17	8056120	8056644	+	2552	NA	Intergenic	NA	17342	ALOX15B								
MV411_1_640_R1_peak_5688	chr19	44753108	44753753	+	2545	NA	intron (BCL3, intron 2 of 8)	NA	4709	BCL3								
MV411_1_640_R1_peak_10728	chr7	131231295	131231919	+	2543	NA	intron (MKLN1, intron 2 of 18)	NA	96172	MKLN1-AS								
MV411_1_640_R1_peak_11240	chr8	86601535	86601976	+	2541	NA	intron (CNGB3, intron 12 of 14)	NA	87328	CPNE3								
MV411_1_640_R1_peak_8018	chr3	71987754	71988332	+	2537	NA	Intergenic	NA	112412	LINC00877								
MV411_1_640_R1_peak_31	chr1	7108160	7108651	+	2531	NA	intron (CAMTA1, intron 4 of 22)	NA	-56634	LOC100129476								
MV411_1_640_R1_peak_9736	chr6	30682463	30683053	+	2515	NA	intron (PPP1R18, intron 1 of 2)	NA	5137	PPP1R18								
MV411_1_640_R1_peak_1362	chr10	52755313	52755763	+	2507	NA	Intergenic	NA	17280	MBL2								
MV411_1_640_R1_peak_11661	chr9	21253190	21253639	+	2494	NA	Intergenic	NA	-13435	IFNA14								
MV411_1_640_R1_peak_4171	chr16	54373674	54374457	+	2476	NA	Intergenic	NA	-3400	LOC100996345								
MV411_1_640_R1_peak_7811	chr3	31268823	31269317	+	2476	NA	Intergenic	NA	-263568	STT3B								
MV411_1_640_R1_peak_5858	chr2	8302028	8302682	+	2464	NA	intron (LINC00299, intron 2 of 8)	NA	26064	LINC00299								
MV411_1_640_R1_peak_6717	chr2	237616923	237617633	+	2452	NA	Intergenic	NA	-26203	RAB17								
MV411_1_640_R1_peak_3306	chr14	76908736	76909297	+	2442	NA	Intergenic	NA	82634	C14orf166B								
MV411_1_640_R1_peak_11121	chr8	54268786	54269337	+	2434	NA	Intergenic	NA	-61625	RNU105C								
MV411_1_640_R1_peak_10918	chr8	21857999	21858843	+	2382	NA	Intergenic	NA	55273	DOK2								
MV411_1_640_R1_peak_5501	chr19	16888477	16889195	+	2376	NA	promoter-TSS (F2RL3)	NA	-179	F2RL3								
MV411_1_640_R1_peak_4197	chr16	57689781	57690380	+	2373	NA	TTS (GPR97)	NA	-4721	CCDC135								
MV411_1_640_R1_peak_1913	chr11	35145212	35145793	+	2373	NA	intron (CD44, intron 1 of 13)	NA	6359	CD44								
MV411_1_640_R1_peak_5441	chr19	13104227	13104836	+	2354	NA	TTS (TRMT1)	NA	-2613	LYL1								
MV411_1_640_R1_peak_4344	chr16	85928335	85928834	+	2345	NA	Intergenic	NA	10232	MIR6774								
MV411_1_640_R1_peak_2456	chr12	17296836	17297378	+	2343	NA	Intergenic	NA	-304490	LOC102724204								
MV411_1_640_R1_peak_5801	chr19	54370474	54370777	+	2343	NA	promoter-TSS (LAIR1)	NA	-5511	LAIR1								
MV411_1_640_R1_peak_11119	chr8	54153051	54153867	+	2321	NA	Intergenic	NA	18238	MRPL15								
MV411_1_640_R1_peak_6562	chr2	206095917	206096379	+	2316	NA	Intergenic	NA	-9966	INO80D								
MV411_1_640_R1_peak_3723	chr15	73696977	73697517	+	2307	NA	intron (CD276, intron 1 of 9)	NA	10960	CD276								
MV411_1_640_R1_peak_6796	chr20	3430309	3430985	+	2287	NA	Intergenic	NA	-22985	C20orf194								
MV411_1_640_R1_peak_373	chr1	55147478	55147931	+	2284	NA	exon (USP24, exon 18 of 68)	NA	30343	USP24								
MV411_1_640_R1_peak_5795	chr19	54210553	54211204	+	2280	NA	Intergenic	NA	10051	RPS9								
MV411_1_640_R1_peak_10249	chr6	165186053	165186688	+	2279	NA	Intergenic	NA	122627	C6orf118								
MV411_1_640_R1_peak_647	chr1	152622656	152623167	+	2270	NA	TTS (LCE3A)	NA	192	LCE3A								
MV411_1_640_R1_peak_7078	chr20	48772339	48772787	+	2262	NA	intron (PREX1, intron 1 of 39)	NA	-115968	PREX1								
MV411_1_640_R1_peak_6146	chr2	68774582	68775081	+	2261	NA	promoter-TSS (ARHGAP25)	NA	30	ARHGAP25								
MV411_1_640_R1_peak_6890	chr20	20232873	20233343	+	2253	NA	intron (C20orf26, intron 17 of 25)	NA	25284	LOC101929575								
MV411_1_640_R1_peak_378	chr1	56525396	56526021	+	2240	NA	intron (PPAP2B, intron 2 of 5)	NA	53876	PPAP2B								
MV411_1_640_R1_peak_2709	chr12	98439727	98440451	+	2235	NA	Intergenic	NA	17056	SLC9A7P1								
MV411_1_640_R1_peak_10650	chr7	101856350	101857097	+	2227	NA	intron (CUX1, intron 1 of 23)	NA	38129	LOC101927772								
MV411_1_640_R1_peak_6762	chr20	660498	660987	+	2226	NA	TTS (SCRT2)	NA	-7372	SRXN1								
MV411_1_640_R1_peak_11949	chr9	120892642	120893120	+	2197	NA	intron (PHF19, intron 1 of 14)	NA	-15663	PHF19								
MV411_1_640_R1_peak_1004	chr1	221707983	221708450	+	2189	NA	intron (DUSP10, intron 1 of 2)	NA	29244	DUSP10								
MV411_1_640_R1_peak_1450	chr10	72334862	72335436	+	2186	NA	exon (DNAJB12, exon 8 of 8)	NA	20000	DNAJB12								
MV411_1_640_R1_peak_37	chr1	8427520	8427993	+	2181	NA	intron (LOC102724552, intron 1 of 3)	NA	4189	LOC102724552								
MV411_1_640_R1_peak_5622	chr19	39337738	39338183	+	2171	NA	Intergenic	NA	-1888	GMFG								
MV411_1_640_R1_peak_5123	chr18	49053020	49053674	+	2166	NA	intron (DYM, intron 16 of 16)	NA	-3588	MIR4744								
MV411_1_640_R1_peak_9410	chr5	150764520	150765055	+	2165	NA	Intergenic	NA	-5692	DCTN4								
MV411_1_640_R1_peak_6843	chr20	10474398	10474834	+	2157	NA	intron (SLX4IP, intron 2 of 7)	NA	-40377	MKKS								
MV411_1_640_R1_peak_8856	chr4	131379793	131380400	+	2155	NA	Intergenic	NA	-384941	RP11-614F17.2								
MV411_1_640_R1_peak_9741	chr6	30781751	30782323	+	2147	NA	Intergenic	NA	-37487	IER3								
MV411_1_640_R1_peak_6692	chr2	233084400	233084931	+	2145	NA	intron (INPP5D, intron 2 of 26)	NA	24339	INPP5D								
MV411_1_640_R1_peak_10832	chr8	3097070	3097605	+	2134	NA	intron (CSMD1, intron 46 of 69)	NA	-368969	RP11-134O21.1								
MV411_1_640_R1_peak_1029	chr1	225999313	225999790	+	2133	NA	promoter-TSS (SDE2)	NA	-186	SDE2								
MV411_1_640_R1_peak_3066	chr13	76882359	76882803	+	2129	NA	exon (KCTD12, exon 1 of 1)	NA	3824	KCTD12								
MV411_1_640_R1_peak_8869	chr4	139208307	139208699	+	2120	NA	Intergenic	NA	71835	MGARP								
MV411_1_640_R1_peak_9561	chr5	180093565	180094007	+	2116	NA	Intergenic	NA	-21668	RNF130								
MV411_1_640_R1_peak_10344	chr7	10940385	10940960	+	2087	NA	promoter-TSS (NDUFA4)	NA	-486	NDUFA4								
MV411_1_640_R1_peak_4093	chr16	30458535	30459153	+	2085	NA	Intergenic	NA	-12869	SEPHS2								
MV411_1_640_R1_peak_2529	chr12	40616640	40617039	+	2079	NA	Intergenic	NA	-211099	CNTN1								
MV411_1_640_R1_peak_7865	chr3	44439708	44440206	+	2072	NA	exon (ZNF445, exon 8 of 8)	NA	12255	LOC100506319								
MV411_1_640_R1_peak_9618	chr6	11975480	11975979	+	2056	NA	Intergenic	NA	25515	LOC101928253								
MV411_1_640_R1_peak_12217	chrX	37765461	37765903	+	1997	NA	Intergenic	NA	-14335	CYBB								
MV411_1_640_R1_peak_12154	chrX	4935775	4936230	+	1995	NA	Intergenic	NA	-302430	RP11-707P20.1								
MV411_1_640_R1_peak_577	chr1	118564225	118564843	+	1962	NA	Intergenic	NA	-379309	SPAG17								
MV411_1_640_R1_peak_2848	chr12	121649846	121650312	+	1934	NA	Intergenic	NA	22542	MORN3								
MV411_1_640_R1_peak_7917	chr3	49345041	49345509	+	1931	NA	Intergenic	NA	-5172	USP4								
MV411_1_640_R1_peak_6111	chr2	60413301	60414131	+	1916	NA	Intergenic	NA	-11599	LOC102724142								
MV411_1_640_R1_peak_6992	chr20	37336519	37337084	+	1901	NA	Intergenic	NA	-9327	SRC								
MV411_1_640_R1_peak_4970	chr17	83155327	83156011	+	1901	NA	Intergenic	NA	11538	LOC101929650								
MV411_1_640_R1_peak_2511	chr12	31896492	31897040	+	1901	NA	Intergenic	NA	-62653	KIAA1551								
MV411_1_640_R1_peak_8176	chr3	128674723	128675206	+	1900	NA	Intergenic	NA	-24088	RPN1								
MV411_1_640_R1_peak_2172	chr11	81888374	81888832	+	1900	NA	intron (RP11-179A16.1, intron 6 of 7)	NA	2165	MIR4300								
MV411_1_640_R1_peak_2430	chr12	10341881	10342378	+	1898	NA	intron (KLRD1, intron 5 of 5)	NA	-21640	RP11-277P12.20								
MV411_1_640_R1_peak_10315	chr7	2734849	2735542	+	1894	NA	intron (GNA12, intron 2 of 3)	NA	27945	GNA12								
MV411_1_640_R1_peak_3490	chr15	31266345	31266931	+	1886	NA	Intergenic	NA	-35808	RP11-16E12.2								
MV411_1_640_R1_peak_2929	chr13	21218659	21219179	+	1884	NA	Intergenic	NA	-42371	SKA3								
MV411_1_640_R1_peak_5673	chr19	43562642	43563216	+	1881	NA	intron (XRCC1, intron 2 of 16)	NA	12649	XRCC1								
MV411_1_640_R1_peak_6316	chr2	113124092	113124555	+	1881	NA	intron (IL1RN, intron 2 of 5)	NA	-3238	IL1RN								
MV411_1_640_R1_peak_5440	chr19	13102570	13103258	+	1875	NA	promoter-TSS (LYL1)	NA	-996	LYL1								
MV411_1_640_R1_peak_3963	chr16	10362149	10362710	+	1863	NA	Intergenic	NA	-23626	ATF7IP2								
MV411_1_640_R1_peak_5602	chr19	35909115	35909742	+	1859	NA	promoter-TSS (TYROBP)	NA	-1119	TYROBP								
MV411_1_640_R1_peak_7446	chr22	24434577	24435162	+	1857	NA	intron (SPECC1L-ADORA2A, intron 19 of 19)	NA	11272	ADORA2A								
MV411_1_640_R1_peak_2671	chr12	90253588	90254202	+	1851	NA	Intergenic	NA	-421427	LOC102724834								
MV411_1_640_R1_peak_4302	chr16	80807879	80808284	+	1849	NA	Intergenic	NA	-3803	CDYL2								
MV411_1_640_R1_peak_4406	chr17	350645	351188	+	1846	NA	intron (RPH3AL, intron 1 of 8)	NA	1926	RPH3AL								
MV411_1_640_R1_peak_3107	chr13	109700148	109700581	+	1844	NA	Intergenic	NA	-27910	LINC00676								
MV411_1_640_R1_peak_4437	chr17	2790442	2790951	+	1831	NA	intron (RAP1GAP2, intron 1 of 24)	NA	-7004	RAP1GAP2								
MV411_1_640_R1_peak_5249	chr18	79156730	79157130	+	1812	NA	intron (ATP9B, intron 1 of 22)	NA	12172	LOC100996274								
MV411_1_640_R1_peak_2366	chr12	1473977	1474531	+	1811	NA	intron (ERC1, intron 17 of 17)	NA	-26237	LINC00942								
MV411_1_640_R1_peak_5867	chr2	8543633	8544440	+	1800	NA	Intergenic	NA	39756	AC011747.4								
MV411_1_640_R1_peak_4657	chr17	38898739	38899459	+	1797	NA	intron (LASP1, intron 3 of 5)	NA	-15918	MIR6779								
MV411_1_640_R1_peak_3408	chr14	96752583	96753033	+	1796	NA	Intergenic	NA	-44577	VRK1								
MV411_1_640_R1_peak_11685	chr9	27634767	27635258	+	1794	NA	Intergenic	NA	-61529	C9orf72								
MV411_1_640_R1_peak_5599	chr19	35902101	35902783	+	1788	NA	promoter-TSS (HCST)	NA	-38	HCST								
MV411_1_640_R1_peak_7636	chr22	48098205	48098611	+	1777	NA	Intergenic	NA	-175956	MIR3201								
MV411_1_640_R1_peak_4561	chr17	19306155	19306765	+	1774	NA	promoter-TSS (EPN2-AS1)	NA	-199	EPN2-AS1								
MV411_1_640_R1_peak_3734	chr15	74546027	74546723	+	1774	NA	intron (ARID3B, intron 2 of 8)	NA	5168	ARID3B								
MV411_1_640_R1_peak_3600	chr15	56815130	56815682	+	1769	NA	Intergenic	NA	-81325	ZNF280D								
MV411_1_640_R1_peak_10526	chr7	73587716	73588281	+	1769	NA	Intergenic	NA	-9315	TBL2								
MV411_1_640_R1_peak_3430	chr14	101876484	101876895	+	1767	NA	intron (PPP2R5C, intron 4 of 15)	NA	66886	PPP2R5C								
MV411_1_640_R1_peak_5311	chr19	3141804	3142470	+	1756	NA	exon (AC005264.2, exon 4 of 4)	NA	5944	GNA15								
MV411_1_640_R1_peak_8375	chr3	183212483	183212918	+	1754	NA	intron (MCF2L2, intron 22 of 29)	NA	-49821	LAMP3								
MV411_1_640_R1_peak_9032	chr5	16785010	16785736	+	1751	NA	intron (MYO10, intron 4 of 40)	NA	150712	MYO10								
MV411_1_640_R1_peak_6983	chr20	36098190	36098732	+	1744	NA	intron (EPB41L1, intron 1 of 21)	NA	5782	EPB41L1								
MV411_1_640_R1_peak_9447	chr5	159732221	159732694	+	1742	NA	Intergenic	NA	138927	AC011343.1								
MV411_1_640_R1_peak_7901	chr3	46931550	46932051	+	1739	NA	intron (CCDC12, intron 2 of 6)	NA	50160	CCDC12								
MV411_1_640_R1_peak_7151	chr20	57450353	57450879	+	1739	NA	Intergenic	NA	59218	RBM38								
MV411_1_640_R1_peak_7167	chr20	60055687	60056153	+	1737	NA	promoter-TSS (C20orf197)	NA	-5	C20orf197								
MV411_1_640_R1_peak_12272	chrX	66015146	66015593	+	1732	NA	Intergenic	NA	-3568	MIR223								
MV411_1_640_R1_peak_12244	chrX	45515472	45515935	+	1732	NA	intron (RP11-245M24.1, intron 2 of 3)	NA	10315	RP11-245M24.1								
MV411_1_640_R1_peak_6022	chr2	38647991	38648557	+	1725	NA	Intergenic	NA	-17636	GALM								
MV411_1_640_R1_peak_5497	chr19	16791849	16792324	+	1721	NA	intron (NWD1, intron 14 of 18)	NA	-37320	SIN3B								
MV411_1_640_R1_peak_11956	chr9	121370216	121370748	+	1718	NA	promoter-TSS (STOM)	NA	10	LOC102723324								
MV411_1_640_R1_peak_3740	chr15	75029639	75030096	+	1718	NA	intron (PPCDC, intron 2 of 3)	NA	6275	PPCDC								
MV411_1_640_R1_peak_1200	chr10	7507881	7508500	+	1703	NA	Intergenic	NA	92382	LOC101928171								
MV411_1_640_R1_peak_6630	chr2	222358864	222359325	+	1703	NA	Intergenic	NA	42559	LOC440934								
MV411_1_640_R1_peak_10118	chr6	137698583	137699147	+	1699	NA	Intergenic	NA	25351	LOC102723649								
MV411_1_640_R1_peak_10631	chr7	100317926	100318282	+	1698	NA	intron (SPDYE3, intron 8 of 9)	NA	11282	SPDYE3								
MV411_1_640_R1_peak_709	chr1	161013684	161014225	+	1691	NA	intron (F11R, intron 1 of 9)	NA	7389	F11R								
MV411_1_640_R1_peak_6565	chr2	207239068	207239502	+	1688	NA	intron (AC007879.2, intron 2 of 3)	NA	-3220	LOC102724675								
MV411_1_640_R1_peak_9964	chr6	84588302	84588832	+	1688	NA	Intergenic	NA	-100837	LOC102724201								
MV411_1_640_R1_peak_11178	chr8	65946109	65946525	+	1678	NA	Intergenic	NA	-75239	DNAJC5B								
MV411_1_640_R1_peak_2447	chr12	13100869	13101410	+	1674	NA	intron (GSG1, intron 1 of 6)	NA	2557	GSG1								
MV411_1_640_R1_peak_385	chr1	58979072	58979580	+	1674	NA	Intergenic	NA	-41083	RP4-794H19.4								
MV411_1_640_R1_peak_7291	chr21	35026671	35027123	+	1666	NA	intron (RUNX1, intron 2 of 7)	NA	12529	RUNX1-IT1								
MV411_1_640_R1_peak_6161	chr2	70181201	70181785	+	1662	NA	exon (C2orf42, exon 3 of 10)	NA	9511	C2orf42								
MV411_1_640_R1_peak_12061	chr9	134456065	134456763	+	1654	NA	Intergenic	NA	-70700	LOC100506532								
MV411_1_640_R1_peak_11408	chr8	124261642	124262101	+	1644	NA	Intergenic	NA	-14473	RP11-37N22.1								
MV411_1_640_R1_peak_5760	chr19	51246023	51246496	+	1643	NA	Intergenic	NA	-4819	SIGLECL1								
MV411_1_640_R1_peak_4202	chr16	58426066	58426547	+	1640	NA	Intergenic	NA	33912	GINS3								
MV411_1_640_R1_peak_12135	chrX	1249490	1249985	+	1639	NA	Intergenic	NA	-32941	CSF2RA								
MV411_1_640_R1_peak_11107	chr8	51962099	51962567	+	1638	NA	Intergenic	NA	63088	LOC102724330								
MV411_1_640_R1_peak_5157	chr18	56489874	56490324	+	1622	NA	Intergenic	NA	148590	TXNL1								
MV411_1_640_R1_peak_12032	chr9	131598054	131598486	+	1618	NA	exon (RAPGEF1, exon 16 of 27)	NA	43281	LOC102723804								
MV411_1_640_R1_peak_11001	chr8	29903614	29904075	+	1614	NA	Intergenic	NA	-17669	FAM183CP								
MV411_1_640_R1_peak_10340	chr7	7251744	7252194	+	1614	NA	Intergenic	NA	-3185	LOC101927354								
MV411_1_640_R1_peak_7907	chr3	47347164	47347717	+	1609	NA	TTS (KLHL18)	NA	-33571	PTPN23								
MV411_1_640_R1_peak_10357	chr7	17554571	17555091	+	1608	NA	intron (AC017060.1, intron 1 of 3)	NA	4078	AC017060.1								
MV411_1_640_R1_peak_1010	chr1	221841234	221841664	+	1608	NA	promoter-TSS (RP11-191N8.2)	NA	-764	RP11-191N8.2								
MV411_1_640_R1_peak_1728	chr10	129140811	129141252	+	1603	NA	Intergenic	NA	-326159	MGMT								
MV411_1_640_R1_peak_3351	chr14	89504635	89505149	+	1598	NA	intron (LOC102723683, intron 3 of 4)	NA	-71324	FOXN3-AS2								
MV411_1_640_R1_peak_11054	chr8	40984200	40984769	+	1595	NA	Intergenic	NA	-134837	ZMAT4								
MV411_1_640_R1_peak_10266	chr6	167547668	167548120	+	1594	NA	Intergenic	NA	134553	LOC401286								
MV411_1_640_R1_peak_6264	chr2	101308711	101309246	+	1592	NA	promoter-TSS (MIR5696)	NA	-262	RNF149								
MV411_1_640_R1_peak_6772	chr20	1434832	1435341	+	1592	NA	Intergenic	NA	-11161	LOC102724529								
MV411_1_640_R1_peak_796	chr1	181152920	181153524	+	1592	NA	Intergenic	NA	-21262	RP11-540K16.1								
MV411_1_640_R1_peak_7557	chr22	38751560	38752170	+	1589	NA	intron (SUN2, intron 3 of 18)	NA	4154	SUN2								
MV411_1_640_R1_peak_11597	chr8	144011959	144012372	+	1584	NA	promoter-TSS (SPATC1)	NA	-249	SPATC1								
MV411_1_640_R1_peak_2626	chr12	68364757	68365682	+	1584	NA	Intergenic	NA	-16572	LOC100507195								
MV411_1_640_R1_peak_4411	chr17	1197402	1198535	+	1580	NA	intron (ABR, intron 1 of 22)	NA	-72596	BHLHA9								
MV411_1_640_R1_peak_5842	chr2	6909738	6910132	+	1580	NA	Intergenic	NA	8747	RNF144A-AS1								
MV411_1_640_R1_peak_7226	chr21	19999792	20000276	+	1576	NA	Intergenic	NA	803074	LINC00320								
MV411_1_640_R1_peak_10178	chr6	151551205	151551733	+	1569	NA	intron (CCDC170, intron 5 of 9)	NA	57429	CCDC170								
MV411_1_640_R1_peak_3577	chr15	52137688	52138131	+	1568	NA	intron (GNB5, intron 7 of 12)	NA	-25147	BCL2L10								
MV411_1_640_R1_peak_11212	chr8	79323010	79323400	+	1555	NA	Intergenic	NA	-297753	STMN2								
MV411_1_640_R1_peak_8514	chr4	2835117	2835602	+	1551	NA	exon (SH3BP2, exon 13 of 13)	NA	-8368	ADD1								
MV411_1_640_R1_peak_4180	chr16	55839078	55839531	+	1545	NA	Intergenic	NA	-6118	CES1								
MV411_1_640_R1_peak_1842	chr11	11416474	11417195	+	1544	NA	intron (GALNT18, intron 3 of 9)	NA	-63477	CSNK2A3								
MV411_1_640_R1_peak_7773	chr3	19811696	19812105	+	1539	NA	Intergenic	NA	122314	EFHB								
MV411_1_640_R1_peak_2109	chr11	70602971	70603501	+	1538	NA	intron (SHANK2, intron 2 of 10)	NA	-27858	SHANK2-AS1								
MV411_1_640_R1_peak_3157	chr14	24277805	24278282	+	1532	NA	Intergenic	NA	-6416	RABGGTA								
MV411_1_640_R1_peak_10442	chr7	41816105	41816503	+	1529	NA	Intergenic	NA	-113196	INHBA								
MV411_1_640_R1_peak_7992	chr3	60758127	60758587	+	1525	NA	intron (FHIT, intron 4 of 9)	NA	-145070	FHIT								
MV411_1_640_R1_peak_11518	chr8	133654372	133654767	+	1525	NA	Intergenic	NA	122783	LOC101927798								
MV411_1_640_R1_peak_9971	chr6	87756867	87757288	+	1522	NA	Intergenic	NA	-27783	LOC101928911								
