PeakID (cmd=annotatePeaks.pl MV411_1_118_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_1_118_R1_peak_1797	chr22	46035529	46036195	+	795	NA	Intergenic	NA	9006	LINC00899								
MV411_1_118_R1_peak_669	chr15	64841557	64841996	+	774	NA	promoter-TSS (PLEKHO2)	NA	-107	PLEKHO2								
MV411_1_118_R1_peak_1275	chr19	18636174	18637060	+	767	NA	promoter-TSS (KLHL26)	NA	-23070	KLHL26								
MV411_1_118_R1_peak_505	chr12	103841190	103841538	+	727	NA	promoter-TSS (NT5DC3)	NA	-64	LOC102723501								
MV411_1_118_R1_peak_2152	chr7	2314340	2314765	+	718	NA	promoter-TSS (SNX8)	NA	-88	SNX8								
MV411_1_118_R1_peak_1920	chr4	1580433	1580924	+	698	NA	promoter-TSS (LOC100507054)	NA	-162	LOC100507054								
MV411_1_118_R1_peak_1077	chr19	703692	704405	+	698	NA	Intergenic	NA	-8587	PRSS57								
MV411_1_118_R1_peak_1084	chr19	1123019	1123369	+	688	NA	intron (SBNO2, intron 7 of 31)	NA	18544	GPX4								
MV411_1_118_R1_peak_1186	chr19	9818965	9819781	+	686	NA	promoter-TSS (FBXL12)	NA	-5212	FBXL12								
MV411_1_118_R1_peak_1725	chr21	45642929	45643698	+	684	NA	Intergenic	NA	-100842	SLC19A1								
MV411_1_118_R1_peak_298	chr10	132307856	132308221	+	683	NA	promoter-TSS (STK32C)	NA	23814	LOC102724967								
MV411_1_118_R1_peak_1030	chr17	82751400	82751961	+	654	NA	promoter-TSS (TBCD)	NA	16104	FN3K								
MV411_1_118_R1_peak_1386	chr19	47256617	47257628	+	631	NA	promoter-TSS (CCDC9)	NA	599	CCDC9								
MV411_1_118_R1_peak_2402	chr8	144465393	144466124	+	600	NA	promoter-TSS (CYHR1)	NA	-236	CYHR1								
MV411_1_118_R1_peak_866	chr17	491012	491308	+	591	NA	Intergenic	NA	-45220	FAM101B								
MV411_1_118_R1_peak_2300	chr8	28622366	28622831	+	589	NA	Intergenic	NA	78866	EXTL3-AS1								
MV411_1_118_R1_peak_17	chr1	2586375	2586848	+	572	NA	promoter-TSS (FAM213B)	NA	-169	FAM213B								
MV411_1_118_R1_peak_1096	chr19	1490615	1491276	+	560	NA	promoter-TSS (PCSK4)	NA	-66	REEP6								
MV411_1_118_R1_peak_494	chr12	63779655	63779919	+	540	NA	promoter-TSS (TMEM5)	NA	-339	TMEM5								
MV411_1_118_R1_peak_195	chr1	222617781	222618199	+	534	NA	promoter-TSS (MIA3)	NA	-112	MIA3								
MV411_1_118_R1_peak_258	chr10	75234187	75234449	+	528	NA	intron (COMTD1, intron 6 of 6)	NA	1694	COMTD1								
MV411_1_118_R1_peak_1499	chr2	11154824	11155579	+	520	NA	promoter-TSS (PQLC3)	NA	-171	PQLC3								
MV411_1_118_R1_peak_623	chr14	96391738	96392201	+	512	NA	promoter-TSS (AK7)	NA	-142	AK7								
MV411_1_118_R1_peak_1803	chr22	50507638	50508251	+	506	NA	promoter-TSS (LMF2)	NA	-225	LMF2								
MV411_1_118_R1_peak_104	chr1	45303510	45303942	+	503	NA	promoter-TSS (LINC01144)	NA	-184	LINC01144								
MV411_1_118_R1_peak_1601	chr2	237691800	237692255	+	501	NA	promoter-TSS (LRRFIP1)	NA	64421	LRRFIP1								
MV411_1_118_R1_peak_2056	chr6	2999570	2999940	+	494	NA	promoter-TSS (NQO2)	NA	-95	NQO2								
MV411_1_118_R1_peak_1076	chr19	680401	681250	+	493	NA	intron (FSTL3, intron 3 of 4)	NA	4436	FSTL3								
MV411_1_118_R1_peak_1100	chr19	1652550	1653151	+	490	NA	promoter-TSS (TCF3)	NA	-1575	TCF3								
MV411_1_118_R1_peak_2270	chr7	158587754	158588026	+	488	NA	promoter-TSS (PTPRN2)	NA	-100	PTPRN2								
MV411_1_118_R1_peak_1163	chr19	7069131	7069628	+	484	NA	promoter-TSS (ZNF557)	NA	-81	ZNF557								
MV411_1_118_R1_peak_2519	chr9	137605200	137605758	+	481	NA	promoter-TSS (ARRDC1)	NA	-165	ARRDC1								
MV411_1_118_R1_peak_1403	chr19	48492805	48493695	+	473	NA	intron (LMTK3, intron 13 of 15)	NA	19939	LMTK3								
MV411_1_118_R1_peak_1408	chr19	48738708	48739037	+	467	NA	promoter-TSS (RASIP1)	NA	2015	RASIP1								
MV411_1_118_R1_peak_2372	chr8	141128209	141128700	+	460	NA	promoter-TSS (DENND3)	NA	-143	LOC101927963								
MV411_1_118_R1_peak_2480	chr9	129028237	129028653	+	457	NA	promoter-TSS (SH3GLB2)	NA	-92	SH3GLB2								
MV411_1_118_R1_peak_2201	chr7	73719644	73719925	+	455	NA	promoter-TSS (STX1A)	NA	-97	STX1A								
MV411_1_118_R1_peak_1067	chr18	80033706	80034504	+	454	NA	promoter-TSS (RBFA)	NA	-241	RBFA								
MV411_1_118_R1_peak_736	chr16	3100124	3100433	+	454	NA	promoter-TSS (ZSCAN10)	NA	-7418	ZSCAN10								
MV411_1_118_R1_peak_2155	chr7	2631588	2631978	+	453	NA	promoter-TSS (TTYH3)	NA	-186	TTYH3								
MV411_1_118_R1_peak_1176	chr19	7920222	7921095	+	445	NA	promoter-TSS (SNAPC2)	NA	349	SNAPC2								
MV411_1_118_R1_peak_938	chr17	39952692	39953338	+	444	NA	Intergenic	NA	11541	LRRC3C								
MV411_1_118_R1_peak_702	chr16	352624	353213	+	439	NA	promoter-TSS (AXIN1)	NA	-242	AXIN1								
MV411_1_118_R1_peak_1777	chr22	40951033	40951412	+	439	NA	promoter-TSS (RBX1)	NA	-125	RBX1								
MV411_1_118_R1_peak_1256	chr19	17539723	17540127	+	438	NA	intron (FAM129C, intron 9 of 15)	NA	12662	FAM129C								
MV411_1_118_R1_peak_2193	chr7	65872779	65873289	+	435	NA	promoter-TSS (VKORC1L1)	NA	-236	VKORC1L1								
MV411_1_118_R1_peak_1929	chr4	3073972	3074706	+	434	NA	promoter-TSS (HTT)	NA	175	HTT-AS								
MV411_1_118_R1_peak_2277	chr8	8228198	8228660	+	431	NA	promoter-TSS (FAM86B3P)	NA	-141	FAM86B3P								
MV411_1_118_R1_peak_729	chr16	2682337	2682596	+	430	NA	promoter-TSS (KCTD5)	NA	-28	KCTD5								
MV411_1_118_R1_peak_15	chr1	2204767	2205434	+	430	NA	promoter-TSS (C1orf86)	NA	-10325	C1orf86								
MV411_1_118_R1_peak_2189	chr7	44999634	45000331	+	429	NA	promoter-TSS (CCM2)	NA	-226	LOC102723334								
MV411_1_118_R1_peak_1983	chr4	153466144	153466403	+	427	NA	promoter-TSS (KIAA0922)	NA	-73	KIAA0922								
MV411_1_118_R1_peak_2494	chr9	134025064	134025460	+	427	NA	promoter-TSS (LINC00094)	NA	-177	LINC00094								
MV411_1_118_R1_peak_2375	chr8	142475577	142475947	+	424	NA	intron (BAI1, intron 2 of 29)	NA	11746	BAI1								
MV411_1_118_R1_peak_37	chr1	11272828	11273390	+	420	NA	promoter-TSS (UBIAD1)	NA	-55	UBIAD1								
MV411_1_118_R1_peak_2379	chr8	143289364	143289669	+	420	NA	Intergenic	NA	-1873	ZNF696								
MV411_1_118_R1_peak_1477	chr19	55461623	55462017	+	418	NA	promoter-TSS (ISOC2)	NA	-138	ISOC2								
MV411_1_118_R1_peak_631	chr14	101760314	101760975	+	413	NA	promoter-TSS (PPP2R5C)	NA	-1154	PPP2R5C								
MV411_1_118_R1_peak_133	chr1	109041977	109042483	+	412	NA	promoter-TSS (WDR47)	NA	-78	WDR47								
MV411_1_118_R1_peak_315	chr11	560623	561059	+	412	NA	promoter-TSS (RASSF7)	NA	-62	C11orf35								
MV411_1_118_R1_peak_916	chr17	18857896	18858204	+	407	NA	promoter-TSS (PRPSAP2)	NA	-89	PRPSAP2								
MV411_1_118_R1_peak_317	chr11	575828	576274	+	405	NA	promoter-TSS (PHRF1)	NA	-166	LOC143666								
MV411_1_118_R1_peak_1341	chr19	40798750	40799241	+	404	NA	promoter-TSS (EGLN2)	NA	-434	EGLN2								
MV411_1_118_R1_peak_1673	chr20	53594252	53594521	+	403	NA	promoter-TSS (ZNF217)	NA	-124	ZNF217								
MV411_1_118_R1_peak_381	chr11	65570234	65570484	+	402	NA	promoter-TSS (SSSCA1-AS1)	NA	54	SSSCA1-AS1								
MV411_1_118_R1_peak_454	chr12	8242884	8243684	+	402	NA	promoter-TSS (FAM86FP)	NA	-338	FAM86FP								
MV411_1_118_R1_peak_1391	chr19	47608566	47609030	+	393	NA	promoter-TSS (GLTSCR1)	NA	-249	GLTSCR1								
MV411_1_118_R1_peak_388	chr11	65918983	65919416	+	392	NA	promoter-TSS (C11orf68)	NA	-58	DRAP1								
MV411_1_118_R1_peak_1357	chr19	43668298	43669035	+	391	NA	promoter-TSS (PLAUR)	NA	-415	PLAUR								
MV411_1_118_R1_peak_1160	chr19	6739370	6739779	+	390	NA	promoter-TSS (TRIP10)	NA	-108	TRIP10								
MV411_1_118_R1_peak_672	chr15	67254600	67254896	+	388	NA	promoter-TSS (IQCH)	NA	-52	IQCH								
MV411_1_118_R1_peak_1990	chr4	184649392	184649783	+	386	NA	promoter-TSS (PRIMPOL)	NA	-112	CASP3								
MV411_1_118_R1_peak_42	chr1	15524216	15525319	+	386	NA	promoter-TSS (CASP9)	NA	-322	CASP9								
MV411_1_118_R1_peak_2311	chr8	41528992	41529261	+	382	NA	promoter-TSS (GINS4)	NA	-80	GINS4								
MV411_1_118_R1_peak_1064	chr18	74495990	74496403	+	381	NA	promoter-TSS (CNDP2)	NA	-69	CNDP2								
MV411_1_118_R1_peak_1547	chr2	101151353	101151608	+	381	NA	promoter-TSS (TBC1D8)	NA	-180	LOC100506286								
MV411_1_118_R1_peak_1878	chr3	129121705	129122350	+	381	NA	promoter-TSS (RAB43)	NA	-13	RAB43								
MV411_1_118_R1_peak_2473	chr9	128159954	128160347	+	381	NA	promoter-TSS (C9orf16)	NA	-110	C9orf16								
MV411_1_118_R1_peak_2203	chr7	73738808	73739040	+	379	NA	promoter-TSS (ABHD11)	NA	-70	ABHD11								
MV411_1_118_R1_peak_1055	chr18	59359102	59359580	+	378	NA	promoter-TSS (LMAN1)	NA	-65	LMAN1								
MV411_1_118_R1_peak_1449	chr19	52139866	52140197	+	377	NA	promoter-TSS (ZNF616)	NA	-93	ZNF616								
MV411_1_118_R1_peak_1715	chr21	42974157	42974653	+	375	NA	promoter-TSS (PKNOX1)	NA	-105	PKNOX1								
MV411_1_118_R1_peak_1914	chr4	705555	705835	+	374	NA	promoter-TSS (PCGF3)	NA	-87	PCGF3								
MV411_1_118_R1_peak_246	chr10	69408672	69408984	+	374	NA	intron (TACR2, intron 3 of 4)	NA	8090	TACR2								
MV411_1_118_R1_peak_1706	chr21	36156328	36156854	+	374	NA	promoter-TSS (CBR3-AS1)	NA	-196	DOPEY2								
MV411_1_118_R1_peak_401	chr11	67630120	67630547	+	373	NA	promoter-TSS (NUDT8)	NA	-396	NUDT8								
MV411_1_118_R1_peak_1749	chr22	28883160	28883576	+	373	NA	promoter-TSS (ZNRF3)	NA	-82796	XBP1								
MV411_1_118_R1_peak_1111	chr19	2151611	2151949	+	372	NA	promoter-TSS (AP3D1)	NA	-223	AP3D1								
MV411_1_118_R1_peak_1004	chr17	78140327	78140803	+	371	NA	intron (TMC8, intron 10 of 10)	NA	-5788	C17orf99								
MV411_1_118_R1_peak_1340	chr19	40777958	40778611	+	371	NA	promoter-TSS (RAB4B-EGLN2)	NA	65	RAB4B-EGLN2								
MV411_1_118_R1_peak_1393	chr19	48169662	48170006	+	370	NA	promoter-TSS (C19orf68)	NA	415	LIG1								
MV411_1_118_R1_peak_12	chr1	1919141	1919773	+	369	NA	promoter-TSS (TMEM52)	NA	-156	TMEM52								
MV411_1_118_R1_peak_2307	chr8	37899411	37899806	+	368	NA	promoter-TSS (RAB11FIP1)	NA	-111	RAB11FIP1								
MV411_1_118_R1_peak_2172	chr7	25862360	25862839	+	365	NA	Intergenic	NA	-29535	LOC100506236								
MV411_1_118_R1_peak_1110	chr19	2096266	2096935	+	364	NA	promoter-TSS (MOB3A)	NA	177	IZUMO4								
MV411_1_118_R1_peak_1182	chr19	8412948	8413376	+	361	NA	promoter-TSS (MARCH2)	NA	-533	MARCH2								
MV411_1_118_R1_peak_1103	chr19	1855314	1855575	+	361	NA	intron (KLF16, intron 1 of 1)	NA	-6925	REXO1								
MV411_1_118_R1_peak_1112	chr19	2269154	2269600	+	360	NA	promoter-TSS (OAZ1)	NA	-144	OAZ1								
MV411_1_118_R1_peak_1334	chr19	40465727	40466132	+	360	NA	promoter-TSS (BLVRB)	NA	-111	BLVRB								
MV411_1_118_R1_peak_1698	chr21	31732079	31732336	+	360	NA	promoter-TSS (SCAF4)	NA	-108	SCAF4								
MV411_1_118_R1_peak_608	chr14	74493227	74493852	+	360	NA	promoter-TSS (NPC2)	NA	-181	ISCA2								
MV411_1_118_R1_peak_2464	chr9	127569047	127569403	+	357	NA	promoter-TSS (FAM129B)	NA	9782	FAM129B								
MV411_1_118_R1_peak_1370	chr19	45496948	45497324	+	354	NA	promoter-TSS (RTN2)	NA	-81	RTN2								
MV411_1_118_R1_peak_1150	chr19	6110583	6110864	+	352	NA	promoter-TSS (RFX2)	NA	-70	RFX2								
MV411_1_118_R1_peak_1720	chr21	44817663	44817930	+	349	NA	intron (SUMO3, intron 1 of 3)	NA	333	SUMO3								
MV411_1_118_R1_peak_2302	chr8	30083043	30083385	+	349	NA	promoter-TSS (TMEM66)	NA	-6	TMEM66								
MV411_1_118_R1_peak_973	chr17	56833895	56834161	+	348	NA	promoter-TSS (DGKE)	NA	-103	DGKE								
MV411_1_118_R1_peak_361	chr11	62665142	62665390	+	347	NA	promoter-TSS (METTL12)	NA	-41	METTL12								
MV411_1_118_R1_peak_1015	chr17	81034816	81035213	+	347	NA	promoter-TSS (BAIAP2)	NA	-133	BAIAP2								
MV411_1_118_R1_peak_1104	chr19	1863589	1864329	+	346	NA	promoter-TSS (KLF16)	NA	-394	KLF16								
MV411_1_118_R1_peak_2398	chr8	144412944	144413287	+	345	NA	intron (SLC39A4, intron 9 of 10)	NA	-3734	CPSF1								
MV411_1_118_R1_peak_2361	chr8	126558434	126558702	+	345	NA	promoter-TSS (FAM84B)	NA	-96	FAM84B								
MV411_1_118_R1_peak_2417	chr9	27573399	27573779	+	345	NA	promoter-TSS (C9orf72)	NA	-106	C9orf72								
MV411_1_118_R1_peak_1638	chr20	21125787	21126085	+	345	NA	promoter-TSS (PLK1S1)	NA	-47	PLK1S1								
MV411_1_118_R1_peak_1184	chr19	8832201	8833177	+	345	NA	promoter-TSS (ZNF558)	NA	-393	ZNF558								
MV411_1_118_R1_peak_1363	chr19	45001853	45002283	+	344	NA	intron (RELB, intron 1 of 11)	NA	619	RELB								
MV411_1_118_R1_peak_1684	chr20	62861761	62862117	+	343	NA	promoter-TSS (TCFL5)	NA	-263	TCFL5								
MV411_1_118_R1_peak_555	chr12	132489686	132490196	+	340	NA	promoter-TSS (FBRSL1)	NA	-514	FBRSL1								
MV411_1_118_R1_peak_618	chr14	91510231	91510484	+	340	NA	promoter-TSS (SMEK1)	NA	123	SMEK1								
MV411_1_118_R1_peak_1917	chr4	1009608	1010000	+	337	NA	Intergenic	NA	-2168	FGFRL1								
MV411_1_118_R1_peak_2510	chr9	137150367	137151466	+	337	NA	intron (GRIN1, intron 5 of 19)	NA	11759	GRIN1								
MV411_1_118_R1_peak_2269	chr7	156893099	156893436	+	336	NA	promoter-TSS (LOC102723795)	NA	-84	LMBR1								
MV411_1_118_R1_peak_1379	chr19	46634196	46634573	+	335	NA	intron (GNG8, intron 1 of 1)	NA	298	GNG8								
MV411_1_118_R1_peak_1044	chr18	24397808	24398133	+	333	NA	promoter-TSS (OSBPL1A)	NA	-302	OSBPL1A								
MV411_1_118_R1_peak_1272	chr19	18522022	18522705	+	332	NA	promoter-TSS (ELL)	NA	-236	ELL								
MV411_1_118_R1_peak_1822	chr3	33440186	33440711	+	332	NA	promoter-TSS (UBP1)	NA	-438	UBP1								
MV411_1_118_R1_peak_2144	chr6	166627193	166627721	+	332	NA	promoter-TSS (RPS6KA2)	NA	-118072	MIR1913								
MV411_1_118_R1_peak_1413	chr19	49128009	49128374	+	332	NA	intron (PPFIA3, intron 2 of 29)	NA	8802	PPFIA3								
MV411_1_118_R1_peak_1692	chr20	63941790	63942066	+	328	NA	promoter-TSS (MIR1914)	NA	-384	MIR1914								
MV411_1_118_R1_peak_1440	chr19	50658065	50658475	+	325	NA	promoter-TSS (SYT3)	NA	8825	C19orf81								
MV411_1_118_R1_peak_294	chr10	129466993	129467245	+	324	NA	promoter-TSS (MGMT)	NA	-179697	MGMT								
MV411_1_118_R1_peak_2293	chr8	22999312	22999675	+	323	NA	promoter-TSS (RHOBTB2)	NA	-86	RHOBTB2								
MV411_1_118_R1_peak_1204	chr19	11090244	11090573	+	323	NA	intron (LDLR, intron 1 of 17)	NA	1046	LDLR								
MV411_1_118_R1_peak_1460	chr19	53867649	53867966	+	322	NA	promoter-TSS (MYADM)	NA	-76	MYADM								
MV411_1_118_R1_peak_303	chr10	132537315	132537859	+	322	NA	promoter-TSS (INPP5A)	NA	-262	INPP5A								
MV411_1_118_R1_peak_1362	chr19	44890765	44891292	+	322	NA	promoter-TSS (TOMM40)	NA	-192	TOMM40								
MV411_1_118_R1_peak_1058	chr18	62522788	62523057	+	322	NA	promoter-TSS (ZCCHC2)	NA	-734	ZCCHC2								
MV411_1_118_R1_peak_1451	chr19	52269406	52269688	+	321	NA	promoter-TSS (ZNF766)	NA	5	ZNF766								
MV411_1_118_R1_peak_1074	chr19	639581	639933	+	321	NA	promoter-TSS (FGF22)	NA	-169	FGF22								
MV411_1_118_R1_peak_854	chr16	89192481	89193454	+	321	NA	intron (CDH15, intron 11 of 13)	NA	8382	SLC22A31								
MV411_1_118_R1_peak_720	chr16	1992100	1992511	+	320	NA	intron (SYNGR3, intron 2 of 3)	NA	2360	SYNGR3								
MV411_1_118_R1_peak_1140	chr19	4670309	4670684	+	320	NA	promoter-TSS (C19orf10)	NA	-93	C19orf10								
MV411_1_118_R1_peak_600	chr14	52729876	52730232	+	318	NA	promoter-TSS (STYX)	NA	-111	STYX								
MV411_1_118_R1_peak_2521	chrX	317890	318494	+	317	NA	promoter-TSS (GTPBP6)	NA	-674	GTPBP6								
MV411_1_118_R1_peak_342	chr11	44565173	44565684	+	317	NA	promoter-TSS (CD82)	NA	-163	CD82								
MV411_1_118_R1_peak_1243	chr19	16628192	16628557	+	317	NA	promoter-TSS (MED26)	NA	-170	MED26								
MV411_1_118_R1_peak_220	chr1	241640322	241640588	+	316	NA	promoter-TSS (OPN3)	NA	-56	OPN3								
MV411_1_118_R1_peak_750	chr16	8868756	8869236	+	313	NA	promoter-TSS (CARHSP1)	NA	16	CARHSP1								
MV411_1_118_R1_peak_1158	chr19	6677952	6678225	+	312	NA	intron (C3, intron 40 of 40)	NA	-7500	TNFSF14								
MV411_1_118_R1_peak_2498	chr9	136245792	136246139	+	312	NA	promoter-TSS (QSOX2)	NA	-124	QSOX2								
MV411_1_118_R1_peak_1387	chr19	47274129	47275042	+	312	NA	promoter-TSS (PRR24)	NA	183	PRR24								
MV411_1_118_R1_peak_330	chr11	6390204	6390485	+	309	NA	promoter-TSS (SMPD1)	NA	-70	SMPD1								
MV411_1_118_R1_peak_1061	chr18	63422438	63422710	+	309	NA	promoter-TSS (VPS4B)	NA	-111	VPS4B								
MV411_1_118_R1_peak_1168	chr19	7829475	7830254	+	309	NA	promoter-TSS (EVI5L)	NA	-417	EVI5L								
MV411_1_118_R1_peak_1203	chr19	10870857	10871456	+	309	NA	promoter-TSS (CARM1)	NA	-421	CARM1								
MV411_1_118_R1_peak_2027	chr5	134371186	134371515	+	309	NA	promoter-TSS (CDKL3)	NA	171	UBE2B								
MV411_1_118_R1_peak_116	chr1	53326163	53326403	+	308	NA	intron (LRP8, intron 2 of 15)	NA	1771	LRP8								
MV411_1_118_R1_peak_1456	chr19	52942539	52942878	+	307	NA	promoter-TSS (ZNF321P)	NA	-114	ZNF321P								
MV411_1_118_R1_peak_338	chr11	33774422	33774706	+	304	NA	promoter-TSS (RP11-646J21.5)	NA	-49	FBXO3								
MV411_1_118_R1_peak_1586	chr2	210171341	210171594	+	304	NA	promoter-TSS (KANSL1L)	NA	-813	KANSL1L								
MV411_1_118_R1_peak_229	chr10	15168594	15169139	+	304	NA	promoter-TSS (NMT2)	NA	-238	NMT2								
MV411_1_118_R1_peak_1281	chr19	19405486	19405721	+	304	NA	promoter-TSS (GATAD2A)	NA	-29460	MIR640								
MV411_1_118_R1_peak_1016	chr17	81223072	81223455	+	303	NA	promoter-TSS (AZI1)	NA	-280	AZI1								
MV411_1_118_R1_peak_1925	chr4	2242084	2242435	+	298	NA	promoter-TSS (HAUS3)	NA	-126	HAUS3								
MV411_1_118_R1_peak_1288	chr19	29844386	29845236	+	297	NA	Intergenic	NA	32701	CCNE1								
MV411_1_118_R1_peak_1550	chr2	112054216	112055294	+	297	NA	promoter-TSS (TMEM87B)	NA	-511	TMEM87B								
MV411_1_118_R1_peak_33	chr1	9910217	9910756	+	296	NA	promoter-TSS (CTNNBIP1)	NA	-228	CTNNBIP1								
MV411_1_118_R1_peak_372	chr11	64305145	64305573	+	295	NA	promoter-TSS (ESRRA)	NA	-868	ESRRA								
MV411_1_118_R1_peak_2151	chr7	1530499	1530746	+	294	NA	promoter-TSS (MAFK)	NA	4258	LOC100128653								
MV411_1_118_R1_peak_1133	chr19	4247258	4247612	+	294	NA	intron (CCDC94, intron 1 of 7)	NA	321	CCDC94								
MV411_1_118_R1_peak_1187	chr19	9834936	9835351	+	293	NA	promoter-TSS (LOC100996288)	NA	-64	PIN1								
MV411_1_118_R1_peak_1181	chr19	8390646	8391015	+	292	NA	promoter-TSS (RAB11B-AS1)	NA	-139	RAB11B-AS1								
MV411_1_118_R1_peak_1020	chr17	81977412	81977953	+	291	NA	exon (ASPSCR1, exon 1 of 17)	NA	132	ASPSCR1								
MV411_1_118_R1_peak_596	chr14	49868098	49868395	+	291	NA	Intergenic	NA	-5397	RN7SL2								
MV411_1_118_R1_peak_861	chr16	89873837	89874418	+	291	NA	intron (TCF25, intron 1 of 18)	NA	535	TCF25								
MV411_1_118_R1_peak_1916	chr4	973531	973827	+	291	NA	promoter-TSS (DGKQ)	NA	-135	DGKQ								
MV411_1_118_R1_peak_457	chr12	13000201	13000538	+	288	NA	promoter-TSS (HEBP1)	NA	-60	HEBP1								
MV411_1_118_R1_peak_326	chr11	3422446	3422748	+	288	NA	Intergenic	NA	-30682	OR7E12P								
MV411_1_118_R1_peak_2410	chr8	145052065	145052531	+	287	NA	promoter-TSS (C8orf33)	NA	-140	C8orf33								
MV411_1_118_R1_peak_1835	chr3	47578204	47578504	+	286	NA	intron (CSPG5, intron 1 of 4)	NA	515	CSPG5								
MV411_1_118_R1_peak_869	chr17	1203225	1203544	+	286	NA	intron (ABR, intron 1 of 22)	NA	-16062	ABR								
MV411_1_118_R1_peak_548	chr12	131682214	131682500	+	286	NA	Intergenic	NA	-17939	LOC100996701								
MV411_1_118_R1_peak_1719	chr21	44455116	44455598	+	284	NA	promoter-TSS (LRRC3)	NA	-73	LRRC3-AS1								
MV411_1_118_R1_peak_2474	chr9	128218832	128219073	+	284	NA	intron (DNM1, intron 3 of 22)	NA	15597	DNM1								
MV411_1_118_R1_peak_2432	chr9	36258372	36258618	+	283	NA	promoter-TSS (GNE)	NA	18561	GNE								
MV411_1_118_R1_peak_1949	chr4	37686343	37686852	+	282	NA	promoter-TSS (RELL1)	NA	-220	RELL1								
MV411_1_118_R1_peak_1121	chr19	2977346	2977616	+	281	NA	promoter-TSS (TLE6)	NA	-57	TLE6								
