PeakID (cmd=annotatePeaks.pl MV411_1_357_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_1_357_R1_peak_10490	chr19	4400171	4400919	+	1680	NA	promoter-TSS (SH3GL1)	NA	-127	SH3GL1								
MV411_1_357_R1_peak_12036	chr2	20350237	20351334	+	1679	NA	promoter-TSS (PUM2)	NA	39	PUM2								
MV411_1_357_R1_peak_17151	chr4	119454471	119454949	+	1669	NA	promoter-TSS (LOC645513)	NA	-73	LOC645513								
MV411_1_357_R1_peak_1275	chr1	151165622	151166263	+	1668	NA	promoter-TSS (SCNM1)	NA	-48	LYSMD1								
MV411_1_357_R1_peak_2374	chr10	26860884	26861452	+	1664	NA	promoter-TSS (ABI1)	NA	-266	ABI1								
MV411_1_357_R1_peak_22296	chr8	144078179	144079117	+	1658	NA	promoter-TSS (EXOSC4)	NA	29	EXOSC4								
MV411_1_357_R1_peak_11438	chr19	44753054	44754165	+	1656	NA	intron (BCL3, intron 2 of 8)	NA	4888	BCL3								
MV411_1_357_R1_peak_3206	chr10	132331522	132332746	+	1650	NA	promoter-TSS (LRRC27)	NA	24	LRRC27								
MV411_1_357_R1_peak_1677	chr1	186374988	186376141	+	1635	NA	promoter-TSS (C1orf27)	NA	187	TPR								
MV411_1_357_R1_peak_15991	chr3	119463419	119464066	+	1634	NA	promoter-TSS (TMEM39A)	NA	-60	TMEM39A								
MV411_1_357_R1_peak_9078	chr17	40139730	40140796	+	1629	NA	promoter-TSS (CASC3)	NA	-213	CASC3								
MV411_1_357_R1_peak_7845	chr16	27203340	27204116	+	1618	NA	promoter-TSS (KDM8)	NA	-2461	KDM8								
MV411_1_357_R1_peak_4829	chr12	48716390	48717327	+	1601	NA	exon (CCNT1, exon 1 of 9)	NA	140	CCNT1								
MV411_1_357_R1_peak_10527	chr19	5139086	5139652	+	1600	NA	intron (KDM4B, intron 19 of 23)	NA	153878	PTPRS								
MV411_1_357_R1_peak_22263	chr8	143541056	143542022	+	1586	NA	promoter-TSS (ZC3H3)	NA	10319	ZC3H3								
MV411_1_357_R1_peak_11397	chr19	43595918	43596729	+	1584	NA	promoter-TSS (IRGQ)	NA	-192	IRGQ								
MV411_1_357_R1_peak_16821	chr4	39638660	39639433	+	1581	NA	promoter-TSS (SMIM14)	NA	-185	SMIM14								
MV411_1_357_R1_peak_10600	chr19	7337499	7338128	+	1577	NA	Intergenic	NA	-11079	ARHGEF18								
MV411_1_357_R1_peak_17466	chr5	5523040	5523491	+	1574	NA	Intergenic	NA	100592	KIAA0947								
MV411_1_357_R1_peak_3512	chr11	34105117	34105945	+	1573	NA	promoter-TSS (NAT10)	NA	-33	NAT10								
MV411_1_357_R1_peak_10949	chr19	17305197	17306196	+	1568	NA	promoter-TSS (MRPL34)	NA	28	MRPL34								
MV411_1_357_R1_peak_8405	chr16	88569998	88570683	+	1565	NA	promoter-TSS (ZC3H18)	NA	-41	ZC3H18								
MV411_1_357_R1_peak_16114	chr3	128879080	128879828	+	1563	NA	promoter-TSS (ACAD9)	NA	-36	ACAD9								
MV411_1_357_R1_peak_9928	chr18	21600193	21601285	+	1563	NA	promoter-TSS (ESCO1)	NA	-3	ESCO1								
MV411_1_357_R1_peak_11575	chr19	48363574	48364545	+	1562	NA	promoter-TSS (SYNGR4)	NA	-130	TMEM143								
MV411_1_357_R1_peak_16272	chr3	157174613	157175440	+	1558	NA	exon (LOC101928236, exon 2 of 4)	NA	629	LOC101928236								
MV411_1_357_R1_peak_18795	chr6	17705941	17707210	+	1558	NA	promoter-TSS (NUP153)	NA	259	NUP153								
MV411_1_357_R1_peak_10729	chr19	10960322	10961465	+	1558	NA	promoter-TSS (SMARCA4)	NA	-29	SMARCA4								
MV411_1_357_R1_peak_21943	chr8	116874298	116875191	+	1557	NA	promoter-TSS (MIR3610)	NA	56	MIR3610								
MV411_1_357_R1_peak_500	chr1	31605860	31606519	+	1553	NA	Intergenic	NA	-11497	HCRTR1								
MV411_1_357_R1_peak_226	chr1	15834644	15836322	+	1542	NA	exon (FLJ37453, exon 2 of 2)	NA	-12381	SPEN								
MV411_1_357_R1_peak_10275	chr18	79678967	79680001	+	1542	NA	promoter-TSS (CTDP1)	NA	255	FLJ25715								
MV411_1_357_R1_peak_2048	chr1	231337667	231338331	+	1537	NA	promoter-TSS (SPRTN)	NA	19	SPRTN								
MV411_1_357_R1_peak_17641	chr5	52799889	52800553	+	1532	NA	exon (PELO, exon 2 of 3)	NA	11919	ITGA1								
MV411_1_357_R1_peak_11406	chr19	43754476	43755764	+	1525	NA	promoter-TSS (SMG9)	NA	-130	SMG9								
MV411_1_357_R1_peak_11023	chr19	18571385	18572181	+	1519	NA	promoter-TSS (UBA52)	NA	-962	UBA52								
MV411_1_357_R1_peak_11199	chr19	36127720	36128452	+	1515	NA	Intergenic	NA	-12034	CAPNS1								
MV411_1_357_R1_peak_16407	chr3	184185757	184186376	+	1514	NA	promoter-TSS (ABCF3)	NA	-9	ABCF3								
MV411_1_357_R1_peak_2131	chr1	235504053	235505579	+	1512	NA	promoter-TSS (B3GALNT2)	NA	-395	B3GALNT2								
MV411_1_357_R1_peak_21843	chr8	100309424	100310478	+	1511	NA	promoter-TSS (RNF19A)	NA	751	LOC102724867								
MV411_1_357_R1_peak_20325	chr7	41881398	41882122	+	1508	NA	Intergenic	NA	-178652	INHBA								
MV411_1_357_R1_peak_6953	chr15	55196509	55197342	+	1505	NA	exon (RSL24D1, exon 1 of 6)	NA	108	RSL24D1								
MV411_1_357_R1_peak_6111	chr14	49586119	49586717	+	1502	NA	promoter-TSS (RPS29)	NA	-2	RPS29								
MV411_1_357_R1_peak_18517	chr5	179623227	179624634	+	1500	NA	promoter-TSS (HNRNPH1)	NA	-259	HNRNPH1								
MV411_1_357_R1_peak_21199	chr8	17922390	17923239	+	1499	NA	promoter-TSS (PCM1)	NA	-91	PCM1								
MV411_1_357_R1_peak_10357	chr19	1438031	1438716	+	1484	NA	promoter-TSS (RPS15)	NA	9	RPS15								
MV411_1_357_R1_peak_13868	chr20	23361456	23362437	+	1484	NA	promoter-TSS (GZF1)	NA	-186	GZF1								
MV411_1_357_R1_peak_22316	chr8	144508160	144509636	+	1482	NA	promoter-TSS (MFSD3)	NA	-271	MFSD3								
MV411_1_357_R1_peak_10710	chr19	10565591	10566577	+	1478	NA	promoter-TSS (KRI1)	NA	-58	KRI1								
MV411_1_357_R1_peak_21669	chr8	70608078	70608707	+	1471	NA	promoter-TSS (LOC286190)	NA	67	TRAM1								
MV411_1_357_R1_peak_34	chr1	1658850	1659377	+	1469	NA	promoter-TSS (CDK11B)	NA	726	CDK11B								
MV411_1_357_R1_peak_1647	chr1	183635638	183636175	+	1468	NA	promoter-TSS (RGL1)	NA	35	ARPC5								
MV411_1_357_R1_peak_11367	chr19	42242362	42243467	+	1454	NA	promoter-TSS (GSK3A)	NA	-330	GSK3A								
MV411_1_357_R1_peak_7545	chr16	1971750	1972246	+	1452	NA	promoter-TSS (TBL3)	NA	-65	TBL3								
MV411_1_357_R1_peak_3846	chr11	65574124	65574836	+	1446	NA	TTS (FAM89B)	NA	-1564	EHBP1L1								
MV411_1_357_R1_peak_10299	chr19	633257	633789	+	1441	NA	promoter-TSS (POLRMT)	NA	142	POLRMT								
MV411_1_357_R1_peak_2468	chr10	43455300	43455997	+	1439	NA	intron (ZNF487, intron 1 of 3)	NA	18522	ZNF487								
MV411_1_357_R1_peak_8466	chr17	409823	410488	+	1437	NA	promoter-TSS (C17orf97)	NA	-172	C17orf97								
MV411_1_357_R1_peak_12900	chr2	134918139	134919171	+	1437	NA	promoter-TSS (CCNT2-AS1)	NA	-49	CCNT2-AS1								
MV411_1_357_R1_peak_11909	chr2	3518673	3519677	+	1437	NA	intron (ADI1, intron 1 of 3)	NA	404	ADI1								
MV411_1_357_R1_peak_4862	chr12	50025291	50025877	+	1436	NA	promoter-TSS (RACGAP1)	NA	-101	RACGAP1								
MV411_1_357_R1_peak_16175	chr3	136195709	136197236	+	1427	NA	promoter-TSS (MSL2)	NA	-43396	MSL2								
MV411_1_357_R1_peak_21892	chr8	103414602	103415692	+	1427	NA	exon (DCAF13, exon 1 of 11)	NA	188	SLC25A32								
MV411_1_357_R1_peak_15851	chr3	72100697	72101096	+	1422	NA	promoter-TSS (LINC00877)	NA	-441	LINC00877								
MV411_1_357_R1_peak_14393	chr21	29024316	29025190	+	1420	NA	exon (USP16, exon 1 of 19)	NA	136	USP16								
MV411_1_357_R1_peak_18985	chr6	30616715	30618120	+	1419	NA	promoter-TSS (MRPS18B)	NA	-81	MRPS18B								
MV411_1_357_R1_peak_22122	chr8	132895376	132896185	+	1415	NA	intron (TG, intron 11 of 47)	NA	28857	TG								
MV411_1_357_R1_peak_6142	chr14	51239894	51240450	+	1411	NA	promoter-TSS (TMX1)	NA	4	TMX1								
MV411_1_357_R1_peak_10180	chr18	63422110	63423086	+	1407	NA	promoter-TSS (VPS4B)	NA	-79	VPS4B								
MV411_1_357_R1_peak_11775	chr19	54207753	54209102	+	1407	NA	TTS (RPS9)	NA	7569	RPS9								
MV411_1_357_R1_peak_11193	chr19	35931371	35931899	+	1407	NA	Intergenic	NA	-5485	LRFN3								
MV411_1_357_R1_peak_5111	chr12	75511398	75511964	+	1405	NA	promoter-TSS (KRR1)	NA	-43	KRR1								
MV411_1_357_R1_peak_13468	chr2	231545219	231545944	+	1405	NA	Intergenic	NA	-15136	NMUR1								
MV411_1_357_R1_peak_20746	chr7	105012424	105014375	+	1403	NA	promoter-TSS (KMT2E)	NA	742	KMT2E-AS1								
MV411_1_357_R1_peak_5300	chr12	107685515	107686042	+	1396	NA	promoter-TSS (PWP1)	NA	-35	PWP1								
MV411_1_357_R1_peak_10638	chr19	7903293	7904311	+	1393	NA	promoter-TSS (MAP2K7)	NA	-78	MAP2K7								
MV411_1_357_R1_peak_17142	chr4	118591399	118591913	+	1389	NA	promoter-TSS (RP11-384K6.6)	NA	-38273	RP11-384K6.6								
MV411_1_357_R1_peak_11612	chr19	49084933	49085968	+	1384	NA	promoter-TSS (SNRNP70)	NA	29	SNRNP70								
MV411_1_357_R1_peak_11152	chr19	34358976	34359846	+	1384	NA	Intergenic	NA	-5617	GPI								
MV411_1_357_R1_peak_18970	chr6	30066660	30067410	+	1377	NA	promoter-TSS (PPP1R11)	NA	341	PPP1R11								
MV411_1_357_R1_peak_8642	chr17	7306856	7308211	+	1376	NA	promoter-TSS (EIF5A)	NA	-842	EIF5A								
MV411_1_357_R1_peak_11569	chr19	48321231	48322417	+	1375	NA	promoter-TSS (CCDC114)	NA	70	CCDC114								
MV411_1_357_R1_peak_10902	chr19	16139534	16140203	+	1372	NA	intron (HSH2D, intron 1 of 7)	NA	5840	HSH2D								
MV411_1_357_R1_peak_21565	chr8	56074196	56074838	+	1370	NA	promoter-TSS (SNORD54)	NA	64	RPS20								
MV411_1_357_R1_peak_11697	chr19	51108086	51108803	+	1366	NA	promoter-TSS (CTU1)	NA	-54	CTU1								
MV411_1_357_R1_peak_2653	chr10	71888579	71889395	+	1365	NA	Intergenic	NA	-37662	PSAP								
MV411_1_357_R1_peak_13211	chr2	197434728	197435443	+	1364	NA	promoter-TSS (SF3B1)	NA	-38	SF3B1								
MV411_1_357_R1_peak_7841	chr16	26334167	26334703	+	1361	NA	Intergenic	NA	16283	LOC102723536								
MV411_1_357_R1_peak_21979	chr8	121811589	121812299	+	1358	NA	Intergenic	NA	-170554	HAS2								
MV411_1_357_R1_peak_5720	chr13	30617024	30618144	+	1348	NA	promoter-TSS (USPL1)	NA	-2095	USPL1								
MV411_1_357_R1_peak_587	chr1	37690319	37690799	+	1345	NA	promoter-TSS (C1orf109)	NA	82	C1orf109								
MV411_1_357_R1_peak_10205	chr18	74147606	74148655	+	1342	NA	promoter-TSS (FBXO15)	NA	-265	FBXO15								
MV411_1_357_R1_peak_1502	chr1	165392969	165393500	+	1341	NA	Intergenic	NA	31750	RXRG								
MV411_1_357_R1_peak_9677	chr17	78592075	78592958	+	1333	NA	Intergenic	NA	-15122	DNAH17								
MV411_1_357_R1_peak_3912	chr11	67118273	67119462	+	1331	NA	promoter-TSS (KDM2A)	NA	-402	KDM2A								
MV411_1_357_R1_peak_19369	chr6	67888628	67889664	+	1326	NA	Intergenic	NA	-151777	LOC102723883								
MV411_1_357_R1_peak_7559	chr16	2340623	2341226	+	1323	NA	promoter-TSS (ABCA17P)	NA	2	ABCA17P								
MV411_1_357_R1_peak_17015	chr4	83455507	83456361	+	1318	NA	promoter-TSS (HELQ)	NA	-31	MRPS18C								
MV411_1_357_R1_peak_4550	chr12	6662964	6663622	+	1314	NA	promoter-TSS (ING4)	NA	-151	ING4								
MV411_1_357_R1_peak_22485	chr9	33264578	33265306	+	1313	NA	promoter-TSS (BAG1)	NA	63	CHMP5								
MV411_1_357_R1_peak_1361	chr1	155244463	155245106	+	1311	NA	promoter-TSS (GBA)	NA	78	GBA								
MV411_1_357_R1_peak_9432	chr17	63741529	63742191	+	1311	NA	promoter-TSS (STRADA)	NA	110	STRADA								
MV411_1_357_R1_peak_19664	chr6	135054535	135055110	+	1307	NA	promoter-TSS (HBS1L)	NA	76	HBS1L								
MV411_1_357_R1_peak_510	chr1	32013287	32014155	+	1307	NA	promoter-TSS (KHDRBS1)	NA	27	KHDRBS1								
MV411_1_357_R1_peak_4932	chr12	53675827	53676543	+	1306	NA	exon (ATP5G2, exon 1 of 5)	NA	140	ATP5G2								
MV411_1_357_R1_peak_6470	chr14	90331372	90332303	+	1305	NA	promoter-TSS (NRDE2)	NA	98	NRDE2								
MV411_1_357_R1_peak_16639	chr4	2535859	2536913	+	1300	NA	Intergenic	NA	67318	RNF4								
MV411_1_357_R1_peak_16818	chr4	39458494	39459374	+	1296	NA	promoter-TSS (RPL9)	NA	-90	LIAS								
MV411_1_357_R1_peak_15068	chr22	43187431	43187889	+	1295	NA	promoter-TSS (TTLL12)	NA	-529	TTLL12								
MV411_1_357_R1_peak_15909	chr3	100708995	100709756	+	1295	NA	promoter-TSS (TFG)	NA	44	TFG								
MV411_1_357_R1_peak_12808	chr2	113889563	113890358	+	1294	NA	promoter-TSS (ACTR3)	NA	-638	ACTR3								
MV411_1_357_R1_peak_8017	chr16	50281869	50282470	+	1293	NA	intron (ADCY7, intron 1 of 22)	NA	-10486	MIR6771								
MV411_1_357_R1_peak_21850	chr8	100720658	100723043	+	1293	NA	exon (PABPC1, exon 1 of 15)	NA	632	PABPC1								
MV411_1_357_R1_peak_14680	chr22	20116983	20117685	+	1290	NA	promoter-TSS (RANBP1)	NA	-39	TRMT2A								
MV411_1_357_R1_peak_11011	chr19	18374186	18375065	+	1289	NA	Intergenic	NA	-11533	GDF15								
MV411_1_357_R1_peak_10539	chr19	5827652	5828641	+	1286	NA	exon (NRTN, exon 2 of 2)	NA	4339	NRTN								
MV411_1_357_R1_peak_10191	chr18	68438527	68439457	+	1284	NA	Intergenic	NA	276124	TMX3								
MV411_1_357_R1_peak_14770	chr22	27918701	27919865	+	1282	NA	promoter-TSS (TTC28-AS1)	NA	23	PITPNB								
MV411_1_357_R1_peak_11275	chr19	39435748	39436305	+	1281	NA	promoter-TSS (RPS16)	NA	-6	RPS16								
MV411_1_357_R1_peak_25	chr1	1374946	1375671	+	1279	NA	promoter-TSS (AURKAIP1)	NA	-108	AURKAIP1								
MV411_1_357_R1_peak_5094	chr12	70242732	70243716	+	1279	NA	promoter-TSS (CNOT2)	NA	342	CNOT2								
MV411_1_357_R1_peak_17158	chr4	121800910	121801663	+	1279	NA	promoter-TSS (EXOSC9)	NA	-4	EXOSC9								
MV411_1_357_R1_peak_11809	chr19	55117483	55118074	+	1277	NA	promoter-TSS (PPP1R12C)	NA	-190	PPP1R12C								
MV411_1_357_R1_peak_11895	chr19	58554802	58555453	+	1277	NA	promoter-TSS (CHMP2A)	NA	-124	CHMP2A								
MV411_1_357_R1_peak_20893	chr7	135977023	135977640	+	1274	NA	exon (MTPN, exon 1 of 4)	NA	125	LUZP6								
MV411_1_357_R1_peak_19194	chr6	41072335	41073288	+	1274	NA	promoter-TSS (OARD1)	NA	-157	NFYA								
MV411_1_357_R1_peak_732	chr1	45750351	45751054	+	1273	NA	exon (IPP, exon 1 of 8)	NA	111	IPP								
MV411_1_357_R1_peak_7167	chr15	72272396	72273039	+	1272	NA	promoter-TSS (PARP6)	NA	-1445	PARP6								
MV411_1_357_R1_peak_6731	chr15	34101624	34102146	+	1272	NA	promoter-TSS (PGBD4)	NA	-33	EMC7								
MV411_1_357_R1_peak_2128	chr1	235327969	235329123	+	1267	NA	promoter-TSS (ARID4B)	NA	-8	GGPS1								
MV411_1_357_R1_peak_3297	chr11	2399972	2400828	+	1267	NA	promoter-TSS (TSSC4)	NA	-405	TSSC4								
MV411_1_357_R1_peak_13551	chr2	238376888	238377417	+	1263	NA	intron (TRAF3IP1, intron 15 of 16)	NA	-49589	ASB1								
MV411_1_357_R1_peak_2172	chr1	243101581	243102073	+	1263	NA	promoter-TSS (RP11-261C10.3)	NA	-83	RP11-261C10.3								
MV411_1_357_R1_peak_11245	chr19	38618703	38619375	+	1262	NA	promoter-TSS (EIF3K)	NA	-147	EIF3K								
MV411_1_357_R1_peak_11602	chr19	48881967	48882529	+	1261	NA	intron (TULP2, intron 9 of 10)	NA	9856	PPP1R15A								
MV411_1_357_R1_peak_5686	chr13	28137955	28139785	+	1260	NA	exon (PAN3, exon 1 of 19)	NA	304	PAN3-AS1								
MV411_1_357_R1_peak_11005	chr19	18291175	18293604	+	1257	NA	Intergenic	NA	10260	MIR3188								
MV411_1_357_R1_peak_6509	chr14	93074028	93074773	+	1256	NA	intron (ITPK1, intron 3 of 10)	NA	6948	ITPK1-AS1								
MV411_1_357_R1_peak_7528	chr16	1420564	1421446	+	1254	NA	promoter-TSS (C16orf91)	NA	-205	C16orf91								
MV411_1_357_R1_peak_11502	chr19	45902478	45903096	+	1254	NA	promoter-TSS (MYPOP)	NA	-183	MYPOP								
MV411_1_357_R1_peak_11767	chr19	54102469	54103057	+	1250	NA	promoter-TSS (OSCAR)	NA	-77	OSCAR								
MV411_1_357_R1_peak_9066	chr17	39753605	39755044	+	1248	NA	Intergenic	NA	16001	GRB7								
MV411_1_357_R1_peak_12813	chr2	117814397	117814979	+	1248	NA	promoter-TSS (DDX18)	NA	9	DDX18								
MV411_1_357_R1_peak_17305	chr4	158671662	158672624	+	1248	NA	promoter-TSS (C4orf46)	NA	42	ETFDH								
MV411_1_357_R1_peak_18073	chr5	134225581	134226714	+	1245	NA	TTS (MIR3661)	NA	112	PPP2CA								
MV411_1_357_R1_peak_14378	chr21	25734667	25735892	+	1245	NA	promoter-TSS (GABPA)	NA	332	GABPA								
MV411_1_357_R1_peak_12711	chr2	101308286	101309235	+	1245	NA	promoter-TSS (RNF149)	NA	-44	RNF149								
MV411_1_357_R1_peak_10743	chr19	11323764	11324745	+	1244	NA	exon (RAB3D, exon 5 of 5)	NA	15414	RAB3D								
MV411_1_357_R1_peak_3749	chr11	62855677	62856330	+	1233	NA	promoter-TSS (SLC3A2)	NA	-9	SLC3A2								
MV411_1_357_R1_peak_8118	chr16	65768935	65769508	+	1232	NA	Intergenic	NA	-192921	LINC00922								
MV411_1_357_R1_peak_9925	chr18	21111359	21112303	+	1232	NA	promoter-TSS (ROCK1)	NA	20	ROCK1								
MV411_1_357_R1_peak_11755	chr19	53520534	53521330	+	1227	NA	promoter-TSS (ZNF331)	NA	-17856	ZNF331								
MV411_1_357_R1_peak_23240	chrUn_GL000219v1	99332	100179	+	1227	NA	promoter-TSS (LOC283788)	NA	-113	LOC283788								
MV411_1_357_R1_peak_22016	chr8	124474364	124475271	+	1226	NA	promoter-TSS (RNF139)	NA	50	RNF139								
MV411_1_357_R1_peak_19799	chr6	151451910	151452746	+	1225	NA	promoter-TSS (RMND1)	NA	70	C6orf211								
MV411_1_357_R1_peak_15980	chr3	114056168	114056975	+	1225	NA	promoter-TSS (KIAA1407)	NA	25	KIAA1407								
MV411_1_357_R1_peak_16867	chr4	48227565	48228041	+	1223	NA	intron (TEC, intron 1 of 16)	NA	41994	TEC								
MV411_1_357_R1_peak_11486	chr19	45515023	45515526	+	1222	NA	intron (VASP, intron 1 of 12)	NA	7832	VASP								
MV411_1_357_R1_peak_17849	chr5	88826985	88827660	+	1217	NA	intron (MEF2C, intron 2 of 10)	NA	57212	MEF2C								
MV411_1_357_R1_peak_6595	chr14	102086688	102087783	+	1217	NA	promoter-TSS (HSP90AA1)	NA	52514	HSP90AA1								
MV411_1_357_R1_peak_18451	chr5	176447794	176448726	+	1216	NA	promoter-TSS (FAF2)	NA	-95	FAF2								
MV411_1_357_R1_peak_16760	chr4	25160218	25160815	+	1216	NA	promoter-TSS (SEPSECS)	NA	-156	SEPSECS-AS1								
MV411_1_357_R1_peak_36	chr1	1724213	1724691	+	1216	NA	promoter-TSS (CDK11A)	NA	-100	CDK11A								
MV411_1_357_R1_peak_2088	chr1	234723308	234724942	+	1216	NA	promoter-TSS (LINC01132)	NA	83	LINC01132								
MV411_1_357_R1_peak_21159	chr8	10839624	10840225	+	1211	NA	promoter-TSS (LOC101929229)	NA	-17	LOC101929229								
MV411_1_357_R1_peak_11147	chr19	34171533	34172962	+	1209	NA	promoter-TSS (LSM14A)	NA	-200	LSM14A								
MV411_1_357_R1_peak_1514	chr1	167220173	167220982	+	1209	NA	promoter-TSS (POU2F1)	NA	-309	POU2F1								
MV411_1_357_R1_peak_20123	chr7	12686415	12687495	+	1207	NA	promoter-TSS (ARL4A)	NA	128	ARL4A								
MV411_1_357_R1_peak_20356	chr7	44885303	44886112	+	1206	NA	promoter-TSS (PURB)	NA	-322	PURB								
MV411_1_357_R1_peak_11126	chr19	33176551	33177780	+	1205	NA	TTS (TRNAT4)	NA	108	TRNAT4								
MV411_1_357_R1_peak_10795	chr19	12945566	12946128	+	1204	NA	promoter-TSS (RAD23A)	NA	33	RAD23A								
MV411_1_357_R1_peak_20620	chr7	97117254	97117999	+	1202	NA	exon (ACN9, exon 1 of 2)	NA	1033	ACN9								
MV411_1_357_R1_peak_12740	chr2	106194010	106194748	+	1202	NA	promoter-TSS (UXS1)	NA	-55498	UXS1								
MV411_1_357_R1_peak_18033	chr5	131634658	131635876	+	1202	NA	promoter-TSS (RAPGEF6)	NA	-31	RAPGEF6								
MV411_1_357_R1_peak_14075	chr20	45362826	45363554	+	1202	NA	promoter-TSS (SYS1)	NA	21	SYS1-DBNDD2								
MV411_1_357_R1_peak_20348	chr7	44582097	44582653	+	1201	NA	promoter-TSS (TMED4)	NA	-147	TMED4								
MV411_1_357_R1_peak_12078	chr2	25878083	25878845	+	1201	NA	promoter-TSS (ASXL2)	NA	-21	ASXL2								
