PeakID (cmd=annotatePeaks.pl MV411_1_601_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_1_601_R1_peak_352	chr5	16976445	16976509	+	94	NA	Intergenic	NA	-40392	MYO10								
MV411_1_601_R1_peak_266	chr2	217316931	217317032	+	94	NA	intron (DIRC3, intron 12 of 12)	NA	439612	DIRC3								
MV411_1_601_R1_peak_189	chr18	78638779	78638898	+	93	NA	Intergenic	NA	339610	LOC645321								
MV411_1_601_R1_peak_270	chr2	229489073	229489155	+	93	NA	intron (DNER, intron 6 of 11)	NA	-217773	PID1								
MV411_1_601_R1_peak_297	chr21	42467330	42467416	+	92	NA	Intergenic	NA	28981	RSPH1								
MV411_1_601_R1_peak_96	chr12	111170745	111170834	+	92	NA	intron (CUX2, intron 2 of 22)	NA	-133358	MIR6760								
MV411_1_601_R1_peak_446	chr8	144687687	144687738	+	92	NA	Intergenic	NA	-18249	LOC100996662								
MV411_1_601_R1_peak_399	chr7	40134630	40134741	+	92	NA	promoter-TSS (SUGCT)	NA	-33	MPLKIP								
MV411_1_601_R1_peak_204	chr19	8569167	8569323	+	92	NA	intron (MYO1F, intron 1 of 26)	NA	8202	MYO1F								
MV411_1_601_R1_peak_285	chr20	43752676	43752752	+	91	NA	Intergenic	NA	-25707	GTSF1L								
MV411_1_601_R1_peak_187	chr18	58887686	58887889	+	88	NA	intron (ZNF532, intron 1 of 8)	NA	22317	ZNF532								
MV411_1_601_R1_peak_319	chr3	119463631	119463706	+	88	NA	promoter-TSS (TMEM39A)	NA	14	TMEM39A								
MV411_1_601_R1_peak_128	chr16	3259210	3259363	+	86	NA	Intergenic	NA	-2638	MEFV								
MV411_1_601_R1_peak_21	chr1	59971496	59971565	+	86	NA	Intergenic	NA	-44779	CYP2J2								
MV411_1_601_R1_peak_71	chr11	67317641	67317812	+	86	NA	promoter-TSS (LOC100130987)	NA	-113	LOC100130987								
MV411_1_601_R1_peak_61	chr10	132588953	132589092	+	86	NA	intron (INPP5A, intron 1 of 15)	NA	51173	INPP5A								
MV411_1_601_R1_peak_269	chr2	219225535	219225591	+	82	NA	exon (ATG9A, exon 5 of 15)	NA	4125	ATG9A								
MV411_1_601_R1_peak_307	chr22	45552748	45552891	+	81	NA	intron (FBLN1, intron 14 of 16)	NA	49980	FBLN1								
MV411_1_601_R1_peak_321	chr3	127075097	127075199	+	81	NA	Intergenic	NA	86554	PLXNA1								
MV411_1_601_R1_peak_58	chr10	112227716	112227856	+	81	NA	promoter-TSS (LOC101927600)	NA	-89	LOC101927600								
MV411_1_601_R1_peak_138	chr16	34582207	34582275	+	79	NA	Intergenic	NA	150249	LOC102724523								
MV411_1_601_R1_peak_136	chr16	34572007	34572106	+	79	NA	Intergenic	NA	140064	LOC102724523								
MV411_1_601_R1_peak_11	chr1	30869110	30869363	+	78	NA	TTS (SDC3)	NA	8328	LOC102723832								
MV411_1_601_R1_peak_17	chr1	41353961	41354026	+	78	NA	Intergenic	NA	-7663	FOXO6								
MV411_1_601_R1_peak_82	chr11	122856720	122856775	+	77	NA	intron (CRTAM, intron 5 of 9)	NA	18200	CRTAM								
MV411_1_601_R1_peak_276	chr20	10434283	10434336	+	77	NA	promoter-TSS (SLX4IP)	NA	-994	SLX4IP								
MV411_1_601_R1_peak_354	chr5	40756050	40756100	+	76	NA	promoter-TSS (TTC33)	NA	-105	TTC33								
MV411_1_601_R1_peak_356	chr5	61408818	61408890	+	76	NA	intron (ZSWIM6, intron 1 of 13)	NA	-112521	ZSWIM6								
MV411_1_601_R1_peak_465	chr9	134195641	134195740	+	76	NA	Intergenic	NA	-23413	LOC101928384								
MV411_1_601_R1_peak_190	chr18	79645766	79645822	+	74	NA	intron (FLJ25715, intron 2 of 4)	NA	33945	FLJ25715								
MV411_1_601_R1_peak_335	chr4	6673955	6674004	+	73	NA	promoter-TSS (LOC93622)	NA	-115	LOC93622								
MV411_1_601_R1_peak_130	chr16	10561573	10561655	+	73	NA	intron (EMP2, intron 1 of 4)	NA	19068	EMP2								
MV411_1_601_R1_peak_274	chr20	1466860	1467086	+	73	NA	promoter-TSS (NSFL1C)	NA	-10362	NSFL1C								
MV411_1_601_R1_peak_359	chr5	74686102	74686151	+	73	NA	intron (HEXB, intron 1 of 13)	NA	982	HEXB								
MV411_1_601_R1_peak_453	chr9	36842705	36842762	+	73	NA	intron (PAX5, intron 6 of 6)	NA	-19170	MIR4475								
MV411_1_601_R1_peak_79	chr11	118436214	118436285	+	73	NA	promoter-TSS (KMT2A)	NA	-501	KMT2A								
MV411_1_601_R1_peak_310	chr3	40623768	40623848	+	73	NA	Intergenic	NA	98930	ZNF621								
MV411_1_601_R1_peak_295	chr21	34865692	34865839	+	73	NA	intron (RUNX1, intron 2 of 4)	NA	-17891	LOC101928240								
MV411_1_601_R1_peak_125	chr16	327414	327509	+	73	NA	intron (AXIN1, intron 2 of 9)	NA	25222	AXIN1								
MV411_1_601_R1_peak_42	chr1	211695377	211695473	+	73	NA	Intergenic	NA	13661	RP11-122M14.1								
MV411_1_601_R1_peak_129	chr16	4767259	4767345	+	73	NA	promoter-TSS (ZNF500)	NA	-3149	ZNF500								
MV411_1_601_R1_peak_126	chr16	690402	690567	+	71	NA	promoter-TSS (WDR24)	NA	-84	WDR24								
MV411_1_601_R1_peak_111	chr15	31266472	31266544	+	71	NA	Intergenic	NA	-35678	RP11-16E12.2								
MV411_1_601_R1_peak_410	chr7	105012642	105012789	+	71	NA	exon (KMT2E-AS1, exon 1 of 1)	NA	1426	KMT2E-AS1								
MV411_1_601_R1_peak_363	chr5	113489462	113489532	+	71	NA	promoter-TSS (MCC)	NA	-24197	YTHDC2								
MV411_1_601_R1_peak_72	chr11	70398653	70398763	+	71	NA	intron (CTTN, intron 1 of 18)	NA	202	CTTN								
MV411_1_601_R1_peak_207	chr19	13100214	13100310	+	70	NA	TTS (LYL1)	NA	2898	LYL1								
MV411_1_601_R1_peak_2	chr1	7108401	7108490	+	69	NA	intron (CAMTA1, intron 4 of 5)	NA	-56674	LOC100129476								
MV411_1_601_R1_peak_158	chr16	79093847	79093907	+	69	NA	intron (WWOX, intron 9 of 9)	NA	506848	MAF								
MV411_1_601_R1_peak_461	chr9	129413751	129413810	+	69	NA	Intergenic	NA	-74880	LINC00963								
MV411_1_601_R1_peak_351	chr5	6645661	6645718	+	68	NA	intron (SRD5A1, intron 1 of 5)	NA	12302	SRD5A1								
MV411_1_601_R1_peak_318	chr3	111674361	111674414	+	68	NA	promoter-TSS (PLCXD2)	NA	-289	PLCXD2								
MV411_1_601_R1_peak_291	chr21	7775968	7776018	+	68	NA	Intergenic	NA	-4868	LOC102723451								
MV411_1_601_R1_peak_92	chr12	98440222	98440286	+	68	NA	Intergenic	NA	16891	SLC9A7P1								
MV411_1_601_R1_peak_175	chr17	57850088	57850138	+	68	NA	promoter-TSS (MRPS23)	NA	-41	MRPS23								
MV411_1_601_R1_peak_324	chr3	128674925	128675018	+	68	NA	Intergenic	NA	-24095	RPN1								
MV411_1_601_R1_peak_110	chr14	99287376	99287452	+	68	NA	Intergenic	NA	-15701	BCL11B								
MV411_1_601_R1_peak_390	chr6	134633098	134633156	+	68	NA	Intergenic	NA	74235	LOC101928277								
MV411_1_601_R1_peak_120	chr15	77607022	77607150	+	68	NA	Intergenic	NA	25281	LINGO1								
MV411_1_601_R1_peak_146	chr16	50282119	50282274	+	67	NA	intron (ADCY7, intron 1 of 22)	NA	-10420	MIR6771								
MV411_1_601_R1_peak_36	chr1	186621012	186621067	+	67	NA	Intergenic	NA	59388	PTGS2								
MV411_1_601_R1_peak_227	chr19	43445148	43445197	+	67	NA	Intergenic	NA	20507	LYPD3								
MV411_1_601_R1_peak_396	chr7	103018	103084	+	67	NA	Intergenic	NA	46404	LOC102723672								
MV411_1_601_R1_peak_452	chr9	35729825	35729897	+	66	NA	promoter-TSS (TLN1)	NA	-2459	CREB3								
MV411_1_601_R1_peak_225	chr19	40421316	40421365	+	66	NA	Intergenic	NA	4685	SERTAD1								
MV411_1_601_R1_peak_196	chr19	3500576	3500747	+	66	NA	promoter-TSS (DOHH)	NA	279	DOHH								
MV411_1_601_R1_peak_471	chrUn_KI270337v1	461	580	+	65	NA	NA	NA	NA	NA								
MV411_1_601_R1_peak_247	chr2	20424965	20425056	+	65	NA	Intergenic	NA	-22064	RHOB								
MV411_1_601_R1_peak_261	chr2	135052532	135052709	+	65	NA	intron (RAB3GAP1, intron 2 of 26)	NA	355	RAB3GAP1								
MV411_1_601_R1_peak_30	chr1	159910605	159910730	+	65	NA	Intergenic	NA	-10551	CCDC19								
MV411_1_601_R1_peak_185	chr18	58213641	58213741	+	64	NA	intron (NEDD4L, intron 1 of 30)	NA	64358	NEDD4L								
MV411_1_601_R1_peak_416	chr7	156475302	156475372	+	64	NA	intron (LINC01006, intron 1 of 1)	NA	-29749	AC073133.1								
MV411_1_601_R1_peak_392	chr6	137034131	137034189	+	64	NA	intron (IL20RA, intron 1 of 5)	NA	11020	IL20RA								
MV411_1_601_R1_peak_448	chr9	15422613	15422698	+	64	NA	promoter-TSS (SNAPC3)	NA	-41	SNAPC3								
MV411_1_601_R1_peak_470	chrUn_KI270336v1	829	991	+	64	NA	NA	NA	NA	NA								
MV411_1_601_R1_peak_144	chr16	46401406	46401496	+	64	NA	Intergenic	NA	167646	ANKRD26P1								
MV411_1_601_R1_peak_206	chr19	10960695	10960744	+	63	NA	promoter-TSS (SMARCA4)	NA	-280	SMARCA4								
MV411_1_601_R1_peak_10	chr1	25730908	25730973	+	63	NA	intron (MAN1C1, intron 1 of 9)	NA	-69236	SEPN1								
MV411_1_601_R1_peak_419	chr8	22414262	22414311	+	63	NA	intron (SLC39A14, intron 5 of 9)	NA	-26684	PPP3CC								
MV411_1_601_R1_peak_57	chr10	103757828	103757881	+	63	NA	intron (SH3PXD2A, intron 3 of 13)	NA	11075	SH3PXD2A-AS1								
MV411_1_601_R1_peak_389	chr6	134511094	134511221	+	62	NA	Intergenic	NA	13359	LOC101928249								
MV411_1_601_R1_peak_121	chr15	82046300	82046349	+	62	NA	promoter-TSS (MEX3B)	NA	-181	MEX3B								
MV411_1_601_R1_peak_7	chr1	21768381	21768489	+	61	NA	intron (USP48, intron 1 of 25)	NA	14508	USP48								
MV411_1_601_R1_peak_430	chr8	98236352	98236419	+	61	NA	intron (NIPAL2, intron 3 of 11)	NA	58667	NIPAL2								
MV411_1_601_R1_peak_394	chr6	148204212	148204265	+	61	NA	Intergenic	NA	-304210	SASH1								
MV411_1_601_R1_peak_62	chr10	133278714	133278763	+	61	NA	TTS (TUBGCP2)	NA	-1870	ADAM8								
MV411_1_601_R1_peak_252	chr2	44100478	44100555	+	61	NA	Intergenic	NA	66946	LOC102723904								
MV411_1_601_R1_peak_391	chr6	134641104	134641165	+	61	NA	Intergenic	NA	66228	LOC101928277								
MV411_1_601_R1_peak_208	chr19	13846677	13846774	+	61	NA	Intergenic	NA	-10074	MIR23A								
MV411_1_601_R1_peak_402	chr7	74272753	74272819	+	61	NA	Intergenic	NA	-16689	CLIP2								
MV411_1_601_R1_peak_347	chr4	141307452	141307516	+	61	NA	Intergenic	NA	11363	LOC102724501								
MV411_1_601_R1_peak_162	chr16	85829951	85830012	+	61	NA	Intergenic	NA	30285	COX4I1								
MV411_1_601_R1_peak_164	chr16	88599338	88599439	+	61	NA	intron (ZC3H18, intron 5 of 17)	NA	29007	ZC3H18								
MV411_1_601_R1_peak_393	chr6	137258339	137258393	+	61	NA	Intergenic	NA	-39251	IFNGR1								
MV411_1_601_R1_peak_256	chr2	82838035	82838174	+	61	NA	Intergenic	NA	-18699	LOC1720								
MV411_1_601_R1_peak_52	chr10	76307030	76307084	+	61	NA	intron (C10orf11, intron 4 of 5)	NA	524296	C10orf11								
MV411_1_601_R1_peak_344	chr4	102501855	102501943	+	61	NA	intron (NFKB1, intron 1 of 23)	NA	570	NFKB1								
MV411_1_601_R1_peak_312	chr3	52244938	52245074	+	61	NA	promoter-TSS (PPM1M)	NA	-760	PPM1M								
MV411_1_601_R1_peak_212	chr19	17138541	17138658	+	61	NA	intron (MYO9B, intron 1 of 37)	NA	62818	MYO9B								
MV411_1_601_R1_peak_242	chr19	55624308	55624357	+	61	NA	intron (ZNF784, intron 1 of 1)	NA	243	ZNF784								
MV411_1_601_R1_peak_257	chr2	104466126	104466187	+	61	NA	intron (LINC01102, intron 1 of 3)	NA	31809	LINC01102								
MV411_1_601_R1_peak_395	chr7	102898	102947	+	61	NA	Intergenic	NA	46533	LOC102723672								
MV411_1_601_R1_peak_64	chr11	8223052	8223101	+	61	NA	Intergenic	NA	40802	LMO1								
MV411_1_601_R1_peak_427	chr8	81026511	81026627	+	61	NA	intron (PAG1, intron 3 of 9)	NA	85499	PAG1								
MV411_1_601_R1_peak_20	chr1	58105158	58105207	+	61	NA	intron (DAB1, intron 1 of 16)	NA	145357	DAB1								
MV411_1_601_R1_peak_375	chr5	176448296	176448391	+	61	NA	promoter-TSS (FAF2)	NA	-12	FAF2								
MV411_1_601_R1_peak_85	chr12	950149	950263	+	61	NA	promoter-TSS (RAD52)	NA	40662	RAD52								
MV411_1_601_R1_peak_246	chr2	9801885	9801957	+	61	NA	Intergenic	NA	-28522	LOC100996549								
MV411_1_601_R1_peak_139	chr16	46387821	46387935	+	61	NA	Intergenic	NA	181219	ANKRD26P1								
MV411_1_601_R1_peak_317	chr3	110814701	110814780	+	61	NA	Intergenic	NA	121671	LOC151760								
MV411_1_601_R1_peak_385	chr6	68756961	68757053	+	61	NA	intron (BAI3, intron 3 of 30)	NA	-6033	LOC101928330								
MV411_1_601_R1_peak_243	chr19	56270797	56270896	+	61	NA	intron (LOC100506374, intron 1 of 10)	NA	-1896	LOC100506374								
MV411_1_601_R1_peak_326	chr3	141498973	141499036	+	61	NA	intron (RASA2, intron 1 of 23)	NA	11955	RASA2								
MV411_1_601_R1_peak_40	chr1	201896002	201896155	+	61	NA	TTS (LMOD1)	NA	7401	SHISA4								
MV411_1_601_R1_peak_41	chr1	205211674	205211791	+	61	NA	promoter-TSS (DSTYK)	NA	-133	DSTYK								
MV411_1_601_R1_peak_235	chr19	46611514	46611572	+	60	NA	TTS (CALM3)	NA	10288	CALM3								
MV411_1_601_R1_peak_147	chr16	50684054	50684120	+	60	NA	Intergenic	NA	-2734	SNX20								
MV411_1_601_R1_peak_372	chr5	172772491	172772578	+	60	NA	Intergenic	NA	-1334	DUSP1								
MV411_1_601_R1_peak_457	chr9	115043217	115043266	+	60	NA	intron (TNC, intron 10 of 20)	NA	74966	TNC								
MV411_1_601_R1_peak_350	chr5	1555534	1555679	+	59	NA	Intergenic	NA	-31645	LPCAT1								
MV411_1_601_R1_peak_460	chr9	127388503	127388590	+	59	NA	intron (GARNL3, intron 27 of 29)	NA	-8592	SLC2A8								
MV411_1_601_R1_peak_281	chr20	38303947	38304149	+	59	NA	promoter-TSS (BPI)	NA	-13840	BPI								
MV411_1_601_R1_peak_405	chr7	90403858	90403960	+	59	NA	intron (CLDN12, intron 1 of 3)	NA	575	CLDN12								
MV411_1_601_R1_peak_436	chr8	120287123	120287248	+	59	NA	intron (COL14A1, intron 33 of 47)	NA	145173	COL14A1								
MV411_1_601_R1_peak_122	chr15	89416406	89416458	+	58	NA	Intergenic	NA	38390	LINC00925								
MV411_1_601_R1_peak_115	chr15	59399579	59399733	+	57	NA	Intergenic	NA	-26784	MYO1E								
MV411_1_601_R1_peak_459	chr9	126986043	126986100	+	56	NA	intron (RALGPS1, intron 4 of 17)	NA	71238	RALGPS1								
MV411_1_601_R1_peak_341	chr4	49711484	49711569	+	56	NA	Intergenic	NA	-222202	LOC101060532								
MV411_1_601_R1_peak_445	chr8	144508646	144508744	+	56	NA	promoter-TSS (MFSD3)	NA	-474	MFSD3								
MV411_1_601_R1_peak_447	chr9	15422506	15422561	+	55	NA	promoter-TSS (SNAPC3)	NA	-163	SNAPC3								
MV411_1_601_R1_peak_154	chr16	70428202	70428253	+	55	NA	intron (ST3GAL2, intron 1 of 6)	NA	10861	ST3GAL2								
MV411_1_601_R1_peak_484	chrX	11423452	11423529	+	55	NA	intron (ARHGAP6, intron 1 of 14)	NA	-71821	ARHGAP6								
MV411_1_601_R1_peak_35	chr1	186375476	186375627	+	55	NA	promoter-TSS (C1orf27)	NA	200	TPR								
MV411_1_601_R1_peak_259	chr2	112799398	112799517	+	55	NA	Intergenic	NA	-14063	IL1A								
MV411_1_601_R1_peak_76	chr11	81869864	81869926	+	55	NA	Intergenic	NA	20941	MIR4300								
MV411_1_601_R1_peak_407	chr7	100318131	100318216	+	55	NA	intron (SPDYE3, intron 8 of 10)	NA	11351	SPDYE3								
MV411_1_601_R1_peak_50	chr10	45380289	45380414	+	55	NA	intron (ALOX5, intron 1 of 13)	NA	6175	ALOX5								
MV411_1_601_R1_peak_51	chr10	46021097	46021158	+	54	NA	intron (NCOA4, intron 1 of 9)	NA	9587	NCOA4								
MV411_1_601_R1_peak_170	chr17	35487307	35487357	+	54	NA	intron (SLFN12L, intron 1 of 3)	NA	407	SLFN12L								
MV411_1_601_R1_peak_221	chr19	35757894	35757946	+	54	NA	promoter-TSS (C19orf55)	NA	-223	C19orf55								
MV411_1_601_R1_peak_168	chr17	21043433	21043524	+	54	NA	promoter-TSS (USP22)	NA	-69	USP22								
MV411_1_601_R1_peak_429	chr8	94719796	94719853	+	54	NA	promoter-TSS (DPY19L4)	NA	-51	DPY19L4								
MV411_1_601_R1_peak_388	chr6	133983618	133983669	+	54	NA	intron (TBPL1, intron 4 of 6)	NA	31473	TBPL1								
MV411_1_601_R1_peak_216	chr19	28686943	28687035	+	54	NA	Intergenic	NA	-54261	LOC101927210								
MV411_1_601_R1_peak_369	chr5	141570793	141570864	+	54	NA	intron (DIAPH1, intron 18 of 28)	NA	12517	LOC100505658								
MV411_1_601_R1_peak_340	chr4	49710307	49710398	+	54	NA	Intergenic	NA	-221028	LOC101060532								
MV411_1_601_R1_peak_143	chr16	46399116	46399166	+	53	NA	Intergenic	NA	169956	ANKRD26P1								
MV411_1_601_R1_peak_103	chr14	58244817	58244888	+	52	NA	promoter-TSS (PSMA3)	NA	47	PSMA3								
MV411_1_601_R1_peak_217	chr19	28715171	28715220	+	52	NA	Intergenic	NA	-82467	LOC101927210								
MV411_1_601_R1_peak_345	chr4	123449835	123449935	+	51	NA	Intergenic	NA	53090	SPRY1								
MV411_1_601_R1_peak_113	chr15	51077125	51077220	+	51	NA	intron (TNFAIP8L3, intron 1 of 1)	NA	17427	TNFAIP8L3								
MV411_1_601_R1_peak_104	chr14	58747311	58747369	+	51	NA	Intergenic	NA	-1411	LOC102723725								
MV411_1_601_R1_peak_440	chr8	138192193	138192312	+	51	NA	intron (FAM135B, intron 10 of 20)	NA	-108707	FLJ45872								
MV411_1_601_R1_peak_434	chr8	108671620	108671749	+	51	NA	Intergenic	NA	98944	LOC102723368								
MV411_1_601_R1_peak_469	chrUn_KI270333v1	2586	2635	+	51	NA	NA	NA	NA	NA								
MV411_1_601_R1_peak_173	chr17	43701348	43701429	+	51	NA	Intergenic	NA	-39825	MEOX1								
MV411_1_601_R1_peak_241	chr19	54483045	54483094	+	51	NA	Intergenic	NA	-9779	CDC42EP5								
MV411_1_601_R1_peak_327	chr3	172107137	172107233	+	51	NA	intron (FNDC3B, intron 1 of 25)	NA	66631	FNDC3B								
MV411_1_601_R1_peak_54	chr10	93702452	93702594	+	51	NA	promoter-TSS (FRA10AC1)	NA	4	FRA10AC1								
