PeakID (cmd=annotatePeaks.pl MV411_2_116_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_2_116_R1_peak_337	chr1	33036630	33037259	+	2531	NA	promoter-TSS (AK2)	NA	-33	AK2								
MV411_2_116_R1_peak_3646	chr13	22992380	22992919	+	2526	NA	Intergenic	NA	-94468	BASP1P1								
MV411_2_116_R1_peak_1359	chr1	234522489	234523265	+	2473	NA	Intergenic	NA	8902	RP5-855F14.1								
MV411_2_116_R1_peak_10255	chr3	49021413	49022231	+	2458	NA	promoter-TSS (DALRD3)	NA	181	NDUFAF3								
MV411_2_116_R1_peak_7035	chr19	16139627	16140216	+	2447	NA	intron (HSH2D, intron 1 of 7)	NA	5893	HSH2D								
MV411_2_116_R1_peak_7597	chr19	54368965	54369556	+	2446	NA	intron (LAIR1, intron 1 of 9)	NA	-4146	LAIR1								
MV411_2_116_R1_peak_12759	chr6	67888924	67889647	+	2433	NA	Intergenic	NA	-151638	LOC102723883								
MV411_2_116_R1_peak_6990	chr19	14006216	14006863	+	2431	NA	promoter-TSS (RFX1)	NA	-217	RFX1								
MV411_2_116_R1_peak_2949	chr12	9367056	9367696	+	2417	NA	promoter-TSS (LOC101930452)	NA	-18	LOC101930452								
MV411_2_116_R1_peak_1391	chr1	235942144	235942850	+	2395	NA	Intergenic	NA	-58823	LYST								
MV411_2_116_R1_peak_6777	chr19	4968463	4969179	+	2367	NA	promoter-TSS (KDM4B)	NA	36102	MIR4747								
MV411_2_116_R1_peak_2532	chr11	67277396	67277940	+	2330	NA	intron (ADRBK1, intron 2 of 20)	NA	11234	ADRBK1								
MV411_2_116_R1_peak_12166	chr5	165188755	165189291	+	2324	NA	Intergenic	NA	718744	LOC102546299								
MV411_2_116_R1_peak_8759	chr2	225008280	225008810	+	2322	NA	intron (DOCK10, intron 1 of 55)	NA	1995	MIR4439								
MV411_2_116_R1_peak_13121	chr6	166999066	166999726	+	2315	NA	promoter-TSS (FGFR1OP)	NA	79	FGFR1OP								
MV411_2_116_R1_peak_6873	chr19	8389837	8390505	+	2289	NA	promoter-TSS (MIR4999)	NA	-150	RAB11B								
MV411_2_116_R1_peak_10358	chr3	60856193	60856728	+	2282	NA	intron (FHIT, intron 2 of 8)	NA	394999	FHIT								
MV411_2_116_R1_peak_5107	chr16	30458608	30459275	+	2261	NA	Intergenic	NA	-12966	SEPHS2								
MV411_2_116_R1_peak_5978	chr17	58337778	58338503	+	2161	NA	intron (BZRAP1-AS1, intron 1 of 2)	NA	938	BZRAP1-AS1								
MV411_2_116_R1_peak_13113	chr6	165184238	165184951	+	2154	NA	Intergenic	NA	125028	C6orf118								
MV411_2_116_R1_peak_1551	chr10	23871083	23871650	+	2138	NA	intron (KIAA1217, intron 1 of 18)	NA	-337425	KIAA1217								
MV411_2_116_R1_peak_11038	chr4	26288116	26288945	+	2107	NA	intron (RBPJ, intron 1 of 11)	NA	-32277	RBPJ								
MV411_2_116_R1_peak_179	chr1	21768240	21768671	+	2102	NA	intron (USP48, intron 1 of 25)	NA	14720	USP48								
MV411_2_116_R1_peak_13573	chr7	100586070	100586852	+	2100	NA	promoter-TSS (LRCH4)	NA	128	FBXO24								
MV411_2_116_R1_peak_15283	chr9	129110907	129111512	+	2078	NA	promoter-TSS (PPP2R4)	NA	-105	PPP2R4								
MV411_2_116_R1_peak_13239	chr7	17058505	17058962	+	2060	NA	Intergenic	NA	-177997	AGR3								
MV411_2_116_R1_peak_10301	chr3	52498118	52499133	+	2056	NA	intron (STAB1, intron 1 of 68)	NA	3287	STAB1								
MV411_2_116_R1_peak_2500	chr11	65776103	65776678	+	2055	NA	exon (AP5B1, exon 2 of 2)	NA	4201	AP5B1								
MV411_2_116_R1_peak_8013	chr2	61538097	61538890	+	2054	NA	promoter-TSS (XPO1)	NA	-188	XPO1								
MV411_2_116_R1_peak_554	chr1	71881600	71882104	+	2053	NA	intron (NEGR1, intron 2 of 6)	NA	-44840	NEGR1-IT1								
MV411_2_116_R1_peak_33	chr1	4311974	4312562	+	2053	NA	Intergenic	NA	-99783	RP5-1166F10.1								
MV411_2_116_R1_peak_10575	chr3	129439988	129440592	+	2047	NA	promoter-TSS (MBD4)	NA	-111	MBD4								
MV411_2_116_R1_peak_8796	chr2	231545337	231545859	+	2036	NA	Intergenic	NA	-15153	NMUR1								
MV411_2_116_R1_peak_13689	chr7	130912864	130913735	+	2036	NA	promoter-TSS (LOC100506860)	NA	11	AC058791.1								
MV411_2_116_R1_peak_14726	chr8	141129850	141130320	+	2028	NA	promoter-TSS (LOC101927963)	NA	-84	LOC101927963								
MV411_2_116_R1_peak_7201	chr19	33373260	33374323	+	2022	NA	promoter-TSS (CEBPG)	NA	122	CEBPG								
MV411_2_116_R1_peak_6321	chr18	10995341	10995904	+	2020	NA	intron (PIEZO2, intron 2 of 51)	NA	153140	PIEZO2								
MV411_2_116_R1_peak_2585	chr11	73204654	73205127	+	2017	NA	intron (LOC102724472, intron 2 of 2)	NA	4410	LOC102724472								
MV411_2_116_R1_peak_5106	chr16	30445596	30446179	+	2007	NA	promoter-TSS (SEPHS2)	NA	88	SEPHS2								
MV411_2_116_R1_peak_10562	chr3	128523548	128524019	+	2001	NA	Intergenic	NA	15948	LOC90246								
MV411_2_116_R1_peak_6126	chr17	75784901	75785517	+	1991	NA	promoter-TSS (MIR4738)	NA	-621	MIR4738								
MV411_2_116_R1_peak_11627	chr5	40486439	40487329	+	1980	NA	Intergenic	NA	-194067	PTGER4								
MV411_2_116_R1_peak_878	chr1	156492376	156493084	+	1974	NA	intron (MEF2D, intron 1 of 10)	NA	7180	MEF2D								
MV411_2_116_R1_peak_12405	chr6	14910619	14911230	+	1942	NA	Intergenic	NA	249471	LOC102724463								
MV411_2_116_R1_peak_10711	chr3	168024502	168025005	+	1930	NA	intron (GOLIM4, intron 13 of 15)	NA	71171	GOLIM4								
MV411_2_116_R1_peak_8422	chr2	144703821	144704420	+	1929	NA	intron (TEX41, intron 1 of 4)	NA	36153	TEX41								
MV411_2_116_R1_peak_7133	chr19	19033289	19033850	+	1924	NA	promoter-TSS (SUGP2)	NA	-2487	SUGP2								
MV411_2_116_R1_peak_7277	chr19	39390894	39391426	+	1907	NA	promoter-TSS (MED29)	NA	35	PAF1								
MV411_2_116_R1_peak_8621	chr2	199738684	199739253	+	1907	NA	Intergenic	NA	-71552	LOC101927665								
MV411_2_116_R1_peak_7141	chr19	19385350	19385924	+	1902	NA	promoter-TSS (GATAD2A)	NA	-49426	MIR640								
MV411_2_116_R1_peak_5708	chr17	28041184	28041870	+	1894	NA	promoter-TSS (NLK)	NA	-456	NLK								
MV411_2_116_R1_peak_6763	chr19	4471863	4472372	+	1886	NA	promoter-TSS (HDGFRP2)	NA	-141	HDGFRP2								
MV411_2_116_R1_peak_3206	chr12	56336557	56337085	+	1878	NA	Intergenic	NA	-2058	IL23A								
MV411_2_116_R1_peak_3484	chr12	116559414	116560130	+	1874	NA	intron (MAP1LC3B2, intron 1 of 1)	NA	391	MAP1LC3B2								
MV411_2_116_R1_peak_632	chr1	94602297	94602831	+	1863	NA	Intergenic	NA	21852	LOC102723542								
MV411_2_116_R1_peak_3872	chr14	22556123	22556867	+	1858	NA	Intergenic	NA	32742	DAD1								
MV411_2_116_R1_peak_12338	chr6	7154525	7155237	+	1852	NA	intron (RREB1, intron 2 of 13)	NA	47028	RREB1								
MV411_2_116_R1_peak_4013	chr14	65054541	65055096	+	1849	NA	intron (CHURC1-FNTB, intron 12 of 12)	NA	10121	MIR4706								
MV411_2_116_R1_peak_3708	chr13	32116145	32116691	+	1842	NA	intron (FRY, intron 3 of 60)	NA	-84779	FRY-AS1								
MV411_2_116_R1_peak_13283	chr7	27662702	27663280	+	1828	NA	promoter-TSS (HIBADH)	NA	-28	HIBADH								
MV411_2_116_R1_peak_6375	chr18	26710485	26711058	+	1826	NA	Intergenic	NA	-7133	PCAT18								
MV411_2_116_R1_peak_6808	chr19	6424729	6425640	+	1813	NA	promoter-TSS (KHSRP)	NA	-401	KHSRP								
MV411_2_116_R1_peak_5342	chr16	77679816	77680354	+	1809	NA	Intergenic	NA	-42407	NUDT7								
MV411_2_116_R1_peak_8579	chr2	191020165	191020812	+	1808	NA	Intergenic	NA	-6238	STAT1								
MV411_2_116_R1_peak_9921	chr22	49853187	49853762	+	1797	NA	promoter-TSS (ZBED4)	NA	-375	ZBED4								
MV411_2_116_R1_peak_10860	chr3	195442881	195443440	+	1792	NA	promoter-TSS (ACAP2)	NA	-72	ACAP2								
MV411_2_116_R1_peak_10567	chr3	128845664	128846259	+	1791	NA	Intergenic	NA	25580	RP11-723O4.2								
MV411_2_116_R1_peak_9089	chr20	23125515	23126091	+	1789	NA	exon (LINC00656, exon 4 of 4)	NA	6833	LINC00656								
MV411_2_116_R1_peak_15491	chrX	40127099	40127562	+	1780	NA	intron (BCOR, intron 1 of 14)	NA	-29418	BCOR								
MV411_2_116_R1_peak_8028	chr2	63840673	63841227	+	1771	NA	promoter-TSS (UGP2)	NA	-940	UGP2								
MV411_2_116_R1_peak_7596	chr19	54364885	54365631	+	1744	NA	promoter-TSS (LAIR1)	NA	-144	LAIR1								
MV411_2_116_R1_peak_7700	chr2	8543621	8544270	+	1743	NA	Intergenic	NA	39847	AC011747.4								
MV411_2_116_R1_peak_15550	chrX	65997904	65998540	+	1743	NA	Intergenic	NA	-20648	MIR223								
MV411_2_116_R1_peak_14760	chr8	143544414	143544987	+	1740	NA	intron (ZC3H3, intron 2 of 15)	NA	8561	ZC3H3								
MV411_2_116_R1_peak_4007	chr14	64540158	64540835	+	1740	NA	promoter-TSS (HSPA2)	NA	28	HSPA2								
MV411_2_116_R1_peak_970	chr1	167627931	167628518	+	1735	NA	intron (LOC102724466, intron 2 of 2)	NA	-2013	RCSD1								
MV411_2_116_R1_peak_14776	chr8	144104046	144104674	+	1725	NA	promoter-TSS (SHARPIN)	NA	-42	MAF1								
MV411_2_116_R1_peak_2247	chr11	27423075	27423548	+	1723	NA	intron (LGR4, intron 1 of 17)	NA	18630	LOC101928289								
MV411_2_116_R1_peak_2884	chr12	2358372	2359008	+	1723	NA	intron (CACNA1C, intron 3 of 46)	NA	88914	CACNA1C-IT3								
MV411_2_116_R1_peak_9307	chr20	51033637	51034121	+	1720	NA	Intergenic	NA	-10796	KCNG1								
MV411_2_116_R1_peak_15359	chr9	136206554	136207338	+	1719	NA	exon (QSOX2, exon 12 of 12)	NA	-3788	LHX3								
MV411_2_116_R1_peak_2042	chr10	124791647	124792057	+	1718	NA	promoter-TSS (METTL10)	NA	18	METTL10								
MV411_2_116_R1_peak_14680	chr8	133245729	133246360	+	1713	NA	intron (NDRG1, intron 12 of 14)	NA	-33130	LOC102723635								
MV411_2_116_R1_peak_6772	chr19	4867434	4867923	+	1709	NA	promoter-TSS (PLIN3)	NA	90	PLIN3								
MV411_2_116_R1_peak_14592	chr8	124474413	124475019	+	1708	NA	promoter-TSS (RNF139-AS1)	NA	-51	RNF139								
MV411_2_116_R1_peak_8229	chr2	101474793	101475507	+	1707	NA	promoter-TSS (RFX8)	NA	-447	RFX8								
MV411_2_116_R1_peak_8115	chr2	73071077	73071571	+	1707	NA	promoter-TSS (SFXN5)	NA	-11463	SFXN5								
MV411_2_116_R1_peak_11642	chr5	43042232	43043286	+	1706	NA	exon (LOC153684, exon 1 of 2)	NA	625	LOC153684								
MV411_2_116_R1_peak_8376	chr2	136022672	136023266	+	1706	NA	Intergenic	NA	-37317	DARS								
MV411_2_116_R1_peak_307	chr1	31483110	31483991	+	1696	NA	Intergenic	NA	-16535	RP11-439L8.3								
MV411_2_116_R1_peak_15195	chr9	120580108	120580638	+	1689	NA	promoter-TSS (CDK5RAP2)	NA	-203	CDK5RAP2								
MV411_2_116_R1_peak_613	chr1	92459797	92460395	+	1684	NA	Intergenic	NA	25975	GFI1								
MV411_2_116_R1_peak_9534	chr21	35563891	35564374	+	1677	NA	intron (LOC100506403, intron 1 of 2)	NA	16632	LOC100506403								
MV411_2_116_R1_peak_12068	chr5	146203337	146203921	+	1665	NA	promoter-TSS (RBM27)	NA	79	RBM27								
MV411_2_116_R1_peak_1379	chr1	234962522	234963709	+	1660	NA	Intergenic	NA	106703	LOC731656								
MV411_2_116_R1_peak_5398	chr16	85571602	85572166	+	1654	NA	intron (GSE1, intron 1 of 14)	NA	117098	GINS2								
MV411_2_116_R1_peak_13369	chr7	44847815	44848680	+	1645	NA	promoter-TSS (H2AFV)	NA	-121	H2AFV								
MV411_2_116_R1_peak_6913	chr19	10717428	10718251	+	1642	NA	promoter-TSS (MIR638)	NA	-214	DNM2								
MV411_2_116_R1_peak_12047	chr5	143002123	143003205	+	1641	NA	intron (ARHGAP26, intron 11 of 22)	NA	-133754	ARHGAP26-AS1								
MV411_2_116_R1_peak_14647	chr8	129666210	129666894	+	1638	NA	Intergenic	NA	120336	GSDMC								
MV411_2_116_R1_peak_1273	chr1	221707967	221708452	+	1634	NA	intron (DUSP10, intron 1 of 2)	NA	29251	DUSP10								
MV411_2_116_R1_peak_4727	chr15	85668026	85668530	+	1628	NA	intron (AKAP13, intron 14 of 38)	NA	85387	AKAP13								
MV411_2_116_R1_peak_184	chr1	22018936	22019463	+	1621	NA	Intergenic	NA	-6305	LINC00339								
MV411_2_116_R1_peak_1999	chr10	119131534	119132419	+	1617	NA	intron (FAM45A, intron 8 of 9)	NA	27894	FAM45A								
MV411_2_116_R1_peak_4766	chr15	90994395	90994858	+	1613	NA	promoter-TSS (PRC1)	NA	-67	PRC1								
MV411_2_116_R1_peak_10302	chr3	52670786	52671276	+	1611	NA	intron (PBRM1, intron 4 of 32)	NA	14766	PBRM1								
MV411_2_116_R1_peak_6349	chr18	22831446	22831813	+	1604	NA	Intergenic	NA	-40456	LOC101927571								
MV411_2_116_R1_peak_12573	chr6	31737842	31738336	+	1599	NA	promoter-TSS (CLIC1)	NA	-1544	CLIC1								
MV411_2_116_R1_peak_14542	chr8	120065788	120066300	+	1595	NA	Intergenic	NA	-59064	COL14A1								
MV411_2_116_R1_peak_7917	chr2	43210442	43210976	+	1594	NA	Intergenic	NA	15897	ZFP36L2								
MV411_2_116_R1_peak_5734	chr17	30728418	30729006	+	1587	NA	intron (SUZ12P1, intron 1 of 7)	NA	19104	SUZ12P1								
MV411_2_116_R1_peak_2235	chr11	18395857	18396377	+	1584	NA	promoter-TSS (LDHA)	NA	1728	LDHA								
MV411_2_116_R1_peak_15147	chr9	111029202	111029655	+	1564	NA	intron (LPAR1, intron 1 of 4)	NA	8657	LPAR1								
MV411_2_116_R1_peak_9521	chr21	34908248	34908901	+	1563	NA	intron (RUNX1, intron 2 of 8)	NA	27574	LOC101928240								
MV411_2_116_R1_peak_7626	chr19	55407582	55408455	+	1563	NA	promoter-TSS (UBE2S)	NA	-61	UBE2S								
MV411_2_116_R1_peak_10854	chr3	195002953	195003428	+	1550	NA	Intergenic	NA	-91398	XXYLT1-AS1								
MV411_2_116_R1_peak_3171	chr12	53379398	53380343	+	1550	NA	promoter-TSS (SP1)	NA	-325	SP1								
MV411_2_116_R1_peak_7301	chr19	40576527	40577190	+	1545	NA	promoter-TSS (SHKBP1)	NA	7	SHKBP1								
MV411_2_116_R1_peak_11347	chr4	139208313	139208694	+	1535	NA	Intergenic	NA	71835	MGARP								
MV411_2_116_R1_peak_1895	chr10	100185762	100186365	+	1533	NA	promoter-TSS (ERLIN1)	NA	-34	ERLIN1								
MV411_2_116_R1_peak_2827	chr11	125514259	125514892	+	1533	NA	Intergenic	NA	-18953	FEZ1								
MV411_2_116_R1_peak_1488	chr10	5889860	5890409	+	1533	NA	promoter-TSS (FBXO18)	NA	-69	FBXO18								
MV411_2_116_R1_peak_7350	chr19	42268282	42269374	+	1525	NA	Intergenic	NA	-13671	ERF								
MV411_2_116_R1_peak_6895	chr19	10194110	10195115	+	1521	NA	promoter-TSS (DNMT1)	NA	467	DNMT1								
MV411_2_116_R1_peak_1433	chr1	244834983	244835704	+	1512	NA	promoter-TSS (COX20)	NA	6	COX20								
MV411_2_116_R1_peak_8948	chr20	3430231	3430929	+	1503	NA	Intergenic	NA	-22918	C20orf194								
MV411_2_116_R1_peak_9305	chr20	50980138	50980589	+	1500	NA	Intergenic	NA	21549	MOCS3								
MV411_2_116_R1_peak_12144	chr5	159362109	159362754	+	1496	NA	exon (AC008697.1, exon 5 of 5)	NA	30913	AC008697.1								
MV411_2_116_R1_peak_14307	chr8	74295670	74296157	+	1489	NA	intron (JPH1, intron 2 of 5)	NA	25573	JPH1								
MV411_2_116_R1_peak_9074	chr20	21166748	21167193	+	1489	NA	intron (PLK1S1, intron 5 of 11)	NA	40987	PLK1S1								
MV411_2_116_R1_peak_6679	chr19	1652698	1653282	+	1487	NA	promoter-TSS (TCF3)	NA	-1711	TCF3								
MV411_2_116_R1_peak_7431	chr19	46600898	46601507	+	1480	NA	promoter-TSS (PPP5D1)	NA	-2	PPP5D1								
MV411_2_116_R1_peak_14265	chr8	65981882	65982553	+	1478	NA	Intergenic	NA	-39339	DNAJC5B								
MV411_2_116_R1_peak_11499	chr5	963751	964381	+	1472	NA	Intergenic	NA	33274	LOC100506688								
MV411_2_116_R1_peak_1115	chr1	199041454	199041964	+	1458	NA	Intergenic	NA	-104280	MIR181A1HG								
MV411_2_116_R1_peak_702	chr1	113812185	113812903	+	1453	NA	promoter-TSS (RSBN1)	NA	-96	RSBN1								
MV411_2_116_R1_peak_3144	chr12	49707429	49707869	+	1449	NA	promoter-TSS (FMNL3)	NA	-256	FMNL3								
MV411_2_116_R1_peak_7482	chr19	48468896	48469498	+	1446	NA	promoter-TSS (CYTH2)	NA	-437	CYTH2								
MV411_2_116_R1_peak_7621	chr19	55258828	55259528	+	1442	NA	promoter-TSS (PPP6R1)	NA	-508	PPP6R1								
MV411_2_116_R1_peak_6981	chr19	13835652	13836250	+	1441	NA	TTS (MIR24-2)	NA	338	LOC284454								
MV411_2_116_R1_peak_2975	chr12	11798745	11799260	+	1435	NA	intron (ETV6, intron 2 of 7)	NA	111486	LOC101928186								
MV411_2_116_R1_peak_2080	chr10	132551367	132551885	+	1430	NA	intron (INPP5A, intron 1 of 15)	NA	13777	INPP5A								
MV411_2_116_R1_peak_3067	chr12	31749140	31749646	+	1420	NA	Intergenic	NA	-19567	LOC102724590								
MV411_2_116_R1_peak_9593	chr21	42974357	42975062	+	1418	NA	intron (PKNOX1, intron 1 of 10)	NA	199	PKNOX1								
MV411_2_116_R1_peak_13367	chr7	44796307	44796743	+	1413	NA	promoter-TSS (PPIA)	NA	-117	PPIA								
MV411_2_116_R1_peak_4399	chr15	42491026	42491455	+	1413	NA	promoter-TSS (ZNF106)	NA	-4066	SNAP23								
MV411_2_116_R1_peak_2141	chr11	3797158	3797865	+	1406	NA	promoter-TSS (PGAP2)	NA	281	NUP98								
MV411_2_116_R1_peak_1550	chr10	23797477	23797949	+	1403	NA	intron (KIAA1217, intron 1 of 18)	NA	358444	OTUD1								
MV411_2_116_R1_peak_4595	chr15	70099488	70100019	+	1403	NA	Intergenic	NA	-2873	TLE3								
MV411_2_116_R1_peak_1507	chr10	11178662	11179173	+	1401	NA	intron (CELF2, intron 1 of 11)	NA	-73429	CELF2-AS2								
MV411_2_116_R1_peak_12619	chr6	35688801	35689275	+	1401	NA	promoter-TSS (FKBP5)	NA	-96	FKBP5								
MV411_2_116_R1_peak_486	chr1	54199895	54200383	+	1395	NA	promoter-TSS (MRPL37)	NA	-28	MRPL37								
MV411_2_116_R1_peak_7013	chr19	14518267	14518743	+	1390	NA	promoter-TSS (DNAJB1)	NA	-643	DNAJB1								
MV411_2_116_R1_peak_15137	chr9	110156782	110157273	+	1377	NA	intron (AKAP2, intron 3 of 3)	NA	-41496	TRNAR6								
MV411_2_116_R1_peak_10498	chr3	119638652	119639308	+	1376	NA	Intergenic	NA	21610	POPDC2								
MV411_2_116_R1_peak_14315	chr8	80134476	80134986	+	1371	NA	intron (TPD52, intron 1 of 6)	NA	36469	TPD52								
MV411_2_116_R1_peak_13126	chr6	167855695	167856266	+	1371	NA	intron (MLLT4, intron 1 of 33)	NA	29058	MLLT4								
MV411_2_116_R1_peak_13072	chr6	158086334	158086757	+	1371	NA	intron (SYNJ2, intron 22 of 27)	NA	81735	SERAC1								
MV411_2_116_R1_peak_8791	chr2	231321592	231322330	+	1369	NA	intron (ARMC9, intron 19 of 24)	NA	-40803	MIR4777								
MV411_2_116_R1_peak_10079	chr3	17983044	17983632	+	1369	NA	intron (LOC339862, intron 1 of 4)	NA	20766	LOC339862								
MV411_2_116_R1_peak_2973	chr12	11773755	11774418	+	1360	NA	intron (ETV6, intron 2 of 7)	NA	86570	LOC101928186								
MV411_2_116_R1_peak_1369	chr1	234723568	234724513	+	1359	NA	promoter-TSS (LINC01132)	NA	-2	LINC01132								
MV411_2_116_R1_peak_7479	chr19	48321667	48322293	+	1359	NA	promoter-TSS (CCDC114)	NA	-1573	CCDC114								
MV411_2_116_R1_peak_15270	chr9	128067305	128068112	+	1356	NA	promoter-TSS (NAIF1)	NA	-388	NAIF1								
MV411_2_116_R1_peak_6978	chr19	13795024	13795498	+	1356	NA	promoter-TSS (ZSWIM4)	NA	-199	ZSWIM4								
MV411_2_116_R1_peak_15407	chrX	1481665	1482560	+	1356	NA	intron (P2RY8, intron 1 of 1)	NA	-29135	ASMTL								
MV411_2_116_R1_peak_5019	chr16	19523614	19524077	+	1355	NA	promoter-TSS (CCP110)	NA	-12	CCP110								
