PeakID (cmd=annotatePeaks.pl MV411_3_425_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_3_425_R1_peak_5	chr1	1375044	1375809	+	3446	NA	promoter-TSS (AURKAIP1)	NA	-226	AURKAIP1								
MV411_3_425_R1_peak_2234	chr16	30354981	30355905	+	3416	NA	promoter-TSS (LOC101928707)	NA	66	LOC101928707								
MV411_3_425_R1_peak_3304	chr19	49580383	49580945	+	3281	NA	promoter-TSS (NOSIP)	NA	-92	NOSIP								
MV411_3_425_R1_peak_3384	chr19	58304945	58305673	+	3230	NA	Intergenic	NA	-21710	ZSCAN22								
MV411_3_425_R1_peak_933	chr11	8688488	8689314	+	3229	NA	exon (RPL27A, exon 5 of 5)	NA	3462	SNORA45								
MV411_3_425_R1_peak_5096	chr5	88826965	88827640	+	3084	NA	intron (MEF2C, intron 2 of 11)	NA	-3375	MEF2C								
MV411_3_425_R1_peak_4186	chr22	26672397	26673348	+	3066	NA	exon (MIAT, exon 5 of 5)	NA	15390	MIAT								
MV411_3_425_R1_peak_3261	chr19	45514917	45515624	+	3059	NA	intron (VASP, intron 1 of 12)	NA	7840	VASP								
MV411_3_425_R1_peak_5607	chr6	151451824	151452732	+	3000	NA	promoter-TSS (C6orf211)	NA	20	C6orf211								
MV411_3_425_R1_peak_3644	chr2	112584124	112584846	+	2997	NA	promoter-TSS (CHCHD5)	NA	39	CHCHD5								
MV411_3_425_R1_peak_2383	chr16	89240732	89241591	+	2974	NA	Intergenic	NA	23451	ZNF778								
MV411_3_425_R1_peak_1604	chr13	28658816	28659510	+	2967	NA	exon (POMP, exon 1 of 6)	NA	159	POMP								
MV411_3_425_R1_peak_5379	chr6	30066631	30067507	+	2958	NA	promoter-TSS (PPP1R11)	NA	375	PPP1R11								
MV411_3_425_R1_peak_5746	chr7	44885329	44886018	+	2924	NA	promoter-TSS (PURB)	NA	-288	PURB								
MV411_3_425_R1_peak_6590	chr9	134164519	134165342	+	2870	NA	promoter-TSS (RNU6ATAC)	NA	-366	RNU6ATAC								
MV411_3_425_R1_peak_2163	chr16	4182670	4184164	+	2839	NA	Intergenic	NA	58663	SRL								
MV411_3_425_R1_peak_993	chr11	46700194	46701179	+	2818	NA	promoter-TSS (ZNF408)	NA	-21	ARHGAP1								
MV411_3_425_R1_peak_1493	chr12	105235666	105236607	+	2745	NA	promoter-TSS (APPL2)	NA	94	APPL2								
MV411_3_425_R1_peak_5662	chr7	1504156	1504714	+	2723	NA	promoter-TSS (INTS1)	NA	-53	INTS1								
MV411_3_425_R1_peak_6164	chr8	86508033	86509010	+	2674	NA	promoter-TSS (RMDN1)	NA	165	RMDN1								
MV411_3_425_R1_peak_5405	chr6	31958762	31959407	+	2585	NA	promoter-TSS (NELFE)	NA	-38	SKIV2L								
MV411_3_425_R1_peak_5977	chr8	11284024	11285157	+	2541	NA	promoter-TSS (MTMR9)	NA	99	MTMR9								
MV411_3_425_R1_peak_1049	chr11	64269577	64270572	+	2538	NA	TTS (PLCB3)	NA	14630	BAD								
MV411_3_425_R1_peak_6207	chr8	102653507	102654737	+	2488	NA	promoter-TSS (KLF10)	NA	-158	KLF10								
MV411_3_425_R1_peak_1352	chr12	49018485	49019224	+	2487	NA	promoter-TSS (PRKAG1)	NA	-106	PRKAG1								
MV411_3_425_R1_peak_5201	chr5	149345070	149345718	+	2487	NA	promoter-TSS (GRPEL2)	NA	-20	GRPEL2								
MV411_3_425_R1_peak_1023	chr11	61429721	61430376	+	2422	NA	promoter-TSS (CPSF7)	NA	-77	SDHAF2								
MV411_3_425_R1_peak_3628	chr2	101328309	101328946	+	2417	NA	Intergenic	NA	19174	MIR5696								
MV411_3_425_R1_peak_3787	chr2	216109047	216109613	+	2376	NA	promoter-TSS (XRCC5)	NA	1672	XRCC5								
MV411_3_425_R1_peak_3109	chr19	18478797	18479354	+	2353	NA	intron (ELL, intron 1 of 11)	NA	-40774	ISYNA1								
MV411_3_425_R1_peak_4562	chr3	129160742	129161885	+	2352	NA	promoter-TSS (ISY1-RAB43)	NA	-83	ISY1-RAB43								
MV411_3_425_R1_peak_1922	chr15	34101668	34102303	+	2299	NA	promoter-TSS (EMC7)	NA	-88	PGBD4								
MV411_3_425_R1_peak_119	chr1	27321881	27322637	+	2277	NA	promoter-TSS (TMEM222)	NA	97	TMEM222								
MV411_3_425_R1_peak_3376	chr19	55674860	55675590	+	2219	NA	promoter-TSS (EPN1)	NA	-7	EPN1								
MV411_3_425_R1_peak_5369	chr6	26596567	26597249	+	2217	NA	promoter-TSS (ABT1)	NA	-35	ABT1								
MV411_3_425_R1_peak_3240	chr19	44207184	44207751	+	2172	NA	Intergenic	NA	-5061	ZNF227								
MV411_3_425_R1_peak_2442	chr17	7484183	7485130	+	2170	NA	promoter-TSS (ZBTB4)	NA	277	POLR2A								
MV411_3_425_R1_peak_3320	chr19	50510985	50511708	+	2164	NA	promoter-TSS (JOSD2)	NA	9	JOSD2								
MV411_3_425_R1_peak_1269	chr12	6970472	6971109	+	2155	NA	promoter-TSS (PHB2)	NA	9	EMG1								
MV411_3_425_R1_peak_3497	chr2	40957511	40958063	+	2109	NA	Intergenic	NA	203225	LOC101929700								
MV411_3_425_R1_peak_3916	chr20	5950228	5950852	+	2082	NA	promoter-TSS (MCM8)	NA	-112	MCM8								
MV411_3_425_R1_peak_4822	chr4	70688113	70688755	+	2054	NA	promoter-TSS (UTP3)	NA	-45	UTP3								
MV411_3_425_R1_peak_3339	chr19	53824181	53824762	+	2030	NA	promoter-TSS (NLRP12)	NA	-68	NLRP12								
MV411_3_425_R1_peak_1554	chr12	123633484	123633980	+	2028	NA	promoter-TSS (GTF2H3)	NA	-7	GTF2H3								
MV411_3_425_R1_peak_2045	chr15	74540809	74541398	+	2011	NA	promoter-TSS (ARID3B)	NA	-104	ARID3B								
MV411_3_425_R1_peak_1385	chr12	54188751	54189379	+	1988	NA	promoter-TSS (SMUG1)	NA	-71	SMUG1								
MV411_3_425_R1_peak_2479	chr17	18314778	18315726	+	1968	NA	promoter-TSS (TOP3A)	NA	-28	SMCR8								
MV411_3_425_R1_peak_4992	chr5	16465502	16466257	+	1923	NA	promoter-TSS (ZNF622)	NA	-94	ZNF622								
MV411_3_425_R1_peak_2703	chr17	77088431	77088992	+	1918	NA	promoter-TSS (LINC00338)	NA	68	LINC00338								
MV411_3_425_R1_peak_5180	chr5	140664265	140665067	+	1876	NA	promoter-TSS (WDR55)	NA	-133	WDR55								
MV411_3_425_R1_peak_3117	chr19	19663412	19664195	+	1850	NA	promoter-TSS (ATP13A1)	NA	-100	ATP13A1								
MV411_3_425_R1_peak_3882	chr20	1392849	1393454	+	1819	NA	promoter-TSS (FKBP1A-SDCBP2)	NA	21	FKBP1A-SDCBP2								
MV411_3_425_R1_peak_1071	chr11	65574196	65574720	+	1804	NA	TTS (FAM89B)	NA	-1586	EHBP1L1								
MV411_3_425_R1_peak_4660	chr3	184712590	184713366	+	1779	NA	promoter-TSS (MAGEF1)	NA	-930	MAGEF1								
MV411_3_425_R1_peak_2107	chr15	91047553	91048056	+	1761	NA	Intergenic	NA	25182	AC068831.10								
MV411_3_425_R1_peak_2245	chr16	31073329	31074799	+	1738	NA	promoter-TSS (ZNF646)	NA	-196	ZNF646								
MV411_3_425_R1_peak_2371	chr16	87780660	87781118	+	1729	NA	Intergenic	NA	-1741	LOC102724467								
MV411_3_425_R1_peak_6043	chr8	30743700	30744577	+	1694	NA	promoter-TSS (UBXN8)	NA	-27	UBXN8								
MV411_3_425_R1_peak_1506	chr12	110449661	110450633	+	1692	NA	intron (ARPC3, intron 1 of 6)	NA	264	ARPC3								
MV411_3_425_R1_peak_4341	chr3	19946632	19947473	+	1681	NA	promoter-TSS (RAB5A)	NA	-28	RAB5A								
MV411_3_425_R1_peak_2859	chr18	68436410	68436862	+	1671	NA	Intergenic	NA	-278573	CCDC102B								
MV411_3_425_R1_peak_5722	chr7	32891257	32892576	+	1671	NA	promoter-TSS (KBTBD2)	NA	-205	KBTBD2								
MV411_3_425_R1_peak_3205	chr19	41327332	41328001	+	1662	NA	Intergenic	NA	17477	CCDC97								
MV411_3_425_R1_peak_2754	chr18	3261576	3262552	+	1650	NA	promoter-TSS (MYL12B)	NA	-549	MYL12B								
MV411_3_425_R1_peak_3798	chr2	218406253	218406917	+	1647	NA	TTS (CTDSP1)	NA	3893	MIR26B								
MV411_3_425_R1_peak_3076	chr19	16184988	16185566	+	1642	NA	promoter-TSS (FAM32A)	NA	-147	FAM32A								
MV411_3_425_R1_peak_1203	chr11	124622499	124623219	+	1640	NA	promoter-TSS (TBRG1)	NA	13	TBRG1								
MV411_3_425_R1_peak_5234	chr5	170330993	170331607	+	1602	NA	promoter-TSS (LOC257358)	NA	-93	LOC257358								
MV411_3_425_R1_peak_3808	chr2	219597526	219598340	+	1581	NA	promoter-TSS (STK11IP)	NA	62	STK11IP								
MV411_3_425_R1_peak_4117	chr21	32612177	32613166	+	1561	NA	promoter-TSS (C21orf59)	NA	-63	C21orf59								
MV411_3_425_R1_peak_3657	chr2	117814437	117814872	+	1558	NA	promoter-TSS (DDX18)	NA	-25	DDX18								
MV411_3_425_R1_peak_4106	chr21	25734748	25735858	+	1556	NA	promoter-TSS (ATP5J)	NA	285	GABPA								
MV411_3_425_R1_peak_350	chr1	150363350	150364157	+	1549	NA	promoter-TSS (RPRD2)	NA	-395	RPRD2								
MV411_3_425_R1_peak_5584	chr6	142146916	142147469	+	1537	NA	promoter-TSS (VTA1)	NA	30	VTA1								
MV411_3_425_R1_peak_4979	chr5	6378313	6378836	+	1535	NA	promoter-TSS (MED10)	NA	-48	MED10								
MV411_3_425_R1_peak_286	chr1	100132676	100133465	+	1528	NA	promoter-TSS (TRMT13)	NA	-93	TRMT13								
MV411_3_425_R1_peak_1327	chr12	38316453	38317012	+	1524	NA	promoter-TSS (ALG10B)	NA	-272	ALG10B								
MV411_3_425_R1_peak_3855	chr2	238376898	238377461	+	1501	NA	intron (TRAF3IP1, intron 13 of 14)	NA	-49562	ASB1								
MV411_3_425_R1_peak_4849	chr4	83455752	83456367	+	1496	NA	promoter-TSS (HELQ)	NA	94	MRPS18C								
MV411_3_425_R1_peak_1291	chr12	11798743	11799285	+	1493	NA	intron (ETV6, intron 2 of 7)	NA	111498	LOC101928186								
MV411_3_425_R1_peak_3175	chr19	38618653	38619374	+	1485	NA	promoter-TSS (MAP4K1)	NA	-173	EIF3K								
MV411_3_425_R1_peak_5199	chr5	148383631	148384205	+	1481	NA	promoter-TSS (FBXO38)	NA	-17	FBXO38								
MV411_3_425_R1_peak_6329	chr8	143281407	143281902	+	1474	NA	promoter-TSS (LOC100507316)	NA	46	LOC100507316								
MV411_3_425_R1_peak_5820	chr7	97117306	97117809	+	1474	NA	exon (ACN9, exon 1 of 2)	NA	964	ACN9								
MV411_3_425_R1_peak_2630	chr17	58351893	58352480	+	1456	NA	promoter-TSS (SUPT4H1)	NA	52	SUPT4H1								
MV411_3_425_R1_peak_4158	chr21	44924927	44925809	+	1454	NA	intron (ITGB2-AS1, intron 2 of 4)	NA	3470	ITGB2								
MV411_3_425_R1_peak_12	chr1	2255368	2256555	+	1454	NA	intron (SKI, intron 1 of 6)	NA	15459	SKI								
MV411_3_425_R1_peak_1972	chr15	55196680	55197339	+	1450	NA	promoter-TSS (RSL24D1)	NA	24	RSL24D1								
MV411_3_425_R1_peak_728	chr10	48800088	48800791	+	1436	NA	intron (WDFY4, intron 24 of 61)	NA	108161	WDFY4								
MV411_3_425_R1_peak_4219	chr22	36451702	36452133	+	1436	NA	Intergenic	NA	-19421	LOC101926989								
MV411_3_425_R1_peak_1587	chr13	19586818	19587399	+	1425	NA	Intergenic	NA	-46539	MPHOSPH8								
MV411_3_425_R1_peak_3666	chr2	121610120	121612785	+	1425	NA	intron (CLASP1, intron 1 of 39)	NA	37995	CLASP1								
MV411_3_425_R1_peak_83	chr1	21334107	21334634	+	1406	NA	intron (ECE1, intron 1 of 18)	NA	11171	ECE1								
MV411_3_425_R1_peak_2244	chr16	31032862	31033672	+	1405	NA	promoter-TSS (STX4)	NA	-224	STX4								
MV411_3_425_R1_peak_533	chr1	209784367	209785041	+	1402	NA	promoter-TSS (C1orf74)	NA	-159	C1orf74								
MV411_3_425_R1_peak_4971	chr5	543855	544404	+	1396	NA	Intergenic	NA	-8252	MIR4456								
MV411_3_425_R1_peak_406	chr1	160031693	160032255	+	1392	NA	promoter-TSS (PIGM)	NA	19	PIGM								
MV411_3_425_R1_peak_4816	chr4	55853433	55853910	+	1388	NA	promoter-TSS (EXOC1)	NA	35	EXOC1								
MV411_3_425_R1_peak_4127	chr21	34865528	34866241	+	1366	NA	intron (RUNX1, intron 5 of 8)	NA	-15116	LOC101928240								
MV411_3_425_R1_peak_4071	chr20	60055696	60056128	+	1365	NA	promoter-TSS (C20orf197)	NA	-13	C20orf197								
MV411_3_425_R1_peak_4223	chr22	36528928	36529637	+	1360	NA	promoter-TSS (EIF3D)	NA	-52	EIF3D								
MV411_3_425_R1_peak_15	chr1	2391378	2392101	+	1358	NA	promoter-TSS (MORN1)	NA	12	MORN1								
MV411_3_425_R1_peak_1532	chr12	119667653	119668170	+	1356	NA	promoter-TSS (PRKAB1)	NA	-45	PRKAB1								
MV411_3_425_R1_peak_5557	chr6	133952900	133953391	+	1352	NA	promoter-TSS (TBPL1)	NA	975	TBPL1								
MV411_3_425_R1_peak_683	chr10	27241818	27242540	+	1345	NA	promoter-TSS (ACBD5)	NA	-1359	ACBD5								
MV411_3_425_R1_peak_5294	chr6	3068602	3069242	+	1345	NA	promoter-TSS (RIPK1)	NA	869	RIPK1								
MV411_3_425_R1_peak_5420	chr6	35370082	35370796	+	1342	NA	intron (PPARD, intron 4 of 9)	NA	27881	PPARD								
MV411_3_425_R1_peak_6411	chr9	33264660	33265247	+	1340	NA	promoter-TSS (BAG1)	NA	74	CHMP5								
MV411_3_425_R1_peak_4017	chr20	46111283	46111660	+	1338	NA	Intergenic	NA	-6796	CD40								
MV411_3_425_R1_peak_1133	chr11	77994518	77995117	+	1324	NA	promoter-TSS (INTS4)	NA	-146	INTS4								
MV411_3_425_R1_peak_6355	chr8	145001469	145001867	+	1322	NA	intron (ZNF252P, intron 1 of 4)	NA	-1143	ZNF252P-AS1								
MV411_3_425_R1_peak_1675	chr13	113296709	113297302	+	1317	NA	promoter-TSS (LAMP1)	NA	-149	LAMP1								
MV411_3_425_R1_peak_1805	chr14	73886508	73887141	+	1315	NA	exon (ZNF410, exon 1 of 11)	NA	209	ZNF410								
MV411_3_425_R1_peak_5387	chr6	30682368	30683103	+	1303	NA	intron (PPP1R18, intron 2 of 3)	NA	5160	PPP1R18								
MV411_3_425_R1_peak_4009	chr20	44885290	44885987	+	1297	NA	promoter-TSS (YWHAB)	NA	39	YWHAB								
MV411_3_425_R1_peak_3013	chr19	11074199	11074910	+	1296	NA	Intergenic	NA	-14845	LDLR								
MV411_3_425_R1_peak_3752	chr2	190319696	190320229	+	1285	NA	promoter-TSS (HIBCH)	NA	83	HIBCH								
MV411_3_425_R1_peak_684	chr10	27242780	27243363	+	1284	NA	promoter-TSS (ACBD5)	NA	-2251	ACBD5								
MV411_3_425_R1_peak_1350	chr12	48716581	48717172	+	1284	NA	exon (CCNT1, exon 1 of 8)	NA	122	CCNT1								
MV411_3_425_R1_peak_5909	chr7	139340041	139340655	+	1280	NA	promoter-TSS (C7orf55)	NA	-11	LUC7L2								
MV411_3_425_R1_peak_1371	chr12	51246205	51246731	+	1262	NA	exon (DAZAP2, exon 4 of 4)	NA	7744	DAZAP2								
MV411_3_425_R1_peak_3103	chr19	18374215	18374787	+	1262	NA	Intergenic	NA	-11657	GDF15								
MV411_3_425_R1_peak_1915	chr15	31215979	31216669	+	1249	NA	Intergenic	NA	14506	RP11-16E12.2								
MV411_3_425_R1_peak_2303	chr16	67191849	67192385	+	1245	NA	promoter-TSS (E2F4)	NA	-48	E2F4								
MV411_3_425_R1_peak_4371	chr3	41962045	41962619	+	1245	NA	promoter-TSS (ULK4)	NA	172	ULK4								
MV411_3_425_R1_peak_4989	chr5	14545261	14545820	+	1244	NA	Intergenic	NA	-36242	FAM105A								
MV411_3_425_R1_peak_4645	chr3	180601899	180602713	+	1235	NA	exon (TTC14, exon 1 of 13)	NA	163	TTC14								
MV411_3_425_R1_peak_4738	chr4	7649717	7650321	+	1228	NA	intron (SORCS2, intron 4 of 26)	NA	-104071	AFAP1-AS1								
MV411_3_425_R1_peak_5179	chr5	140611967	140612427	+	1228	NA	Intergenic	NA	-17627	LOC100505798								
MV411_3_425_R1_peak_3846	chr2	233331479	233332185	+	1228	NA	intron (SAG, intron 11 of 15)	NA	23987	SAG								
MV411_3_425_R1_peak_2174	chr16	9078883	9079369	+	1221	NA	Intergenic	NA	-12554	C16orf72								
MV411_3_425_R1_peak_404	chr1	158285699	158286309	+	1210	NA	Intergenic	NA	-3769	CD1C								
MV411_3_425_R1_peak_2043	chr15	74460960	74461412	+	1203	NA	promoter-TSS (UBL7-AS1)	NA	2	UBL7								
MV411_3_425_R1_peak_405	chr1	159436375	159436808	+	1201	NA	intron (OR10J1, intron 1 of 1)	NA	30202	OR10J1								
MV411_3_425_R1_peak_3510	chr2	45611003	45611504	+	1195	NA	promoter-TSS (SRBD1)	NA	41	SRBD1								
MV411_3_425_R1_peak_2737	chr17	82450430	82451095	+	1193	NA	promoter-TSS (C17orf62)	NA	69	C17orf62								
MV411_3_425_R1_peak_3279	chr19	47256103	47257125	+	1186	NA	promoter-TSS (CCDC9)	NA	91	CCDC9								
MV411_3_425_R1_peak_3426	chr2	10689791	10690171	+	1185	NA	promoter-TSS (NOL10)	NA	6	NOL10								
MV411_3_425_R1_peak_3143	chr19	34677222	34677954	+	1180	NA	promoter-TSS (ZNF302)	NA	-51	ZNF302								
MV411_3_425_R1_peak_5259	chr5	177300245	177300673	+	1173	NA	TTS (NSD1)	NA	3285	RAB24								
MV411_3_425_R1_peak_4113	chr21	28992590	28993273	+	1167	NA	promoter-TSS (LTN1)	NA	22	LTN1								
MV411_3_425_R1_peak_3792	chr2	218216914	218217310	+	1153	NA	promoter-TSS (LOC101928487)	NA	-19	LOC101928487								
MV411_3_425_R1_peak_2929	chr19	2549712	2550276	+	1147	NA	intron (GNG7, intron 3 of 4)	NA	-36423	LOC101929097								
MV411_3_425_R1_peak_1390	chr12	55829419	55829946	+	1145	NA	promoter-TSS (TMEM198B)	NA	-46	DNAJC14								
MV411_3_425_R1_peak_6755	chrX	103686783	103687602	+	1143	NA	promoter-TSS (MORF4L2)	NA	-92	MORF4L2-AS1								
MV411_3_425_R1_peak_4422	chr3	50611688	50612373	+	1137	NA	promoter-TSS (CISH)	NA	168	MAPKAPK3								
MV411_3_425_R1_peak_5426	chr6	36885674	36886257	+	1135	NA	exon (C6orf89, exon 1 of 9)	NA	-10941	PPIL1								
MV411_3_425_R1_peak_3948	chr20	19828183	19828537	+	1130	NA	intron (RIN2, intron 2 of 12)	NA	-69799	LOC100287166								
MV411_3_425_R1_peak_2559	chr17	39754137	39754816	+	1126	NA	Intergenic	NA	15705	GRB7								
MV411_3_425_R1_peak_2506	chr17	28357303	28357864	+	1121	NA	promoter-TSS (TMEM199)	NA	-3	POLDIP2								
MV411_3_425_R1_peak_4243	chr22	39532382	39533141	+	1108	NA	promoter-TSS (RPS19BP1)	NA	94	RPS19BP1								
MV411_3_425_R1_peak_4076	chr20	62739892	62740665	+	1100	NA	intron (NTSR1, intron 1 of 3)	NA	31441	NTSR1								
MV411_3_425_R1_peak_5217	chr5	159263000	159263491	+	1099	NA	exon (UBLCP1, exon 1 of 11)	NA	164	UBLCP1								
MV411_3_425_R1_peak_628	chr1	246566026	246566698	+	1098	NA	promoter-TSS (TFB2M)	NA	-99	TFB2M								
MV411_3_425_R1_peak_5028	chr5	40835084	40835526	+	1098	NA	promoter-TSS (RPL37)	NA	-20	RPL37								
MV411_3_425_R1_peak_2712	chr17	78592048	78592859	+	1088	NA	Intergenic	NA	-15059	DNAH17								
MV411_3_425_R1_peak_4966	chr5	271188	271830	+	1088	NA	promoter-TSS (LOC102467073)	NA	15	LOC102467073								
MV411_3_425_R1_peak_5652	chr6	170584112	170584933	+	1088	NA	exon (PDCD2, exon 1 of 7)	NA	133	PDCD2								
MV411_3_425_R1_peak_68	chr1	17191336	17192190	+	1074	NA	Intergenic	NA	-2563	LOC400743								
MV411_3_425_R1_peak_4301	chr3	9362815	9363385	+	1058	NA	promoter-TSS (THUMPD3)	NA	67	THUMPD3								
MV411_3_425_R1_peak_2834	chr18	54269101	54269746	+	1058	NA	promoter-TSS (POLI)	NA	-4503	POLI								
MV411_3_425_R1_peak_2138	chr16	1971786	1972192	+	1056	NA	promoter-TSS (TBL3)	NA	-74	TBL3								
MV411_3_425_R1_peak_5427	chr6	37050034	37050586	+	1052	NA	Intergenic	NA	36594	FGD2								
MV411_3_425_R1_peak_6089	chr8	42842843	42843683	+	1043	NA	promoter-TSS (THAP1)	NA	68	THAP1								
MV411_3_425_R1_peak_2375	chr16	88570126	88570612	+	1036	NA	promoter-TSS (ZC3H18)	NA	-12	ZC3H18								
MV411_3_425_R1_peak_5743	chr7	44573793	44574207	+	1026	NA	exon (DDX56, exon 1 of 14)	NA	538	DDX56								
MV411_3_425_R1_peak_6434	chr9	37784640	37785355	+	1021	NA	promoter-TSS (EXOSC3)	NA	95	EXOSC3								
MV411_3_425_R1_peak_3083	chr19	16572320	16572787	+	1018	NA	promoter-TSS (SLC35E1)	NA	-171	SLC35E1								
MV411_3_425_R1_peak_1773	chr14	65210015	65210530	+	1016	NA	Intergenic	NA	12075	LOC100128233								
MV411_3_425_R1_peak_5187	chr5	142356802	142357403	+	1006	NA	Intergenic	NA	31809	AC005592.2								
MV411_3_425_R1_peak_6006	chr8	22704841	22705511	+	1004	NA	Intergenic	NA	-12787	EGR3								
MV411_3_425_R1_peak_4853	chr4	84966391	84967175	+	1004	NA	promoter-TSS (WDFY3)	NA	-35	WDFY3-AS2								
MV411_3_425_R1_peak_504	chr1	202615492	202616459	+	1001	NA	intron (SYT2, intron 1 of 8)	NA	21691	LOC101926929								
MV411_3_425_R1_peak_2229	chr16	30065173	30065804	+	999	NA	promoter-TSS (ALDOA)	NA	-185	ALDOA								
MV411_3_425_R1_peak_481	chr1	186375106	186376074	+	995	NA	promoter-TSS (C1orf27)	NA	161	TPR								
MV411_3_425_R1_peak_2949	chr19	4539959	4540473	+	991	NA	promoter-TSS (LRG1)	NA	-192	LRG1								
MV411_3_425_R1_peak_2616	chr17	51153199	51153686	+	986	NA	promoter-TSS (NME1-NME2)	NA	-94	NME1-NME2								
MV411_3_425_R1_peak_6092	chr8	47369329	47369778	+	986	NA	intron (SPIDR, intron 1 of 15)	NA	89691	SPIDR								
MV411_3_425_R1_peak_1617	chr13	33542379	33543229	+	977	NA	intron (STARD13, intron 1 of 14)	NA	-11723	LOC102723406								
MV411_3_425_R1_peak_3844	chr2	233251302	233251917	+	974	NA	promoter-TSS (ATG16L1)	NA	-54	ATG16L1								
MV411_3_425_R1_peak_2182	chr16	11915936	11916416	+	974	NA	promoter-TSS (GSPT1)	NA	486	GSPT1								
MV411_3_425_R1_peak_764	chr10	72297178	72297684	+	974	NA	Intergenic	NA	23512	DDIT4								
MV411_3_425_R1_peak_3556	chr2	65432420	65432890	+	972	NA	promoter-TSS (SPRED2)	NA	-56	SPRED2								
MV411_3_425_R1_peak_3712	chr2	148020625	148021142	+	970	NA	promoter-TSS (MBD5)	NA	-128	MBD5								
MV411_3_425_R1_peak_6034	chr8	28889862	28890748	+	970	NA	promoter-TSS (HMBOX1)	NA	-89	HMBOX1								
MV411_3_425_R1_peak_3390	chr19	58554816	58555314	+	967	NA	promoter-TSS (CHMP2A)	NA	63	CHMP2A								
MV411_3_425_R1_peak_3969	chr20	23655753	23656297	+	959	NA	Intergenic	NA	-17977	CST3								
MV411_3_425_R1_peak_3976	chr20	31674901	31675572	+	958	NA	intron (BCL2L1, intron 2 of 2)	NA	36117	COX4I2								
MV411_3_425_R1_peak_4954	chr4	184355156	184355629	+	954	NA	Intergenic	NA	-1415	RP11-290F5.2								
MV411_3_425_R1_peak_2097	chr15	90188925	90189356	+	954	NA	intron (SEMA4B, intron 1 of 14)	NA	4220	SEMA4B								
MV411_3_425_R1_peak_1985	chr15	58749539	58750106	+	951	NA	promoter-TSS (ADAM10)	NA	156	ADAM10								
MV411_3_425_R1_peak_4969	chr5	442924	443520	+	951	NA	promoter-TSS (C5orf55)	NA	-79	C5orf55								
MV411_3_425_R1_peak_1036	chr11	62621902	62622397	+	951	NA	promoter-TSS (B3GAT3)	NA	26	B3GAT3								
MV411_3_425_R1_peak_996	chr11	47578586	47579250	+	947	NA	promoter-TSS (KBTBD4)	NA	-92	NDUFS3								
MV411_3_425_R1_peak_1529	chr12	117063124	117063790	+	939	NA	intron (TESC, intron 2 of 7)	NA	35989	TESC								
MV411_3_425_R1_peak_5900	chr7	135977108	135977645	+	939	NA	promoter-TSS (MTPN)	NA	80	LUZP6								
MV411_3_425_R1_peak_2382	chr16	89115242	89115667	+	938	NA	intron (ACSF3, intron 6 of 10)	NA	21608	ACSF3								
