PeakID (cmd=annotatePeaks.pl MV411_2_604_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_2_604_R1_peak_1697	chr3	50569105	50569390	+	388	NA	promoter-TSS (HEMK1)	NA	-231	HEMK1								
MV411_2_604_R1_peak_1295	chr19	51811277	51811610	+	387	NA	intron (FPR3, intron 1 of 1)	NA	16285	FPR3								
MV411_2_604_R1_peak_1034	chr17_GL000205v2_random	88014	88201	+	387	NA	Intergenic	NA	-30141	MGC70870								
MV411_2_604_R1_peak_1000	chr17	64174897	64175167	+	386	NA	intron (TEX2, intron 6 of 11)	NA	28693	SNORA76								
MV411_2_604_R1_peak_1285	chr19	50368698	50368961	+	386	NA	Intergenic	NA	-3155	NAPSA								
MV411_2_604_R1_peak_1852	chr4	105708626	105708805	+	379	NA	promoter-TSS (INTS12)	NA	-69	GSTCD								
MV411_2_604_R1_peak_999	chr17	63842644	63842964	+	378	NA	promoter-TSS (SMARCD2)	NA	-344	SMARCD2								
MV411_2_604_R1_peak_777	chr16	15056039	15056340	+	377	NA	promoter-TSS (NTAN1)	NA	-110	NTAN1								
MV411_2_604_R1_peak_1067	chr18	51198195	51198447	+	376	NA	promoter-TSS (MEX3C)	NA	-640	MEX3C								
MV411_2_604_R1_peak_2235	chr8	66428710	66429018	+	375	NA	promoter-TSS (RRS1)	NA	113	RP11-346I3.4								
MV411_2_604_R1_peak_1166	chr19	14206859	14207131	+	373	NA	promoter-TSS (LPHN1)	NA	-915	LPHN1								
MV411_2_604_R1_peak_2110	chr7	56051394	56051828	+	369	NA	promoter-TSS (PSPH)	NA	-36	PSPH								
MV411_2_604_R1_peak_675	chr14	96797122	96797374	+	361	NA	promoter-TSS (VRK1)	NA	-137	VRK1								
MV411_2_604_R1_peak_1299	chr19	53830187	53830378	+	356	NA	Intergenic	NA	-5879	NLRP12								
MV411_2_604_R1_peak_1130	chr19	6069792	6070294	+	355	NA	intron (LOC101928872, intron 1 of 1)	NA	2090	LOC101928872								
MV411_2_604_R1_peak_215	chr10	7508066	7508363	+	355	NA	Intergenic	NA	92358	LOC101928171								
MV411_2_604_R1_peak_1474	chr20	3712465	3712808	+	354	NA	promoter-TSS (SIGLEC1)	NA	-8549	SIGLEC1								
MV411_2_604_R1_peak_1283	chr19	50025398	50025610	+	350	NA	promoter-TSS (ZNF473)	NA	44	VRK3								
MV411_2_604_R1_peak_1888	chr5	41903895	41904313	+	347	NA	promoter-TSS (C5orf51)	NA	-264	C5orf51								
MV411_2_604_R1_peak_484	chr12	6944227	6944732	+	345	NA	TTS (RNU7-1)	NA	439	C12orf57								
MV411_2_604_R1_peak_168	chr1	201593395	201593827	+	341	NA	intron (NAV1, intron 1 of 30)	NA	73707	RPS10P7								
MV411_2_604_R1_peak_1929	chr5	135456370	135456760	+	339	NA	Intergenic	NA	-4166	TIFAB								
MV411_2_604_R1_peak_941	chr17	30708673	30708907	+	335	NA	promoter-TSS (SUZ12P1)	NA	-818	SUZ12P1								
MV411_2_604_R1_peak_2400	chrUn_GL000195v1	31268	31457	+	335	NA	Intergenic	NA	55357	LOC389831								
MV411_2_604_R1_peak_2378	chr9	125200236	125200550	+	333	NA	promoter-TSS (RABEPK)	NA	-190	RABEPK								
MV411_2_604_R1_peak_185	chr1	223715398	223715576	+	331	NA	intron (CAPN2, intron 1 of 20)	NA	3070	CAPN2								
MV411_2_604_R1_peak_114	chr1	119648141	119648454	+	330	NA	promoter-TSS (ZNF697)	NA	-107	ZNF697								
MV411_2_604_R1_peak_196	chr1	234851564	234851761	+	328	NA	Intergenic	NA	-91612	PP2672								
MV411_2_604_R1_peak_964	chr17	43251617	43251800	+	327	NA	Intergenic	NA	-17731	RNU2-1								
MV411_2_604_R1_peak_2184	chr8	21909002	21909211	+	327	NA	exon (DOK2, exon 4 of 4)	NA	4588	DOK2								
MV411_2_604_R1_peak_879	chr17	380550	381589	+	326	NA	intron (RPH3AL, intron 1 of 8)	NA	5185	RPH3AL								
MV411_2_604_R1_peak_2067	chr6	169242674	169243197	+	324	NA	intron (THBS2, intron 5 of 22)	NA	11179	THBS2								
MV411_2_604_R1_peak_1649	chr22_KI270736v1_random	67459	67623	+	320	NA	NA	NA	NA	NA								
MV411_2_604_R1_peak_693	chr15	22494593	22494775	+	319	NA	promoter-TSS (HERC2P2)	NA	-153	HERC2P2								
MV411_2_604_R1_peak_1327	chr2	11466130	11466372	+	318	NA	promoter-TSS (E2F6)	NA	-74	E2F6								
MV411_2_604_R1_peak_53	chr1	33433697	33434015	+	316	NA	Intergenic	NA	-38795	ZSCAN20								
MV411_2_604_R1_peak_2203	chr8	27962910	27963175	+	316	NA	intron (SCARA5, intron 3 of 8)	NA	29810	SCARA5								
MV411_2_604_R1_peak_2	chr1	1375314	1375579	+	316	NA	promoter-TSS (AURKAIP1)	NA	-264	AURKAIP1								
MV411_2_604_R1_peak_515	chr12	54188837	54189202	+	315	NA	promoter-TSS (SMUG1)	NA	-1218	SMUG1								
MV411_2_604_R1_peak_2365	chr9	112867428	112867645	+	315	NA	intron (SNX30, intron 8 of 8)	NA	23377	SLC46A2								
MV411_2_604_R1_peak_2431	chrUn_KI270466v1	678	1183	+	312	NA	NA	NA	NA	NA								
MV411_2_604_R1_peak_773	chr16	4768696	4768931	+	312	NA	Intergenic	NA	-1648	ZNF500								
MV411_2_604_R1_peak_1175	chr19	17419462	17419854	+	305	NA	promoter-TSS (MVB12A)	NA	-445	MVB12A								
MV411_2_604_R1_peak_149	chr1	161499796	161500033	+	303	NA	Intergenic	NA	-5501	FCGR2A								
MV411_2_604_R1_peak_21	chr1	16513713	16513868	+	302	NA	TTS (RNU1-1)	NA	495	RNU1-1								
MV411_2_604_R1_peak_2276	chr8	118905301	118905525	+	302	NA	Intergenic	NA	46731	TNFRSF11B								
MV411_2_604_R1_peak_718	chr15	58331744	58332307	+	302	NA	Intergenic	NA	-82045	LOC101928635								
MV411_2_604_R1_peak_2076	chr7	6374266	6374550	+	302	NA	promoter-TSS (RAC1)	NA	-87	RAC1								
MV411_2_604_R1_peak_829	chr16	53703865	53704142	+	300	NA	promoter-TSS (RPGRIP1L)	NA	40	FTO								
MV411_2_604_R1_peak_1252	chr19	45730842	45731168	+	299	NA	promoter-TSS (FBXO46)	NA	-112	FBXO46								
MV411_2_604_R1_peak_36	chr1	27154456	27155023	+	299	NA	exon (SLC9A1, exon 1 of 11)	NA	391	SLC9A1								
MV411_2_604_R1_peak_1768	chr4	6938301	6938568	+	299	NA	intron (TBC1D14, intron 2 of 13)	NA	28666	TBC1D14								
MV411_2_604_R1_peak_805	chr16	30922299	30922843	+	297	NA	promoter-TSS (FBXL19)	NA	698	FBXL19-AS1								
MV411_2_604_R1_peak_988	chr17	51120985	51121192	+	295	NA	promoter-TSS (SPAG9)	NA	-223	SPAG9								
MV411_2_604_R1_peak_1137	chr19	6604019	6604200	+	294	NA	Intergenic	NA	-12957	CD70								
MV411_2_604_R1_peak_2275	chr8	116058306	116058478	+	291	NA	intron (LINC00536, intron 7 of 13)	NA	266667	LINC00536								
MV411_2_604_R1_peak_1149	chr19	10270217	10270443	+	291	NA	promoter-TSS (ICAM1)	NA	-511	ICAM1								
MV411_2_604_R1_peak_576	chr12	122064079	122064421	+	288	NA	promoter-TSS (LOC100506691)	NA	890	LOC100506691								
MV411_2_604_R1_peak_1789	chr4	40577116	40577408	+	288	NA	intron (RBM47, intron 1 of 6)	NA	-60995	RBM47								
MV411_2_604_R1_peak_2126	chr7	87152388	87152704	+	286	NA	promoter-TSS (DMTF1)	NA	-599	DMTF1								
MV411_2_604_R1_peak_1751	chr3	179801373	179801571	+	286	NA	exon (PEX5L, exon 14 of 14)	NA	-96722	RP11-791G22.1								
MV411_2_604_R1_peak_431	chr11	76823692	76824038	+	286	NA	Intergenic	NA	-37071	ACER3								
MV411_2_604_R1_peak_1661	chr3	9397209	9397465	+	285	NA	promoter-TSS (SETD5)	NA	153	THUMPD3-AS1								
MV411_2_604_R1_peak_1617	chr22	29766961	29767144	+	281	NA	promoter-TSS (ZMAT5)	NA	-72	ZMAT5								
MV411_2_604_R1_peak_1981	chr6	14665903	14666098	+	279	NA	TTS (LOC102724463)	NA	4547	LOC102724463								
MV411_2_604_R1_peak_2277	chr8	119739069	119739275	+	275	NA	intron (TAF2, intron 26 of 26)	NA	93662	TAF2								
MV411_2_604_R1_peak_2392	chr9	131656394	131656582	+	275	NA	intron (RAPGEF1, intron 1 of 26)	NA	20164	RAPGEF1								
MV411_2_604_R1_peak_1437	chr2	190528738	190528969	+	274	NA	intron (TMEM194B, intron 1 of 8)	NA	5496	TMEM194B								
MV411_2_604_R1_peak_37	chr1	27300339	27300591	+	273	NA	intron (WDTC1, intron 12 of 15)	NA	-21686	TMEM222								
MV411_2_604_R1_peak_76	chr1	54335641	54335961	+	270	NA	intron (SSBP3, intron 4 of 16)	NA	70594	SSBP3								
MV411_2_604_R1_peak_2151	chr7	135509039	135509242	+	268	NA	intron (CNOT4, intron 1 of 11)	NA	987	CNOT4								
MV411_2_604_R1_peak_2119	chr7	75972037	75972274	+	268	NA	intron (POR, intron 2 of 15)	NA	22519	TMEM120A								
MV411_2_604_R1_peak_1100	chr19	1180532	1180809	+	266	NA	Intergenic	NA	-11772	SBNO2								
MV411_2_604_R1_peak_408	chr11	65574383	65574588	+	265	NA	TTS (FAM89B)	NA	-1559	EHBP1L1								
MV411_2_604_R1_peak_772	chr16	4624605	4624822	+	261	NA	promoter-TSS (MGRN1)	NA	-111	MGRN1								
MV411_2_604_R1_peak_1156	chr19	12790141	12790429	+	261	NA	Intergenic	NA	-1211	JUNB								
MV411_2_604_R1_peak_1098	chr19	823773	823944	+	261	NA	Intergenic	NA	-1906	LPPR3								
MV411_2_604_R1_peak_447	chr11	102757938	102758381	+	260	NA	Intergenic	NA	22469	MMP10								
MV411_2_604_R1_peak_1263	chr19	47227326	47228204	+	260	NA	promoter-TSS (MIR3191)	NA	-746	MIR3191								
MV411_2_604_R1_peak_2007	chr6	33323249	33323454	+	257	NA	promoter-TSS (DAXX)	NA	-335	DAXX								
MV411_2_604_R1_peak_886	chr17	1611810	1612047	+	256	NA	intron (SLC43A2, intron 5 of 13)	NA	-6894	SLC43A2								
MV411_2_604_R1_peak_285	chr10	73997825	73998027	+	256	NA	promoter-TSS (VCL)	NA	-188	VCL								
MV411_2_604_R1_peak_2019	chr6	38443381	38443672	+	255	NA	intron (BTBD9, intron 5 of 10)	NA	-38054	LOC101929425								
MV411_2_604_R1_peak_820	chr16	47493058	47493261	+	255	NA	intron (PHKB, intron 2 of 31)	NA	31860	PHKB								
MV411_2_604_R1_peak_1721	chr3	127590705	127590954	+	255	NA	promoter-TSS (TPRA1)	NA	266	TPRA1								
MV411_2_604_R1_peak_1418	chr2	152320185	152320393	+	254	NA	Intergenic	NA	-14881	FMNL2								
MV411_2_604_R1_peak_2451	chrX	24693511	24693851	+	254	NA	promoter-TSS (POLA1)	NA	-266	POLA1								
MV411_2_604_R1_peak_684	chr14	100622355	100622544	+	254	NA	Intergenic	NA	-34819	LINC00523								
MV411_2_604_R1_peak_1462	chr2	236871640	236871894	+	249	NA	Intergenic	NA	184400	AC105760.3								
MV411_2_604_R1_peak_2105	chr7	50356538	50356817	+	249	NA	intron (IKZF1, intron 3 of 5)	NA	-5160	LOC102723522								
MV411_2_604_R1_peak_2116	chr7	75617843	75618098	+	248	NA	intron (HIP1, intron 1 of 30)	NA	-75153	LOC102723650								
MV411_2_604_R1_peak_1131	chr19	6460149	6460378	+	248	NA	promoter-TSS (SLC25A23)	NA	-42	SLC25A23								
MV411_2_604_R1_peak_1569	chr21	6369894	6370047	+	248	NA	Intergenic	NA	97537	LOC102724560								
MV411_2_604_R1_peak_1623	chr22	35376909	35377208	+	248	NA	Intergenic	NA	-4009	HMOX1								
MV411_2_604_R1_peak_563	chr12	113040706	113040966	+	246	NA	intron (LOC100506734, intron 1 of 4)	NA	-17021	DTX1								
MV411_2_604_R1_peak_669	chr14	80941758	80941963	+	245	NA	promoter-TSS (CEP128)	NA	-99	CEP128								
MV411_2_604_R1_peak_2360	chr9	107760633	107761162	+	245	NA	Intergenic	NA	-271131	KLF4								
MV411_2_604_R1_peak_795	chr16	29973806	29973981	+	241	NA	promoter-TSS (TAOK2)	NA	26	TAOK2								
MV411_2_604_R1_peak_706	chr15	44426916	44427598	+	241	NA	promoter-TSS (CTDSPL2)	NA	-342	CTDSPL2								
MV411_2_604_R1_peak_11	chr1	9143339	9143583	+	240	NA	Intergenic	NA	8316	MIR34A								
MV411_2_604_R1_peak_425	chr11	73425261	73425437	+	239	NA	intron (FAM168A, intron 3 of 6)	NA	32647	RELT								
MV411_2_604_R1_peak_1887	chr5	40486722	40486937	+	238	NA	Intergenic	NA	-194122	PTGER4								
MV411_2_604_R1_peak_1687	chr3	45660150	45660339	+	238	NA	intron (LIMD1, intron 2 of 7)	NA	24344	LIMD1								
MV411_2_604_R1_peak_1775	chr4	25968623	25968783	+	237	NA	Intergenic	NA	54511	SMIM20								
MV411_2_604_R1_peak_826	chr16	50695685	50695887	+	236	NA	intron (NOD2, intron 1 of 11)	NA	-1353	NOD2								
MV411_2_604_R1_peak_1344	chr2	38602819	38603108	+	235	NA	promoter-TSS (HNRNPLL)	NA	73	HNRNPLL								
MV411_2_604_R1_peak_2004	chr6	32953187	32953378	+	235	NA	promoter-TSS (HLA-DMA)	NA	-160	HLA-DMA								
MV411_2_604_R1_peak_477	chr12	6336213	6336863	+	235	NA	intron (TNFRSF1A, intron 1 of 9)	NA	5579	TNFRSF1A								
MV411_2_604_R1_peak_691	chr14	105070381	105070615	+	233	NA	Intergenic	NA	-4948	GPR132								
MV411_2_604_R1_peak_1707	chr3	57170170	57170363	+	231	NA	Intergenic	NA	-19712	IL17RD								
MV411_2_604_R1_peak_91	chr1	96362848	96363029	+	231	NA	intron (RP5-898J17.1, intron 1 of 5)	NA	11187	RP5-898J17.1								
MV411_2_604_R1_peak_172	chr1	202615752	202616415	+	230	NA	intron (SYT2, intron 1 of 8)	NA	21583	LOC101926929								
MV411_2_604_R1_peak_2054	chr6	146596049	146596351	+	230	NA	exon (RP11-715G15.1, exon 3 of 3)	NA	2731	RP11-715G15.1								
MV411_2_604_R1_peak_1152	chr19	10928605	10928794	+	230	NA	promoter-TSS (YIPF2)	NA	-18	YIPF2								
MV411_2_604_R1_peak_2339	chr9	35815160	35815411	+	228	NA	promoter-TSS (HINT2)	NA	-240	HINT2								
MV411_2_604_R1_peak_505	chr12	49222596	49222851	+	226	NA	intron (LOC102723916, intron 1 of 2)	NA	13800	LOC102723916								
MV411_2_604_R1_peak_1976	chr6	10319329	10319811	+	226	NA	Intergenic	NA	-92748	TFAP2A-AS1								
MV411_2_604_R1_peak_1273	chr19	48720584	48720821	+	224	NA	promoter-TSS (MAMSTR)	NA	-942	MAMSTR								
MV411_2_604_R1_peak_1699	chr3	50611846	50612210	+	223	NA	promoter-TSS (CISH)	NA	166	MAPKAPK3								
MV411_2_604_R1_peak_1779	chr4	26319731	26319889	+	222	NA	promoter-TSS (RBPJ)	NA	-14	RBPJ								
MV411_2_604_R1_peak_1117	chr19	4246804	4247071	+	222	NA	promoter-TSS (CCDC94)	NA	-177	CCDC94								
MV411_2_604_R1_peak_979	chr17	48892544	48892779	+	220	NA	promoter-TSS (ATP5G1)	NA	-125	ATP5G1								
MV411_2_604_R1_peak_2327	chr9	19230364	19230546	+	219	NA	promoter-TSS (DENND4C)	NA	-58141	DENND4C								
MV411_2_604_R1_peak_1639	chr22	41217725	41217928	+	218	NA	intron (L3MBTL2, intron 5 of 16)	NA	12517	L3MBTL2								
MV411_2_604_R1_peak_827	chr16	53052917	53053207	+	217	NA	Intergenic	NA	-77971	CHD9								
MV411_2_604_R1_peak_2145	chr7	128217151	128217358	+	216	NA	intron (LOC101928423, intron 1 of 1)	NA	9334	MIR129-1								
MV411_2_604_R1_peak_1325	chr2	10398649	10398842	+	216	NA	intron (HPCAL1, intron 2 of 4)	NA	48104	SNORA80B								
MV411_2_604_R1_peak_1941	chr5	143057808	143058013	+	216	NA	exon (ARHGAP26, exon 18 of 18)	NA	-134435	ARHGAP26-IT1								
MV411_2_604_R1_peak_572	chr12	121190580	121190779	+	216	NA	Intergenic	NA	-19182	P2RX4								
MV411_2_604_R1_peak_1782	chr4	37686480	37686695	+	214	NA	promoter-TSS (RELL1)	NA	-210	RELL1								
MV411_2_604_R1_peak_891	chr17	4966409	4966611	+	213	NA	intron (SPAG7, intron 1 of 6)	NA	657	SPAG7								
MV411_2_604_R1_peak_1881	chr5	35784506	35784752	+	212	NA	intron (SPEF2, intron 30 of 36)	NA	-72246	IL7R								
MV411_2_604_R1_peak_2015	chr6	36853498	36853740	+	212	NA	Intergenic	NA	-9354	LOC102723698								
MV411_2_604_R1_peak_472	chr12	1662029	1662292	+	212	NA	intron (LOC102723583, intron 2 of 2)	NA	-1780	MIR3649								
MV411_2_604_R1_peak_1204	chr19	39398498	39398748	+	210	NA	exon (MED29, exon 4 of 4)	NA	7300	MED29								
MV411_2_604_R1_peak_2267	chr8	102375559	102375751	+	209	NA	intron (UBR5, intron 1 of 58)	NA	37034	UBR5								
MV411_2_604_R1_peak_54	chr1	33472432	33472736	+	209	NA	promoter-TSS (ZSCAN20)	NA	-67	ZSCAN20								
MV411_2_604_R1_peak_51	chr1	33099484	33099806	+	209	NA	intron (ADC, intron 10 of 11)	NA	18532	ADC								
MV411_2_604_R1_peak_612	chr13	112277430	112277848	+	208	NA	Intergenic	NA	-4639	LOC101928730								
MV411_2_604_R1_peak_107	chr1	115168657	115168873	+	208	NA	Intergenic	NA	-79265	TSPAN2								
MV411_2_604_R1_peak_1949	chr5	159362217	159362653	+	208	NA	exon (AC008697.1, exon 5 of 5)	NA	30917	AC008697.1								
MV411_2_604_R1_peak_2231	chr8	60909005	60909295	+	207	NA	Intergenic	NA	8977	LOC101929576								
MV411_2_604_R1_peak_919	chr17	15699534	15699763	+	207	NA	promoter-TSS (ZNF286A)	NA	71	ZNF286A								
MV411_2_604_R1_peak_1854	chr4	118132213	118132407	+	206	NA	intron (NDST3, intron 4 of 13)	NA	98788	NDST3								
MV411_2_604_R1_peak_1756	chr3	188296903	188297182	+	206	NA	intron (LPP, intron 1 of 9)	NA	105596	LPP								
MV411_2_604_R1_peak_259	chr10	52755518	52755709	+	205	NA	Intergenic	NA	17205	MBL2								
MV411_2_604_R1_peak_539	chr12	89160632	89160895	+	203	NA	Intergenic	NA	-141071	RP11-13A1.1								
MV411_2_604_R1_peak_1883	chr5	36684262	36684469	+	203	NA	intron (SLC1A3, intron 9 of 9)	NA	77431	SLC1A3								
