PeakID (cmd=annotatePeaks.pl MV411_3_585_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_3_585_R1_peak_10286	chr19	41859561	41860705	+	1506	NA	exon (RPS19, exon 1 of 6)	NA	215	RPS19								
MV411_3_585_R1_peak_17286	chr7	2354510	2355117	+	1504	NA	promoter-TSS (EIF3B)	NA	-26	EIF3B								
MV411_3_585_R1_peak_4306	chr12	64404052	64405325	+	1501	NA	exon (XPOT, exon 1 of 25)	NA	315	XPOT								
MV411_3_585_R1_peak_17546	chr7	44986079	44987116	+	1459	NA	promoter-TSS (SNHG15)	NA	63	SNHG15								
MV411_3_585_R1_peak_9433	chr19	5790504	5791437	+	1457	NA	intron (DUS3L, intron 1 of 12)	NA	268	DUS3L								
MV411_3_585_R1_peak_5881	chr15	50354557	50355772	+	1434	NA	promoter-TSS (GABPB1)	NA	-1	GABPB1								
MV411_3_585_R1_peak_2477	chr10	102132916	102134108	+	1430	NA	intron (PPRC1, intron 1 of 10)	NA	476	PPRC1								
MV411_3_585_R1_peak_18499	chr8	48008030	48008723	+	1403	NA	promoter-TSS (UBE2V2)	NA	-59	UBE2V2								
MV411_3_585_R1_peak_19077	chr8	144791787	144792731	+	1393	NA	promoter-TSS (MIR6850)	NA	85	RPL8								
MV411_3_585_R1_peak_16719	chr6	43771803	43772363	+	1380	NA	promoter-TSS (VEGFA)	NA	1874	VEGFA								
MV411_3_585_R1_peak_7620	chr17	7572263	7572842	+	1366	NA	promoter-TSS (EIF4A1)	NA	-154	EIF4A1								
MV411_3_585_R1_peak_15978	chr5	154754604	154755475	+	1352	NA	promoter-TSS (LARP1)	NA	-2122	LARP1								
MV411_3_585_R1_peak_4648	chr12	122646660	122647177	+	1349	NA	Intergenic	NA	56439	HCAR2								
MV411_3_585_R1_peak_10017	chr19	29941794	29943008	+	1348	NA	promoter-TSS (URI1)	NA	18757	URI1								
MV411_3_585_R1_peak_14947	chr4	56435155	56436793	+	1335	NA	promoter-TSS (PAICS)	NA	-338	PPAT								
MV411_3_585_R1_peak_11264	chr2	70086132	70087878	+	1306	NA	promoter-TSS (PCBP1-AS1)	NA	10	PCBP1-AS1								
MV411_3_585_R1_peak_554	chr1	32817084	32817907	+	1305	NA	promoter-TSS (S100PBP)	NA	537	YARS								
MV411_3_585_R1_peak_18206	chr8	10839609	10840181	+	1300	NA	promoter-TSS (LOC101929229)	NA	4	PINX1								
MV411_3_585_R1_peak_13908	chr3	48663215	48664239	+	1291	NA	promoter-TSS (CELSR3)	NA	729	LOC102724368								
MV411_3_585_R1_peak_9216	chr19	1406995	1407918	+	1280	NA	promoter-TSS (DAZAP1)	NA	-137	DAZAP1								
MV411_3_585_R1_peak_14273	chr3	127590936	127591607	+	1250	NA	promoter-TSS (TPRA1)	NA	-512	TPRA1								
MV411_3_585_R1_peak_12485	chr20	38434811	38435506	+	1249	NA	exon (LOC101928356, exon 2 of 2)	NA	217	SNHG17								
MV411_3_585_R1_peak_7129	chr16	69132138	69132940	+	1242	NA	promoter-TSS (CIRH1A)	NA	51	CHTF8								
MV411_3_585_R1_peak_10056	chr19	33373244	33374283	+	1186	NA	promoter-TSS (CEBPG)	NA	-761	CEBPG								
MV411_3_585_R1_peak_8336	chr17	63773527	63774368	+	1186	NA	promoter-TSS (DDX42)	NA	-219	CCDC47								
MV411_3_585_R1_peak_14477	chr3	168095699	168096657	+	1185	NA	promoter-TSS (GOLIM4)	NA	-549	GOLIM4								
MV411_3_585_R1_peak_13403	chr22	41543842	41544684	+	1183	NA	exon (POLR3H, exon 1 of 6)	NA	195	POLR3H								
MV411_3_585_R1_peak_14358	chr3	136195513	136197180	+	1181	NA	promoter-TSS (MSL2)	NA	908	MSL2								
MV411_3_585_R1_peak_2927	chr11	17351563	17352216	+	1175	NA	exon (NCR3LG1, exon 1 of 5)	NA	157	NCR3LG1								
MV411_3_585_R1_peak_500	chr1	28884931	28885367	+	1164	NA	Intergenic	NA	-1942	EPB41								
MV411_3_585_R1_peak_15193	chr4	145098109	145099024	+	1150	NA	promoter-TSS (ANAPC10)	NA	-489	ANAPC10								
MV411_3_585_R1_peak_10113	chr19	35903610	35904125	+	1133	NA	TTS (TYROBP)	NA	1387	HCST								
MV411_3_585_R1_peak_6725	chr16	21520084	21520770	+	1126	NA	promoter-TSS (SLC7A5P2)	NA	17	SLC7A5P2								
MV411_3_585_R1_peak_7637	chr17	7843957	7844922	+	1123	NA	intron (KDM6B, intron 1 of 21)	NA	10236	KDM6B								
MV411_3_585_R1_peak_1290	chr1	159015435	159015774	+	1116	NA	intron (IFI16, intron 2 of 9)	NA	5712	IFI16								
MV411_3_585_R1_peak_8086	chr17	44070413	44071164	+	1104	NA	promoter-TSS (G6PC3)	NA	58	G6PC3								
MV411_3_585_R1_peak_7993	chr17	40140093	40140890	+	1095	NA	promoter-TSS (CASC3)	NA	237	CASC3								
MV411_3_585_R1_peak_6482	chr16	2267622	2268752	+	1095	NA	promoter-TSS (RNPS1)	NA	225	RNPS1								
MV411_3_585_R1_peak_10128	chr19	36214839	36215497	+	1080	NA	promoter-TSS (ZNF565)	NA	-84	ZNF565								
MV411_3_585_R1_peak_7925	chr17	36534762	36535810	+	1077	NA	promoter-TSS (PIGW)	NA	171	MYO19								
MV411_3_585_R1_peak_19347	chr9	92293312	92294057	+	1072	NA	promoter-TSS (IARS)	NA	72	IARS								
MV411_3_585_R1_peak_672	chr1	40979261	40980409	+	1072	NA	promoter-TSS (CTPS1)	NA	139	CTPS1								
MV411_3_585_R1_peak_9148	chr19	796750	798150	+	1066	NA	promoter-TSS (PTBP1)	NA	58	PTBP1								
MV411_3_585_R1_peak_7985	chr17	40098956	40099571	+	1065	NA	intron (NR1D1, intron 1 of 7)	NA	1462	NR1D1								
MV411_3_585_R1_peak_9292	chr19	2426691	2428033	+	1065	NA	TTS (TMPRSS9)	NA	554	TIMM13								
MV411_3_585_R1_peak_9091	chr18	79068593	79069468	+	1064	NA	promoter-TSS (ATP9B)	NA	-364	ATP9B								
MV411_3_585_R1_peak_17539	chr7	44796196	44797693	+	1064	NA	intron (PPIA, intron 1 of 4)	NA	302	PPIA								
MV411_3_585_R1_peak_4254	chr12	56724966	56725678	+	1060	NA	promoter-TSS (NACA)	NA	-23	NACA								
MV411_3_585_R1_peak_17805	chr7	100852418	100852949	+	1058	NA	promoter-TSS (SLC12A9)	NA	-32	SLC12A9								
MV411_3_585_R1_peak_12041	chr2	231709824	231710611	+	1051	NA	intron (PTMA, intron 1 of 4)	NA	1692	PTMA								
MV411_3_585_R1_peak_9431	chr19	5719953	5720936	+	1048	NA	promoter-TSS (LONP1)	NA	-186	LONP1								
MV411_3_585_R1_peak_12508	chr20	43457745	43458586	+	1047	NA	intron (SRSF6, intron 1 of 6)	NA	301	SRSF6								
MV411_3_585_R1_peak_4582	chr12	120194435	120195159	+	1041	NA	promoter-TSS (GCN1L1)	NA	-87	GCN1L1								
MV411_3_585_R1_peak_12991	chr21	44968132	44968668	+	1031	NA	intron (FAM207A, intron 4 of 4)	NA	9171	FAM207A								
MV411_3_585_R1_peak_11313	chr2	74198298	74199392	+	1027	NA	intron (MTHFD2, intron 1 of 6)	NA	282	MTHFD2								
MV411_3_585_R1_peak_9612	chr19	10502544	10503877	+	1019	NA	promoter-TSS (KEAP1)	NA	-405	KEAP1								
MV411_3_585_R1_peak_9180	chr19	1069025	1069678	+	1018	NA	intron (HMHA1, intron 2 of 22)	NA	2185	HMHA1								
MV411_3_585_R1_peak_15467	chr5	43120509	43121593	+	1017	NA	promoter-TSS (ZNF131)	NA	135	ZNF131								
MV411_3_585_R1_peak_19050	chr8	144290942	144292141	+	1014	NA	promoter-TSS (BOP1)	NA	-47	HSF1								
MV411_3_585_R1_peak_9282	chr19	2270263	2271145	+	1013	NA	intron (OAZ1, intron 1 of 4)	NA	1183	OAZ1								
MV411_3_585_R1_peak_9640	chr19	10960578	10961593	+	1002	NA	promoter-TSS (SMARCA4)	NA	86	SMARCA4								
MV411_3_585_R1_peak_10570	chr19	49495823	49496459	+	1002	NA	promoter-TSS (RPS11)	NA	-224	RPS11								
MV411_3_585_R1_peak_10239	chr19	40662792	40663400	+	999	NA	Intergenic	NA	28661	NUMBL								
MV411_3_585_R1_peak_13217	chr22	30591615	30592304	+	997	NA	promoter-TSS (PES1)	NA	15054	PES1								
MV411_3_585_R1_peak_11336	chr2	74834630	74835395	+	994	NA	intron (HK2, intron 1 of 17)	NA	837	HK2								
MV411_3_585_R1_peak_1250	chr1	155970472	155970890	+	991	NA	promoter-TSS (ARHGEF2)	NA	8948	ARHGEF2								
MV411_3_585_R1_peak_10779	chr19	57279709	57280106	+	985	NA	promoter-TSS (ZNF460)	NA	499	ZNF460								
MV411_3_585_R1_peak_18850	chr8	127794253	127794960	+	983	NA	Intergenic	NA	-1356	MIR1204								
MV411_3_585_R1_peak_10629	chr19	50510968	50511571	+	980	NA	promoter-TSS (JOSD2)	NA	-110	JOSD2								
MV411_3_585_R1_peak_10770	chr19	56120057	56121734	+	970	NA	intron (ZNF787, intron 1 of 2)	NA	385	ZNF787								
MV411_3_585_R1_peak_19736	chr9	132669571	132670479	+	970	NA	promoter-TSS (GTF3C4)	NA	-316	GTF3C4								
MV411_3_585_R1_peak_10123	chr19	36114764	36115743	+	964	NA	promoter-TSS (POLR2I)	NA	51	POLR2I								
MV411_3_585_R1_peak_18171	chr8	6708294	6709391	+	962	NA	promoter-TSS (LOC102723801)	NA	485	AGPAT5								
MV411_3_585_R1_peak_13224	chr22	31063900	31064328	+	962	NA	Intergenic	NA	-20882	SMTN								
MV411_3_585_R1_peak_12929	chr21	41878968	41879896	+	952	NA	promoter-TSS (PRDM15)	NA	50	PRDM15								
MV411_3_585_R1_peak_9227	chr19	1592009	1593126	+	947	NA	exon (MBD3, exon 1 of 7)	NA	194	MBD3								
MV411_3_585_R1_peak_8509	chr17	76557473	76558311	+	943	NA	promoter-TSS (SNORD1C)	NA	128	SNHG16								
MV411_3_585_R1_peak_20136	chrX	65926172	65926750	+	941	NA	Intergenic	NA	-92434	MIR223								
MV411_3_585_R1_peak_4850	chr13	30464163	30465235	+	940	NA	promoter-TSS (HMGB1)	NA	1245	HMGB1								
MV411_3_585_R1_peak_11	chr1	1000092	1001223	+	938	NA	promoter-TSS (HES4)	NA	-485	HES4								
MV411_3_585_R1_peak_9519	chr19	7903444	7904398	+	935	NA	promoter-TSS (MAP2K7)	NA	141	MAP2K7								
MV411_3_585_R1_peak_8840	chr18	12947603	12948781	+	934	NA	exon (SEH1L, exon 1 of 8)	NA	-16210	SEH1L								
MV411_3_585_R1_peak_5495	chr14	92793808	92794407	+	934	NA	promoter-TSS (GOLGA5)	NA	-124	GOLGA5								
MV411_3_585_R1_peak_16323	chr6	13614798	13615698	+	934	NA	promoter-TSS (NOL7)	NA	-94	NOL7								
MV411_3_585_R1_peak_2712	chr10	133394066	133394613	+	933	NA	intron (MTG1, intron 1 of 10)	NA	222	MTG1								
MV411_3_585_R1_peak_4738	chr12	131928989	131929571	+	930	NA	promoter-TSS (PUS1)	NA	80	PUS1								
MV411_3_585_R1_peak_11722	chr2	171999755	172000349	+	930	NA	intron (METAP1D, intron 1 of 9)	NA	155	METAP1D								
MV411_3_585_R1_peak_12945	chr21	42878609	42879691	+	926	NA	exon (WDR4, exon 1 of 11)	NA	419	WDR4								
MV411_3_585_R1_peak_17233	chr7	726283	726798	+	923	NA	promoter-TSS (HEATR2)	NA	-161	HEATR2								
MV411_3_585_R1_peak_2179	chr10	70233144	70233807	+	922	NA	promoter-TSS (PPA1)	NA	-41	PPA1								
MV411_3_585_R1_peak_10513	chr19	48398417	48399081	+	922	NA	exon (GRIN2D, exon 2 of 13)	NA	-1134	LOC102724003								
MV411_3_585_R1_peak_4730	chr12	130871514	130873022	+	922	NA	intron (RAN, intron 1 of 5)	NA	172	RAN								
MV411_3_585_R1_peak_10980	chr2	27217240	27217879	+	921	NA	promoter-TSS (CAD)	NA	53	CAD								
MV411_3_585_R1_peak_10398	chr19	45455510	45456534	+	919	NA	intron (ERCC1, intron 1 of 8)	NA	-11973	FOSB								
MV411_3_585_R1_peak_12819	chr21	28885082	28885543	+	917	NA	promoter-TSS (N6AMT1)	NA	61	N6AMT1								
MV411_3_585_R1_peak_8687	chr17	81977346	81978007	+	917	NA	exon (ASPSCR1, exon 1 of 16)	NA	126	ASPSCR1								
MV411_3_585_R1_peak_2486	chr10	102450215	102450932	+	917	NA	exon (C10orf95, exon 2 of 2)	NA	756	LOC100505761								
MV411_3_585_R1_peak_8332	chr17	63700241	63701119	+	917	NA	promoter-TSS (LIMD2)	NA	342	LOC729683								
MV411_3_585_R1_peak_12022	chr2	231463555	231465138	+	912	NA	exon (NCL, exon 1 of 14)	NA	148	NCL								
MV411_3_585_R1_peak_9947	chr19	18588547	18589856	+	909	NA	promoter-TSS (C19orf60)	NA	516	C19orf60								
MV411_3_585_R1_peak_12150	chr20	324184	324760	+	908	NA	intron (RP5-1103G7.4, intron 1 of 2)	NA	780	RP5-1103G7.4								
MV411_3_585_R1_peak_7359	chr16	88811194	88812591	+	906	NA	promoter-TSS (APRT)	NA	42	APRT								
MV411_3_585_R1_peak_943	chr1	92831816	92832539	+	905	NA	TTS (FAM69A)	NA	140	RPL5								
MV411_3_585_R1_peak_19395	chr9	97984367	97985743	+	901	NA	intron (ANP32B, intron 1 of 6)	NA	1848	ANP32B								
MV411_3_585_R1_peak_1007	chr1	109619579	109620257	+	898	NA	promoter-TSS (AMPD2)	NA	-4070	AMPD2								
MV411_3_585_R1_peak_7546	chr17	4949733	4950260	+	896	NA	promoter-TSS (PFN1)	NA	-910	PFN1								
MV411_3_585_R1_peak_15232	chr4	163494332	163494932	+	895	NA	exon (TMA16, exon 1 of 7)	NA	111	TMA16								
MV411_3_585_R1_peak_10514	chr19	48445737	48446324	+	890	NA	exon (GRWD1, exon 1 of 7)	NA	257	GRWD1								
MV411_3_585_R1_peak_11883	chr2	206159471	206160403	+	886	NA	promoter-TSS (NDUFS1)	NA	343	EEF1B2								
MV411_3_585_R1_peak_10066	chr19	34171811	34172679	+	885	NA	promoter-TSS (LSM14A)	NA	-202	LSM14A								
MV411_3_585_R1_peak_7601	chr17	7306893	7308511	+	883	NA	promoter-TSS (EIF5A)	NA	165	EIF5A								
MV411_3_585_R1_peak_15520	chr5	62403452	62404032	+	883	NA	exon (DIMT1, exon 1 of 12)	NA	159	DIMT1								
MV411_3_585_R1_peak_3999	chr12	24948865	24949314	+	882	NA	exon (BCAT1, exon 1 of 9)	NA	370	BCAT1								
MV411_3_585_R1_peak_9169	chr19	947628	948131	+	881	NA	intron (ARID3A, intron 3 of 8)	NA	21733	ARID3A								
MV411_3_585_R1_peak_9316	chr19	2783285	2783811	+	880	NA	promoter-TSS (SGTA)	NA	-192	SGTA								
MV411_3_585_R1_peak_8517	chr17	77088524	77088984	+	877	NA	promoter-TSS (MIR6516)	NA	111	LINC00338								
MV411_3_585_R1_peak_8053	chr17	42833030	42833590	+	874	NA	exon (PSME3, exon 1 of 11)	NA	168	PSME3								
MV411_3_585_R1_peak_9897	chr19	17859584	17860388	+	873	NA	intron (RPL18A, intron 1 of 4)	NA	108	RPL18A								
MV411_3_585_R1_peak_13726	chr3	23945191	23946461	+	873	NA	promoter-TSS (NR1D2)	NA	-295	NR1D2								
MV411_3_585_R1_peak_9430	chr19	5690050	5690906	+	872	NA	exon (RPL36, exon 1 of 3)	NA	217	RPL36								
MV411_3_585_R1_peak_16517	chr6	31795451	31796192	+	864	NA	exon (VARS, exon 1 of 30)	NA	114	VARS								
MV411_3_585_R1_peak_2478	chr10	102152053	102152991	+	858	NA	exon (NOLC1, exon 1 of 13)	NA	346	NOLC1								
MV411_3_585_R1_peak_4285	chr12	57771752	57772373	+	858	NA	promoter-TSS (METTL1)	NA	69	METTL1								
MV411_3_585_R1_peak_4305	chr12	64221930	64222515	+	856	NA	promoter-TSS (C12orf66)	NA	74	C12orf66								
MV411_3_585_R1_peak_11088	chr2	43210534	43211128	+	853	NA	Intergenic	NA	15775	ZFP36L2								
MV411_3_585_R1_peak_18892	chr8	133571873	133572744	+	852	NA	promoter-TSS (ST3GAL1)	NA	146	ST3GAL1								
MV411_3_585_R1_peak_14660	chr3	196942191	196942804	+	847	NA	promoter-TSS (NCBP2)	NA	96	NCBP2								
MV411_3_585_R1_peak_16596	chr6	35467912	35468899	+	847	NA	promoter-TSS (RPL10A)	NA	4	RPL10A								
MV411_3_585_R1_peak_4264	chr12	57111962	57112402	+	847	NA	promoter-TSS (STAT6)	NA	-769	STAT6								
MV411_3_585_R1_peak_4844	chr13	29594375	29596014	+	843	NA	intron (LOC102724249, intron 3 of 3)	NA	-8402	SLC7A1								
MV411_3_585_R1_peak_9899	chr19	17932465	17933015	+	843	NA	promoter-TSS (CCDC124)	NA	-275	CCDC124								
MV411_3_585_R1_peak_1201	chr1	154558601	154559314	+	842	NA	promoter-TSS (UBE2Q1)	NA	-313	UBE2Q1								
MV411_3_585_R1_peak_10874	chr2	10120259	10121038	+	842	NA	Intergenic	NA	-2088	RRM2								
MV411_3_585_R1_peak_4210	chr12	55728969	55729551	+	840	NA	promoter-TSS (CD63)	NA	-1360	CD63								
MV411_3_585_R1_peak_693	chr1	42682662	42683391	+	834	NA	intron (YBX1, intron 1 of 6)	NA	631	YBX1								
MV411_3_585_R1_peak_9217	chr19	1408122	1408769	+	834	NA	intron (DAZAP1, intron 1 of 11)	NA	852	DAZAP1								
MV411_3_585_R1_peak_18164	chr8	2001033	2003060	+	832	NA	exon (KBTBD11, exon 2 of 2)	NA	3171	KBTBD11								
MV411_3_585_R1_peak_165	chr1	8877819	8879581	+	831	NA	promoter-TSS (ENO1-AS1)	NA	-135	ENO1-AS1								
MV411_3_585_R1_peak_19630	chr9	128322319	128322690	+	831	NA	promoter-TSS (TRUB2)	NA	-8	COQ4								
MV411_3_585_R1_peak_17685	chr7	76358039	76359238	+	831	NA	intron (YWHAG, intron 1 of 1)	NA	387	YWHAG								
MV411_3_585_R1_peak_16738	chr6	44246837	44247671	+	830	NA	promoter-TSS (HSP90AB1)	NA	296	HSP90AB1								
MV411_3_585_R1_peak_10029	chr19	32580949	32581802	+	829	NA	intron (PDCD5, intron 1 of 3)	NA	208	PDCD5								
MV411_3_585_R1_peak_7750	chr17	17591217	17591989	+	827	NA	promoter-TSS (PEMT)	NA	100	PEMT								
MV411_3_585_R1_peak_134	chr1	6603831	6604226	+	827	NA	Intergenic	NA	-1130	KLHL21								
MV411_3_585_R1_peak_18706	chr8	98117021	98117421	+	817	NA	promoter-TSS (HRSP12)	NA	-31	HRSP12								
MV411_3_585_R1_peak_718	chr1	44631547	44632455	+	815	NA	promoter-TSS (RNF220)	NA	44	RNF220								
MV411_3_585_R1_peak_13955	chr3	50291738	50292736	+	815	NA	TTS (HYAL3)	NA	358	IFRD2								
MV411_3_585_R1_peak_13300	chr22	37561789	37562209	+	815	NA	intron (CDC42EP1, intron 1 of 2)	NA	-3601	CDC42EP1								
MV411_3_585_R1_peak_3108	chr11	60841884	60842265	+	813	NA	exon (CCDC86, exon 1 of 4)	NA	118	CCDC86								
MV411_3_585_R1_peak_6467	chr16	2009720	2010584	+	813	NA	promoter-TSS (ZNF598)	NA	-331	ZNF598								
MV411_3_585_R1_peak_540	chr1	32179543	32180267	+	813	NA	promoter-TSS (TXLNA)	NA	161	TXLNA								
MV411_3_585_R1_peak_14031	chr3	52891738	52892212	+	809	NA	intron (TMEM110, intron 1 of 7)	NA	5606	TMEM110								
MV411_3_585_R1_peak_20002	chrX	23667269	23667910	+	809	NA	promoter-TSS (PRDX4)	NA	3329	PRDX4								
MV411_3_585_R1_peak_3470	chr11	73142294	73143003	+	807	NA	promoter-TSS (FCHSD2)	NA	-550	FCHSD2								
MV411_3_585_R1_peak_9946	chr19	18571517	18572241	+	807	NA	promoter-TSS (UBA52)	NA	-866	UBA52								
MV411_3_585_R1_peak_5970	chr15	63600496	63601142	+	804	NA	promoter-TSS (USP3-AS1)	NA	8	USP3-AS1								
MV411_3_585_R1_peak_137	chr1	6701377	6702299	+	804	NA	promoter-TSS (DNAJC11)	NA	68	DNAJC11								
MV411_3_585_R1_peak_12958	chr21	43728478	43729047	+	796	NA	promoter-TSS (PDXK)	NA	-118	PDXK								
MV411_3_585_R1_peak_7485	chr17	2399451	2400168	+	796	NA	intron (MNT, intron 1 of 5)	NA	1155	MNT								
MV411_3_585_R1_peak_18884	chr8	133246050	133246383	+	796	NA	intron (NDRG1, intron 11 of 13)	NA	-33302	LOC102723635								
MV411_3_585_R1_peak_13105	chr22	21628981	21629648	+	793	NA	exon (YDJC, exon 4 of 6)	NA	737	YDJC								
MV411_3_585_R1_peak_2960	chr11	32091147	32092082	+	793	NA	intron (RCN1, intron 1 of 5)	NA	683	RCN1								
MV411_3_585_R1_peak_10526	chr19	48637242	48638019	+	790	NA	promoter-TSS (SEC1P)	NA	-248	DBP								
MV411_3_585_R1_peak_10891	chr2	10689708	10690133	+	789	NA	promoter-TSS (NOL10)	NA	67	NOL10								
MV411_3_585_R1_peak_19723	chr9	131393874	131394789	+	788	NA	Intergenic	NA	-35759	PRRC2B								
MV411_3_585_R1_peak_18702	chr8	97643954	97644590	+	787	NA	promoter-TSS (MTDH)	NA	93	MTDH								
MV411_3_585_R1_peak_4251	chr12	56687270	56688702	+	786	NA	promoter-TSS (PTGES3)	NA	422	PTGES3								
MV411_3_585_R1_peak_9606	chr19	10419447	10420423	+	785	NA	promoter-TSS (PDE4A)	NA	-12500	PDE4A								
MV411_3_585_R1_peak_13364	chr22	39502104	39502688	+	785	NA	exon (MIEF1, exon 1 of 6)	NA	204	MIEF1								
MV411_3_585_R1_peak_16088	chr5	176536314	176537557	+	784	NA	promoter-TSS (RNF44)	NA	988	RNF44								
MV411_3_585_R1_peak_17266	chr7	1741857	1742656	+	783	NA	promoter-TSS (LOC101927125)	NA	54	LOC101927125								
MV411_3_585_R1_peak_7396	chr16	89711663	89712217	+	783	NA	promoter-TSS (VPS9D1-AS1)	NA	84	VPS9D1-AS1								
MV411_3_585_R1_peak_13280	chr22	36528804	36529593	+	783	NA	promoter-TSS (EIF3D)	NA	32	EIF3D								
MV411_3_585_R1_peak_19255	chr9	37119920	37120987	+	783	NA	promoter-TSS (ZCCHC7)	NA	-19	ZCCHC7								
MV411_3_585_R1_peak_9412	chr19	4813074	4813455	+	780	NA	Intergenic	NA	18478	TICAM1								
MV411_3_585_R1_peak_15861	chr5	139273666	139274367	+	780	NA	exon (SNHG4, exon 1 of 4)	NA	264	SNHG4								
MV411_3_585_R1_peak_4633	chr12	121888400	121888919	+	779	NA	promoter-TSS (HPD)	NA	-48	HPD								
MV411_3_585_R1_peak_7469	chr17	2049730	2050614	+	779	NA	promoter-TSS (MIR132)	NA	-186	MIR132								
MV411_3_585_R1_peak_13395	chr22	41381014	41381967	+	779	NA	promoter-TSS (TEF)	NA	-439	TEF								
MV411_3_585_R1_peak_16824	chr6	85641917	85643197	+	779	NA	intron (SYNCRIP, intron 1 of 10)	NA	779	SYNCRIP								
MV411_3_585_R1_peak_7861	chr17	29572762	29573146	+	779	NA	TTS (GIT1)	NA	4887	TP53I13								
MV411_3_585_R1_peak_11005	chr2	28392034	28392997	+	777	NA	promoter-TSS (FOSL2)	NA	-322	FOSL2								
MV411_3_585_R1_peak_19745	chr9	133148798	133149738	+	776	NA	promoter-TSS (RALGDS)	NA	-48	RALGDS								
MV411_3_585_R1_peak_2424	chr10	99234065	99234535	+	770	NA	promoter-TSS (HPSE2)	NA	1575	HPSE2								
MV411_3_585_R1_peak_15144	chr4	128060669	128061565	+	770	NA	promoter-TSS (LARP1B)	NA	-30310	LARP1B								
MV411_3_585_R1_peak_19003	chr8	143596871	143598635	+	769	NA	promoter-TSS (EEF1D)	NA	-78	EEF1D								
MV411_3_585_R1_peak_18278	chr8	22244836	22245643	+	767	NA	promoter-TSS (MIR320A)	NA	133	POLR3D								
MV411_3_585_R1_peak_16620	chr6	36874454	36874951	+	766	NA	intron (C6orf89, intron 1 of 9)	NA	322	PPIL1								
MV411_3_585_R1_peak_11555	chr2	121736680	121737277	+	765	NA	promoter-TSS (NIFK)	NA	-51	NIFK								
MV411_3_585_R1_peak_1664	chr1	222465374	222465992	+	762	NA	TTS (TRNAT19)	NA	678	TRNAT19								
MV411_3_585_R1_peak_4833	chr13	28138922	28139674	+	755	NA	promoter-TSS (PAN3-AS1)	NA	-124	PAN3-AS1								
