PeakID (cmd=annotatePeaks.pl MV411_2_774_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_2_774_R1_peak_117	chr16	46400075	46400191	+	400	NA	Intergenic	NA	168964	ANKRD26P1								
MV411_2_774_R1_peak_353	chrUn_KI270438v1	109554	109868	+	398	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_302	chr7	146655862	146656363	+	394	NA	intron (CNTNAP2, intron 1 of 23)	NA	441497	AC006004.1								
MV411_2_774_R1_peak_50	chr11	118476802	118476982	+	392	NA	exon (KMT2A, exon 4 of 36)	NA	-4927	KMT2A								
MV411_2_774_R1_peak_358	chrUn_KI270466v1	686	800	+	384	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_110	chr16	46389642	46390067	+	376	NA	Intergenic	NA	179243	ANKRD26P1								
MV411_2_774_R1_peak_95	chr16	34581409	34581516	+	372	NA	Intergenic	NA	149470	LOC102724523								
MV411_2_774_R1_peak_53	chr11	118481702	118482100	+	370	NA	promoter-TSS (KMT2A)	NA	82	KMT2A								
MV411_2_774_R1_peak_179	chr21	8228681	8228787	+	370	NA	Intergenic	NA	14339	LOC102723570								
MV411_2_774_R1_peak_119	chr16	46400608	46400703	+	367	NA	Intergenic	NA	168442	ANKRD26P1								
MV411_2_774_R1_peak_108	chr16	46388616	46388798	+	365	NA	Intergenic	NA	180390	ANKRD26P1								
MV411_2_774_R1_peak_290	chr6	63211583	63211798	+	357	NA	Intergenic	NA	108287	LGSN								
MV411_2_774_R1_peak_85	chr14_GL000225v1_random	131696	131788	+	356	NA	Intergenic	NA	95453	LOC100287823								
MV411_2_774_R1_peak_300	chr7	62454724	62454811	+	355	NA	Intergenic	NA	849289	ZNF733P								
MV411_2_774_R1_peak_336	chrUn_GL000216v2	146125	146218	+	351	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_83	chr14_GL000225v1_random	85632	85719	+	341	NA	Intergenic	NA	49386	LOC100287823								
MV411_2_774_R1_peak_318	chr9	20346446	20346576	+	321	NA	exon (MLLT3, exon 11 of 11)	NA	64727	MIR4473								
MV411_2_774_R1_peak_105	chr16	46386886	46387078	+	314	NA	Intergenic	NA	182115	ANKRD26P1								
MV411_2_774_R1_peak_357	chrUn_KI270466v1	346	572	+	306	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_176	chr20	31106771	31106867	+	303	NA	Intergenic	NA	-150845	DEFB115								
MV411_2_774_R1_peak_54	chr11	118482419	118482496	+	301	NA	exon (KMT2A, exon 8 of 36)	NA	638	KMT2A								
MV411_2_774_R1_peak_319	chr9	20353525	20353598	+	286	NA	exon (MLLT3, exon 10 of 11)	NA	57677	MIR4473								
MV411_2_774_R1_peak_363	chrUn_KI270467v1	3734	3845	+	280	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_47	chr11	118436488	118436945	+	279	NA	promoter-TSS (KMT2A)	NA	-1376	LOC101929115								
MV411_2_774_R1_peak_55	chr11	118484194	118484296	+	274	NA	exon (KMT2A, exon 9 of 36)	NA	2426	KMT2A								
MV411_2_774_R1_peak_249	chr4	49710820	49710908	+	274	NA	Intergenic	NA	-221540	LOC101060532								
MV411_2_774_R1_peak_349	chrUn_KI270438v1	104539	104956	+	273	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_355	chrUn_KI270438v1	112075	112184	+	271	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_52	chr11	118480162	118480242	+	268	NA	exon (KMT2A, exon 6 of 36)	NA	-1617	KMT2A								
MV411_2_774_R1_peak_278	chr5	98929479	98929942	+	263	NA	promoter-TSS (CHD1)	NA	576	LOC100289230								
MV411_2_774_R1_peak_93	chr16	34575991	34576066	+	258	NA	Intergenic	NA	144036	LOC102724523								
MV411_2_774_R1_peak_120	chr16	46401004	46401186	+	257	NA	Intergenic	NA	168002	ANKRD26P1								
MV411_2_774_R1_peak_265	chr5	25150982	25151198	+	256	NA	Intergenic	NA	-310507	RP11-730N24.1								
MV411_2_774_R1_peak_87	chr15	54150393	54150664	+	256	NA	intron (UNC13C, intron 3 of 31)	NA	172166	UNC13C								
MV411_2_774_R1_peak_251	chr4	50809381	50809477	+	250	NA	Intergenic	NA	-1033571	DCUN1D4								
MV411_2_774_R1_peak_133	chr17	26603867	26603955	+	247	NA	Intergenic	NA	690031	MIR4522								
MV411_2_774_R1_peak_80	chr14_GL000225v1_random	68170	68238	+	244	NA	Intergenic	NA	31915	LOC100287823								
MV411_2_774_R1_peak_247	chr4	49709701	49709791	+	244	NA	Intergenic	NA	-220422	LOC101060532								
MV411_2_774_R1_peak_339	chrUn_GL000216v2	167844	167930	+	243	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_284	chr6	6685273	6685601	+	241	NA	Intergenic	NA	25454	LOC101928004								
MV411_2_774_R1_peak_92	chr16	34573989	34574324	+	241	NA	Intergenic	NA	142164	LOC102724523								
MV411_2_774_R1_peak_354	chrUn_KI270438v1	110491	110572	+	241	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_367	chrY	11327645	11327721	+	241	NA	Intergenic	NA	1093907	GYG2P1								
MV411_2_774_R1_peak_267	chr5	40486762	40487301	+	238	NA	Intergenic	NA	-193920	PTGER4								
MV411_2_774_R1_peak_121	chr16	46401381	46401612	+	238	NA	Intergenic	NA	167601	ANKRD26P1								
MV411_2_774_R1_peak_214	chr3	27521466	27521899	+	236	NA	Intergenic	NA	-37262	SLC4A7								
MV411_2_774_R1_peak_273	chr5	49659827	49659918	+	235	NA	Intergenic	NA	781528	EMB								
MV411_2_774_R1_peak_154	chr2	32916529	32916627	+	230	NA	intron (LINC00486, intron 5 of 5)	NA	-10549	AL121656.5								
MV411_2_774_R1_peak_351	chrUn_KI270438v1	109194	109267	+	227	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_352	chrUn_KI270438v1	109345	109481	+	218	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_153	chr2	32916206	32916310	+	217	NA	intron (LINC00486, intron 5 of 5)	NA	-10869	AL121656.5								
MV411_2_774_R1_peak_372	chrY	56685542	56685621	+	216	NA	Intergenic	NA	-268728	SPRY3-2								
MV411_2_774_R1_peak_149	chr1_KI270709v1_random	7503	7586	+	211	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_141	chr18	110371	110463	+	208	NA	intron (ROCK1P1, intron 1 of 4)	NA	1352	ROCK1P1								
MV411_2_774_R1_peak_111	chr16	46391008	46391083	+	207	NA	Intergenic	NA	178052	ANKRD26P1								
MV411_2_774_R1_peak_96	chr16	34582217	34582448	+	204	NA	Intergenic	NA	150340	LOC102724523								
MV411_2_774_R1_peak_341	chrUn_GL000220v1	144759	144871	+	199	NA	intron (LOC102723515, intron 1 of 1)	NA	1286	LOC102723515								
MV411_2_774_R1_peak_63	chr13	16709063	16709141	+	199	NA	Intergenic	NA	-1486195	FAM230C								
MV411_2_774_R1_peak_216	chr3	63519498	63519697	+	199	NA	intron (SYNPR, intron 3 of 5)	NA	30454	SYNPR-AS1								
MV411_2_774_R1_peak_132	chr17	26594860	26594940	+	195	NA	Intergenic	NA	699042	MIR4522								
MV411_2_774_R1_peak_230	chr4	49097677	49097753	+	194	NA	Intergenic	NA	-63617	LOC101927209								
MV411_2_774_R1_peak_109	chr16	46388907	46389057	+	194	NA	Intergenic	NA	180115	ANKRD26P1								
MV411_2_774_R1_peak_356	chrUn_KI270438v1	112358	112438	+	193	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_6	chr1	54965914	54966151	+	191	NA	Intergenic	NA	-8091	TRNAK-CUU								
MV411_2_774_R1_peak_288	chr6	52296746	52297021	+	190	NA	Intergenic	NA	-12002	MCM3								
MV411_2_774_R1_peak_298	chr7	20221124	20221472	+	189	NA	intron (LOC100506098, intron 3 of 3)	NA	3829	LOC100506098								
MV411_2_774_R1_peak_97	chr16	34582777	34582854	+	180	NA	Intergenic	NA	150823	LOC102724523								
MV411_2_774_R1_peak_244	chr4	49645172	49645241	+	178	NA	Intergenic	NA	-155882	LOC101060532								
MV411_2_774_R1_peak_48	chr11	118468773	118468850	+	176	NA	exon (KMT2A, exon 2 of 36)	NA	-13008	KMT2A								
MV411_2_774_R1_peak_320	chr9	20354805	20354883	+	176	NA	exon (MLLT3, exon 9 of 11)	NA	56394	MIR4473								
MV411_2_774_R1_peak_271	chr5	49602348	49602495	+	175	NA	Intergenic	NA	838979	EMB								
MV411_2_774_R1_peak_99	chr16	34583309	34583379	+	174	NA	Intergenic	NA	151352	LOC102724523								
MV411_2_774_R1_peak_58	chr12	10232	10316	+	173	NA	Intergenic	NA	7482	LOC100288778								
MV411_2_774_R1_peak_261	chr4	190181651	190181724	+	173	NA	Intergenic	NA	-6530	LOC102723981								
MV411_2_774_R1_peak_346	chrUn_KI270333v1	2038	2114	+	170	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_245	chr4	49657541	49657646	+	168	NA	Intergenic	NA	-168269	LOC101060532								
MV411_2_774_R1_peak_61	chr12	127149262	127149458	+	166	NA	Intergenic	NA	-88963	RP11-575F12.1								
MV411_2_774_R1_peak_291	chr6	67896619	67896801	+	166	NA	Intergenic	NA	-144213	LOC102723883								
MV411_2_774_R1_peak_289	chr6	58784867	58784940	+	166	NA	Intergenic	NA	822690	LOC101927293								
MV411_2_774_R1_peak_122	chr16	48317625	48318025	+	166	NA	intron (LONP2, intron 11 of 14)	NA	-37860	LOC100507577								
MV411_2_774_R1_peak_37	chr10	41875404	41875473	+	163	NA	Intergenic	NA	-367085	LOC101929373								
MV411_2_774_R1_peak_232	chr4	49103212	49103322	+	161	NA	Intergenic	NA	-58065	LOC101927209								
MV411_2_774_R1_peak_272	chr5	49658111	49658184	+	160	NA	Intergenic	NA	783253	EMB								
MV411_2_774_R1_peak_16	chr1	124421031	124421105	+	160	NA	Intergenic	NA	2901956	EMBP1								
MV411_2_774_R1_peak_104	chr16	34595173	34595246	+	158	NA	Intergenic	NA	163217	LOC102724523								
MV411_2_774_R1_peak_25	chr1	143263409	143263493	+	158	NA	Intergenic	NA	42908	LOC101929814								
MV411_2_774_R1_peak_228	chr4	26342468	26342697	+	157	NA	promoter-TSS (RBPJ)	NA	21775	RBPJ								
MV411_2_774_R1_peak_174	chr20	19074996	19075201	+	157	NA	Intergenic	NA	26225	LOC102724734								
MV411_2_774_R1_peak_347	chrUn_KI270337v1	1	77	+	156	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_114	chr16	46395038	46395108	+	154	NA	Intergenic	NA	174024	ANKRD26P1								
MV411_2_774_R1_peak_307	chr8	33554200	33554326	+	152	NA	intron (RNF122, intron 2 of 5)	NA	12865	RNF122								
MV411_2_774_R1_peak_151	chr2	24329788	24330098	+	150	NA	intron (ITSN2, intron 1 of 39)	NA	30585	ITSN2								
MV411_2_774_R1_peak_301	chr7	131188670	131188919	+	150	NA	intron (MKLN1, intron 2 of 18)	NA	-79991	LINC-PINT								
MV411_2_774_R1_peak_65	chr13	17742855	17742928	+	150	NA	Intergenic	NA	-452406	FAM230C								
MV411_2_774_R1_peak_252	chr4	76160366	76160804	+	149	NA	exon (SCARB2, exon 12 of 12)	NA	-12070	NUP54								
MV411_2_774_R1_peak_162	chr2	126863614	126864014	+	149	NA	Intergenic	NA	207879	GYPC								
MV411_2_774_R1_peak_22	chr1	143185107	143185217	+	148	NA	Intergenic	NA	121197	LOC101929814								
MV411_2_774_R1_peak_40	chr10	42079625	42079788	+	144	NA	Intergenic	NA	-162817	LOC101929373								
MV411_2_774_R1_peak_66	chr13	17752024	17752098	+	144	NA	Intergenic	NA	-443236	FAM230C								
MV411_2_774_R1_peak_254	chr4	83369913	83370158	+	143	NA	Intergenic	NA	-35222	HPSE								
MV411_2_774_R1_peak_68	chr13	18213572	18213643	+	142	NA	intron (FAM230C, intron 1 of 7)	NA	18310	FAM230C								
MV411_2_774_R1_peak_91	chr16	15591032	15591238	+	142	NA	Intergenic	NA	19959	MIR6506								
MV411_2_774_R1_peak_233	chr4	49103897	49103965	+	142	NA	Intergenic	NA	-57401	LOC101927209								
MV411_2_774_R1_peak_276	chr5	88279824	88279923	+	142	NA	intron (TMEM161B-AS1, intron 2 of 2)	NA	10991	TMEM161B-AS1								
MV411_2_774_R1_peak_79	chr14_GL000225v1_random	25585	25657	+	141	NA	Intergenic	NA	-10668	LOC100287823								
MV411_2_774_R1_peak_158	chr2	89828617	89828689	+	140	NA	Intergenic	NA	-191000	LOC101927050								
MV411_2_774_R1_peak_36	chr10	41859905	41859974	+	140	NA	Intergenic	NA	-382584	LOC101929373								
MV411_2_774_R1_peak_78	chr14	103122153	103122316	+	139	NA	intron (LOC102723726, intron 1 of 3)	NA	882	LOC102723726								
MV411_2_774_R1_peak_150	chr1_KI270709v1_random	10619	10690	+	138	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_100	chr16	34588214	34588289	+	137	NA	Intergenic	NA	156259	LOC102724523								
MV411_2_774_R1_peak_147	chr19	40580189	40580372	+	136	NA	intron (SHKBP1, intron 6 of 17)	NA	3429	SHKBP1								
MV411_2_774_R1_peak_256	chr4	118134519	118134756	+	136	NA	intron (NDST3, intron 4 of 13)	NA	101115	NDST3								
MV411_2_774_R1_peak_72	chr14	24114694	24114936	+	135	NA	promoter-TSS (DCAF11)	NA	-91	NRL								
MV411_2_774_R1_peak_44	chr11	53141424	53141502	+	134	NA	Intergenic	NA	1462535	OR4C46								
MV411_2_774_R1_peak_238	chr4	49120072	49120258	+	134	NA	Intergenic	NA	-41167	LOC101927209								
MV411_2_774_R1_peak_43	chr11	52553803	52553880	+	134	NA	Intergenic	NA	2050157	OR4C46								
MV411_2_774_R1_peak_15	chr1	124370218	124370292	+	134	NA	Intergenic	NA	2851143	EMBP1								
MV411_2_774_R1_peak_34	chr10	27523441	27523557	+	134	NA	intron (RAB18, intron 2 of 5)	NA	19325	RAB18								
MV411_2_774_R1_peak_243	chr4	49635500	49635602	+	129	NA	Intergenic	NA	-146227	LOC101060532								
MV411_2_774_R1_peak_140	chr17_KI270730v1_random	33565	33639	+	128	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_129	chr17	23016266	23016338	+	127	NA	Intergenic	NA	-493116	LOC102723754								
MV411_2_774_R1_peak_337	chrUn_GL000216v2	149502	149573	+	127	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_250	chr4	49711507	49711695	+	127	NA	Intergenic	NA	-222277	LOC101060532								
MV411_2_774_R1_peak_131	chr17	24752021	24752090	+	126	NA	Intergenic	NA	-2228869	LOC102723754								
MV411_2_774_R1_peak_20	chr1	124570227	124570310	+	124	NA	Intergenic	NA	3051156	EMBP1								
MV411_2_774_R1_peak_135	chr17	26885744	26885817	+	123	NA	Intergenic	NA	408162	MIR4522								
MV411_2_774_R1_peak_28	chr1	156483103	156483387	+	121	NA	exon (MEF2D, exon 2 of 12)	NA	7354	MEF2D								
MV411_2_774_R1_peak_293	chr6	109237127	109237476	+	121	NA	intron (LOC100996634, intron 1 of 10)	NA	687	LOC100996634								
MV411_2_774_R1_peak_235	chr4	49108314	49108498	+	120	NA	Intergenic	NA	-52926	LOC101927209								
MV411_2_774_R1_peak_226	chr4	10704099	10704394	+	118	NA	Intergenic	NA	-19484	CLNK								
MV411_2_774_R1_peak_241	chr4	49147398	49147520	+	118	NA	Intergenic	NA	-13873	LOC101927209								
MV411_2_774_R1_peak_101	chr16	34588803	34588876	+	118	NA	Intergenic	NA	156847	LOC102724523								
MV411_2_774_R1_peak_185	chr21	14362121	14362354	+	118	NA	Intergenic	NA	20951	HSPA13								
MV411_2_774_R1_peak_45	chr11	53285740	53285814	+	118	NA	Intergenic	NA	1318221	OR4C46								
MV411_2_774_R1_peak_160	chr2	89833258	89833327	+	117	NA	Intergenic	NA	-195639	LOC101927050								
MV411_2_774_R1_peak_94	chr16	34581248	34581318	+	116	NA	Intergenic	NA	149291	LOC102724523								
MV411_2_774_R1_peak_24	chr1	143241076	143241152	+	114	NA	Intergenic	NA	65245	LOC101929814								
MV411_2_774_R1_peak_170	chr2	232013778	232014033	+	113	NA	intron (DIS3L2, intron 1 of 6)	NA	52322	DIS3L2								
MV411_2_774_R1_peak_322	chr9	35619371	35619591	+	112	NA	promoter-TSS (CD72)	NA	-1054	CD72								
MV411_2_774_R1_peak_206	chr3	5432012	5432114	+	109	NA	Intergenic	NA	-181817	MIR4790								
MV411_2_774_R1_peak_221	chr3	177835173	177835278	+	109	NA	intron (LOC102724550, intron 1 of 2)	NA	18360	LOC102724550								
MV411_2_774_R1_peak_57	chr11	128195366	128195460	+	109	NA	Intergenic	NA	302181	ETS1								
MV411_2_774_R1_peak_246	chr4	49709410	49709546	+	108	NA	Intergenic	NA	-220154	LOC101060532								
MV411_2_774_R1_peak_113	chr16	46393413	46393595	+	107	NA	Intergenic	NA	175593	ANKRD26P1								
MV411_2_774_R1_peak_209	chr3	15805817	15806164	+	107	NA	intron (ANKRD28, intron 1 of 27)	NA	-7806	ANKRD28								
MV411_2_774_R1_peak_90	chr15	95559996	95560108	+	106	NA	Intergenic	NA	126959	LINC00924								
MV411_2_774_R1_peak_344	chrUn_KI270333v1	270	373	+	104	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_260	chr4	168155857	168155944	+	103	NA	intron (ANXA10, intron 4 of 12)	NA	63363	ANXA10								
MV411_2_774_R1_peak_215	chr3	39657093	39657296	+	103	NA	Intergenic	NA	189621	MOBP								
MV411_2_774_R1_peak_239	chr4	49139703	49139795	+	103	NA	Intergenic	NA	-21583	LOC101927209								
MV411_2_774_R1_peak_62	chr12	131234129	131234208	+	103	NA	Intergenic	NA	-61360	LOC100128002								
MV411_2_774_R1_peak_2	chr1	15627758	15627881	+	102	NA	intron (DDI2, intron 2 of 9)	NA	10361	DDI2								
MV411_2_774_R1_peak_275	chr5	79561121	79561379	+	101	NA	Intergenic	NA	-47414	HOMER1								
MV411_2_774_R1_peak_259	chr4	158663865	158663957	+	98	NA	Intergenic	NA	8139	C4orf46								
MV411_2_774_R1_peak_112	chr16	46391856	46392034	+	98	NA	Intergenic	NA	177152	ANKRD26P1								
MV411_2_774_R1_peak_304	chr8	9249041	9249193	+	97	NA	Intergenic	NA	11176	LOC101929167								
MV411_2_774_R1_peak_155	chr2	47487258	47487416	+	97	NA	intron (MSH2, intron 15 of 15)	NA	82994	KCNK12								
MV411_2_774_R1_peak_342	chrUn_KI270330v1	1366	1560	+	96	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_350	chrUn_KI270438v1	105491	105610	+	96	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_19	chr1	124568546	124568615	+	96	NA	Intergenic	NA	3049468	EMBP1								
MV411_2_774_R1_peak_88	chr15	73400419	73400669	+	96	NA	Intergenic	NA	-31280	HCN4								
MV411_2_774_R1_peak_329	chrM	5488	5602	+	96	NA	promoter-TSS (TRNW)	NA	33	TRNW								
MV411_2_774_R1_peak_161	chr2	99150859	99151011	+	95	NA	exon (C2orf15, exon 4 of 4)	NA	-4139	LIPT1								
MV411_2_774_R1_peak_184	chr21	10692826	10692894	+	95	NA	Intergenic	NA	171323	TPTE								
MV411_2_774_R1_peak_194	chr22_KI270733v1_random	142949	143126	+	93	NA	Intergenic	NA	17064	LOC102724621								
MV411_2_774_R1_peak_139	chr17_KI270729v1_random	24647	24731	+	93	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_145	chr18	58639955	58640062	+	93	NA	Intergenic	NA	-11051	ALPK2								
MV411_2_774_R1_peak_13	chr1	123720116	123720192	+	92	NA	Intergenic	NA	2201042	EMBP1								
MV411_2_774_R1_peak_248	chr4	49709925	49710131	+	91	NA	Intergenic	NA	-220704	LOC101060532								
MV411_2_774_R1_peak_23	chr1	143231875	143231945	+	91	NA	Intergenic	NA	74449	LOC101929814								
MV411_2_774_R1_peak_118	chr16	46400402	46400489	+	90	NA	Intergenic	NA	168652	ANKRD26P1								
MV411_2_774_R1_peak_370	chrY	11721969	11722124	+	89	NA	Intergenic	NA	699544	GYG2P1								
MV411_2_774_R1_peak_18	chr1	124495261	124495348	+	88	NA	Intergenic	NA	2976192	EMBP1								
MV411_2_774_R1_peak_17	chr1	124486071	124486139	+	88	NA	Intergenic	NA	2966993	EMBP1								
MV411_2_774_R1_peak_343	chrUn_KI270333v1	7	171	+	88	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_12	chr1	123153479	123153547	+	88	NA	Intergenic	NA	1634401	EMBP1								
MV411_2_774_R1_peak_283	chr5	134813896	134814086	+	88	NA	intron (DDX46, intron 18 of 22)	NA	-31977	C5orf24								
MV411_2_774_R1_peak_138	chr17_KI270729v1_random	3491	3573	+	86	NA	NA	NA	NA	NA								
MV411_2_774_R1_peak_183	chr21	10324897	10324965	+	85	NA	Intergenic	NA	-88601	BAGE2								
MV411_2_774_R1_peak_303	chr8	9026204	9026414	+	85	NA	intron (ERI1, intron 6 of 6)	NA	-22144	MIR4660								
MV411_2_774_R1_peak_180	chr21	8420130	8420199	+	84	NA	Intergenic	NA	5933	LOC102723584								
MV411_2_774_R1_peak_325	chr9	129863303	129863462	+	84	NA	intron (USP20, intron 5 of 20)	NA	-6268	MIR6855								
MV411_2_774_R1_peak_137	chr17	78631950	78632222	+	84	NA	Intergenic	NA	-1916	LOC101928710								
MV411_2_774_R1_peak_46	chr11	60477078	60477152	+	84	NA	Intergenic	NA	-15663	MS4A12								
MV411_2_774_R1_peak_142	chr18	5462348	5462423	+	82	NA	intron (EPB41L3, intron 3 of 22)	NA	147885	EPB41L3								
MV411_2_774_R1_peak_128	chr17	14019788	14019888	+	82	NA	Intergenic	NA	-4660	CDRT15P1								
MV411_2_774_R1_peak_192	chr22_KI270733v1_random	138380	138487	+	82	NA	Intergenic	NA	21668	LOC102724621								
MV411_2_774_R1_peak_193	chr22_KI270733v1_random	140263	140331	+	82	NA	Intergenic	NA	19804	LOC102724621								
MV411_2_774_R1_peak_167	chr2	191377335	191377490	+	82	NA	intron (MYO1B, intron 13 of 30)	NA	129454	MYO1B								
MV411_2_774_R1_peak_208	chr3	12353905	12354128	+	82	NA	intron (PPARG, intron 1 of 6)	NA	65079	PPARG								
MV411_2_774_R1_peak_156	chr2	55899986	55900161	+	82	NA	intron (EFEMP1, intron 5 of 9)	NA	24090	EFEMP1								
MV411_2_774_R1_peak_369	chrY	11563792	11563860	+	82	NA	Intergenic	NA	857764	GYG2P1								
MV411_2_774_R1_peak_286	chr6	20907091	20907182	+	82	NA	intron (CDKAL1, intron 9 of 15)	NA	372679	CDKAL1								
MV411_2_774_R1_peak_315	chr8	141086577	141086694	+	82	NA	Intergenic	NA	43366	LOC101927963								
MV411_2_774_R1_peak_189	chr21	45816088	45816169	+	82	NA	Intergenic	NA	20291	AL592528.1								
MV411_2_774_R1_peak_299	chr7	62347498	62347567	+	81	NA	Intergenic	NA	956524	ZNF733P								
MV411_2_774_R1_peak_82	chr14_GL000225v1_random	71164	71235	+	80	NA	Intergenic	NA	34910	LOC100287823								
MV411_2_774_R1_peak_7	chr1	54966266	54966364	+	80	NA	Intergenic	NA	-8374	TRNAK-CUU								
MV411_2_774_R1_peak_60	chr12	125552642	125552786	+	80	NA	intron (TMEM132B, intron 4 of 8)	NA	97291	TMEM132B								
MV411_2_774_R1_peak_116	chr16	46399795	46399865	+	78	NA	Intergenic	NA	169267	ANKRD26P1								
MV411_2_774_R1_peak_263	chr5	16976417	16976532	+	77	NA	Intergenic	NA	-40198	MYO10								
MV411_2_774_R1_peak_240	chr4	49140524	49140593	+	77	NA	Intergenic	NA	-20774	LOC101927209								
MV411_2_774_R1_peak_173	chr20	6489759	6489828	+	75	NA	intron (CASC20, intron 3 of 3)	NA	63061	CASC20								
MV411_2_774_R1_peak_287	chr6	41784513	41784825	+	74	NA	intron (PRICKLE4, intron 4 of 7)	NA	-2774	TOMM6								
MV411_2_774_R1_peak_224	chr4	7649916	7650098	+	74	NA	intron (SORCS2, intron 4 of 26)	NA	-104083	AFAP1-AS1								
MV411_2_774_R1_peak_202	chr22_KI270733v1_random	150071	150211	+	73	NA	Intergenic	NA	9960	LOC102724621								
MV411_2_774_R1_peak_64	chr13	17390257	17390325	+	73	NA	Intergenic	NA	-805006	FAM230C								
