PeakID (cmd=annotatePeaks.pl MV411_3_136_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_3_136_R1_peak_12337	chr3	71577772	71584432	+	1060	NA	intron (FOXP1, intron 1 of 19)	NA	636	FOXP1								
MV411_3_136_R1_peak_8110	chr19	2082192	2085433	+	1060	NA	intron (MOB3A, intron 2 of 4)	NA	12458	MOB3A								
MV411_3_136_R1_peak_15057	chr6	136288951	136289894	+	1057	NA	intron (BCLAF1, intron 1 of 11)	NA	429	BCLAF1								
MV411_3_136_R1_peak_1910	chr10	32346350	32347337	+	1055	NA	promoter-TSS (LOC102031319)	NA	375	EPC1								
MV411_3_136_R1_peak_9011	chr19	46600320	46601801	+	1054	NA	promoter-TSS (CALM3)	NA	140	PPP5D1								
MV411_3_136_R1_peak_8076	chr19	1651750	1653007	+	1042	NA	promoter-TSS (TCF3)	NA	-1098	TCF3								
MV411_3_136_R1_peak_2769	chr11	33256755	33260042	+	1041	NA	promoter-TSS (HIPK3)	NA	1076	HIPK3								
MV411_3_136_R1_peak_8450	chr19	13150440	13151661	+	1037	NA	promoter-TSS (STX10)	NA	582	IER2								
MV411_3_136_R1_peak_8728	chr19	34171394	34173593	+	1032	NA	promoter-TSS (LSM14A)	NA	46	LSM14A								
MV411_3_136_R1_peak_9031	chr19	47226269	47228522	+	1032	NA	promoter-TSS (MIR3191)	NA	-376	MIR3191								
MV411_3_136_R1_peak_16264	chr8	30082349	30083028	+	1029	NA	intron (TMEM66, intron 1 of 5)	NA	520	TMEM66								
MV411_3_136_R1_peak_8085	chr19	1855608	1857947	+	1029	NA	intron (KLF16, intron 1 of 1)	NA	6788	KLF16								
MV411_3_136_R1_peak_10911	chr20	43457549	43458618	+	1028	NA	exon (SRSF6, exon 1 of 6)	NA	219	SRSF6								
MV411_3_136_R1_peak_5356	chr15	50353518	50356068	+	1021	NA	promoter-TSS (FLJ10038)	NA	86	FLJ10038								
MV411_3_136_R1_peak_4480	chr13	30463776	30465966	+	1017	NA	promoter-TSS (HMGB1)	NA	-128	HMGB1								
MV411_3_136_R1_peak_11603	chr22	38504760	38506415	+	1017	NA	intron (DDX17, intron 1 of 12)	NA	753	DDX17								
MV411_3_136_R1_peak_10204	chr2	177212655	177214083	+	1014	NA	TTS (MIR4444-1)	NA	643	MIR4444-1								
MV411_3_136_R1_peak_15292	chr7	2353669	2355522	+	1011	NA	promoter-TSS (EIF3B)	NA	-244	EIF3B								
MV411_3_136_R1_peak_8069	chr19	1407530	1408878	+	1007	NA	intron (DAZAP1, intron 1 of 11)	NA	561	DAZAP1								
MV411_3_136_R1_peak_11426	chr22	19941099	19944347	+	1006	NA	promoter-TSS (TXNRD2)	NA	-731	TXNRD2								
MV411_3_136_R1_peak_317	chr1	26787077	26788624	+	1005	NA	promoter-TSS (PIGV)	NA	-338	PIGV								
MV411_3_136_R1_peak_8025	chr19	797354	799221	+	1002	NA	exon (PTBP1, exon 1 of 14)	NA	229	PTBP1								
MV411_3_136_R1_peak_8600	chr19	18290828	18293503	+	1001	NA	Intergenic	NA	10036	MIR3188								
MV411_3_136_R1_peak_8813	chr19	39402344	39403837	+	991	NA	Intergenic	NA	-3757	ZFP36								
MV411_3_136_R1_peak_1533	chr1	228082609	228084344	+	989	NA	intron (ARF1, intron 1 of 4)	NA	816	ARF1								
MV411_3_136_R1_peak_11498	chr22	28798312	28800554	+	984	NA	intron (XBP1, intron 1 of 5)	NA	1139	XBP1								
MV411_3_136_R1_peak_16312	chr8	38381496	38383708	+	984	NA	promoter-TSS (WHSC1L1)	NA	-248	WHSC1L1								
MV411_3_136_R1_peak_2552	chr11	505515	507255	+	983	NA	intron (RNH1, intron 1 of 10)	NA	436	RNH1								
MV411_3_136_R1_peak_29	chr1	1573860	1575580	+	983	NA	exon (SSU72, exon 1 of 3)	NA	149	SSU72								
MV411_3_136_R1_peak_16625	chr8	102411535	102412890	+	969	NA	exon (UBR5, exon 1 of 44)	NA	477	UBR5								
MV411_3_136_R1_peak_3445	chr11	123062613	123064343	+	968	NA	TTS (LOC101929289)	NA	1125	LOC101929289								
MV411_3_136_R1_peak_8244	chr19	5790755	5791290	+	968	NA	intron (DUS3L, intron 1 of 11)	NA	188	DUS3L								
MV411_3_136_R1_peak_238	chr1	22052618	22053620	+	966	NA	intron (CDC42, intron 1 of 5)	NA	492	CDC42								
MV411_3_136_R1_peak_8510	chr19	15331321	15332718	+	963	NA	Intergenic	NA	28604	LOC101928874								
MV411_3_136_R1_peak_8724	chr19	33372871	33374916	+	960	NA	promoter-TSS (CEBPG)	NA	224	CEBPG								
MV411_3_136_R1_peak_7140	chr17	45160505	45161596	+	955	NA	promoter-TSS (HEXIM2)	NA	-781	HEXIM2								
MV411_3_136_R1_peak_13943	chr5	138574528	138576472	+	955	NA	exon (HSPA9, exon 1 of 17)	NA	129	HSPA9								
MV411_3_136_R1_peak_16612	chr8	100720589	100722090	+	945	NA	intron (PABPC1, intron 1 of 14)	NA	748	PABPC1								
MV411_3_136_R1_peak_16545	chr8	89984259	89984718	+	943	NA	intron (NBN, intron 1 of 15)	NA	236	NBN								
MV411_3_136_R1_peak_11970	chr3	28346881	28349688	+	938	NA	promoter-TSS (ZCWPW2)	NA	-664	ZCWPW2								
MV411_3_136_R1_peak_8451	chr19	13151918	13155025	+	931	NA	exon (IER2, exon 2 of 2)	NA	3003	IER2								
MV411_3_136_R1_peak_6974	chr17	32349440	32351040	+	928	NA	promoter-TSS (MIR632)	NA	71	MIR632								
MV411_3_136_R1_peak_9705	chr2	65227776	65228963	+	928	NA	intron (ACTR2, intron 1 of 8)	NA	674	ACTR2								
MV411_3_136_R1_peak_12620	chr3	157159220	157160780	+	920	NA	exon (CCNL1, exon 1 of 6)	NA	204	CCNL1								
MV411_3_136_R1_peak_9103	chr19	49640681	49641839	+	918	NA	promoter-TSS (SCAF1)	NA	-865	SCAF1								
MV411_3_136_R1_peak_5568	chr15	72782601	72784385	+	918	NA	exon (ADPGK, exon 1 of 5)	NA	292	ADPGK								
MV411_3_136_R1_peak_13875	chr5	134225103	134226165	+	913	NA	promoter-TSS (MIR3661)	NA	-123	MIR3661								
MV411_3_136_R1_peak_12173	chr3	49410390	49411994	+	912	NA	intron (RHOA, intron 1 of 4)	NA	901	RHOA								
MV411_3_136_R1_peak_13358	chr4	174283263	174284283	+	908	NA	promoter-TSS (CEP44)	NA	478	FBXO8								
MV411_3_136_R1_peak_2407	chr10	119079399	119081775	+	908	NA	intron (EIF3A, intron 1 of 21)	NA	235	EIF3A								
MV411_3_136_R1_peak_14869	chr6	67886329	67889242	+	907	NA	Intergenic	NA	-153138	LOC102723883								
MV411_3_136_R1_peak_2563	chr11	695226	695697	+	906	NA	promoter-TSS (TMEM80)	NA	-130	TMEM80								
MV411_3_136_R1_peak_13500	chr5	32173030	32175030	+	896	NA	exon (GOLPH3, exon 1 of 4)	NA	289	GOLPH3								
MV411_3_136_R1_peak_8382	chr19	10653120	10653912	+	891	NA	promoter-TSS (ILF3)	NA	356	ILF3-AS1								
MV411_3_136_R1_peak_16287	chr8	37736641	37737609	+	890	NA	intron (ERLIN2, intron 1 of 6)	NA	498	ERLIN2								
MV411_3_136_R1_peak_11624	chr22	39518999	39521703	+	889	NA	promoter-TSS (ATF4)	NA	-213	ATF4								
MV411_3_136_R1_peak_5086	chr14	100237858	100238654	+	887	NA	promoter-TSS (YY1)	NA	-509	YY1								
MV411_3_136_R1_peak_8087	chr19	1864150	1865296	+	887	NA	Intergenic	NA	-1158	KLF16								
MV411_3_136_R1_peak_517	chr1	40691651	40692292	+	882	NA	promoter-TSS (NFYC)	NA	290	NFYC-AS1								
MV411_3_136_R1_peak_7662	chr17	83198883	83201397	+	880	NA	Intergenic	NA	26360	LOC100505909								
MV411_3_136_R1_peak_9027	chr19	47113310	47114131	+	880	NA	promoter-TSS (ZC3H4)	NA	32	ZC3H4								
MV411_3_136_R1_peak_3522	chr12	1796339	1798041	+	880	NA	intron (CACNA2D4, intron 34 of 36)	NA	-23077	LRTM2								
MV411_3_136_R1_peak_8650	chr19	19662207	19664388	+	879	NA	exon (ATP13A1, exon 1 of 25)	NA	406	ATP13A1								
MV411_3_136_R1_peak_376	chr1	28668724	28669939	+	879	NA	intron (GMEB1, intron 1 of 9)	NA	603	GMEB1								
MV411_3_136_R1_peak_16428	chr8	63167806	63169562	+	878	NA	promoter-TSS (YTHDF3)	NA	131	YTHDF3								
MV411_3_136_R1_peak_3836	chr12	51238744	51239626	+	877	NA	intron (DAZAP2, intron 1 of 3)	NA	461	DAZAP2								
MV411_3_136_R1_peak_5661	chr15	78872879	78874009	+	873	NA	intron (MORF4L1, intron 1 of 11)	NA	663	MORF4L1								
MV411_3_136_R1_peak_17478	chr9	129139406	129141618	+	873	NA	intron (PPP2R4, intron 8 of 9)	NA	29563	PPP2R4								
MV411_3_136_R1_peak_10214	chr2	177262019	177265765	+	873	NA	promoter-TSS (NFE2L2)	NA	-3	NFE2L2								
MV411_3_136_R1_peak_4882	chr14	69767066	69767815	+	868	NA	exon (LOC100289511, exon 1 of 1)	NA	273	LOC100289511								
MV411_3_136_R1_peak_8383	chr19	10654221	10655239	+	866	NA	promoter-TSS (ILF3-AS1)	NA	469	ILF3								
MV411_3_136_R1_peak_16277	chr8	33513029	33513618	+	866	NA	promoter-TSS (TTI2)	NA	-138	TTI2								
MV411_3_136_R1_peak_7989	chr18	79068363	79069040	+	864	NA	promoter-TSS (ATP9B)	NA	-693	ATP9B								
MV411_3_136_R1_peak_13874	chr5	134176186	134177664	+	862	NA	exon (SKP1, exon 1 of 6)	NA	108	SKP1								
MV411_3_136_R1_peak_16614	chr8	100950503	100953577	+	860	NA	promoter-TSS (YWHAZ)	NA	-1469	YWHAZ								
MV411_3_136_R1_peak_9972	chr2	112275553	112276367	+	859	NA	exon (ZC3H6, exon 1 of 13)	NA	-21861	ZC3H8								
MV411_3_136_R1_peak_415	chr1	32650506	32651017	+	853	NA	promoter-TSS (ZBTB8OS)	NA	239	ZBTB8OS								
MV411_3_136_R1_peak_6101	chr16	28822656	28823976	+	853	NA	promoter-TSS (ATXN2L)	NA	268	ATXN2L								
MV411_3_136_R1_peak_2838	chr11	47376766	47379217	+	849	NA	intron (SPI1, intron 1 of 4)	NA	585	SPI1								
MV411_3_136_R1_peak_15058	chr6	136289973	136291105	+	845	NA	promoter-TSS (BCLAF1)	NA	-688	BCLAF1								
MV411_3_136_R1_peak_14787	chr6	42781469	42784296	+	845	NA	promoter-TSS (FLJ38717)	NA	-45	FLJ38717								
MV411_3_136_R1_peak_7625	chr17	82227840	82228989	+	843	NA	promoter-TSS (SLC16A3)	NA	8	SLC16A3								
MV411_3_136_R1_peak_8570	chr19	17510776	17512247	+	843	NA	promoter-TSS (PGLS)	NA	42	PGLS								
MV411_3_136_R1_peak_9644	chr2	55616600	55617710	+	842	NA	exon (SMEK2, exon 1 of 17)	NA	570	SMEK2								
MV411_3_136_R1_peak_16634	chr8	102863141	102865099	+	840	NA	promoter-TSS (LOC100506753)	NA	41	AZIN1								
MV411_3_136_R1_peak_2880	chr11	58576717	58578929	+	837	NA	intron (LPXN, intron 1 of 8)	NA	416	LPXN								
MV411_3_136_R1_peak_2005	chr10	63520193	63524214	+	834	NA	promoter-TSS (JMJD1C)	NA	840	REEP3								
MV411_3_136_R1_peak_9172	chr19	52269577	52270531	+	833	NA	intron (ZNF766, intron 1 of 3)	NA	512	ZNF766								
MV411_3_136_R1_peak_304	chr1	26472231	26473083	+	832	NA	intron (HMGN2, intron 1 of 5)	NA	246	HMGN2								
MV411_3_136_R1_peak_17462	chr9	128656458	128657350	+	832	NA	promoter-TSS (WDR34)	NA	-54	WDR34								
MV411_3_136_R1_peak_7364	chr17	64505408	64506297	+	832	NA	promoter-TSS (CEP95)	NA	815	DDX5								
MV411_3_136_R1_peak_9150	chr19	50803749	50804996	+	832	NA	intron (C19orf48, intron 1 of 4)	NA	345	C19orf48								
MV411_3_136_R1_peak_8881	chr19	41859802	41861169	+	831	NA	intron (RPS19, intron 1 of 5)	NA	567	RPS19								
MV411_3_136_R1_peak_13181	chr4	102825379	102827925	+	830	NA	promoter-TSS (UBE2D3)	NA	1296	UBE2D3								
MV411_3_136_R1_peak_4311	chr12	121799797	121805163	+	829	NA	intron (LINC01089, intron 2 of 6)	NA	1004	LINC01089								
MV411_3_136_R1_peak_9293	chr19	58182944	58184100	+	829	NA	intron (ZNF274, intron 1 of 4)	NA	533	ZNF274								
MV411_3_136_R1_peak_2015	chr10	68332020	68333049	+	828	NA	promoter-TSS (HNRNPH3)	NA	394	PBLD								
MV411_3_136_R1_peak_9318	chr19	58557388	58559600	+	827	NA	promoter-TSS (AC016629.8)	NA	482	UBE2M								
MV411_3_136_R1_peak_14048	chr5	149549598	149551474	+	825	NA	promoter-TSS (CSNK1A1)	NA	1016	CSNK1A1								
MV411_3_136_R1_peak_4210	chr12	111597742	111600185	+	824	NA	promoter-TSS (LOC102723619)	NA	-563	LOC102723619								
MV411_3_136_R1_peak_7259	chr17	58006195	58007697	+	823	NA	exon (SRSF1, exon 1 of 5)	NA	327	SRSF1								
MV411_3_136_R1_peak_17231	chr9	95875001	95876402	+	819	NA	promoter-TSS (ERCC6L2)	NA	83	ERCC6L2								
MV411_3_136_R1_peak_17224	chr9	94166177	94166739	+	819	NA	Intergenic	NA	-9499	MIRLET7A1								
MV411_3_136_R1_peak_13427	chr5	371789	375272	+	819	NA	intron (AHRR, intron 3 of 11)	NA	69354	AHRR								
MV411_3_136_R1_peak_15869	chr7	105011230	105015694	+	819	NA	promoter-TSS (KMT2E)	NA	679	KMT2E-AS1								
MV411_3_136_R1_peak_9822	chr2	85537708	85540155	+	819	NA	promoter-TSS (LOC100630918)	NA	-45	LOC100630918								
MV411_3_136_R1_peak_3058	chr11	65420117	65424194	+	819	NA	promoter-TSS (NEAT1)	NA	-643	NEAT1								
MV411_3_136_R1_peak_10073	chr2	144507030	144520209	+	819	NA	exon (ZEB2, exon 3 of 3)	NA	-5995	ZEB2-AS1								
MV411_3_136_R1_peak_3711	chr12	25384857	25386164	+	817	NA	Intergenic	NA	-134590	KRAS								
MV411_3_136_R1_peak_2881	chr11	58579117	58580294	+	817	NA	intron (ZFP91-CNTF, intron 1 of 12)	NA	591	ZFP91								
MV411_3_136_R1_peak_9136	chr19	50375401	50376884	+	815	NA	promoter-TSS (NR1H2)	NA	-281	NR1H2								
MV411_3_136_R1_peak_8026	chr19	821291	825870	+	814	NA	Intergenic	NA	-1628	LPPR3								
MV411_3_136_R1_peak_8678	chr19	29212280	29213183	+	810	NA	intron (UQCRFS1, intron 1 of 1)	NA	498	UQCRFS1								
MV411_3_136_R1_peak_7988	chr18	77130659	77133725	+	806	NA	intron (MBP, intron 1 of 7)	NA	-44541	MBP								
MV411_3_136_R1_peak_17243	chr9	97983331	97986065	+	805	NA	intron (ANP32B, intron 1 of 6)	NA	1491	ANP32B								
MV411_3_136_R1_peak_13008	chr4	40055683	40057928	+	804	NA	promoter-TSS (N4BP2)	NA	-21	N4BP2								
MV411_3_136_R1_peak_11845	chr3	9791987	9793907	+	804	NA	promoter-TSS (TADA3)	NA	64	TADA3								
MV411_3_136_R1_peak_16446	chr8	67061469	67063303	+	802	NA	promoter-TSS (CSPP1)	NA	-59	COPS5								
MV411_3_136_R1_peak_11788	chr22	50529069	50534364	+	802	NA	exon (ODF3B, exon 2 of 5)	NA	863	ODF3B								
MV411_3_136_R1_peak_11528	chr22	30968616	30970075	+	798	NA	promoter-TSS (MORC2)	NA	-303	TUG1								
MV411_3_136_R1_peak_16417	chr8	58657774	58660564	+	798	NA	intron (NSMAF, intron 1 of 30)	NA	676	NSMAF								
MV411_3_136_R1_peak_13108	chr4	82372759	82374068	+	798	NA	promoter-TSS (LOC101928963)	NA	583	HNRNPD								
MV411_3_136_R1_peak_6527	chr16	87951512	87952280	+	796	NA	promoter-TSS (BANP)	NA	464	BANP								
MV411_3_136_R1_peak_10936	chr20	45970814	45972513	+	794	NA	promoter-TSS (ZNF335)	NA	259	ZNF335								
MV411_3_136_R1_peak_3069	chr11	65497744	65499790	+	794	NA	exon (MALAT1, exon 1 of 1)	NA	1005	MALAT1								
MV411_3_136_R1_peak_7580	chr17	81395663	81398604	+	793	NA	Intergenic	NA	-2607	BAHCC1								
MV411_3_136_R1_peak_13111	chr4	82429584	82431044	+	793	NA	promoter-TSS (ENOPH1)	NA	-89	HNRNPDL								
MV411_3_136_R1_peak_11418	chr22	19478801	19479780	+	792	NA	promoter-TSS (UFD1L)	NA	5	UFD1L								
MV411_3_136_R1_peak_5314	chr15	44662813	44663735	+	790	NA	intron (SPG11, intron 1 of 38)	NA	404	SPG11								
MV411_3_136_R1_peak_3287	chr11	83157148	83158779	+	790	NA	intron (PCF11, intron 1 of 15)	NA	868	PCF11								
MV411_3_136_R1_peak_8489	chr19	14374207	14376280	+	790	NA	Intergenic	NA	-5901	CD97								
MV411_3_136_R1_peak_9752	chr2	70085459	70088571	+	790	NA	promoter-TSS (PCBP1)	NA	0	PCBP1-AS1								
MV411_3_136_R1_peak_2001	chr10	63464382	63467982	+	790	NA	promoter-TSS (JMJD1C)	NA	953	JMJD1C-AS1								
MV411_3_136_R1_peak_10861	chr20	35742612	35743788	+	790	NA	promoter-TSS (RBM39)	NA	-898	RBM39								
MV411_3_136_R1_peak_242	chr1	23343513	23344285	+	786	NA	intron (HNRNPR, intron 1 of 10)	NA	461	HNRNPR								
MV411_3_136_R1_peak_16233	chr8	26576439	26577783	+	785	NA	promoter-TSS (DPYSL2)	NA	62918	DPYSL2								
MV411_3_136_R1_peak_8073	chr19	1591459	1592981	+	782	NA	intron (MBD3, intron 1 of 6)	NA	541	MBD3								
MV411_3_136_R1_peak_12590	chr3	152265820	152271976	+	782	NA	promoter-TSS (MBNL1)	NA	728	MBNL1-AS1								
MV411_3_136_R1_peak_7631	chr17	82272821	82273672	+	779	NA	intron (CSNK1D, intron 1 of 10)	NA	472	CSNK1D								
MV411_3_136_R1_peak_15924	chr7	127391620	127393407	+	776	NA	promoter-TSS (ZNF800)	NA	-426	ZNF800								
MV411_3_136_R1_peak_9181	chr19	53869695	53870623	+	776	NA	intron (MYADM, intron 2 of 2)	NA	753	MYADM								
MV411_3_136_R1_peak_7000	chr17	36544063	36545488	+	776	NA	promoter-TSS (GGNBP2)	NA	-137	GGNBP2								
MV411_3_136_R1_peak_9992	chr2	113890054	113891079	+	776	NA	promoter-TSS (ACTR3)	NA	426	AC104653.1								
MV411_3_136_R1_peak_10189	chr2	173963454	173965995	+	776	NA	promoter-TSS (SP3)	NA	978	SP3								
MV411_3_136_R1_peak_6859	chr17	21040962	21043071	+	776	NA	intron (USP22, intron 1 of 12)	NA	1393	USP22								
MV411_3_136_R1_peak_13511	chr5	32585493	32586548	+	771	NA	intron (SUB1, intron 1 of 4)	NA	521	SUB1								
MV411_3_136_R1_peak_16141	chr8	8345012	8348416	+	769	NA	intron (SGK223, intron 3 of 5)	NA	39717	SGK223								
MV411_3_136_R1_peak_10557	chr2	241314407	241315741	+	768	NA	promoter-TSS (SEPT2)	NA	-840	SEPT2								
MV411_3_136_R1_peak_8247	chr19	5903107	5904261	+	767	NA	exon (NDUFA11, exon 1 of 5)	NA	329	NDUFA11								
MV411_3_136_R1_peak_4179	chr12	109476934	109477954	+	766	NA	promoter-TSS (KCTD10)	NA	-110	KCTD10								
MV411_3_136_R1_peak_13574	chr5	50439144	50443379	+	766	NA	exon (EMB, exon 1 of 9)	NA	139	EMB								
MV411_3_136_R1_peak_4464	chr13	28098662	28101729	+	766	NA	intron (FLT3, intron 1 of 23)	NA	397	FLT3								
MV411_3_136_R1_peak_3582	chr12	6950544	6953900	+	766	NA	intron (PTPN6, intron 3 of 15)	NA	5645	PTPN6								
MV411_3_136_R1_peak_8428	chr19	12737193	12737783	+	765	NA	promoter-TSS (ASNA1)	NA	-4	ASNA1								
MV411_3_136_R1_peak_11085	chr20	62142503	62144459	+	765	NA	promoter-TSS (SS18L1)	NA	-23	PSMA7								
MV411_3_136_R1_peak_9171	chr19	52190000	52190815	+	764	NA	intron (PPP2R1A, intron 1 of 14)	NA	605	PPP2R1A								
MV411_3_136_R1_peak_7730	chr18	9913936	9915122	+	764	NA	intron (VAPA, intron 1 of 5)	NA	571	VAPA								
MV411_3_136_R1_peak_7296	chr17	59618483	59620848	+	763	NA	promoter-TSS (CLTC)	NA	-24	CLTC								
MV411_3_136_R1_peak_4768	chr14	49892466	49894109	+	761	NA	exon (ARF6, exon 2 of 2)	NA	269	ARF6								
MV411_3_136_R1_peak_16983	chr9	6411593	6412964	+	761	NA	promoter-TSS (UHRF2)	NA	-949	UHRF2								
MV411_3_136_R1_peak_8799	chr19	38852043	38853351	+	759	NA	promoter-TSS (HNRNPL)	NA	-358	HNRNPL								
MV411_3_136_R1_peak_7604	chr17	81870138	81872388	+	758	NA	promoter-TSS (ARHGDIA)	NA	-349	ARHGDIA								
MV411_3_136_R1_peak_9054	chr19	48322181	48322826	+	758	NA	promoter-TSS (CCDC114)	NA	-630	CCDC114								
MV411_3_136_R1_peak_1592	chr1	234603044	234610846	+	758	NA	exon (IRF2BP2, exon 2 of 2)	NA	2580	IRF2BP2								
MV411_3_136_R1_peak_3171	chr11	68212860	68214299	+	757	NA	promoter-TSS (SUV420H1)	NA	-262	SUV420H1								
MV411_3_136_R1_peak_1943	chr10	43406896	43409253	+	757	NA	promoter-TSS (HNRNPF)	NA	-11243	HNRNPF								
MV411_3_136_R1_peak_3975	chr12	62602078	62603912	+	756	NA	promoter-TSS (MIRLET7I)	NA	439	C12orf61								
MV411_3_136_R1_peak_1585	chr1	234522751	234523697	+	755	NA	Intergenic	NA	8555	RP5-855F14.1								
MV411_3_136_R1_peak_4009	chr12	68807543	68809119	+	754	NA	promoter-TSS (MDM2)	NA	157	MDM2								
MV411_3_136_R1_peak_11499	chr22	28800697	28802433	+	753	NA	promoter-TSS (XBP1)	NA	-993	XBP1								
MV411_3_136_R1_peak_3763	chr12	45728999	45731435	+	753	NA	intron (ARID2, intron 2 of 21)	NA	380	ARID2								
MV411_3_136_R1_peak_15991	chr7	139359816	139360439	+	752	NA	exon (LUC7L2, exon 1 of 10)	NA	281	LUC7L2								
MV411_3_136_R1_peak_17658	chrX	1391728	1392181	+	752	NA	exon (SLC25A6, exon 1 of 4)	NA	192	SLC25A6								
MV411_3_136_R1_peak_8327	chr19	8444975	8446108	+	752	NA	intron (HNRNPM, intron 1 of 15)	NA	621	HNRNPM								
MV411_3_136_R1_peak_12855	chr4	1247225	1248758	+	751	NA	intron (CTBP1, intron 1 of 9)	NA	1029	CTBP1								
MV411_3_136_R1_peak_180	chr1	15834491	15835822	+	750	NA	exon (FLJ37453, exon 2 of 2)	NA	-12708	SPEN								
MV411_3_136_R1_peak_12185	chr3	50088871	50089702	+	750	NA	intron (RBM5, intron 1 of 22)	NA	-4515	RBM5								
MV411_3_136_R1_peak_10582	chr20	381002	382040	+	748	NA	intron (TRIB3, intron 1 of 3)	NA	857	TRIB3								
MV411_3_136_R1_peak_756	chr1	91021472	91022200	+	747	NA	promoter-TSS (LOC102723410)	NA	-28	LOC102723410								
MV411_3_136_R1_peak_11653	chr22	41091751	41093168	+	747	NA	promoter-TSS (MIR1281)	NA	-86	MIR1281								
MV411_3_136_R1_peak_12956	chr4	24583537	24584605	+	747	NA	intron (DHX15, intron 1 of 13)	NA	490	DHX15								
MV411_3_136_R1_peak_12496	chr3	129182186	129185007	+	746	NA	intron (CNBP, intron 1 of 4)	NA	371	CNBP								
MV411_3_136_R1_peak_8730	chr19	34428371	34429051	+	746	NA	intron (UBA2, intron 1 of 15)	NA	323	UBA2								
MV411_3_136_R1_peak_16434	chr8	65840830	65842960	+	745	NA	promoter-TSS (PDE7A)	NA	-161	PDE7A								
MV411_3_136_R1_peak_4481	chr13	30616565	30617575	+	744	NA	promoter-TSS (USPL1)	NA	-2609	USPL1								
MV411_3_136_R1_peak_435	chr1	35192191	35193136	+	741	NA	exon (SFPQ, exon 1 of 12)	NA	494	SFPQ								
MV411_3_136_R1_peak_10159	chr2	161160328	161161066	+	739	NA	exon (TANK, exon 1 of 8)	NA	269	TANK								
MV411_3_136_R1_peak_8126	chr19	2269513	2270905	+	739	NA	intron (OAZ1, intron 1 of 4)	NA	688	OAZ1								
MV411_3_136_R1_peak_255	chr1	23959799	23960814	+	739	NA	intron (PNRC2, intron 1 of 2)	NA	495	PNRC2								
MV411_3_136_R1_peak_10307	chr2	200811491	200812605	+	739	NA	promoter-TSS (BZW1)	NA	122	AC007163.6								
