PeakID (cmd=annotatePeaks.pl MV411_1_581_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_1_581_R1_peak_3370	chr9	2570713	2571030	+	979	NA	intron (VLDLR-AS1, intron 1 of 3)	NA	-48928	LOC101930048								
MV411_1_581_R1_peak_2269	chr3	127729523	127729850	+	968	NA	intron (MGLL, intron 3 of 7)	NA	56360	ABTB1								
MV411_1_581_R1_peak_3177	chr8	35592141	35592455	+	966	NA	intron (UNC5D, intron 3 of 16)	NA	43000	UNC5D								
MV411_1_581_R1_peak_677	chr12	49663107	49663389	+	962	NA	intron (FMNL3, intron 4 of 25)	NA	39834	PRPF40B								
MV411_1_581_R1_peak_1617	chr2	17303105	17303394	+	961	NA	Intergenic	NA	-211143	LOC101928149								
MV411_1_581_R1_peak_877	chr14	42523727	42523984	+	961	NA	Intergenic	NA	916294	LRFN5								
MV411_1_581_R1_peak_400	chr10	64649040	64649294	+	961	NA	Intergenic	NA	-176361	ANXA2P3								
MV411_1_581_R1_peak_2866	chr6	134235952	134236304	+	956	NA	intron (SGK1, intron 2 of 13)	NA	81930	SGK1								
MV411_1_581_R1_peak_2726	chr6	12363605	12363935	+	945	NA	Intergenic	NA	41399	LOC102724414								
MV411_1_581_R1_peak_3349	chr8	133499357	133499591	+	943	NA	intron (ST3GAL1, intron 2 of 8)	NA	-9735	ST3GAL1								
MV411_1_581_R1_peak_2600	chr5	97400151	97400433	+	942	NA	Intergenic	NA	-104404	LOC102546227								
MV411_1_581_R1_peak_3572	chrX	107716929	107717216	+	942	NA	promoter-TSS (TSC22D3)	NA	-591	TSC22D3								
MV411_1_581_R1_peak_2130	chr3	15805841	15806137	+	937	NA	intron (ANKRD28, intron 1 of 27)	NA	-8038	ANKRD28								
MV411_1_581_R1_peak_1469	chr19	10836389	10836730	+	934	NA	promoter-TSS (C19orf38)	NA	-92	C19orf38								
MV411_1_581_R1_peak_3161	chr8	29085926	29086205	+	933	NA	intron (KIF13B, intron 37 of 39)	NA	177238	KIF13B								
MV411_1_581_R1_peak_646	chr12	25386085	25386404	+	933	NA	Intergenic	NA	-135321	KRAS								
MV411_1_581_R1_peak_1742	chr2	119352447	119352765	+	926	NA	intron (C2orf76, intron 1 of 6)	NA	14220	C2orf76								
MV411_1_581_R1_peak_682	chr12	52036848	52037224	+	923	NA	promoter-TSS (NR4A1)	NA	-597	NR4A1								
MV411_1_581_R1_peak_2771	chr6	37186137	37186396	+	922	NA	Intergenic	NA	16120	PIM1								
MV411_1_581_R1_peak_1146	chr16	30469513	30469802	+	919	NA	Intergenic	NA	-3005	ITGAL								
MV411_1_581_R1_peak_2860	chr6	127333700	127334036	+	916	NA	intron (ECHDC1, intron 1 of 5)	NA	8539	ECHDC1								
MV411_1_581_R1_peak_3291	chr8	106269846	106270242	+	913	NA	promoter-TSS (OXR1)	NA	-177880	OXR1								
MV411_1_581_R1_peak_1483	chr19	14375073	14375515	+	913	NA	Intergenic	NA	-5850	CD97								
MV411_1_581_R1_peak_130	chr1	103146174	103146452	+	906	NA	Intergenic	NA	-37817	COL11A1								
MV411_1_581_R1_peak_2046	chr22	22928803	22929111	+	904	NA	Intergenic	NA	41177	IGLL5								
MV411_1_581_R1_peak_1486	chr19	14943603	14943896	+	897	NA	Intergenic	NA	2260	OR7C2								
MV411_1_581_R1_peak_137	chr1	107623031	107623337	+	887	NA	intron (VAV3, intron 19 of 25)	NA	162440	VAV3								
MV411_1_581_R1_peak_656	chr12	39619769	39620212	+	881	NA	promoter-TSS (ABCD2)	NA	51	ABCD2								
MV411_1_581_R1_peak_706	chr12	82358331	82358774	+	878	NA	promoter-TSS (METTL25)	NA	55	METTL25								
MV411_1_581_R1_peak_1829	chr2	207166122	207166455	+	875	NA	promoter-TSS (MIR7845)	NA	-114	MIR7845								
MV411_1_581_R1_peak_3240	chr8	71831387	71831667	+	872	NA	Intergenic	NA	-12589	LOC100132891								
MV411_1_581_R1_peak_2520	chr5	6645586	6645922	+	869	NA	intron (SRD5A1, intron 1 of 4)	NA	12367	SRD5A1								
MV411_1_581_R1_peak_1258	chr17	44111091	44111433	+	862	NA	intron (HDAC5, intron 2 of 26)	NA	12384	HDAC5								
MV411_1_581_R1_peak_1396	chr18	62939514	62939807	+	862	NA	intron (PHLPP1, intron 10 of 16)	NA	224221	PHLPP1								
MV411_1_581_R1_peak_1558	chr19	48325140	48325501	+	861	NA	promoter-TSS (EMP3)	NA	-52	EMP3								
MV411_1_581_R1_peak_66	chr1	41751221	41751594	+	861	NA	intron (HIVEP3, intron 1 of 8)	NA	-122586	HIVEP3								
MV411_1_581_R1_peak_2883	chr6	148657057	148657362	+	860	NA	Intergenic	NA	-89719	UST								
MV411_1_581_R1_peak_1022	chr15	59433099	59433417	+	860	NA	intron (FAM81A, intron 1 of 8)	NA	-4915	FAM81A								
MV411_1_581_R1_peak_614	chr12	6167824	6168196	+	858	NA	Intergenic	NA	-32309	CD9								
MV411_1_581_R1_peak_1529	chr19	41121083	41121364	+	855	NA	intron (CYP2F1, intron 4 of 9)	NA	5042	CYP2F1								
MV411_1_581_R1_peak_2081	chr22	37284841	37285347	+	849	NA	intron (CYTH4, intron 1 of 12)	NA	2640	CYTH4								
MV411_1_581_R1_peak_1654	chr2	45770208	45770500	+	849	NA	intron (PRKCE, intron 5 of 19)	NA	-118307	LOC102724965								
MV411_1_581_R1_peak_3534	chrX	11824836	11825215	+	840	NA	Intergenic	NA	65396	MSL3								
MV411_1_581_R1_peak_1192	chr16	83220117	83220472	+	840	NA	intron (CDH13, intron 6 of 14)	NA	-288052	MIR3182								
MV411_1_581_R1_peak_3237	chr8	70457277	70457534	+	835	NA	Intergenic	NA	-13729	RP11-333A23.4								
MV411_1_581_R1_peak_1402	chr18	68438999	68439332	+	834	NA	Intergenic	NA	-276044	CCDC102B								
MV411_1_581_R1_peak_1012	chr15	52052395	52052681	+	832	NA	intron (MAPK6, intron 3 of 5)	NA	48273	MAPK6								
MV411_1_581_R1_peak_1297	chr17	64385096	64385438	+	826	NA	intron (PECAM1, intron 2 of 14)	NA	5611	PECAM1								
MV411_1_581_R1_peak_835	chr13	51330750	51331070	+	825	NA	Intergenic	NA	-10122	SERPINE3								
MV411_1_581_R1_peak_3444	chr9	99748628	99749020	+	825	NA	intron (RP11-554F20.1, intron 2 of 6)	NA	71065	RP11-554F20.1								
MV411_1_581_R1_peak_2784	chr6	45681880	45682282	+	823	NA	Intergenic	NA	255516	CLIC5								
MV411_1_581_R1_peak_1790	chr2	168211144	168211453	+	823	NA	intron (STK39, intron 1 of 17)	NA	-47567	STK39								
MV411_1_581_R1_peak_169	chr1	153231698	153232123	+	823	NA	Intergenic	NA	14326	PRR9								
MV411_1_581_R1_peak_1251	chr17	40598969	40599305	+	823	NA	Intergenic	NA	-33653	CCR7								
MV411_1_581_R1_peak_478	chr11	1548294	1548753	+	821	NA	Intergenic	NA	7934	LOC101927562								
MV411_1_581_R1_peak_2801	chr6	67896581	67896870	+	815	NA	Intergenic	NA	-144198	LOC102723883								
MV411_1_581_R1_peak_3224	chr8	60851970	60852260	+	814	NA	exon (CHD7, exon 18 of 27)	NA	28417	CHD7								
MV411_1_581_R1_peak_2153	chr3	30805077	30805305	+	806	NA	intron (GADL1, intron 11 of 14)	NA	89470	GADL1								
MV411_1_581_R1_peak_3464	chr9	110282498	110282795	+	805	NA	Intergenic	NA	-26041	TXN								
MV411_1_581_R1_peak_1903	chr20	6489722	6490068	+	803	NA	intron (CASC20, intron 3 of 3)	NA	63163	CASC20								
MV411_1_581_R1_peak_3447	chr9	99819793	99820302	+	802	NA	promoter-TSS (RP11-554F20.1)	NA	-158	RP11-554F20.1								
MV411_1_581_R1_peak_221	chr1	184946139	184946402	+	797	NA	intron (FAM129A, intron 1 of 13)	NA	28316	FAM129A								
MV411_1_581_R1_peak_2916	chr6	167855809	167856148	+	797	NA	intron (MLLT4, intron 1 of 33)	NA	29056	MLLT4								
MV411_1_581_R1_peak_1027	chr15	62940773	62941071	+	791	NA	Intergenic	NA	45110	LOC101928955								
MV411_1_581_R1_peak_990	chr15	41013786	41014103	+	791	NA	intron (INO80, intron 26 of 34)	NA	60506	CHAC1								
MV411_1_581_R1_peak_1148	chr16	31301971	31302294	+	790	NA	intron (ITGAM, intron 14 of 29)	NA	42165	ITGAM								
MV411_1_581_R1_peak_1770	chr2	156334513	156334962	+	790	NA	Intergenic	NA	-2022	NR4A2								
MV411_1_581_R1_peak_1989	chr21	21406945	21407282	+	780	NA	intron (NCAM2, intron 9 of 17)	NA	330206	LINC00317								
MV411_1_581_R1_peak_2645	chr5	141521258	141521530	+	777	NA	intron (DIAPH1, intron 27 of 28)	NA	32153	PCDHGC5								
MV411_1_581_R1_peak_1183	chr16	79170906	79171136	+	774	NA	intron (WWOX, intron 9 of 9)	NA	429704	MAF								
MV411_1_581_R1_peak_1371	chr18	45106365	45106690	+	773	NA	Intergenic	NA	73386	LOC101927961								
MV411_1_581_R1_peak_2708	chr6	5049998	5050319	+	773	NA	intron (LYRM4, intron 3 of 3)	NA	20186	LOC100129461								
MV411_1_581_R1_peak_2632	chr5	131635347	131635655	+	773	NA	promoter-TSS (RAPGEF6)	NA	-265	RAPGEF6								
MV411_1_581_R1_peak_3351	chr8	133654431	133654755	+	773	NA	Intergenic	NA	122759	LOC101927798								
MV411_1_581_R1_peak_2542	chr5	40486641	40487234	+	773	NA	Intergenic	NA	-192993	PTGER4								
MV411_1_581_R1_peak_814	chr13	31951279	31951515	+	758	NA	intron (EEF1DP3, intron 2 of 3)	NA	-79903	FRY								
MV411_1_581_R1_peak_3015	chr7	74650039	74650275	+	758	NA	Intergenic	NA	-37370	GTF2I								
MV411_1_581_R1_peak_876	chr14	42322982	42323297	+	756	NA	Intergenic	NA	715578	LRFN5								
MV411_1_581_R1_peak_1928	chr20	23334224	23334680	+	756	NA	Intergenic	NA	-16284	NXT1								
MV411_1_581_R1_peak_486	chr11	9613125	9613467	+	756	NA	Intergenic	NA	39646	WEE1								
MV411_1_581_R1_peak_446	chr10	101353750	101354146	+	756	NA	promoter-TSS (BTRC)	NA	-85	BTRC								
MV411_1_581_R1_peak_535	chr11	65588099	65588405	+	756	NA	intron (EHBP1L1, intron 13 of 19)	NA	7744	KCNK7								
MV411_1_581_R1_peak_410	chr10	73469593	73469876	+	756	NA	intron (PPP3CB, intron 8 of 12)	NA	-26021	LOC101929145								
MV411_1_581_R1_peak_1813	chr2	191436427	191436788	+	754	NA	Intergenic	NA	188649	MYO1B								
MV411_1_581_R1_peak_2309	chr3	160296654	160296956	+	750	NA	intron (IFT80, intron 12 of 19)	NA	71169	C3orf80								
MV411_1_581_R1_peak_1122	chr16	17343083	17343370	+	742	NA	intron (XYLT1, intron 2 of 11)	NA	127655	XYLT1								
MV411_1_581_R1_peak_1751	chr2	131668961	131669265	+	740	NA	Intergenic	NA	-15784	LOC100507460								
MV411_1_581_R1_peak_1071	chr15	84840864	84841150	+	740	NA	intron (ALPK3, intron 5 of 13)	NA	24327	ALPK3								
MV411_1_581_R1_peak_3329	chr8	128042279	128042527	+	739	NA	intron (PVT1, intron 4 of 7)	NA	-6749	MIR1207								
MV411_1_581_R1_peak_3288	chr8	104361321	104361726	+	731	NA	Intergenic	NA	21727	DCSTAMP								
MV411_1_581_R1_peak_2804	chr6	71921623	71921914	+	727	NA	intron (RIMS1, intron 1 of 33)	NA	34789	RIMS1								
MV411_1_581_R1_peak_597	chr11	129643560	129643900	+	726	NA	Intergenic	NA	-26461	LOC101929557								
MV411_1_581_R1_peak_1384	chr18	56487941	56488169	+	725	NA	Intergenic	NA	150634	TXNL1								
MV411_1_581_R1_peak_90	chr1	58783949	58784326	+	724	NA	promoter-TSS (JUN)	NA	-24	JUN								
MV411_1_581_R1_peak_2933	chr7	11430192	11430477	+	723	NA	intron (THSD7A, intron 13 of 27)	NA	401864	THSD7A								
MV411_1_581_R1_peak_1006	chr15	50134485	50134990	+	723	NA	Intergenic	NA	-15515	ATP8B4								
MV411_1_581_R1_peak_881	chr14	49857502	49857771	+	717	NA	Intergenic	NA	5213	RN7SL2								
MV411_1_581_R1_peak_1460	chr19	8650097	8650396	+	715	NA	Intergenic	NA	-39493	ADAMTS10								
MV411_1_581_R1_peak_1369	chr18	44725719	44726042	+	712	NA	intron (SETBP1, intron 2 of 5)	NA	45707	SETBP1								
MV411_1_581_R1_peak_2035	chr22	17339103	17339404	+	710	NA	Intergenic	NA	-30477	CECR2								
MV411_1_581_R1_peak_874	chr14	42215308	42215552	+	709	NA	Intergenic	NA	607869	LRFN5								
MV411_1_581_R1_peak_1072	chr15	84992689	84992975	+	708	NA	intron (PDE8A, intron 1 of 21)	NA	12319	PDE8A								
MV411_1_581_R1_peak_2748	chr6	22271063	22271396	+	705	NA	Intergenic	NA	31624	PRL								
MV411_1_581_R1_peak_2173	chr3	42072355	42072687	+	703	NA	intron (TRAK1, intron 1 of 16)	NA	-18826	TRAK1								
MV411_1_581_R1_peak_267	chr1	212234667	212234985	+	702	NA	promoter-TSS (RP11-15I11.3)	NA	-174	RP11-15I11.3								
MV411_1_581_R1_peak_2322	chr3	171850964	171851290	+	696	NA	intron (TMEM212, intron 1 of 4)	NA	7778	TMEM212								
MV411_1_581_R1_peak_2673	chr5	156974346	156974562	+	696	NA	Intergenic	NA	-11199	TIMD4								
MV411_1_581_R1_peak_3410	chr9	34862104	34862413	+	694	NA	intron (LOC101929761, intron 2 of 3)	NA	-23672	FAM205B								
MV411_1_581_R1_peak_3028	chr7	84900267	84900485	+	694	NA	Intergenic	NA	221555	SEMA3D								
MV411_1_581_R1_peak_1030	chr15	63893032	63893408	+	694	NA	Intergenic	NA	-22210	MIR422A								
MV411_1_581_R1_peak_476	chr10	132588313	132588847	+	690	NA	intron (INPP5A, intron 1 of 15)	NA	50731	INPP5A								
MV411_1_581_R1_peak_1136	chr16	25729218	25729461	+	690	NA	intron (HS3ST4, intron 1 of 1)	NA	37313	HS3ST4								
MV411_1_581_R1_peak_3036	chr7	92731759	92732028	+	690	NA	intron (CDK6, intron 3 of 7)	NA	-30079	RNU6-10P								
MV411_1_581_R1_peak_1106	chr16	3547118	3547455	+	686	NA	intron (LOC101929732, intron 2 of 2)	NA	5002	LOC101929732								
MV411_1_581_R1_peak_3439	chr9	97866936	97867176	+	683	NA	Intergenic	NA	13801	FOXE1								
MV411_1_581_R1_peak_798	chr13	22357234	22357468	+	683	NA	Intergenic	NA	147066	LINC00540								
MV411_1_581_R1_peak_2767	chr6	35370308	35370651	+	680	NA	intron (PPARD, intron 4 of 9)	NA	27921	PPARD								
