PeakID (cmd=annotatePeaks.pl MV411_5_589_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
MV411_5_589_R1_peak_6266	chr8	2182778	2183023	+	504	NA	Intergenic	NA	106280	MIR7160								
MV411_5_589_R1_peak_3758	chr2	197453164	197453399	+	496	NA	promoter-TSS (COQ10B)	NA	-226	COQ10B								
MV411_5_589_R1_peak_6605	chr8	100226992	100227239	+	495	NA	intron (SPAG1, intron 14 of 18)	NA	68780	SPAG1								
MV411_5_589_R1_peak_6572	chr8	91662097	91662392	+	494	NA	Intergenic	NA	412956	SLC26A7								
MV411_5_589_R1_peak_6787	chr8	144078395	144078736	+	489	NA	promoter-TSS (EXOSC4)	NA	-54	EXOSC4								
MV411_5_589_R1_peak_171	chr1	39934234	39934725	+	487	NA	Intergenic	NA	-20633	MFSD2A								
MV411_5_589_R1_peak_6486	chr8	58397216	58397486	+	486	NA	Intergenic	NA	-14010	UBXN2B								
MV411_5_589_R1_peak_1414	chr12	32217650	32217928	+	478	NA	intron (BICD1, intron 2 of 7)	NA	111010	BICD1								
MV411_5_589_R1_peak_3583	chr2	101308718	101309191	+	457	NA	promoter-TSS (MIR5696)	NA	-238	RNF149								
MV411_5_589_R1_peak_2887	chr18	56258210	56258437	+	450	NA	Intergenic	NA	-67061	FLJ45743								
MV411_5_589_R1_peak_1516	chr12	78034010	78034350	+	444	NA	intron (NAV3, intron 10 of 39)	NA	258397	LOC101928207								
MV411_5_589_R1_peak_5970	chr7	957960	958295	+	443	NA	Intergenic	NA	-3444	ADAP1								
MV411_5_589_R1_peak_3559	chr2	88075071	88075350	+	443	NA	intron (SMYD1, intron 1 of 9)	NA	7339	MIR4780								
MV411_5_589_R1_peak_4495	chr3	46191931	46192146	+	442	NA	Intergenic	NA	16303	CCR1								
MV411_5_589_R1_peak_6287	chr8	9002576	9002862	+	441	NA	promoter-TSS (ERI1)	NA	-1355	ERI1								
MV411_5_589_R1_peak_1548	chr12	93127785	93128076	+	437	NA	exon (LOC102724901, exon 2 of 2)	NA	11143	LOC102724901								
MV411_5_589_R1_peak_4225	chr21	44968137	44968409	+	435	NA	intron (FAM207A, intron 4 of 4)	NA	25813	LINC00163								
MV411_5_589_R1_peak_1176	chr11	72434471	72434848	+	434	NA	promoter-TSS (CLPB)	NA	21	CLPB								
MV411_5_589_R1_peak_388	chr1	150611576	150611828	+	432	NA	Intergenic	NA	17920	ENSA								
MV411_5_589_R1_peak_6654	chr8	118187752	118188090	+	432	NA	Intergenic	NA	-76102	EXT1								
MV411_5_589_R1_peak_3103	chr19	14784757	14785014	+	427	NA	Intergenic	NA	-7958	EMR2								
MV411_5_589_R1_peak_2182	chr15	89396111	89396439	+	427	NA	exon (LINC00925, exon 7 of 7)	NA	18233	LINC00925								
MV411_5_589_R1_peak_2194	chr15	91943060	91943307	+	426	NA	intron (SLCO3A1, intron 2 of 10)	NA	89364	SLCO3A1								
MV411_5_589_R1_peak_557	chr1	203536872	203537155	+	426	NA	Intergenic	NA	42870	OPTC								
MV411_5_589_R1_peak_3181	chr19	35448698	35448983	+	423	NA	promoter-TSS (FFAR2)	NA	-875	FFAR2								
MV411_5_589_R1_peak_2302	chr16	28534469	28534765	+	422	NA	Intergenic	NA	4557	NUPR1								
MV411_5_589_R1_peak_2885	chr18	55830568	55830782	+	422	NA	Intergenic	NA	89524	RP11-214L13.1								
MV411_5_589_R1_peak_1335	chr12	2294797	2295044	+	419	NA	intron (CACNA1C, intron 3 of 46)	NA	25144	CACNA1C-IT3								
MV411_5_589_R1_peak_3045	chr19	7492021	7492427	+	419	NA	Intergenic	NA	-3192	PEX11G								
MV411_5_589_R1_peak_3845	chr2	226118729	226118993	+	419	NA	Intergenic	NA	-23933	LOC646736								
MV411_5_589_R1_peak_6489	chr8	58881935	58882148	+	419	NA	intron (TOX, intron 3 of 8)	NA	-222634	NSMAF								
MV411_5_589_R1_peak_5483	chr5	169875466	169875704	+	412	NA	intron (FAM196B, intron 3 of 3)	NA	105155	FAM196B								
MV411_5_589_R1_peak_4384	chr3	12353878	12354113	+	411	NA	intron (PPARG, intron 1 of 6)	NA	-16083	PPARG								
MV411_5_589_R1_peak_5281	chr5	78003991	78004280	+	410	NA	intron (AP3B1, intron 26 of 27)	NA	119479	LOC101929154								
MV411_5_589_R1_peak_5189	chr5	36373484	36373734	+	409	NA	Intergenic	NA	-71700	RANBP3L								
MV411_5_589_R1_peak_4423	chr3	25603838	25604039	+	409	NA	intron (TOP2B, intron 33 of 35)	NA	60434	TOP2B								
MV411_5_589_R1_peak_6701	chr8	125429909	125430354	+	406	NA	promoter-TSS (TRIB1)	NA	-652	TRIB1								
MV411_5_589_R1_peak_2215	chr16	76270	76526	+	404	NA	promoter-TSS (RHBDF1)	NA	-1772	MPG								
MV411_5_589_R1_peak_2932	chr18	63969931	63970171	+	401	NA	promoter-TSS (SERPINB8)	NA	23	SERPINB8								
MV411_5_589_R1_peak_5322	chr5	98929314	98929689	+	401	NA	promoter-TSS (CHD1)	NA	367	LOC100289230								
MV411_5_589_R1_peak_6276	chr8	5519324	5519590	+	401	NA	Intergenic	NA	-524651	CSMD1								
MV411_5_589_R1_peak_1890	chr14	73458674	73458880	+	401	NA	promoter-TSS (NUMB)	NA	-200	NUMB								
MV411_5_589_R1_peak_966	chr10	123427432	123427721	+	395	NA	Intergenic	NA	-238779	GPR26								
MV411_5_589_R1_peak_2956	chr18	74012596	74012880	+	394	NA	Intergenic	NA	135026	FBXO15								
MV411_5_589_R1_peak_5083	chr4	153661452	153661808	+	394	NA	Intergenic	NA	-22622	TLR2								
MV411_5_589_R1_peak_3543	chr2	74477075	74477284	+	393	NA	intron (CCDC142, intron 5 of 8)	NA	-4364	MRPL53								
MV411_5_589_R1_peak_5719	chr6	44381826	44382081	+	392	NA	Intergenic	NA	-5739	CDC5L								
MV411_5_589_R1_peak_6847	chr9	35644674	35644892	+	388	NA	Intergenic	NA	-1455	LOC101926948								
MV411_5_589_R1_peak_6580	chr8	95087735	95087976	+	387	NA	Intergenic	NA	-14911	MIR3150B								
MV411_5_589_R1_peak_2928	chr18	63590374	63590651	+	387	NA	intron (SERPINB13, intron 3 of 7)	NA	3083	SERPINB13								
MV411_5_589_R1_peak_3211	chr19	41859605	41860141	+	387	NA	promoter-TSS (RPS19)	NA	-45	RPS19								
MV411_5_589_R1_peak_1867	chr14	68384501	68384735	+	387	NA	intron (RAD51B, intron 8 of 10)	NA	15761	LOC101927971								
MV411_5_589_R1_peak_1327	chr12	617588	617867	+	386	NA	intron (NINJ2, intron 1 of 3)	NA	-7064	NINJ2								
MV411_5_589_R1_peak_3291	chr19	54208037	54208562	+	386	NA	TTS (RPS9)	NA	7472	RPS9								
MV411_5_589_R1_peak_2421	chr16	84618106	84618432	+	385	NA	promoter-TSS (COTL1)	NA	-173	COTL1								
MV411_5_589_R1_peak_4430	chr3	27977057	27977394	+	382	NA	Intergenic	NA	-143089	LOC100996624								
MV411_5_589_R1_peak_1664	chr12	127270342	127270610	+	382	NA	Intergenic	NA	69596	RP11-955H22.3								
MV411_5_589_R1_peak_105	chr1	27097526	27097756	+	380	NA	Intergenic	NA	52414	LOC101928391								
MV411_5_589_R1_peak_6351	chr8	24293864	24294118	+	380	NA	promoter-TSS (ADAM28)	NA	-76	ADAM28								
MV411_5_589_R1_peak_1495	chr12	66107546	66107785	+	379	NA	Intergenic	NA	23088	LLPH								
MV411_5_589_R1_peak_3911	chr20	3204577	3204796	+	379	NA	promoter-TSS (DDRGK1)	NA	-37	DDRGK1								
MV411_5_589_R1_peak_6106	chr7	75617819	75618184	+	378	NA	intron (HIP1, intron 1 of 28)	NA	-75122	LOC102723650								
MV411_5_589_R1_peak_870	chr10	87743278	87743540	+	375	NA	exon (PAPSS2, exon 10 of 12)	NA	74784	ATAD1								
MV411_5_589_R1_peak_3050	chr19	7734302	7734521	+	374	NA	Intergenic	NA	-2240	CLEC4G								
MV411_5_589_R1_peak_4171	chr21	33059611	33059943	+	374	NA	intron (LINC00945, intron 2 of 4)	NA	1948	LINC00945								
MV411_5_589_R1_peak_3973	chr20	19759846	19760102	+	371	NA	intron (RIN2, intron 1 of 13)	NA	-1413	LOC100287166								
MV411_5_589_R1_peak_3713	chr2	170744291	170744565	+	371	NA	intron (AC007405.4, intron 1 of 5)	NA	26338	AC007405.4								
MV411_5_589_R1_peak_129	chr1	31111296	31111574	+	370	NA	Intergenic	NA	-13165	LOC102723848								
MV411_5_589_R1_peak_3697	chr2	161160842	161161081	+	370	NA	intron (TANK, intron 1 of 7)	NA	24034	TANK								
MV411_5_589_R1_peak_824	chr10	71888691	71889094	+	370	NA	Intergenic	NA	-37567	PSAP								
MV411_5_589_R1_peak_3438	chr2	43109404	43109650	+	367	NA	Intergenic	NA	-7082	LOC100506047								
MV411_5_589_R1_peak_784	chr10	58268888	58269125	+	366	NA	promoter-TSS (CISD1)	NA	-96	CISD1								
MV411_5_589_R1_peak_6432	chr8	42627576	42627927	+	364	NA	Intergenic	NA	-69668	CHRNB3								
MV411_5_589_R1_peak_4050	chr20	46631311	46631575	+	362	NA	intron (SLC13A3, intron 2 of 13)	NA	53042	SLC13A3								
MV411_5_589_R1_peak_5301	chr5	89293939	89294237	+	359	NA	Intergenic	NA	404780	MEF2C-AS1								
MV411_5_589_R1_peak_1949	chr14	93074176	93074425	+	357	NA	intron (ITPK1, intron 3 of 10)	NA	6848	ITPK1-AS1								
MV411_5_589_R1_peak_3059	chr19	8638353	8638584	+	357	NA	Intergenic	NA	-27777	ADAMTS10								
MV411_5_589_R1_peak_6681	chr8	123167551	123167813	+	354	NA	Intergenic	NA	-10380	TRNAM11								
MV411_5_589_R1_peak_5072	chr4	149735878	149736109	+	353	NA	intron (RP11-526A4.1, intron 1 of 9)	NA	2502	RP11-526A4.1								
MV411_5_589_R1_peak_2982	chr18	77065389	77065720	+	353	NA	intron (MBP, intron 2 of 8)	NA	39732	MBP								
MV411_5_589_R1_peak_2845	chr18	34709112	34709400	+	353	NA	promoter-TSS (DTNA)	NA	115937	DTNA								
MV411_5_589_R1_peak_6415	chr8	39971716	39971949	+	353	NA	intron (IDO2, intron 3 of 10)	NA	36877	IDO2								
MV411_5_589_R1_peak_3575	chr2	99756151	99756381	+	352	NA	intron (AFF3, intron 7 of 23)	NA	-285628	REV1								
MV411_5_589_R1_peak_6472	chr8	55930521	55930875	+	352	NA	intron (LYN, intron 1 of 12)	NA	50871	LYN								
MV411_5_589_R1_peak_3569	chr2	98805512	98805706	+	350	NA	intron (KIAA1211L, intron 7 of 9)	NA	-33373	LOC101927070								
MV411_5_589_R1_peak_3273	chr19	51138594	51138963	+	350	NA	exon (SIGLEC9, exon 8 of 8)	NA	-3523	SIGLEC7								
MV411_5_589_R1_peak_1694	chr13	28622284	28622541	+	349	NA	Intergenic	NA	-36592	POMP								
MV411_5_589_R1_peak_3814	chr2	216109237	216109466	+	348	NA	promoter-TSS (XRCC5)	NA	1693	XRCC5								
MV411_5_589_R1_peak_2464	chr17	2158100	2158323	+	346	NA	intron (SMG6, intron 5 of 10)	NA	-74250	LOC101927839								
MV411_5_589_R1_peak_5494	chr5	172775518	172775798	+	345	NA	Intergenic	NA	-4458	DUSP1								
MV411_5_589_R1_peak_421	chr1	156376165	156376375	+	341	NA	intron (RHBG, intron 2 of 10)	NA	7081	RHBG								
MV411_5_589_R1_peak_3098	chr19	14356381	14356615	+	340	NA	Intergenic	NA	22755	LOC101928845								
MV411_5_589_R1_peak_1392	chr12	24838683	24838986	+	340	NA	intron (BCAT1, intron 7 of 10)	NA	-63481	LOC102724371								
MV411_5_589_R1_peak_1106	chr11	59145651	59145876	+	339	NA	intron (FAM111A, intron 1 of 3)	NA	2918	FAM111A								
MV411_5_589_R1_peak_4337	chr22	45742933	45743167	+	338	NA	intron (ATXN10, intron 9 of 11)	NA	-17482	MIR4762								
MV411_5_589_R1_peak_5420	chr5	143161893	143162174	+	338	NA	intron (ARHGAP26, intron 20 of 21)	NA	-30312	ARHGAP26-IT1								
MV411_5_589_R1_peak_2186	chr15	90188963	90189213	+	338	NA	intron (SEMA4B, intron 1 of 14)	NA	4335	SEMA4B								
MV411_5_589_R1_peak_4901	chr4	40621735	40621929	+	338	NA	intron (RBM47, intron 1 of 5)	NA	-105565	RBM47								
MV411_5_589_R1_peak_267	chr1	78912018	78912252	+	338	NA	intron (ELTD1, intron 12 of 14)	NA	94675	ELTD1								
MV411_5_589_R1_peak_6015	chr7	26305531	26306044	+	333	NA	intron (SNX10, intron 1 of 6)	NA	13892	SNX10								
MV411_5_589_R1_peak_5327	chr5	100780034	100780301	+	332	NA	Intergenic	NA	36352	MIR548P								
MV411_5_589_R1_peak_5905	chr6	148657190	148657417	+	331	NA	Intergenic	NA	-89832	UST								
MV411_5_589_R1_peak_426	chr1	157085523	157085781	+	331	NA	Intergenic	NA	14156	ETV3L								
MV411_5_589_R1_peak_1550	chr12	93244139	93244434	+	329	NA	intron (RP11-486A14.2, intron 2 of 4)	NA	69920	LOC102724933								
MV411_5_589_R1_peak_1695	chr13	28658967	28659224	+	329	NA	promoter-TSS (POMP)	NA	91	POMP								
MV411_5_589_R1_peak_5584	chr6	11598767	11599020	+	325	NA	Intergenic	NA	60666	TMEM170B								
MV411_5_589_R1_peak_6047	chr7	41584700	41585078	+	325	NA	Intergenic	NA	-109027	INHBA-AS1								
MV411_5_589_R1_peak_6728	chr8	130008723	130009005	+	324	NA	promoter-TSS (MIR5194)	NA	-411	MIR5194								
MV411_5_589_R1_peak_6398	chr8	36982020	36982277	+	324	NA	Intergenic	NA	-6156	LOC102723593								
MV411_5_589_R1_peak_6548	chr8	80690956	80691178	+	324	NA	intron (ZNF704, intron 3 of 8)	NA	183714	ZNF704								
MV411_5_589_R1_peak_5180	chr5	32391023	32391239	+	324	NA	intron (ZFR, intron 11 of 18)	NA	3283	MIR579								
MV411_5_589_R1_peak_1820	chr14	50303783	50304079	+	323	NA	intron (L2HGDH, intron 1 of 10)	NA	-3985	MIR4504								
MV411_5_589_R1_peak_391	chr1	151165865	151166189	+	323	NA	promoter-TSS (LYSMD1)	NA	5	SCNM1								
MV411_5_589_R1_peak_1316	chr11	130465303	130465581	+	323	NA	intron (ADAMTS15, intron 4 of 7)	NA	9017	ADAMTS15								
MV411_5_589_R1_peak_5507	chr5	176537787	176538096	+	317	NA	promoter-TSS (RNF44)	NA	-521	RNF44								
MV411_5_589_R1_peak_2532	chr17	17408504	17408768	+	317	NA	Intergenic	NA	-10708	SMCR9								
MV411_5_589_R1_peak_2981	chr18	77015199	77015467	+	316	NA	exon (MBP, exon 4 of 4)	NA	89953	MBP								
MV411_5_589_R1_peak_2423	chr16	84911583	84911869	+	316	NA	Intergenic	NA	13101	LOC101928474								
MV411_5_589_R1_peak_1472	chr12	56570225	56570451	+	316	NA	intron (RBMS2, intron 4 of 12)	NA	48381	RBMS2								
MV411_5_589_R1_peak_2019	chr15	40902575	40902889	+	316	NA	exon (VPS18, exon 5 of 5)	NA	8302	VPS18								
MV411_5_589_R1_peak_2214	chr15	101320665	101320933	+	316	NA	intron (PCSK6, intron 18 of 19)	NA	-11495	LOC100507472								
MV411_5_589_R1_peak_6886	chr9	92670110	92670423	+	315	NA	promoter-TSS (IPPK)	NA	-1	IPPK								
MV411_5_589_R1_peak_6733	chr8	130466446	130466662	+	314	NA	Intergenic	NA	-38749	ASAP1								
MV411_5_589_R1_peak_3452	chr2	46967220	46967582	+	314	NA	intron (TTC7A, intron 3 of 19)	NA	-25546	MCFD2								
MV411_5_589_R1_peak_2203	chr15	95620990	95621207	+	313	NA	Intergenic	NA	188005	LINC00924								
MV411_5_589_R1_peak_6334	chr8	22604521	22604836	+	312	NA	promoter-TSS (CCAR2)	NA	46	CCAR2								
MV411_5_589_R1_peak_6959	chr9	112894773	112895026	+	312	NA	Intergenic	NA	-3986	SLC46A2								
MV411_5_589_R1_peak_4781	chr3	189393715	189393977	+	311	NA	Intergenic	NA	-153252	TPRG1-AS2								
MV411_5_589_R1_peak_6855	chr9	37908704	37909007	+	311	NA	Intergenic	NA	-4502	SLC25A51								
MV411_5_589_R1_peak_5140	chr5	8176195	8176419	+	310	NA	Intergenic	NA	106285	LOC102723339								
MV411_5_589_R1_peak_6466	chr8	54629518	54629831	+	309	NA	exon (RP1, exon 4 of 4)	NA	13607	RP1								
MV411_5_589_R1_peak_3680	chr2	152611850	152612097	+	309	NA	intron (FMNL2, intron 11 of 15)	NA	-105920	ARL6IP6								
MV411_5_589_R1_peak_4175	chr21	33394337	33394578	+	309	NA	Intergenic	NA	-8439	IFNGR2								
MV411_5_589_R1_peak_5596	chr6	13407777	13408051	+	309	NA	exon (GFOD1, exon 1 of 2)	NA	78269	GFOD1								
MV411_5_589_R1_peak_5526	chr5	181223452	181223859	+	308	NA	exon (TRIM41, exon 1 of 8)	NA	364	TRIM41								
MV411_5_589_R1_peak_1194	chr11	78290248	78290478	+	308	NA	intron (GAB2, intron 1 of 10)	NA	91716	USP35								
MV411_5_589_R1_peak_4433	chr3	28347636	28348015	+	308	NA	intron (AZI2, intron 1 of 8)	NA	-1123	ZCWPW2								
MV411_5_589_R1_peak_6842	chr9	33836286	33836504	+	308	NA	intron (UBE2R2, intron 1 of 3)	NA	-16751	RP11-133O22.6								
MV411_5_589_R1_peak_5703	chr6	41723527	41723738	+	306	NA	promoter-TSS (TFEB)	NA	12627	TFEB								
MV411_5_589_R1_peak_4713	chr3	157174846	157175164	+	305	NA	exon (LOC101928236, exon 2 of 4)	NA	608	LOC101928236								
MV411_5_589_R1_peak_96	chr1	24420655	24420854	+	303	NA	intron (NIPAL3, intron 2 of 11)	NA	4999	NIPAL3								
MV411_5_589_R1_peak_606	chr1	220789872	220790175	+	303	NA	intron (MARC1, intron 1 of 6)	NA	3326	MARC1								
MV411_5_589_R1_peak_5309	chr5	94433368	94433705	+	301	NA	intron (KIAA0825, intron 14 of 20)	NA	-183850	ANKRD32								
MV411_5_589_R1_peak_2064	chr15	55250449	55250747	+	301	NA	intron (RAB27A, intron 1 of 6)	NA	19688	RAB27A								
MV411_5_589_R1_peak_4313	chr22	39131566	39131856	+	301	NA	exon (CBX7, exon 6 of 6)	NA	20945	CBX7								
MV411_5_589_R1_peak_5983	chr7	5397177	5397437	+	301	NA	intron (TNRC18, intron 2 of 29)	NA	26239	TNRC18								
MV411_5_589_R1_peak_2291	chr16	25005741	25006097	+	301	NA	intron (ARHGAP17, intron 1 of 19)	NA	9455	ARHGAP17								
MV411_5_589_R1_peak_2353	chr16	55835733	55835968	+	301	NA	Intergenic	NA	-2687	CES1								
MV411_5_589_R1_peak_2152	chr15	78361233	78361455	+	300	NA	Intergenic	NA	21020	CRABP1								
MV411_5_589_R1_peak_6136	chr7	84372794	84373018	+	300	NA	intron (SEMA3A, intron 1 of 18)	NA	-159570	AC003984.1								
MV411_5_589_R1_peak_1952	chr14	93527419	93527606	+	299	NA	intron (UNC79, intron 8 of 49)	NA	180321	COX8C								
MV411_5_589_R1_peak_1049	chr11	29527640	29527841	+	299	NA	Intergenic	NA	489290	KCNA4								
MV411_5_589_R1_peak_5774	chr6	87719033	87719506	+	299	NA	Intergenic	NA	-17002	AKIRIN2								
MV411_5_589_R1_peak_3173	chr19	33249347	33249579	+	298	NA	Intergenic	NA	-23613	SLC7A10								
MV411_5_589_R1_peak_6494	chr8	60583889	60584145	+	298	NA	intron (RAB2A, intron 2 of 6)	NA	51733	LOC102724496								
MV411_5_589_R1_peak_3157	chr19	28656707	28656975	+	298	NA	Intergenic	NA	-24113	LOC101927210								
MV411_5_589_R1_peak_2819	chr18	21699597	21699846	+	298	NA	intron (ABHD3, intron 3 of 8)	NA	5084	ABHD3								
MV411_5_589_R1_peak_6712	chr8	127441232	127441475	+	298	NA	Intergenic	NA	-20010	LOC101930033								
MV411_5_589_R1_peak_2338	chr16	50695708	50695913	+	297	NA	intron (NOD2, intron 1 of 10)	NA	2214	NOD2								
MV411_5_589_R1_peak_7003	chr9	127166118	127166343	+	296	NA	intron (RALGPS1, intron 9 of 11)	NA	-43465	ANGPTL2								
MV411_5_589_R1_peak_6611	chr8	101450278	101450533	+	296	NA	Intergenic	NA	-42035	GRHL2								
MV411_5_589_R1_peak_3248	chr19	47723656	47723842	+	295	NA	intron (EHD2, intron 3 of 5)	NA	10405	EHD2								
MV411_5_589_R1_peak_525	chr1	192805932	192806209	+	295	NA	Intergenic	NA	-2969	RGS2								
MV411_5_589_R1_peak_1069	chr11	35927796	35928078	+	295	NA	Intergenic	NA	-16125	LDLRAD3								
MV411_5_589_R1_peak_2080	chr15	62888099	62888290	+	294	NA	Intergenic	NA	-7618	LOC101928955								
MV411_5_589_R1_peak_4753	chr3	179801311	179801575	+	294	NA	exon (PEX5L, exon 12 of 12)	NA	-98094	RP11-791G22.1								
MV411_5_589_R1_peak_1523	chr12	82047575	82047785	+	294	NA	Intergenic	NA	93961	RP11-362A1.1								
MV411_5_589_R1_peak_3345	chr2	12456317	12456751	+	294	NA	intron (AC096559.1, intron 4 of 5)	NA	257360	MIR3681								
MV411_5_589_R1_peak_4319	chr22	41479172	41479425	+	294	NA	intron (ACO2, intron 1 of 17)	NA	10173	ACO2								
MV411_5_589_R1_peak_3205	chr19	41276279	41276529	+	293	NA	intron (HNRNPUL1, intron 5 of 14)	NA	12033	HNRNPUL1								
MV411_5_589_R1_peak_4916	chr4	47741194	47741488	+	293	NA	intron (CORIN, intron 5 of 13)	NA	88662	MIR8053								
MV411_5_589_R1_peak_6576	chr8	93894228	93894467	+	290	NA	Intergenic	NA	21772	MIR378D2								
MV411_5_589_R1_peak_5424	chr5	143555196	143555494	+	289	NA	intron (NR3C1, intron 1 of 8)	NA	-124541	MIR5197								
MV411_5_589_R1_peak_6744	chr8	133246008	133246245	+	289	NA	intron (NDRG1, intron 13 of 15)	NA	-33212	LOC102723635								
MV411_5_589_R1_peak_6994	chr9	124322700	124322937	+	288	NA	intron (NEK6, intron 5 of 9)	NA	-30655	LOC100129034								
MV411_5_589_R1_peak_2630	chr17	48113385	48113617	+	285	NA	intron (SNX11, intron 4 of 6)	NA	5952	SNX11								
MV411_5_589_R1_peak_130	chr1	31400517	31400753	+	285	NA	Intergenic	NA	-8930	SERINC2								
MV411_5_589_R1_peak_3319	chr19	58554984	58555263	+	285	NA	promoter-TSS (CHMP2A)	NA	1	CHMP2A								
MV411_5_589_R1_peak_4896	chr4	40157566	40157806	+	285	NA	exon (N4BP2, exon 19 of 19)	NA	-35281	RHOH								
MV411_5_589_R1_peak_4014	chr20	35742305	35742514	+	285	NA	promoter-TSS (RBM39)	NA	-73	RBM39								
MV411_5_589_R1_peak_1061	chr11	34208493	34208872	+	285	NA	intron (ABTB2, intron 1 of 16)	NA	50613	LOC102723539								
MV411_5_589_R1_peak_3979	chr20	20780491	20780750	+	284	NA	Intergenic	NA	-67982	RALGAPA2								
MV411_5_589_R1_peak_3779	chr2	201661530	201661701	+	284	NA	intron (MPP4, intron 14 of 21)	NA	-18086	TMEM237								
MV411_5_589_R1_peak_6899	chr9	97876892	97877119	+	284	NA	Intergenic	NA	16747	LOC101928360								
MV411_5_589_R1_peak_6323	chr8	19886762	19886997	+	284	NA	Intergenic	NA	-52192	LPL								
MV411_5_589_R1_peak_5879	chr6	138410412	138410628	+	283	NA	intron (HEBP2, intron 3 of 3)	NA	6321	HEBP2								
MV411_5_589_R1_peak_4057	chr20	47735833	47736032	+	282	NA	intron (SULF2, intron 3 of 10)	NA	50684	SULF2								
MV411_5_589_R1_peak_6513	chr8	66129815	66130105	+	282	NA	intron (TRIM55, intron 2 of 8)	NA	2917	TRIM55								
MV411_5_589_R1_peak_1132	chr11	64335195	64335412	+	282	NA	intron (LOC102723878, intron 2 of 2)	NA	-4915	CCDC88B								
MV411_5_589_R1_peak_3871	chr2	237966696	237966932	+	281	NA	promoter-TSS (UBE2F)	NA	-131	UBE2F								
MV411_5_589_R1_peak_6020	chr7	28083714	28083959	+	281	NA	intron (JAZF1, intron 1 of 4)	NA	-96621	JAZF1-AS1								
MV411_5_589_R1_peak_3239	chr19	46256957	46257186	+	281	NA	Intergenic	NA	27319	IGFL1								
MV411_5_589_R1_peak_2763	chr17	81327007	81327252	+	280	NA	intron (TMEM105, intron 1 of 2)	NA	3545	TMEM105								
MV411_5_589_R1_peak_3282	chr19	51822445	51822744	+	280	NA	intron (FPR3, intron 1 of 1)	NA	20717	AC006272.1								
MV411_5_589_R1_peak_6632	chr8	108119739	108120036	+	280	NA	Intergenic	NA	-36213	RSPO2								
MV411_5_589_R1_peak_1789	chr14	22916194	22916429	+	278	NA	intron (RBM23, intron 1 of 13)	NA	2876	RBM23								
MV411_5_589_R1_peak_6044	chr7	37732319	37732651	+	278	NA	intron (GPR141, intron 1 of 1)	NA	21890	LOC101928643								
MV411_5_589_R1_peak_1706	chr13	32001122	32001355	+	278	NA	Intergenic	NA	-30062	FRY								
MV411_5_589_R1_peak_5861	chr6	134373007	134373254	+	278	NA	Intergenic	NA	-25577	LOC102723463								
