GENE,MV411-MYB-dTAG-DMSO_1h,MV411-MYB-dTAG-VHL_1h,MV411-MYB-dTAG-DMSO_2h,MV411-MYB-dTAG-VHL_2h,MV411-MYB-dTAG-DMSO_4h,MV411-MYB-dTAG-VHL_4h,MV411-MYB-dTAG-DMSO_8h,MV411-MYB-dTAG-VHL_8h,MV411-MYB-dTAG-DMSO_12h,MV411-MYB-dTAG-VHL_12h,MV411-MYB-dTAG-DMSO_24h,MV411-MYB-dTAG-VHL_24h,MV411-MYB-dTAG-DMSO_48h,MV411-MYB-dTAG-VHL_48h
ABHD16A,63.0,40.0,109.0,75.0,54.0,35.0,50.0,38.0,29.0,57.0,68.0,71.0,99.0,39.0
SLC39A7,84.0,52.0,121.0,92.0,62.0,37.0,47.0,59.0,34.0,47.0,56.0,62.0,95.0,47.0
HSD17B8,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
NELFE,4.0,3.0,6.0,7.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,8.0,4.0
LST1,100.0,145.0,139.0,232.0,68.0,117.0,87.0,173.0,91.0,164.0,150.0,171.0,286.0,103.0
TFEB,4.0,9.0,6.0,15.0,4.0,6.0,5.0,14.0,3.0,9.0,7.0,25.0,11.0,16.0
EPM2A,22.0,29.0,31.0,28.0,9.0,10.0,12.0,15.0,5.0,8.0,9.0,17.0,25.0,16.0
AIMP2,11.0,7.0,23.0,14.0,9.0,11.0,9.0,11.0,9.0,14.0,15.0,19.0,12.0,15.0
MAFK,132.0,73.0,207.0,69.0,84.0,40.0,105.0,90.0,78.0,84.0,135.0,111.0,186.0,69.0
FZD3,9.0,10.0,20.0,12.0,11.0,12.0,20.0,14.0,10.0,12.0,15.0,24.0,22.0,19.0
MTERF1,56.0,47.0,131.0,111.0,53.0,58.0,65.0,73.0,49.0,77.0,71.0,87.0,120.0,47.0
SEM1,19.0,9.0,26.0,25.0,16.0,18.0,17.0,16.0,13.0,17.0,18.0,19.0,41.0,16.0
ST7,6.0,4.0,20.0,12.0,11.0,8.0,7.0,12.0,8.0,6.0,5.0,14.0,10.0,7.0
ZNF212,24.0,19.0,33.0,34.0,28.0,16.0,16.0,23.0,10.0,29.0,19.0,33.0,25.0,20.0
UBXN8,33.0,42.0,84.0,54.0,41.0,32.0,32.0,38.0,15.0,39.0,44.0,64.0,54.0,54.0
KAT6A,90.0,88.0,257.0,144.0,105.0,81.0,92.0,146.0,69.0,155.0,110.0,170.0,139.0,129.0
PSCA,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
NR4A3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,1.0,4.0,0.0
BRD3,69.0,53.0,112.0,74.0,64.0,39.0,45.0,71.0,32.0,82.0,56.0,120.0,98.0,123.0
NUP214,27.0,25.0,40.0,30.0,18.0,14.0,20.0,20.0,10.0,14.0,17.0,27.0,30.0,21.0
STAM,15.0,15.0,53.0,26.0,17.0,21.0,15.0,32.0,11.0,37.0,22.0,48.0,23.0,28.0
MLLT10,79.0,47.0,248.0,157.0,115.0,99.0,107.0,121.0,75.0,131.0,119.0,150.0,178.0,120.0
CUBN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC6,57.0,51.0,188.0,135.0,75.0,84.0,74.0,101.0,41.0,99.0,79.0,148.0,135.0,57.0
NCOA4,141.0,98.0,319.0,191.0,154.0,131.0,152.0,188.0,102.0,228.0,151.0,310.0,202.0,193.0
SLC25A16,6.0,12.0,11.0,11.0,5.0,7.0,7.0,9.0,2.0,8.0,6.0,10.0,15.0,6.0
SHOC2,105.0,72.0,336.0,162.0,111.0,131.0,129.0,165.0,78.0,187.0,196.0,242.0,205.0,164.0
ADAM12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASSF7,8.0,8.0,20.0,12.0,9.0,8.0,7.0,7.0,6.0,6.0,11.0,14.0,17.0,10.0
CSRP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDHX,17.0,18.0,64.0,28.0,15.0,29.0,23.0,31.0,11.0,27.0,27.0,34.0,41.0,27.0
FOSL1,181.0,120.0,201.0,115.0,94.0,48.0,118.0,64.0,101.0,60.0,199.0,59.0,195.0,11.0
CUL5,72.0,63.0,198.0,165.0,96.0,122.0,87.0,119.0,49.0,128.0,129.0,205.0,128.0,151.0
PTP4A2,214.0,179.0,551.0,318.0,220.0,225.0,282.0,317.0,171.0,378.0,292.0,509.0,420.0,314.0
FGF23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFAP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP5,16.0,15.0,20.0,14.0,14.0,7.0,9.0,13.0,12.0,16.0,11.0,14.0,21.0,12.0
MLF2,120.0,103.0,216.0,192.0,81.0,79.0,113.0,126.0,78.0,111.0,144.0,162.0,221.0,80.0
SSPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KMT2D,71.0,45.0,110.0,78.0,45.0,38.0,62.0,70.0,43.0,87.0,64.0,93.0,99.0,43.0
AAAS,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
FXR1,98.0,83.0,234.0,166.0,133.0,105.0,106.0,124.0,72.0,125.0,132.0,140.0,183.0,97.0
YEATS4,28.0,38.0,71.0,59.0,38.0,54.0,47.0,61.0,25.0,76.0,68.0,67.0,70.0,36.0
HMGA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2AP1,6.0,4.0,12.0,11.0,7.0,6.0,8.0,6.0,5.0,15.0,6.0,16.0,7.0,16.0
IFT88,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,5.0
PABPN1,76.0,62.0,125.0,95.0,48.0,34.0,49.0,79.0,42.0,89.0,69.0,84.0,104.0,66.0
DPF3,1.0,2.0,5.0,4.0,2.0,2.0,1.0,8.0,0.0,4.0,2.0,8.0,5.0,11.0
GPR68,3.0,1.0,5.0,0.0,4.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0
ANP32A,168.0,155.0,429.0,235.0,148.0,125.0,168.0,214.0,115.0,222.0,215.0,302.0,333.0,210.0
NPRL3,3.0,2.0,5.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0
GAN,13.0,9.0,39.0,23.0,21.0,13.0,18.0,13.0,11.0,10.0,19.0,22.0,20.0,9.0
SLC7A5,301.0,212.0,433.0,326.0,187.0,135.0,231.0,283.0,149.0,228.0,390.0,317.0,761.0,130.0
TAF15,12.0,9.0,16.0,12.0,12.0,7.0,10.0,13.0,6.0,18.0,9.0,18.0,20.0,16.0
RND2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COIL,70.0,58.0,187.0,112.0,78.0,75.0,83.0,89.0,53.0,108.0,98.0,130.0,118.0,101.0
AKAP1,62.0,55.0,94.0,51.0,62.0,31.0,76.0,52.0,38.0,57.0,80.0,72.0,93.0,65.0
SLC14A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MADCAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF3A2,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0
ELL,57.0,40.0,95.0,61.0,28.0,21.0,51.0,52.0,30.0,58.0,49.0,72.0,74.0,49.0
SYMPK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
CLPP,17.0,12.0,23.0,23.0,11.0,3.0,13.0,11.0,11.0,9.0,19.0,14.0,30.0,9.0
DPF1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0
MKKS,67.0,62.0,152.0,154.0,62.0,87.0,81.0,140.0,41.0,150.0,94.0,223.0,128.0,196.0
NCOA3,43.0,50.0,123.0,113.0,53.0,90.0,64.0,129.0,37.0,154.0,79.0,277.0,92.0,138.0
NRIP1,172.0,134.0,421.0,276.0,173.0,251.0,210.0,407.0,133.0,552.0,264.0,813.0,262.0,350.0
CHAF1B,19.0,15.0,24.0,26.0,11.0,16.0,13.0,19.0,11.0,13.0,17.0,14.0,23.0,11.0
GATD3A,3.0,4.0,5.0,6.0,3.0,2.0,6.0,4.0,3.0,1.0,3.0,7.0,10.0,3.0
DGCR6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
LZTR1,13.0,11.0,14.0,8.0,9.0,2.0,6.0,6.0,8.0,8.0,14.0,15.0,20.0,13.0
CLTCL1,13.0,8.0,24.0,17.0,16.0,6.0,13.0,15.0,14.0,13.0,16.0,20.0,25.0,12.0
ESS2,69.0,41.0,89.0,74.0,37.0,23.0,45.0,46.0,27.0,40.0,63.0,48.0,127.0,24.0
GTPBP6,16.0,6.0,13.0,9.0,9.0,3.0,6.0,4.0,4.0,7.0,8.0,8.0,12.0,9.0
PUDP,51.0,32.0,109.0,69.0,43.0,36.0,50.0,51.0,26.0,55.0,64.0,84.0,88.0,58.0
AKAP17A,69.0,75.0,115.0,104.0,36.0,36.0,52.0,72.0,42.0,79.0,82.0,104.0,126.0,64.0
PNPLA4,1.0,1.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,0.0,3.0
ZRSR2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
USP11,5.0,8.0,5.0,6.0,4.0,2.0,3.0,5.0,3.0,6.0,5.0,14.0,8.0,9.0
USP9X,32.0,27.0,58.0,47.0,25.0,31.0,29.0,42.0,21.0,55.0,33.0,63.0,58.0,49.0
RBM10,22.0,14.0,20.0,22.0,13.0,8.0,9.0,14.0,12.0,10.0,18.0,20.0,22.0,15.0
KDM5C,15.0,14.0,30.0,22.0,11.0,5.0,16.0,17.0,11.0,14.0,20.0,25.0,43.0,21.0
SMC1A,148.0,107.0,257.0,224.0,109.0,109.0,124.0,160.0,77.0,155.0,120.0,156.0,202.0,74.0
NAA10,7.0,7.0,8.0,5.0,4.0,2.0,2.0,3.0,4.0,3.0,9.0,3.0,14.0,3.0
F8A1,11.0,20.0,34.0,19.0,10.0,9.0,11.0,17.0,7.0,14.0,9.0,17.0,14.0,21.0
UBL4A,155.0,102.0,237.0,158.0,117.0,66.0,131.0,120.0,92.0,114.0,170.0,181.0,286.0,99.0
TMEM187,2.0,1.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,6.0,3.0,5.0
LAGE3,7.0,2.0,9.0,9.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,7.0,6.0,8.0
SLC10A3,4.0,4.0,5.0,8.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,4.0,6.0,7.0
TKTL1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
KDM5D,5.0,4.0,13.0,16.0,5.0,7.0,8.0,11.0,4.0,7.0,7.0,14.0,11.0,11.0
USP9Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID1A,110.0,101.0,251.0,128.0,92.0,89.0,85.0,131.0,75.0,145.0,143.0,215.0,167.0,221.0
COLQ,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,7.0,3.0,2.0
SERF1A,6.0,4.0,11.0,6.0,6.0,3.0,5.0,4.0,4.0,4.0,10.0,7.0,11.0,4.0
H4C9,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
TRRAP,19.0,17.0,41.0,24.0,15.0,22.0,18.0,27.0,9.0,24.0,20.0,27.0,36.0,26.0
PICALM,65.0,47.0,175.0,110.0,57.0,80.0,63.0,110.0,56.0,133.0,93.0,189.0,126.0,82.0
KLRC4,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,7.0,1.0,4.0
SNN,34.0,40.0,56.0,71.0,25.0,41.0,22.0,62.0,16.0,78.0,32.0,109.0,40.0,87.0
ACOX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOX3,13.0,10.0,16.0,14.0,6.0,5.0,4.0,7.0,6.0,4.0,8.0,10.0,10.0,9.0
AXIN1,94.0,51.0,97.0,36.0,39.0,16.0,42.0,27.0,30.0,22.0,66.0,36.0,126.0,28.0
AXIN2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0
BAP1,47.0,24.0,74.0,47.0,26.0,19.0,30.0,35.0,21.0,31.0,41.0,46.0,87.0,26.0
BRAP,78.0,55.0,152.0,100.0,90.0,76.0,63.0,107.0,60.0,112.0,96.0,159.0,113.0,79.0
CDC7,73.0,54.0,190.0,125.0,65.0,111.0,84.0,126.0,44.0,134.0,90.0,147.0,136.0,61.0
CDC45,4.0,3.0,3.0,2.0,2.0,5.0,2.0,5.0,1.0,4.0,2.0,4.0,3.0,1.0
EOMES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FZD1,10.0,10.0,19.0,13.0,12.0,10.0,8.0,16.0,4.0,12.0,10.0,17.0,8.0,15.0
FZD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FZD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FZD7,3.0,6.0,6.0,8.0,2.0,2.0,3.0,8.0,3.0,7.0,5.0,11.0,5.0,11.0
FZD8,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
H2AC13,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0
H2AC15,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0
H2AC14,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
H2AC16,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0
H2AC6,1.0,2.0,4.0,4.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,5.0,4.0,3.0
H2AC4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
H2AC17,2.0,2.0,4.0,4.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0
H2AC18,2.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0
H2AC20,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
H2BC8,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
H2BC13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
H2BC15,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
H2BC14,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0
H2BC7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
H2BC6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
H2BC9,3.0,4.0,4.0,4.0,0.0,2.0,1.0,3.0,1.0,3.0,1.0,5.0,3.0,0.0
H2BC10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
H2BC4,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
H2BC17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2BC21,4.0,4.0,4.0,6.0,7.0,5.0,3.0,6.0,1.0,6.0,3.0,19.0,5.0,15.0
H3C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
H3C4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
H3C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H3C6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
H3C11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
H3C8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0
H3C12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
H3C10,2.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,5.0,4.0,2.0
H3C2,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
H4C1,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0
H4C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
H4C12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
H4C11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
H4C3,11.0,6.0,15.0,15.0,4.0,7.0,9.0,9.0,4.0,10.0,11.0,6.0,15.0,3.0
H4C8,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
H4C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4C5,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
H4C13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4C14,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
HYAL3,5.0,2.0,5.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,5.0,3.0,8.0,4.0
MAD1L1,6.0,5.0,7.0,6.0,5.0,2.0,4.0,3.0,5.0,6.0,5.0,4.0,9.0,6.0
PIP5K1A,45.0,41.0,101.0,64.0,33.0,38.0,35.0,72.0,29.0,96.0,57.0,121.0,79.0,68.0
PIP5K1B,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0
PIP4K2B,97.0,95.0,253.0,153.0,98.0,59.0,95.0,108.0,76.0,105.0,107.0,159.0,163.0,94.0
PLA2G6,0.0,2.0,3.0,6.0,5.0,1.0,3.0,3.0,1.0,4.0,4.0,6.0,7.0,4.0
PLA2G10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A11,30.0,24.0,46.0,40.0,18.0,21.0,23.0,31.0,10.0,29.0,34.0,45.0,40.0,34.0
SPOP,60.0,71.0,191.0,115.0,70.0,86.0,71.0,121.0,52.0,120.0,113.0,188.0,184.0,185.0
SRPX,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TAGLN2,188.0,122.0,355.0,202.0,126.0,110.0,170.0,187.0,102.0,175.0,138.0,240.0,181.0,135.0
ULK1,35.0,23.0,47.0,25.0,23.0,17.0,18.0,25.0,15.0,19.0,27.0,24.0,41.0,12.0
UXT,25.0,25.0,56.0,49.0,26.0,18.0,25.0,36.0,19.0,31.0,34.0,35.0,56.0,21.0
EEA1,28.0,29.0,95.0,76.0,39.0,54.0,46.0,60.0,25.0,63.0,42.0,73.0,53.0,36.0
BCAR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANXA9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STX7,21.0,19.0,50.0,42.0,22.0,28.0,23.0,41.0,12.0,41.0,24.0,68.0,35.0,35.0
8418,64.0,9.0,159.0,15.0,77.0,10.0,94.0,31.0,67.0,31.0,114.0,51.0,183.0,18.0
LTBP4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
ZNF282,44.0,30.0,68.0,47.0,26.0,19.0,30.0,25.0,24.0,27.0,45.0,38.0,66.0,14.0
STK24,46.0,39.0,94.0,68.0,44.0,46.0,41.0,65.0,25.0,70.0,46.0,79.0,71.0,51.0
UTF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RECK,5.0,6.0,11.0,7.0,3.0,7.0,5.0,9.0,1.0,13.0,8.0,23.0,5.0,14.0
RAD54L,7.0,5.0,12.0,9.0,3.0,3.0,3.0,11.0,3.0,4.0,6.0,8.0,11.0,5.0
NSMAF,115.0,96.0,306.0,168.0,123.0,115.0,126.0,148.0,83.0,157.0,143.0,222.0,201.0,227.0
NCK2,61.0,28.0,109.0,74.0,45.0,43.0,41.0,65.0,34.0,61.0,80.0,88.0,108.0,30.0
GNPAT,19.0,10.0,30.0,22.0,11.0,13.0,17.0,21.0,15.0,13.0,18.0,24.0,31.0,18.0
DYRK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DYRK2,69.0,48.0,156.0,107.0,75.0,68.0,80.0,105.0,51.0,92.0,104.0,137.0,123.0,42.0
DUSP11,6.0,7.0,23.0,12.0,5.0,7.0,8.0,10.0,5.0,7.0,7.0,21.0,14.0,15.0
DOC2A,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
DHX16,2.0,3.0,11.0,3.0,2.0,3.0,2.0,4.0,1.0,4.0,8.0,4.0,6.0,3.0
CUL4B,20.0,14.0,60.0,30.0,21.0,30.0,22.0,34.0,12.0,36.0,23.0,65.0,32.0,57.0
CUL4A,63.0,49.0,155.0,76.0,54.0,39.0,59.0,60.0,44.0,52.0,68.0,116.0,114.0,92.0
CUL3,30.0,22.0,71.0,44.0,29.0,31.0,29.0,47.0,14.0,58.0,43.0,66.0,54.0,55.0
CUL2,28.0,29.0,68.0,56.0,41.0,34.0,26.0,40.0,23.0,37.0,34.0,63.0,58.0,47.0
CUL1,25.0,17.0,50.0,38.0,38.0,21.0,23.0,22.0,15.0,23.0,30.0,31.0,41.0,21.0
ATRN,157.0,104.0,409.0,305.0,193.0,225.0,216.0,303.0,138.0,245.0,219.0,362.0,294.0,224.0
TTF2,30.0,28.0,81.0,66.0,34.0,29.0,41.0,45.0,19.0,46.0,32.0,44.0,58.0,21.0
TPST2,15.0,17.0,26.0,22.0,10.0,12.0,8.0,21.0,6.0,30.0,13.0,50.0,27.0,45.0
KLF11,89.0,83.0,155.0,84.0,103.0,71.0,97.0,104.0,58.0,104.0,113.0,136.0,112.0,72.0
TEAD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SUPT3H,3.0,6.0,10.0,12.0,6.0,7.0,8.0,10.0,4.0,10.0,8.0,19.0,13.0,10.0
SMARCA5,34.0,44.0,81.0,50.0,33.0,41.0,40.0,57.0,27.0,68.0,45.0,75.0,54.0,60.0
SORBS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGT,139.0,140.0,413.0,274.0,153.0,183.0,170.0,239.0,114.0,266.0,237.0,364.0,347.0,175.0
CDC42BPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR65,4.0,9.0,13.0,16.0,9.0,10.0,6.0,23.0,8.0,34.0,13.0,54.0,23.0,25.0
HIRIP3,29.0,19.0,25.0,30.0,15.0,12.0,12.0,16.0,11.0,25.0,19.0,26.0,27.0,20.0
RAE1,43.0,30.0,73.0,46.0,34.0,27.0,28.0,37.0,28.0,39.0,31.0,46.0,45.0,45.0
OFD1,3.0,3.0,7.0,1.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,7.0,3.0,1.0
SEMA7A,18.0,35.0,18.0,26.0,12.0,12.0,11.0,29.0,7.0,22.0,37.0,24.0,45.0,13.0
GEMIN2,8.0,3.0,17.0,11.0,7.0,7.0,9.0,7.0,5.0,6.0,10.0,9.0,13.0,8.0
RGS5,7.0,6.0,11.0,12.0,7.0,10.0,8.0,11.0,5.0,9.0,7.0,15.0,12.0,6.0
MAP4K3,10.0,9.0,38.0,37.0,15.0,30.0,16.0,29.0,11.0,51.0,21.0,52.0,27.0,20.0
PRSS12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPM1D,28.0,28.0,71.0,37.0,31.0,27.0,31.0,39.0,20.0,49.0,29.0,49.0,28.0,20.0
PPFIBP2,8.0,2.0,10.0,5.0,11.0,0.0,5.0,9.0,6.0,6.0,5.0,6.0,11.0,4.0
PPFIBP1,5.0,9.0,11.0,8.0,7.0,7.0,5.0,10.0,4.0,7.0,14.0,25.0,14.0,23.0
PPFIA4,28.0,32.0,34.0,74.0,29.0,55.0,24.0,111.0,19.0,127.0,31.0,197.0,35.0,159.0
RANBP3,33.0,30.0,62.0,56.0,26.0,28.0,25.0,37.0,25.0,38.0,36.0,38.0,64.0,28.0
PPFIA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPFIA1,9.0,12.0,31.0,28.0,20.0,21.0,17.0,22.0,12.0,27.0,15.0,34.0,28.0,21.0
SLC43A1,43.0,20.0,60.0,27.0,28.0,12.0,28.0,14.0,19.0,11.0,31.0,21.0,65.0,17.0
PKP4,8.0,9.0,30.0,30.0,9.0,17.0,23.0,29.0,10.0,19.0,18.0,34.0,28.0,30.0
PIK3R3,21.0,20.0,67.0,38.0,26.0,20.0,30.0,41.0,17.0,24.0,30.0,32.0,48.0,22.0
PEX3,6.0,3.0,10.0,7.0,3.0,4.0,5.0,4.0,2.0,5.0,2.0,9.0,8.0,3.0
PARG,20.0,24.0,85.0,53.0,27.0,28.0,34.0,38.0,19.0,42.0,36.0,46.0,52.0,30.0
